"path","type","sha256","bytes","mtime_utc","mode","link_target","link_resolved","link_safe"
"artifacts/11_source_data/H01/main/glasses/all_available/duration_above_250_wake_diagnostic_plot_data.csv","file","0780060aa6a04662e084fbbe1ceeca5185b8ccb98512cab03be6b121b15929c0",152881,"2026-07-31T22:42:19.936000Z","0644","","",
"artifacts/11_source_data/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostic_plot_data.csv","file","d4e3f359fec2cc11e503c625ce5a82d76b50ec0e1ce685b888c5f48aa2476ff5",161007,"2026-07-31T22:42:28.331000Z","0644","","",
"artifacts/11_source_data/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv","file","8ee0accaee1511bdbfd6421b4e8ca00142cdacf8d645c9e3571bc98a24abed96",135893,"2026-07-31T22:42:24.905999Z","0644","","",
"artifacts/11_source_data/H01/preparation","directory",,,"2026-08-04T12:18:08.000000Z","0755","","",
"artifacts/11_source_data/H01/preparation/H01_preparation_fitted_sample_support.csv","file","760e634fd6139b8c6561d185c95fb5c06ef5b41637c7b20f8c61b0e627ff37c7",4818,"2026-08-01T15:52:56.316999Z","0644","","",
"artifacts/11_source_data/H01/preparation/H01_preparation_model_frame_retention.csv","file","28cc582f2778c849025f2ea77fee2036ce693378630d6f7e172adc0db6bb6d5b",2860,"2026-08-01T15:52:56.582000Z","0644","","",
"artifacts/11_source_data/H01/stage3","directory",,,"2026-08-14T12:21:51.000000Z","0755","","",
"artifacts/11_source_data/H01/stage3/H01_stage3_diagnostic_figure_source.csv","file","d9b424ae246fc688670a77a561717701fec3ddffaf000af72ea6b68f214b9397",21261,"2026-08-03T06:11:34.292999Z","0644","","",
"artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_model_support_figure_source.csv","file","cf869aa233aca9230a9d295f7efae69fc51c1258a80daf90258d08122f5effc0",96013,"2026-08-12T08:21:31.982000Z","0644","","",
"artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_paired_placement_figure_source.csv","file","8e1672e499e6bee05cde70647165e780dfa5cb9195ed0c3f1bd203da5d838853",21978,"2026-08-12T08:21:32.012000Z","0644","","",
"artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_r2_figure_source.csv","file","596f1c6654e6a00ed25f3feda052ee4fb42bb69991270d48bf6092e59b5ffdb4",76571,"2026-08-12T08:21:32.006000Z","0644","","",
"artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_site_contrast_figure_source.csv","file","4b0bf98cc94562e5f4b935889f0b24a41b22bc61b5c1d5c51e5255ac6284a6b0",163523,"2026-08-12T08:21:31.996000Z","0644","","",
"artifacts/11_source_data/H01/stage3/H01_stage3_model_support_figure_source.csv","file","2054c097bb6b901ebc12491c78082fe5a56ebca2ccc5e2c61afe7e21244c3772",96014,"2026-08-03T06:11:34.278000Z","0644","","",
"artifacts/11_source_data/H01/stage3/H01_stage3_paired_placement_figure_source.csv","file","517fdbae057b1f60d57c45223dad102014e8dafaac3bd73b877b86f632e58086",21978,"2026-08-03T06:11:34.309999Z","0644","","",
"artifacts/11_source_data/H01/stage3/H01_stage3_photoperiod_latitude_bounds.csv","file","bec885c76b37d24b6c4e9fedfc9822405b6ec6fc85fe99f4e608081e0cd224c5",2989,"2026-08-01T12:31:35.842999Z","0644","","",
"artifacts/11_source_data/H01/stage3/H01_stage3_photoperiod_latitude_source.csv","file","74af9280fab19c1e60616ea8a154fdcb6f4b0e46111e82be6644c5d5e4a3894f",191261,"2026-08-01T12:31:35.836999Z","0644","","",
"artifacts/11_source_data/H01/stage3/H01_stage3_r2_figure_source.csv","file","0eda6d080edbf626e8c91977d40b2998664490e5b4f4ffd71642871cbfc970e5",76575,"2026-08-03T06:11:34.288000Z","0644","","",
"artifacts/11_source_data/H01/stage3/H01_stage3_site_contrast_figure_source.csv","file","c8972862c2058d0cb92ff780c094e165cb914b3754157db757bbf5743782c826",163604,"2026-08-03T06:11:34.283999Z","0644","","",
"artifacts/11_source_data/H03","directory",,,"2026-08-10T07:51:08.170346Z","0755","","",
"artifacts/11_source_data/H03/H03_primary_category_figure_data.csv","file","ed9c89b7a8a7c95127bbdeed35f05a755d2f5f595978ecd39dabaa1d80781c33",5384,"2026-08-07T08:09:23.049000Z","0644","","",
"artifacts/11_source_data/H03/H03_reader_heterogeneity_category_figure_data.csv","file","b4ecfc9b9196c86865ae474dfbcfd9e4ef22b4112817d439520b57f1713d4d5a",6280,"2026-08-10T07:50:17.565000Z","0644","","",
"artifacts/11_source_data/H03/H03_reader_latitude_site_support.csv","file","0fe9c589762bb2f3e980609cfd56ff8487741355dfb2cceb53b237f089cfe653",953,"2026-08-10T07:50:20.539999Z","0644","","",
"artifacts/11_source_data/H03/H03_reader_temporal_chest_curves.csv","file","ba535721d9320b7114626ff9492bb7d0c6693e4134c3d7331acadcd53b9e9716",56851,"2026-08-08T07:28:40.835999Z","0644","","",
"artifacts/11_source_data/H03/H03_reader_temporal_chest_ratios.csv","file","84decec6b5508f8ac5e75a838d10a2c15e4de53f68f5bef365e45ed5fee7c93c",68222,"2026-08-08T07:28:40.842000Z","0644","","",
"artifacts/11_source_data/H03/H03_reader_temporal_chest_support.csv","file","447b3db13a348547cc04dfea5d5b4d4fe76299ba14fa0bf8b507a067ec0dd272",21547,"2026-08-08T07:28:40.848000Z","0644","","",
"artifacts/11_source_data/H03/H03_reader_temporal_near_eye_curves.csv","file","75de4f208a2b2c36c425df9418227efce59c97e4d1224b664f609e479c8855ff",57851,"2026-08-08T07:27:26.167000Z","0644","","",
"artifacts/11_source_data/H03/H03_reader_temporal_near_eye_ratios.csv","file","a54048d97a94b76a8ed73d12c367898e999666deb9ba17226dd684ce9fe89163",69214,"2026-08-08T07:27:26.174000Z","0644","","",
"artifacts/11_source_data/H03/H03_reader_temporal_near_eye_support.csv","file","066fdec22f4d43b9f5458253ec20a4f91fb3f65c65ca88cd1d06f2da0227ca3a",22541,"2026-08-08T07:27:26.181999Z","0644","","",
"artifacts/11_source_data/H03/H03_reader_temporal_residual_bins.csv","file","af8405cdd9466f5677d3990dd4caae1d5b44f8fd95bb2215b6131697ab4f2863",6104,"2026-08-08T07:29:59.322999Z","0644","","",
"artifacts/11_source_data/H03/H03_reader_temporal_residual_points.csv","file","d8f9cd5ae21a942db0852d9653aef5e4e17a51437cd2e01a594209f963b5a5d2",7587383,"2026-08-08T07:29:59.315999Z","0644","","",
"artifacts/11_source_data/H03/H03_reader_temporal_zero_calibration.csv","file","ba9a0156cc0e2c7680aec214f5e8d2edf36dbff049357ae537452064d417fd5d",2222,"2026-08-08T07:29:59.325999Z","0644","","",
"artifacts/11_source_data/H04","directory",,,"2026-08-14T14:49:00.000000Z","0755","","",
"artifacts/11_source_data/H04/H04_diagnostic_acf_figure.csv","file","5b7d418e487671ae1522bc22330dcd793e6f3b632c119d80ae24258c9dba41a5",697,"2026-08-10T16:54:32.006000Z","0644","","",
"artifacts/11_source_data/H04/H04_diagnostic_calibration_figure.csv","file","a91373ea7439db7e99be6f084f3a5cd52f27e3e2732948cb7918db5550e776f5",4811,"2026-08-10T16:54:32.002000Z","0644","","",
"artifacts/11_source_data/H04/H04_paired_placement_figure.csv","file","905f535dac48526559b00d9f966dd4c5dd35134f0ad5045c75f4a8e9436139e5",4585,"2026-08-10T16:54:32.000000Z","0644","","",
"artifacts/11_source_data/H04/H04_preparation_category_support.csv","file","58f0ffda98fbc486a5cb720088a5183c57e894488350a1759047876a3cd9174f",1564,"2026-08-11T14:24:02.275000Z","0644","","",
"artifacts/11_source_data/H04/H04_preparation_clock_category_support.csv","file","5c046fb0a41fca27e8b049f73f09492de7488927ec235b2c8945a96d561407bc",27912,"2026-08-11T14:24:02.335999Z","0644","","",
"artifacts/11_source_data/H04/H04_preparation_participant_day_support.csv","file","1821c680a29aa6b611b7faf2080b56c2083733c626d8817e399d89e7348e6243",121086,"2026-08-11T14:24:02.493999Z","0644","","",
"artifacts/11_source_data/H04/H04_preparation_positive_response_distribution.csv","file","b196af70b6406e9052a1f66e9f513bbfd1d4218c0d655a0636e67bec2881fe61",7279,"2026-08-11T14:24:02.259999Z","0644","","",
"artifacts/11_source_data/H04/H04_preparation_site_category_support.csv","file","2dbd9d788171d1b3cdd1be94a1283b37320e7a3c52f6ec35686a4194753d6589",14999,"2026-08-11T14:24:02.282999Z","0644","","",
"artifacts/11_source_data/H04/H04_primary_category_figure.csv","file","1e4521df4026346cff6a04d2b7fbc0e942f7eed2136c313a73e37fdefaea9c75",4469,"2026-08-10T16:54:31.993000Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_heterogeneity_category_figure.csv","file","e27bc81e0c6dd2ff50dd0c6ffa4e95d9c7e9c16e5b20ce45fb4df7d1e89f3652",5994,"2026-08-11T11:16:54.759999Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_primary_residual_bins.csv","file","b678ae41ff0720ad6caa460ec271aa76a80e4f1076b25a2a5738008631f4e65b",4489,"2026-08-11T11:16:54.624000Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_primary_residual_points.csv","file","22cc2bcebdc3d97026bb72451fe22e5d01c7bc79e406b3f21cb869cd6cd505b8",6321583,"2026-08-11T11:16:54.536000Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_primary_zero_calibration.csv","file","bffa0b8cbd116171c5d8a9ed12cf1be0ee5ed53fcc00109f4609f99c6f1e65b9",1534,"2026-08-11T11:16:54.644000Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_temporal_chest_curves.csv","file","3b9e168b964825ac3cd294512d4b497a766639a5145ae3ef4f7325d0d7cc6fd0",101347,"2026-08-11T11:19:22.407999Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_temporal_chest_global.csv","file","2b675de4accf66ebfa88ec6b5c0c6bd20f8eedc3c1c13360075d194580db3db2",15701,"2026-08-11T11:19:22.427999Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_temporal_chest_ratios.csv","file","d4a91e5d72608addcb0d82cd4b62caa68e6d4354fac9bd1df1a5f04fb40c1956",102546,"2026-08-11T11:19:22.421000Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_temporal_chest_support.csv","file","6bd15c51b63cdcf18e2688d338e0901dbf0a2bfb2041f1ef4de40923c708b6af",10002,"2026-08-11T11:19:22.454999Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_temporal_near_eye_curves.csv","file","97025e3f0166b8d4c896cd7504ac75c32aa49a7b315b8b17aef9929c1669d7e1",103100,"2026-08-11T11:17:55.168999Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_temporal_near_eye_global.csv","file","4f4445bb359bf3023d97b4e2445e3905950c22d570f9d47fc3ed554d12d34749",15988,"2026-08-11T11:17:55.322000Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_temporal_near_eye_ratios.csv","file","26a5c2de41e46894171b1442cb41da8053c633bda97d8a68b1ba514262bfc613",104328,"2026-08-11T11:17:55.296999Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_temporal_near_eye_support.csv","file","6d0a3a3b82d7c4dbbbb8863bf09307ec1ffa719f09e71593c5e9eae69516e508",10134,"2026-08-11T11:17:55.394999Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_temporal_residual_bins.csv","file","daf0f825a84a2d3969d8ff8ed8e7da354e1104967643d54c502da5c9ac98610d",4505,"2026-08-11T11:21:25.653000Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_temporal_residual_points.csv","file","a5f8c30819605cecc6601a936bfdedd28591c761d866aab4bf56363596c972a8",6363125,"2026-08-11T11:21:25.631999Z","0644","","",
"artifacts/11_source_data/H04/H04_reader_temporal_zero_calibration.csv","file","f656a566b217c4835ead75dad244e70b38ccab53610fb4e109ce99e1a5852e33",1555,"2026-08-11T11:21:25.661999Z","0644","","",
"artifacts/11_source_data/H04/H04_site_activity_figure.csv","file","f07f54bc288bd660b0e3a107016c7852a64ce72c0f1594df052519062a2c5caf",27807,"2026-08-10T16:54:31.997999Z","0644","","",
"artifacts/11_source_data/H04/H04_temporal_chest_curves.csv","file","3b9e168b964825ac3cd294512d4b497a766639a5145ae3ef4f7325d0d7cc6fd0",101347,"2026-08-11T07:15:19.410000Z","0644","","",
"artifacts/11_source_data/H04/H04_temporal_chest_support.csv","file","dac0e8d0a0811ccb9cf37e905f910ce7b07bb5c4111d81b15658ed7afbc0546b",10002,"2026-08-10T18:08:34.854000Z","0644","","",
"artifacts/11_source_data/H04/H04_temporal_near_eye_curves.csv","file","97025e3f0166b8d4c896cd7504ac75c32aa49a7b315b8b17aef9929c1669d7e1",103100,"2026-08-11T07:15:16.052000Z","0644","","",
"artifacts/11_source_data/H04/H04_temporal_near_eye_support.csv","file","42b530f970f6ab55c69be5c05d8f216cf26f583735cfd464c816e5e30fffb854",10134,"2026-08-11T07:11:59.200999Z","0644","","",
"artifacts/11_source_data/H05","directory",,,"2026-08-12T06:44:39.000000Z","0755","","",
"artifacts/11_source_data/H05/H05_gap_timing_unaware_dataset.csv","file","4a99d36a206716ebec1610254670a2f1dcd8e2bd8c667c63cd60a4cf6c66c6c1",18064,"2026-08-12T06:42:19.552000Z","0644","","",
"artifacts/11_source_data/H05/H05_paired_effect_comparison_data.csv","file","fd1a9c8ed252a795d88a68990bd023137b48a1d0956768a850fde65f572afa01",58014,"2026-08-12T06:42:21.434000Z","0644","","",
"artifacts/11_source_data/H05/H05_preparation_leba_score_distribution.csv","file","8ec237c34f7126e9abe4163e524a4a48920c05a5b185d21316ccf6580feef941",4570,"2026-08-12T06:44:05.651999Z","0644","","",
"artifacts/11_source_data/H05/H05_preparation_sample_support.csv","file","5e318fbee3dad5bb0ab7122c256b9c0396480d66097133f18d09fcb95b2e6699",3644,"2026-08-12T06:44:05.624000Z","0644","","",
"artifacts/11_source_data/H05/H05_preparation_site_support_summary.csv","file","ef860b86321a2e49d1d89f6a105d5ad3b261a32686618f02ca45d0a57204a903",1373,"2026-08-12T06:44:06.069000Z","0644","","",
"artifacts/11_source_data/H05/H05_preparation_site_support.csv","file","619a9df4eb628f4bdc8274dc40cf937b04c093d7dffdba35b506e2074e5e9c40",219168,"2026-08-12T06:44:06.062000Z","0644","","",
"artifacts/11_source_data/H05/H05_reader_chest_adequacy_figure_data.csv","file","6b61cc5a18b5af3a2c83083c8f21ac954835b89b8d2dbf1c6ad5b573a9f12983",20525,"2026-08-12T06:42:20.196000Z","0644","","",
"artifacts/11_source_data/H05/H05_reader_chest_effect_figure_data.csv","file","c7b976fff6d43af5adb64fbb67c6fa348d357ad43e856ba7664c2edbeac719eb",68557,"2026-08-12T06:42:19.586999Z","0644","","",
"artifacts/11_source_data/H05/H05_reader_chest_results.csv","file","12a7cfa7db973e089a011cb7aa3363854571906814772e1cecdd9219d169611a",49372,"2026-08-12T06:42:19.548000Z","0644","","",
"artifacts/11_source_data/H05/H05_reader_chest_samples.csv","file","0881de59ee83ef2ed9aa3d7fb29b3b22908e51784a011b16074b6ac2c3679dba",1622,"2026-08-12T06:42:19.558000Z","0644","","",
"artifacts/11_source_data/H05/H05_reader_near_eye_adequacy_figure_data.csv","file","9207da349b49b16988d253fcaf2dea57f7aa2c4584043b27ab66df10895d0332",20328,"2026-08-12T06:42:20.193000Z","0644","","",
"artifacts/11_source_data/H05/H05_reader_near_eye_effect_figure_data.csv","file","e563514cfac059a284d0c38ad733bef708f92ba13fec6686e0aa07804e835ec1",66722,"2026-08-12T06:42:19.584000Z","0644","","",
"artifacts/11_source_data/H05/H05_reader_near_eye_results.csv","file","501e3d15df42902063a411f2bf7f823c96ff46ca130d09768024ba5cd60210da",48531,"2026-08-12T06:42:19.540999Z","0644","","",
"artifacts/11_source_data/H05/H05_reader_near_eye_samples.csv","file","5cd4b570980d6a48deb18ae777abadf7aa092c739db84532e2840aa8f583837d",1622,"2026-08-12T06:42:19.555000Z","0644","","",
"artifacts/11_source_data/H05/H05_reader_near_eye_selected_diagnostics.csv","file","2c3c0326d8531855856386acd23b8d5c7a9eba7e628066cd2f56f6861ea6f6ea",2058238,"2026-08-12T06:42:20.556999Z","0644","","",
"artifacts/11_source_data/H06","directory",,,"2026-08-11T16:13:07.000000Z","0755","","",
"artifacts/11_source_data/H06/H06_core_effects_figure.csv","file","6c6d1fc4c9f139d72d0eafab30939ad1d8d5acde30a1d7eea518ca62902b419d",4101,"2026-08-10T15:15:50.572999Z","0644","","",
"artifacts/11_source_data/H06/H06_exploratory_two_part_activity_expected_figure.csv","file","24bd2e8333577e9e6a4e292868338c4b53c8474b883d9a4506d356e3ac4456ff",127600,"2026-08-10T17:14:45.190999Z","0644","","",
"artifacts/11_source_data/H06/H06_exploratory_two_part_day_type_expected_figure.csv","file","b07623b8da2a3aae5d42cafe4ee355a7c00a14ce9731200930da724bdc240623",129522,"2026-08-10T17:14:45.176000Z","0644","","",
"artifacts/11_source_data/H06/H06_exploratory_two_part_temporal_contrasts.csv","file","f496eac02b1776d126407921c03995757a454b1653a1102c7a9d8825b4b0dcc9",181427,"2026-08-11T06:52:17.865000Z","0644","","",
"artifacts/11_source_data/H06/H06_paired_placement_effects_figure.csv","file","b50dc0a8db8396666fb1ea8cf18cfbf01bb3bb022973755de0edcf835168fba2",1830,"2026-08-10T15:15:52.558000Z","0644","","",
"artifacts/11_source_data/H06/H06_preparation_clock_day_activity_support.csv","file","4e069c2d18c8b81aae86b25a72f11c425a26e5b94e8e2ac966e500b8f46cc5e5",20159,"2026-08-11T15:31:35.631999Z","0644","","",
"artifacts/11_source_data/H06/H06_preparation_participant_day_support.csv","file","760077b2009431d8f1dc64a935028d20e5bfa745178fe1b4eed5aa80ad4f2028",241815,"2026-08-11T15:31:35.788000Z","0644","","",
"artifacts/11_source_data/H06/H06_preparation_response_distribution.csv","file","d8ef3376d9bf72cbdd3a1d6519c4f567e23911c803dd738b528376413005afd4",827,"2026-08-11T15:31:35.562999Z","0644","","",
"artifacts/11_source_data/H06/H06_preparation_site_day_activity_support.csv","file","4abff05e72eca66c3ae4e44240f64d973a8635204126d54a40fc5e578e82d166",9811,"2026-08-11T15:31:35.595999Z","0644","","",
"artifacts/11_source_data/H06/H06_primary_residual_clock_figure.csv","file","91b008776a32ab0e22aa1fc052815606ffa205a876a1ad40ee2292274516f81b",26768,"2026-08-10T15:15:51.911999Z","0644","","",
"artifacts/11_source_data/H06/H06_primary_site_effects_figure.csv","file","62ff830f289e986a112af6fea362fdc0751e4a8f29d624743f47d49d33312be8",5543,"2026-08-10T15:15:51.194000Z","0644","","",
"artifacts/11_source_data/H06/H06_primary_work_free_site_deviations.csv","file","3e5d94acc9de7fa8e62d76ae090cc4107e8038a7c73131a280e9b11eec0919a0",6238,"2026-08-11T09:44:04.028000Z","0644","","",
"artifacts/11_source_data/H06/H06_reader_primary_effects_figure.csv","file","8a5482eb687a707ec193e2021233d954ca0ca21c322e75a9cd136042d0b51bfe",4668,"2026-08-11T10:36:48.089999Z","0644","","",
"artifacts/11_source_data/H06/H06_reader_temporal_activity_curves.csv","file","c947918e14c3d83fc51e8b4c9216d3ad9e5a18002d3b5f3f877b3d30b18cfa6d",130390,"2026-08-11T10:36:50.207999Z","0644","","",
"artifacts/11_source_data/H06/H06_reader_temporal_activity_ratios.csv","file","1a12833bf7fa7aabdc91c23c1c28be26e685d3db4c7ddcea546720efafeb2b14",95026,"2026-08-11T10:36:50.216000Z","0644","","",
"artifacts/11_source_data/H06/H06_reader_temporal_activity_support.csv","file","cac58f8236192d20fbf52ad2c8bd9a2f2809293a841d686969d47275e665fd08",2870,"2026-08-11T10:36:50.220999Z","0644","","",
"artifacts/11_source_data/H06/H06_reader_temporal_day_type_curves.csv","file","838dc1485dd1c20caaa1693ec8d9969dc60619601a5fb11f9c1f1b350f7bfdab",132409,"2026-08-11T10:36:48.990000Z","0644","","",
"artifacts/11_source_data/H06/H06_reader_temporal_day_type_ratios.csv","file","789c3375b8e7d9db16862c0d084a9484d88123523a7524b1280bee5f13bfce03",89294,"2026-08-11T10:36:49.000000Z","0644","","",
"artifacts/11_source_data/H06/H06_reader_temporal_day_type_support.csv","file","597b72279bf499cecf63c95b11004b29dd388e1858f687ec6a21c0a1e95dfc60",2918,"2026-08-11T10:36:49.003999Z","0644","","",
"artifacts/11_source_data/H06/H06_stage3_site_specific_significance_screen_figure.csv","file","8d15804a66a6589b6c6f408db147e65c0fa2a42f71cd32fb1dcd2acd6657d642",49970,"2026-08-11T11:21:08.845999Z","0644","","",
"artifacts/11_source_data/H07","directory",,,"2026-08-12T00:45:33.000000Z","0755","","",
"artifacts/11_source_data/H07/preparation","directory",,,"2026-08-12T00:45:33.000000Z","0755","","",
"artifacts/11_source_data/H07/preparation/H07_preparation_diagnostic_summary.csv","file","0e93b79cca2bce28c51e440c79e65141a95f0cdec2031f2749ec849b54ee2e01",305,"2026-08-12T00:50:39.678628Z","0644","","",
"artifacts/11_source_data/H07/preparation/H07_preparation_formula_registry.csv","file","f01ad7bc1d7f2dad928409ef23bdade19b51313d780f3f5ac57864855b336be8",1708,"2026-08-12T00:50:39.687318Z","0644","","",
"artifacts/11_source_data/H07/preparation/H07_preparation_frame_integrity.csv","file","969a48c76898710b5c9af123578647b4c0c8d33f1003ac931567f002da75f9c7",6210,"2026-08-12T00:50:39.696919Z","0644","","",
"artifacts/11_source_data/H07/preparation/H07_preparation_input_identities.csv","file","bf824072a4df799e118068ead69101ecfefd8d7e926ace2f674a25aba381fd81",1128,"2026-08-12T00:50:39.701302Z","0644","","",
"artifacts/11_source_data/H07/preparation/H07_preparation_metric_contract.csv","file","d8e2f5fc1ae59e0b7232b2fe548984980b6420a00bcb752a4ec4abfe4395af96",807,"2026-08-12T00:50:39.716935Z","0644","","",
"artifacts/11_source_data/H07/preparation/H07_preparation_pattern_summary.csv","file","5745d34d1b628485996c0349c29e6d6c4e6d674cd74cc8639254fbb7169b9105",3611,"2026-08-12T00:50:39.722204Z","0644","","",
"artifacts/11_source_data/H07/preparation/H07_preparation_sample_support.csv","file","3530b0440b4dd0d59e04ba245bc0d3b7eee116e0e4c29c748407e4a77f6d949d",3499,"2026-08-12T00:50:39.726750Z","0644","","",
"artifacts/11_source_data/H07/preparation/H07_preparation_site_photoperiod_ranges.csv","file","bce82eca99b925d244e6e1378996397517809b2d4eb3254d5dcebc2ee93d5c49",2434,"2026-08-12T00:50:39.734983Z","0644","","",
"artifacts/11_source_data/H07/preparation/H07_preparation_site_support.csv","file","42e4a24c13bba295078da027c0b63ed6df4bce17d1ec44eabaa0c4be91a39755",31380,"2026-08-12T00:50:39.742125Z","0644","","",
"artifacts/11_source_data/H08","directory",,,"2026-08-12T00:55:41.345466Z","0755","","",
"artifacts/11_source_data/H08/H08_chest_effects_data.csv","file","0b9b8ea7293eea8719c296905b914c75128ec5d801b04a1949a5780db8a24bef",10582,"2026-08-12T00:25:52.845000Z","0644","","",
"artifacts/11_source_data/H08/H08_gap_common_sample_effects_data.csv","file","7ddfe2c6635d8dbd6fff4faf2f6085b7459c9463c81494c28c3ce897745b9c48",9247,"2026-08-12T00:25:52.993000Z","0644","","",
"artifacts/11_source_data/H08/H08_near_eye_effects_data.csv","file","0f7ab7b06a23a16089b000607d4cfb239c323ba39df9c549c365c4da1878dd51",10662,"2026-08-12T00:25:52.724999Z","0644","","",
"artifacts/11_source_data/H08/H08_near_eye_model_adequacy_data.csv","file","24bade0ab6e45655e870b2b219cc6007bd804710e9e41d4bca31406da82d62e4",2553208,"2026-08-12T00:25:58.173000Z","0644","","",
"artifacts/11_source_data/H08/H08_paired_placement_effects_data.csv","file","54963bb499ebb7f162b25346786a15d0b782bb7e7065cd434cb4155b21910513",4055,"2026-08-12T00:25:52.871999Z","0644","","",
"artifacts/11_source_data/H08/H08_preparation_metric_availability.csv","file","43978d5ba574b3bbb39908f26e8f8fdd20e89d7d4e068621fdceabb6461c08f3",7173,"2026-08-12T00:36:18.045000Z","0644","","",
"artifacts/11_source_data/H08/H08_preparation_sample_support.csv","file","89f57863882aa8c178f3f55f86f08c3f9e7c3b2a893abb7ee3fdd33359e27a16",4313,"2026-08-12T00:36:17.109999Z","0644","","",
"artifacts/11_source_data/H08/H08_preparation_site_support_summary.csv","file","7941ccc71e9aef5524fdbca88ec0c5a75d2e753de08e8d99cdc1bac09f8c1a7e",1174,"2026-08-12T00:36:17.838999Z","0644","","",
"artifacts/11_source_data/H08/H08_preparation_site_support.csv","file","0a65c59d5f3da48e701174e26ff87d6713e7fe1a4da95fa98584bdd624a79ff4",22217,"2026-08-12T00:36:17.650000Z","0644","","",
"artifacts/11_source_data/H08/H08_preparation_vlsq_score_distribution.csv","file","d1b2299c8d76fd7e4a203fc04cab3d4d7e6ab9992b64179bb844cea22d899b05",610,"2026-08-12T00:36:17.306999Z","0644","","",
"artifacts/11_source_data/H08/H08_preparation_vlsq_site_support.csv","file","436f1dfd14e9f9995c86da8cb3347828a90e51514c59004392490626c3853ccd",730,"2026-08-12T00:36:17.417000Z","0644","","",
"artifacts/11_source_data/H09","directory",,,"2026-08-10T08:14:10.000000Z","0755","","",
"artifacts/11_source_data/H09/H09_paired_placement_effects_data.csv","file","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0",8394,"2026-08-10T08:04:50.977999Z","0644","","",
"artifacts/11_source_data/H09/H09_primary_effects_data.csv","file","3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6",6778,"2026-08-10T08:04:53.697999Z","0644","","",
"artifacts/11_source_data/H10","directory",,,"2026-08-12T00:34:10.000000Z","0755","","",
"artifacts/11_source_data/H10/H10_age_site_significant_associations_data.csv","file","5f06ab98bada441d02123e56d073e52bfacae75c0277ab73803efd401c33c8fd",41751,"2026-08-12T00:13:52.099999Z","0644","","",
"artifacts/11_source_data/H10/H10_all_primary_core_diagnostic_data.csv","file","6fa20cc614151de1512af8c2c5c9be1d1f2d77340c42f3ac0eb7a13271d424ae",46627993,"2026-08-12T00:13:52.362999Z","0644","","",
"artifacts/11_source_data/H10/H10_all_primary_core_diagnostic_index.csv","file","7a626cc22fc696b7ba71bbe3f2dfb61c9b8fd25d48039ea670b3c2f2910e8a9a",27449,"2026-08-12T00:13:54.265000Z","0644","","",
"artifacts/11_source_data/H10/H10_diagnostic_assessment_data.csv","file","cc70abb5295dd14feb6ca1e250a9da9d4bb63a93700f4b5649b25a236f252bb0",73817,"2026-08-12T00:13:02.717000Z","0644","","",
"artifacts/11_source_data/H10/H10_gap_common_sample_effects_data.csv","file","10a6011605ba60afd60e7f29a4129cd513ff5674f708a9b252d4644bcc7b3cb1",25591,"2026-08-12T00:12:58.956000Z","0644","","",
"artifacts/11_source_data/H10/H10_paired_placement_effects_data.csv","file","a645a153889ebb87c6547220876c7f0de4cc8869dd29ab20ff851e3ccde44a3e",13650,"2026-08-12T00:12:55.341000Z","0644","","",
"artifacts/11_source_data/H10/H10_preparation_age_distribution_data.csv","file","9e76c96a36e2367408fb193755ed46b4dcc57821529fd1356fd2554a5b127692",20034,"2026-08-11T11:30:51.767999Z","0644","","",
"artifacts/11_source_data/H10/H10_preparation_sample_support_data.csv","file","db789495ff62fe57f9bf052edd9d27b84f56350bc0bffebdd6596da0009b8e52",11360,"2026-08-11T11:30:51.792000Z","0644","","",
"artifacts/11_source_data/H10/H10_primary_age_associations_data.csv","file","217bd3f0ea97aeefe091b94e2db2ccb2e14b5e42d317686ea53353ac6c2c20e1",48430,"2026-08-12T00:12:46.859999Z","0644","","",
"artifacts/11_source_data/H10/H10_primary_biological_sex_associations_data.csv","file","3e6130aa1fc5758128df10f2bf3f8e986e9213643d4e751178b3d88a77d735e3",45500,"2026-08-12T00:12:52.026999Z","0644","","",
