run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,wald_p_raw,effect_type,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_model_per_sd,std_error_model_per_sd,conf_low_model_per_sd,conf_high_model_per_sd,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,interval_method,effect_status,statistic,df,p_raw,p_adjusted,family_rank,family_observed_tests,comparison_status,diagnostic_status,model_adequacy,specified_limitations,observations,participants,participant_days,represented_days,sites,leba_participant_mean,leba_participant_sd,metric_display,factor_display,effect_label,q_label
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,0.00110639503108346,0.00550625262079797,-0.00968566179545985,0.01189845185762677,0.8407499449710187,ratio,1.001107007311853,0.9903610931541124,1.0119695200232768,0.00345976656952944,0.01721839687056915,-0.03028767116830326,0.03720720430736213,1.003465758470087,0.9701664044987124,1.0379080575792945,wald_normal,PASS,0.0403390425726684,1,0.8408191353188101,0.9373065770767064,61,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,778,141,778,778,9,14.00709219858156,3.1270626424825787,Time below 1 lx melEDI during sleep,F3: Using phones and smartwatches in bed before sleep,x1.00,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,0.00428600326028989,0.00420369378368544,-0.00395308515776847,0.01252509167834826,0.3079275641908032,ratio,1.0042952013085236,0.996054717997798,1.0126038591522013,0.01823334112862477,0.01788318349366627,-0.01681705444788229,0.05328373670513184,1.0184005834084953,0.9833235628525644,1.0547288679608997,wald_normal,PASS,1.0367271321733824,1,0.30858387790836456,0.5671271269667241,37,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,778,141,778,778,9,12.872340425531917,4.254159416432996,Time below 1 lx melEDI during sleep,F4: Controlling and using ambient light before bedtime,x1.02,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,-5.688251024508797e-4,0.00484102795556604,-0.01005706554351189,0.00891941533861014,0.9064631373133664,ratio,0.9994313366478772,0.9899933376293076,1.0089593118532438,-0.00217409597607519,0.01850280403047532,-0.03843892548880937,0.03409073353665898,0.9978282656587978,0.9622904743654814,1.0346784825072357,wald_normal,PASS,0.01381354557861414,1,0.9064392474035442,0.9582440023143596,63,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,778,141,778,778,9,12.141843971631207,3.822081632311467,Time below 1 lx melEDI during sleep,F5: Using light in the morning and during daytime,x1.00,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.01235634337807172,0.0058835446758186,8.248077120348828e-4,0.02388787904410856,0.03571539362621132,ratio,1.0288601429008055,1.001900994545784,1.0565447079227284,0.0480364253237415,0.02287282295508384,0.00320651610701618,0.09286633454046685,1.1169569257183922,1.0074105997765692,1.238415373222182,wald_normal,PASS,4.666192092903316,1,0.0307620612642192,0.2598361567247838,8,68,PASS,PASS,acceptable,,816,141,816,816,9,16.148936170212767,3.88759229603393,Longest continuous period above 250 lx melEDI,F2: Spending time outdoors,x1.12,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.0109704619615307,0.00722074343320302,-0.02512285903221273,0.00318193510915133,0.12868747140562975,ratio,0.9750559527686328,0.9437938454897776,1.007353582112169,-0.0343053217706788,0.02257971704092059,-0.07856075395198849,0.00995011041063085,0.9240483124375262,0.8345247974825393,1.0231754482244793,wald_normal,PASS,2.453359744647514,1,0.11727361637057895,0.3749765590462693,21,68,PASS,PASS,acceptable,,816,141,816,816,9,14.00709219858156,3.1270626424825787,Longest continuous period above 250 lx melEDI,F3: Using phones and smartwatches in bed before sleep,x0.92,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.00703691970614541,0.00549100384563315,-0.01779908948255731,0.00372525007026649,0.20000542503782065,ratio,0.9839274577797964,0.959844565937058,1.0086145992063646,-0.02993617823058141,0.02335960571557005,-0.0757201641261547,0.01584780766499188,0.9333914573116489,0.8400010634312916,1.037164892415193,wald_normal,PASS,1.7567549948961414,1,0.18502978400052672,0.3931882910011193,32,68,PASS,PASS,acceptable,,816,141,816,816,9,12.872340425531917,4.254159416432996,Longest continuous period above 250 lx melEDI,F4: Controlling and using ambient light before bedtime,x0.93,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.00648239917314787,0.00630560883019046,-0.01884116538091892,0.00587636703462318,0.30393242430244344,ratio,0.9851845689655894,0.9575442101232796,1.01362279116382,-0.02477625881299952,0.02410055169041198,-0.07201247213375292,0.02245995450775386,0.944547365820248,0.8472030836866268,1.0530765804058089,wald_normal,PASS,1.134909926939372,1,0.2867304605811565,0.5570763234148183,35,68,PASS,PASS,acceptable,,816,141,816,816,9,12.141843971631207,3.822081632311467,Longest continuous period above 250 lx melEDI,F5: Using light in the morning and during daytime,x0.94,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.01254573459552398,0.02369236020356148,-0.03389043811220657,0.05898190730325455,0.5964402071726458,difference,0.01254573459552398,-0.03389043811220657,0.05898190730325455,0.04877270116164541,0.0921062370022265,-0.13175220611422894,0.22929760843751976,0.04877270116164541,-0.13175220611422894,0.22929760843751976,wald_normal,PASS,0.2995131575412415,1,0.5841877883179435,0.7469260819378851,52,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,816,141,816,816,9,16.148936170212767,3.88759229603393,Midpoint of the brightest 10 hours,F2: Spending time outdoors,+0.05,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.04268189239218527,0.02863498943050644,-0.01344165558929245,0.09880544037366298,0.13607959828345936,difference,0.04268189239218527,-0.01344165558929245,0.09880544037366298,0.13346895121006394,0.0895434057160202,-0.04203289904639357,0.30897080146652145,0.13346895121006394,-0.04203289904639357,0.30897080146652145,wald_normal,PASS,2.3669445249925047,1,0.1239294039921033,0.3749765590462693,22,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,816,141,816,816,9,14.00709219858156,3.1270626424825787,Midpoint of the brightest 10 hours,F3: Using phones and smartwatches in bed before sleep,+0.13,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,0.00706938611747216,0.02191415520547026,-0.0358815688368705,0.05002034107181482,0.7470023535014487,difference,0.00706938611747216,-0.0358815688368705,0.05002034107181482,0.0300742955200449,0.0932263097205255,-0.15264591394376137,0.21279450498385116,0.0300742955200449,-0.15264591394376137,0.21279450498385116,wald_normal,PASS,0.10976731934169948,1,0.7404091950297595,0.8680659527935112,58,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,816,141,816,816,9,12.872340425531917,4.254159416432996,Midpoint of the brightest 10 hours,F4: Controlling and using ambient light before bedtime,+0.03,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,-0.02164908810077856,0.02505216762966353,-0.07075043438957926,0.02745225818802212,0.387499850610174,difference,-0.02164908810077856,-0.07075043438957926,0.02745225818802212,-0.08274458198627851,0.09575142974692492,-0.27041393575846845,0.10492477178591143,-0.08274458198627851,-0.27041393575846845,0.10492477178591143,wald_normal,PASS,0.7989237455858529,1,0.3714153468093668,0.6013391329294511,42,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,816,141,816,816,9,12.141843971631207,3.822081632311467,Midpoint of the brightest 10 hours,F5: Using light in the morning and during daytime,-0.08,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,-0.03501629159787388,0.02370473839556455,-0.08147672511612417,0.01144414192037641,0.13962596747466754,difference,-0.03501629159787388,-0.08147672511612417,0.01144414192037641,-0.1361290654515721,0.09215435836609644,-0.3167482888675185,0.04449015796437428,-0.1361290654515721,-0.3167482888675185,0.04449015796437428,wald_normal,PASS,2.330878195706646,1,0.12683030673623816,0.3749765590462693,23,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,816,141,816,816,9,16.148936170212767,3.88759229603393,Midpoint of the darkest 10 hours,F2: Spending time outdoors,-0.14,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.02571050129959381,0.02900817862306974,-0.03114448405872757,0.08256548665791519,0.3754456268491523,difference,0.02571050129959381,-0.03114448405872757,0.08256548665791519,0.08039834813345959,0.09071039169866314,-0.0973907526194412,0.25818744888636036,0.08039834813345959,-0.0973907526194412,0.25818744888636036,wald_normal,PASS,0.8450759995425869,1,0.35794905615041706,0.5936716053226428,41,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,816,141,816,816,9,14.00709219858156,3.1270626424825787,Midpoint of the darkest 10 hours,F3: Using phones and smartwatches in bed before sleep,+0.08,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.00473032697685522,0.02208674879341111,-0.0480195591475245,0.03855890519381404,0.8304142078047562,difference,-0.00473032697685522,-0.0480195591475245,0.03855890519381404,-0.0201235650513957,0.09396055035788002,-0.20428285972040255,0.16403572961761118,-0.0201235650513957,-0.20428285972040255,0.16403572961761118,wald_normal,PASS,0.04908634143157542,1,0.8246608026000938,0.9346155762801064,60,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,816,141,816,816,9,12.872340425531917,4.254159416432996,Midpoint of the darkest 10 hours,F4: Controlling and using ambient light before bedtime,-0.02,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,0.03448811480266307,0.02513463360422687,-0.01477486182623175,0.0837510914315579,0.17002136205929733,difference,0.03448811480266307,-0.01477486182623175,0.0837510914315579,0.13181639012030777,0.09606662143359412,-0.05647072800598026,0.3201035082465958,0.13181639012030777,-0.05647072800598026,0.3201035082465958,wald_normal,PASS,2.0121337923119427,1,0.15604570845335744,0.3789681491010109,28,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,816,141,816,816,9,12.141843971631207,3.822081632311467,Midpoint of the darkest 10 hours,F5: Using light in the morning and during daytime,+0.13,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.00511064300789346,0.02260140637068456,-0.0391872994786024,0.04940858549438932,0.8211076423279604,difference,0.00511064300789346,-0.0391872994786024,0.04940858549438932,0.0198680963852663,0.0878650532862055,-0.15234424355538914,0.19208043632592173,0.0198680963852663,-0.15234424355538914,0.19208043632592173,wald_normal,PASS,0.05220916471944292,1,0.8192628040452935,0.9346155762801064,59,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,742,141,742,742,9,16.148936170212767,3.88759229603393,Mean timing of exposure above 250 lx melEDI,F2: Spending time outdoors,+0.02,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.02758466100816948,0.02727061920817053,-0.02586477047595095,0.0810340924922899,0.311769643828962,difference,0.02758466100816948,-0.02586477047595095,0.0810340924922899,0.08625896294419261,0.08527693456323791,-0.08088075751173257,0.2533986834001178,0.08625896294419261,-0.08088075751173257,0.2533986834001178,wald_normal,PASS,1.095746961428631,1,0.29520136670979585,0.5576025815629477,36,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,742,141,742,742,9,14.00709219858156,3.1270626424825787,Mean timing of exposure above 250 lx melEDI,F3: Using phones and smartwatches in bed before sleep,+0.09,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.02272785707500412,0.02042148052722148,-0.06275322341934425,0.01729750926933601,0.2657347348037535,difference,-0.02272785707500412,-0.06275322341934425,0.01729750926933601,-0.09668792719097208,0.08687623368238234,-0.266962216320927,0.07358636193898282,-0.09668792719097208,-0.266962216320927,0.07358636193898282,wald_normal,PASS,1.3382330674076002,1,0.24734581082569823,0.509682276852954,33,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,742,141,742,742,9,12.872340425531917,4.254159416432996,Mean timing of exposure above 250 lx melEDI,F4: Controlling and using ambient light before bedtime,-0.10,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,-0.04334312832243799,0.02316953614455483,-0.08875458470426446,0.00206832805938848,0.06138741072424435,difference,-0.04334312832243799,-0.08875458470426446,0.00206832805938848,-0.1656609746481092,0.08855585852727968,-0.3392272679816015,0.00790531868538316,-0.1656609746481092,-0.3392272679816015,0.00790531868538316,wald_normal,PASS,3.738057764999212,1,0.05318623440644286,0.3013886616365095,12,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,742,141,742,742,9,12.141843971631207,3.822081632311467,Mean timing of exposure above 250 lx melEDI,F5: Using light in the morning and during daytime,-0.17,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,-0.05623956858448502,0.03546646311930435,-0.12575255895733964,0.0132734217883696,0.11280483226500344,difference,-0.05623956858448502,-0.12575255895733964,0.0132734217883696,-0.2185207904322387,0.1378061700993256,-0.4886159206743173,0.05157433980983986,-0.2185207904322387,-0.4886159206743173,0.05157433980983986,wald_normal,PASS,2.6861816246478156,1,0.1012221151441631,0.3622686226212153,19,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,727,140,727,727,9,16.178571428571427,3.885534614369761,First light timing above 250 lx melEDI,F2: Spending time outdoors,-0.22,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.1031768335039913,0.04257043443786594,0.01974031519955046,0.18661335180843217,0.01536441240532435,difference,0.1031768335039913,0.01974031519955046,0.18661335180843217,0.3236780943464228,0.1335485556824609,0.06192773502145759,0.5854284536713881,0.3236780943464228,0.06192773502145759,0.5854284536713881,wald_normal,PASS,6.145231392064943,1,0.01317669233020818,0.17920301569083133,5,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,727,140,727,727,9,14.014285714285714,3.137119868423774,First light timing above 250 lx melEDI,F3: Using phones and smartwatches in bed before sleep,+0.32,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,0.00457215940075559,0.03272047022352849,-0.05955878379457547,0.06870310259608667,0.888870229088375,difference,0.00457215940075559,-0.05955878379457547,0.06870310259608667,0.01937431294610189,0.13865147172023026,-0.25237757802902316,0.29112620392122696,0.01937431294610189,-0.25237757802902316,0.29112620392122696,wald_normal,PASS,0.0203605701753986,1,0.8865346436839144,0.9582440023143596,62,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,727,140,727,727,9,12.82857142857143,4.237453519861991,First light timing above 250 lx melEDI,F4: Controlling and using ambient light before bedtime,+0.02,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,-0.02600156212624062,0.03846608287072205,-0.10139369917918892,0.04939057492670767,0.4990655670832499,difference,-0.02600156212624062,-0.10139369917918892,0.04939057492670767,-0.09732107089300504,0.1439744412225052,-0.3795057903833941,0.1848636485973839,-0.09732107089300504,-0.3795057903833941,0.1848636485973839,wald_normal,PASS,0.4862829877815784,1,0.48559008033539847,0.6790322081711593,48,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,727,140,727,727,9,12.071428571428571,3.7428932315873897,First light timing above 250 lx melEDI,F5: Using light in the morning and during daytime,-0.10,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.07916412559813898,0.03480071292324646,0.01095598163225831,0.14737226956401966,0.02291885489718534,difference,0.07916412559813898,0.01095598163225831,0.14737226956401966,0.30775784479758755,0.13529098345690138,0.04259238978905668,0.5729232998061184,0.30775784479758755,0.04259238978905668,0.5729232998061184,wald_normal,PASS,5.446287107013632,1,0.01960996079009789,0.20172301598712672,6,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,687,141,687,687,9,16.148936170212767,3.88759229603393,Last light timing above 250 lx melEDI,F2: Spending time outdoors,+0.31,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.02116698987121069,0.04272074176292449,-0.10489810511937886,0.06256412537695746,0.6202660155008235,difference,-0.02116698987121069,-0.10489810511937886,0.06256412537695746,-0.06619050328007009,0.13359043562598652,-0.32802294578602015,0.19564193922587997,-0.06619050328007009,-0.32802294578602015,0.19564193922587997,wald_normal,PASS,0.25320427193400974,1,0.6148278337234334,0.7601507762398813,55,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,687,141,687,687,9,14.00709219858156,3.1270626424825787,Last light timing above 250 lx melEDI,F3: Using phones and smartwatches in bed before sleep,-0.07,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.00255863039638321,0.03231623908768067,-0.06589729512402284,0.06078003433125641,0.9368936220653477,difference,-0.00255863039638321,-0.06589729512402284,0.06078003433125641,-0.01088482159394535,0.1374784328185568,-0.28033759856932594,0.25856795538143523,-0.01088482159394535,-0.28033759856932594,0.25856795538143523,wald_normal,PASS,0.00841023240309368,1,0.9269305819845878,0.9582440023143596,65,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,687,141,687,687,9,12.872340425531917,4.254159416432996,Last light timing above 250 lx melEDI,F4: Controlling and using ambient light before bedtime,-0.01,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,-0.02107259454820897,0.03738639234947819,-0.09434857706507,0.05220338796865206,0.5729968214546151,difference,-0.02107259454820897,-0.09434857706507,0.05220338796865206,-0.08054117656785628,0.14289384349733056,-0.360607963435127,0.19952561029941449,-0.08054117656785628,-0.360607963435127,0.19952561029941449,wald_normal,PASS,0.34404935311249574,1,0.5575011323173664,0.7433348430898219,51,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,687,141,687,687,9,12.141843971631207,3.822081632311467,Last light timing above 250 lx melEDI,F5: Using light in the morning and during daytime,-0.08,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.02744547429295273,0.00964574362156243,0.00854016419058341,0.04635078439532204,0.00443632592554176,ratio,1.065235114917512,1.0198590737462885,1.1126300478801372,0.1066968144222803,0.03749871859270455,0.03320067651417691,0.18019295233038368,1.278488466204387,1.0794453914691882,1.5142338566964944,wald_normal,PASS,8.444366534124583,1,0.00366175964456253,0.12449982791512618,2,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,761,141,761,761,9,16.148936170212767,3.88759229603393,melEDI dose,F2: Spending time outdoors,x1.28,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.01693872462813697,0.011949828686701,-0.0403599584754945,0.00648250921922056,0.15634064598795175,ratio,0.9617479635221649,0.9112552460082106,1.0150384860782435,-0.05296845299594673,0.03736786287024937,-0.126208118400867,0.02027121240897354,0.8851799066641328,0.7478110558519039,1.047782673217251,wald_normal,PASS,2.1501062168574663,1,0.14256002676736385,0.3789681491010109,24,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,761,141,761,761,9,14.00709219858156,3.1270626424825787,melEDI dose,F3: Using phones and smartwatches in bed before sleep,x0.89,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.01399085323882583,0.00909036594900226,-0.03180764310515953,0.00382593662750786,0.12378334880579984,ratio,0.9682982495656464,0.9293779339583292,1.0088484628837058,-0.05951932004988299,0.03867186590076985,-0.13531478443035447,0.0162761443305885,0.871928111778985,0.7322935612249576,1.0381883337042177,wald_normal,PASS,2.520646483368864,1,0.1123645104274194,0.3749765590462693,20,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,761,141,761,761,9,12.872340425531917,4.254159416432996,melEDI dose,F4: Controlling and using ambient light before bedtime,x0.87,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.01443197942888015,0.01042009633898676,-0.03485499296873188,0.00599103411097157,0.16604818308470523,ratio,0.967315218745704,0.922879516908852,1.013890454033625,-0.05516020349301977,0.03982645882415729,-0.13321862842013546,0.02289822143409592,0.8807239297201477,0.7358365763513677,1.0541398257584154,wald_normal,PASS,2.0384180048340568,1,0.15336907832085164,0.3789681491010109,27,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,761,141,761,761,9,12.141843971631207,3.822081632311467,melEDI dose,F5: Using light in the morning and during daytime,x0.88,
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,0.00105487240429822,0.0020365323662898,-0.00293665768697993,0.00504640249557638,0.6044758656954603,difference,0.00105487240429822,-0.00293665768697993,0.00504640249557638,0.00406028204700244,0.00783876397874581,-0.01130341303464924,0.01942397712865413,0.00406028204700244,-0.01130341303464924,0.01942397712865413,wald_normal,PASS,0.2963939353414844,1,0.5861519812129078,0.7469260819378851,53,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,702,137,702,702,9,16.124087591240876,3.8490740969791783,Melanopic daylight efficacy ratio,F2: Spending time outdoors,+0.00,
