category,metric_order,metric_id,table_name,unit,site,reader_site,previous_display,current_display,comparison_status,difference_reason,analysis_unit,n_observations,n_participants,n_participant_days
Dynamics,7,intradaily_variability,Intradaily variability,dimensionless,MPI,Tübingen (DE),"1.21(0.85, 1.42)1.16 ±0.36n=26",1.15 (0.801–1.44); mean 1.13 ± 0.354; n=26 obs / 26 participants / 150 participant-days,DISPLAY_CHANGED,"The familiar metric is retained, but the updated participant-level value comes from the verified metric artifact and now reports participants and the underlying participant-days instead of an unlabeled n.",participant,26,26,150
Dynamics,7,intradaily_variability,Intradaily variability,dimensionless,TUM,Munich (DE),"1.54(1.20, 1.72)1.41 ±0.43n=10",1.48 (0.869–1.64); mean 1.33 ± 0.477; n=10 obs / 10 participants / 60 participant-days,DISPLAY_CHANGED,"The familiar metric is retained, but the updated participant-level value comes from the verified metric artifact and now reports participants and the underlying participant-days instead of an unlabeled n.",participant,10,10,60
Dynamics,7,intradaily_variability,Intradaily variability,dimensionless,FUSPCEU,Madrid (ES),"1.27(1.06, 1.53)1.27 ±0.39n=23",1.25 (0.999–1.5); mean 1.25 ± 0.413; n=23 obs / 23 participants / 129 participant-days,DISPLAY_CHANGED,"The familiar metric is retained, but the updated participant-level value comes from the verified metric artifact and now reports participants and the underlying participant-days instead of an unlabeled n.",participant,23,23,129
Dynamics,7,intradaily_variability,Intradaily variability,dimensionless,IZTECH,Izmir (TR),"1.36(0.95, 1.54)1.31 ±0.39n=17",1.36 (0.95–1.55); mean 1.31 ± 0.415; n=17 obs / 17 participants / 101 participant-days,DISPLAY_CHANGED,"The familiar metric is retained, but the updated participant-level value comes from the verified metric artifact and now reports participants and the underlying participant-days instead of an unlabeled n.",participant,17,17,101
Dynamics,7,intradaily_variability,Intradaily variability,dimensionless,UCR,San José (CR),"1.37(1.24, 1.50)1.37 ±0.21n=6",1.4 (1.28–1.48); mean 1.36 ± 0.256; n=6 obs / 6 participants / 32 participant-days,DISPLAY_CHANGED,"The familiar metric is retained, but the updated participant-level value comes from the verified metric artifact and now reports participants and the underlying participant-days instead of an unlabeled n.",participant,6,6,32
Dynamics,7,intradaily_variability,Intradaily variability,dimensionless,KNUST,Kumasi (GH),"1.41(1.31, 1.66)1.42 ±0.35n=15",1.32 (1.03–1.59); mean 1.34 ± 0.413; n=15 obs / 15 participants / 81 participant-days,DISPLAY_CHANGED,"The familiar metric is retained, but the updated participant-level value comes from the verified metric artifact and now reports participants and the underlying participant-days instead of an unlabeled n.",participant,15,15,81
Exposure history,8,dose_time_sensitive_corrected_medi,melEDI dose,klx·h,Overall,Overall,"4.77(1.78, 11.67)9.77 ±15.76n=811",4.96 (1.94–12.3); mean 10.4 ± 16.2; n=761 obs / 141 participants / 761 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,761,141,761
Exposure history,8,dose_time_sensitive_corrected_medi,melEDI dose,klx·h,RISE,Borås (SE),"8.29(3.21, 19.76)18.59 ±28.29n=78",9.3 (3.89–21.9); mean 19.9 ± 27.8; n=71 obs / 13 participants / 71 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,71,13,71
Exposure history,8,dose_time_sensitive_corrected_medi,melEDI dose,klx·h,THUAS,Delft (NL),"9.11(3.85, 17.39)15.09 ±19.83n=78",10.5 (3.85–17.4); mean 15.9 ± 20.4; n=74 obs / 13 participants / 74 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,74,13,74
Exposure history,8,dose_time_sensitive_corrected_medi,melEDI dose,klx·h,BAUA,Dortmund (DE),"6.76(2.12, 14.67)13.00 ±21.85n=106",6.75 (2.47–14.4); mean 13.8 ± 23.7; n=97 obs / 18 participants / 97 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,97,18,97
Exposure history,8,dose_time_sensitive_corrected_medi,melEDI dose,klx·h,MPI,Tübingen (DE),"3.62(1.33, 8.68)7.12 ±9.36n=150",3.86 (1.41–10.2); mean 7.72 ± 9.85; n=137 obs / 26 participants / 137 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,137,26,137
Exposure history,8,dose_time_sensitive_corrected_medi,melEDI dose,klx·h,TUM,Munich (DE),"6.49(1.89, 14.08)9.11 ±10.30n=60",7.11 (1.9–15.8); mean 10.1 ± 11.2; n=55 obs / 10 participants / 55 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,55,10,55
Exposure history,8,dose_time_sensitive_corrected_medi,melEDI dose,klx·h,FUSPCEU,Madrid (ES),"3.32(1.51, 6.39)5.96 ±8.45n=127",3.32 (1.7–6.29); mean 6.11 ± 8.79; n=125 obs / 23 participants / 125 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,125,23,125
Exposure history,8,dose_time_sensitive_corrected_medi,melEDI dose,klx·h,IZTECH,Izmir (TR),"4.23(1.52, 9.99)7.05 ±8.55n=102",4.35 (1.79–10.6); mean 7.49 ± 8.9; n=96 obs / 17 participants / 96 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,96,17,96
Exposure history,8,dose_time_sensitive_corrected_medi,melEDI dose,klx·h,UCR,San José (CR),"2.19(1.25, 3.84)3.10 ±2.42n=30",2.2 (1.34–4.12); mean 3.28 ± 2.57; n=30 obs / 6 participants / 30 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,30,6,30
Exposure history,8,dose_time_sensitive_corrected_medi,melEDI dose,klx·h,KNUST,Kumasi (GH),"5.40(1.77, 13.22)9.24 ±10.56n=80",6.04 (2.49–14.9); mean 10 ± 10.8; n=76 obs / 15 participants / 76 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,76,15,76
Level,9,daily_geometric_mean_medi,Mean melEDI,lx,Overall,Overall,"5.1(2.8, 9.2)7.5 ±9.4n=811",5.154 (2.831–9.225); mean 7.587 ± 9.496; n=816 obs / 141 participants / 816 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,816,141,816
Level,9,daily_geometric_mean_medi,Mean melEDI,lx,RISE,Borås (SE),"7.6(4.5, 11.6)9.1 ±7.1n=78",7.569 (4.55–11.61); mean 9.171 ± 7.111; n=78 obs / 13 participants / 78 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,78,13,78
Level,9,daily_geometric_mean_medi,Mean melEDI,lx,THUAS,Delft (NL),"6.5(3.9, 11.7)8.2 ±6.5n=78",6.659 (4.18–11.67); mean 8.274 ± 6.558; n=78 obs / 13 participants / 78 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,78,13,78
Level,9,daily_geometric_mean_medi,Mean melEDI,lx,BAUA,Dortmund (DE),"7.7(3.1, 13.6)11.9 ±18.6n=106",7.704 (3.081–13.92); mean 12.02 ± 18.86; n=107 obs / 18 participants / 107 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,107,18,107
Level,9,daily_geometric_mean_medi,Mean melEDI,lx,MPI,Tübingen (DE),"5.2(3.2, 8.1)7.2 ±6.4n=150",5.232 (3.224–8.188); mean 7.221 ± 6.33; n=150 obs / 26 participants / 150 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,150,26,150
Level,9,daily_geometric_mean_medi,Mean melEDI,lx,TUM,Munich (DE),"8.7(3.9, 14.7)12.0 ±12.0n=60",9.013 (4.011–15.09); mean 12.1 ± 12.01; n=60 obs / 10 participants / 60 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,60,10,60
Level,9,daily_geometric_mean_medi,Mean melEDI,lx,FUSPCEU,Madrid (ES),"3.5(1.5, 6.2)4.2 ±3.3n=127",3.505 (1.469–6.211); mean 4.166 ± 3.272; n=129 obs / 23 participants / 129 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,129,23,129
Level,9,daily_geometric_mean_medi,Mean melEDI,lx,IZTECH,Izmir (TR),"5.7(3.6, 7.9)7.6 ±7.0n=102",5.857 (3.726–7.986); mean 7.778 ± 6.946; n=101 obs / 17 participants / 101 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,101,17,101
Level,9,daily_geometric_mean_medi,Mean melEDI,lx,UCR,San José (CR),"4.4(3.7, 6.9)5.3 ±2.9n=30",4.325 (3.585–6.77); mean 5.248 ± 2.85; n=32 obs / 6 participants / 32 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,32,6,32
Level,9,daily_geometric_mean_medi,Mean melEDI,lx,KNUST,Kumasi (GH),"2.2(0.8, 4.1)3.0 ±2.9n=80",2.144 (0.7442–4.042); mean 3.019 ± 2.896; n=81 obs / 15 participants / 81 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,81,15,81
Level,10,m10_mean_medi,Brightest 10 h mean,lx,Overall,Overall,"114.4(45.1, 250.8)222.7 ±515.4n=811",110.6 (41.51–243.2); mean 214.9 ± 508.6; n=816 obs / 141 participants / 816 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,816,141,816
Level,10,m10_mean_medi,Brightest 10 h mean,lx,RISE,Borås (SE),"252.7(104.5, 462.0)415.0 ±545.6n=78",252.7 (104.5–462); mean 399.3 ± 518.1; n=78 obs / 13 participants / 78 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,78,13,78
Level,10,m10_mean_medi,Brightest 10 h mean,lx,THUAS,Delft (NL),"181.3(88.9, 315.6)280.4 ±341.3n=78",176 (78.62–299.1); mean 262.2 ± 329.2; n=78 obs / 13 participants / 78 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,78,13,78
Level,10,m10_mean_medi,Brightest 10 h mean,lx,BAUA,Dortmund (DE),"168.0(74.8, 357.2)433.9 ±1,217.9n=106","156.2 (67.78–339.7); mean 422.5 ± 1,210; n=107 obs / 18 participants / 107 participant-days",DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,107,18,107
Level,10,m10_mean_medi,Brightest 10 h mean,lx,MPI,Tübingen (DE),"104.7(40.0, 210.4)185.0 ±240.2n=150",100.1 (33.25–209.9); mean 179.4 ± 241.5; n=150 obs / 26 participants / 150 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,150,26,150
Level,10,m10_mean_medi,Brightest 10 h mean,lx,TUM,Munich (DE),"156.9(63.4, 264.2)208.4 ±191.4n=60",130.8 (54.04–259.7); mean 201.9 ± 194; n=60 obs / 10 participants / 60 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,60,10,60
Level,10,m10_mean_medi,Brightest 10 h mean,lx,FUSPCEU,Madrid (ES),"104.0(25.7, 218.5)139.5 ±136.0n=127",101.1 (24.36–218.5); mean 136.3 ± 134.1; n=129 obs / 23 participants / 129 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,129,23,129
Level,10,m10_mean_medi,Brightest 10 h mean,lx,IZTECH,Izmir (TR),"83.2(54.8, 151.5)121.3 ±102.3n=102",83.24 (53.17–151.8); mean 120.2 ± 101.5; n=101 obs / 17 participants / 101 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,101,17,101
Level,10,m10_mean_medi,Brightest 10 h mean,lx,UCR,San José (CR),"69.4(47.3, 165.7)102.8 ±72.3n=30",68.14 (45.33–132.5); mean 96.73 ± 72.31; n=32 obs / 6 participants / 32 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,32,6,32
Level,10,m10_mean_medi,Brightest 10 h mean,lx,KNUST,Kumasi (GH),"46.2(9.7, 104.4)86.9 ±127.6n=80",46.66 (9.242–103.2); mean 82.49 ± 115.1; n=81 obs / 15 participants / 81 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,81,15,81
Level,11,l10_mean_medi,Darkest 10 h mean,lx,Overall,Overall,"0.1(0.0, 0.2)0.2 ±0.5n=811",0.1025 (0.02012–0.2534); mean 0.2434 ± 0.5128; n=816 obs / 141 participants / 816 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,816,141,816
Level,11,l10_mean_medi,Darkest 10 h mean,lx,RISE,Borås (SE),"0.1(0.0, 0.2)0.2 ±0.2n=78",0.08021 (0.01618–0.1908); mean 0.1832 ± 0.2993; n=78 obs / 13 participants / 78 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,78,13,78
Level,11,l10_mean_medi,Darkest 10 h mean,lx,THUAS,Delft (NL),"0.1(0.0, 0.2)0.2 ±0.2n=78",0.1001 (0.03524–0.2301); mean 0.2003 ± 0.3323; n=78 obs / 13 participants / 78 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,78,13,78
Level,11,l10_mean_medi,Darkest 10 h mean,lx,BAUA,Dortmund (DE),"0.1(0.0, 0.2)0.2 ±0.3n=106",0.1397 (0.03643–0.2822); mean 0.2233 ± 0.2991; n=107 obs / 18 participants / 107 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,107,18,107
Level,11,l10_mean_medi,Darkest 10 h mean,lx,MPI,Tübingen (DE),"0.1(0.1, 0.3)0.3 ±0.5n=150",0.1495 (0.07388–0.3086); mean 0.2733 ± 0.4652; n=150 obs / 26 participants / 150 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,150,26,150
Level,11,l10_mean_medi,Darkest 10 h mean,lx,TUM,Munich (DE),"0.3(0.1, 0.7)0.5 ±0.6n=60",0.3254 (0.1186–0.7102); mean 0.5155 ± 0.6529; n=60 obs / 10 participants / 60 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,60,10,60
Level,11,l10_mean_medi,Darkest 10 h mean,lx,FUSPCEU,Madrid (ES),"0.0(0.0, 0.1)0.0 ±0.1n=127",0.02171 (0–0.07961); mean 0.05361 ± 0.07491; n=129 obs / 23 participants / 129 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,129,23,129
Level,11,l10_mean_medi,Darkest 10 h mean,lx,IZTECH,Izmir (TR),"0.1(0.0, 0.5)0.5 ±0.9n=102",0.152 (0.05193–0.4814); mean 0.4754 ± 0.8823; n=101 obs / 17 participants / 101 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,101,17,101
Level,11,l10_mean_medi,Darkest 10 h mean,lx,UCR,San José (CR),"0.1(0.1, 0.3)0.4 ±1.1n=30",0.1327 (0.05541–0.3086); mean 0.4113 ± 1.044; n=32 obs / 6 participants / 32 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,32,6,32
Level,11,l10_mean_medi,Darkest 10 h mean,lx,KNUST,Kumasi (GH),"0.0(0.0, 0.1)0.1 ±0.1n=80",0.01021 (0–0.09174); mean 0.0591 ± 0.1041; n=81 obs / 15 participants / 81 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,81,15,81
Spectrum,12,mder_ratio_of_integrals,Melanopic daylight efficacy ratio,dimensionless,Overall,Overall,"0.71(0.63, 0.78)0.70 ±0.12n=725",0.869 (0.798–0.91); mean 0.844 ± 0.105; n=760 obs / 141 participants / 760 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,760,141,760
Spectrum,12,mder_ratio_of_integrals,Melanopic daylight efficacy ratio,dimensionless,RISE,Borås (SE),"0.78(0.69, 0.86)0.78 ±0.17n=61",0.907 (0.875–0.942); mean 0.899 ± 0.0656; n=71 obs / 13 participants / 71 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,71,13,71
Spectrum,12,mder_ratio_of_integrals,Melanopic daylight efficacy ratio,dimensionless,THUAS,Delft (NL),"0.72(0.66, 0.78)0.71 ±0.14n=74",0.894 (0.848–0.918); mean 0.864 ± 0.146; n=74 obs / 13 participants / 74 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,74,13,74
Spectrum,12,mder_ratio_of_integrals,Melanopic daylight efficacy ratio,dimensionless,BAUA,Dortmund (DE),"0.74(0.65, 0.82)0.74 ±0.11n=93",0.89 (0.848–0.927); mean 0.866 ± 0.101; n=97 obs / 18 participants / 97 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,97,18,97
Spectrum,12,mder_ratio_of_integrals,Melanopic daylight efficacy ratio,dimensionless,MPI,Tübingen (DE),"0.64(0.58, 0.72)0.65 ±0.10n=139",0.843 (0.756–0.892); mean 0.812 ± 0.103; n=137 obs / 26 participants / 137 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,137,26,137
Spectrum,12,mder_ratio_of_integrals,Melanopic daylight efficacy ratio,dimensionless,TUM,Munich (DE),"0.69(0.63, 0.75)0.69 ±0.09n=52",0.883 (0.822–0.918); mean 0.856 ± 0.0941; n=55 obs / 10 participants / 55 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,55,10,55
Spectrum,12,mder_ratio_of_integrals,Melanopic daylight efficacy ratio,dimensionless,FUSPCEU,Madrid (ES),"0.66(0.61, 0.72)0.67 ±0.09n=118",0.83 (0.766–0.873); mean 0.808 ± 0.0961; n=124 obs / 23 participants / 124 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,124,23,124
Spectrum,12,mder_ratio_of_integrals,Melanopic daylight efficacy ratio,dimensionless,IZTECH,Izmir (TR),"0.69(0.61, 0.79)0.71 ±0.12n=91",0.88 (0.79–0.921); mean 0.852 ± 0.108; n=96 obs / 17 participants / 96 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,96,17,96
Spectrum,12,mder_ratio_of_integrals,Melanopic daylight efficacy ratio,dimensionless,UCR,San José (CR),"0.69(0.64, 0.74)0.69 ±0.07n=28",0.844 (0.808–0.911); mean 0.847 ± 0.0629; n=30 obs / 6 participants / 30 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,30,6,30
Spectrum,12,mder_ratio_of_integrals,Melanopic daylight efficacy ratio,dimensionless,KNUST,Kumasi (GH),"0.74(0.70, 0.81)0.73 ±0.13n=69",0.853 (0.818–0.883); mean 0.846 ± 0.0891; n=76 obs / 15 participants / 76 participant-days,DISPLAY_CHANGED,"The familiar metric and site layout are retained. The updated value comes from the verified main near-eye metric artifact after the approved completeness and exact-all-zero rules and now labels observations, participants, and participant-days.",participant-day,76,15,76
Timing,13,m10_midpoint,Midpoint of the brightest 10 hours,HH:MM clock time,Overall,Overall,"13:45(12:54, 14:59)13:58 ±01:50n=811",13:44 (12:48–15:00); mean 13:56 ± 01:51; n=816 obs / 141 participants / 816 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,816,141,816
Timing,13,m10_midpoint,Midpoint of the brightest 10 hours,HH:MM clock time,RISE,Borås (SE),"13:14(12:35, 14:09)13:20 ±01:18n=78",13:16 (12:28–14:10); mean 13:20 ± 01:33; n=78 obs / 13 participants / 78 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,78,13,78
Timing,13,m10_midpoint,Midpoint of the brightest 10 hours,HH:MM clock time,THUAS,Delft (NL),"14:03(13:15, 14:59)14:04 ±01:55n=78",14:12 (13:23–15:18); mean 14:22 ± 01:51; n=78 obs / 13 participants / 78 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,78,13,78
Timing,13,m10_midpoint,Midpoint of the brightest 10 hours,HH:MM clock time,BAUA,Dortmund (DE),"13:56(13:09, 15:08)14:10 ±01:34n=106",13:52 (12:54–15:04); mean 14:00 ± 01:42; n=107 obs / 18 participants / 107 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,107,18,107
Timing,13,m10_midpoint,Midpoint of the brightest 10 hours,HH:MM clock time,MPI,Tübingen (DE),"13:42(12:54, 14:45)13:57 ±01:35n=150",13:38 (12:47–14:44); mean 13:52 ± 01:42; n=150 obs / 26 participants / 150 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,150,26,150
Timing,13,m10_midpoint,Midpoint of the brightest 10 hours,HH:MM clock time,TUM,Munich (DE),"14:48(13:13, 16:02)14:37 ±02:05n=60",14:54 (12:50–16:03); mean 14:31 ± 02:14; n=60 obs / 10 participants / 60 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,60,10,60
Timing,13,m10_midpoint,Midpoint of the brightest 10 hours,HH:MM clock time,FUSPCEU,Madrid (ES),"13:57(13:15, 15:44)14:22 ±01:54n=127",13:44 (13:06–15:20); mean 14:10 ± 01:51; n=129 obs / 23 participants / 129 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,129,23,129
Timing,13,m10_midpoint,Midpoint of the brightest 10 hours,HH:MM clock time,IZTECH,Izmir (TR),"14:12(13:26, 15:27)14:19 ±02:04n=102",14:10 (13:32–15:21); mean 14:25 ± 01:37; n=101 obs / 17 participants / 101 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,101,17,101
Timing,13,m10_midpoint,Midpoint of the brightest 10 hours,HH:MM clock time,UCR,San José (CR),"12:19(11:50, 13:42)12:38 ±01:26n=30",12:34 (11:49–14:02); mean 12:55 ± 01:44; n=32 obs / 6 participants / 32 participant-days,DISPLAY_CHANGED,The earlier display treated clock time linearly. The updated display uses circular means and circular middle-50% intervals from the verified metric artifact; the rebuild's quantile-argument typo was repaired before these values were finalized.,participant-day,32,6,32
