"path","bytes","sha256","actual_sha256","actual_bytes","pass"
"qa/main/page-81.png",324047,"18ad7ee16f5ef6a4a13b8c8eafdbc0240efab95a2fb6965c520149535bb464e6","18ad7ee16f5ef6a4a13b8c8eafdbc0240efab95a2fb6965c520149535bb464e6",324047,TRUE
"qa/main/page-82.png",508399,"d1ddbb321ec9317654eab991752dd0743f1d6bf252c43e6ab2287cf6d1388df0","d1ddbb321ec9317654eab991752dd0743f1d6bf252c43e6ab2287cf6d1388df0",508399,TRUE
"qa/main/page-83.png",101217,"1f3ac488d9b271da13396112ae4edc6fc45df87bc737b0ab9401e25b4001e1f9","1f3ac488d9b271da13396112ae4edc6fc45df87bc737b0ab9401e25b4001e1f9",101217,TRUE
"qa/main/page-84.png",170273,"499af2ec8481eac216fb853451f0ab5969c969bfbb87333cfc08edcb53064862","499af2ec8481eac216fb853451f0ab5969c969bfbb87333cfc08edcb53064862",170273,TRUE
"qa/main/page-85.png",171635,"5d7735f0e85fccfd840458208549dcd19635233357c3f541a7cc69c28d297c31","5d7735f0e85fccfd840458208549dcd19635233357c3f541a7cc69c28d297c31",171635,TRUE
"qa/main/page-86.png",190187,"6810cd663b3dbaf7c1aaba55516b9862efbd1bd84daa897b0bf93c1dda387888","6810cd663b3dbaf7c1aaba55516b9862efbd1bd84daa897b0bf93c1dda387888",190187,TRUE
"qa/main/page-87.png",144510,"672040daa152b7ce8a09309471e336e324bf670e071646a6601734afac061432","672040daa152b7ce8a09309471e336e324bf670e071646a6601734afac061432",144510,TRUE
"qa/main/page-88.png",307151,"760734dbdacf7db33cab7dff4ea60f6f40feed012dc9d68621317da5fcb46c95","760734dbdacf7db33cab7dff4ea60f6f40feed012dc9d68621317da5fcb46c95",307151,TRUE
"qa/main/page-89.png",334786,"f1f3ab61f472db37e5c59969a8b2af0f6aa896655d0668e18c744d8f779386fd","f1f3ab61f472db37e5c59969a8b2af0f6aa896655d0668e18c744d8f779386fd",334786,TRUE
"qa/main/page-9.png",366545,"b6c1476bac57fc369fe4adf1eb2b9e03ccbf72640e9343f2a0bcbb772373bc7d","b6c1476bac57fc369fe4adf1eb2b9e03ccbf72640e9343f2a0bcbb772373bc7d",366545,TRUE
"qa/main/page-90.png",204632,"6a4ae4bf58ad23220af2703505b262b0d63e7aab20a98af166e926cc574fb245","6a4ae4bf58ad23220af2703505b262b0d63e7aab20a98af166e926cc574fb245",204632,TRUE
"qa/main/page-91.png",400399,"1ffcb749f198e39b10b832d7415bf1b41ffdaa4254881032397ac5fbd03126b0","1ffcb749f198e39b10b832d7415bf1b41ffdaa4254881032397ac5fbd03126b0",400399,TRUE
"qa/main/page-92.png",303553,"0dce8916f4f78f7ec97a8e77ef82b80456822882b90291c06087cff16818ef1a","0dce8916f4f78f7ec97a8e77ef82b80456822882b90291c06087cff16818ef1a",303553,TRUE
"qa/main/page-93.png",146032,"f65d69caec8a4f7b5fb49265a1f4beeb230e4d89b21a7b060db019347f1739f0","f65d69caec8a4f7b5fb49265a1f4beeb230e4d89b21a7b060db019347f1739f0",146032,TRUE
"qa/main/page-94.png",241093,"22334a601de3cbc1f19f079a9c0a06a1c2adca99dfce08092f5f3e15bdfb9896","22334a601de3cbc1f19f079a9c0a06a1c2adca99dfce08092f5f3e15bdfb9896",241093,TRUE
"qa/main/page-95.png",52010,"46a1c7755515fa53375e0dff2e5b0fba9c904dbec659ab8962266c3979997885","46a1c7755515fa53375e0dff2e5b0fba9c904dbec659ab8962266c3979997885",52010,TRUE
"qa/main/page-96.png",371443,"1424673d46c919bd10f59b666b70d4a4bab4e4eef7cc3dd6649fda12c9ba709b","1424673d46c919bd10f59b666b70d4a4bab4e4eef7cc3dd6649fda12c9ba709b",371443,TRUE
"qa/main/page-97.png",278747,"e472a9f8cfe897ab62f0b24d81a88066d36ae17be014747ff599f718dd3da5da","e472a9f8cfe897ab62f0b24d81a88066d36ae17be014747ff599f718dd3da5da",278747,TRUE
"qa/main/page-98.png",333320,"468e746b7524543c0b34238350b6c6e715576f6e4752446ff2ccc35810a06610","468e746b7524543c0b34238350b6c6e715576f6e4752446ff2ccc35810a06610",333320,TRUE
"qa/main/page-99.png",364059,"2a926d1a290516c79a1b4b668a310f41b596decd6bc83d7ff24b167feb3db895","2a926d1a290516c79a1b4b668a310f41b596decd6bc83d7ff24b167feb3db895",364059,TRUE
