run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,approximation,measure,estimate,conf_low,conf_high,bootstrap_successful_used,interval_method,status
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,delta,site_part_r2,0.03141165492073843,0.02038372365853241,0.0941915519876436,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,delta,photoperiod_part_r2,0.03419870678912423,0.00740974707760192,0.07998469163099584,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,delta,latitude_model_marginal_r2,0.01699323887325838,0.00252641883179919,0.05491966823933787,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,delta,latitude_part_r2,7.175173237476462e-5,1.01523232934469e-6,0.01449068714603369,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__all_available,manuscript_prepared_data,glasses,all_available,manuscript_prepared_data_sensitivity,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,delta,unrepresented_share,0.720024641237108,0.6456071080953274,0.8005487967242387,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,lognormal,marginal_r2,0.04593239115320553,0.0285085294052366,0.13715847160301328,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,lognormal,conditional_r2,0.30134401293210744,0.20202935719778792,0.3859353324290538,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,lognormal,participant_associated_share,0.2554116217789019,0.13193776384166123,0.30733786626417214,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,lognormal,site_part_r2,0.0339453052742645,0.01993515747219147,0.11370844568938122,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,lognormal,photoperiod_part_r2,0.02743562732401252,0.0023031680454167402,0.07679350346173673,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,lognormal,latitude_model_marginal_r2,0.01196004837897101,9.213417348234848e-4,0.05443252923168435,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,lognormal,latitude_part_r2,3.866846940107914e-5,2.0260428854665222e-6,0.01651987588956215,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,lognormal,unrepresented_share,0.6986559870678926,0.6140646675709462,0.7979706428022121,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,delta,marginal_r2,0.04167580271667247,0.02597450325916736,0.12518547892760062,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,delta,conditional_r2,0.2734182418441863,0.18136090705252603,0.3549477640369741,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,delta,participant_associated_share,0.2317424391275138,0.11750305072324496,0.2829791362228837,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,delta,site_part_r2,0.0307995688935245,0.01782652337642419,0.10454150568200228,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,delta,photoperiod_part_r2,0.02489314758184321,0.00206424520389166,0.0696439527336867,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,delta,latitude_model_marginal_r2,0.01086179779621027,8.32842452984738e-4,0.04985944113615152,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,delta,latitude_part_r2,3.5117675314922204e-5,1.8314119103526223e-6,0.01495718726407381,1000,joint_parametric_percentile,PASS
manuscript_prepared_data__glasses__paired_common_sample,manuscript_prepared_data,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,tweedie_log,identity,delta,unrepresented_share,0.7265817581558137,0.6450522359630259,0.8186390929474738,1000,joint_parametric_percentile,PASS
