"path","sha256","bytes","mtime_utc","mode"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/longest_bout_above_250_model_frame.rds","db32b625b4191800c512058940f04d6e1ca343b9693e0f6dba277e608a3c02a6",13176,"2026-07-31T22:45:47.939686Z","0644"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/longest_bout_above_250_models 2.rds","d3e66cafeff1b357558299fd4e6d8002034fb12408141abb0b0d99c84b5e1e86",222072,"2026-07-31T08:06:55.000000Z","0600"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/longest_bout_above_250_models.rds","d3e66cafeff1b357558299fd4e6d8002034fb12408141abb0b0d99c84b5e1e86",222072,"2026-07-31T22:45:48.473044Z","0644"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/longest_bout_above_250_r2_bootstrap_draws.rds","4a064579e316de6fde8985f71b53c8496c9a70c82e2d45d62d285ee18b25acc7",57220,"2026-07-31T21:12:20.697988Z","0644"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_mean_medi_model_frame.rds","e175384659687fd6a3f60aa0429126ad343e63262af176c42e1526deaa3d5c0a",19824,"2026-07-31T22:45:27.301077Z","0644"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_mean_medi_models.rds","b08a85c6410658403a5d22189964d06f02c48c85811f90e2217dbf3785e9cba0",222772,"2026-07-31T22:45:27.787792Z","0644"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_mean_medi_r2_bootstrap_draws.rds","8ce633383f379cf5eba3b643b4e5b86a7feaf4cb8c793c4d9d34ea34262bf313",56916,"2026-07-31T20:32:04.955404Z","0644"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_midpoint_model_frame.rds","35815ec539403b651d98ec72cece0e1c6fdadf81f3fda0469de31132d9523741",12836,"2026-07-31T22:45:49.273018Z","0644"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_midpoint_models 2.rds","81b19e6e62339110a77aab83525664fc81a1d41d8e2950da153884bae4df40ed",218840,"2026-07-31T08:06:56.000000Z","0600"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_midpoint_models.rds","81b19e6e62339110a77aab83525664fc81a1d41d8e2950da153884bae4df40ed",218840,"2026-07-31T22:45:50.029993Z","0644"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_midpoint_r2_bootstrap_draws.rds","b0d3a405a4d169a9fa05d05e280fd3069934dc1bd5f2ca09c5acbca07159d7c8",57248,"2026-07-31T21:13:02.559859Z","0644"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_ratio_of_integrals_model_frame.rds","82613d6150f9087d19cd5e73a225cb80f9eaed4f74ff890b4d455fbee59fecd7",12560,"2026-07-31T22:45:59.014799Z","0644"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_ratio_of_integrals_models.rds","e98969d2378b6f176fb18c08fd7ac478aa20dd4daf253f4be4e271f7a8ba8e5f",202348,"2026-07-31T22:45:59.544959Z","0644"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_ratio_of_integrals_r2_bootstrap_draws.rds","f4fcbc8a0dfbdb346f166bcb2cebffdf806a2ef093e2d61fb5f2d29156759f88",60260,"2026-07-31T21:17:08.133758Z","0644"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/mean_timing_above_250_model_frame.rds","08429c019b650b91c19b1cddadff9cd9e0026c1f8369ffe941d5a6265a918c5a",14316,"2026-07-31T22:45:52.990870Z","0644"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/mean_timing_above_250_models.rds","df7df5d70c1889f8e5e5f87554cf13fec3ecc606cf85b52c0e77506d69e67925",216080,"2026-07-31T22:45:53.532377Z","0644"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/mean_timing_above_250_r2_bootstrap_draws.rds","05d35065be730b569ee36789c3ad44551fdffbc919c040bd1d05c4eb5356c1ad",58292,"2026-07-31T21:14:25.048003Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/chest/all_available/model_frame.csv","63c75cc9f480328d3b41e5949a5e8ed795ce788067d7c177e5e7483bfefe5e44",144509,"2026-07-31T22:29:33.380518Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/chest/all_available/model_frame.rds","24d0dffaf5df88530f3b37103795a9a80e8f15382ddc1c7ec3e03e2e9f96a473",17328,"2026-07-31T22:29:33.082239Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/chest/all_available/screen_site_model.rds","b5de877f9f822f3ba1fe17cb4c76455b0a4dca4ee5b6058c8638bc1b10c7b72e",127336,"2026-07-31T22:23:27.755846Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/chest/paired_common_sample/model_frame.csv","e1e5175f7bd3e02cb88d95b36b2edc8fb11d20abccd664d6606294766f03337c",103714,"2026-07-31T22:29:33.574054Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/chest/paired_common_sample/model_frame.rds","eeb8124de56ebdb3673be42750372012cff378a48b4537f8ba5e275587fede90",14536,"2026-07-31T22:29:33.478788Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/chest/paired_common_sample/screen_site_model.rds","737d3b0ed6492b20917da437bcadc7011d0dcbf5ddc9e4dd66b8900d6042fc0c",122280,"2026-07-31T22:23:28.226738Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/glasses/all_available/model_frame.csv","38bb00f32a78a523e6af60d87849fa8442ff77f8fd98d17957aec5447ec0a902",130867,"2026-07-31T22:29:33.783120Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/glasses/all_available/model_frame.rds","6c360b89c43080de1888764811e1078335d4c1e454e37ef4ffd9d4afb8500c36",16580,"2026-07-31T22:29:33.658199Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/glasses/all_available/screen_site_model.rds","8b2541cf2d6a15ce7cf39eeaae1cd46b24380b61bb389287833d08de046e5b95",126008,"2026-07-31T22:23:28.698188Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/glasses/paired_common_sample/model_frame.csv","77f744675f239829b1b340f442bacb663519951d66fcc104884b52c5774aff78",103202,"2026-07-31T22:29:34.019931Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/glasses/paired_common_sample/model_frame.rds","88923d209ceebf8b521ba2d8a2a833afd5471905f041ad3cf07497ed1f40c43b",14580,"2026-07-31T22:29:33.909926Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/glasses/paired_common_sample/screen_site_model.rds","88f201cc5b1306b505655e9a8041fcda89ff37ed97e5652648da95c55099a55e",122236,"2026-07-31T22:23:29.154996Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/chest/all_available/model_frame.csv","821169d6e38b1e006b85f90d5704ef9354a4d4e3e879e461a0f725d5ad843d28",142740,"2026-07-31T22:29:34.225396Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/chest/all_available/model_frame.rds","766d4a9ca4705bcfeebc87812a1728c242b7e30c8ee573c12fda3689e6c1dfb6",13528,"2026-07-31T22:29:34.126819Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/chest/all_available/screen_site_model.rds","aedff4f3321260f0cbdb086667f07bda55793e30f5b7e89fa7d59c626aac3d01",128144,"2026-07-31T22:23:29.608406Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/chest/paired_common_sample/model_frame.csv","eb9fda3071d535f89570e687154f86aaaa4869463261c4789642d20f7012fc20",102709,"2026-07-31T22:29:34.436466Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/chest/paired_common_sample/model_frame.rds","dab4fc372ce07437880e732e9a29f7d10ad1ea707f40cd63837bee827a4fea3a",11460,"2026-07-31T22:29:34.290372Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/chest/paired_common_sample/screen_site_model.rds","018580c95d13525e6d4f2901a55f47ee644b4733f3f9f96305f4dbfe6b04ff7e",122376,"2026-07-31T22:23:30.096986Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/glasses/all_available/model_frame.csv","c7bd65e09065489b1fe32a91c9a06cb75a9c9351f8b0ee00c86f7f1f4ddf41eb",128874,"2026-07-31T22:29:34.592404Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/glasses/all_available/model_frame.rds","976eb2d0442941baf9b5d1c59897c80637ea5e9101279821bae3677b63f7f72a",12960,"2026-07-31T22:29:34.525582Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/glasses/all_available/screen_site_model.rds","e5dac5cf94516d7b40f28863f8a73a2e71d81521287a51dbbd65fd910485312d",126144,"2026-07-31T22:23:30.576060Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/glasses/paired_common_sample/model_frame.csv","ff6569076292c291e7a545a9a56709373abd921475493354748ebcfb123d765a",102171,"2026-07-31T22:29:34.685942Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/glasses/paired_common_sample/model_frame.rds","b4cbfc7dcc0e289f9f9548ab9795d02ef25b3e533b4b2943eba78a53481125f7",11476,"2026-07-31T22:29:34.659089Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/glasses/paired_common_sample/screen_site_model.rds","bff2c99d62ec99ebf5295f46e5f0f85078e5823df4771f3a471413204cc8b2a8",122352,"2026-07-31T22:23:31.161903Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/main/chest/all_available/model_frame.csv","44c222d4d2b02ed2cfb6a35575f38203e015d6a9ca3af6a15f7c5d48ba12f312",149793,"2026-07-31T22:29:34.913323Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/main/chest/all_available/model_frame.rds","5883b6027acfd5131fbe6394849f29b79f654cdd00048dcd66cd22de5d50448e",20464,"2026-07-31T22:29:34.880145Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/main/chest/all_available/screen_site_model.rds","5424ed7fbb5af536f4046c954aea5d2c9a276003da44d3f3b7ac2862955a41e1",129136,"2026-07-31T22:23:31.701940Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/main/chest/paired_common_sample/model_frame.csv","4e1e87d019ceaf43071d4cf5eb101e4dab8d6ce17380dc2ce359fbb4e5210767",107423,"2026-07-31T22:29:35.078243Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/main/chest/paired_common_sample/model_frame.rds","2fe6706c7f38bbd0695f847c00856bb771e033d955528a262f4f5ee4d7e673f6",17132,"2026-07-31T22:29:35.008654Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/main/chest/paired_common_sample/screen_site_model.rds","93f5bb7deee8398022a8aee4762017917c57812945b2cff1ac6f22a8b1c76e85",123500,"2026-07-31T22:23:32.181144Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/main/glasses/all_available/model_frame.csv","c9abc118d681daf4f38e01df75bc21bd2a0d96385431a3f58e90dbd0e1c87b88",135637,"2026-07-31T22:29:35.251027Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/main/glasses/all_available/model_frame.rds","6ff3df59841bbbf5968c712d2b9b25a43b17cb11e4ce5b79949012ba323399ef",19640,"2026-07-31T22:29:35.158269Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/main/glasses/all_available/screen_site_model.rds","bc4221831d9bc83aadbf9309144b78ba3b1f657c6dc8286c56773267b0d91f07",127588,"2026-07-31T22:23:32.586850Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/main/glasses/paired_common_sample/model_frame.csv","95dc021afdd79f3a20ce68d1880e073cf59dae3a8eb322ca57cbc20a19d92ad5",107183,"2026-07-31T22:29:35.455646Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/main/glasses/paired_common_sample/model_frame.rds","08c4f8e8983f239e2a477f6f92f09b2afffc51e6211742e9af831b68fe6f056b",17192,"2026-07-31T22:29:35.317789Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/main/glasses/paired_common_sample/screen_site_model.rds","bb77f2dd45d886308264361820aedc9161afc2d832cd8f818e9a0f2965dfca88",123712,"2026-07-31T22:23:33.072189Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/manuscript_prepared_data/chest/all_available/model_frame.csv","a162a21db924bec0d82e4480a8881bc0f16d21d8169c4b9c25ffbcc2963aa3cd",148210,"2026-07-31T22:29:35.637133Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/manuscript_prepared_data/chest/all_available/model_frame.rds","e5b72104087a4d6a5c82426c63eace2aae584adb64e9cf3b5e22b130b32baf63",16724,"2026-07-31T22:29:35.530859Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/manuscript_prepared_data/chest/all_available/screen_site_model.rds","ae1b638b7fbd39b52d3e6b776107f726de81ff3949ab9091eed71d6668785f25",129792,"2026-07-31T22:23:33.578851Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/manuscript_prepared_data/chest/paired_common_sample/model_frame.csv","0c01a423a38befed1d9924b05bea368eed3e5769fb0ac12fccd414bdd2f95561",106550,"2026-07-31T22:29:35.892826Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/manuscript_prepared_data/chest/paired_common_sample/model_frame.rds","141f446cc784f934328bf36d6fae565e52b20a408c343e45e6cf5027e0dbcb32",14060,"2026-07-31T22:29:35.703317Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/manuscript_prepared_data/chest/paired_common_sample/screen_site_model.rds","821f362ab22932345f018638c6f854d81083d054873abe1df8e6c79ebba12083",123808,"2026-07-31T22:23:34.066559Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/manuscript_prepared_data/glasses/all_available/model_frame.csv","a90e5cac7505879604943626b1c7027dcaa7f4e27d84adacd238aef31188fd92",133762,"2026-07-31T22:29:36.071368Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/manuscript_prepared_data/glasses/all_available/model_frame.rds","5435973cd9f47e69881588dede02cf81156b72899ae5c0a468d0c9185352a69e",16100,"2026-07-31T22:29:36.019455Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/manuscript_prepared_data/glasses/all_available/screen_site_model.rds","28424d61eb30035ad5052a5dd175f1b5d5d7e4611d7fd7d53b32bbb6a9aac37e",127612,"2026-07-31T22:23:34.587467Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/manuscript_prepared_data/glasses/paired_common_sample/model_frame.csv","1b840aebe2667b70a6add5d47bb653b24688dfd43912bc08dccf72122ecdd6a6",106300,"2026-07-31T22:29:36.355722Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/manuscript_prepared_data/glasses/paired_common_sample/model_frame.rds","2840924de0ef74170d82767cff82a48ad7488a21044420d6484c4428974e6c8b",14132,"2026-07-31T22:29:36.219356Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/manuscript_prepared_data/glasses/paired_common_sample/screen_site_model.rds","95979fbb20ee05c88d72825e429c76d7bb3e5f85e641e63172fcd076649cb459",123948,"2026-07-31T22:23:35.065715Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/chest/all_available/model_frame.csv","9d76c14bd52e52198069cdab1fdf466cde64bfcb9e514baf6df73e162de7279c",125727,"2026-07-31T22:29:39.456421Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/chest/all_available/model_frame.rds","e4f79ee00dfbdf472a2413196cc6e83758abf47238573e514b476077a18ae59a",15844,"2026-07-31T22:29:39.351030Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/chest/all_available/models.rds","40c15e4f2a2a86a342cef3b08d83e57e0488dca0a26a373d97fa017ce142b89e",231260,"2026-07-31T22:23:56.997594Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/chest/all_available/screen_site_model.rds","ea2cedeec4ecc977bec2484dd67a65285c69b65f41c391aa0f6bf11b94544a8e",125788,"2026-07-31T22:23:37.988808Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/chest/paired_common_sample/model_frame.csv","a1248ac70de9656d76524cdbacdd524dbbdb30977d8b1ddadea9a5afafa54704",86602,"2026-07-31T22:29:39.839351Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/chest/paired_common_sample/model_frame.rds","cc7cd672d0fd732ddf7b677129f7932c8a0c1a589e2c6207143c31a096a1114b",13144,"2026-07-31T22:29:39.611002Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/chest/paired_common_sample/models.rds","74b9862f976620c4d0c9e0ce8fb3103c9f05e6f0db30c166d8f4200b4b374bae",193832,"2026-07-31T22:23:57.554877Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/chest/paired_common_sample/screen_site_model.rds","b38383f59d66de69933ba80dacc00f64acf0f170952782880a7566e18d6b9642",120188,"2026-07-31T22:23:38.418283Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/glasses/all_available/model_frame.csv","b96cf67054b9c9723c8d65131aed3643a7f0a6f2ab6d5184fbc6910afe675f33",110783,"2026-07-31T22:29:39.997889Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/glasses/all_available/model_frame.rds","0d7cb7104f4ef0aa0ed0fe86dfb7e9b7fd88fb6526ac1e3e82d8334a803deb4f",15268,"2026-07-31T22:29:39.954276Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/glasses/all_available/models.rds","2490b3ab4d9709ff99987acbda8590651ff133daa968188608092ada0b797139",222420,"2026-07-31T22:23:58.172128Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/glasses/all_available/screen_site_model.rds","03027d28d8aecabd1f1e8f1f54c06348e5cc63655c13dbe141d433079ad56c95",124088,"2026-07-31T22:23:38.870010Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/glasses/paired_common_sample/model_frame.csv","dac936d9a3a98fdc437d4d35d2c95eda9dd0559b3c78875f779dfd03820cb7a8",86542,"2026-07-31T22:29:40.293595Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/glasses/paired_common_sample/model_frame.rds","ce66bb41079b259055fb190159f75e7bd3264889e8b2e8437f10a0d2edf4988d",13188,"2026-07-31T22:29:40.130402Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/glasses/paired_common_sample/models.rds","a3d75f004bbfdce7300b88728a9944c2edb0f54aa1fa018d1dc8ff23a12f79d0",196572,"2026-07-31T22:23:58.762527Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/main/glasses/paired_common_sample/screen_site_model.rds","7a164b35583b4edd3f5eb095d9ddd8cadd79afce000ab6476fb263acea71eb3d",120236,"2026-07-31T22:23:39.372502Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/chest/all_available/model_frame.csv","57e7fd9a0e7aa3fc3e1dfe8a763234b2a268eb8c5dc3fc053564e2f34c682fbf",143075,"2026-07-31T22:29:40.608800Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/chest/all_available/model_frame.rds","36c99060cf23f67d005e4e72da3d1e9ac467b2b4b7604636541fa0c7ade4b5aa",13516,"2026-07-31T22:29:40.439532Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/chest/all_available/models.rds","fe90a8cb4c276932bea01e0aa5f4dfc9a1c5eb72acb757aa1581c333043c5010",242576,"2026-07-31T22:23:59.312598Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/chest/all_available/screen_site_model.rds","a2ed8bfa4c828db2ac345865ed8c963b042cbea3c1fa59ccea897a5139bbdc4e",127932,"2026-07-31T22:23:39.889938Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/chest/paired_common_sample/model_frame.csv","e1e5f093b89239c6b393a2b1a83be87b3d79d8d03311a5d113a4c6a3b17a66e8",102935,"2026-07-31T22:29:40.901301Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/chest/paired_common_sample/model_frame.rds","94c39a876dcfee556ced35338463b1cafe259f7576a9641f1d0450dacf5be983",11328,"2026-07-31T22:29:40.728873Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/chest/paired_common_sample/models.rds","e1f881105bbd3e80a19b5d1eb34fdb3a305f5057af7cc7b784458b23a1a6c90d",208788,"2026-07-31T22:23:59.903520Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/chest/paired_common_sample/screen_site_model.rds","eeb3d6a8d1471d3d1e06e4048f5d5e822a854e5f674f648adc6a477298704ca6",122424,"2026-07-31T22:23:40.343437Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/glasses/all_available/model_frame.csv","bd845a220c20ff0bcf8f47c3569ea8ed43fe3d837cba63c7d03177893448b5cb",128675,"2026-07-31T22:29:41.166066Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/glasses/all_available/model_frame.rds","9074c2efda4a4337c33798b4b9e5771ad8473cbe8ce8e723b11503b6deca61ee",12996,"2026-07-31T22:29:41.056649Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/glasses/all_available/models.rds","208405e8211eccb6a9b172e6065b7f29edaf04529b27bfa3be627b772173c9dd",235984,"2026-07-31T22:24:00.490020Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/glasses/all_available/screen_site_model.rds","6fe65a2f55e54fd62ef8cf6a7e9447e7ada5cb7cedbddee2d221ffe41236c613",126412,"2026-07-31T22:23:40.877911Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/glasses/paired_common_sample/model_frame.csv","60efba5cb5316c5e64128b103fa8f50868725c10fdc53e9003d558293ad0765f",102775,"2026-07-31T22:29:41.481327Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/glasses/paired_common_sample/model_frame.rds","8b9e9b8296fff1c2ba3e795401cf6842d9ce6598bf963df88f86d3dc5ec30417",11440,"2026-07-31T22:29:41.348275Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/glasses/paired_common_sample/models.rds","8d8ec0eb43c66971af099821b8cafce3d583583b4f2f3aeb50ce65eaa528bfc6",204432,"2026-07-31T22:24:01.068970Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_identity/manuscript_prepared_data/glasses/paired_common_sample/screen_site_model.rds","83fc8a6f48c6f48ecb3ba57eff691f91eecb6d909b1222faf51e6924244517bd",122368,"2026-07-31T22:23:41.379044Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_log10_offset_0.1/main/chest/all_available/model_frame.csv","d3f34bd2fc5486e25a1265b58bd491b53e6be5c37d26c2e90d75793ad0dabdb9",130039,"2026-07-31T22:29:41.777423Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_log10_offset_0.1/main/chest/all_available/model_frame.rds","dfa230953c47390f8d1802c49d00e2d6e55915bea29fe7a58efc8a0f8feca3df",18068,"2026-07-31T22:29:41.652306Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_log10_offset_0.1/main/chest/all_available/screen_site_model.rds","8a44173a9cf17381f7f325df5a0d1d6bd07372cc250e19061f365d74ffb9b144",127232,"2026-07-31T22:23:41.838551Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_log10_offset_0.1/main/chest/paired_common_sample/model_frame.csv","709e3c4caa762673f782b33fd27c2ecada6c196275e591f2b9b82700b742b844",89662,"2026-07-31T22:29:41.979237Z","0644"
"artifacts/07_models/H01/response_family_candidates/duration_below_10_pre_sleep/gaussian_log10_offset_0.1/main/chest/paired_common_sample/model_frame.rds","54e0a94d0cc11a0539db4124b2b8ffcedc1213cd892a22ff09f1b875f6a59268",14968,"2026-07-31T22:29:41.840954Z","0644"
