site,Id,position,local_date,expected_real_minutes,expected_wall_minutes,represented_wall_minutes,source_observed_real_minutes,valid_medi_real_minutes,valid_light_real_minutes,valid_paired_real_minutes,unknown_diary_state_real_minutes,missing_medi_real_minutes,missing_medi_runs,maximum_missing_medi_run_minutes,dst_fold_real_minutes,repeated_wall_real_minutes,structural_nonexistent_wall_minutes
FUSPCEU,FUSPCEU_S023,chest,2025-01-29,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
FUSPCEU,FUSPCEU_S023,chest,2025-01-30,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
FUSPCEU,FUSPCEU_S023,chest,2025-01-31,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
FUSPCEU,FUSPCEU_S023,chest,2025-02-01,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
FUSPCEU,FUSPCEU_S023,chest,2025-02-02,1440,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0
FUSPCEU,FUSPCEU_S024,chest,2025-02-04,1440,1440,1440,1440,1430,1430,1430,0,10,1,10,0,0,0
FUSPCEU,FUSPCEU_S024,chest,2025-02-05,1440,1440,1440,1440,1315,1315,1315,0,125,2,90,0,0,0
FUSPCEU,FUSPCEU_S024,chest,2025-02-06,1440,1440,1440,1440,1350,1350,1350,0,90,1,90,0,0,0
FUSPCEU,FUSPCEU_S024,chest,2025-02-08,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
FUSPCEU,FUSPCEU_S024,chest,2025-02-09,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
FUSPCEU,FUSPCEU_S025,chest,2025-02-04,1440,1440,1440,1440,1287,1288,1287,0,153,4,71,0,0,0
FUSPCEU,FUSPCEU_S025,chest,2025-02-05,1440,1440,1440,1440,1302,1302,1302,0,138,2,96,0,0,0
FUSPCEU,FUSPCEU_S025,chest,2025-02-06,1440,1440,1440,1440,1428,1428,1428,0,12,1,12,0,0,0
FUSPCEU,FUSPCEU_S025,chest,2025-02-09,1440,1440,1440,1440,1156,1156,1156,0,284,3,243,0,0,0
IZTECH,IZTECH_S001,chest,2024-12-24,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S001,chest,2024-12-25,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S001,chest,2024-12-26,1440,1440,1440,1440,1415,1415,1415,0,25,1,25,0,0,0
IZTECH,IZTECH_S001,chest,2024-12-27,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S001,chest,2024-12-28,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S001,chest,2024-12-29,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S001,chest,2024-12-30,1440,1440,1440,1440,1375,1375,1375,0,65,1,65,0,0,0
IZTECH,IZTECH_S002,chest,2025-01-07,1440,1440,1440,1440,1279,1279,1279,0,161,1,161,0,0,0
IZTECH,IZTECH_S002,chest,2025-01-08,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S002,chest,2025-01-09,1440,1440,1440,1440,1412,1412,1412,0,28,1,28,0,0,0
IZTECH,IZTECH_S002,chest,2025-01-10,1440,1440,1440,1440,1202,1202,1202,0,238,1,238,0,0,0
IZTECH,IZTECH_S002,chest,2025-01-11,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S002,chest,2025-01-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S003,chest,2025-01-07,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S003,chest,2025-01-08,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S003,chest,2025-01-09,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S003,chest,2025-01-10,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S003,chest,2025-01-11,1440,1440,1440,1440,1402,1402,1402,0,38,1,38,0,0,0
IZTECH,IZTECH_S003,chest,2025-01-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S004,chest,2025-01-21,1440,1440,1440,1440,1403,1403,1403,0,37,1,37,0,0,0
IZTECH,IZTECH_S004,chest,2025-01-22,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S004,chest,2025-01-23,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S004,chest,2025-01-24,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S004,chest,2025-01-25,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S004,chest,2025-01-26,1440,1440,1440,1440,1395,1395,1395,0,45,1,45,0,0,0
IZTECH,IZTECH_S005,chest,2025-01-21,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S005,chest,2025-01-22,1440,1440,1440,1440,1386,1386,1386,0,54,1,54,0,0,0
IZTECH,IZTECH_S005,chest,2025-01-23,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S005,chest,2025-01-24,1440,1440,1440,1440,1387,1387,1387,0,53,1,53,0,0,0
IZTECH,IZTECH_S005,chest,2025-01-25,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S005,chest,2025-01-26,1440,1440,1440,1440,1385,1385,1385,0,55,1,55,0,0,0
IZTECH,IZTECH_S006,chest,2025-02-18,1440,1440,1440,1440,1374,1374,1374,0,66,2,49,0,0,0
IZTECH,IZTECH_S006,chest,2025-02-19,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S006,chest,2025-02-20,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S006,chest,2025-02-21,1440,1440,1440,1440,1297,1297,1297,0,143,2,88,0,0,0
IZTECH,IZTECH_S006,chest,2025-02-22,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S006,chest,2025-02-23,1440,1440,1440,1440,1370,1370,1370,0,70,1,70,0,0,0
IZTECH,IZTECH_S007,chest,2025-02-25,1440,1440,1440,1440,1353,1353,1353,0,87,2,50,0,0,0
IZTECH,IZTECH_S007,chest,2025-02-26,1440,1440,1440,1440,1351,1351,1351,0,89,1,89,0,0,0
IZTECH,IZTECH_S007,chest,2025-02-27,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S007,chest,2025-02-28,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S007,chest,2025-03-01,1440,1440,1440,1440,1261,1261,1261,0,179,1,179,0,0,0
IZTECH,IZTECH_S007,chest,2025-03-02,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S008,chest,2025-03-04,1440,1440,1440,1440,1435,1440,1435,0,5,1,5,0,0,0
IZTECH,IZTECH_S008,chest,2025-03-05,1440,1440,1440,1440,1393,1393,1393,0,47,2,29,0,0,0
IZTECH,IZTECH_S008,chest,2025-03-06,1440,1440,1440,1440,1410,1410,1410,0,30,1,30,0,0,0
IZTECH,IZTECH_S008,chest,2025-03-07,1440,1440,1440,1440,1413,1413,1413,0,27,1,27,0,0,0
IZTECH,IZTECH_S008,chest,2025-03-09,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S009,chest,2025-03-20,1440,1440,1440,1440,1365,1365,1365,0,75,2,46,0,0,0
IZTECH,IZTECH_S009,chest,2025-03-21,1440,1440,1440,1440,1293,1293,1293,0,147,2,113,0,0,0
IZTECH,IZTECH_S009,chest,2025-03-22,1440,1440,1440,1440,1307,1307,1307,0,133,2,107,0,0,0
IZTECH,IZTECH_S009,chest,2025-03-24,1440,1440,1440,1440,1317,1317,1317,0,123,1,123,0,0,0
IZTECH,IZTECH_S009,chest,2025-03-25,1440,1440,1440,1440,1366,1366,1366,0,74,1,74,0,0,0
IZTECH,IZTECH_S009,chest,2025-03-26,1440,1440,1440,1440,1276,1276,1276,0,164,3,85,0,0,0
IZTECH,IZTECH_S010,chest,2025-04-15,1440,1440,1440,1440,1370,1370,1370,0,70,1,70,0,0,0
IZTECH,IZTECH_S010,chest,2025-04-16,1440,1440,1440,1440,1375,1375,1375,0,65,1,65,0,0,0
IZTECH,IZTECH_S010,chest,2025-04-17,1440,1440,1440,1440,1243,1243,1243,0,197,4,66,0,0,0
IZTECH,IZTECH_S010,chest,2025-04-18,1440,1440,1440,1440,1304,1304,1304,0,136,3,69,0,0,0
IZTECH,IZTECH_S010,chest,2025-04-19,1440,1440,1440,1440,1332,1332,1332,0,108,2,71,0,0,0
IZTECH,IZTECH_S010,chest,2025-04-20,1440,1440,1440,1440,1282,1282,1282,0,158,3,86,0,0,0
IZTECH,IZTECH_S011,chest,2025-04-15,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S011,chest,2025-04-16,1440,1440,1440,1440,1397,1397,1397,0,43,1,43,0,0,0
IZTECH,IZTECH_S011,chest,2025-04-17,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S011,chest,2025-04-18,1440,1440,1440,1440,1384,1384,1384,0,56,1,56,0,0,0
IZTECH,IZTECH_S011,chest,2025-04-19,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S011,chest,2025-04-20,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S012,chest,2025-04-22,1440,1440,1440,1440,1380,1380,1380,760,60,2,35,0,0,0
IZTECH,IZTECH_S012,chest,2025-04-23,1440,1440,1440,1440,1421,1421,1421,1315,19,2,18,0,0,0
IZTECH,IZTECH_S012,chest,2025-04-24,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S012,chest,2025-04-25,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S012,chest,2025-04-26,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S012,chest,2025-04-27,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S013,chest,2025-04-22,1440,1440,1440,1440,1400,1400,1400,0,40,1,40,0,0,0
IZTECH,IZTECH_S013,chest,2025-04-23,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S013,chest,2025-04-24,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S013,chest,2025-04-25,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S013,chest,2025-04-26,1440,1440,1440,1440,1393,1393,1393,0,47,1,47,0,0,0
IZTECH,IZTECH_S013,chest,2025-04-27,1440,1440,1440,1440,1381,1381,1381,0,59,2,32,0,0,0
IZTECH,IZTECH_S014,chest,2025-04-29,1440,1440,1440,1440,1413,1413,1413,0,27,1,27,0,0,0
IZTECH,IZTECH_S014,chest,2025-04-30,1440,1440,1440,1440,1379,1379,1379,0,61,1,61,0,0,0
IZTECH,IZTECH_S014,chest,2025-05-01,1440,1440,1440,1440,1264,1264,1264,0,176,1,176,0,0,0
IZTECH,IZTECH_S014,chest,2025-05-02,1440,1440,1440,1440,1306,1306,1306,0,134,2,69,0,0,0
IZTECH,IZTECH_S014,chest,2025-05-03,1440,1440,1440,1440,1311,1311,1311,0,129,3,49,0,0,0
IZTECH,IZTECH_S014,chest,2025-05-04,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S015,chest,2025-04-29,1440,1440,1440,1440,1403,1403,1403,0,37,1,37,0,0,0
IZTECH,IZTECH_S015,chest,2025-04-30,1440,1440,1440,1440,1380,1380,1380,0,60,1,60,0,0,0
IZTECH,IZTECH_S015,chest,2025-05-01,1440,1440,1440,1440,1297,1297,1297,0,143,1,143,0,0,0
IZTECH,IZTECH_S015,chest,2025-05-02,1440,1440,1440,1440,1372,1372,1372,0,68,2,43,0,0,0
IZTECH,IZTECH_S015,chest,2025-05-03,1440,1440,1440,1440,1360,1360,1360,0,80,1,80,0,0,0
IZTECH,IZTECH_S015,chest,2025-05-04,1440,1440,1440,1440,1395,1395,1395,0,45,1,45,0,0,0
IZTECH,IZTECH_S016,chest,2025-05-06,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S016,chest,2025-05-07,1440,1440,1440,1440,1322,1322,1322,0,118,2,101,0,0,0
IZTECH,IZTECH_S016,chest,2025-05-08,1440,1440,1440,1440,1281,1281,1281,0,159,3,97,0,0,0
IZTECH,IZTECH_S016,chest,2025-05-09,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S016,chest,2025-05-10,1440,1440,1440,1440,1419,1419,1419,0,21,1,21,0,0,0
IZTECH,IZTECH_S016,chest,2025-05-11,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S017,chest,2025-05-27,1440,1440,1440,1440,1418,1418,1418,0,22,1,22,0,0,0
IZTECH,IZTECH_S017,chest,2025-05-28,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S017,chest,2025-05-29,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S017,chest,2025-05-30,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S017,chest,2025-05-31,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
IZTECH,IZTECH_S017,chest,2025-06-01,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
KNUST,KNUST_S001,chest,2024-10-08,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
KNUST,KNUST_S001,chest,2024-10-09,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
KNUST,KNUST_S001,chest,2024-10-10,1440,1440,1440,1440,1170,1170,1170,0,270,2,165,0,0,0
KNUST,KNUST_S001,chest,2024-10-11,1440,1440,1440,1440,1247,1247,1247,0,193,2,106,0,0,0
KNUST,KNUST_S001,chest,2024-10-12,1440,1440,1440,1440,1368,1368,1368,0,72,1,72,0,0,0
KNUST,KNUST_S001,chest,2024-10-13,1440,1440,1440,1440,1420,1420,1420,0,20,1,20,0,0,0
KNUST,KNUST_S002,chest,2024-10-15,1440,1440,1440,1440,1325,1325,1325,0,115,2,89,0,0,0
KNUST,KNUST_S002,chest,2024-10-16,1440,1440,1440,1440,1298,1298,1298,0,142,1,142,0,0,0
KNUST,KNUST_S002,chest,2024-10-17,1440,1440,1440,1440,1278,1278,1278,0,162,4,96,0,0,0
KNUST,KNUST_S002,chest,2024-10-18,1440,1440,1440,1440,1305,1305,1305,0,135,2,115,0,0,0
KNUST,KNUST_S002,chest,2024-10-19,1440,1440,1440,1440,1374,1374,1374,0,66,3,50,0,0,0
KNUST,KNUST_S002,chest,2024-10-20,1440,1440,1440,1440,1427,1427,1427,0,13,1,13,0,0,0
KNUST,KNUST_S003,chest,2024-10-22,1440,1440,1440,1440,1332,1332,1332,0,108,1,108,0,0,0
KNUST,KNUST_S003,chest,2024-10-23,1440,1440,1440,1440,1327,1327,1327,0,113,2,74,0,0,0
KNUST,KNUST_S003,chest,2024-10-24,1440,1440,1440,1440,1303,1303,1303,0,137,2,85,0,0,0
KNUST,KNUST_S003,chest,2024-10-25,1440,1440,1440,1440,1309,1309,1309,0,131,2,97,0,0,0
KNUST,KNUST_S003,chest,2024-10-26,1440,1440,1440,1440,1272,1272,1272,0,168,2,138,0,0,0
KNUST,KNUST_S003,chest,2024-10-27,1440,1440,1440,1440,1390,1390,1390,0,50,1,50,0,0,0
KNUST,KNUST_S004,chest,2024-10-29,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
KNUST,KNUST_S004,chest,2024-10-30,1440,1440,1440,1440,1345,1345,1345,0,95,3,40,0,0,0
KNUST,KNUST_S004,chest,2024-10-31,1440,1440,1440,1440,1337,1337,1337,0,103,2,67,0,0,0
KNUST,KNUST_S004,chest,2024-11-01,1440,1440,1440,1440,1393,1393,1393,0,47,1,47,0,0,0
KNUST,KNUST_S004,chest,2024-11-02,1440,1440,1440,1440,1396,1396,1396,0,44,2,43,0,0,0
KNUST,KNUST_S004,chest,2024-11-03,1440,1440,1440,1440,1385,1385,1385,0,55,2,53,0,0,0
KNUST,KNUST_S005,chest,2024-11-05,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
KNUST,KNUST_S005,chest,2024-11-06,1440,1440,1440,1440,1430,1430,1430,0,10,1,10,0,0,0
KNUST,KNUST_S005,chest,2024-11-07,1440,1440,1440,1440,1312,1312,1312,0,128,3,120,0,0,0
KNUST,KNUST_S005,chest,2024-11-08,1440,1440,1440,1440,1380,1380,1380,0,60,1,60,0,0,0
KNUST,KNUST_S005,chest,2024-11-09,1440,1440,1440,1440,1360,1360,1360,0,80,2,70,0,0,0
KNUST,KNUST_S005,chest,2024-11-10,1440,1440,1440,1440,1340,1340,1340,0,100,2,90,0,0,0
KNUST,KNUST_S006,chest,2024-11-12,1440,1440,1440,1440,1350,1350,1350,0,90,6,39,0,0,0
KNUST,KNUST_S006,chest,2024-11-13,1440,1440,1440,1440,1356,1356,1356,0,84,3,38,0,0,0
KNUST,KNUST_S006,chest,2024-11-14,1440,1440,1440,1440,1320,1320,1320,0,120,3,55,0,0,0
KNUST,KNUST_S006,chest,2024-11-15,1440,1440,1440,1440,1327,1327,1327,0,113,4,66,0,0,0
KNUST,KNUST_S006,chest,2024-11-16,1440,1440,1440,1440,1285,1285,1285,0,155,4,95,0,0,0
KNUST,KNUST_S006,chest,2024-11-17,1440,1440,1440,1440,1256,1256,1256,0,184,8,58,0,0,0
KNUST,KNUST_S007,chest,2024-11-19,1440,1440,1440,1440,1290,1290,1290,0,150,23,66,0,0,0
KNUST,KNUST_S007,chest,2024-11-20,1440,1440,1440,1440,1437,1437,1437,0,3,3,1,0,0,0
KNUST,KNUST_S007,chest,2024-11-21,1440,1440,1440,1440,1364,1364,1364,0,76,4,54,0,0,0
KNUST,KNUST_S007,chest,2024-11-22,1440,1440,1440,1440,1361,1361,1361,0,79,2,53,0,0,0
KNUST,KNUST_S008,chest,2024-11-27,1440,1440,1440,1440,1192,1192,1192,0,248,3,162,0,0,0
KNUST,KNUST_S008,chest,2024-11-28,1440,1440,1440,1440,1332,1332,1332,0,108,3,69,0,0,0
KNUST,KNUST_S008,chest,2024-11-29,1440,1440,1440,1440,1285,1285,1285,0,155,2,121,0,0,0
KNUST,KNUST_S008,chest,2024-11-30,1440,1440,1440,1440,1387,1387,1387,0,53,1,53,0,0,0
KNUST,KNUST_S008,chest,2024-12-01,1440,1440,1440,1440,1401,1401,1401,0,39,1,39,0,0,0
KNUST,KNUST_S009,chest,2024-12-03,1440,1440,1440,1440,1369,1369,1369,0,71,2,57,0,0,0
KNUST,KNUST_S009,chest,2024-12-04,1440,1440,1440,1440,1410,1410,1410,0,30,1,30,0,0,0
KNUST,KNUST_S009,chest,2024-12-05,1440,1440,1440,1440,1358,1358,1358,0,82,1,82,0,0,0
KNUST,KNUST_S009,chest,2024-12-06,1440,1440,1440,1440,1406,1406,1406,0,34,1,34,0,0,0
KNUST,KNUST_S009,chest,2024-12-07,1440,1440,1440,1440,1399,1399,1399,0,41,1,41,0,0,0
KNUST,KNUST_S009,chest,2024-12-08,1440,1440,1440,1440,1395,1395,1395,0,45,1,45,0,0,0
KNUST,KNUST_S010,chest,2024-12-10,1440,1440,1440,1440,1338,1338,1338,0,102,2,52,0,0,0
KNUST,KNUST_S010,chest,2024-12-11,1440,1440,1440,1440,1288,1288,1288,0,152,2,134,0,0,0
KNUST,KNUST_S010,chest,2024-12-12,1440,1440,1440,1440,1401,1401,1401,0,39,2,38,0,0,0
KNUST,KNUST_S010,chest,2024-12-13,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
KNUST,KNUST_S010,chest,2024-12-14,1440,1440,1440,1440,1373,1373,1373,0,67,2,40,0,0,0
KNUST,KNUST_S010,chest,2024-12-15,1440,1440,1440,1440,1369,1369,1369,0,71,1,71,0,0,0
KNUST,KNUST_S011,chest,2024-12-17,1440,1440,1440,1440,1362,1362,1362,0,78,1,78,0,0,0
KNUST,KNUST_S011,chest,2024-12-18,1440,1440,1440,1440,1392,1392,1392,0,48,1,48,0,0,0
KNUST,KNUST_S011,chest,2024-12-19,1440,1440,1440,1440,1348,1348,1348,0,92,2,72,0,0,0
KNUST,KNUST_S011,chest,2024-12-20,1440,1440,1440,1440,1417,1417,1417,0,23,2,22,0,0,0
KNUST,KNUST_S011,chest,2024-12-21,1440,1440,1440,1440,1421,1421,1421,0,19,1,19,0,0,0
KNUST,KNUST_S011,chest,2024-12-22,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
KNUST,KNUST_S012,chest,2025-01-07,1440,1440,1440,1440,1355,1355,1355,0,85,2,56,0,0,0
KNUST,KNUST_S012,chest,2025-01-08,1440,1440,1440,1440,1393,1393,1393,0,47,1,47,0,0,0
KNUST,KNUST_S012,chest,2025-01-09,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
KNUST,KNUST_S012,chest,2025-01-10,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
KNUST,KNUST_S012,chest,2025-01-11,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
KNUST,KNUST_S012,chest,2025-01-12,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
KNUST,KNUST_S013,chest,2025-01-14,1440,1440,1440,1440,1279,1279,1279,0,161,3,155,0,0,0
KNUST,KNUST_S013,chest,2025-01-15,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
KNUST,KNUST_S013,chest,2025-01-16,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
KNUST,KNUST_S013,chest,2025-01-17,1440,1440,1440,1440,1438,1438,1438,0,2,1,2,0,0,0
KNUST,KNUST_S014,chest,2025-01-21,1440,1440,1440,1440,1415,1415,1415,0,25,3,21,0,0,0
KNUST,KNUST_S014,chest,2025-01-22,1440,1440,1440,1440,1437,1437,1437,0,3,2,2,0,0,0
KNUST,KNUST_S014,chest,2025-01-23,1440,1440,1440,1440,1400,1400,1400,0,40,1,40,0,0,0
KNUST,KNUST_S014,chest,2025-01-24,1440,1440,1440,1440,1415,1415,1415,0,25,2,24,0,0,0
KNUST,KNUST_S014,chest,2025-01-25,1440,1440,1440,1440,1439,1439,1439,0,1,1,1,0,0,0
KNUST,KNUST_S014,chest,2025-01-26,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
KNUST,KNUST_S015,chest,2025-01-28,1440,1440,1440,1440,1292,1292,1292,0,148,1,148,0,0,0
KNUST,KNUST_S015,chest,2025-01-29,1440,1440,1440,1440,1387,1387,1387,0,53,2,40,0,0,0
KNUST,KNUST_S015,chest,2025-01-30,1440,1440,1440,1440,1439,1439,1439,0,1,1,1,0,0,0
KNUST,KNUST_S015,chest,2025-01-31,1440,1440,1440,1440,1348,1348,1348,0,92,1,92,0,0,0
KNUST,KNUST_S015,chest,2025-02-01,1440,1440,1440,1440,1330,1330,1330,0,110,2,91,0,0,0
RISE,RISE_S001,chest,2025-03-04,1440,1440,1440,1440,1381,1381,1381,0,59,2,39,0,0,0
RISE,RISE_S001,chest,2025-03-05,1440,1440,1440,1440,1406,1406,1406,0,34,1,34,0,0,0
RISE,RISE_S001,chest,2025-03-06,1440,1440,1440,1440,1399,1399,1399,0,41,2,33,0,0,0
RISE,RISE_S001,chest,2025-03-07,1440,1440,1440,1440,1320,1320,1320,0,120,2,63,0,0,0
RISE,RISE_S001,chest,2025-03-08,1440,1440,1440,1440,1261,1261,1261,0,179,2,104,0,0,0
RISE,RISE_S001,chest,2025-03-09,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S002,chest,2025-03-18,1440,1440,1440,1440,1395,1395,1395,0,45,1,45,0,0,0
RISE,RISE_S002,chest,2025-03-19,1440,1440,1440,1440,1363,1363,1363,0,77,1,77,0,0,0
RISE,RISE_S002,chest,2025-03-20,1440,1440,1440,1440,1337,1337,1337,0,103,2,69,0,0,0
RISE,RISE_S002,chest,2025-03-21,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S002,chest,2025-03-22,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S002,chest,2025-03-23,1440,1440,1440,1440,1405,1405,1405,0,35,1,35,0,0,0
RISE,RISE_S003,chest,2025-03-18,1440,1440,1440,1440,1422,1422,1422,0,18,1,18,0,0,0
RISE,RISE_S003,chest,2025-03-19,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S003,chest,2025-03-20,1440,1440,1440,1440,1342,1342,1342,0,98,2,70,0,0,0
RISE,RISE_S003,chest,2025-03-21,1440,1440,1440,1440,1439,1440,1439,0,1,1,1,0,0,0
RISE,RISE_S003,chest,2025-03-22,1440,1440,1440,1440,1329,1329,1329,0,111,1,111,0,0,0
RISE,RISE_S003,chest,2025-03-23,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S004,chest,2025-03-25,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S004,chest,2025-03-26,1440,1440,1440,1440,1390,1390,1390,0,50,1,50,0,0,0
RISE,RISE_S004,chest,2025-03-27,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S004,chest,2025-03-28,1440,1440,1440,1440,1434,1434,1434,0,6,1,6,0,0,0
RISE,RISE_S004,chest,2025-03-29,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S004,chest,2025-03-30,1380,1440,1380,1380,1320,1320,1320,0,60,1,60,0,0,60
RISE,RISE_S005,chest,2025-04-01,1440,1440,1440,1440,1398,1398,1398,0,42,3,27,0,0,0
RISE,RISE_S005,chest,2025-04-02,1440,1440,1440,1440,1425,1425,1425,0,15,1,15,0,0,0
RISE,RISE_S005,chest,2025-04-03,1440,1440,1440,1440,1422,1424,1422,0,18,3,16,0,0,0
RISE,RISE_S005,chest,2025-04-04,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S005,chest,2025-04-05,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S005,chest,2025-04-06,1440,1440,1440,1440,1331,1331,1331,0,109,2,90,0,0,0
RISE,RISE_S006,chest,2025-04-15,1440,1440,1440,1440,1411,1411,1411,0,29,2,18,0,0,0
RISE,RISE_S006,chest,2025-04-16,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
RISE,RISE_S006,chest,2025-04-17,1440,1440,1440,1440,1408,1408,1408,0,32,1,32,0,0,0
RISE,RISE_S006,chest,2025-04-18,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0
