site,Id,position,local_date,profile_variant,timing_threshold_observed,first_timing_left_censored,last_timing_right_censored,strict_first_boundary_gap,strict_last_boundary_gap,timing_circular_resultant,longest_bout_censored,longest_bout_observed_h,longest_bout_observed_lower_bound_h,longest_bout_possible_h,longest_bout_possible_upper_bound_h,longest_bout_exact_only_sensitivity_h,longest_bout_exact_identifiable,longest_bout_missing_invalid_breaks_runs,longest_bout_observed_value_interpretation,longest_bout_possible_bound_interpretation,longest_bout_winning_observed_runs,longest_bout_winner_onset_utc,longest_bout_winner_offset_utc,longest_bout_winner_selection_rule,longest_bout_day_boundary_contact,longest_bout_selected_winner_day_boundary_contact,longest_bout_any_winning_run_day_boundary_contact,longest_bout_censor_reason,m10_tied_windows,m10_tie_resultant,l10_tied_windows,l10_tie_resultant,structural_nonexistent_wall_minutes,dst_fold_wall_minutes,maximum_true_minutes_per_wall_minute
FUSPCEU,FUSPCEU_S009,glasses,2024-11-04,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.990517095814011,FALSE,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-04T14:52:00Z,2024-11-04T15:17:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,299,0.9305748791176758,0,0,1
FUSPCEU,FUSPCEU_S009,glasses,2024-11-05,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7828290890780969,FALSE,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-05T12:10:00Z,2024-11-05T13:00:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S009,glasses,2024-11-06,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7739545334733331,FALSE,0.95,0.95,0.95,0.95,0.95,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,2,2024-11-06T12:03:00Z,2024-11-06T13:00:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S009,glasses,2024-11-07,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7699461704350988,FALSE,1.7,1.7,1.7,1.7,1.7,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-07T09:05:00Z,2024-11-07T10:47:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S009,glasses,2024-11-08,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7901287185508902,FALSE,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-08T12:55:00Z,2024-11-08T13:54:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S009,glasses,2024-11-09,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9267529309196412,FALSE,0.15,0.15,0.15,0.15,0.15,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-09T12:42:00Z,2024-11-09T12:51:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S009,glasses,2024-11-10,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9577380254181148,FALSE,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.7833333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-10T12:04:00Z,2024-11-10T12:51:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S010,glasses,2024-11-04,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9639101729534839,FALSE,0.15,0.15,0.15,0.15,0.15,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-04T14:26:00Z,2024-11-04T14:35:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,73,0.9957787878868796,182,0.9739307063628253,0,0,1
FUSPCEU,FUSPCEU_S010,glasses,2024-11-05,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.6435675027452055,FALSE,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-05T07:39:00Z,2024-11-05T08:37:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S010,glasses,2024-11-06,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7662561614651099,FALSE,1.7833333333333334,1.7833333333333334,1.7833333333333334,1.7833333333333334,1.7833333333333334,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-06T11:29:00Z,2024-11-06T13:16:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S010,glasses,2024-11-07,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7799696433405284,FALSE,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6166666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-07T07:55:00Z,2024-11-07T08:32:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,1,1,0,0,1
FUSPCEU,FUSPCEU_S011,glasses,2024-11-12,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.686610740284036,FALSE,1.8666666666666667,1.8666666666666667,1.8666666666666667,1.8666666666666667,1.8666666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-12T11:44:00Z,2024-11-12T13:36:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S011,glasses,2024-11-13,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7025772503478682,FALSE,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.5166666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-13T07:39:00Z,2024-11-13T08:10:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S011,glasses,2024-11-14,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8471284126709684,FALSE,0.45,0.45,0.45,0.45,0.45,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-14T12:35:00Z,2024-11-14T13:02:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S011,glasses,2024-11-16,pooled,TRUE,FALSE,FALSE,TRUE,FALSE,0.6974557787047889,FALSE,2.8833333333333333,2.8833333333333333,2.8833333333333333,2.8833333333333333,2.8833333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-16T09:12:00Z,2024-11-16T12:05:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S011,glasses,2024-11-17,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9631678223076259,FALSE,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.7833333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-17T13:18:00Z,2024-11-17T14:05:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,2,0.9999976201773518,0,0,1
FUSPCEU,FUSPCEU_S012,glasses,2024-12-03,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8109898717268332,FALSE,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-03T11:52:00Z,2024-12-03T13:12:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S012,glasses,2024-12-04,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7475633813661412,FALSE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-04T13:17:00Z,2024-12-04T13:57:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,1,1,0,0,1
FUSPCEU,FUSPCEU_S012,glasses,2024-12-05,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7308122106267536,FALSE,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-05T16:51:00Z,2024-12-05T17:55:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S012,glasses,2024-12-06,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8285141066683132,FALSE,0.35,0.35,0.35,0.35,0.35,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-06T11:49:00Z,2024-12-06T12:10:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,6,0.9999722356138768,0,0,1
FUSPCEU,FUSPCEU_S012,glasses,2024-12-07,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9214074807625312,FALSE,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-07T10:42:00Z,2024-12-07T10:56:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,5,0.9999809615139623,0,0,1
FUSPCEU,FUSPCEU_S012,glasses,2024-12-08,pooled,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,0,,,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,13,0.9998667351647339,0,0,1
FUSPCEU,FUSPCEU_S013,glasses,2024-11-19,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7856462837711194,FALSE,0.9,0.9,0.9,0.9,0.9,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-19T13:02:00Z,2024-11-19T13:56:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S013,glasses,2024-11-20,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7950406303102007,FALSE,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-20T13:00:00Z,2024-11-20T13:55:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S013,glasses,2024-11-21,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8076458033834364,FALSE,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-21T13:28:00Z,2024-11-21T14:02:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S013,glasses,2024-11-22,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7898271784307332,FALSE,1.4166666666666667,1.4166666666666667,1.4166666666666667,1.4166666666666667,1.4166666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-22T08:51:00Z,2024-11-22T10:16:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S013,glasses,2024-11-23,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9487366156059356,FALSE,1.3666666666666667,1.3666666666666667,1.3666666666666667,1.3666666666666667,1.3666666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-23T11:32:00Z,2024-11-23T12:54:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S013,glasses,2024-11-24,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9432475136938338,FALSE,0.25,0.25,0.25,0.25,0.25,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-24T12:40:00Z,2024-11-24T12:55:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,27,0.9994225960034099,0,0,1
FUSPCEU,FUSPCEU_S014,glasses,2024-11-20,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8388047223205334,FALSE,1.4833333333333334,1.4833333333333334,1.4833333333333334,1.4833333333333334,1.4833333333333334,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-20T04:13:00Z,2024-11-20T05:42:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S014,glasses,2024-11-21,pooled,TRUE,FALSE,TRUE,FALSE,TRUE,0.7878937890861792,FALSE,2.2666666666666666,2.2666666666666666,2.2666666666666666,2.2666666666666666,2.2666666666666666,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-21T06:22:00Z,2024-11-21T08:38:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S014,glasses,2024-11-22,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7859922425628499,FALSE,1.4833333333333334,1.4833333333333334,1.4833333333333334,1.4833333333333334,1.4833333333333334,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-22T06:29:00Z,2024-11-22T07:58:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S014,glasses,2024-11-23,pooled,TRUE,FALSE,FALSE,FALSE,TRUE,0.9486733706017553,TRUE,0.9833333333333333,0.9833333333333333,2.0166666666666666,2.0166666666666666,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-23T08:02:00Z,2024-11-23T09:01:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,47,0.9982493694289871,47,0.9982493694289871,0,0,1
FUSPCEU,FUSPCEU_S014,glasses,2024-11-24,pooled,TRUE,FALSE,FALSE,TRUE,TRUE,0.4763140234656714,TRUE,0.15,0.15,1.2333333333333334,1.2333333333333334,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-24T07:36:00Z,2024-11-24T07:45:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,1,47,0.9982493694289871,0,0,1
FUSPCEU,FUSPCEU_S015,glasses,2024-11-26,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7526341443029234,FALSE,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,3,2024-11-26T09:44:00Z,2024-11-26T09:45:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S015,glasses,2024-11-27,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.85848332613873235,FALSE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-27T11:31:00Z,2024-11-27T12:11:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S015,glasses,2024-11-28,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9058335066342706,FALSE,0.9,0.9,0.9,0.9,0.9,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-28T11:53:00Z,2024-11-28T12:47:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S015,glasses,2024-11-29,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9752018152557472,FALSE,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-29T15:41:00Z,2024-11-29T16:03:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S015,glasses,2024-11-30,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8455060699766824,TRUE,0.5166666666666667,0.5166666666666667,2.316666666666667,2.316666666666667,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-30T12:52:00Z,2024-11-30T13:23:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S015,glasses,2024-12-01,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9207476927481753,FALSE,0.15,0.15,0.15,0.15,0.15,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-01T14:32:00Z,2024-12-01T14:41:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,16,0.9997977272059038,0,0,1
FUSPCEU,FUSPCEU_S016,glasses,2024-11-26,pooled,TRUE,FALSE,TRUE,FALSE,TRUE,0.9464051846230231,FALSE,1.2166666666666666,1.2166666666666666,1.2166666666666666,1.2166666666666666,1.2166666666666666,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-26T10:44:00Z,2024-11-26T11:57:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,62,0.9969542319030216,0,0,1
FUSPCEU,FUSPCEU_S016,glasses,2024-11-27,pooled,TRUE,FALSE,TRUE,FALSE,TRUE,0.8109013028407441,TRUE,0.4666666666666667,0.4666666666666667,1.1833333333333333,1.1833333333333333,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-27T09:25:00Z,2024-11-27T09:53:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,1,52,0.9978571571465271,0,0,1
FUSPCEU,FUSPCEU_S016,glasses,2024-11-29,pooled,TRUE,TRUE,FALSE,TRUE,FALSE,0.9066569444451263,FALSE,2.683333333333333,2.683333333333333,2.683333333333333,2.683333333333333,2.683333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-29T09:26:00Z,2024-11-29T12:07:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,50,0.9980187849501331,1,1,0,0,1
FUSPCEU,FUSPCEU_S016,glasses,2024-11-30,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.951763905499411,FALSE,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-11-30T14:07:00Z,2024-11-30T14:21:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,174,0.9761560496007593,0,0,1
FUSPCEU,FUSPCEU_S016,glasses,2024-12-01,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8361564309859661,TRUE,1.1,1.1,1.7,1.7,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-01T09:51:00Z,2024-12-01T10:57:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,0.9999999999999999,52,0.9978571571465271,0,0,1
FUSPCEU,FUSPCEU_S017,glasses,2024-12-03,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.6801220469612803,FALSE,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-03T15:09:00Z,2024-12-03T15:37:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,162,0.9793117194815741,0,0,1
FUSPCEU,FUSPCEU_S017,glasses,2024-12-04,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8538061288357287,FALSE,0.7,0.7,0.7,0.7,0.7,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-04T13:05:00Z,2024-12-04T13:47:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,49,0.9980972276305909,0,0,1
FUSPCEU,FUSPCEU_S017,glasses,2024-12-05,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7776565365646049,FALSE,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.48333333333333334,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-05T13:24:00Z,2024-12-05T13:53:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,59,0.997241689122859,22,0.9996168923192503,0,0,1
FUSPCEU,FUSPCEU_S017,glasses,2024-12-06,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9736361132244791,FALSE,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-06T10:12:00Z,2024-12-06T10:32:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,429,0.8602682558820075,669,0.6809152054614258,0,0,1
FUSPCEU,FUSPCEU_S017,glasses,2024-12-07,pooled,TRUE,FALSE,TRUE,FALSE,TRUE,0.9767187808696394,TRUE,0.5,0.5,3.35,3.35,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-07T11:38:00Z,2024-12-07T12:08:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,1,170,0.9772323012677604,0,0,1
FUSPCEU,FUSPCEU_S017,glasses,2024-12-08,pooled,TRUE,FALSE,TRUE,FALSE,TRUE,0.977004391177693,TRUE,0.7,0.7,2.35,2.35,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-08T12:41:00Z,2024-12-08T13:23:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,1,247,0.9523017085021556,0,0,1
FUSPCEU,FUSPCEU_S018,glasses,2024-12-10,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9931083824428872,FALSE,1.2166666666666666,1.2166666666666666,1.2166666666666666,1.2166666666666666,1.2166666666666666,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-10T14:31:00Z,2024-12-10T15:44:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S018,glasses,2024-12-11,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9946814830049151,FALSE,0.3,0.3,0.3,0.3,0.3,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-11T11:05:00Z,2024-12-11T11:23:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,12,0.9998865655665264,1,1,0,0,1
FUSPCEU,FUSPCEU_S018,glasses,2024-12-12,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9765883881257272,FALSE,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-12T14:17:00Z,2024-12-12T14:21:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,180,0.97449613144721,0,0,1
FUSPCEU,FUSPCEU_S018,glasses,2024-12-13,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9901928149557166,FALSE,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-13T15:34:00Z,2024-12-13T15:59:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S018,glasses,2024-12-14,pooled,TRUE,FALSE,FALSE,FALSE,TRUE,0.9804682576414395,TRUE,0.05,0.05,2.316666666666667,2.316666666666667,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-14T13:49:00Z,2024-12-14T13:52:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,0.9999999999999999,47,0.9982493694289875,0,0,1
FUSPCEU,FUSPCEU_S018,glasses,2024-12-15,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8267256600665689,FALSE,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-15T19:39:00Z,2024-12-15T19:43:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
