site,Id,position,local_date,profile_variant,analysis_unit,metric,value,units,state_domain,estimable,failure_reason,ordinary_support,relevance_support,valid_minutes,expected_minutes,descriptive_nonconfirmatory,left_censored,right_censored,any_censored,state_domain_complete,medi_profile_support,light_profile_support,minimum_support,passes_ordinary_support,passes_medi_profile_support,passes_light_profile_support,support_threshold_enforced,ratio_scaled_or_weighted,estimate_interpretation,missing_invalid_breaks_runs,exact_identifiable
IZTECH,IZTECH_S008,chest,2025-03-05,pooled,participant_day,m10_mean_medi,58.7790853992744,lx,full_day_hybrid,TRUE,,0.93,0.9326863833748911,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-06,pooled,participant_day,m10_mean_medi,121.32013308284358,lx,full_day_hybrid,TRUE,,0.95,0.9602876080467952,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-07,pooled,participant_day,m10_mean_medi,50.691827460803815,lx,full_day_hybrid,TRUE,,0.955,0.9518276838146216,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-09,pooled,participant_day,m10_mean_medi,51.52648619912614,lx,full_day_hybrid,TRUE,,1,1,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-04,pooled,participant_day,m10_midpoint,738,clock_minute,full_day_hybrid,TRUE,,0.9916666666666667,0.9910772416214226,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-05,pooled,participant_day,m10_midpoint,766,clock_minute,full_day_hybrid,TRUE,,0.93,0.9326863833748911,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-06,pooled,participant_day,m10_midpoint,859,clock_minute,full_day_hybrid,TRUE,,0.95,0.9602876080467952,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-07,pooled,participant_day,m10_midpoint,811,clock_minute,full_day_hybrid,TRUE,,0.955,0.9518276838146216,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-09,pooled,participant_day,m10_midpoint,902,clock_minute,full_day_hybrid,TRUE,,1,1,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-04,pooled,participant_day,m10_offset,1038,clock_minute,full_day_hybrid,TRUE,,0.9916666666666667,0.9910772416214226,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-05,pooled,participant_day,m10_offset,1066,clock_minute,full_day_hybrid,TRUE,,0.93,0.9326863833748911,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-06,pooled,participant_day,m10_offset,1159,clock_minute,full_day_hybrid,TRUE,,0.95,0.9602876080467952,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-07,pooled,participant_day,m10_offset,1111,clock_minute,full_day_hybrid,TRUE,,0.955,0.9518276838146216,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-09,pooled,participant_day,m10_offset,1202,clock_minute,full_day_hybrid,TRUE,,1,1,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-04,pooled,participant_day,m10_onset,438,clock_minute,full_day_hybrid,TRUE,,0.9916666666666667,0.9910772416214226,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-05,pooled,participant_day,m10_onset,466,clock_minute,full_day_hybrid,TRUE,,0.93,0.9326863833748911,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-06,pooled,participant_day,m10_onset,559,clock_minute,full_day_hybrid,TRUE,,0.95,0.9602876080467952,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-07,pooled,participant_day,m10_onset,511,clock_minute,full_day_hybrid,TRUE,,0.955,0.9518276838146216,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-09,pooled,participant_day,m10_onset,602,clock_minute,full_day_hybrid,TRUE,,1,1,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-04,pooled,participant_day,mder_mean_of_viable_ratios,0.6202268228501283,dimensionless,full_day_positive_paired_minutes,TRUE,,0.5097222222222222,,734,1440,FALSE,FALSE,FALSE,FALSE,,,,0.5,TRUE,,,TRUE,FALSE,,,
IZTECH,IZTECH_S008,chest,2025-03-05,pooled,participant_day,mder_mean_of_viable_ratios,0.5801998504891893,dimensionless,full_day_positive_paired_minutes,TRUE,,0.6986111111111111,,1006,1440,FALSE,FALSE,FALSE,FALSE,,,,0.5,TRUE,,,TRUE,FALSE,,,
IZTECH,IZTECH_S008,chest,2025-03-06,pooled,participant_day,mder_mean_of_viable_ratios,,dimensionless,full_day_positive_paired_minutes,FALSE,below_viable_ratio_fraction,0.4777777777777778,,688,1440,FALSE,FALSE,FALSE,FALSE,,,,0.5,FALSE,,,TRUE,FALSE,,,
IZTECH,IZTECH_S008,chest,2025-03-07,pooled,participant_day,mder_mean_of_viable_ratios,0.5995591458662187,dimensionless,full_day_positive_paired_minutes,TRUE,,0.5145833333333333,,741,1440,FALSE,FALSE,FALSE,FALSE,,,,0.5,TRUE,,,TRUE,FALSE,,,
IZTECH,IZTECH_S008,chest,2025-03-09,pooled,participant_day,mder_mean_of_viable_ratios,0.4680522585318871,dimensionless,full_day_positive_paired_minutes,TRUE,,0.6263888888888889,,902,1440,FALSE,FALSE,FALSE,FALSE,,,,0.5,TRUE,,,TRUE,FALSE,,,
IZTECH,IZTECH_S008,chest,2025-03-04,pooled,participant_day,mean_timing_above_250,760.5780211369794,clock_minute,full_day_hybrid,TRUE,,0.9965277777777778,0.9919369956370053,1435,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-05,pooled,participant_day,mean_timing_above_250,849.7199757690238,clock_minute,full_day_hybrid,TRUE,,0.9673611111111111,0.944318580377681,1393,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-06,pooled,participant_day,mean_timing_above_250,869.8115814192158,clock_minute,full_day_hybrid,TRUE,,0.9791666666666666,0.9811593930081285,1410,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-07,pooled,participant_day,mean_timing_above_250,765.1257212694893,clock_minute,full_day_hybrid,TRUE,,0.98125,0.9515029038663,1413,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S008,chest,2025-03-09,pooled,participant_day,mean_timing_above_250,910.9312593567213,clock_minute,full_day_hybrid,TRUE,,1,1,1440,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,,pooled,participant,interdaily_stability,0.37654866059634173,dimensionless,repeated_hybrid_days,TRUE,,,,7924,8640,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,,pooled,participant,intradaily_variability,0.6471205881818779,dimensionless,repeated_hybrid_days,TRUE,,,,7924,8640,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-20,pooled,participant_day,daily_geometric_mean_medi,2.41122981002899,lx,full_day_hybrid,TRUE,,0.9479166666666666,0.9681492303777223,1365,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-21,pooled,participant_day,daily_geometric_mean_medi,3.61827019775384,lx,full_day_hybrid,TRUE,,0.8979166666666667,0.8099023555880269,1293,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-22,pooled,participant_day,daily_geometric_mean_medi,8.351796881149298,lx,full_day_hybrid,TRUE,,0.9076388888888889,0.9820460932677062,1307,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-24,pooled,participant_day,daily_geometric_mean_medi,5.812700195763666,lx,full_day_hybrid,TRUE,,0.9145833333333333,0.9960584497774384,1317,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-25,pooled,participant_day,daily_geometric_mean_medi,4.730315141149117,lx,full_day_hybrid,TRUE,,0.9486111111111111,0.9998847906372568,1366,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-26,pooled,participant_day,daily_geometric_mean_medi,17.53650148296586,lx,full_day_hybrid,TRUE,,0.8861111111111111,0.8346002738958312,1276,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-20,pooled,participant_day,dose_observed_medi,16061.284416666673,lx_h,full_day_hybrid,TRUE,,0.9479166666666694,0.9681492303777223,1365,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-21,pooled,participant_day,dose_observed_medi,888.7211388888886,lx_h,full_day_hybrid,TRUE,,0.8979166666666721,0.8099023555880269,1293,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-22,pooled,participant_day,dose_observed_medi,3266.8143888888903,lx_h,full_day_hybrid,TRUE,,0.9076388888888939,0.9820460932677062,1307,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-24,pooled,participant_day,dose_observed_medi,11479.810166666673,lx_h,full_day_hybrid,TRUE,,0.9145833333333379,0.9960584497774384,1317,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-25,pooled,participant_day,dose_observed_medi,793.271638888889,lx_h,full_day_hybrid,TRUE,,0.9486111111111138,0.9998847906372568,1366,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-26,pooled,participant_day,dose_observed_medi,21161.11699999995,lx_h,full_day_hybrid,TRUE,,0.8861111111111172,0.8346002738958312,1276,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-20,pooled,participant_day,dose_time_sensitive_corrected_medi,16589.678442857803,lx_h,full_day_hybrid,TRUE,,0.9479166666666694,0.9681492303777223,1365,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-21,pooled,participant_day,dose_time_sensitive_corrected_medi,1097.318871536848,lx_h,full_day_hybrid,TRUE,,0.8979166666666721,0.8099023555880269,1293,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-22,pooled,participant_day,dose_time_sensitive_corrected_medi,3326.53875544552,lx_h,full_day_hybrid,TRUE,,0.9076388888888939,0.9820460932677062,1307,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-24,pooled,participant_day,dose_time_sensitive_corrected_medi,11525.237468977599,lx_h,full_day_hybrid,TRUE,,0.9145833333333379,0.9960584497774384,1317,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-25,pooled,participant_day,dose_time_sensitive_corrected_medi,793.3630417393518,lx_h,full_day_hybrid,TRUE,,0.9486111111111138,0.9998847906372568,1366,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-26,pooled,participant_day,dose_time_sensitive_corrected_medi,25354.79278148563,lx_h,full_day_hybrid,TRUE,,0.8861111111111172,0.8346002738958312,1276,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-20,pooled,participant_day,duration_above_1000,2.95,h,full_day_hybrid,TRUE,,0.9479166666666666,0.9681492303777223,1365,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-21,pooled,participant_day,duration_above_1000,0,h,full_day_hybrid,TRUE,,0.8979166666666667,0.8099023555880269,1293,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-22,pooled,participant_day,duration_above_1000,0.2833333333333333,h,full_day_hybrid,TRUE,,0.9076388888888889,0.9820460932677062,1307,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-24,pooled,participant_day,duration_above_1000,1.0166666666666666,h,full_day_hybrid,TRUE,,0.9145833333333333,0.9960584497774384,1317,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-25,pooled,participant_day,duration_above_1000,0,h,full_day_hybrid,TRUE,,0.9486111111111111,0.9998847906372568,1366,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-26,pooled,participant_day,duration_above_1000,2.9,h,full_day_hybrid,TRUE,,0.8861111111111111,0.8346002738958312,1276,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-20,pooled,participant_day,duration_above_250_full_day,4.15,h,full_day_hybrid,TRUE,,0.9479166666666666,0.9625675470702932,1365,1440,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-21,pooled,participant_day,duration_above_250_full_day,0.35,h,full_day_hybrid,TRUE,,0.8979166666666667,0.8267205441580989,1293,1440,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-22,pooled,participant_day,duration_above_250_full_day,2.45,h,full_day_hybrid,TRUE,,0.9076388888888889,0.9763313039971923,1307,1440,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-24,pooled,participant_day,duration_above_250_full_day,1.7333333333333334,h,full_day_hybrid,TRUE,,0.9145833333333333,0.9966892835001986,1317,1440,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-25,pooled,participant_day,duration_above_250_full_day,0.25,h,full_day_hybrid,TRUE,,0.9486111111111111,0.9994605760770381,1366,1440,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-26,pooled,participant_day,duration_above_250_full_day,4.266666666666667,h,full_day_hybrid,TRUE,,0.8861111111111111,0.8625835355010992,1276,1440,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-20,pooled,participant_day,duration_above_250_wake,4.15,h,wake,TRUE,,0.9276073619631902,0.9483945089567408,756,815,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-21,pooled,participant_day,duration_above_250_wake,0.35,h,wake,TRUE,,0.8511198945981555,0.7349017768917308,646,759,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-22,pooled,participant_day,duration_above_250_wake,2.45,h,wake,TRUE,,0.8294871794871795,0.7257464756809324,647,780,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-24,pooled,participant_day,duration_above_250_wake,1.7333333333333334,h,wake,TRUE,,0.8458961474036851,0.5229282659886206,505,597,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-25,pooled,participant_day,duration_above_250_wake,0.25,h,wake,TRUE,,1,0.5731511672265006,592,592,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-26,pooled,participant_day,duration_above_250_wake,4.266666666666667,h,wake,TRUE,,0.8970013037809648,0.576031048509332,688,767,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-20,pooled,participant_day,duration_below_10_pre_sleep,2.283333333333333,h,pre-sleep,TRUE,,0.9219512195121952,0.10129277635240123,189,205,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-21,pooled,participant_day,duration_below_10_pre_sleep,,h,pre-sleep,FALSE,insufficient_state_support,0.7655172413793103,0.04214727953841879,111,145,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-22,pooled,participant_day,duration_below_10_pre_sleep,0.8333333333333334,h,pre-sleep,TRUE,,1,0.005251809826666176,50,50,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-24,pooled,participant_day,duration_below_10_pre_sleep,3.0833333333333335,h,pre-sleep,TRUE,,0.871900826446281,0.016040304026788993,211,242,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-25,pooled,participant_day,duration_below_10_pre_sleep,,h,pre-sleep,FALSE,insufficient_state_support,0.6390243902439025,0.02162848263650487,131,205,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-26,pooled,participant_day,duration_below_10_pre_sleep,,h,pre-sleep,FALSE,insufficient_state_support,0,0,0,85,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-20,pooled,participant_day,duration_below_1_sleep_environment,7,h,sleep,TRUE,,1,0,420,420,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-21,pooled,participant_day,duration_below_1_sleep_environment,7.95,h,sleep,TRUE,,1,0.011012785347062976,536,536,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-22,pooled,participant_day,duration_below_1_sleep_environment,6.366666666666666,h,sleep,TRUE,,1,0.1665722379603402,610,610,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-24,pooled,participant_day,duration_below_1_sleep_environment,4.366666666666666,h,sleep,TRUE,,1,1,601,601,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-25,pooled,participant_day,duration_below_1_sleep_environment,5.366666666666666,h,sleep,TRUE,,1,1,643,643,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-26,pooled,participant_day,duration_below_1_sleep_environment,5.266666666666667,h,sleep,TRUE,,1,0.24228427537209443,588,588,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-20,pooled,participant_day,first_timing_above_250,620,clock_minute,full_day_hybrid,TRUE,,0.9479166666666666,1,1365,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-21,pooled,participant_day,first_timing_above_250,667,clock_minute,full_day_hybrid,TRUE,,0.8979166666666667,1,1293,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-22,pooled,participant_day,first_timing_above_250,739,clock_minute,full_day_hybrid,TRUE,,0.9076388888888889,1,1307,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-24,pooled,participant_day,first_timing_above_250,814,clock_minute,full_day_hybrid,TRUE,,0.9145833333333333,1,1317,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-25,pooled,participant_day,first_timing_above_250,790,clock_minute,full_day_hybrid,TRUE,,0.9486111111111111,1,1366,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-26,pooled,participant_day,first_timing_above_250,,clock_minute,full_day_hybrid,FALSE,insufficient_relevance_support,0.8861111111111111,0.7335965520575097,1276,1440,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-20,pooled,participant_day,l10_mean_medi,0,lx,full_day_hybrid,TRUE,,1,0.9999999999999962,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-21,pooled,participant_day,l10_mean_medi,0.09882643138054262,lx,full_day_hybrid,TRUE,,1,0.9999999999999957,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-22,pooled,participant_day,l10_mean_medi,0.065706626658856293,lx,full_day_hybrid,TRUE,,0.8216666666666667,0.8326318998781568,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-24,pooled,participant_day,l10_mean_medi,0.05710007138782894,lx,full_day_hybrid,TRUE,,0.8,0.8531693917845479,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-25,pooled,participant_day,l10_mean_medi,0.10391934177783188,lx,full_day_hybrid,TRUE,,0.8766666666666667,0.8727277852815257,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-26,pooled,participant_day,l10_mean_medi,0.6507152094855068,lx,full_day_hybrid,TRUE,,0.8583333333333333,0.8433588956235823,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-20,pooled,participant_day,l10_midpoint,279,clock_minute,full_day_hybrid,TRUE,,1,0.9999999999999962,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-21,pooled,participant_day,l10_midpoint,283,clock_minute,full_day_hybrid,TRUE,,1,0.9999999999999957,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-22,pooled,participant_day,l10_midpoint,156,clock_minute,full_day_hybrid,TRUE,,0.8216666666666667,0.8326318998781568,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-24,pooled,participant_day,l10_midpoint,141,clock_minute,full_day_hybrid,TRUE,,0.8,0.8531693917845479,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-25,pooled,participant_day,l10_midpoint,141,clock_minute,full_day_hybrid,TRUE,,0.8766666666666667,0.8727277852815257,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-26,pooled,participant_day,l10_midpoint,213,clock_minute,full_day_hybrid,TRUE,,0.8583333333333333,0.8433588956235823,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-20,pooled,participant_day,l10_offset,579,clock_minute,full_day_hybrid,TRUE,,1,0.9999999999999962,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-21,pooled,participant_day,l10_offset,583,clock_minute,full_day_hybrid,TRUE,,1,0.9999999999999957,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-22,pooled,participant_day,l10_offset,456,clock_minute,full_day_hybrid,TRUE,,0.8216666666666667,0.8326318998781568,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-24,pooled,participant_day,l10_offset,441,clock_minute,full_day_hybrid,TRUE,,0.8,0.8531693917845479,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-25,pooled,participant_day,l10_offset,441,clock_minute,full_day_hybrid,TRUE,,0.8766666666666667,0.8727277852815257,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-26,pooled,participant_day,l10_offset,513,clock_minute,full_day_hybrid,TRUE,,0.8583333333333333,0.8433588956235823,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-20,pooled,participant_day,l10_onset,1419,clock_minute,full_day_hybrid,TRUE,,1,0.9999999999999962,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-21,pooled,participant_day,l10_onset,1423,clock_minute,full_day_hybrid,TRUE,,1,0.9999999999999957,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-22,pooled,participant_day,l10_onset,1296,clock_minute,full_day_hybrid,TRUE,,0.8216666666666667,0.8326318998781568,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-24,pooled,participant_day,l10_onset,1281,clock_minute,full_day_hybrid,TRUE,,0.8,0.8531693917845479,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-25,pooled,participant_day,l10_onset,1281,clock_minute,full_day_hybrid,TRUE,,0.8766666666666667,0.8727277852815257,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-26,pooled,participant_day,l10_onset,1353,clock_minute,full_day_hybrid,TRUE,,0.8583333333333333,0.8433588956235823,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-20,pooled,participant_day,last_timing_above_250,1073,clock_minute,full_day_hybrid,TRUE,,0.9479166666666666,0.941234934455984,1365,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-21,pooled,participant_day,last_timing_above_250,1126,clock_minute,full_day_hybrid,TRUE,,0.8979166666666667,0.9828540592923604,1293,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-22,pooled,participant_day,last_timing_above_250,1112,clock_minute,full_day_hybrid,TRUE,,0.9076388888888889,0.9777775122475192,1307,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-24,pooled,participant_day,last_timing_above_250,978,clock_minute,full_day_hybrid,TRUE,,0.9145833333333333,0.9833975982487494,1317,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
IZTECH,IZTECH_S009,chest,2025-03-25,pooled,participant_day,last_timing_above_250,1006,clock_minute,full_day_hybrid,TRUE,,0.9486111111111111,0.9966116172493887,1366,1440,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
