site,Id,position,local_date,clock_bin,expected_wall_minutes,wall_minutes_existing,source_real_minutes,source_observed_real_minutes,dst_fold_wall_minutes,valid_medi_wall_minutes,valid_light_wall_minutes,diary_state_composition,diary_state_categories,missing_diary_state_wall_minutes,measurement_context_composition,measurement_context_categories,arithmetic_mean_medi_lx,zero_aware_geometric_mean_medi_lx,ordinary_support,bin_admissible,failure_reason,spans_diary_state_boundary,spans_measurement_context_boundary,metric_value_lx,metric,zero_offset
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,840,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,262.3251666666667,256.18366450873424,1,TRUE,,FALSE,FALSE,262.3251666666667,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,870,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,209.7945,207.76360178737485,1,TRUE,,FALSE,FALSE,209.7945,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,900,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,192.06522222222222,191.13881037550323,1,TRUE,,FALSE,FALSE,192.06522222222222,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,930,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,170.93783333333334,164.59898339650442,1,TRUE,,FALSE,FALSE,170.93783333333334,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,960,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,6110.494,2248.903803121295,1,TRUE,,FALSE,FALSE,6110.494,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,990,30,30,30,30,0,12,12,wake,1,0,invalid_nonwear|worn_near_eye,2,2863.8845833333335,2545.940365106297,0.4,FALSE,insufficient_bin_support,FALSE,TRUE,,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1020,30,30,30,30,0,6,6,wake,1,0,invalid_nonwear|worn_near_eye,2,3028.9572222222223,1820.2171588825927,0.2,FALSE,insufficient_bin_support,FALSE,TRUE,,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1050,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,647.7644444444444,241.13155157984593,1,TRUE,,FALSE,FALSE,647.7644444444444,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1080,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,61.29888888888889,37.532801609127276,1,TRUE,,FALSE,FALSE,61.29888888888889,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1110,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,13.883944444444445,9.703491026317398,1,TRUE,,FALSE,FALSE,13.883944444444445,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1140,30,30,30,30,0,30,30,pre-sleep|wake,2,0,worn_near_eye,1,19.269055555555557,13.937318771658758,1,TRUE,,TRUE,FALSE,19.269055555555557,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1170,30,30,30,30,0,30,30,pre-sleep,1,0,worn_near_eye,1,12.851333333333335,9.807377618441347,1,TRUE,,FALSE,FALSE,12.851333333333335,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1200,30,30,30,30,0,30,30,pre-sleep,1,0,worn_near_eye,1,17.194333333333333,13.042616541851105,1,TRUE,,FALSE,FALSE,17.194333333333333,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1230,30,30,30,30,0,30,30,pre-sleep,1,0,worn_near_eye,1,12.485833333333334,10.451142561295734,1,TRUE,,FALSE,FALSE,12.485833333333334,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1260,30,30,30,30,0,30,30,pre-sleep,1,0,worn_near_eye,1,6.595166666666667,6.508761250252877,1,TRUE,,FALSE,FALSE,6.595166666666667,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1290,30,30,30,30,0,30,30,pre-sleep,1,0,worn_near_eye,1,20.111,7.332276807403124,1,TRUE,,FALSE,FALSE,20.111,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1320,30,30,30,30,0,30,30,pre-sleep|sleep,2,0,bedside_sleep_environment|worn_near_eye,2,0,0,1,TRUE,,TRUE,TRUE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1350,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1380,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1410,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,0,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,30,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,60,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,90,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,120,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,150,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,180,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,210,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,240,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,270,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,300,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,330,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,360,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,390,30,30,30,30,0,30,30,sleep|wake,2,0,bedside_sleep_environment|worn_near_eye,2,0,0,1,TRUE,,TRUE,TRUE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,420,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,13.530111111111111,3.4285683159925475,1,TRUE,,FALSE,FALSE,13.530111111111111,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,450,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,0.5680000000000001,0.3714010132905956,1,TRUE,,FALSE,FALSE,0.5680000000000001,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,480,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,107.747,87.960795664831,1,TRUE,,FALSE,FALSE,107.747,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,510,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,148.29944444444445,146.90259907290638,1,TRUE,,FALSE,FALSE,148.29944444444445,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,540,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,124.61222222222221,123.55760832249962,1,TRUE,,FALSE,FALSE,124.61222222222221,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,570,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,106.51472222222222,101.70277402288487,1,TRUE,,FALSE,FALSE,106.51472222222222,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,600,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,150.5096111111111,140.2101521310901,1,TRUE,,FALSE,FALSE,150.5096111111111,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,630,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,161.03566666666666,151.1295364630696,1,TRUE,,FALSE,FALSE,161.03566666666666,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,660,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,193.23672222222223,189.4805441778421,1,TRUE,,FALSE,FALSE,193.23672222222223,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,690,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,190.9953888888889,184.9892941062467,1,TRUE,,FALSE,FALSE,190.9953888888889,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,720,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,244.18316666666666,238.65258903876747,1,TRUE,,FALSE,FALSE,244.18316666666666,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,750,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,212.08483333333334,202.2954278633249,1,TRUE,,FALSE,FALSE,212.08483333333334,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,780,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,171.60644444444443,167.5479959222081,1,TRUE,,FALSE,FALSE,171.60644444444443,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,810,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,157.40705555555556,155.61658260106725,1,TRUE,,FALSE,FALSE,157.40705555555556,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,840,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,191.579,188.77090793641327,1,TRUE,,FALSE,FALSE,191.579,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,870,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,205.37505555555555,201.02162545862254,1,TRUE,,FALSE,FALSE,205.37505555555555,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,900,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,196.03977777777777,192.59305608841808,1,TRUE,,FALSE,FALSE,196.03977777777777,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,930,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,177.16044444444444,176.0921805474719,1,TRUE,,FALSE,FALSE,177.16044444444444,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,960,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,161.7875,157.62584305317765,1,TRUE,,FALSE,FALSE,161.7875,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,990,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,172.06094444444443,169.92091596900684,1,TRUE,,FALSE,FALSE,172.06094444444443,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1020,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,600.7348888888889,262.4776080723209,1,TRUE,,FALSE,FALSE,600.7348888888889,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1050,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,938.6472222222222,536.9801888069508,1,TRUE,,FALSE,FALSE,938.6472222222222,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1080,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,16.422666666666668,11.778158223820611,1,TRUE,,FALSE,FALSE,16.422666666666668,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1110,30,30,30,30,0,30,30,pre-sleep|wake,2,0,worn_near_eye,1,24.333833333333335,20.644682455966223,1,TRUE,,TRUE,FALSE,24.333833333333335,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1140,30,30,30,30,0,11,11,pre-sleep,1,0,invalid_nonwear|worn_near_eye,2,22.955303030303032,16.295295585146015,0.36666666666666664,FALSE,insufficient_bin_support,FALSE,TRUE,,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1170,30,30,30,30,0,28,28,pre-sleep,1,0,invalid_nonwear|worn_near_eye,2,29.796964285714285,18.507808289118586,0.9333333333333333,TRUE,,FALSE,TRUE,29.796964285714285,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1200,30,30,30,30,0,30,30,pre-sleep,1,0,worn_near_eye,1,53.44338888888889,46.495529122208595,1,TRUE,,FALSE,FALSE,53.44338888888889,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1230,30,30,30,30,0,30,30,pre-sleep,1,0,worn_near_eye,1,62.1725,60.52103777768279,1,TRUE,,FALSE,FALSE,62.1725,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1260,30,30,30,30,0,30,30,pre-sleep,1,0,worn_near_eye,1,26.171333333333333,19.243642242202057,1,TRUE,,FALSE,FALSE,26.171333333333333,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1290,30,30,30,30,0,30,30,pre-sleep|sleep,2,0,bedside_sleep_environment|worn_near_eye,2,5.322444444444446,0.5558259928926448,1,TRUE,,TRUE,TRUE,5.322444444444446,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1320,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1350,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1380,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1410,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,0,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,30,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,60,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,90,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,120,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,150,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,180,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,210,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,240,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,270,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,300,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,330,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,360,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,390,30,30,30,30,0,30,30,sleep|wake,2,0,bedside_sleep_environment|worn_near_eye,2,2.4621666666666657,0.14663551513139028,1,TRUE,,TRUE,TRUE,2.4621666666666657,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,420,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,15.935277777777777,3.9438614864262207,1,TRUE,,FALSE,FALSE,15.935277777777777,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,450,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,0.791611111111111,0.2381854982537032,1,TRUE,,FALSE,FALSE,0.791611111111111,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,480,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,128.06255555555555,115.81230309424798,1,TRUE,,FALSE,FALSE,128.06255555555555,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,510,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,140.6416111111111,132.04835199118156,1,TRUE,,FALSE,FALSE,140.6416111111111,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,540,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,187.03772222222221,159.2512952527715,1,TRUE,,FALSE,FALSE,187.03772222222221,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,570,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,275.3122222222222,274.22261794883656,1,TRUE,,FALSE,FALSE,275.3122222222222,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,600,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,243.10611111111112,241.18807381118336,1,TRUE,,FALSE,FALSE,243.10611111111112,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,630,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,253.784,248.31385338627743,1,TRUE,,FALSE,FALSE,253.784,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,660,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,232.95427777777778,231.07625336579977,1,TRUE,,FALSE,FALSE,232.95427777777778,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,690,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,231.4286111111111,227.9228964185793,1,TRUE,,FALSE,FALSE,231.4286111111111,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,720,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,244.10577777777777,234.98397116364592,1,TRUE,,FALSE,FALSE,244.10577777777777,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,750,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,278.76972222222224,271.59909910879264,1,TRUE,,FALSE,FALSE,278.76972222222224,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,780,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,245.00905555555556,239.47177172179536,1,TRUE,,FALSE,FALSE,245.00905555555556,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,810,30,30,30,30,0,24,24,wake,1,0,invalid_nonwear|worn_near_eye,2,268.97305555555556,263.0641413255006,0.8,TRUE,,FALSE,TRUE,268.97305555555556,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,840,30,30,30,30,0,0,0,wake,1,0,invalid_nonwear,1,,,0,FALSE,insufficient_bin_support,FALSE,FALSE,,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,870,30,30,30,30,0,0,0,wake,1,0,invalid_nonwear,1,,,0,FALSE,insufficient_bin_support,FALSE,FALSE,,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,900,30,30,30,30,0,25,25,wake,1,0,invalid_nonwear|worn_near_eye,2,51.6096,45.86332297027419,0.8333333333333334,TRUE,,FALSE,TRUE,51.6096,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,930,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,14373.22711111111,1086.5565747476808,1,TRUE,,FALSE,FALSE,14373.22711111111,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,960,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,12172.693500000001,4383.7811671782665,1,TRUE,,FALSE,FALSE,12172.693500000001,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,990,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,1219.8528333333331,662.8444068609375,1,TRUE,,FALSE,FALSE,1219.8528333333331,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,1020,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,1449.2112222222222,956.7627700335237,1,TRUE,,FALSE,FALSE,1449.2112222222222,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,1050,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,159.94850000000002,29.283652436257128,1,TRUE,,FALSE,FALSE,159.94850000000002,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,1080,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,16.72511111111111,13.4099214606094,1,TRUE,,FALSE,FALSE,16.72511111111111,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,1110,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,13.572166666666666,12.26466798466578,1,TRUE,,FALSE,FALSE,13.572166666666666,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,1140,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,58.61205555555555,55.89259805005565,1,TRUE,,FALSE,FALSE,58.61205555555555,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,1170,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,55.027388888888886,47.680039070848,1,TRUE,,FALSE,FALSE,55.027388888888886,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,1200,30,30,30,30,0,30,30,wake,1,0,worn_near_eye,1,53.64738888888889,52.98470260343866,1,TRUE,,FALSE,FALSE,53.64738888888889,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,1230,30,30,30,30,0,30,30,pre-sleep|wake,2,0,worn_near_eye,1,64.43388888888889,64.11195274978509,1,TRUE,,TRUE,FALSE,64.43388888888889,30_minute_arithmetic_mean_medi,0.1
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,1260,30,30,30,30,0,30,30,pre-sleep,1,0,worn_near_eye,1,59.73127777777778,56.40267123159919,1,TRUE,,FALSE,FALSE,59.73127777777778,30_minute_arithmetic_mean_medi,0.1
