site,Id,position,local_date,profile_variant,timing_threshold_observed,first_timing_left_censored,last_timing_right_censored,strict_first_boundary_gap,strict_last_boundary_gap,timing_circular_resultant,longest_bout_censored,longest_bout_observed_h,longest_bout_observed_lower_bound_h,longest_bout_possible_h,longest_bout_possible_upper_bound_h,longest_bout_exact_only_sensitivity_h,longest_bout_exact_identifiable,longest_bout_missing_invalid_breaks_runs,longest_bout_observed_value_interpretation,longest_bout_possible_bound_interpretation,longest_bout_winning_observed_runs,longest_bout_winner_onset_utc,longest_bout_winner_offset_utc,longest_bout_winner_selection_rule,longest_bout_day_boundary_contact,longest_bout_selected_winner_day_boundary_contact,longest_bout_any_winning_run_day_boundary_contact,longest_bout_censor_reason,m10_tied_windows,m10_tie_resultant,l10_tied_windows,l10_tie_resultant,structural_nonexistent_wall_minutes,dst_fold_wall_minutes,maximum_true_minutes_per_wall_minute
FUSPCEU,FUSPCEU_S018,chest,2024-12-10,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.998732036222248,FALSE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-10T14:32:00Z,2024-12-10T15:12:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S018,chest,2024-12-11,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9979998352129688,FALSE,0.2,0.2,0.2,0.2,0.2,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-11T10:25:00Z,2024-12-11T10:37:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,334,0.9138260929863553,1,1,0,0,1
FUSPCEU,FUSPCEU_S018,chest,2024-12-12,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9737691467481427,FALSE,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-12T14:17:00Z,2024-12-12T14:21:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,180,0.97449613144721,0,0,1
FUSPCEU,FUSPCEU_S018,chest,2024-12-13,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9870231068489393,FALSE,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-13T15:35:00Z,2024-12-13T15:45:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,1,1,0,0,1
FUSPCEU,FUSPCEU_S018,chest,2024-12-14,pooled,TRUE,FALSE,FALSE,FALSE,TRUE,0.9995969000433959,TRUE,0.06666666666666667,0.06666666666666667,2.316666666666667,2.316666666666667,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-14T13:48:00Z,2024-12-14T13:52:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,0.9999999999999999,60,0.9971474483611226,0,0,1
FUSPCEU,FUSPCEU_S018,chest,2024-12-15,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9999851922635781,FALSE,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-15T19:39:00Z,2024-12-15T19:41:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,222,0.9613610110784174,0,0,1
FUSPCEU,FUSPCEU_S019,chest,2024-12-10,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9451183337928863,FALSE,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-10T12:42:00Z,2024-12-10T13:10:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,9,0.9999365392256232,0,0,1
FUSPCEU,FUSPCEU_S019,chest,2024-12-11,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7408656511892746,FALSE,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.21666666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-11T09:49:00Z,2024-12-11T10:02:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,11,0.9999048097445841,0,0,1
FUSPCEU,FUSPCEU_S019,chest,2024-12-12,pooled,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,0,,,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,28,0.9993789815773747,45,0.9983951850369015,0,0,1
FUSPCEU,FUSPCEU_S019,chest,2024-12-13,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.912960108043059,FALSE,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-13T13:09:00Z,2024-12-13T13:28:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,1,1,0,0,1
FUSPCEU,FUSPCEU_S019,chest,2024-12-14,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9761901950195647,FALSE,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.5166666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-14T12:14:00Z,2024-12-14T12:45:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,40,0.9987320362222484,0,0,1
FUSPCEU,FUSPCEU_S019,chest,2024-12-15,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9188357757426984,FALSE,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-15T10:51:00Z,2024-12-15T11:05:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,66,0.9965488670652137,0,0,1
FUSPCEU,FUSPCEU_S020,chest,2025-01-21,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8593310045004472,FALSE,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.21666666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-21T10:28:00Z,2025-01-21T10:41:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S020,chest,2025-01-22,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8139727379435413,FALSE,0.45,0.45,0.45,0.45,0.45,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-22T13:18:00Z,2025-01-22T13:45:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S020,chest,2025-01-23,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7797067341262421,FALSE,0.7,0.7,0.7,0.7,0.7,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-23T13:04:00Z,2025-01-23T13:46:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
FUSPCEU,FUSPCEU_S020,chest,2025-01-24,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9582412348658577,FALSE,0.9,0.9,0.9,0.9,0.9,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-24T13:59:00Z,2025-01-24T14:53:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,22,0.9996168923192503,0,0,1
FUSPCEU,FUSPCEU_S020,chest,2025-01-25,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9667557545059956,FALSE,0.35,0.35,0.35,0.35,0.35,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-25T14:46:00Z,2025-01-25T15:07:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,22,0.9996168923192503,262,0.9464298815787506,0,0,1
FUSPCEU,FUSPCEU_S020,chest,2025-01-26,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9992959412055277,FALSE,0.2,0.2,0.2,0.2,0.2,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-26T13:03:00Z,2025-01-26T13:15:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,236,0.9564004782383092,0,0,1
FUSPCEU,FUSPCEU_S022,chest,2025-01-28,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.796932114325924,FALSE,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-28T10:17:00Z,2025-01-28T10:42:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,53,0.9977739724848445,0,0,1
FUSPCEU,FUSPCEU_S022,chest,2025-01-29,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7949813779832624,FALSE,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-29T13:47:00Z,2025-01-29T14:06:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,1,1,0,0,1
FUSPCEU,FUSPCEU_S022,chest,2025-01-30,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9161205214413264,FALSE,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-30T09:52:00Z,2025-01-30T09:57:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,31,0.999238630174613,1,1,0,0,1
FUSPCEU,FUSPCEU_S022,chest,2025-01-31,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8145754140245016,FALSE,0.6,0.6,0.6,0.6,0.6,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-31T13:06:00Z,2025-01-31T13:42:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S022,chest,2025-02-01,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9887833820743948,FALSE,1.05,1.05,1.05,1.05,1.05,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-02-01T11:54:00Z,2025-02-01T12:57:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,73,0.9957787878868791,0,0,1
FUSPCEU,FUSPCEU_S022,chest,2025-02-02,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9703362488778398,FALSE,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.18333333333333332,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-02-02T11:19:00Z,2025-02-02T11:30:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,95,0.9928568459353877,0,0,1
FUSPCEU,FUSPCEU_S023,chest,2025-01-28,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8534297253564522,FALSE,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-28T11:51:00Z,2025-01-28T12:08:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,36,0.9989730257082081,276,0.9406583365096853,0,0,1
FUSPCEU,FUSPCEU_S023,chest,2025-01-29,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.7156037388698657,FALSE,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,2,2025-01-29T10:54:00Z,2025-01-29T11:02:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,10,0.9999214676468068,0,0,1
FUSPCEU,FUSPCEU_S023,chest,2025-01-30,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8443011043302575,FALSE,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-30T13:06:00Z,2025-01-30T13:59:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,223,0.9610162519731782,0,0,1
FUSPCEU,FUSPCEU_S023,chest,2025-01-31,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8562455598446506,FALSE,0.3,0.3,0.3,0.3,0.3,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-31T12:40:00Z,2025-01-31T12:58:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,2,0.9999976201773518,0,0,1
FUSPCEU,FUSPCEU_S023,chest,2025-02-01,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9933225202471875,FALSE,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,2,2025-02-01T15:03:00Z,2025-02-01T15:04:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,112,0.9900796132380026,0,0,1
FUSPCEU,FUSPCEU_S023,chest,2025-02-02,pooled,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,0,,,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,80,0.9949315592989768,0,0,1
FUSPCEU,FUSPCEU_S024,chest,2025-02-04,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8391806997649858,FALSE,1.3166666666666667,1.3166666666666667,1.3166666666666667,1.3166666666666667,1.3166666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-02-04T13:10:00Z,2025-02-04T14:29:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,229,0.9589167470631932,0,0,1
FUSPCEU,FUSPCEU_S024,chest,2025-02-05,pooled,TRUE,FALSE,TRUE,FALSE,TRUE,0.8470109911083403,TRUE,0.6333333333333333,0.6333333333333333,1.5,1.5,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-02-05T11:57:00Z,2025-02-05T12:35:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,0.9999999999999999,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S024,chest,2025-02-06,pooled,TRUE,FALSE,TRUE,FALSE,TRUE,0.7476084158362398,TRUE,0.6666666666666666,0.6666666666666666,1.5,1.5,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-02-06T13:05:00Z,2025-02-06T13:45:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,1,11,0.9999048097445843,0,0,1
FUSPCEU,FUSPCEU_S024,chest,2025-02-08,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.6915130557822694,FALSE,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,2,2025-02-08T09:44:00Z,2025-02-08T09:45:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,13,0.999866735164734,0,0,1
FUSPCEU,FUSPCEU_S024,chest,2025-02-09,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9200011186193638,FALSE,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-02-09T12:40:00Z,2025-02-09T12:42:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,57,0.9974254343664782,0,0,1
FUSPCEU,FUSPCEU_S025,chest,2025-02-04,pooled,TRUE,FALSE,FALSE,FALSE,TRUE,0.8620545717228163,FALSE,1.4666666666666666,1.4666666666666666,1.4666666666666666,1.4666666666666666,1.4666666666666666,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-02-04T10:06:00Z,2025-02-04T11:34:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,11,0.9999048097445842,0,0,1
FUSPCEU,FUSPCEU_S025,chest,2025-02-05,pooled,TRUE,FALSE,TRUE,FALSE,TRUE,0.833677283120789,FALSE,1.6333333333333333,1.6333333333333333,1.6333333333333333,1.6333333333333333,1.6333333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-02-05T10:26:00Z,2025-02-05T12:04:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,48,0.9981740891966931,0,0,1
FUSPCEU,FUSPCEU_S025,chest,2025-02-06,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.773938092280041,FALSE,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.7833333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-02-06T13:40:00Z,2025-02-06T14:27:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,1,0.9999999999999999,0,0,1
FUSPCEU,FUSPCEU_S025,chest,2025-02-09,pooled,TRUE,FALSE,TRUE,TRUE,TRUE,0.952530554620549,TRUE,0.6,0.6,4.05,4.05,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-02-09T12:44:00Z,2025-02-09T13:20:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,1,1,1,0,0,1
IZTECH,IZTECH_S001,chest,2024-12-24,pooled,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,0,,,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,496,0.8159550118253984,736,0.6224013249554701,0,0,1
IZTECH,IZTECH_S001,chest,2024-12-25,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9999976201773519,FALSE,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-25T16:22:00Z,2024-12-25T16:24:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
IZTECH,IZTECH_S001,chest,2024-12-26,pooled,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,0,0,0.4166666666666667,0.4166666666666667,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,0,,,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,1,1,1,0,0,1
IZTECH,IZTECH_S001,chest,2024-12-27,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9688520983282259,FALSE,0.4,0.4,0.4,0.4,0.4,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-27T11:49:00Z,2024-12-27T12:13:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,0.9999999999999999,0,0,1
IZTECH,IZTECH_S001,chest,2024-12-28,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8511820380473801,FALSE,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-28T10:21:00Z,2024-12-28T10:46:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
IZTECH,IZTECH_S001,chest,2024-12-29,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8329049644638009,FALSE,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-29T06:15:00Z,2024-12-29T06:20:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,24,0.9995439294132309,0,0,1
IZTECH,IZTECH_S001,chest,2024-12-30,pooled,TRUE,FALSE,FALSE,FALSE,TRUE,0.8797645319513784,TRUE,0.5,0.5,1.0833333333333333,1.0833333333333333,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2024-12-30T13:08:00Z,2024-12-30T13:38:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,1,70,0.9961182752146049,0,0,1
IZTECH,IZTECH_S002,chest,2025-01-07,pooled,TRUE,FALSE,FALSE,FALSE,TRUE,0.9657327806835937,TRUE,0.23333333333333334,0.23333333333333334,2.683333333333333,2.683333333333333,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-07T09:01:00Z,2025-01-07T09:15:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,1,1,1,0,0,1
IZTECH,IZTECH_S002,chest,2025-01-08,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.881575123583882,FALSE,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.38333333333333336,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-08T08:25:00Z,2025-01-08T08:48:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
IZTECH,IZTECH_S002,chest,2025-01-09,pooled,TRUE,FALSE,TRUE,FALSE,TRUE,0.9595587290881334,FALSE,0.9,0.9,0.9,0.9,0.9,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-09T09:02:00Z,2025-01-09T09:56:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
IZTECH,IZTECH_S002,chest,2025-01-10,pooled,TRUE,FALSE,TRUE,FALSE,TRUE,0.8665485586447824,TRUE,0.5333333333333333,0.5333333333333333,3.966666666666667,3.966666666666667,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-10T07:44:00Z,2025-01-10T08:16:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,0.9999999999999999,1,1,0,0,1
IZTECH,IZTECH_S002,chest,2025-01-11,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.984320235957664,FALSE,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-11T09:31:00Z,2025-01-11T09:47:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,0.9999999999999999,0,0,1
IZTECH,IZTECH_S002,chest,2025-01-12,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9934145666662751,FALSE,0.1,0.1,0.1,0.1,0.1,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-12T10:44:00Z,2025-01-12T10:50:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
IZTECH,IZTECH_S003,chest,2025-01-07,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.9707281187374944,FALSE,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-07T09:01:00Z,2025-01-07T09:15:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,1,1,0,0,1
IZTECH,IZTECH_S003,chest,2025-01-08,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.8582004571868493,FALSE,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-08T08:23:00Z,2025-01-08T08:37:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,1,0,0,1
IZTECH,IZTECH_S003,chest,2025-01-09,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.6843047045061353,FALSE,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.21666666666666667,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-09T08:25:00Z,2025-01-09T08:38:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,0.9999999999999999,1,0.9999999999999999,0,0,1
IZTECH,IZTECH_S003,chest,2025-01-10,pooled,TRUE,FALSE,FALSE,FALSE,FALSE,0.5478090680255503,FALSE,0.25,0.25,0.25,0.25,0.25,TRUE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,2,2025-01-10T05:50:00Z,2025-01-10T06:05:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,1,1,1,0.9999999999999999,0,0,1
IZTECH,IZTECH_S003,chest,2025-01-11,pooled,TRUE,FALSE,FALSE,FALSE,TRUE,0.9679949716265517,TRUE,0.03333333333333333,0.03333333333333333,0.6333333333333333,0.6333333333333333,,FALSE,TRUE,observed_lower_bound,upper_bound_if_all_missing_or_invalid_minutes_qualified,1,2025-01-11T12:55:00Z,2025-01-11T12:57:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,1,1,1,1,0,0,1
