site,Id,position,local_date,clock_bin,expected_wall_minutes,wall_minutes_existing,source_real_minutes,source_observed_real_minutes,dst_fold_wall_minutes,valid_medi_wall_minutes,valid_light_wall_minutes,diary_state_composition,diary_state_categories,missing_diary_state_wall_minutes,measurement_context_composition,measurement_context_categories,arithmetic_mean_medi_lx,zero_aware_geometric_mean_medi_lx,ordinary_support,bin_admissible,failure_reason,spans_diary_state_boundary,spans_measurement_context_boundary,metric_value_lx,metric,zero_offset
BAUA,BAUA_S003,chest,2025-06-12,1110,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,422.4687777777778,323.9386177960898,1,TRUE,,FALSE,FALSE,422.4687777777778,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-12,1140,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,435.32838888888887,397.76049405698643,1,TRUE,,FALSE,FALSE,435.32838888888887,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-12,1170,30,30,30,30,0,30,30,pre-sleep|wake,2,0,worn_chest,1,869.9046666666667,368.1293716995681,1,TRUE,,TRUE,FALSE,869.9046666666667,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-12,1200,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,39.04061111111111,15.946272951671455,1,TRUE,,FALSE,FALSE,39.04061111111111,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-12,1230,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,11.900222222222222,11.701727760414299,1,TRUE,,FALSE,FALSE,11.900222222222222,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-12,1260,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,11.75461111111111,11.671777810278325,1,TRUE,,FALSE,FALSE,11.75461111111111,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-12,1290,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,10.408944444444444,10.337529629045816,1,TRUE,,FALSE,FALSE,10.408944444444444,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-12,1320,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,5.711444444444444,1.6410498108066154,1,TRUE,,FALSE,FALSE,5.711444444444444,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-12,1350,30,30,30,30,0,30,30,pre-sleep|sleep,2,0,bedside_sleep_environment|worn_chest,2,0,0,1,TRUE,,TRUE,TRUE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-12,1380,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-12,1410,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,0,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,30,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,60,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,90,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,120,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,150,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,180,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,210,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,240,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,270,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,300,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,330,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,360,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,390,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,420,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,450,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,480,30,30,30,30,0,30,30,sleep|wake,2,0,bedside_sleep_environment|worn_chest,2,0,0,1,TRUE,,TRUE,TRUE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,510,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.0946111111111111,0.07191475892110982,1,TRUE,,FALSE,FALSE,0.0946111111111111,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,540,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.29638888888888887,0.27929254331687614,1,TRUE,,FALSE,FALSE,0.29638888888888887,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,570,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,3.3657222222222227,0.6474407544572595,1,TRUE,,FALSE,FALSE,3.3657222222222227,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,600,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,4769.258944444444,1285.0821671213425,1,TRUE,,FALSE,FALSE,4769.258944444444,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,630,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,182.14205555555554,136.20521154281553,1,TRUE,,FALSE,FALSE,182.14205555555554,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,660,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,115.13244444444443,99.49682577504059,1,TRUE,,FALSE,FALSE,115.13244444444443,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,690,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,2902.9830555555554,86.76768692542593,1,TRUE,,FALSE,FALSE,2902.9830555555554,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,720,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,38.586166666666664,8.99549592954169,1,TRUE,,FALSE,FALSE,38.586166666666664,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,750,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,4740.656555555556,2198.5463722087766,1,TRUE,,FALSE,FALSE,4740.656555555556,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,780,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.023500000000000004,0.012591124416912472,1,TRUE,,FALSE,FALSE,0.023500000000000004,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,810,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,840,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,4882.903388888889,474.25178836265013,1,TRUE,,FALSE,FALSE,4882.903388888889,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,870,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,2052.919611111111,83.89333434883817,1,TRUE,,FALSE,FALSE,2052.919611111111,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,900,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,48.702999999999996,43.150505719771736,1,TRUE,,FALSE,FALSE,48.702999999999996,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,930,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,11867.898055555555,1950.6908530369917,1,TRUE,,FALSE,FALSE,11867.898055555555,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,960,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,1199.4003888888892,0.46110910219552725,1,TRUE,,FALSE,FALSE,1199.4003888888892,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,990,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,0.04472222222222222,0.015686550573956903,1,TRUE,,FALSE,FALSE,0.04472222222222222,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,1020,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,327.883,256.25083750517825,1,TRUE,,FALSE,FALSE,327.883,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,1050,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,349.4667777777778,222.45428364357795,1,TRUE,,FALSE,FALSE,349.4667777777778,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,1080,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,503.4348333333333,187.26617056060607,1,TRUE,,FALSE,FALSE,503.4348333333333,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,1110,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,142.5943888888889,141.64732771717254,1,TRUE,,FALSE,FALSE,142.5943888888889,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,1140,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,45.385777777777776,32.67605238732296,1,TRUE,,FALSE,FALSE,45.385777777777776,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,1170,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,2011.5488888888888,373.7428992864427,1,TRUE,,FALSE,FALSE,2011.5488888888888,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,1200,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,1.1559444444444447,0.23535086902160476,1,TRUE,,FALSE,FALSE,1.1559444444444447,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,1230,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,1.7445555555555556,0.7870624323423593,1,TRUE,,FALSE,FALSE,1.7445555555555556,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,1260,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,6.045833333333333,2.0850648255700786,1,TRUE,,FALSE,FALSE,6.045833333333333,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,1290,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,10.621277777777777,10.567748309683116,1,TRUE,,FALSE,FALSE,10.621277777777777,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,1320,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,10.498944444444444,10.238803124956902,1,TRUE,,FALSE,FALSE,10.498944444444444,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,1350,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,10.545222222222222,10.486818845285926,1,TRUE,,FALSE,FALSE,10.545222222222222,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,1380,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,5.702166666666667,1.5721638834643323,1,TRUE,,FALSE,FALSE,5.702166666666667,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-13,1410,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.1638888888888889,0.15703829487890672,1,TRUE,,FALSE,FALSE,0.1638888888888889,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,0,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.0957777777777778,0.08172135091280805,1,TRUE,,FALSE,FALSE,0.0957777777777778,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,30,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,60,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,90,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,120,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,150,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,180,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,210,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,240,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,270,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,300,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,330,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,360,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,390,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,420,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,450,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,480,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,510,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,540,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,570,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0.07116666666666668,0.051600463631729765,1,TRUE,,FALSE,FALSE,0.07116666666666668,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,600,30,30,30,30,0,30,30,sleep|wake,2,0,bedside_sleep_environment|worn_chest,2,0.17433333333333334,0.16830430078808625,1,TRUE,,TRUE,TRUE,0.17433333333333334,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,630,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,65.76588888888888,11.835987172993374,1,TRUE,,FALSE,FALSE,65.76588888888888,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,660,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,65.66244444444445,63.4017390238657,1,TRUE,,FALSE,FALSE,65.66244444444445,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,690,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,39.62916666666666,37.49423429460834,1,TRUE,,FALSE,FALSE,39.62916666666666,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,720,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,17.018555555555555,16.85707005769183,1,TRUE,,FALSE,FALSE,17.018555555555555,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,750,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,12.801166666666667,12.70803666995856,1,TRUE,,FALSE,FALSE,12.801166666666667,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,780,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,8.51511111111111,8.503634275520167,1,TRUE,,FALSE,FALSE,8.51511111111111,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,810,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,10.646722222222222,9.060293460851009,1,TRUE,,FALSE,FALSE,10.646722222222222,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,840,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,44.696666666666665,41.509995997422024,1,TRUE,,FALSE,FALSE,44.696666666666665,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,870,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,323.9592777777778,101.09780899657405,1,TRUE,,FALSE,FALSE,323.9592777777778,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,900,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,27.563777777777776,23.388437226949186,1,TRUE,,FALSE,FALSE,27.563777777777776,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,930,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,281.83427777777774,58.180429969451474,1,TRUE,,FALSE,FALSE,281.83427777777774,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,960,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,198.33738888888888,32.87830861690318,1,TRUE,,FALSE,FALSE,198.33738888888888,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,990,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,15.986888888888888,5.821780207488746,1,TRUE,,FALSE,FALSE,15.986888888888888,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,1020,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,10.195055555555555,9.751102769419205,1,TRUE,,FALSE,FALSE,10.195055555555555,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,1050,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,16.55538888888889,14.253418146179355,1,TRUE,,FALSE,FALSE,16.55538888888889,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,1080,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,132.0113333333333,8.348973749353242,1,TRUE,,FALSE,FALSE,132.0113333333333,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,1110,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,195.02038888888887,50.72308607335633,1,TRUE,,FALSE,FALSE,195.02038888888887,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,1140,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,25.404833333333332,24.80523309435636,1,TRUE,,FALSE,FALSE,25.404833333333332,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,1170,30,30,30,30,0,30,30,wake,1,0,worn_chest,1,364.76500000000004,43.36060107322031,1,TRUE,,FALSE,FALSE,364.76500000000004,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,1200,30,30,30,30,0,30,30,pre-sleep|wake,2,0,worn_chest,1,909.5535,268.79747945718725,1,TRUE,,TRUE,FALSE,909.5535,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,1230,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,18.754722222222224,17.983636813091373,1,TRUE,,FALSE,FALSE,18.754722222222224,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,1260,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,25.852777777777778,24.925092678434975,1,TRUE,,FALSE,FALSE,25.852777777777778,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,1290,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,27.706722222222222,27.70501328263873,1,TRUE,,FALSE,FALSE,27.706722222222222,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,1320,30,30,30,30,0,29,29,pre-sleep,1,0,invalid_nonwear|worn_chest,2,27.465632183908046,27.45286107192444,0.9666666666666667,TRUE,,FALSE,TRUE,27.465632183908046,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,1350,30,30,30,30,0,30,30,pre-sleep,1,0,worn_chest,1,28.266055555555557,28.255029638802124,1,TRUE,,FALSE,FALSE,28.266055555555557,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,1380,30,30,30,30,0,30,30,pre-sleep|sleep,2,0,bedside_sleep_environment|worn_chest,2,0.9248333333333337,0.02064006820942907,1,TRUE,,TRUE,TRUE,0.9248333333333337,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-14,1410,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-15,0,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-15,30,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-15,60,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-15,90,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-15,120,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-15,150,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-15,180,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-15,210,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-15,240,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-15,270,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-15,300,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-15,330,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-15,360,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
BAUA,BAUA_S003,chest,2025-06-15,390,30,30,30,30,0,30,30,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,30_minute_arithmetic_mean_medi,0.1
