placement,deletion_type,deletion_id,site_deviation_relative_change_percent,full_deviation_inside_deletion_interval,display_order,site,site_display_name,site_color_hex,category_order,category_code,light_source,short_label,architecture,hours,participants,participant_days,shared_participants,site_present,support_rule_pass,reporting_status,model_cell_mean_lx,model_cell_conf_low_lx,model_cell_conf_high_lx,cell_mean_lx,cell_conf_low_lx,cell_conf_high_lx,site_standardized_category_mean_lx,category_mean_conf_low_lx,category_mean_conf_high_lx,category_ratio_to_indoor,category_ratio_conf_low,category_ratio_conf_high,site_deviation_ratio,site_deviation_conf_low,site_deviation_conf_high,site_deviation_statistic,site_deviation_df,site_deviation_p_raw,within_site_ratio_to_indoor,within_site_ratio_conf_low,within_site_ratio_conf_high,family_id,family_n,site_deviation_p_adjusted,full_site_deviation,full_site_conf_low,full_site_conf_high
Near-eye,site,KNUST,3.054450536986364,TRUE,1,RISE,Borås (SE),#88CCEE,5,display,Emissive display light,Emissive display,full_literal,106,11,42,11,TRUE,TRUE,ESTIMABLE,7.286160177025897,3.966289568227002,13.384834670306063,7.286160177025897,3.966289568227002,13.384834670306063,23.11664725223598,16.89899281571305,31.621966232652138,0.2537992888038147,0.17843302186734583,0.36099864432722617,0.3151910438189144,0.17077862422057877,0.5817203093013659,-3.7290953538766183,124,2.9097425679027567e-4,0.059916911784026104,0.028195875333141537,0.12732487554713454,H03-I-site-context-site,47,0.0013675790069142958,0.3058490362876584,0.16457092485065922,0.5684092319647354
Near-eye,site,KNUST,-20.125038858714284,TRUE,1,RISE,Borås (SE),#88CCEE,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,512,13,76,13,TRUE,TRUE,ESTIMABLE,3.3963994384636775,0.771491631742168,14.952241438506684,3.3963994384636775,0.771491631742168,14.952241438506684,2.8014712016830527,1.8821857013614356,4.169748440965545,0.030757548481549542,0.01995953953956497,0.047397225107302744,1.2123627886744677,0.3162547773232413,4.647593132989222,0.2836422442860429,124,0.777157596909727,0.027929905546052715,0.005912543334101574,0.13193639010004166,H03-I-site-context-site,47,0.8161405406117673,1.5178258259556416,0.39030451269647215,5.902558548508295
Near-eye,site,KNUST,-29.789917664309208,TRUE,1,RISE,Borås (SE),#88CCEE,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,111,8,33,8,TRUE,TRUE,ESTIMABLE,7.802743926757563,2.0630003507540176,29.51178014308122,7.802743926757563,2.0630003507540176,29.51178014308122,15.921000635366248,11.020245281028956,23.001145143991323,0.1747977807599323,0.11669609309429028,0.26182765290959276,0.4900913017630859,0.14623116309295212,1.642532815738867,-1.1671464800572815,124,0.24539076402785948,0.06416497965650154,0.01477152151703068,0.2787217694245264,H03-I-site-context-site,47,0.3844455303103132,0.6980355035333031,0.20682053882887974,2.3559244500186627
Near-eye,site,KNUST,-6.55274769546943,TRUE,2,THUAS,Delft (NL),#117733,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,374,13,59,13,TRUE,TRUE,ESTIMABLE,155.81565812489595,113.4056170236359,214.08568600119997,155.81565812489595,113.4056170236359,214.08568600119997,91.0823957040518,75.56852078712643,109.78119884811548,1,1,1,1.7107110207243317,1.2267793743589774,2.385540756223482,3.195909659613728,124,0.001768325638017485,1,1,1,H03-I-site-context-site,47,0.006925942082235149,1.8306702214735873,1.3178264726191735,2.543091620499439
Near-eye,site,KNUST,,,2,THUAS,Delft (NL),#117733,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,13,4,5,4,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,3.9779908824115737,0.9222450969740026,17.15857477851757,,,,7.470743468720429,5.4011801754804605,10.333298679573158,0.08202181564255992,0.057057695569174414,0.11790834127091318,,,,,124,,,,,H03-I-site-context-site,,,,,
Near-eye,site,KNUST,-8.54307058590451,TRUE,2,THUAS,Delft (NL),#117733,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,448,12,65,12,TRUE,TRUE,ESTIMABLE,290.66362681112713,180.41229809864768,468.2903817610174,290.66362681112713,180.41229809864768,468.2903817610174,217.32507262261063,185.39364432129295,254.756236996839,2.3860271893676472,1.8814046011509729,3.0259975684756135,1.337460161883256,0.8591854889419483,2.0819714807190453,1.3004843405490067,124,0.1958468381255636,1.8654327190797613,0.9999978731846493,3.4798466304045426,H03-I-site-context-site,47,0.35384716502826064,1.4623934681073214,0.9327490739918588,2.2927866831434933
Near-eye,site,KNUST,-8.336786382572758,TRUE,2,THUAS,Delft (NL),#117733,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,167,13,57,13,TRUE,TRUE,ESTIMABLE,1516.3920792631807,823.1164413334075,2793.584021146664,1516.3920792631807,823.1164413334075,2793.584021146664,1046.8424422705991,839.2794809672207,1305.737985725727,11.493356473319357,8.664521594384537,15.245763033057012,1.44853897590752,0.8163823972405377,2.5701989310592364,1.2790327829366952,124,0.20327390331410716,9.731962098749396,4.662019279420465,20.315464311693763,H03-I-site-context-site,47,0.35384716502826064,1.580283866059132,0.8905762526780464,2.8041361868983037
Near-eye,site,KNUST,3.0544505370426966,TRUE,2,THUAS,Delft (NL),#117733,5,display,Emissive display light,Emissive display,full_literal,121,11,29,11,TRUE,TRUE,ESTIMABLE,170.87449851262866,97.59296365988656,299.18237080798446,170.87449851262866,97.59296365988656,299.18237080798446,23.11664725223598,16.89899281571305,31.621966232652138,0.2537992888038147,0.17843302186734583,0.36099864432722617,7.391837434215321,4.149202054639,13.168618913792766,6.856410915611372,124,2.95702528318055e-10,1.0966452317369935,0.609294599858381,1.973808342583395,H03-I-site-context-site,47,6.949009415474293e-9,7.1727493530794595,4.0015971346856025,12.85694975042609
Near-eye,site,KNUST,-20.125038858727294,TRUE,2,THUAS,Delft (NL),#117733,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,511,13,67,13,TRUE,TRUE,ESTIMABLE,2.1120378069567183,1.1627741573441501,3.8362597498753086,2.1120378069567183,1.1627741573441501,3.8362597498753086,2.8014712016830527,1.8821857013614356,4.169748440965545,0.030757548481549542,0.01995953953956497,0.047397225107302744,0.7539030940913687,0.3927140021989415,1.4472870131903615,-0.8573212766476125,124,0.3929212797542374,0.013554721215911359,0.007454758130020205,0.024646066852417055,H03-I-site-context-site,47,0.5129805596791432,0.9438540981046118,0.4947725554620336,1.8005456217694973
Near-eye,site,KNUST,,,2,THUAS,Delft (NL),#117733,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,13,4,6,4,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,15.841932178890966,5.166855203435359,48.572449832485596,,,,15.921000635366248,11.020245281028956,23.001145143991323,0.1747977807599323,0.11669609309429028,0.26182765290959276,,,,,124,,,,,H03-I-site-context-site,,,,,
Near-eye,site,KNUST,-6.552747695467865,TRUE,3,BAUA,Dortmund (DE),#DDCC77,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,338,16,64,16,TRUE,TRUE,ESTIMABLE,107.1536018735293,55.78219179514422,205.83440745098702,107.1536018735293,55.78219179514422,205.83440745098702,91.0823957040518,75.56852078712643,109.78119884811548,1,1,1,1.1764468978362912,0.6486331035088454,2.1337598959128043,0.5402044637566885,124,0.5900249465861964,1,1,1,H03-I-site-context-site,47,0.6932793122387808,1.2589422041029175,0.6907790075685093,2.2944175429568516
Near-eye,site,KNUST,,,3,BAUA,Dortmund (DE),#DDCC77,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,1,1,1,1,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,0.01079921237228303,0.010799143306704647,0.01079928143830312,,,,7.470743468720429,5.4011801754804605,10.333298679573158,0.08202181564255992,0.057057695569174414,0.11790834127091318,,,,,124,,,,,H03-I-site-context-site,,,,,
Near-eye,site,KNUST,-8.543070585902068,TRUE,3,BAUA,Dortmund (DE),#DDCC77,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,770,18,98,16,TRUE,TRUE,ESTIMABLE,322.7642551131771,154.4679096143491,674.4233455275989,322.7642551131771,154.4679096143491,674.4233455275989,217.32507262261063,185.39364432129295,254.756236996839,2.3860271893676472,1.8814046011509729,3.0259975684756135,1.4851680536357799,0.7693845785464353,2.866868155464552,1.1903143990322536,124,0.2361966883599424,3.0121643087101044,1.1883959299231555,7.634773558382778,H03-I-site-context-site,47,0.3828015294109411,1.6238988813097455,0.8321542813320136,3.1689407071222067
Near-eye,site,KNUST,-8.336786382564698,TRUE,3,BAUA,Dortmund (DE),#DDCC77,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,331,18,78,16,TRUE,TRUE,ESTIMABLE,1420.1080250841953,861.1853503535588,2341.780201068883,1420.1080250841953,861.1853503535588,2341.780201068883,1046.8424422705991,839.2794809672207,1305.737985725727,11.493356473319357,8.664521594384537,15.245763033057012,1.3565632875984508,0.8341619178706887,2.206123192434198,1.2412346623303852,124,0.21686204883296487,13.25301250031999,6.136752551186,28.621382216184184,H03-I-site-context-site,47,0.3640184391124767,1.4799429717358483,0.9129112997337333,2.399171967998593
Near-eye,site,KNUST,3.054450537011477,TRUE,3,BAUA,Dortmund (DE),#DDCC77,5,display,Emissive display light,Emissive display,full_literal,94,11,23,11,TRUE,TRUE,ESTIMABLE,68.10056628670458,40.95909349823643,113.22728928972825,68.10056628670458,40.95909349823643,113.22728928972825,23.11664725223598,16.89899281571305,31.621966232652138,0.2537992888038147,0.17843302186734583,0.36099864432722617,2.9459534310330184,1.716084996160197,5.0572329676175665,3.9573096101374445,124,1.2680113971218776e-4,0.6355415505965162,0.3075560401974053,1.3132990731554874,H03-I-site-context-site,47,7.449566958091031e-4,2.8586377547809003,1.6564816208873343,4.933233010265069
Near-eye,site,KNUST,-20.12503885871978,TRUE,3,BAUA,Dortmund (DE),#DDCC77,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,690,16,93,14,TRUE,TRUE,ESTIMABLE,1.9833729641678386,1.045233894697599,3.763529230105969,1.9833729641678386,1.045233894697599,3.763529230105969,2.8014712016830527,1.8821857013614356,4.169748440965545,0.030757548481549542,0.01995953953956497,0.047397225107302744,0.7079754962236551,0.3577496188851668,1.4010617392551827,-1.0014063438568628,124,0.3185805688360196,0.018509624776857837,0.007765746720203352,0.044117613118741815,H03-I-site-context-site,47,0.4679152104779038,0.8863547300779416,0.4501354155635309,1.7453074794126253
Near-eye,site,KNUST,-29.789917664267808,TRUE,3,BAUA,Dortmund (DE),#DDCC77,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,147,11,42,11,TRUE,TRUE,ESTIMABLE,103.03059444489806,24.513455734193293,433.0398580589353,103.03059444489806,24.513455734193293,433.0398580589353,15.921000635366248,11.020245281028956,23.001145143991323,0.1747977807599323,0.11669609309429028,0.26182765290959276,6.471364256843893,1.76943264707046,23.667787193873952,2.850313931540855,124,0.00511668926042335,0.9615224560206803,0.18800674231988374,4.917512116980405,H03-I-site-context-site,47,0.016032293015993165,9.217143808347886,2.49663041020565,34.02816037026796
Near-eye,site,KNUST,-6.552747695470673,TRUE,4,MPI,Tübingen (DE),#DDCC77,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,821,26,147,26,TRUE,TRUE,ESTIMABLE,47.67284037258987,32.367907720646656,70.21460048654116,47.67284037258987,32.367907720646656,70.21460048654116,91.0823957040518,75.56852078712643,109.78119884811548,1,1,1,0.5234034524903163,0.3565763027647179,0.768282053391377,-3.338657632159472,124,0.0011119983755877643,1,1,1,H03-I-site-context-site,47,0.004751265786602265,0.560105770456075,0.3822167380460179,0.8207868543434184
Near-eye,site,KNUST,25.70641652943708,TRUE,4,MPI,Tübingen (DE),#DDCC77,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,35,11,20,11,TRUE,TRUE,ESTIMABLE,191.77841151035582,30.709669187044373,1197.6344941205516,191.77841151035582,30.709669187044373,1197.6344941205516,7.470743468720429,5.4011801754804605,10.333298679573158,0.08202181564255992,0.057057695569174414,0.11790834127091318,25.67059253383829,5.084354590486142,129.6092373792021,3.9671049392678155,124,1.222683918313998e-4,4.022802291860532,0.63786279372369,25.370563134630004,H03-I-site-context-site,47,7.449566958091031e-4,20.42106778839481,3.949405248791517,105.59058474584766
Near-eye,site,KNUST,-8.54307058590874,TRUE,4,MPI,Tübingen (DE),#DDCC77,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,1054,25,140,25,TRUE,TRUE,ESTIMABLE,207.45416246566714,142.84357175863585,301.28922845090875,207.45416246566714,142.84357175863585,301.28922845090875,217.32507262261063,185.39364432129295,254.756236996839,2.3860271893676472,1.8814046011509729,3.0259975684756135,0.9545799753437353,0.6659048477148898,1.3683981014017044,-0.25547977981537523,124,0.7987758482583254,4.351621611892579,2.737968179818332,6.916300486131666,H03-I-site-context-site,47,0.8161405406117673,1.0437481134115771,0.7239747762671089,1.5047625414069548
Near-eye,site,KNUST,-8.336786382568373,TRUE,4,MPI,Tübingen (DE),#DDCC77,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,241,26,89,26,TRUE,TRUE,ESTIMABLE,852.7993157025354,468.0392819413275,1553.8581929409108,852.7993157025354,468.0392819413275,1553.8581929409108,1046.8424422705991,839.2794809672207,1305.737985725727,11.493356473319357,8.664521594384537,15.245763033057012,0.814639606942966,0.4631782501624699,1.4327911316375601,-0.7186447607452152,124,0.47371182080424123,17.88857783671861,8.692249423086933,36.81454609095838,H03-I-site-context-site,47,0.6017420426432253,0.8887312312035781,0.5054241727947532,1.5627333313900953
Near-eye,site,KNUST,3.0544505370809993,TRUE,4,MPI,Tübingen (DE),#DDCC77,5,display,Emissive display light,Emissive display,full_literal,47,16,31,16,TRUE,TRUE,ESTIMABLE,5.840978885281285,3.381601846790909,10.089015763543653,5.840978885281285,3.381601846790909,10.089015763543653,23.11664725223598,16.89899281571305,31.621966232652138,0.2537992888038147,0.17843302186734583,0.36099864432722617,0.2526741365885709,0.14323407352135817,0.4457334608392587,-4.796877272408481,124,4.5369441145868755e-6,0.12252214971104666,0.070074642543965,0.21422409911542215,H03-I-site-context-site,47,5.3309093346395786e-5,0.24518507960765248,0.1381701857527663,0.43508462360887656
Near-eye,site,KNUST,-20.125038858721254,TRUE,4,MPI,Tübingen (DE),#DDCC77,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,940,24,136,24,TRUE,TRUE,ESTIMABLE,1.7504479041783514,0.6942819772031252,4.413290227676373,1.7504479041783514,0.6942819772031252,4.413290227676373,2.8014712016830527,1.8821857013614356,4.169748440965545,0.030757548481549542,0.01995953953956497,0.047397225107302744,0.6248316609953822,0.2555223462688345,1.5279078729634625,-1.0409648178635347,124,0.29991726444520794,0.03671792766064752,0.014921860370621352,0.09035108077722917,H03-I-site-context-site,47,0.45471327190079913,0.7822622409671185,0.3190955504588547,1.917714655572432
Near-eye,site,KNUST,-29.78991766429193,TRUE,4,MPI,Tübingen (DE),#DDCC77,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,286,19,81,19,TRUE,TRUE,ESTIMABLE,17.800745880080058,7.637479696894006,41.488366118478815,17.800745880080058,7.637479696894006,41.488366118478815,15.921000635366248,11.020245281028956,23.001145143991323,0.1747977807599323,0.11669609309429028,0.26182765290959276,1.1180670290621195,0.4924440507382257,2.5385094603169667,0.2693863653603988,124,0.7880801259872858,0.3733938599201828,0.1383829577528543,1.007515498224111,H03-I-site-context-site,47,0.8161405406117673,1.5924593617710132,0.7056208653555205,3.593894318324104
Near-eye,site,KNUST,-6.552747695481798,TRUE,5,TUM,Munich (DE),#DDCC77,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,338,10,58,10,TRUE,TRUE,ESTIMABLE,144.8427995902902,48.035407085915715,436.74942851279116,144.8427995902902,48.035407085915715,436.74942851279116,91.0823957040518,75.56852078712643,109.78119884811548,1,1,1,1.590239238556248,0.6004807717048072,4.211393528329544,0.9427545963422881,124,0.347639600788613,1,1,1,H03-I-site-context-site,47,0.48056062461955323,1.7017506661128008,0.6341418292267527,4.5667312833575
Near-eye,site,KNUST,,,5,TUM,Munich (DE),#DDCC77,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,6,2,4,2,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,118.34219091891363,76.08355486783086,184.07228967964602,,,,7.470743468720429,5.4011801754804605,10.333298679573158,0.08202181564255992,0.057057695569174414,0.11790834127091318,,,,,124,,,,,H03-I-site-context-site,,,,,
Near-eye,site,KNUST,-8.543070585913526,TRUE,5,TUM,Munich (DE),#DDCC77,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,430,10,52,10,TRUE,TRUE,ESTIMABLE,199.69698239991953,126.73660806563616,314.659555658778,199.69698239991953,126.73660806563616,314.659555658778,217.32507262261063,185.39364432129295,254.756236996839,2.3860271893676472,1.8814046011509729,3.0259975684756135,0.9188860723249239,0.6009622515920651,1.4049994183093444,-0.3943044493798379,124,0.6940335904833232,1.3787152897126587,0.44112117456142674,4.309146691897837,H03-I-site-context-site,47,0.7831385216251385,1.0047200121540427,0.6526220450220579,1.5467793503492533
Near-eye,site,KNUST,-8.336786382567885,TRUE,5,TUM,Munich (DE),#DDCC77,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,82,10,41,10,TRUE,TRUE,ESTIMABLE,898.4929276250164,508.2146157564688,1588.4815508317015,898.4929276250164,508.2146157564688,1588.4815508317015,1046.8424422705991,839.2794809672207,1305.737985725727,11.493356473319357,8.664521594384537,15.245763033057012,0.8582885937220763,0.49981760625951094,1.4738562645409046,-0.5593953107589674,124,0.5769009560089169,6.203228121567241,1.8049572742639397,21.319085873594865,H03-I-site-context-site,47,0.6932793122387808,0.9363501014750051,0.5458652483345212,1.6061683999985192
Near-eye,site,KNUST,,,5,TUM,Munich (DE),#DDCC77,5,display,Emissive display light,Emissive display,full_literal,34,4,13,4,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,1.9085235371735878,0.26111217092631267,13.949798199845333,,,,23.11664725223598,16.89899281571305,31.621966232652138,0.2537992888038147,0.17843302186734583,0.36099864432722617,,,,,124,,,,,H03-I-site-context-site,,,,,
Near-eye,site,KNUST,-20.12503885870679,TRUE,5,TUM,Munich (DE),#DDCC77,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,371,9,48,9,TRUE,TRUE,ESTIMABLE,14.773371814702738,4.340502778550717,50.28277273637114,14.773371814702738,4.340502778550717,50.28277273637114,2.8014712016830527,1.8821857013614356,4.169748440965545,0.030757548481549542,0.01995953953956497,0.047397225107302744,5.273433403787007,1.698651829367851,16.371277140722658,2.9049937381813997,124,0.004350153516380384,0.10199590077305504,0.018755246071905145,0.5546802070536706,H03-I-site-context-site,47,0.014604086804991288,6.602110759664312,2.10713087294332,20.685884793662623
Near-eye,site,KNUST,-29.789917664296873,TRUE,5,TUM,Munich (DE),#DDCC77,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,129,6,20,6,TRUE,TRUE,ESTIMABLE,130.18737169194338,87.17370638721434,194.42504455153087,130.18737169194338,87.17370638721434,194.42504455153087,15.921000635366248,11.020245281028956,23.001145143991323,0.1747977807599323,0.11669609309429028,0.26182765290959276,8.177084762043823,4.930168349382947,13.562359430184161,8.22023654320176,124,2.301654183542294e-13,0.8988183883506675,0.36100838819989434,2.237827490008244,H03-I-site-context-site,47,1.0817774662648783e-11,11.646596172535213,7.194618358754381,18.85342566378963
Near-eye,site,KNUST,-6.5527476954781445,TRUE,6,FUSPCEU,Madrid (ES),#CC6677,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,868,23,112,23,TRUE,TRUE,ESTIMABLE,125.85754900147627,102.79303746213881,154.09723296184632,125.85754900147627,102.79303746213881,154.09723296184632,91.0823957040518,75.56852078712643,109.78119884811548,1,1,1,1.3817988429994434,1.069573775140311,1.785167219777918,2.499051118768739,124,0.013760164339094685,1,1,1,H03-I-site-context-site,47,0.040420482746090634,1.4786939250995816,1.1538115642411009,1.8950544368694746
Near-eye,site,KNUST,25.706416529439192,TRUE,6,FUSPCEU,Madrid (ES),#CC6677,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,35,11,24,11,TRUE,TRUE,ESTIMABLE,25.200705491790597,15.25931586017242,41.61887486329213,25.200705491790597,15.25931586017242,41.61887486329213,7.470743468720429,5.4011801754804605,10.333298679573158,0.08202181564255992,0.057057695569174414,0.11790834127091318,3.373252688611849,1.9614316011181265,5.801290085639739,4.438490288289678,124,1.9775091021244713e-5,0.20023197409870902,0.12488229173258604,0.32104506487851786,H03-I-site-context-site,47,1.858858555997003e-4,2.6834371559878702,1.562308679558824,4.609098742362294
Near-eye,site,KNUST,-8.543070585924806,TRUE,6,FUSPCEU,Madrid (ES),#CC6677,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,502,23,92,23,TRUE,TRUE,ESTIMABLE,164.2921344063325,113.21777555082305,238.40695771020387,164.2921344063325,113.21777555082305,238.40695771020387,217.32507262261063,185.39364432129295,254.756236996839,2.3860271893676472,1.8814046011509729,3.0259975684756135,0.7559741378374188,0.5276986251392324,1.082998647055865,-1.5402722157826367,124,0.12604207543331383,1.305381645437934,0.8732033911475628,1.9514597143362273,H03-I-site-context-site,47,0.23695910181462998,0.8265903334833311,0.5737229411176641,1.190908590960384
Near-eye,site,KNUST,-8.3367863825774,TRUE,6,FUSPCEU,Madrid (ES),#CC6677,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,218,21,72,21,TRUE,TRUE,ESTIMABLE,623.1455839467012,303.6333318240708,1278.8794183415523,623.1455839467012,303.6333318240708,1278.8794183415523,1046.8424422705991,839.2794809672207,1305.737985725727,11.493356473319357,8.664521594384537,15.245763033057012,0.5952620554771354,0.30744926512064163,1.1525053232826041,-1.5540661973703886,124,0.12271725631448475,4.951197515688088,2.3076620287537337,10.623027347117647,H03-I-site-context-site,47,0.23695910181462998,0.6494012504968436,0.33446794034437916,1.2608741624463184
Near-eye,site,KNUST,3.0544505370106556,TRUE,6,FUSPCEU,Madrid (ES),#CC6677,5,display,Emissive display light,Emissive display,full_literal,94,11,30,11,TRUE,TRUE,ESTIMABLE,87.59375496571859,56.57996392405497,135.6074726256995,87.59375496571859,56.57996392405497,135.6074726256995,23.11664725223598,16.89899281571305,31.621966232652138,0.2537992888038147,0.17843302186734583,0.36099864432722617,3.7892067136702106,2.3182502411094963,6.193502006087026,5.3663243771515345,124,3.801189845906905e-7,0.6959753758170767,0.43261163899875393,1.1196687284345492,H03-I-site-context-site,47,5.955197425254151e-6,3.6768976923605705,2.240447946084335,6.034318567282431
Near-eye,site,KNUST,-20.125038858726406,TRUE,6,FUSPCEU,Madrid (ES),#CC6677,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,834,19,103,19,TRUE,TRUE,ESTIMABLE,3.551929177932857,0.5683742884637237,22.19699437698263,3.551929177932857,0.5683742884637237,22.19699437698263,2.8014712016830527,1.8821857013614356,4.169748440965545,0.030757548481549542,0.01995953953956497,0.047397225107302744,1.26787995386101,0.24691958312465634,6.510296012410838,0.2871414698331819,124,0.774483278520699,0.028221820670377054,0.00469580058087816,0.16961349789730074,H03-I-site-context-site,47,0.8161405406117673,1.587330917906214,0.30278612488672746,8.321449484792526
Near-eye,site,KNUST,,,6,FUSPCEU,Madrid (ES),#CC6677,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,2,1,1,1,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,0.7318078847660585,0.7318067394888407,0.7318090300450688,,,,15.921000635366248,11.020245281028956,23.001145143991323,0.1747977807599323,0.11669609309429028,0.26182765290959276,,,,,124,,,,,H03-I-site-context-site,,,,,
Near-eye,site,KNUST,-6.5527476954714174,TRUE,7,IZTECH,Izmir (TR),#332288,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,695,16,93,16,TRUE,TRUE,ESTIMABLE,58.62085798291637,45.17431489701939,76.06988613965643,58.62085798291637,45.17431489701939,76.06988613965643,91.0823957040518,75.56852078712643,109.78119884811548,1,1,1,0.6436025044113834,0.4801937543330893,0.8626188490516594,-2.977952066220598,124,0.003491161783211784,1,1,1,H03-I-site-context-site,47,0.012621892600842604,0.688733471064503,0.516857804979345,0.9177645952033461
Near-eye,site,KNUST,25.706416529452913,TRUE,7,IZTECH,Izmir (TR),#332288,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,41,6,17,6,TRUE,TRUE,ESTIMABLE,17.36722381055801,7.624915904929421,39.55721828892813,17.36722381055801,7.624915904929421,39.55721828892813,7.470743468720429,5.4011801754804605,10.333298679573158,0.08202181564255992,0.057057695569174414,0.11790834127091318,2.3246981887778064,1.0622396040020259,5.087573131849173,2.1318673692776833,124,0.03499042677304242,0.29626355546722405,0.11385229630673871,0.7709295037985622,H03-I-site-context-site,47,0.0822275029166497,1.8493074999342867,0.8399374476739713,4.0716582392938845
Near-eye,site,KNUST,-8.543070585910606,TRUE,7,IZTECH,Izmir (TR),#332288,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,587,16,80,16,TRUE,TRUE,ESTIMABLE,170.26193903692842,130.99684892488537,221.29637561921297,170.26193903692842,130.99684892488537,221.29637561921297,217.32507262261063,185.39364432129295,254.756236996839,2.3860271893676472,1.8814046011509729,3.0259975684756135,0.783443608150044,0.5938156882398937,1.0336269305555954,-1.7430642403431058,124,0.08380121229336233,2.904460031727054,1.9161020247468639,4.40262990537489,H03-I-site-context-site,47,0.18755509418038238,0.8566257506884444,0.6465751275812442,1.1349147924814593
Near-eye,site,KNUST,-8.33678638257137,TRUE,7,IZTECH,Izmir (TR),#332288,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,95,14,43,14,TRUE,TRUE,ESTIMABLE,1073.0867728787216,599.6323642634707,1920.368697146087,1073.0867728787216,599.6323642634707,1920.368697146087,1046.8424422705991,839.2794809672207,1305.737985725727,11.493356473319357,8.664521594384537,15.245763033057012,1.0250699910018921,0.5912203449241435,1.7772874284078262,0.0890538001070175,124,0.9291828264364195,18.30554532639981,9.971306303222482,33.60572622150661,H03-I-site-context-site,47,0.9291828264364195,1.1183002979583379,0.6454668575871964,1.937505453166918
Near-eye,site,KNUST,3.0544505370109665,TRUE,7,IZTECH,Izmir (TR),#332288,5,display,Emissive display light,Emissive display,full_literal,65,10,28,10,TRUE,TRUE,ESTIMABLE,31.381550718927432,16.90417359104173,58.257904192755404,31.381550718927432,16.90417359104173,58.257904192755404,23.11664725223598,16.89899281571305,31.621966232652138,0.2537992888038147,0.17843302186734583,0.36099864432722617,1.357530370927472,0.7297986669423501,2.525201526760335,0.9747801016051746,124,0.3315671404260142,0.5353307986053841,0.27055538364566933,1.059225139318589,H03-I-site-context-site,47,0.4722319878794748,1.3172942690523866,0.7031477717058546,2.467851369376405
Near-eye,site,KNUST,-20.125038858723144,TRUE,7,IZTECH,Izmir (TR),#332288,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,602,16,86,16,TRUE,TRUE,ESTIMABLE,2.1632470703775977,0.9543689415496409,4.903384512805681,2.1632470703775977,0.9543689415496409,4.903384512805681,2.8014712016830527,1.8821857013614356,4.169748440965545,0.030757548481549542,0.01995953953956497,0.047397225107302744,0.7721825122021508,0.34260167828164484,1.7404054619389475,-0.6296810910737904,124,0.5300617704697315,0.03690234405999352,0.014038014799080642,0.09700680734510428,H03-I-site-context-site,47,0.6556027161072995,0.9667391397366343,0.42897585286249235,2.1786414271628187
