"position","site","Id","local_date","primary_mder","gap_mder","primary_finite","gap_finite","common_finite","difference_primary_minus_gap"
"chest","IZTECH","IZTECH_S002",2025-01-08,0.541242707329934,0.541242707329934,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S002",2025-01-09,0.554022357405211,0.554022357405211,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S002",2025-01-10,,,FALSE,FALSE,FALSE,
"chest","IZTECH","IZTECH_S002",2025-01-11,0.669648554667418,0.669648554667418,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S002",2025-01-12,0.657153902316825,0.657153902316825,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S003",2025-01-07,0.628025361992217,0.628025361992217,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S003",2025-01-08,0.625572734642274,0.625572734642274,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S003",2025-01-09,0.650752669000432,0.650752669000432,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S003",2025-01-10,0.539477879106273,0.539477879106273,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S003",2025-01-11,0.948134751516041,0.949653434766309,TRUE,TRUE,TRUE,-0.00151868325026827
"chest","IZTECH","IZTECH_S003",2025-01-12,0.780793532969683,0.780793532969683,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S004",2025-01-21,0.601509137221572,0.604056126848981,TRUE,TRUE,TRUE,-0.00254698962740973
"chest","IZTECH","IZTECH_S004",2025-01-22,0.667870760963097,0.667870760963097,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S004",2025-01-23,0.667595752513866,0.667595752513866,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S004",2025-01-24,0.683871598975426,0.683871598975426,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S004",2025-01-25,0.726289497246542,0.726289497246542,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S004",2025-01-26,0.698773298280066,0.690921164495622,TRUE,TRUE,TRUE,0.00785213378444372
"chest","IZTECH","IZTECH_S005",2025-01-21,0.584341191334034,0.584341191334034,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S005",2025-01-22,0.543294961852814,0.539273176582261,TRUE,TRUE,TRUE,0.00402178527055252
"chest","IZTECH","IZTECH_S005",2025-01-23,0.627584564177384,0.627584564177384,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S005",2025-01-24,0.622843055111634,0.626777392362469,TRUE,TRUE,TRUE,-0.00393433725083503
"chest","IZTECH","IZTECH_S005",2025-01-25,0.551698910016628,0.551698910016628,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S005",2025-01-26,,,FALSE,FALSE,FALSE,
"chest","IZTECH","IZTECH_S006",2025-02-18,0.624679506536653,0.62752121665786,TRUE,TRUE,TRUE,-0.0028417101212066
"chest","IZTECH","IZTECH_S006",2025-02-19,0.695923016256866,0.695923016256866,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S006",2025-02-20,0.683585414572315,0.683585414572315,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S006",2025-02-21,0.668879402239537,0.6726576505677,TRUE,TRUE,TRUE,-0.00377824832816309
"chest","IZTECH","IZTECH_S006",2025-02-22,0.750598363925553,0.750598363925553,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S006",2025-02-23,0.612695301838766,0.612695301838766,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S007",2025-02-25,0.589705719922169,0.584536438925355,TRUE,TRUE,TRUE,0.00516928099681457
"chest","IZTECH","IZTECH_S007",2025-02-26,0.608256017319015,0.608256017319015,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S007",2025-02-27,0.566504955706295,0.566504955706295,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S007",2025-02-28,0.641298408093598,0.641298408093598,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S007",2025-03-01,0.507316909110883,0.50771555930881,TRUE,TRUE,TRUE,-0.000398650197927175
"chest","IZTECH","IZTECH_S007",2025-03-02,0.512300861595871,0.512300861595871,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S008",2025-03-04,0.620226822850128,0.621992403909013,TRUE,TRUE,TRUE,-0.00176558105888491
"chest","IZTECH","IZTECH_S008",2025-03-05,0.580199850489189,0.580199850489189,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S008",2025-03-06,,,FALSE,FALSE,FALSE,
"chest","IZTECH","IZTECH_S008",2025-03-07,0.599559145866219,0.599559145866219,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S008",2025-03-09,0.468052258531887,0.468052258531887,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S009",2025-03-18,,,FALSE,FALSE,FALSE,
"chest","IZTECH","IZTECH_S009",2025-03-19,,,FALSE,FALSE,FALSE,
"chest","IZTECH","IZTECH_S009",2025-03-20,,,FALSE,FALSE,FALSE,
"chest","IZTECH","IZTECH_S009",2025-03-21,0.81440786194077,0.810156890445984,TRUE,TRUE,TRUE,0.00425097149478648
"chest","IZTECH","IZTECH_S009",2025-03-22,0.910981682888225,0.917616719375924,TRUE,TRUE,TRUE,-0.00663503648769914
"chest","IZTECH","IZTECH_S009",2025-03-24,0.866879778595223,0.874786610670931,TRUE,TRUE,TRUE,-0.00790683207570808
"chest","IZTECH","IZTECH_S009",2025-03-25,0.855602139281885,0.855602139281885,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S009",2025-03-26,0.809574351548854,0.801519975257335,TRUE,TRUE,TRUE,0.0080543762915184
"chest","IZTECH","IZTECH_S010",2025-04-15,0.840084017620537,0.840084017620537,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S010",2025-04-16,0.887944113109101,0.887718911661083,TRUE,TRUE,TRUE,0.00022520144801752
"chest","IZTECH","IZTECH_S010",2025-04-17,0.832935781231876,,TRUE,FALSE,FALSE,
"chest","IZTECH","IZTECH_S010",2025-04-18,0.873918550075793,0.873499805228662,TRUE,TRUE,TRUE,0.000418744847131225
"chest","IZTECH","IZTECH_S010",2025-04-19,0.951571661236952,0.954262736893565,TRUE,TRUE,TRUE,-0.00269107565661342
"chest","IZTECH","IZTECH_S010",2025-04-20,0.930071963026113,0.929594469530421,TRUE,TRUE,TRUE,0.000477493495691594
"chest","IZTECH","IZTECH_S011",2025-04-15,0.795081283170362,0.795081283170362,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S011",2025-04-16,1.14733508956755,1.15623287376402,TRUE,TRUE,TRUE,-0.00889778419647747
"chest","IZTECH","IZTECH_S011",2025-04-17,0.801665682194281,0.801665682194281,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S011",2025-04-18,0.808983950826176,0.807525001175353,TRUE,TRUE,TRUE,0.00145894965082316
"chest","IZTECH","IZTECH_S011",2025-04-19,0.821994463408463,0.821994463408463,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S011",2025-04-20,0.791837716331902,0.791837716331902,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S012",2025-04-22,0.693049981461273,0.693049981461273,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S012",2025-04-23,0.726416563712628,0.726416563712628,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S012",2025-04-24,0.586185120263127,0.586185120263127,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S012",2025-04-25,0.775729182975099,0.775729182975099,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S012",2025-04-26,0.683556634661169,0.683556634661169,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S012",2025-04-27,0.738223332174611,0.738223332174611,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S013",2025-04-22,0.784170115617805,0.784170115617805,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S013",2025-04-23,0.716175926096224,0.716175926096224,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S013",2025-04-24,0.649314976888918,0.649314976888918,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S013",2025-04-25,0.624604285283007,0.624604285283007,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S013",2025-04-26,0.788897496100934,0.785649729279142,TRUE,TRUE,TRUE,0.00324776682179229
"chest","IZTECH","IZTECH_S013",2025-04-27,0.693839557353095,0.694450858054786,TRUE,TRUE,TRUE,-0.000611300701691797
"chest","IZTECH","IZTECH_S014",2025-04-29,0.696767436536992,0.696767436536992,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S014",2025-04-30,0.676733340251865,0.676733340251865,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S014",2025-05-01,0.63521416375766,0.632676503086223,TRUE,TRUE,TRUE,0.00253766067143746
"chest","IZTECH","IZTECH_S014",2025-05-02,0.591367724160935,0.587683853020352,TRUE,TRUE,TRUE,0.00368387114058311
"chest","IZTECH","IZTECH_S014",2025-05-03,0.657674518177134,0.646212566319856,TRUE,TRUE,TRUE,0.0114619518572775
"chest","IZTECH","IZTECH_S014",2025-05-04,0.667885668939038,0.667885668939038,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S015",2025-04-29,0.763969707606367,0.759556248973314,TRUE,TRUE,TRUE,0.00441345863305243
"chest","IZTECH","IZTECH_S015",2025-04-30,0.649680454219469,0.64954671335009,TRUE,TRUE,TRUE,0.000133740869379229
"chest","IZTECH","IZTECH_S015",2025-05-01,,,FALSE,FALSE,FALSE,
"chest","IZTECH","IZTECH_S015",2025-05-02,0.649566056627137,0.645261554371097,TRUE,TRUE,TRUE,0.00430450225604007
"chest","IZTECH","IZTECH_S015",2025-05-03,,,FALSE,FALSE,FALSE,
"chest","IZTECH","IZTECH_S015",2025-05-04,0.811340614306001,0.810102724176708,TRUE,TRUE,TRUE,0.00123789012929254
"chest","IZTECH","IZTECH_S016",2025-05-06,0.804962553390946,0.804962553390946,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S016",2025-05-07,0.838488737092797,0.842252533553623,TRUE,TRUE,TRUE,-0.0037637964608257
"chest","IZTECH","IZTECH_S016",2025-05-08,0.807035716315795,0.809864261653643,TRUE,TRUE,TRUE,-0.00282854533784827
"chest","IZTECH","IZTECH_S016",2025-05-09,0.774720637556614,0.774720637556614,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S016",2025-05-10,0.771102184520419,0.771102184520419,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S016",2025-05-11,0.932826681940506,0.932826681940506,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S017",2025-05-27,1.09958960222155,1.09958960222155,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S017",2025-05-28,0.936103663938523,0.936103663938523,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S017",2025-05-29,0.985233545038757,0.985233545038757,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S017",2025-05-30,0.854081192495207,0.854081192495207,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S017",2025-05-31,1.01046475347271,1.01046475347271,TRUE,TRUE,TRUE,0
"chest","IZTECH","IZTECH_S017",2025-06-01,1.07200879553446,1.07200879553446,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S001",2024-10-08,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S001",2024-10-09,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S001",2024-10-10,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S001",2024-10-11,0.865655074495334,0.866809314843375,TRUE,TRUE,TRUE,-0.00115424034804112
"chest","KNUST","KNUST_S001",2024-10-12,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S001",2024-10-13,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S002",2024-10-15,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S002",2024-10-16,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S002",2024-10-17,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S002",2024-10-18,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S002",2024-10-19,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S002",2024-10-20,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S003",2024-10-22,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S003",2024-10-23,0.848275817978966,0.849328597177572,TRUE,TRUE,TRUE,-0.00105277919860558
"chest","KNUST","KNUST_S003",2024-10-24,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S003",2024-10-25,0.809976911362515,0.811436303207182,TRUE,TRUE,TRUE,-0.00145939184466681
"chest","KNUST","KNUST_S003",2024-10-26,0.596279293088784,0.596279293088784,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S003",2024-10-27,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S004",2024-10-29,0.82702014416798,0.82702014416798,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S004",2024-10-30,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S004",2024-10-31,0.830688341796332,0.830688341796332,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S004",2024-11-01,0.82631125593187,0.82511401586463,TRUE,TRUE,TRUE,0.00119724006724009
"chest","KNUST","KNUST_S004",2024-11-02,0.792353451636305,0.797528252489828,TRUE,TRUE,TRUE,-0.00517480085352318
"chest","KNUST","KNUST_S004",2024-11-03,0.77109755902837,0.770064975078523,TRUE,TRUE,TRUE,0.0010325839498464
"chest","KNUST","KNUST_S005",2024-11-05,0.611539852531056,0.611539852531056,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S005",2024-11-06,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S005",2024-11-07,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S005",2024-11-08,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S005",2024-11-09,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S005",2024-11-10,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S006",2024-11-12,0.760330437282161,0.758072867792932,TRUE,TRUE,TRUE,0.00225756948922862
"chest","KNUST","KNUST_S006",2024-11-13,0.712704991314283,0.712704991314283,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S006",2024-11-14,0.752345476390271,0.753552530268736,TRUE,TRUE,TRUE,-0.00120705387846498
"chest","KNUST","KNUST_S006",2024-11-15,0.753914719119231,0.753914719119231,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S006",2024-11-16,0.755632852080396,0.755632852080396,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S006",2024-11-17,0.791397709119255,0.791129045196338,TRUE,TRUE,TRUE,0.000268663922917023
"chest","KNUST","KNUST_S007",2024-11-19,3.57410200701928,3.64500853628861,TRUE,TRUE,TRUE,-0.070906529269323
"chest","KNUST","KNUST_S007",2024-11-20,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S007",2024-11-21,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S007",2024-11-22,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S008",2024-11-27,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S008",2024-11-28,0.798108217873419,0.791634977728022,TRUE,TRUE,TRUE,0.00647324014539752
"chest","KNUST","KNUST_S008",2024-11-29,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S008",2024-11-30,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S008",2024-12-01,0.780043491874841,0.779814511124679,TRUE,TRUE,TRUE,0.000228980750161978
"chest","KNUST","KNUST_S009",2024-12-03,0.690874549133638,0.688036836792989,TRUE,TRUE,TRUE,0.00283771234064911
"chest","KNUST","KNUST_S009",2024-12-04,0.815144556433566,0.815144556433566,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S009",2024-12-05,0.758445849959569,0.761159853572272,TRUE,TRUE,TRUE,-0.00271400361270258
"chest","KNUST","KNUST_S009",2024-12-06,0.889385821480146,0.889385821480146,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S009",2024-12-07,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S009",2024-12-08,0.721819154473893,0.721819154473893,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S010",2024-12-10,0.752574355350662,0.756030191058355,TRUE,TRUE,TRUE,-0.00345583570769303
"chest","KNUST","KNUST_S010",2024-12-11,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S010",2024-12-12,0.84146063685475,0.843962290784112,TRUE,TRUE,TRUE,-0.0025016539293623
"chest","KNUST","KNUST_S010",2024-12-13,0.878476323732908,0.878476323732908,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S010",2024-12-14,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S010",2024-12-15,0.742344187451096,0.742037270628213,TRUE,TRUE,TRUE,0.000306916822883196
"chest","KNUST","KNUST_S011",2024-12-17,0.800827570928446,0.800827570928446,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S011",2024-12-18,0.796905193051174,0.796905193051174,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S011",2024-12-19,0.860426904098895,0.860426904098895,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S011",2024-12-20,0.73002919284656,0.73002919284656,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S011",2024-12-21,0.529419355715151,0.529419355715151,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S011",2024-12-22,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S012",2025-01-07,0.800112337065583,0.805416246913141,TRUE,TRUE,TRUE,-0.00530390984755769
"chest","KNUST","KNUST_S012",2025-01-08,0.839237468078642,0.839237468078642,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S012",2025-01-09,0.88375723632425,0.88375723632425,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S012",2025-01-10,0.892719283634945,0.892719283634945,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S012",2025-01-11,0.734475939153681,0.734475939153681,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S012",2025-01-12,0.703920533060346,0.703920533060346,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S013",2025-01-14,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S013",2025-01-15,0.707739938019108,0.707739938019108,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S013",2025-01-16,0.697676734791483,0.697676734791483,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S013",2025-01-17,0.698446754578445,0.698446754578445,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S014",2025-01-21,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S014",2025-01-22,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S014",2025-01-23,0.774036030692987,0.774036030692987,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S014",2025-01-24,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S014",2025-01-25,0.799851482621663,0.799851482621663,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S014",2025-01-26,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S015",2025-01-28,0.741491354078212,0.741491354078212,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S015",2025-01-29,0.841323142326134,0.841207097063183,TRUE,TRUE,TRUE,0.000116045262951503
"chest","KNUST","KNUST_S015",2025-01-30,0.987084680600796,0.987084680600796,TRUE,TRUE,TRUE,0
"chest","KNUST","KNUST_S015",2025-01-31,,,FALSE,FALSE,FALSE,
"chest","KNUST","KNUST_S015",2025-02-01,,,FALSE,FALSE,FALSE,
"chest","RISE","RISE_S001",2025-03-04,0.688482640723025,0.688482640723025,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S001",2025-03-05,0.702673443235415,0.702673443235415,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S001",2025-03-06,0.565175071716687,0.565175071716687,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S001",2025-03-07,0.821556953488627,0.825135447117533,TRUE,TRUE,TRUE,-0.0035784936289065
"chest","RISE","RISE_S001",2025-03-08,0.761539888239035,0.755662456832231,TRUE,TRUE,TRUE,0.0058774314068043
"chest","RISE","RISE_S001",2025-03-09,0.790289231718204,0.790289231718204,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S002",2025-03-18,0.749517485697818,0.749517485697818,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S002",2025-03-19,0.811857694205464,0.811857694205464,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S002",2025-03-20,0.772044045911645,0.772044045911645,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S002",2025-03-21,0.810206002707008,0.810206002707008,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S002",2025-03-22,0.820736238107894,0.820736238107894,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S002",2025-03-23,0.817978453150083,0.822613620259389,TRUE,TRUE,TRUE,-0.00463516710930612
"chest","RISE","RISE_S003",2025-03-18,0.823864904539636,0.823864904539636,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S003",2025-03-19,0.717156680179552,0.717156680179552,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S003",2025-03-20,0.740229675467714,0.737080535069312,TRUE,TRUE,TRUE,0.0031491403984022
"chest","RISE","RISE_S003",2025-03-21,0.804094927492759,0.804202682095229,TRUE,TRUE,TRUE,-0.000107754602470145
"chest","RISE","RISE_S003",2025-03-22,0.587615600390086,0.584444589413151,TRUE,TRUE,TRUE,0.00317101097693495
"chest","RISE","RISE_S003",2025-03-23,0.483733357691735,0.483733357691735,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S004",2025-03-25,0.67356115294581,0.67356115294581,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S004",2025-03-26,0.777422382095538,0.777422382095538,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S004",2025-03-27,0.612623903733421,0.612623903733421,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S004",2025-03-28,0.610297697576788,0.610297697576788,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S004",2025-03-29,0.779110552368282,0.779110552368282,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S004",2025-03-30,0.716175970257604,0.716175970257604,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S005",2025-04-01,0.90043448367635,0.90043448367635,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S005",2025-04-02,0.791290688874261,0.791290688874261,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S005",2025-04-03,0.828402254425133,0.82877984762941,TRUE,TRUE,TRUE,-0.000377593204277105
"chest","RISE","RISE_S005",2025-04-04,0.735580898021876,0.735580898021876,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S005",2025-04-05,0.786383240934252,0.786383240934252,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S005",2025-04-06,0.755597657853064,0.755597657853064,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S006",2025-04-15,0.686518211250053,0.686518211250053,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S006",2025-04-16,0.643972370292463,0.643972370292463,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S006",2025-04-17,0.672406063426146,0.679195051656582,TRUE,TRUE,TRUE,-0.00678898823043605
"chest","RISE","RISE_S006",2025-04-18,0.765493016598571,0.765493016598571,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S006",2025-04-19,0.526451608725286,0.526451608725286,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S006",2025-04-20,0.628698963525994,0.628698963525994,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S007",2025-04-15,0.983507584681803,0.983507584681803,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S007",2025-04-16,0.823426495763813,0.823426495763813,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S007",2025-04-17,0.865691957335845,0.865691957335845,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S007",2025-04-18,0.786270083986512,0.786270083986512,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S007",2025-04-19,0.748324880975178,0.745300825622922,TRUE,TRUE,TRUE,0.00302405535225603
"chest","RISE","RISE_S007",2025-04-20,0.771640656527328,0.771640656527328,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S008",2025-04-29,0.767886479335811,0.767886479335811,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S008",2025-04-30,0.806128601909448,0.805619184246936,TRUE,TRUE,TRUE,0.000509417662512113
"chest","RISE","RISE_S008",2025-05-01,0.89420366581513,0.89420366581513,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S008",2025-05-02,0.882718689139962,0.882718689139962,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S008",2025-05-03,0.845320667845517,0.845320667845517,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S008",2025-05-04,0.891684335339924,0.891684335339924,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S009",2025-05-27,0.890788025231498,0.890788025231498,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S009",2025-05-28,0.946416324761068,0.954930688702178,TRUE,TRUE,TRUE,-0.00851436394110938
"chest","RISE","RISE_S009",2025-05-29,1.01585609426168,1.0171670192054,TRUE,TRUE,TRUE,-0.00131092494371687
"chest","RISE","RISE_S009",2025-05-30,0.892318692921917,0.892318692921917,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S009",2025-05-31,0.950090869026665,0.950090869026665,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S009",2025-06-01,0.818720184052078,0.819837432139191,TRUE,TRUE,TRUE,-0.00111724808711278
"chest","RISE","RISE_S010",2025-06-10,0.736119762518591,0.736119762518591,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S010",2025-06-11,0.73794086306498,0.739315686655269,TRUE,TRUE,TRUE,-0.00137482359028929
"chest","RISE","RISE_S010",2025-06-12,0.820658543793245,0.812022377733169,TRUE,TRUE,TRUE,0.00863616606007567
"chest","RISE","RISE_S010",2025-06-13,,,FALSE,FALSE,FALSE,
"chest","RISE","RISE_S010",2025-06-14,0.826910376774915,0.827282362667143,TRUE,TRUE,TRUE,-0.000371985892228199
"chest","RISE","RISE_S012",2025-06-10,0.964940900579543,0.964940900579543,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S012",2025-06-11,1.0648667945876,1.06454969738918,TRUE,TRUE,TRUE,0.000317097198421212
"chest","RISE","RISE_S012",2025-06-12,0.894499055688679,0.895233470919036,TRUE,TRUE,TRUE,-0.000734415230356777
"chest","RISE","RISE_S012",2025-06-13,0.961612769194724,0.962157010101942,TRUE,TRUE,TRUE,-0.000544240907217719
"chest","RISE","RISE_S012",2025-06-14,0.978501043082513,0.979238743991096,TRUE,TRUE,TRUE,-0.000737700908582828
"chest","RISE","RISE_S012",2025-06-15,0.851031125482742,0.851031125482742,TRUE,TRUE,TRUE,0
"chest","RISE","RISE_S012",2025-06-16,0.925133232238995,0.925133232238995,TRUE,TRUE,TRUE,0
