run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,site,spearman_rho,conf_low,conf_high,interval_method,pairs,sites,metric_tied_participants,leba_tied_participants,represented_days,p_value_reported
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,-0.2705110084797535,-0.6212644185499492,0.17054844143047676,asymptotic_fisher_z_for_spearman,22,1,0,10,123,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,0.3897020727303999,-0.11190306122581697,0.7330420135828695,asymptotic_fisher_z_for_spearman,17,1,1,9,102,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,-0.04676380012435253,-0.5459482584867614,0.4769239268536031,asymptotic_fisher_z_for_spearman,15,1,0,6,84,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,0.0374597523876596,-0.4669157352152931,0.5234452283355211,asymptotic_fisher_z_for_spearman,16,1,0,9,96,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,0.1513574937328539,-0.39124007940665206,0.6158690422157092,asymptotic_fisher_z_for_spearman,15,1,0,6,93,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,-0.3001465917507467,-0.7819919132504615,0.4062535881598442,asymptotic_fisher_z_for_spearman,10,1,0,3,60,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,-0.2144115118715785,-0.49635022794464995,0.10844167130504172,asymptotic_fisher_z_for_spearman,39,1,0,27,230,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,0.19924814195939106,-0.2667964701154705,0.5897682096625227,asymptotic_fisher_z_for_spearman,20,1,0,9,114,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,0.33059313196596546,-0.10575562446597017,0.6601844978101071,asymptotic_fisher_z_for_spearman,22,1,0,11,123,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,0.030788387470298377,-0.4566134713865536,0.5039751889657997,asymptotic_fisher_z_for_spearman,17,1,1,5,102,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,-0.39316632027607284,-0.7536422297363018,0.14913247477882802,asymptotic_fisher_z_for_spearman,15,1,0,7,84,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,RISE,-0.5545746842434832,-0.8238100075942842,-0.08118854123398038,asymptotic_fisher_z_for_spearman,16,1,0,4,96,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,-0.1424777032193108,-0.6102041655164466,0.39889921193710737,asymptotic_fisher_z_for_spearman,15,1,0,7,93,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TUM,0.08128970193249391,-0.577915549728849,0.6763014506546364,asymptotic_fisher_z_for_spearman,10,1,0,3,60,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,UCR,-0.07944762740600578,-0.38530617739646866,0.242139145391481,asymptotic_fisher_z_for_spearman,39,1,0,26,230,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA,-0.5440899535321887,-0.7951593378525078,-0.13377938189523178,asymptotic_fisher_z_for_spearman,20,1,0,8,114,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,-0.2544344059715674,-0.6105483017928428,0.18726194734985077,asymptotic_fisher_z_for_spearman,22,1,0,11,123,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,IZTECH,-0.5843635941862632,-0.8314717940435146,-0.14422846499324202,asymptotic_fisher_z_for_spearman,17,1,1,5,102,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,KNUST,-0.13588383648104257,-0.6059664238352146,0.4045381997589627,asymptotic_fisher_z_for_spearman,15,1,0,7,84,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,RISE,-0.377368230206719,-0.7354902260399941,0.14556744754642476,asymptotic_fisher_z_for_spearman,16,1,0,8,96,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS,0.20108011586526872,-0.34691724099027665,0.6467263483340804,asymptotic_fisher_z_for_spearman,15,1,0,4,93,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,TUM,0.41179674635071745,-0.294077362689278,0.8270000710993818,asymptotic_fisher_z_for_spearman,10,1,0,5,60,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,UCR,0.0691627444811275,-0.2518501878595217,0.37646457621210333,asymptotic_fisher_z_for_spearman,39,1,0,25,230,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,BAUA,0.16465425869599645,-0.2997038224972748,0.5659390618404475,asymptotic_fisher_z_for_spearman,20,1,0,8,98,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,FUSPCEU,-0.4899247701251228,-0.7554832918015556,-0.08610104750819035,asymptotic_fisher_z_for_spearman,22,1,1,9,111,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,IZTECH,0.11889203591527327,-0.38367794283256007,0.5671283463481194,asymptotic_fisher_z_for_spearman,17,1,0,8,95,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,KNUST,0.44849886256562377,-0.08278341272642864,0.7812663152400503,asymptotic_fisher_z_for_spearman,15,1,0,7,81,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,RISE,0.5629784083986619,0.09331448128555109,0.8276971404357282,asymptotic_fisher_z_for_spearman,16,1,0,6,89,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,THUAS,-0.09677481516890829,-0.5802712116336277,0.4371598534305828,asymptotic_fisher_z_for_spearman,15,1,0,4,79,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,TUM,-0.17232808737106584,-0.7234575792740049,0.5129550093275809,asymptotic_fisher_z_for_spearman,10,1,0,3,54,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,UCR,0.03561667756830823,-0.28308155041457145,0.34723165433954717,asymptotic_fisher_z_for_spearman,39,1,0,26,211,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,-0.27955347674150305,-0.6425816275056396,0.1859737928861384,asymptotic_fisher_z_for_spearman,20,1,0,9,98,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,-0.254636997291069,-0.6106841584342703,0.18705290912215392,asymptotic_fisher_z_for_spearman,22,1,1,10,111,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,0.3090780046405894,-0.20150110587197836,0.6875783784763988,asymptotic_fisher_z_for_spearman,17,1,0,9,95,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,0.026979115456357224,-0.4920845327697408,0.531891013668143,asymptotic_fisher_z_for_spearman,15,1,0,6,81,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,0.1588293501236767,-0.3656657810610094,0.6067627019111891,asymptotic_fisher_z_for_spearman,16,1,0,9,89,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,0.2324418653754542,-0.31764317407867176,0.6654667032150706,asymptotic_fisher_z_for_spearman,15,1,0,6,79,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,-0.4439668336313129,-0.8390506305370993,0.2576932975354314,asymptotic_fisher_z_for_spearman,10,1,0,3,54,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,-0.10889122041691411,-0.4103111948076612,0.21397746232009077,asymptotic_fisher_z_for_spearman,39,1,0,27,211,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,0.3007662066839477,-0.16351806026814011,0.655979237391584,asymptotic_fisher_z_for_spearman,20,1,0,9,98,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,0.45098797719953376,0.03627731050563478,0.7331878386814227,asymptotic_fisher_z_for_spearman,22,1,1,11,111,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,0.08492386485939553,-0.41256089912909033,0.5433884850262976,asymptotic_fisher_z_for_spearman,17,1,0,5,95,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,-0.38595225935357613,-0.7499443535838641,0.15743736984789597,asymptotic_fisher_z_for_spearman,15,1,0,7,81,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,RISE,-0.5486749535600419,-0.8210658824664262,-0.0727585831228744,asymptotic_fisher_z_for_spearman,16,1,0,4,89,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,-0.0036070304612483748,-0.514918435047961,0.5095974209237408,asymptotic_fisher_z_for_spearman,15,1,0,7,79,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TUM,0.025012215979228893,-0.6142881079263481,0.6444888805427301,asymptotic_fisher_z_for_spearman,10,1,0,3,54,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,UCR,0.004577648186005453,-0.31138915047464266,0.31963304504707546,asymptotic_fisher_z_for_spearman,39,1,0,26,211,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA,-0.4472283206363331,-0.7427525584956093,-0.005869074202301164,asymptotic_fisher_z_for_spearman,20,1,0,8,98,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,-0.045651348869722344,-0.45843627536377746,0.3833351473954539,asymptotic_fisher_z_for_spearman,22,1,1,11,111,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,IZTECH,-0.3335415561869013,-0.7016942123422607,0.17518856532445276,asymptotic_fisher_z_for_spearman,17,1,0,5,95,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,KNUST,0.06160067253807264,-0.46534652329261283,0.5563087835277272,asymptotic_fisher_z_for_spearman,15,1,0,7,81,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,RISE,-0.4221154511798478,-0.7590032399391238,0.09306279110282001,asymptotic_fisher_z_for_spearman,16,1,0,8,89,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS,0.091563267045792,-0.44140336308666683,0.5767728902612917,asymptotic_fisher_z_for_spearman,15,1,0,4,79,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,TUM,0.31043139340284853,-0.3967400361411316,0.7863592427059847,asymptotic_fisher_z_for_spearman,10,1,0,5,54,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,UCR,0.25122349833586016,-0.06982853223448234,0.525116994778866,asymptotic_fisher_z_for_spearman,39,1,0,25,211,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,BAUA,0.022658842939816026,-0.4241145394737653,0.4605615701284663,asymptotic_fisher_z_for_spearman,20,1,0,8,92,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,FUSPCEU,0.09937695719964411,-0.33632279759630695,0.500034861161513,asymptotic_fisher_z_for_spearman,22,1,0,9,103,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,IZTECH,-0.08669210952155343,-0.5446426466094825,0.41108165151047066,asymptotic_fisher_z_for_spearman,17,1,0,8,83,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,KNUST,-0.20435633657223984,-0.6487095657326135,0.3439082533404414,asymptotic_fisher_z_for_spearman,15,1,0,7,61,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,RISE,-0.3748250982233196,-0.7341274863108372,0.1484655455005094,asymptotic_fisher_z_for_spearman,16,1,0,6,81,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,THUAS,0.3020964705941852,-0.27209631493532616,0.7176470569410225,asymptotic_fisher_z_for_spearman,14,1,0,3,63,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,TUM,0.3323470256441984,-0.37594807400306884,0.795509450780605,asymptotic_fisher_z_for_spearman,10,1,0,3,52,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,UCR,0.009158574231850687,-0.3072463224643224,0.32374011803347325,asymptotic_fisher_z_for_spearman,39,1,0,26,208,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,-0.03181909491366701,-0.4677536204007242,0.41656720795194474,asymptotic_fisher_z_for_spearman,20,1,0,9,92,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,0.5586764196181857,0.17930101826956554,0.7934042817054623,asymptotic_fisher_z_for_spearman,22,1,0,10,103,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,0.22931593892688887,-0.2824616057667844,0.6394777801075299,asymptotic_fisher_z_for_spearman,17,1,0,9,83,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,-0.24101343141012455,-0.6704954185757571,0.30945547414543184,asymptotic_fisher_z_for_spearman,15,1,0,6,61,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,0.515446192854196,0.026515934109151203,0.8053715109701284,asymptotic_fisher_z_for_spearman,16,1,0,9,81,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,0.34185945281321534,-0.2305353935529418,0.7384891255779997,asymptotic_fisher_z_for_spearman,14,1,0,5,63,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,0.2376160518026745,-0.4609766496520052,0.7543800667022995,asymptotic_fisher_z_for_spearman,10,1,0,3,52,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,-0.016343897998786355,-0.33015839547957265,0.300723919842717,asymptotic_fisher_z_for_spearman,39,1,0,27,208,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,-0.15909547456833503,-0.5620464689072344,0.30489053213307166,asymptotic_fisher_z_for_spearman,20,1,0,9,92,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,-0.07523843693018524,-0.48157089609458953,0.3577172151495438,asymptotic_fisher_z_for_spearman,22,1,0,11,103,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,0.09846245201089338,-0.4011677639343779,0.5529391187310045,asymptotic_fisher_z_for_spearman,17,1,0,5,83,FALSE
