run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,omitted_site,spearman_rho,conf_low,conf_high,interval_method,pairs,sites,metric_tied_participants,leba_tied_participants,represented_days,p_value_reported
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,-0.13457337770216163,-0.29561678295353044,0.03390740146799166,asymptotic_fisher_z_for_spearman,137,7,6,120,800,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,-0.11829162232591421,-0.27929160002694114,0.04917777339854687,asymptotic_fisher_z_for_spearman,139,7,9,122,818,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,-0.0982321802393227,-0.2610518323993799,0.0700220740844963,asymptotic_fisher_z_for_spearman,138,7,9,122,806,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,-0.12799035151134913,-0.2883463548965889,0.03934900276983936,asymptotic_fisher_z_for_spearman,139,7,10,122,809,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,-0.08799005304496814,-0.24799655110344676,0.0766896714772681,asymptotic_fisher_z_for_spearman,144,7,11,128,842,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,-0.08676134744461755,-0.26565144037102695,0.09790452693829674,asymptotic_fisher_z_for_spearman,115,7,8,98,672,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,-0.06665129035074584,-0.23359925472790527,0.10411394285932345,asymptotic_fisher_z_for_spearman,134,7,7,117,788,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,-0.11485541488948642,-0.2802282029654628,0.05713840376207977,asymptotic_fisher_z_for_spearman,132,7,9,115,779,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,0.0022718250127369316,-0.16550672417253864,0.16992256884823337,asymptotic_fisher_z_for_spearman,137,7,6,120,800,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,0.011974849252567477,-0.15483467101227352,0.17812051611698562,asymptotic_fisher_z_for_spearman,139,7,9,122,818,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,RISE,0.05414023645700254,-0.11399593252189687,0.21926139461022195,asymptotic_fisher_z_for_spearman,138,7,9,121,806,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,-0.011696307248661116,-0.17785076022636964,0.15510656166808165,asymptotic_fisher_z_for_spearman,139,7,10,122,809,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TUM,-0.010391393001242106,-0.17367211422311593,0.15344535652151084,asymptotic_fisher_z_for_spearman,144,7,11,127,842,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,UCR,0.031215512828662754,-0.15276816663549972,0.2131078859937556,asymptotic_fisher_z_for_spearman,115,7,8,98,672,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA,-0.12136898079551166,-0.28508945321311074,0.0492327696062804,asymptotic_fisher_z_for_spearman,134,7,7,117,788,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,-0.14082668440699508,-0.3043748329801993,0.030786587295469767,asymptotic_fisher_z_for_spearman,132,7,9,115,779,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,IZTECH,-0.1635340960720056,-0.3224068660270329,0.00429930973233843,asymptotic_fisher_z_for_spearman,137,7,6,120,800,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,KNUST,-0.19492733618982522,-0.35006653851909986,-0.029380075478721828,asymptotic_fisher_z_for_spearman,139,7,9,122,818,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,RISE,-0.21613956798059406,-0.3698849136837937,-0.05087212896469076,asymptotic_fisher_z_for_spearman,138,7,9,121,806,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS,-0.23961228521000624,-0.39053254718226676,-0.07614951113332918,asymptotic_fisher_z_for_spearman,139,7,10,122,809,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,TUM,-0.22193872397177214,-0.37200928711873354,-0.06056140930833025,asymptotic_fisher_z_for_spearman,144,7,11,127,842,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,UCR,-0.23776906856984847,-0.40331980211307833,-0.05714664578956834,asymptotic_fisher_z_for_spearman,115,7,8,98,672,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,BAUA,0.01596095172158681,-0.15404441807159439,0.1850484674958302,asymptotic_fisher_z_for_spearman,134,7,2,115,720,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,FUSPCEU,0.11735928896083497,-0.05460823734930872,0.2825653161159545,asymptotic_fisher_z_for_spearman,132,7,1,114,707,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,IZTECH,0.03617122204250263,-0.13234714627243538,0.20265729457748524,asymptotic_fisher_z_for_spearman,137,7,2,118,723,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,KNUST,0.05493451182939439,-0.11259617237032576,0.21942828763033573,asymptotic_fisher_z_for_spearman,139,7,2,120,737,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,RISE,-0.04712453836526085,-0.2125555558929688,0.12093261120371561,asymptotic_fisher_z_for_spearman,138,7,2,120,729,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,THUAS,-0.006962981027220383,-0.17326291753677472,0.15972300002982487,asymptotic_fisher_z_for_spearman,139,7,1,120,739,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,TUM,0.04479824778028044,-0.11965449608857309,0.20685833343377585,asymptotic_fisher_z_for_spearman,144,7,2,125,764,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,UCR,0.08081004762168727,-0.10383691834118207,0.2600721900584303,asymptotic_fisher_z_for_spearman,115,7,1,97,607,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,-0.14627289448255992,-0.3082156432505795,0.0239085900090878,asymptotic_fisher_z_for_spearman,134,7,2,117,720,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,-0.15386241205767148,-0.31641600922892216,0.017469312708540147,asymptotic_fisher_z_for_spearman,132,7,1,115,707,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,-0.16483173195097472,-0.32360131498445777,0.002965743304822086,asymptotic_fisher_z_for_spearman,137,7,2,120,723,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,-0.1628408785439854,-0.32064791493185546,0.0037619265699543286,asymptotic_fisher_z_for_spearman,139,7,2,122,737,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,-0.1879622635386272,-0.3442542789262429,-0.021533790135478362,asymptotic_fisher_z_for_spearman,138,7,2,122,729,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,-0.20301494958541721,-0.35743372750831276,-0.037791578836157864,asymptotic_fisher_z_for_spearman,139,7,1,122,739,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,-0.14239193973732042,-0.29900350782050295,0.021689167959315834,asymptotic_fisher_z_for_spearman,144,7,2,128,764,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,-0.17632063230627143,-0.348189409073583,0.007016373238090211,asymptotic_fisher_z_for_spearman,115,7,1,98,607,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,-0.06770026688063084,-0.23459524020368402,0.10307151934960591,asymptotic_fisher_z_for_spearman,134,7,2,117,720,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,-0.06457078760558443,-0.2328738464815113,0.10748760446069215,asymptotic_fisher_z_for_spearman,132,7,1,115,707,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,0.035039630819092664,-0.13346016078307313,0.2015705511971431,asymptotic_fisher_z_for_spearman,137,7,2,120,723,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,0.00763833543034134,-0.15906476887627458,0.17391795596466736,asymptotic_fisher_z_for_spearman,139,7,2,122,737,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,RISE,0.06461651555493593,-0.10360704245728838,0.22924601535594719,asymptotic_fisher_z_for_spearman,138,7,2,121,729,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,-0.022546257161620117,-0.1883400417712402,0.14449698767912578,asymptotic_fisher_z_for_spearman,139,7,1,122,739,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TUM,-0.004407281139429914,-0.1678621909826932,0.1592834762244295,asymptotic_fisher_z_for_spearman,144,7,2,127,764,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,UCR,-0.00810293690729323,-0.19093012149232386,0.1752675871621701,asymptotic_fisher_z_for_spearman,115,7,1,98,607,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA,0.07741782344690784,-0.09339680213179767,0.24380526738811778,asymptotic_fisher_z_for_spearman,134,7,2,117,720,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,-0.00995559344082434,-0.1805209444176856,0.16119105631359362,asymptotic_fisher_z_for_spearman,132,7,1,115,707,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,IZTECH,0.009556717002102352,-0.1584126761062036,0.17698852589312156,asymptotic_fisher_z_for_spearman,137,7,2,120,723,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,KNUST,-0.0519617890886077,-0.2165887401323072,0.11553862155497518,asymptotic_fisher_z_for_spearman,139,7,2,122,737,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,RISE,-0.004193949162793283,-0.17117881895370707,0.16302514051861056,asymptotic_fisher_z_for_spearman,138,7,2,121,729,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS,-0.0356181162684668,-0.20092733521451617,0.13166351445886387,asymptotic_fisher_z_for_spearman,139,7,1,122,739,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,TUM,-0.02922770997426966,-0.1918862374298492,0.13499361361403675,asymptotic_fisher_z_for_spearman,144,7,2,127,764,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,UCR,-0.06308151374450809,-0.24338072460494267,0.12143160267297905,asymptotic_fisher_z_for_spearman,115,7,1,98,607,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,BAUA,0.02740987824916626,-0.14348640526907414,0.19671879979320714,asymptotic_fisher_z_for_spearman,133,7,3,114,651,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,FUSPCEU,0.0022743014148900536,-0.16931724415830152,0.17373202323713482,asymptotic_fisher_z_for_spearman,131,7,5,113,640,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,IZTECH,0.028200346715744583,-0.14080092363978494,0.19560468429867936,asymptotic_fisher_z_for_spearman,136,7,6,117,660,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,KNUST,-0.004023679212539536,-0.17101353067870645,0.16319088336713972,asymptotic_fisher_z_for_spearman,138,7,8,119,682,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,RISE,0.06320903471076218,-0.10562621068542861,0.22850214065175606,asymptotic_fisher_z_for_spearman,137,7,8,119,662,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,THUAS,0.01472499951528774,-0.15214883496261797,0.18078257795476554,asymptotic_fisher_z_for_spearman,139,7,7,120,680,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,TUM,-0.021166494348234244,-0.18467342798124572,0.14348059396910814,asymptotic_fisher_z_for_spearman,143,7,7,124,691,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,UCR,0.010430039266823954,-0.1738181880755337,0.19397275581920698,asymptotic_fisher_z_for_spearman,114,7,5,96,535,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,0.1697818994631076,-4.581321390907606e-4,0.33045798282653044,asymptotic_fisher_z_for_spearman,133,7,3,116,651,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,0.05548288416227852,-0.11715756747820387,0.22486836761315318,asymptotic_fisher_z_for_spearman,131,7,5,114,640,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,0.1585915165868793,-0.010008555426228218,0.3184237060856056,asymptotic_fisher_z_for_spearman,136,7,6,119,660,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,0.1762397210446341,0.009412074534241945,0.3335221602849961,asymptotic_fisher_z_for_spearman,138,7,8,121,682,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,0.11671653237419059,-0.052017200959233796,0.2789711131387165,asymptotic_fisher_z_for_spearman,137,7,8,121,662,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,0.1390469500555279,-0.028104517171913895,0.29863395460120684,asymptotic_fisher_z_for_spearman,139,7,7,122,680,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,0.13179414261379852,-0.033069856921953994,0.2896759180406431,asymptotic_fisher_z_for_spearman,143,7,7,127,691,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,0.19838985675297507,0.01502320325386726,0.36884661510022865,asymptotic_fisher_z_for_spearman,114,7,5,97,535,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,0.0716882877447372,-0.09975585047964629,0.23899851593081106,asymptotic_fisher_z_for_spearman,133,7,3,116,651,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,0.05932492273775361,-0.11335403285939923,0.22852500723058214,asymptotic_fisher_z_for_spearman,131,7,5,114,640,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,0.06325821334781745,-0.1062055921935191,0.22915099527438304,asymptotic_fisher_z_for_spearman,136,7,6,119,660,FALSE
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,0.03719581411090438,-0.13072153562893193,0.20303864392831986,asymptotic_fisher_z_for_spearman,138,7,8,121,682,FALSE
