run_id,placement,metric_id,metric_order,manuscript_name,photoperiod_hours,link_estimate,link_se,response_estimate,response_lower_pointwise,response_upper_pointwise,sites,participants,participant_days,max_site_share,pooled_eligible,loso_eligible
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,13.3,-0.6449263178844267,0.04993047497773164,0.12650285582486828,0.08080554666863754,0.18374983313341106,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,13.4,-0.6349944387490237,0.04985972078243663,0.13174243249846518,0.08504710889684311,0.1902209893494958,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,13.5,-0.6249701815055412,0.04990936945895176,0.13715365288707734,0.08932556077577158,0.1970642466195814,1,6,16,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,13.600000000000001,-0.614901525124217,0.05007763625144162,0.1427160383495953,0.09361906180694363,0.20426278653731975,1,5,19,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,13.700000000000001,-0.604835725534329,0.050360884761037325,0.1484072542794768,0.09790590567507332,0.21179546546720698,2,10,40,0.55,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,13.8,-0.5948194546093176,0.05075277345315414,0.1542029261182575,0.1021654502213657,0.2196348712221999,1,5,28,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,13.9,-0.5848984875652832,0.051245105260076404,0.16007673981461698,0.10637778726676841,0.22774801730559865,1,7,30,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,14,-0.5751172625799543,0.051828810579614484,0.16600067422049233,0.11052328364477082,0.23609754446519157,1,7,32,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,14.100000000000001,-0.5655182739550731,0.05249481743837093,0.1719454056307951,0.1145822399804334,0.24464317107716457,1,7,34,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,14.200000000000001,-0.5561414537519116,0.0532344823170685,0.17788080367243433,0.1185349375101036,0.2533427740636115,2,13,60,0.5666666666666667,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,14.3,-0.5470233172516734,0.05403976226912944,0.1837766664783703,0.12236206317675666,0.2621534864675328,2,13,62,0.5161290322580645,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,14.400000000000002,-0.5381964103839225,0.05490282830653515,0.18960335556183153,0.12604558210475578,0.2710318192098303,2,11,64,0.5625,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,14.5,-0.5296904879804418,0.05581425531916824,0.19533132375060494,0.12957023657513764,0.27992987283322157,2,12,63,0.6031746031746031,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,14.600000000000001,-0.5215326165677197,0.05676236696991824,0.2009313153677912,0.13292450890118532,0.2887940217034334,2,12,62,0.6612903225806451,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,14.700000000000001,-0.5137465748253784,0.057733483384055984,0.2063750711905882,0.13610102746133323,0.2975657592697709,2,12,54,0.6666666666666666,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,14.8,-0.5063527290314418,0.05871219523413917,0.21163574859087794,0.13909664539116612,0.30618236044638825,2,12,49,0.6530612244897959,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,14.900000000000002,-0.49936779786721375,0.05968206425078723,0.21668843374044053,0.14191205218447972,0.3145786171434404,2,10,47,0.6382978723404256,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,15,-0.4928051819985682,0.060626181478325214,0.22151024620248574,0.14455113668549754,0.32268803087233,2,10,44,0.5454545454545454,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,15.100000000000001,-0.48667531750631166,0.06152782474983172,0.22608039055590176,0.14702013909960257,0.3304443414721585,2,11,40,0.525,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,15.200000000000001,-0.4809858851110078,0.06237124170384657,0.23038027846353978,0.14932666473815198,0.3377836141685001,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,15.3,-0.4757430632974453,0.0631412564461217,0.23439281453265995,0.15147936098647072,0.3446430672181071,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,15.400000000000002,-0.4709522777790829,0.06382306448480597,0.2381019863239243,0.15348765538737588,0.35096063152066237,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,15.5,-0.4666179162293666,0.06440311582985923,0.2414932185390268,0.15536083881425497,0.3566777695814555,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,15.600000000000001,-0.46274329549021764,0.06486976809498499,0.24455353065646548,0.1571072335155587,0.36174171712151304,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,15.700000000000001,-0.45933060099713374,0.06521399410817551,0.24727170475326374,0.15873329495387298,0.36610791604435045,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,15.8,-0.4563801311964432,0.06543124988767618,0.24963899948498228,0.16024175290994377,0.36974564455521075,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,15.900000000000002,-0.45389060711569157,0.06552143033431516,0.2516490049843485,0.1616313301607852,0.3726384360408558,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,16,-0.45186008735359545,0.06548749298138944,0.25329696988525585,0.16289769899062403,0.3747806824073988,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,16.1,-0.45028604963163094,0.06533541466319853,0.2545797670576577,0.16403341367111116,0.37617765289082816,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,16.200000000000003,-0.44916542155201816,0.06507420887861569,0.2554958853903003,0.165027825158623,0.37684549519958843,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,16.3,-0.44849461299084487,0.06471590515162065,0.2560454064125135,0.1658670664828252,0.3768109608477628,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,16.400000000000002,-0.4482695703065902,0.0642754367850989,0.2562299498055157,0.16653416662405027,0.3761107318651342,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,16.5,-0.44848593794202457,0.0637702709397934,0.25605251850410193,0.16700944725930514,0.3747899268522824,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,16.6,-0.44913842919366326,0.06322161645895497,0.2555179809290057,0.167269548194125,0.3729047346315496,1,5,24,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,16.700000000000003,-0.45022034188523835,0.06265476467402825,0.25463341821138963,0.16728745502976564,0.37052287320513777,1,5,30,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,16.8,-0.4517237700621295,0.06209745395680043,0.25340788090801725,0.16703455054771357,0.3677189900397506,1,7,37,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,16.900000000000002,-0.45364016934748497,0.06157741643801241,0.25185184336343325,0.16648349289411726,0.36456806135994213,2,14,61,0.7540983606557377,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,17,-0.4559604349114568,0.061120913413410846,0.24997704917928523,0.16561021666123824,0.3611416552114671,2,15,77,0.7272727272727273,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,17.1,-0.4586748625360079,0.060751417746360115,0.24779644413026283,0.1643957967674696,0.3575048772656504,2,15,77,0.6493506493506493,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,17.200000000000003,-0.46177259417671046,0.06048889053881111,0.24532451125898333,0.1628278357634005,0.3537153293900137,2,13,78,0.6153846153846154,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,17.3,-0.4652413007410042,0.06034854516982196,0.24257739235293793,0.16090218978671314,0.34982094572406497,2,13,76,0.6052631578947368,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,17.400000000000002,-0.4690674975150102,0.06033937089233387,0.23957249254925497,0.15862440747953557,0.3458569043033497,2,13,73,0.589041095890411,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,17.5,-0.47323677556271004,0.06046400413596461,0.23632815465694865,0.1560094248762766,0.34184555966880914,1,5,28,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,17.6,-0.4777340167109987,0.060720305465433534,0.23286335275876938,0.15307915250152657,0.3377998365912048,2,10,47,0.5106382978723404,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,17.700000000000003,-0.48254384173778725,0.061102307262465495,0.22919721941660706,0.14986063344170175,0.3337250241419528,2,19,88,0.7159090909090909,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,17.8,-0.4876508718226281,0.061600655120843215,0.2253487392701549,0.14638488563374802,0.3296197060643903,1,12,71,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,17.900000000000002,-0.49303973282320906,0.06220358178064609,0.2213366540050489,0.14268530908178687,0.3254779393027124,1,12,68,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,18,-0.4986951145506673,0.06289857433129147,0.21717933588869034,0.1387953936827745,0.3212925951512927,1,12,62,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,18.1,-0.5046019493156443,0.06367488325654715,0.21289458747675558,0.13474566056586326,0.3170599901026929,1,12,56,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,18.200000000000003,-0.5107456071994838,0.06452606228603752,0.2084994490771724,0.1305608872075306,0.3127842811224677,1,9,53,1,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,18.3,-0.5171126690543569,0.06545431099164827,0.20400962309385476,0.12625554875537087,0.30848435073561353,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,18.4,-0.5236916569085872,0.06647404335033394,0.19943898575738397,0.12183068088092067,0.30419885038148764,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,18.5,-0.5304714870980588,0.06760564519923591,0.1948007016886835,0.11728206655221304,0.29997527221261133,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,18.6,-0.5374410766760682,0.06887252762099254,0.190107477811969,0.11260391112053386,0.29586453625825815,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,18.700000000000003,-0.5445893426959193,0.07029957121365088,0.1853715389465085,0.1077906633857168,0.2919180675097477,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,18.8,-0.5519052022109104,0.07191164910017035,0.18060460747778093,0.1028385771682486,0.2881852596138451,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,18.9,-0.5593775722743416,0.07373227056431529,0.17581788740944118,0.09774696782633657,0.2847113705521769,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,19,-0.5669953699395096,0.07578240127902405,0.17102205256912686,0.09251911336428398,0.2815358989306955,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,19.1,-0.5747475122597187,0.0780795160842474,0.16622723872633297,0.08716276318210173,0.2786914738530949,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,19.200000000000003,-0.582622916288262,0.0806369272276202,0.16144303936967544,0.08169024499150157,0.2762032619750764,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,19.3,-0.5906104990784479,0.08346340736035099,0.15667850488340032,0.07611819607662243,0.27408885814679906,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,19.4,-0.5986991776835663,0.08656309799681497,0.1519421448590035,0.07046698023925463,0.2723585897225762,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,19.5,-0.6068778699717496,0.08993566778120313,0.1472419328127165,0.06475987744980816,0.2710161374670226,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,19.6,-0.6151356539427385,0.09357672485100564,0.14258522502660365,0.05902204552638857,0.270059328607005,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,19.700000000000003,-0.6234622175282848,0.0974783782533752,0.1379785326982555,0.0532793576816063,0.26948081517183176,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,19.8,-0.6318479978217205,0.10162963162973293,0.13342749107580737,0.04755760052247521,0.26926863405891954,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,19.900000000000002,-0.6402842348801884,0.10601680937728078,0.1289368827690509,0.04188178282305255,0.2694068064916816,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,20,-0.6487629056879487,0.11062400956650864,0.12451072603001767,0.03627557392504516,0.2698760140995603,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,20.1,-0.6572762190392011,0.11543344616120291,0.12015258079862184,0.030761045364375628,0.2706544154433477,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,20.200000000000003,-0.6658163867675999,0.12042585940325774,0.11586568641933753,0.025358349652539913,0.2717183155525663,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,20.3,-0.674375620706821,0.12558093940221848,0.11165297596745724,0.02008541434863348,0.27304265866815325,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,20.400000000000002,-0.6829461877735774,0.13087773132944028,0.10751706301708722,0.014957728141579738,0.2746014481966951,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,20.5,-0.6915212425154483,0.13629574092696628,0.10345986757031836,0.00998767305302184,0.27636870171601613,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,l10_mean_medi,3,Darkest 10 h mean,20.6,-0.7000969092902896,0.14181780008567582,0.09948171380411286,0.005182941073463523,0.27832136785786565,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",10.3,-1.0114763644291054,0.2502730843646346,0.363681656365711,0.22268376768467998,0.5939559427797777,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",10.4,-0.9769699527368324,0.23842566410846494,0.37645003386136783,0.23591689698721227,0.6006972362047749,1,11,57,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",10.5,-0.9424672770539159,0.22693331518518645,0.3896652362513797,0.24976160359069086,0.6079357041271932,1,13,64,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",10.600000000000001,-0.9079790492712155,0.21586016247704048,0.403338528214713,0.26419780542408233,0.6157582122276855,3,28,155,0.4645161290322581,TRUE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",10.700000000000001,-0.8735250007078619,0.20528267392872557,0.4174773445527709,0.27918750882555143,0.6242662286289294,3,31,164,0.4817073170731707,TRUE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",10.8,-0.8391317844819762,0.19528414112709272,0.4320855039632194,0.2946751641418558,0.6335718290981367,3,33,180,0.5055555555555555,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",10.9,-0.8048313141009555,0.18594919777449156,0.4471633503494861,0.31058891909989683,0.6437932894555853,3,31,171,0.45614035087719296,TRUE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",11,-0.7706589647175814,0.1773580011988101,0.46270805954147787,0.32684335503909206,0.6550500264539035,3,29,162,0.43209876543209874,TRUE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",11.100000000000001,-0.7366533071808342,0.16958101535309655,0.47871334414132505,0.3433427739940215,0.6674567901724971,2,28,121,0.5289256198347108,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",11.200000000000001,-0.7028554438767152,0.16267339501604305,0.4951693548698557,0.35998625120769456,0.6811168181552713,2,26,116,0.5517241379310345,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",11.3,-0.6693077202370326,0.1566695056959895,0.5120629459262742,0.3766743308065395,0.6961144924031606,2,20,111,0.5315315315315315,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",11.4,-0.636052914223358,0.1515787864053516,0.529377805352142,0.3933160167395387,0.7125081330848295,2,22,97,0.5463917525773195,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",11.5,-0.6031337844651891,0.14738332731715123,0.5470944707328864,0.40983534482712014,0.7303234425345997,2,19,84,0.5952380952380952,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",11.600000000000001,-0.5705928447986182,0.14403747560748983,0.565190269246268,0.42617675138330663,0.7495482553044338,1,10,46,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",11.700000000000001,-0.5384720714156994,0.14147026075250643,0.5836393306648822,0.44230805291164765,0.7701303787181881,1,10,43,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",11.8,-0.5068119605235534,0.13959156630150876,0.6024130372655504,0.4582197515686454,0.7919812845805264,1,8,34,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",11.9,-0.4756510252807137,0.13829965050503776,0.6214803253309583,0.473921605907957,0.8149824569266149,2,14,55,0.6727272727272727,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",12,-0.44502535452374037,0.1374889142733469,0.6408080284439746,0.4894374176266799,0.8389937396071072,1,6,35,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",12.100000000000001,-0.4149681877813852,0.13705690636529239,0.6603612879284942,0.5047990810958782,0.863862568148681,1,6,32,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",12.200000000000001,-0.3855104185607943,0.13690863410627424,0.6801034101930036,0.5200416312154094,0.8894300394280574,1,6,26,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",12.3,-0.35668066640216456,0.1369596580583995,0.6999959942870587,0.5351989866728516,0.9155368455834624,1,5,16,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",12.4,-0.3285045759455343,0.1371386293994781,0.7199996335391745,0.5503001895556701,0.9420303356884502,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",12.5,-0.3010046312557504,0.1373879767123929,0.7400743452652037,0.5653670473007995,0.9687689424677677,1,15,81,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",12.600000000000001,-0.27419876384293024,0.137664715206068,0.7601809637539495,0.5804122525958054,0.9956287019604171,1,15,81,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",12.700000000000001,-0.24809079270929554,0.13794772040222342,0.7802890955008378,0.5954348164097749,1.0225318637372185,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",12.8,-0.22267400792250283,0.13823129387870106,0.8003757229155686,0.6104234602902127,1.0494375454181577,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",12.9,-0.19793808528887716,0.13851554879001066,0.8204206476727501,0.6253626408095304,1.0763195547729898,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",13,-0.17387174702633684,0.13880130263825827,0.8404046751455599,0.6402367166776499,1.103154504589458,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",13.100000000000001,-0.15046292299929134,0.13908812031236029,0.8603096271167392,0.6550323668766656,1.1299176833640354,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",13.200000000000001,-0.12769853568038803,0.1393737776752032,0.8801186635298252,0.669739719580048,1.156581936605514,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",13.3,-0.10556463431432163,0.1396541677334272,0.8998163119568703,0.6843527531196559,1.1831170278379763,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",13.4,-0.08404660373321642,0.139923721912784,0.9193884081645993,0.6988689340500883,1.2094900830244295,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",13.5,-0.06312946083004678,0.1401757386183741,0.9388219251557192,0.7132888224410354,1.235665805243922,1,6,16,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",13.600000000000001,-0.04279791481595853,0.14040455505872826,0.9581049893277,0.7276131306367246,1.2616116063921676,1,5,19,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",13.700000000000001,-0.023036329352060556,0.14060822333795978,0.9772269811053469,0.7418387458949767,1.2873047921595981,2,10,40,0.55,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",13.8,-0.0038290326283124112,0.14078700641805594,0.9961782887695172,0.7559602415718863,1.3127293321038978,1,5,28,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",13.9,0.01483957001807302,0.14094363422985953,1.0149502231077883,0.7699691137725327,1.3378769835836197,1,7,30,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",14,0.03298489865214351,0.14108364801263945,1.0335349313529354,0.7838528478948263,1.362748706208748,1,7,32,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",14.100000000000001,0.050622089256511675,0.14121560076908815,1.0519252842913005,0.7975941440649654,1.3873557271769577,1,7,34,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",14.200000000000001,0.06776590080307532,0.14135079801938966,1.070114766146667,0.8111708570637545,1.411719371761321,2,13,60,0.5666666666666667,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",14.3,0.08443062042182244,0.1415027347575771,1.0880973498780004,0.8245564748788409,1.4358699238708863,2,13,62,0.5161290322580645,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",14.400000000000002,0.10063003474825902,0.14168593094707133,1.1058674335482361,0.8377217392658467,1.4598436727382904,2,11,64,0.5625,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",14.5,0.11637762514266724,0.1419133574108903,1.1234200236897895,0.8506390024818251,1.4836758553804177,2,12,63,0.6031746031746031,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",14.600000000000001,0.13168665426862505,0.1421949474856591,1.140750813860678,0.8632850668985562,1.5073959567016524,2,12,62,0.6612903225806451,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",14.700000000000001,0.1465701916746363,0.14253702815252753,1.1578561998318733,0.875642610679823,1.531025287186836,2,12,54,0.6666666666666666,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",14.8,0.16104119736631842,0.14294192180016124,1.1747333637377053,0.887701428900704,1.5545750304665413,2,12,49,0.6530612244897959,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",14.900000000000002,0.17511261398447264,0.14340817512316378,1.1913803751492207,0.8994586070832168,1.578046157002729,2,10,47,0.6382978723404256,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",15,0.18879745939107245,0.14393087161318446,1.2077962999096534,0.9109184841677395,1.6014296860034147,2,10,44,0.5454545454545454,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",15.100000000000001,0.2021089097262922,0.144502266478474,1.2239813043214398,0.9220919530354186,1.6247080656074964,2,11,40,0.525,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",15.200000000000001,0.2150603629158447,0.14511274314446918,1.2399367409042839,0.9329950465199087,1.6478577535636796,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",15.3,0.22766537295249026,0.1457505471662031,1.2556650756258718,0.9436495225865561,1.6708478565482499,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",15.400000000000002,0.23993760199062522,0.14640178699915424,1.2711698293797655,0.9540829822749088,1.6936396153639657,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",15.5,0.25189089189726854,0.14705179484166514,1.2864556668901437,0.9643265182399213,1.7161906797859245,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",15.600000000000001,0.26353929840089935,0.14768628195451328,1.3015284419231328,0.9744125569651196,1.7384590059172393,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_1000,4,"Time above 1,000 lx melEDI",15.700000000000001,0.27489713616564837,0.14829258442395363,1.3163952584392091,0.9843724096092491,1.760407402244353,0,0,0,,FALSE,FALSE
