run_id,placement,metric_id,metric_order,manuscript_name,photoperiod_hours,sites,participants,participant_days,max_site_share,pooled_eligible,loso_eligible
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,16.5,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,16.6,1,5,21,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,16.700000000000003,1,5,25,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,16.8,1,7,31,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,16.900000000000002,1,9,40,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,17,2,15,68,0.7352941176470589,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,17.1,2,15,69,0.6666666666666666,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,17.200000000000003,2,13,69,0.6376811594202898,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,17.3,2,13,67,0.6268656716417911,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,17.400000000000002,2,13,64,0.609375,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,17.5,1,5,24,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,17.6,2,10,42,0.5238095238095238,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,17.700000000000003,2,19,80,0.7125,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,17.8,1,12,64,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,17.900000000000002,1,12,61,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,18,1,12,55,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,18.1,1,11,50,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,18.200000000000003,1,9,48,1,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,18.3,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,18.4,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,18.5,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,18.6,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,18.700000000000003,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,18.8,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,18.9,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,19,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,19.1,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,19.200000000000003,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,19.3,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,19.4,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,19.5,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,19.6,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,19.700000000000003,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,19.8,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,19.900000000000002,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,20,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,20.1,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,20.200000000000003,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,20.3,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,20.400000000000002,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,20.5,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_above_250_wake,5,Time above 250 lx melEDI during wake,20.6,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,10.3,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,10.4,1,9,43,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,10.5,1,13,50,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,10.600000000000001,3,28,128,0.453125,TRUE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,10.700000000000001,3,31,136,0.47058823529411764,TRUE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,10.8,3,33,148,0.49324324324324326,TRUE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,10.9,3,31,143,0.44755244755244755,TRUE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,11,3,29,134,0.417910447761194,TRUE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,11.100000000000001,2,26,97,0.5257731958762887,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,11.200000000000001,2,24,94,0.5531914893617021,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,11.3,2,20,92,0.5217391304347826,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,11.4,2,20,80,0.55,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,11.5,2,17,70,0.5857142857142857,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,11.600000000000001,1,10,37,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,11.700000000000001,1,10,35,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,11.8,1,8,29,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,11.9,2,13,47,0.6595744680851063,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,12,1,6,29,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,12.100000000000001,1,6,27,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,12.200000000000001,1,6,22,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,12.3,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,12.4,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,12.5,1,14,58,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,12.600000000000001,1,14,58,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,12.700000000000001,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,12.8,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,12.9,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,13,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,13.100000000000001,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,13.200000000000001,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,13.3,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,13.4,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,13.5,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,13.600000000000001,1,5,17,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,13.700000000000001,1,5,20,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,13.8,1,5,26,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,13.9,1,7,28,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,14,1,7,30,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,14.100000000000001,1,7,33,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,14.200000000000001,2,13,50,0.66,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,14.3,2,13,52,0.5769230769230769,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,14.400000000000002,2,11,54,0.5185185185185185,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,14.5,2,12,53,0.5283018867924528,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,14.600000000000001,2,12,51,0.5882352941176471,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,14.700000000000001,2,11,46,0.6086956521739131,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,14.8,2,11,42,0.6190476190476191,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,14.900000000000002,2,10,40,0.625,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,15,2,10,39,0.5384615384615384,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,15.100000000000001,2,11,36,0.5277777777777778,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,15.200000000000001,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,15.3,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,15.400000000000002,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,15.5,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,15.600000000000001,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,15.700000000000001,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,15.8,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,15.900000000000002,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,16,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,16.1,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,16.200000000000003,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,16.3,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,16.400000000000002,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,16.5,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,16.6,1,5,19,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,16.700000000000003,1,5,25,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,16.8,1,7,31,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,16.900000000000002,1,9,39,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,17,1,10,49,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,17.1,2,14,65,0.676923076923077,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,17.200000000000003,2,13,65,0.6615384615384615,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,17.3,2,13,63,0.6507936507936508,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,17.400000000000002,2,13,60,0.6333333333333333,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,17.5,1,5,20,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,17.6,1,5,16,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,17.700000000000003,2,19,69,0.7391304347826086,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,17.8,1,12,55,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,17.900000000000002,1,12,54,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,18,1,12,50,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,18.1,1,10,45,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,18.200000000000003,1,9,44,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,18.3,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,18.4,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,18.5,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,18.6,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,18.700000000000003,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,18.8,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,18.9,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,19,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,19.1,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,19.200000000000003,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,19.3,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,19.4,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,19.5,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,19.6,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,19.700000000000003,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,19.8,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,19.900000000000002,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,20,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,20.1,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,20.200000000000003,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,20.3,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,20.400000000000002,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,20.5,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_10_pre_sleep,6,Time below 10 lx melEDI before sleep,20.6,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,10.3,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,10.4,1,10,50,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,10.5,1,13,57,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,10.600000000000001,3,28,148,0.4391891891891892,TRUE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,10.700000000000001,3,31,156,0.4551282051282051,TRUE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,10.8,3,33,171,0.47953216374269003,TRUE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,10.9,3,31,163,0.4294478527607362,TRUE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,11,3,29,154,0.42207792207792205,TRUE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,11.100000000000001,2,27,113,0.504424778761062,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,11.200000000000001,2,26,109,0.5229357798165137,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,11.3,2,20,104,0.5,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,11.4,2,21,93,0.5268817204301075,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,11.5,2,19,80,0.575,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,11.600000000000001,1,10,42,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,11.700000000000001,1,10,40,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,11.8,1,8,32,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,11.9,2,14,53,0.660377358490566,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,12,1,6,33,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,12.100000000000001,1,6,30,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,12.200000000000001,1,6,24,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,12.3,1,5,16,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,12.4,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,12.5,1,15,81,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,12.600000000000001,1,15,81,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,12.700000000000001,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,12.8,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,12.9,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,13,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,13.100000000000001,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,13.200000000000001,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,13.3,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,13.4,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,13.5,1,6,16,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,13.600000000000001,1,5,19,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,13.700000000000001,1,5,22,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,13.8,1,5,28,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,13.9,1,7,30,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,14,1,7,32,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,14.100000000000001,1,7,34,1,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,14.200000000000001,2,13,58,0.5862068965517241,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,14.3,2,13,60,0.5,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,14.400000000000002,2,11,62,0.5483870967741935,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,14.5,2,12,61,0.5901639344262295,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,14.600000000000001,2,12,60,0.65,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,14.700000000000001,2,12,52,0.6538461538461539,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,14.8,2,12,47,0.6382978723404256,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,14.900000000000002,2,10,45,0.6222222222222222,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,15,2,10,44,0.5454545454545454,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,15.100000000000001,2,11,40,0.525,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,15.200000000000001,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,15.3,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,15.400000000000002,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,15.5,0,0,0,,FALSE,FALSE
primary__near_eye,near_eye,duration_below_1_sleep_environment,7,Time below 1 lx melEDI during sleep,15.600000000000001,0,0,0,,FALSE,FALSE
