run_id,metric_id,model_id,fit_status,error,warnings,elapsed_seconds,observations,coefficients,model_edf,edf2_available,design_columns,design_rank,design_condition,target_smooth_design_rank,maximum_hat,maximum_participant_leverage_share,converged,optimizer_message,gradient_max_abs,hessian_min_eigenvalue,smooth_label,smooth_edf,smooth_reference_df,smooth_statistic,smooth_p_raw,k_prime,k_edf,k_index,k_p_value,concurvity_worst,concurvity_observed,concurvity_estimate,consecutive_day_pairs,participants_with_three_pairs,pooled_consecutive_day_lag1,median_participant_lag1,temporal_status,tweedie_power,dispersion,distance_to_lower_power_bound,distance_to_upper_power_bound,placement,omitted_site
loso__near_eye__omit_iztech,duration_above_250_wake,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.7670000000000528,643,138,88.60952583267581,TRUE,138,129,93497713927336180,5,0.3663786283562707,0.009748032355249334,TRUE,full convergence,2.6540856545853586e-7,0.4251775585243936,s(photoperiod_hours),2.198059675489346,2.3432765704471006,10.153084273953025,3.2516238865354374e-5,5,2.198059675489346,0.8891850723932473,0.05,0.9993292432365487,0.9987972893100954,0.9987700453069596,477,100,0.06987073266763229,-0.1343047986092143,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.5081612551036514,0.83079406662631194,0.4981612551036514,0.4818387448963486,near_eye,IZTECH
loso__near_eye__omit_ucr,duration_above_250_wake,adapted_photoperiod_smooth,WARN_CONCURVITY,,,3.2910000000001673,707,149,98.42069546509501,TRUE,149,140,91424184448337840,5,0.3856116774026994,0.00887042939808508,TRUE,full convergence,4.653286329485695e-4,0.40319434897929307,s(photoperiod_hours),2.2580218774735954,2.3990296392955286,10.800665595188448,2.5738272968978126e-5,5,2.2580218774735954,0.8889844993208462,0.04,0.9993290155376275,0.9988106958739679,0.99877871731525,526,112,0.0686617823868188,-0.15835773423170446,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.5058980466914498,0.8273953021144176,0.49589804669144977,0.4841019533085502,near_eye,UCR
loso__near_eye__omit_knust,duration_above_250_wake,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.7690000000000055,659,140,94.485781150471,TRUE,140,131,90726983362994750,5,0.4072268331993914,0.00934264858461774,TRUE,full convergence,3.4968090023568266e-7,0.36130312336852516,s(photoperiod_hours),2.235283406015383,2.368346276841442,10.263487222446155,4.246272225177927e-5,5,2.235283406015383,0.88474392334344365,0.03,0.9993085853709055,0.9988175603321392,0.9988076595009585,488,103,0.06271902865479291,-0.1455486599275747,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.5013175370929264,0.781755484962254,0.49131753709292636,0.4886824629070736,near_eye,KNUST
loso__near_eye__omit_rise,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.8959999999999582,588,140,87.61337696181322,TRUE,140,131,64167719109144600,5,0.3444299165902716,0.009004386814707444,TRUE,full convergence,3.176980205010782e-4,3.175082518970327e-4,s(photoperiod_hours),1.0006976233441252,1.0009012814388005,5.205622665270692,0.02290649705064768,5,1.0006976233441252,1.039359268104073,0.8225,0.99954437481213,0.9993649672971779,0.999174767631603,408,89,-0.23237274633691982,-0.33632373182268877,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.7102803597397741,,,near_eye,RISE
loso__near_eye__omit_thuas,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.4500000000000455,605,141,90.86448876253442,TRUE,141,132,98618726802648830,5,0.36211421183351017,0.008915601043161416,TRUE,full convergence,5.637966887661605e-4,3.0348179537789444e-4,s(photoperiod_hours),1.0017570752047273,1.0022349930035417,9.006144526029463,0.0028182970153102227,5,1.0017570752047273,1.028866380626218,0.745,0.9993830104222531,0.9993042220581656,0.9989379663137529,427,92,-0.2485331857048798,-0.3301572282357423,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.6761012476587865,,,near_eye,THUAS
loso__near_eye__omit_baua,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.1089999999999236,571,135,85.23837036411926,TRUE,135,126,1.0337480846711301e+17,5,0.3525821393615682,0.009458549752648893,TRUE,full convergence,4.3967140705847285e-4,4.393688303276788e-4,s(photoperiod_hours),1.0012111089873126,1.0015535940506546,4.380168581752896,0.03686373404969251,5,1.0012111089873126,1.0413790343552602,0.8125,0.9992621145646483,0.9991253331998754,0.9986676129300114,397,86,-0.23945763459785424,-0.3207628836355274,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.6989106472551255,,,near_eye,BAUA
loso__near_eye__omit_mpi,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.8139999999998508,523,127,79.60123042346483,TRUE,127,118,81658788081172370,5,0.35648688028209835,0.010334315801963392,TRUE,full convergence,9.145344392891275e-8,0.34839595257991973,s(photoperiod_hours),1.9491219916775664,2.0855047147536716,4.1731246973554095,0.015659576435569866,5,1.9491219916775664,1.0323763228824387,0.7125,0.9994641165326498,0.9991945832730913,0.9989136168355696,360,77,-0.21019047842996647,-0.3208656174400872,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.6484278918483426,,,near_eye,MPI
loso__near_eye__omit_tum,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.4829999999999472,603,143,91.26331828142123,TRUE,143,134,95255598688257330,5,0.35875286415533847,0.008854207628950669,TRUE,full convergence,3.4632759024244564e-4,3.4628740866006485e-4,s(photoperiod_hours),1.0012129984863156,1.0015537715768887,10.887905190316829,0.0010336552897071138,5,1.0012129984863156,1.0185532512043411,0.6475,0.9993326832730076,0.999236874870004,0.9988507014795599,417,90,-0.2149003011786716,-0.28399359976193594,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.6486485047771084,,,near_eye,TUM
loso__near_eye__omit_fuspceu,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.9839999999999236,550,130,78.70728641541278,TRUE,130,121,100916656089319700,5,0.3213980530299343,0.009913096429962838,TRUE,full convergence,4.275060598153413e-4,4.2722116245231265e-4,s(photoperiod_hours),1.001103168739817,1.0014517440189323,12.922254399550186,3.5828172340374165e-4,5,1.001103168739817,1.025068262266822,0.665,0.9992545032514691,0.9991689738558869,0.9986267559691372,380,81,-0.23221991122561028,-0.3386718566269651,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.6830003805168574,,,near_eye,FUSPCEU
loso__near_eye__omit_iztech,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.2690000000000055,573,136,85.93246821619745,TRUE,136,127,105800924273672420,5,0.3525683216410314,0.009346556048441798,TRUE,full convergence,3.6728412039410685e-4,3.6707646747445626e-4,s(photoperiod_hours),1.000811351656611,1.0010404024882016,13.747383766857386,2.3288245387459439e-4,5,1.000811351656611,1.0464424303911894,0.86,0.9994138655259152,0.9993213431294969,0.9988807850109597,400,84,-0.20431584990449878,-0.2995228616519826,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.6682039308028777,,,near_eye,IZTECH
loso__near_eye__omit_ucr,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.6649999999999636,630,147,93.29003334930275,TRUE,147,138,126529595140423600,5,0.34889168879308113,0.008573283743437675,TRUE,full convergence,3.355918207208486e-4,3.356232097285255e-4,s(photoperiod_hours),1.0013235946353745,1.0017071324085733,10.29689975641215,0.0014101280334803956,5,1.0013235946353745,1.0337439393453778,0.825,0.9993903557602807,0.9993076071635814,0.9988855782717824,440,95,-0.2331323872949027,-0.3208180612380864,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.67992083149765,,,near_eye,UCR
loso__near_eye__omit_knust,duration_below_10_pre_sleep,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.4300000000000637,597,139,85.69213335613746,TRUE,139,130,85776328079170300,5,0.3247406415947063,0.009147403091090352,TRUE,full convergence,3.256651036684932e-4,3.2557686411571095e-4,s(photoperiod_hours),1.0010896060440493,1.0014251683958482,9.496938995728502,0.0021664448194446684,5,1.0010896060440493,1.0318620685231525,0.7875,0.9993271877648713,0.9992774241253484,0.9988476439090836,419,90,-0.23475147399908952,-0.330093264759565,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.7097440698335308,,,near_eye,KNUST
loso__near_eye__omit_rise,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,4.511999999999944,702,142,96.30990252617289,TRUE,142,133,79898010888008240,5,0.36923527523816757,0.00862983261893095,TRUE,full convergence,1.5438923242072633e-6,0.02573515500438293,s(photoperiod_hours),1.282882655228711,1.3377642713242923,5.418051971074841,0.008798928300567666,5,1.282882655228711,0.9642834324459696,0.1575,0.9995248877049454,0.9992541987948352,0.9991370653711892,551,113,0.01335885717258363,-0.07969797125245255,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0751035246987766,0.34168586619678154,0.06510352469877656,0.9148964753012234,near_eye,RISE
loso__near_eye__omit_thuas,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.270999999999958,710,142,99.60951176476497,TRUE,142,133,81586476791365500,5,0.3137867474886747,0.008821996043766402,TRUE,full convergence,5.662828237640305e-5,0.4200057124297577,s(photoperiod_hours),2.6569264534553234,2.793175906079844,3.8911098789837606,0.006693481808273838,5,2.6569264534553234,0.9358872154764128,0.055,0.9993955787506039,0.9984032221110237,0.9989186215602156,562,114,0.011778117587555505,-0.07142787178454643,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0641958233472655,0.3283483375194308,0.05419582334726547,0.9258041766527345,near_eye,THUAS
loso__near_eye__omit_baua,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,3.9139999999999873,683,137,95.99683513513182,TRUE,137,128,95685097357758720,5,0.39717147889523574,0.00920066254037534,TRUE,full convergence,1.630877143188325e-4,0.340322791663956,s(photoperiod_hours),2.641081911480356,2.77724538261538,3.386916423109456,0.012421553080970038,5,2.641081911480356,0.9617454887162449,0.175,0.9992203400855704,0.9981629844726221,0.9986421233368787,540,111,-0.019119538625209844,-0.07525729943410456,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0750971606587127,0.3215516736119646,0.06509716065871274,0.9149028393412872,near_eye,BAUA
loso__near_eye__omit_mpi,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.4680000000000746,628,129,84.85150754008494,TRUE,129,120,94429048921355170,5,0.33984549446521156,0.010130849321093571,TRUE,full convergence,0.005541198396997515,0.005035418287632015,s(photoperiod_hours),2.9750292399395173,3.146486504677598,7.763078109773034,2.9834313262533385e-5,5,2.9750292399395173,0.9471070119292515,0.095,0.9994332921459831,0.9982308037144743,0.9988699855704085,494,101,0.034008393390818306,-0.0026349851207674163,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0835269903252498,0.35354456386780847,0.07352699032524979,0.9064730096747502,near_eye,MPI
loso__near_eye__omit_tum,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,3.5730000000000928,718,145,99.14676974618835,TRUE,145,136,88386830983691520,5,0.36725070792556236,0.008692432497447038,TRUE,full convergence,2.427286300767939e-4,0.46611260576022223,s(photoperiod_hours),2.337333542971303,2.4728847921184878,2.9015010692865317,0.02960022672859075,5,2.337333542971303,0.9526511349855796,0.1375,0.9993382118461903,0.997972696351616,0.9987775881195067,563,115,-0.013868154985614414,-0.07602189201736956,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0725235067325247,0.3246323050074103,0.06252350673252471,0.9174764932674753,near_eye,TUM
loso__near_eye__omit_fuspceu,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.994999999999891,660,132,91.06566917671877,TRUE,132,123,74488547162866620,5,0.38437019210987,0.009654239502181102,TRUE,full convergence,3.03288815004521e-4,0.0017526236897270585,s(photoperiod_hours),2.8434682008267416,3.000684088844186,2.810145261460122,0.038226592226516976,5,2.8434682008267416,0.9504033015300976,0.0925,0.9992381370921652,0.9973347871933673,0.9985386218348605,523,106,-0.01014641020219317,-0.07917182876722573,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0712975290269544,0.32781210923351634,0.0612975290269544,0.9187024709730456,near_eye,FUSPCEU
loso__near_eye__omit_iztech,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.8260000000000218,679,138,92.72380663201513,TRUE,138,129,97622904771312460,5,0.35966185992857824,0.009258655387744834,TRUE,full convergence,2.2389234516140277e-5,0.35411844244264173,s(photoperiod_hours),2.4981259688911153,2.644013145357162,2.2577896544240863,0.057292501874157575,5,2.4981259688911153,0.9847372171614349,0.315,0.9993554895436279,0.9982457492563804,0.9987675456015674,533,108,0.030224189931484815,-0.08116561251473772,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0719683171896472,0.3305671926754045,0.06196831718964724,0.9180316828103527,near_eye,IZTECH
loso__near_eye__omit_ucr,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.515999999999849,747,149,103.62865266587197,TRUE,149,140,79209647061551920,5,0.38146273285855753,0.008414403026369187,TRUE,full convergence,7.102665585989598e-5,0.4655580140731971,s(photoperiod_hours),2.6461862878542872,2.7901830789627313,3.831756137719975,0.007342770590811565,5,2.6461862878542872,0.9599355704029839,0.1575,0.99932363174408545,0.998169866477249,0.9987363432808318,590,120,0.005042020123622375,-0.06650184874144814,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.072674867722081,0.32457465678144937,0.06267486772208097,0.917325132277919,near_eye,UCR
loso__near_eye__omit_knust,duration_below_1_sleep_environment,adapted_photoperiod_smooth,WARN_CONCURVITY,,,3.033000000000129,697,140,93.44281556103148,TRUE,140,131,79368989063070100,5,0.3481505191745338,0.00917549467615,TRUE,full convergence,1.0974560681598078e-4,0.5566439322066099,s(photoperiod_hours),2.658362553901245,2.8173071914660546,4.478388290912886,0.0034170338065730443,5,2.658362553901245,0.941210172259098,0.055,0.9993137886370711,0.9981056239116275,0.998811942525415,548,112,3.788634779273385e-5,-0.046039099896496904,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,1.0402805724104445,0.33278497948301505,0.030280572410444462,0.9497194275895555,near_eye,KNUST
loso__near_eye__omit_rise,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.0119999999999436,738,142,90.98667176797521,TRUE,142,133,67733065697253e3,5,0.18730134549311256,0.008512901753579077,TRUE,full convergence,6.043912040354371e-4,2.9780630765946293e-5,s(photoperiod_hours),1.0001796957868123,1.0002340182716143,19.463913733167654,1.2591421327257102e-5,5,1.0001796957868123,0.9877741377942512,0.3575,0.9995177178709546,0.9992537654642308,0.9990374886685917,589,122,0.011338418904516907,-0.13375597293391356,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10694866856308587,,,near_eye,RISE
loso__near_eye__omit_thuas,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.338999999999942,738,142,92.92876734100493,TRUE,142,133,90763296563592450,5,0.19360923078111944,0.00834781160904325,TRUE,full convergence,2.3562036011526288e-4,6.765190417290427e-5,s(photoperiod_hours),1.0006123572743069,1.0007803969917675,26.6862740378618,6.461381780731301e-7,5,1.0006123572743069,0.962745115931855,0.13,0.9993814803481768,0.9993037693611451,0.9988673759748093,592,122,0.03245623652205754,-0.1119266535339942,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.09860203298225512,,,near_eye,THUAS
loso__near_eye__omit_baua,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,8.206000000000131,709,137,84.16082017543799,TRUE,137,128,88872528442197710,5,0.1769399358859866,0.008947589957085415,TRUE,full convergence,2.555689206928946e-6,0.0016553111178556033,s(photoperiod_hours),1.0988184159642573,1.127639686618146,17.343209813828075,1.64462942941479e-5,5,1.0988184159642573,0.9758337834653653,0.2125,0.999227513053327,0.999046711352342,0.9986215336801747,566,117,-0.015533887389270577,-0.20466823221052938,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10166435598701457,,,near_eye,BAUA
loso__near_eye__omit_mpi,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.9619999999999891,666,129,76.10666533427047,TRUE,129,120,91636114348922420,5,0.1680584144727668,0.009629586277240657,TRUE,full convergence,7.18434846909144e-5,7.183626617489966e-5,s(photoperiod_hours),1.0001545762347241,1.0002053199011238,18.526445772590225,2.0284982416851616e-5,5,1.0001545762347241,0.9829031614364869,0.3275,0.9994155715428747,0.99934569794248,0.9988173854990386,535,111,0.014047784575941068,-0.12208411751201077,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10844093698239116,,,near_eye,MPI
loso__near_eye__omit_tum,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.2630000000001473,756,145,89.8984485846825,TRUE,145,136,85405056527876820,5,0.17754868755415662,0.008379356404544213,TRUE,full convergence,2.79690704303448e-4,9.140929572230853e-5,s(photoperiod_hours),1.0007508093263096,1.000991509975072,32.50031755148846,0,5,1.0007508093263096,0.9789133462577959,0.2425,0.9993176869804444,0.9991659154550055,0.9987326167912888,604,125,-5.548056639154522e-4,-0.1678743267086062,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10475346433470177,,,near_eye,TUM
loso__near_eye__omit_fuspceu,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.025000000000091,687,132,85.69474504328133,TRUE,132,123,81991142527036220,5,0.19207042190732893,0.009250475341018376,TRUE,full convergence,0.0012104826397489887,9.764517162174137e-5,s(photoperiod_hours),2.0931288004942665,2.2500825236720856,15.541804135363165,1.909374222064386e-7,5,2.0931288004942665,0.9588352274499998,0.105,0.9991964280184968,0.9986074839568932,0.9984458335324412,554,113,-0.03619589317192023,-0.19824394051582653,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10027828015334687,,,near_eye,FUSPCEU
loso__near_eye__omit_iztech,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,2.19399999999996,715,138,88.26551114685986,TRUE,138,129,95611884867946180,5,0.18782633823343906,0.008791150820147182,TRUE,full convergence,7.55355664750823e-4,8.010970270164431e-5,s(photoperiod_hours),1.0007086327782946,1.0009182498989517,25.036119199878787,1.2842791731193515e-6,5,1.0007086327782946,0.9537142868282082,0.0975,0.9993492061554643,0.9992369815308176,0.9987331085131973,572,118,0.00451597122684374,-0.13417721270448024,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10461954071485761,,,near_eye,IZTECH
loso__near_eye__omit_ucr,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.4010000000000673,784,149,95.515424756296,TRUE,149,140,101839105624547490,5,0.1853228570875897,0.0080643856791771,TRUE,full convergence,9.21229457503614e-4,2.0195201099962213e-5,s(photoperiod_hours),1.0918503232126393,1.1179813312392315,24.425625745849306,8.276206721058443e-7,5,1.0918503232126393,0.9857189682032239,0.3275,0.9993092047633633,0.9992336860625153,0.998740041873397,631,130,3.0502318781320116e-4,-0.15604703930240676,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10558703633339092,,,near_eye,UCR
loso__near_eye__omit_knust,longest_bout_above_250,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.3359999999997854,735,140,92.66877656650612,TRUE,140,131,71084781148975030,5,0.16444541720787512,0.008555766704692177,TRUE,full convergence,2.4708945193196996e-4,7.305745994192698e-5,s(photoperiod_hours),1.0967947516241217,1.1219199920011258,21.373871630150788,2.0903682438344617e-6,5,1.0967947516241217,0.9934379652142786,0.425,0.9993026164532962,0.999189143193224,0.9987729255547875,589,122,-0.0181082253808543,-0.18131698257220474,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.09908572580768595,,,near_eye,KNUST
loso__near_eye__omit_rise,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.5370000000000346,690,142,82.8804668775358,TRUE,142,133,74363184285872740,5,0.2619805921393925,0.008867416009693761,TRUE,full convergence,8.7136061728188e-4,1.6096411583428423e-4,s(photoperiod_hours),1.976857576775724,2.140275863066348,12.166074738925698,5.432609180677783e-6,5,1.976857576775724,0.9838740933856086,0.2975,0.9995667100000758,0.9987121790918881,0.999077039974862,520,112,-0.0026137134095019754,-0.0724487784033941,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.30338763888291775,,,near_eye,RISE
loso__near_eye__omit_thuas,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.8099999999999454,687,142,87.51310664254301,TRUE,142,133,90778403135780690,5,0.294432637742898,0.00877748965609796,TRUE,full convergence,9.519750113895498e-5,0.03284580353752332,s(photoperiod_hours),1.576799582332584,1.6951226225454294,16.829090216677027,1.3795463044141698e-6,5,1.576799582332584,0.9501854416977592,0.0825,0.999416161049378,0.9992328028405423,0.9989140835821423,516,112,0.03400248881557,-0.07423446033268494,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.246723621587204,,,near_eye,THUAS
loso__near_eye__omit_baua,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.9169999999999163,664,137,75.23982572448449,TRUE,137,128,84884977135403760,5,0.2316612919311014,0.009577994922273765,TRUE,full convergence,0.0014093639754264586,0.0011086176715190698,s(photoperiod_hours),1.7936078097034087,1.9691686136636481,17.432452167372656,0,5,1.7936078097034087,0.9749795095038604,0.2175,0.9992099981437276,0.9988898232115024,0.9985573505503916,498,108,-0.008167446885419493,-0.11462885168764173,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.306224755901724,,,near_eye,BAUA
loso__near_eye__omit_mpi,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.8880000000001473,624,129,70.93252447317707,TRUE,129,120,73160107943689040,5,0.16004732990248205,0.009967147431576262,TRUE,full convergence,0.0018272449114533629,5.2816140672805555e-5,s(photoperiod_hours),1.0001572748374228,1.0002179463438932,24.967495306946873,1.1323538220975315e-6,5,1.0001572748374228,0.9960209261961764,0.465,0.9994619233983956,0.9994177653325157,0.9988641351880801,470,102,-0.004274658440273163,-0.05462058178859752,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3224075592264087,,,near_eye,MPI
loso__near_eye__omit_tum,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,0.8479999999999563,706,145,83.85369435449947,TRUE,145,136,90928750131372350,5,0.254684656845176,0.00875651719753547,TRUE,full convergence,0.002847804525003994,0.031243002384595785,s(photoperiod_hours),1.7134119897464184,1.8641808990558486,19.811092835386713,0,5,1.7134119897464184,0.9828836971733714,0.3125,0.9992984271828069,0.9989367583157411,0.9986677599918639,529,115,-0.01999842652228237,-0.08277620483435302,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.29763707088857033,,,near_eye,TUM
loso__near_eye__omit_fuspceu,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.0360000000000582,636,132,76.81780757575892,TRUE,132,123,69591654499903370,5,0.2725705953112673,0.009961787936698685,TRUE,full convergence,0.001254675802329075,1.1616127941887661e-4,s(photoperiod_hours),2.736891563850965,2.9677078876522573,13.476940543336434,0,5,2.736891563850965,0.9517160628248408,0.1025,0.9992297656139302,0.9981999812491346,0.9984368258003871,478,103,-0.03488866866143505,-0.11145353876934852,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3058647095293981,,,near_eye,FUSPCEU
loso__near_eye__omit_iztech,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.1289999999999054,665,138,79.1006429646804,TRUE,138,129,74454119980133470,5,0.2544918077121334,0.009367306297986594,TRUE,full convergence,4.6901289717560246e-4,0.21405937468555883,s(photoperiod_hours),2.0263611559116685,2.2027410170872495,14.868217676039936,5.481286366459948e-7,5,2.0263611559116685,0.9919387382000393,0.43,0.9993372908996353,0.9988911289882781,0.9987101196132603,499,109,-0.007721913432239196,-0.11169769750618967,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.30475120353331736,,,near_eye,IZTECH
loso__near_eye__omit_ucr,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.5850000000000364,731,149,86.19720347266538,TRUE,149,140,108731149806260560,5,0.25294392273356436,0.008680383243165857,TRUE,full convergence,0.0014648652516484617,7.362995081273067e-5,s(photoperiod_hours),2.467512788538032,2.688960152697636,15.225105575439242,0,5,2.467512788538032,0.9803395845896532,0.305,0.9993125622021767,0.9987107430583533,0.9986794893262558,551,119,-0.007303375043988097,-0.08291184720735106,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.3036242266781417,,,near_eye,UCR
loso__near_eye__omit_knust,dose_time_sensitive_corrected_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.1390000000001237,685,140,85.29736573153401,TRUE,140,131,61015853469332510,5,0.2840420874076987,0.009009230893883526,TRUE,full convergence,4.267991198796395e-4,0.2509936581828387,s(photoperiod_hours),2.083658279996915,2.2479124276370017,16.562447724545752,0,5,2.083658279996915,0.9585119918204537,0.155,0.9993022338560987,0.9989380052782,0.9987505740482326,515,112,-0.01847931485054087,-0.07168091164852775,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.2629191527835389,,,near_eye,KNUST
loso__chest__omit_rise,daily_geometric_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.5279999999997926,806,151,105.50972345932686,TRUE,151,143,71576690940923544,5,0.26679885016679566,0.007812436889254842,TRUE,full convergence,7.887895492331154e-8,0.1803651165630133,s(photoperiod_hours),1.645910747486566,1.7334634001539766,7.290203216613621,0.0010079787550980046,5,1.645910747486566,0.9243478725170868,0.0125,0.9997229421050287,0.9991454126249699,0.9991414494997751,653,135,-0.023800967818999735,-0.02551931809986635,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.11590210516257395,,,chest,RISE
loso__chest__omit_thuas,daily_geometric_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.9220000000000255,809,152,106.71690604160912,TRUE,152,144,76071642839004400,5,0.267992930542226,0.0077277853756913826,TRUE,full convergence,1.2488647380681783e-6,0.1942161608449389,s(photoperiod_hours),1.673266854620778,1.7671083506570926,10.836730802600524,6.548369553283084e-5,5,1.673266854620778,0.9314375081802361,0.03,0.9995237496846885,0.9992356067161294,0.999006413143885,658,136,-0.007141849245450971,-0.03223174940907806,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10881035790749369,,,chest,THUAS
loso__chest__omit_baua,daily_geometric_mean_medi,adapted_photoperiod_smooth,WARN_CONCURVITY,,,1.7480000000000473,788,147,102.83386232640875,TRUE,147,139,99518744758908930,5,0.17319553442540186,0.008046284657236044,TRUE,full convergence,1.273714644867141e-8,0.31120165748289397,s(photoperiod_hours),1.887368241494912,1.9956465615587435,10.93754682589571,2.0167468785747822e-5,5,1.887368241494912,0.9251782872777418,0.01,0.9992962103267751,0.9987483330433445,0.9985499958356399,640,132,-0.0022590295880097317,-0.019684996276177674,PASS_DESCRIPTIVE_DEPENDENCE_CHECK,,0.10676308586713198,,,chest,BAUA
