run_id,response,linear_predictor,fitted_value,pearson_residual,ar_standardized_residual,site,participant,participant_day,time_hour,ar_start
main__glasses__all_available,-1,-0.6589503778838965,-0.6589503778838965,-0.34104962211610346,-0.312818412268164,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,1.25,FALSE
main__glasses__all_available,-1,-0.7389318910385544,-0.7389318910385544,-0.2610681089614456,-0.062237114593128195,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,1.75,FALSE
main__glasses__all_available,-1,-0.7792776284884104,-0.7792776284884104,-0.22072237151158958,-0.07432495971877603,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,2.25,FALSE
main__glasses__all_available,-1,-0.7900565766952804,-0.7900565766952804,-0.2099434233047196,-0.09265692726816475,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,2.75,FALSE
main__glasses__all_available,-1,-0.7862923280162518,-0.7862923280162518,-0.21370767198374818,-0.10604569359256495,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,3.25,FALSE
main__glasses__all_available,-1,-0.7861907607766059,-0.7861907607766059,-0.21380923922339412,-0.10317986582158159,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,3.75,FALSE
main__glasses__all_available,-1,-0.8043764307382489,-0.8043764307382489,-0.19562356926175106,-0.07985752524086694,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,4.25,FALSE
main__glasses__all_available,-1,-0.8426645526295827,-0.8426645526295827,-0.15733544737041727,-0.04539719288643627,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,4.75,FALSE
main__glasses__all_available,-1,-0.8805504968711769,-0.8805504968711769,-0.11944950312882308,-0.027448608735902193,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,5.25,FALSE
main__glasses__all_available,-1,-0.8830397621276548,-0.8830397621276548,-0.11696023787234522,-0.05441736266965439,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,5.75,FALSE
main__glasses__all_available,-1,-0.8067174255559755,-0.8067174255559755,-0.19328257444402452,-0.1539392429483771,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,6.25,FALSE
main__glasses__all_available,-1,-0.6091204151868809,-0.6091204151868809,-0.39087958481311913,-0.3457324932605313,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,6.75,FALSE
main__glasses__all_available,-1,-0.28729009127496064,-0.28729009127496064,-0.7127099087250394,-0.5997856957330702,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,7.25,FALSE
main__glasses__all_available,-1,0.12708086092790694,0.12708086092790694,-1.127080860927907,-0.8732406855488903,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,7.75,FALSE
main__glasses__all_available,-0.8616973018337185,0.5885400091911495,0.5885400091911495,-1.450237311024868,-0.9564775222651208,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,8.25,FALSE
main__glasses__all_available,1.9278366911085654,1.0391664612197007,1.0391664612197007,0.8886702298888647,2.2898469650190014,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,8.75,FALSE
main__glasses__all_available,2.513745419179347,1.4305732670894105,1.4305732670894105,1.0831721520899364,0.677093582582532,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,9.25,FALSE
main__glasses__all_available,2.408264469083515,1.7539686398185925,1.7539686398185925,0.6542958292649226,-0.025802532527953337,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,9.75,FALSE
main__glasses__all_available,2.4219337265050735,2.007486276400756,2.007486276400756,0.4144474501043174,0.00897291985599155,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,10.25,FALSE
main__glasses__all_available,2.413679582327773,2.1942100495916748,2.1942100495916748,0.21946953273609804,-0.049337210149096734,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,10.75,FALSE
main__glasses__all_available,2.4230142795204657,2.323291717649692,2.323291717649692,0.09972256187077377,-0.04720968005784568,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,11.25,FALSE
main__glasses__all_available,2.427956232044138,2.395218869776788,2.395218869776788,0.03273736226734991,-0.03752159453901615,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,11.75,FALSE
main__glasses__all_available,2.4255160158310036,2.409848236654194,2.409848236654194,0.015667779176809837,-0.006029149200183816,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,12.25,FALSE
main__glasses__all_available,2.385314262834544,2.374443198716228,2.374443198716228,0.010871064118315843,0.0014247579528933445,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,12.75,FALSE
main__glasses__all_available,2.421557131677382,2.3005711279597785,2.3005711279597785,0.12098600371760337,0.14597029969038056,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,13.25,FALSE
main__glasses__all_available,2.4331253346346786,2.2040227187530235,2.2040227187530235,0.22910261588165515,0.1965139507574585,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,13.75,FALSE
main__glasses__all_available,3.231659849930756,2.103930297642012,2.103930297642012,1.127729552288744,1.2589299120637258,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,14.25,FALSE
main__glasses__all_available,3.4762882193860603,2.012653332864989,2.012653332864989,1.463634886521071,0.9730835542764966,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,14.75,FALSE
main__glasses__all_available,3.5856093167761065,1.9337754734284252,1.9337754734284252,1.6518338433476814,0.9462868697347031,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,15.25,FALSE
main__glasses__all_available,2.6135748113164685,1.8624309727032808,1.8624309727032808,0.7511438386131877,-0.35457702273414127,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,15.75,FALSE
main__glasses__all_available,2.471460489045751,1.7820006199356055,1.7820006199356055,0.6894598691101455,0.2833694603527767,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,16.25,FALSE
main__glasses__all_available,2.4709658679910813,1.6746440869600754,1.6746440869600754,0.7963217810310059,0.46902911720070745,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,16.75,FALSE
main__glasses__all_available,2.4461872813889953,1.5300484295689358,1.5300484295689358,0.9161388518200595,0.5371148962703706,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,17.25,FALSE
main__glasses__all_available,2.4668322099937474,1.3482110517679775,1.3482110517679775,1.11862115822577,0.7005380108278356,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,17.75,FALSE
main__glasses__all_available,2.4056153508169733,1.1462056213485696,1.1462056213485696,1.2594097294684037,0.7193298292599473,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,18.25,FALSE
main__glasses__all_available,2.6303522087524103,0.9567379539386017,0.9567379539386017,1.6736142548138084,1.1366472119349185,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,18.75,FALSE
main__glasses__all_available,1.331893847719783,0.8102420196895121,0.8102420196895121,0.5216518280302709,-0.6652037637653536,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,19.25,FALSE
main__glasses__all_available,1.4821920830501352,0.726971284550988,0.726971284550988,0.7552207984991471,0.5500451008042578,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,19.75,FALSE
main__glasses__all_available,1.7471868764366398,0.7091519184278138,0.7091519184278138,1.0380349580088262,0.7256082648035553,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,20.25,FALSE
main__glasses__all_available,1.7658427507863332,0.7256879166502997,0.7256879166502997,1.0401548341360334,0.5032507640548781,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,20.75,FALSE
main__glasses__all_available,1.1908652878312407,0.7310123965796628,0.7310123965796628,0.4598528912515779,-0.24006935226070275,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,21.25,FALSE
main__glasses__all_available,-0.11659095159293242,0.6803896811105083,0.6803896811105083,-0.7969806327034408,-1.3845073207278196,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,21.75,FALSE
main__glasses__all_available,0.04580091783753784,0.5395354455977742,0.5395354455977742,-0.4937345277602364,0.003247401003664255,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,22.25,FALSE
main__glasses__all_available,0.05262982522271762,0.3074234014783398,0.3074234014783398,-0.25479357625562216,0.06729020284716426,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,22.75,FALSE
main__glasses__all_available,-0.3521282346937675,0.01836311457316811,0.01836311457316811,-0.3704913492669356,-0.27072491913618696,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,23.25,FALSE
main__glasses__all_available,-0.618985253004793,-0.28374530988181035,-0.28374530988181035,-0.33523994312298266,-0.1335995786829395,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-22,23.75,FALSE
main__glasses__all_available,-0.07658326532771627,-0.4398352292893007,-0.4398352292893007,0.36325196396158443,0.36325196396158443,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,0.25,TRUE
main__glasses__all_available,-1,-0.6057164448639933,-0.6057164448639933,-0.39428355513600666,-0.7929793330335513,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,0.75,FALSE
main__glasses__all_available,-1,-0.7296246432530854,-0.7296246432530854,-0.2703753567469146,-0.03176772281198709,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,1.25,FALSE
main__glasses__all_available,-1,-0.8096061564077432,-0.8096061564077432,-0.19039384359225675,-0.028157910350534,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,1.75,FALSE
main__glasses__all_available,-1,-0.8499518938575993,-0.8499518938575993,-0.15004810614240072,-0.04024575547618184,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,2.25,FALSE
main__glasses__all_available,-1,-0.8607308420644693,-0.8607308420644693,-0.13926915793553074,-0.05857772302557055,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,2.75,FALSE
main__glasses__all_available,-1,-0.8569665933854407,-0.8569665933854407,-0.14303340661455932,-0.07196648934997074,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,3.25,FALSE
main__glasses__all_available,-1,-0.8568650261457947,-0.8568650261457947,-0.14313497385420526,-0.06910066157898738,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,3.75,FALSE
main__glasses__all_available,-1,-0.8750506961074378,-0.8750506961074378,-0.1249493038925622,-0.04577832099827271,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,4.25,FALSE
main__glasses__all_available,-1,-0.9133388179987716,-0.9133388179987716,-0.08666118200122841,-0.011317988643842057,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,4.75,FALSE
main__glasses__all_available,-1,-0.9512247622403658,-0.9512247622403658,-0.048775237759634216,0.0066305955066920325,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,5.25,FALSE
main__glasses__all_available,-1,-0.9537140274968436,-0.9537140274968436,-0.04628597250315636,-0.020338158427060177,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,5.75,FALSE
main__glasses__all_available,-1,-0.8773916909251643,-0.8773916909251643,-0.12260830907483566,-0.11986003870578289,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,6.25,FALSE
main__glasses__all_available,-1,-0.6797946805560697,-0.6797946805560697,-0.32020531944393027,-0.3116532890179371,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,6.75,FALSE
main__glasses__all_available,-1,-0.3579643566441495,-0.3579643566441495,-0.6420356433558505,-0.5657064914904759,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,7.25,FALSE
main__glasses__all_available,-1,0.05640659555871805,0.05640659555871805,-1.056406595558718,-0.839161481306296,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,7.75,FALSE
main__glasses__all_available,-0.12816770673849842,0.5178657438219606,0.5178657438219606,-0.646033450560459,0.015061620503800888,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,8.25,FALSE
main__glasses__all_available,2.241279945214294,0.9684921958505118,0.9684921958505118,1.2727877493637823,2.1407593382437793,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,8.75,FALSE
main__glasses__all_available,2.4072692585398054,1.3598990017202217,1.3598990017202217,1.0473702568195837,0.3256532192238723,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,9.25,FALSE
main__glasses__all_available,2.3912265005627193,1.6832943744494038,1.6832943744494038,0.7079321261133156,0.0712368773763411,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,9.75,FALSE
main__glasses__all_available,2.3692844193840767,1.9368120110315672,1.9368120110315672,0.43247240835250955,-0.010675335330554684,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,10.25,FALSE
main__glasses__all_available,2.402529138716712,2.123535784222486,2.123535784222486,0.2789933544942258,0.012390506755091847,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,10.75,FALSE
main__glasses__all_available,2.413298087265343,2.252617452280503,2.252617452280503,0.16068063498483998,-0.01667424026070718,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,11.25,FALSE
main__glasses__all_available,2.42483954757417,2.3245446044075995,2.3245446044075995,0.1002949431665705,3.0670466133191364e-4,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,11.75,FALSE
main__glasses__all_available,2.4767863167212885,2.339173971285005,2.339173971285005,0.13761234543628342,0.09605442973929285,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,12.25,FALSE
main__glasses__all_available,2.401905392224763,2.3037689333470395,2.3037689333470395,0.0981364588777236,0.015906142436513938,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,12.75,FALSE
main__glasses__all_available,2.390033609329898,2.2298968625905897,2.2298968625905897,0.16013674673930822,0.1265586409058312,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,13.25,FALSE
main__glasses__all_available,2.361590497522522,2.1333484533838347,2.1333484533838347,0.2282420441386872,0.16425752223550544,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,13.75,FALSE
main__glasses__all_available,2.5195490898055586,2.0332560322728233,2.0332560322728233,0.48629305753273533,0.4398509530580138,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,14.25,FALSE
main__glasses__all_available,2.9471755411283773,1.9419790674958004,1.9419790674958004,1.005196473632577,0.897656032438885,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,14.75,FALSE
main__glasses__all_available,2.6871094757550376,1.8631012080592364,1.8631012080592364,0.8240082676958012,0.25314600579291135,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,15.25,FALSE
main__glasses__all_available,2.4473491133395338,1.791756707334092,1.791756707334092,0.6555924060054417,0.18210007918107438,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,15.75,FALSE
main__glasses__all_available,2.4291159789900396,1.7113263545664168,1.7113263545664168,0.7177896244236228,0.39561615790859334,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,16.25,FALSE
main__glasses__all_available,2.486250410447226,1.6039698215908866,1.6039698215908866,0.8822805888563394,0.556340399967499,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,16.75,FALSE
main__glasses__all_available,2.4994477271312756,1.459374164199747,1.459374164199747,1.0400735629315285,0.6270979991250866,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,17.25,FALSE
main__glasses__all_available,2.5054895904534202,1.2775367863987888,1.2775367863987888,1.2279528040546315,0.7416365584715288,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,17.75,FALSE
main__glasses__all_available,2.538260089116116,1.0755313559793809,1.0755313559793809,1.4627287331367351,0.8921666739069704,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,18.25,FALSE
main__glasses__all_available,2.4257643848417647,0.8860636885694129,0.8860636885694129,1.5397006962723518,0.8037004414116453,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,18.75,FALSE
main__glasses__all_available,1.5454129619872534,0.7395677543203233,0.7395677543203233,0.8058452076669301,-0.1954311578795905,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,19.25,FALSE
main__glasses__all_available,1.0692589292015886,0.6562970191817992,0.6562970191817992,0.41296191001978944,-0.11353033998821463,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,19.75,FALSE
main__glasses__all_available,0.5159032664603711,0.6384776530586249,0.6384776530586249,-0.12257438659825381,-0.48529138011874795,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,20.25,FALSE
main__glasses__all_available,-0.19246497193114656,0.6550136512811109,0.6550136512811109,-0.8474786232122574,-0.9855421198559711,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,20.75,FALSE
main__glasses__all_available,-1,0.6603381312104739,0.6603381312104739,-1.660338131210474,-1.4474996263497752,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,21.25,FALSE
main__glasses__all_available,-1,0.6097154157413195,0.6097154157413195,-1.6097154157413196,-0.7359203136721568,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,21.75,FALSE
main__glasses__all_available,-1,0.4688611802285853,0.4688611802285853,-1.4688611802285854,-0.596192983664643,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,22.25,FALSE
main__glasses__all_available,-1,0.23674913610915088,0.23674913610915088,-1.236749136109151,-0.4116443113384937,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,22.75,FALSE
main__glasses__all_available,0.36786302660409326,-0.052311150796020764,-0.052311150796020764,0.42017417740011404,1.5212068668980778,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,23.25,FALSE
main__glasses__all_available,-0.15133202002028506,-0.35441957525099926,-0.35441957525099926,0.2030875552307142,-0.07483097578637381,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-23,23.75,FALSE
main__glasses__all_available,-0.39147396642280585,-0.2792257104726611,-0.2792257104726611,-0.11224825595014476,-0.11224825595014476,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,0.25,TRUE
main__glasses__all_available,-1,-0.4451069260473538,-0.4451069260473538,-0.5548930739526462,-0.6198318041353337,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,0.75,FALSE
main__glasses__all_available,-1,-0.5690151244364459,-0.5690151244364459,-0.43098487556355414,-0.10921379977458169,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,1.25,FALSE
main__glasses__all_available,-1,-0.6489966375911037,-0.6489966375911037,-0.3510033624088963,-0.1056039873131286,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,1.75,FALSE
main__glasses__all_available,-1,-0.6893423750409597,-0.6893423750409597,-0.31065762495904026,-0.11769183243877647,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,2.25,FALSE
main__glasses__all_available,-1,-0.7001213232478297,-0.7001213232478297,-0.2998786767521703,-0.1360237999881652,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,2.75,FALSE
main__glasses__all_available,-1,-0.6963570745688011,-0.6963570745688011,-0.30364292543119886,-0.1494125663125654,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,3.25,FALSE
main__glasses__all_available,-1,-0.6962555073291552,-0.6962555073291552,-0.3037444926708448,-0.14654673854158204,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,3.75,FALSE
main__glasses__all_available,-1,-0.7144411772907983,-0.7144411772907983,-0.28555882270920174,-0.12322439796086734,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,4.25,FALSE
main__glasses__all_available,-1,-0.752729299182132,-0.752729299182132,-0.24727070081786795,-0.08876406560643671,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,4.75,FALSE
main__glasses__all_available,-1,-0.7906152434237262,-0.7906152434237262,-0.20938475657627376,-0.07081548145590263,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,5.25,FALSE
main__glasses__all_available,-1,-0.7931045086802041,-0.7931045086802041,-0.2068954913197959,-0.09778423538965483,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,5.75,FALSE
main__glasses__all_available,-1,-0.7167821721085248,-0.7167821721085248,-0.2832178278914752,-0.19730611566837752,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,6.25,FALSE
main__glasses__all_available,-1,-0.5191851617394302,-0.5191851617394302,-0.4808148382605698,-0.38909936598053174,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,6.75,FALSE
main__glasses__all_available,-1,-0.1973548378275099,-0.1973548378275099,-0.8026451621724902,-0.6431525684530707,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,7.25,FALSE
main__glasses__all_available,-1,0.21701611437535762,0.21701611437535762,-1.2170161143753577,-0.9166075582688906,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,7.75,FALSE
main__glasses__all_available,-0.13565375535073138,0.6784752626386001,0.6784752626386001,-0.8141290179893315,-0.0719517196186638,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,8.25,FALSE
main__glasses__all_available,1.9690805353042353,1.1291017146671514,1.1291017146671514,0.839978820637084,1.7213965153729773,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,8.75,FALSE
main__glasses__all_available,2.337458706635791,1.5205085205368611,1.5205085205368611,0.8169501860989299,0.375607779525595,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,9.25,FALSE
main__glasses__all_available,2.3944446760200178,1.8439038932660434,1.8439038932660434,0.5505407827539743,0.05345970083988259,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,9.75,FALSE
main__glasses__all_available,2.3624070698578685,2.097421529848207,2.097421529848207,0.2649855400096617,-0.09947181113345632,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,10.25,FALSE
main__glasses__all_available,2.3927210800606997,2.2841453030391254,2.2841453030391254,0.10857577702157428,-0.07211731798906926,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,10.75,FALSE
main__glasses__all_available,2.390739983844771,2.4132269710971426,2.4132269710971426,-0.022486987252371637,-0.1151444889661382,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,11.25,FALSE
main__glasses__all_available,2.325482823219316,2.485154123224239,2.485154123224239,-0.15967130000492302,-0.1861665051995079,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,11.75,FALSE
main__glasses__all_available,2.413992480216561,2.4997834901016445,2.4997834901016445,-0.08579100988508337,0.01742626204996139,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,12.25,FALSE
main__glasses__all_available,2.420996293964743,2.464378452163679,2.464378452163679,-0.04338215819893598,0.012830525328748073,FUSPCEU,FUSPCEU::FUSPCEU_S008,FUSPCEU::FUSPCEU_S008::2024-10-24,12.75,FALSE
