run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,inferential_run,metric_order,metric_id,manuscript_name,response_family,response_transform,effect_scale,model_name,formula,engine,observations,log_likelihood,aic,warnings,error,fit_status,converged,positive_definite_hessian,singular,max_gradient,convergence_message,fixed_columns,fixed_rank,fixed_full_rank,fixed_condition_number
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,site_only,response_value ~ site + (1 | site:Id),lmerMod,505,-670.0234930875012,1360.0469861750023,,,FITTED,TRUE,TRUE,FALSE,7.44648787076585e-7,,8,8,TRUE,4.390071956515785
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),glmmTMB,608,-1263.864579173636,2551.729158347272,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,23.392232551966814
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),glmmTMB,608,-1261.2042844999837,2560.4085689999674,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,31.443883392887482
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,site_only,response_value ~ site + (1 | site:Id),glmmTMB,608,-1263.8707224398017,2549.7414448796035,,,FITTED,TRUE,TRUE,FALSE,,,8,8,TRUE,4.306351154222941
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,643,-242.0637400851832,506.1274801703664,,,FITTED,TRUE,TRUE,FALSE,1.426400331183686e-5,,9,9,TRUE,23.48411475869362
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,643,-238.23735325092846,512.4747065018569,,,FITTED,TRUE,TRUE,FALSE,1.240891833731439e-6,,16,16,TRUE,31.650567438300246
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,site_only,response_value ~ site + (1 | site:Id),lmerMod,643,-243.02261770816932,506.04523541633864,,,FITTED,TRUE,TRUE,FALSE,6.170068900246406e-6,,8,8,TRUE,4.3428369874927455
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,598,-561.9761897676195,1145.952379535239,,,FITTED,TRUE,TRUE,FALSE,1.3449152902467176e-6,,9,9,TRUE,23.493090066666202
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,598,-556.8823602544062,1149.7647205088124,,,FITTED,TRUE,TRUE,FALSE,3.291233952040784e-6,,16,16,TRUE,33.12889905536939
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,site_only,response_value ~ site + (1 | site:Id),lmerMod,598,-563.0885309482236,1146.1770618964472,,,FITTED,TRUE,TRUE,FALSE,1.892885848064907e-6,,8,8,TRUE,4.332121350826984
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,643,-309.59058464642936,641.1811692928587,,,FITTED,TRUE,TRUE,FALSE,1.0862777344300412e-6,,9,9,TRUE,23.48411475869362
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,643,-302.7026665138357,641.4053330276714,,,FITTED,TRUE,TRUE,FALSE,9.233076525561046e-6,,16,16,TRUE,31.650567438300246
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,site_only,response_value ~ site + (1 | site:Id),lmerMod,643,-310.1505131865912,640.3010263731824,,,FITTED,TRUE,TRUE,FALSE,1.6884200704225805e-5,,8,8,TRUE,4.3428369874927455
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,643,-628.6947747233486,1279.3895494466972,,,FITTED,TRUE,TRUE,FALSE,1.1732481652870774e-6,,9,9,TRUE,23.48411475869362
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,643,-621.1000091460762,1278.2000182921524,,,FITTED,TRUE,TRUE,FALSE,9.104041964747012e-6,,16,16,TRUE,31.650567438300246
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,site_only,response_value ~ site + (1 | site:Id),lmerMod,643,-629.6146905888831,1279.2293811777663,,,FITTED,TRUE,TRUE,FALSE,1.5199930203380063e-6,,8,8,TRUE,4.3428369874927455
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,643,-68.59997164347647,159.19994328695293,,,FITTED,TRUE,TRUE,FALSE,8.747491619942593e-6,,9,9,TRUE,23.48411475869362
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,643,-63.22927085940485,162.4585417188097,,,FITTED,TRUE,TRUE,FALSE,1.01022123999428e-5,,16,16,TRUE,31.650567438300246
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,site_only,response_value ~ site + (1 | site:Id),lmerMod,643,-68.89713015401709,157.79426030803418,,,FITTED,TRUE,TRUE,FALSE,7.556195669167209e-6,,8,8,TRUE,4.3428369874927455
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),glmmTMB,643,-897.691140166351,1819.382280332702,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,23.48411475869362
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),glmmTMB,643,-891.9346858170409,1821.8693716340817,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,31.650567438300246
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,site_only,response_value ~ site + (1 | site:Id),glmmTMB,643,-899.4021218764057,1820.8042437528113,,,FITTED,TRUE,TRUE,FALSE,,,8,8,TRUE,4.3428369874927455
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),glmmTMB,578,-1152.3700471384273,2328.7400942768545,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,23.447728584436707
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),glmmTMB,578,-1149.587471925348,2337.174943850696,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,33.49919716809655
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,site_only,response_value ~ site + (1 | site:Id),glmmTMB,578,-1153.073353859912,2328.146707719824,,,FITTED,TRUE,TRUE,FALSE,,,8,8,TRUE,4.297159294205885
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,505,-675.9922791888212,1373.9845583776423,,,FITTED,TRUE,TRUE,FALSE,1.368789526168257e-6,,9,9,TRUE,24.00882473260444
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,505,-667.971994394728,1371.943988789456,,,FITTED,TRUE,TRUE,FALSE,3.6425262806005776e-6,,16,16,TRUE,36.1026774345309
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,site_only,response_value ~ site + (1 | site:Id),lmerMod,505,-677.381991691961,1374.763983383922,,,FITTED,TRUE,TRUE,FALSE,8.955112207331695e-6,,8,8,TRUE,4.390071956515785
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),glmmTMB,608,-1292.9627734812766,2609.925546962553,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,23.392232551966814
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),glmmTMB,608,-1289.0261613337054,2616.052322667411,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,31.443883392887482
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,site_only,response_value ~ site + (1 | site:Id),glmmTMB,608,-1293.075163991225,2608.15032798245,,,FITTED,TRUE,TRUE,FALSE,,,8,8,TRUE,4.306351154222941
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,643,-245.27569019863049,512.551380397261,,,FITTED,TRUE,TRUE,FALSE,8.806182449916378e-6,,9,9,TRUE,23.48411475869362
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,643,-241.21339372736253,518.4267874547251,,,FITTED,TRUE,TRUE,FALSE,1.2786927072738763e-6,,16,16,TRUE,31.650567438300246
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,site_only,response_value ~ site + (1 | site:Id),lmerMod,643,-246.17342620266146,512.3468524053229,,,FITTED,TRUE,TRUE,FALSE,3.453806129982695e-6,,8,8,TRUE,4.3428369874927455
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,598,-596.5486947937414,1215.097389587483,,,FITTED,TRUE,TRUE,FALSE,1.1471001926111057e-6,,9,9,TRUE,23.493090066666202
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,598,-591.4908480213999,1218.9816960427997,,,FITTED,TRUE,TRUE,FALSE,8.243432603194378e-6,,16,16,TRUE,33.12889905536939
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,site_only,response_value ~ site + (1 | site:Id),lmerMod,598,-598.4103273605662,1216.8206547211323,,,FITTED,TRUE,TRUE,FALSE,3.23325366480276e-6,,8,8,TRUE,4.332121350826984
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,811,-308.91590287139735,641.8318057427947,,,FITTED,TRUE,TRUE,FALSE,3.944933268940076e-7,,10,10,TRUE,27.641318293888826
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,811,-305.31195688901556,650.6239137780311,,,FITTED,TRUE,TRUE,FALSE,1.0326743904442992e-5,,18,18,TRUE,39.745500528235034
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,site_only,response_value ~ site + (1 | site:Id),lmerMod,811,-309.7043237598705,641.408647519741,,,FITTED,TRUE,TRUE,FALSE,1.5776890904817265e-5,,9,9,TRUE,5.079034645413639
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,811,-689.1694644694081,1402.3389289388163,,,FITTED,TRUE,TRUE,FALSE,1.970192897715606e-6,,10,10,TRUE,27.641318293888826
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,811,-684.4986294809243,1408.9972589618485,,,FITTED,TRUE,TRUE,FALSE,1.0618350643198937e-6,,18,18,TRUE,39.745500528235034
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,site_only,response_value ~ site + (1 | site:Id),lmerMod,811,-690.4184596289048,1402.8369192578095,,,FITTED,TRUE,TRUE,FALSE,2.0955894797225483e-5,,9,9,TRUE,5.079034645413639
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,811,-5.037167670815801,34.0743353416316,,,FITTED,TRUE,TRUE,FALSE,1.6221273213545828e-5,,10,10,TRUE,27.641318293888826
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,811,0.10062069028184961,39.7987586194363,,,FITTED,TRUE,TRUE,FALSE,6.030842492066313e-6,,18,18,TRUE,39.745500528235034
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,site_only,response_value ~ site + (1 | site:Id),lmerMod,811,-5.075624233666516,32.15124846733303,,,FITTED,TRUE,TRUE,FALSE,1.671843996575717e-5,,9,9,TRUE,5.079034645413639
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),glmmTMB,811,-1115.8462394316628,2257.6924788633255,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,27.641318293888826
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),glmmTMB,811,-1111.376333297153,2264.752666594306,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,39.745500528235034
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,site_only,response_value ~ site + (1 | site:Id),glmmTMB,811,-1117.6222670599184,2259.2445341198368,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,5.079034645413639
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),glmmTMB,755,-1526.7956896288026,3079.5913792576052,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,28.22610869079936
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),glmmTMB,755,-1524.7011372698194,3091.4022745396387,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,43.645252170325314
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,site_only,response_value ~ site + (1 | site:Id),glmmTMB,755,-1529.0225727522657,3082.0451455045313,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,5.144168512039473
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,780,-1074.0886927694685,2172.177385538937,,,FITTED,TRUE,TRUE,FALSE,1.5984369383659214e-6,,10,10,TRUE,28.17725079130977
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,780,-1067.7970806532435,2175.594161306487,,,FITTED,TRUE,TRUE,FALSE,7.185008144006133e-6,,18,18,TRUE,43.537499674279644
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,site_only,response_value ~ site + (1 | site:Id),lmerMod,780,-1074.6797487052763,2171.3594974105526,,,FITTED,TRUE,TRUE,FALSE,6.959908205317333e-6,,9,9,TRUE,5.142962462369195
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),glmmTMB,790,-1653.419593609573,3332.839187219146,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,27.36145516332978
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),glmmTMB,790,-1650.0992959508185,3342.198591901637,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,39.31218595893051
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,site_only,response_value ~ site + (1 | site:Id),glmmTMB,790,-1653.4334767083012,3330.8669534166024,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,5.009077684273427
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,811,-331.59528730816345,687.1905746163269,,,FITTED,TRUE,TRUE,FALSE,8.794245331955608e-6,,10,10,TRUE,27.641318293888826
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,811,-329.11603680175256,698.2320736035051,,,FITTED,TRUE,TRUE,FALSE,1.74395609064959e-6,,18,18,TRUE,39.745500528235034
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,site_only,response_value ~ site + (1 | site:Id),lmerMod,811,-332.6749985655561,687.3499971311122,,,FITTED,TRUE,TRUE,FALSE,1.5296564015443437e-6,,9,9,TRUE,5.079034645413639
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,811,-783.2914509038251,1590.5829018076502,,,FITTED,TRUE,TRUE,FALSE,1.9122126104775816e-6,,10,10,TRUE,27.641318293888826
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,811,-780.13547358632,1600.27094717264,,,FITTED,TRUE,TRUE,FALSE,1.9258550310041755e-6,,18,18,TRUE,39.745500528235034
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,site_only,response_value ~ site + (1 | site:Id),lmerMod,811,-784.4906609039521,1590.9813218079041,,,FITTED,TRUE,TRUE,FALSE,9.208633855450898e-7,,9,9,TRUE,5.079034645413639
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,additive,response_value ~ site + VLSQ8_c + (1 | site:Id),lmerMod,897,-430.83941531036515,883.6788306207303,,,FITTED,TRUE,TRUE,FALSE,2.8882141123176552e-6,,9,9,TRUE,20.81820230499359
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,interaction,response_value ~ site * VLSQ8_c + (1 | site:Id),lmerMod,897,-423.5089436740107,883.0178873480214,,,FITTED,TRUE,TRUE,FALSE,2.591946213215124e-5,,16,16,TRUE,22.188947711151776
