"path","present","type","sha256","bytes","mode","mtime_utc","ctime_utc","birthtime_utc","link_target","link_resolved","link_safe"
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_above_1000_models 2.rds",TRUE,"file","5a992ece4046ef178aea56b520e7edaf71efd03b32fe3cab80391d4f8b0c37bb",85616,"0600","2026-07-31 08:06:40.000000 UTC","2026-07-31 23:45:05.171090 UTC","2026-07-31 08:06:40.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_above_1000_models.rds",TRUE,"file","86a52e4ce03ebdccf458ea86891811c3ef8762463bf96a7aa7cf46d16947020a",85616,"0644","2026-07-31 22:45:31.322869 UTC","2026-07-31 22:52:19.064153 UTC","2026-07-31 22:45:30.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_above_1000_r2_bootstrap_draws.rds",TRUE,"file","b7dc61664fb6067ccfff06e5a0566e3f5620fb1c8816bd8f9b8fe8402a203f69",114044,"0644","2026-07-31 20:40:42.187612 UTC","2026-07-31 20:40:48.537248 UTC","2026-07-31 20:40:42.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_above_250_wake_model_frame.rds",TRUE,"file","afe4ef58a70cd9d3b35fed83e01befc0bcf5544d4b71c29abaf89a8582b04a74",11304,"0644","2026-07-31 22:45:35.707647 UTC","2026-07-31 22:52:20.874509 UTC","2026-07-31 22:45:35.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_above_250_wake_models 2.rds",TRUE,"file","05d9b72ef689e5cc87d1f0761cfa75c44addff6d7ee025f62d887c984d83c491",85596,"0600","2026-07-31 08:06:44.000000 UTC","2026-07-31 23:45:05.895818 UTC","2026-07-31 08:06:43.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_above_250_wake_models.rds",TRUE,"file","0f3ea041d3af5dfdce407c6ae3c419ea8fff77b7f2332d2290b8a061dfad0089",85312,"0644","2026-07-31 22:45:36.271175 UTC","2026-07-31 22:52:42.571465 UTC","2026-07-31 22:45:35.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_above_250_wake_r2_bootstrap_draws.rds",TRUE,"file","bcf0e45b10cad0c40bf57558be4d792a220982a0401bfb7483630b0589f94acf",112628,"0644","2026-07-31 20:49:08.335354 UTC","2026-07-31 20:49:12.699764 UTC","2026-07-31 20:49:08.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_1_sleep_environment_model_frame.rds",TRUE,"file","b4cbfc7dcc0e289f9f9548ab9795d02ef25b3e533b4b2943eba78a53481125f7",11476,"0644","2026-07-31 22:45:42.582546 UTC","2026-07-31 22:52:51.042031 UTC","2026-07-31 22:45:42.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_1_sleep_environment_models 2.rds",TRUE,"file","be2fac411cadb677e218822ae5aa0743253ad1be03bc2af1f0e3f44baa863e2d",85184,"0600","2026-07-31 08:06:51.000000 UTC","2026-07-31 23:45:05.893417 UTC","2026-07-31 08:06:51.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_1_sleep_environment_models.rds",TRUE,"file","7b0a87ed4f54f564a7fa8e1ef3c0d1cec037a5169066d0134b901fe75f7ed55a",85132,"0644","2026-07-31 22:45:43.079621 UTC","2026-07-31 22:52:22.087684 UTC","2026-07-31 22:45:42.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_1_sleep_environment_r2_bootstrap_draws.rds",TRUE,"file","8f541f297745ed6663c00732239c533844872813a62fb942231e20973e708ca2",112192,"0644","2026-07-31 21:11:39.372583 UTC","2026-07-31 21:11:52.904202 UTC","2026-07-31 21:11:39.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_model_frame.rds",TRUE,"file","8b9e9b8296fff1c2ba3e795401cf6842d9ce6598bf963df88f86d3dc5ec30417",11440,"0644","2026-07-31 22:45:40.195273 UTC","2026-07-31 22:52:42.298620 UTC","2026-07-31 22:45:40.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_models 2.rds",TRUE,"file","0411d23d36858aea4bac29127113f30d79a3b9cd24ad6c8ab4b3caddd5d0ad74",84948,"0600","2026-07-31 08:06:47.000000 UTC","2026-07-31 23:45:02.028275 UTC","2026-07-31 08:06:47.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_models.rds",TRUE,"file","5406acc6406092ddadc28ceb8458b5a90904a06300c87d4499d8063649e04235",211836,"0644","2026-07-31 22:45:40.807643 UTC","2026-07-31 22:52:47.812961 UTC","2026-07-31 22:45:40.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/duration_below_10_pre_sleep_r2_bootstrap_draws.rds",TRUE,"file","5175fc9d911182c53746c648e18cec2b2e8fbd0a81d808814858143288875fde",59544,"0644","2026-08-01 07:58:46.948260 UTC","2026-08-01 07:58:52.198999 UTC","2026-08-01 07:58:46.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/first_timing_above_250_model_frame.rds",TRUE,"file","f0cf692b5e9924f7627e62ade27e6fa38907eeb87ff21fab68099caccece7b28",12572,"0644","2026-07-31 22:45:54.414463 UTC","2026-07-31 22:52:46.034567 UTC","2026-07-31 22:45:54.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/first_timing_above_250_models.rds",TRUE,"file","0b92d8dfb9e175fd25ba148584a3b0fd5a653c38668b2870a6d37b78520c6f44",214892,"0644","2026-07-31 22:45:54.919779 UTC","2026-07-31 22:52:41.956809 UTC","2026-07-31 22:45:54.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/first_timing_above_250_r2_bootstrap_draws.rds",TRUE,"file","54833fe71c0b8c382a194d5d70cb1681f67c27fe89da20eb52257a6e90f77b19",57688,"0644","2026-07-31 21:15:05.535860 UTC","2026-07-31 21:15:09.497398 UTC","2026-07-31 21:15:05.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/interdaily_stability_model_frame.rds",TRUE,"file","147e2bd596969a1275fe3a12ebdcb8d5445da97de9bb969cbac5207e5180bad2",156,"0644","2026-07-31 22:45:25.643849 UTC","2026-07-31 22:52:23.417515 UTC","2026-07-31 22:45:25.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/interdaily_stability_models.rds",TRUE,"file","173dd023e91edae9eccc27d3f4499c448b595bff182496cc2319d2992b0caa25",724,"0644","2026-07-31 22:45:25.637440 UTC","2026-07-31 22:52:46.987054 UTC","2026-07-31 22:45:25.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/intradaily_variability_model_frame.rds",TRUE,"file","147e2bd596969a1275fe3a12ebdcb8d5445da97de9bb969cbac5207e5180bad2",156,"0644","2026-07-31 22:45:25.673049 UTC","2026-07-31 22:52:40.915622 UTC","2026-07-31 22:45:25.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/intradaily_variability_models.rds",TRUE,"file","0c48f3f94a31b8fe6602a59cd92b84bfb60eeb621f18e2edc9257b1cad86a92b",720,"0644","2026-07-31 22:45:25.669292 UTC","2026-07-31 22:52:41.813421 UTC","2026-07-31 22:45:25.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/l10_mean_medi_model_frame.rds",TRUE,"file","bd9a634f507a449ff8d872a3307af809ad09a0aab9130f6dead282c71799b635",18300,"0644","2026-07-31 22:45:28.735213 UTC","2026-07-31 22:52:45.409294 UTC","2026-07-31 22:45:28.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/l10_mean_medi_models 2.rds",TRUE,"file","000b0ab647ad04b61616f40715310d2fe3c11abb63811ec83c104e17b81304e9",222636,"0600","2026-07-31 08:06:39.000000 UTC","2026-07-31 23:45:04.381578 UTC","2026-07-31 08:06:39.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/l10_mean_medi_models.rds",TRUE,"file","000b0ab647ad04b61616f40715310d2fe3c11abb63811ec83c104e17b81304e9",222636,"0644","2026-07-31 22:45:29.283155 UTC","2026-07-31 22:52:47.343011 UTC","2026-07-31 22:45:28.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/l10_mean_medi_r2_bootstrap_draws.rds",TRUE,"file","d3dc0bf9940211081b7fa123564e9a59de0671cd27b7d053d5395926f09d32cf",57004,"0644","2026-07-31 20:32:45.061578 UTC","2026-07-31 20:32:49.079954 UTC","2026-07-31 20:32:45.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/l10_midpoint_model_frame.rds",TRUE,"file","81953bb42fcd310ddaff26fffe2f64dfffc345b921fca44836297286bbacec04",12920,"0644","2026-07-31 22:45:50.850326 UTC","2026-07-31 22:52:16.605904 UTC","2026-07-31 22:45:50.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/l10_midpoint_models.rds",TRUE,"file","be7d936510cc0a9aa055f89d9da82f80876d79be621702ef3b5412179063290b",220936,"0644","2026-07-31 22:45:51.380816 UTC","2026-07-31 22:52:40.572554 UTC","2026-07-31 22:45:50.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/l10_midpoint_noon_conversion_sensitivity_model_frame.rds",TRUE,"file","551a6ebc3186ba58cd517b808894c0ecf5f2200efe4db5a301e5197e0415712c",12920,"0644","2026-07-31 22:45:52.361779 UTC","2026-07-31 22:52:40.778174 UTC","2026-07-31 22:45:52.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/l10_midpoint_noon_conversion_sensitivity_models 2.rds",TRUE,"file","40decc8bf08cc25467064513eeaceb5ed878277bfc70771a35bdd2e54436eae5",220620,"0600","2026-07-31 08:06:58.000000 UTC","2026-07-31 23:45:03.420170 UTC","2026-07-31 08:06:57.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/l10_midpoint_noon_conversion_sensitivity_models.rds",TRUE,"file","40decc8bf08cc25467064513eeaceb5ed878277bfc70771a35bdd2e54436eae5",220620,"0644","2026-07-31 22:45:52.873889 UTC","2026-07-31 22:52:16.981840 UTC","2026-07-31 22:45:52.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/l10_midpoint_r2_bootstrap_draws.rds",TRUE,"file","91394e6e10ed4aadeb355a2650ee9e92428ffbb74a5f8975747debd92ffafd0d",57336,"0644","2026-07-31 21:13:43.609936 UTC","2026-07-31 21:13:47.456394 UTC","2026-07-31 21:13:43.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/last_timing_above_250_model_frame.rds",TRUE,"file","5d78bb1ad45e36376634830b536854ad0f685a137597a5193290e90adcf152a4",12504,"0644","2026-07-31 22:45:55.850479 UTC","2026-07-31 22:52:45.335217 UTC","2026-07-31 22:45:55.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/last_timing_above_250_models.rds",TRUE,"file","5c0ae7aa3618a79870257d51a4494c2b0f10d1f71d976bd494c6e8b3eb47d921",214592,"0644","2026-07-31 22:45:56.636843 UTC","2026-07-31 22:52:50.500760 UTC","2026-07-31 22:45:55.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/last_timing_above_250_r2_bootstrap_draws.rds",TRUE,"file","3f6a8a7f6808e311536fa46b345040b69db25cbe3ba425587004ac50ce4dd4b5",57268,"0644","2026-07-31 21:15:45.961534 UTC","2026-07-31 21:15:50.124125 UTC","2026-07-31 21:15:45.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/longest_bout_above_250_model_frame.rds",TRUE,"file","db32b625b4191800c512058940f04d6e1ca343b9693e0f6dba277e608a3c02a6",13176,"0644","2026-07-31 22:45:47.939686 UTC","2026-07-31 22:52:44.152878 UTC","2026-07-31 22:45:47.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/longest_bout_above_250_models 2.rds",TRUE,"file","d3e66cafeff1b357558299fd4e6d8002034fb12408141abb0b0d99c84b5e1e86",222072,"0600","2026-07-31 08:06:55.000000 UTC","2026-07-31 23:45:02.938569 UTC","2026-07-31 08:06:54.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/longest_bout_above_250_models.rds",TRUE,"file","d3e66cafeff1b357558299fd4e6d8002034fb12408141abb0b0d99c84b5e1e86",222072,"0644","2026-07-31 22:45:48.473044 UTC","2026-07-31 22:52:46.489404 UTC","2026-07-31 22:45:47.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/longest_bout_above_250_r2_bootstrap_draws.rds",TRUE,"file","4a064579e316de6fde8985f71b53c8496c9a70c82e2d45d62d285ee18b25acc7",57220,"0644","2026-07-31 21:12:20.697988 UTC","2026-07-31 21:12:24.393641 UTC","2026-07-31 21:12:20.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_mean_medi_model_frame.rds",TRUE,"file","e175384659687fd6a3f60aa0429126ad343e63262af176c42e1526deaa3d5c0a",19824,"0644","2026-07-31 22:45:27.301077 UTC","2026-07-31 22:52:44.142068 UTC","2026-07-31 22:45:27.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_mean_medi_models.rds",TRUE,"file","b08a85c6410658403a5d22189964d06f02c48c85811f90e2217dbf3785e9cba0",222772,"0644","2026-07-31 22:45:27.787792 UTC","2026-07-31 22:52:40.748157 UTC","2026-07-31 22:45:27.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_mean_medi_r2_bootstrap_draws.rds",TRUE,"file","8ce633383f379cf5eba3b643b4e5b86a7feaf4cb8c793c4d9d34ea34262bf313",56916,"0644","2026-07-31 20:32:04.955404 UTC","2026-07-31 20:32:08.764919 UTC","2026-07-31 20:32:04.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_midpoint_model_frame.rds",TRUE,"file","35815ec539403b651d98ec72cece0e1c6fdadf81f3fda0469de31132d9523741",12836,"0644","2026-07-31 22:45:49.273018 UTC","2026-07-31 22:52:17.641711 UTC","2026-07-31 22:45:49.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_midpoint_models 2.rds",TRUE,"file","81b19e6e62339110a77aab83525664fc81a1d41d8e2950da153884bae4df40ed",218840,"0600","2026-07-31 08:06:56.000000 UTC","2026-07-31 23:45:02.486205 UTC","2026-07-31 08:06:55.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_midpoint_models.rds",TRUE,"file","81b19e6e62339110a77aab83525664fc81a1d41d8e2950da153884bae4df40ed",218840,"0644","2026-07-31 22:45:50.029993 UTC","2026-07-31 22:52:40.857119 UTC","2026-07-31 22:45:49.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/m10_midpoint_r2_bootstrap_draws.rds",TRUE,"file","b0d3a405a4d169a9fa05d05e280fd3069934dc1bd5f2ca09c5acbca07159d7c8",57248,"0644","2026-07-31 21:13:02.559859 UTC","2026-07-31 21:13:38.665434 UTC","2026-07-31 21:13:02.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_ratio_of_integrals_model_frame.rds",TRUE,"file","82613d6150f9087d19cd5e73a225cb80f9eaed4f74ff890b4d455fbee59fecd7",12560,"0644","2026-07-31 22:45:59.014799 UTC","2026-07-31 22:52:42.538398 UTC","2026-07-31 22:45:58.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_ratio_of_integrals_models.rds",TRUE,"file","e98969d2378b6f176fb18c08fd7ac478aa20dd4daf253f4be4e271f7a8ba8e5f",202348,"0644","2026-07-31 22:45:59.544959 UTC","2026-07-31 22:53:10.559943 UTC","2026-07-31 22:45:59.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/mder_ratio_of_integrals_r2_bootstrap_draws.rds",TRUE,"file","f4fcbc8a0dfbdb346f166bcb2cebffdf806a2ef093e2d61fb5f2d29156759f88",60260,"0644","2026-07-31 21:17:08.133758 UTC","2026-07-31 21:17:12.800233 UTC","2026-07-31 21:17:08.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/mean_timing_above_250_model_frame.rds",TRUE,"file","08429c019b650b91c19b1cddadff9cd9e0026c1f8369ffe941d5a6265a918c5a",14316,"0644","2026-07-31 22:45:52.990870 UTC","2026-07-31 22:52:17.902060 UTC","2026-07-31 22:45:52.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/mean_timing_above_250_models.rds",TRUE,"file","df7df5d70c1889f8e5e5f87554cf13fec3ecc606cf85b52c0e77506d69e67925",216080,"0644","2026-07-31 22:45:53.532377 UTC","2026-07-31 22:52:25.243057 UTC","2026-07-31 22:45:52.000000 UTC",,,
"artifacts/07_models/H01/manuscript_prepared_data/glasses/paired_common_sample/mean_timing_above_250_r2_bootstrap_draws.rds",TRUE,"file","05d35065be730b569ee36789c3ad44551fdffbc919c040bd1d05c4eb5356c1ad",58292,"0644","2026-07-31 21:14:25.048003 UTC","2026-07-31 21:14:28.989346 UTC","2026-07-31 21:14:25.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/chest/all_available/model_frame.csv",TRUE,"file","63c75cc9f480328d3b41e5949a5e8ed795ce788067d7c177e5e7483bfefe5e44",144509,"0644","2026-07-31 22:29:33.380518 UTC","2026-07-31 22:30:01.747185 UTC","2026-07-31 22:29:33.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/chest/all_available/model_frame.rds",TRUE,"file","24d0dffaf5df88530f3b37103795a9a80e8f15382ddc1c7ec3e03e2e9f96a473",17328,"0644","2026-07-31 22:29:33.082239 UTC","2026-07-31 22:29:53.792273 UTC","2026-07-31 22:29:33.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/chest/all_available/screen_site_model.rds",TRUE,"file","b5de877f9f822f3ba1fe17cb4c76455b0a4dca4ee5b6058c8638bc1b10c7b72e",127336,"0644","2026-07-31 22:23:27.755846 UTC","2026-07-31 22:23:59.463008 UTC","2026-07-31 22:23:27.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/chest/paired_common_sample/model_frame.csv",TRUE,"file","e1e5175f7bd3e02cb88d95b36b2edc8fb11d20abccd664d6606294766f03337c",103714,"0644","2026-07-31 22:29:33.574054 UTC","2026-07-31 22:30:01.765347 UTC","2026-07-31 22:29:33.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/chest/paired_common_sample/model_frame.rds",TRUE,"file","eeb8124de56ebdb3673be42750372012cff378a48b4537f8ba5e275587fede90",14536,"0644","2026-07-31 22:29:33.478788 UTC","2026-07-31 22:30:01.786273 UTC","2026-07-31 22:29:33.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/chest/paired_common_sample/screen_site_model.rds",TRUE,"file","737d3b0ed6492b20917da437bcadc7011d0dcbf5ddc9e4dd66b8900d6042fc0c",122280,"0644","2026-07-31 22:23:28.226738 UTC","2026-07-31 22:24:04.810346 UTC","2026-07-31 22:23:27.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/glasses/all_available/model_frame.csv",TRUE,"file","38bb00f32a78a523e6af60d87849fa8442ff77f8fd98d17957aec5447ec0a902",130867,"0644","2026-07-31 22:29:33.783120 UTC","2026-07-31 22:29:59.905081 UTC","2026-07-31 22:29:33.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/glasses/all_available/model_frame.rds",TRUE,"file","6c360b89c43080de1888764811e1078335d4c1e454e37ef4ffd9d4afb8500c36",16580,"0644","2026-07-31 22:29:33.658199 UTC","2026-07-31 22:30:00.263605 UTC","2026-07-31 22:29:33.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/glasses/all_available/screen_site_model.rds",TRUE,"file","8b2541cf2d6a15ce7cf39eeaae1cd46b24380b61bb389287833d08de046e5b95",126008,"0644","2026-07-31 22:23:28.698188 UTC","2026-07-31 22:24:14.170524 UTC","2026-07-31 22:23:28.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/glasses/paired_common_sample/model_frame.csv",TRUE,"file","77f744675f239829b1b340f442bacb663519951d66fcc104884b52c5774aff78",103202,"0644","2026-07-31 22:29:34.019931 UTC","2026-07-31 22:30:00.911385 UTC","2026-07-31 22:29:33.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/glasses/paired_common_sample/model_frame.rds",TRUE,"file","88923d209ceebf8b521ba2d8a2a833afd5471905f041ad3cf07497ed1f40c43b",14580,"0644","2026-07-31 22:29:33.909926 UTC","2026-07-31 22:30:01.840881 UTC","2026-07-31 22:29:33.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/main/glasses/paired_common_sample/screen_site_model.rds",TRUE,"file","88f201cc5b1306b505655e9a8041fcda89ff37ed97e5652648da95c55099a55e",122236,"0644","2026-07-31 22:23:29.154996 UTC","2026-07-31 22:24:03.436164 UTC","2026-07-31 22:23:28.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/chest/all_available/model_frame.csv",TRUE,"file","821169d6e38b1e006b85f90d5704ef9354a4d4e3e879e461a0f725d5ad843d28",142740,"0644","2026-07-31 22:29:34.225396 UTC","2026-07-31 22:30:01.857691 UTC","2026-07-31 22:29:34.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/chest/all_available/model_frame.rds",TRUE,"file","766d4a9ca4705bcfeebc87812a1728c242b7e30c8ee573c12fda3689e6c1dfb6",13528,"0644","2026-07-31 22:29:34.126819 UTC","2026-07-31 22:29:59.911882 UTC","2026-07-31 22:29:34.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/chest/all_available/screen_site_model.rds",TRUE,"file","aedff4f3321260f0cbdb086667f07bda55793e30f5b7e89fa7d59c626aac3d01",128144,"0644","2026-07-31 22:23:29.608406 UTC","2026-07-31 22:24:03.315459 UTC","2026-07-31 22:23:29.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/chest/paired_common_sample/model_frame.csv",TRUE,"file","eb9fda3071d535f89570e687154f86aaaa4869463261c4789642d20f7012fc20",102709,"0644","2026-07-31 22:29:34.436466 UTC","2026-07-31 22:30:27.491428 UTC","2026-07-31 22:29:34.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/chest/paired_common_sample/model_frame.rds",TRUE,"file","dab4fc372ce07437880e732e9a29f7d10ad1ea707f40cd63837bee827a4fea3a",11460,"0644","2026-07-31 22:29:34.290372 UTC","2026-07-31 22:30:02.139129 UTC","2026-07-31 22:29:34.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/chest/paired_common_sample/screen_site_model.rds",TRUE,"file","018580c95d13525e6d4f2901a55f47ee644b4733f3f9f96305f4dbfe6b04ff7e",122376,"0644","2026-07-31 22:23:30.096986 UTC","2026-07-31 22:23:45.323558 UTC","2026-07-31 22:23:29.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/glasses/all_available/model_frame.csv",TRUE,"file","c7bd65e09065489b1fe32a91c9a06cb75a9c9351f8b0ee00c86f7f1f4ddf41eb",128874,"0644","2026-07-31 22:29:34.592404 UTC","2026-07-31 22:30:27.659235 UTC","2026-07-31 22:29:34.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/glasses/all_available/model_frame.rds",TRUE,"file","976eb2d0442941baf9b5d1c59897c80637ea5e9101279821bae3677b63f7f72a",12960,"0644","2026-07-31 22:29:34.525582 UTC","2026-07-31 22:30:00.160054 UTC","2026-07-31 22:29:34.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/glasses/all_available/screen_site_model.rds",TRUE,"file","e5dac5cf94516d7b40f28863f8a73a2e71d81521287a51dbbd65fd910485312d",126144,"0644","2026-07-31 22:23:30.576060 UTC","2026-07-31 22:24:03.431232 UTC","2026-07-31 22:23:30.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/glasses/paired_common_sample/model_frame.csv",TRUE,"file","ff6569076292c291e7a545a9a56709373abd921475493354748ebcfb123d765a",102171,"0644","2026-07-31 22:29:34.685942 UTC","2026-07-31 22:30:00.916214 UTC","2026-07-31 22:29:34.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/glasses/paired_common_sample/model_frame.rds",TRUE,"file","b4cbfc7dcc0e289f9f9548ab9795d02ef25b3e533b4b2943eba78a53481125f7",11476,"0644","2026-07-31 22:29:34.659089 UTC","2026-07-31 22:29:59.973424 UTC","2026-07-31 22:29:34.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_identity/manuscript_prepared_data/glasses/paired_common_sample/screen_site_model.rds",TRUE,"file","bff2c99d62ec99ebf5295f46e5f0f85078e5823df4771f3a471413204cc8b2a8",122352,"0644","2026-07-31 22:23:31.161903 UTC","2026-07-31 22:23:59.297481 UTC","2026-07-31 22:23:30.000000 UTC",,,
"artifacts/07_models/H01/response_family_candidates/duration_below_1_sleep_environment/gaussian_log10_offset_0.1/main/chest/all_available/model_frame.csv",TRUE,"file","44c222d4d2b02ed2cfb6a35575f38203e015d6a9ca3af6a15f7c5d48ba12f312",149793,"0644","2026-07-31 22:29:34.913323 UTC","2026-07-31 22:30:27.607680 UTC","2026-07-31 22:29:34.000000 UTC",,,
