run_id,component,group,cyclic_continuity_imposed,finite_difference_step_hours,eta_at_00,eta_at_24,midnight_value_jump_eta,midnight_ratio_24_to_00,derivative_at_00_eta_per_hour,derivative_at_24_eta_per_hour,midnight_derivative_jump_eta_per_hour
main__glasses__all_available,participant_deviation_curve,RISE::RISE_S012,FALSE,0.01,-0.11176942830852582,-0.7438517961425927,-0.6320823678340668,0.23330155430475505,0.03816489503623288,-0.3614925028064486,-0.3996573978426815
main__glasses__all_available,participant_deviation_curve,RISE::RISE_S013,FALSE,0.01,-0.2678155722888183,-0.6410482681893304,-0.37323269590051206,0.4234160380533952,0.05663714915776774,0.005021507745306408,-0.05161564141246133
main__glasses__all_available,participant_deviation_curve,RISE::RISE_S016,FALSE,0.01,-0.16753764438966937,-0.10038765341025097,0.0671499909794184,1.167212664185732,0.04236235751843287,-0.060909875248936485,-0.10327223276736935
main__glasses__all_available,participant_deviation_curve,THUAS::THUAS_S001,FALSE,0.01,-0.09775675007957091,-0.2676808366499734,-0.16992408657040248,0.6762011630857684,0.0018650803447539666,0.10482574606959782,0.10296066572484386
main__glasses__all_available,participant_deviation_curve,THUAS::THUAS_S002,FALSE,0.01,-0.040398741831487776,-0.09653525484677626,-0.056136513015288485,0.878746254613434,0.004515440530945131,0.13003544800487404,0.1255200074739289
main__glasses__all_available,participant_deviation_curve,THUAS::THUAS_S003,FALSE,0.01,-0.2617304874900035,-0.3050720908850793,-0.04334160339507581,0.9050204581166467,0.042912085255963905,-0.009328705701444617,-0.05224079095740852
main__glasses__all_available,participant_deviation_curve,THUAS::THUAS_S005,FALSE,0.01,0.09309277232549897,-0.3898467783677503,-0.48293955069324923,0.32889740681251556,-0.07191823514700602,-0.14219813915555268,-0.07027990400854667
main__glasses__all_available,participant_deviation_curve,THUAS::THUAS_S006,FALSE,0.01,0.0375080485612845,-0.4085824845073304,-0.4460905330686149,0.35802179606572837,0.01000956283365162,-0.06781638030756154,-0.07782594314121316
main__glasses__all_available,participant_deviation_curve,THUAS::THUAS_S007,FALSE,0.01,-0.40893884871703107,-0.27880140942980663,0.13013743928722443,1.3493898505692403,0.11423241861510114,0.10389373020348591,-0.010338688411615227
main__glasses__all_available,participant_deviation_curve,THUAS::THUAS_S010,FALSE,0.01,0.09389213176561081,-0.15275443881773862,-0.24664657058334943,0.5667002828645443,-0.012149727219734618,-0.20381133492561876,-0.19166160770588414
main__glasses__all_available,participant_deviation_curve,THUAS::THUAS_S011,FALSE,0.01,-0.011668262410407417,-0.4636622360565272,-0.45199397364611976,0.35318807066365016,-0.002440826304109245,-0.24329480115793944,-0.2408539748538302
main__glasses__all_available,participant_deviation_curve,THUAS::THUAS_S014,FALSE,0.01,-0.5301077139662814,-1.1348811644799144,-0.604773450513633,0.2484428768275793,0.15188794248811588,-0.3487047898538931,-0.500592732342009
main__glasses__all_available,participant_deviation_curve,THUAS::THUAS_S015,FALSE,0.01,0.2110360819930982,-0.343121410406349,-0.5541574923994472,0.2791531337710774,-0.09408918446606185,-0.025942561205472003,0.06814662326058984
main__glasses__all_available,participant_deviation_curve,THUAS::THUAS_S016,FALSE,0.01,0.4516186229214841,0.7999176395987423,0.3482990166772582,2.2299699804627897,-0.14811536124445523,0.09031778233321575,0.23843314357767098
main__glasses__all_available,participant_deviation_curve,THUAS::THUAS_S017,FALSE,0.01,-0.08566401839211085,-0.358102092370444,-0.27243807397833314,0.5340254147944031,0.04364996779617908,-0.20579454283430887,-0.24944451063048795
main__glasses__all_available,participant_deviation_curve,THUAS::THUAS_S018,FALSE,0.01,-0.46573977347861495,-0.5136601628701224,-0.047920389391507445,0.8955289100883858,0.11755990990039433,-0.3045299602089213,-0.42208987010931565
main__glasses__all_available,participant_deviation_curve,TUM::TUM_S001,FALSE,0.01,0.3836406151131735,0.26200379127342444,-0.12163682383974905,0.7557239331130103,-0.1362768917203605,0.0894822205309953,0.2257591122513558
main__glasses__all_available,participant_deviation_curve,TUM::TUM_S002,FALSE,0.01,0.5000671769660225,0.08476338667265122,-0.41530379029337133,0.384322853008986,-0.23451664566930264,0.03376274226802728,0.2682793879373299
main__glasses__all_available,participant_deviation_curve,TUM::TUM_S003,FALSE,0.01,-0.579907057327972,0.2754820054650189,0.8553890627929909,7.16785254876537,0.10668886358307095,0.1240409823628219,0.017352118779750958
main__glasses__all_available,participant_deviation_curve,TUM::TUM_S004,FALSE,0.01,-1.0337495023413654,-0.9208878374489172,0.1128616648924482,1.2967661484018225,0.2741960947580502,-0.23564884658433538,-0.5098449413423856
main__glasses__all_available,participant_deviation_curve,TUM::TUM_S005,FALSE,0.01,-0.20210961905152827,-0.6014391870900142,-0.39932956803848596,0.39872221380561906,0.05222055654286184,-0.08196956744961348,-0.13419012399247532
main__glasses__all_available,participant_deviation_curve,TUM::TUM_S006,FALSE,0.01,0.0848313208307205,0.2795055619554113,0.19467424112469084,1.5655763103089555,-0.059407776796825684,0.12555718598342147,0.18496496278024716
main__glasses__all_available,participant_deviation_curve,TUM::TUM_S007,FALSE,0.01,1.409348489662733,0.724161694796736,-0.6851867948659971,0.20644920039493844,-0.11947871273241262,0.1930927373241742,0.3125714500565868
main__glasses__all_available,participant_deviation_curve,TUM::TUM_S008,FALSE,0.01,-0.6335420051602555,-0.41767221276468575,0.21586979239556975,1.6438787913024901,0.21944873903196882,-0.18564450380519348,-0.4050932428371623
main__glasses__all_available,participant_deviation_curve,TUM::TUM_S009,FALSE,0.01,-0.1230082762990106,0.21470010078669446,0.33770837708570506,2.1762479603247775,-0.02425213313052288,-0.07531651364146852,-0.05106438051094564
main__glasses__all_available,participant_deviation_curve,TUM::TUM_S010,FALSE,0.01,0.2356572245936495,0.40183267788208304,0.16617545328843356,1.4661400362210475,-0.09541905564501574,0.12194345855360278,0.21736251419861852
main__glasses__all_available,participant_deviation_curve,UCR::UCR_S001,FALSE,0.01,-0.805648869396396,-0.6580967883195128,0.14755208107688322,1.404598114445293,0.17112007304990184,-0.1205988908063782,-0.29171896385628004
main__glasses__all_available,participant_deviation_curve,UCR::UCR_S002,FALSE,0.01,-0.7283902367629776,-0.6023677516381122,0.12602248512486547,1.3366647191183008,0.1673063743502068,-0.07639459361460377,-0.24370096796481056
main__glasses__all_available,participant_deviation_curve,UCR::UCR_S003,FALSE,0.01,1.1001389723611998,1.4689215495603454,0.36878257719914553,2.3376666290957226,-0.24893390756430822,0.36010754657382904,0.6090414541381373
main__glasses__all_available,participant_deviation_curve,UCR::UCR_S004,FALSE,0.01,-0.6578095831882643,-0.23056280733110235,0.427246775857162,2.674525702414319,0.1559154560144882,-0.11448881294865987,-0.27040426896314806
main__glasses__all_available,participant_deviation_curve,UCR::UCR_S005,FALSE,0.01,0.4757474857174586,0.6807411768418022,0.20499369112434362,1.603222100957448,-0.09771362287220309,0.11531523897549967,0.21302886184770276
main__glasses__all_available,participant_deviation_curve,UCR::UCR_S006,FALSE,0.01,-0.19368967146927335,0.011309148018850195,0.20499881948812354,1.603241032707771,-0.0026356162893675927,-0.04371655367845437,-0.041080937389086775
main__chest__all_available,common_time_curve,equal-site common curve,TRUE,0.01,-1.177431027094975,-1.1774310270949753,-2.220446049250313e-16,0.9999999999999994,-0.3629009042532383,-0.36508639135082177,-0.002185487097583483
main__chest__all_available,site_deviation_curve,BAUA,FALSE,0.01,-0.2608636062196165,-0.3963473261375036,-0.1354837199178871,0.7320087629668388,0.09135442754814038,-0.0874607695098617,-0.17881519705800208
main__chest__all_available,site_deviation_curve,FUSPCEU,FALSE,0.01,-0.252601214500759,-0.3297660213833452,-0.0771648068825862,0.8372115152450275,0.01844671824036137,-0.28223441859809295,-0.3006811368384543
main__chest__all_available,site_deviation_curve,IZTECH,FALSE,0.01,0.5014887829188299,0.7414021925158906,0.23991340959706065,1.7374543774816678,-0.16561478135234675,0.16753233684707602,0.3331471181994228
main__chest__all_available,site_deviation_curve,KNUST,FALSE,0.01,-0.022790433754309516,-0.21313054563785072,-0.19034011188354122,0.6451487915464229,0.07383712947317995,0.155681480060732,0.08184435058755206
main__chest__all_available,site_deviation_curve,RISE,FALSE,0.01,-0.3778498774853109,-0.4381492888557649,-0.06029941137045397,0.870363337037043,0.1316555349380244,-0.03005199794062774,-0.16170753287865214
main__chest__all_available,site_deviation_curve,THUAS,FALSE,0.01,-0.025045315205691192,0.045802410658610716,0.07084772586430191,1.1771931487989171,-0.02243010424104186,-0.03593972643550908,-0.013509622194467219
main__chest__all_available,site_deviation_curve,TUM,FALSE,0.01,0.46303181431286783,0.6597853697920674,0.19675355547919954,1.5730899463400527,-0.1468476325484358,0.24565530825334525,0.39250294080178105
main__chest__all_available,site_deviation_curve,UCR,FALSE,0.01,-0.025370150066010008,-0.06959679095210551,-0.0442266408860955,0.9031780183025525,0.019598707942098184,-0.13318221267729774,-0.1527809206193959
main__chest__all_available,full_site_curve,BAUA,FALSE,0.01,-1.4382946333145916,-1.573778353232479,-0.13548371991788732,0.7320087629668384,-0.2715464767050868,-0.4525471608606946,-0.18100068415560777
main__chest__all_available,full_site_curve,FUSPCEU,FALSE,0.01,-1.430032241595734,-1.5071970484783206,-0.07716480688258653,0.8372115152450268,-0.3444541860128769,-0.6473208099489369,-0.30286662393606
main__chest__all_available,full_site_curve,IZTECH,FALSE,0.01,-0.6759422441761451,-0.4360288345790847,0.23991340959706042,1.7374543774816669,-0.5285156856055906,-0.19755405450374575,0.33096163110184484
main__chest__all_available,full_site_curve,KNUST,FALSE,0.01,-1.2002214608492845,-1.390561572732826,-0.1903401118835415,0.6451487915464225,-0.28906377478006284,-0.20940491129008976,0.07965886348997309
main__chest__all_available,full_site_curve,RISE,FALSE,0.01,-1.555280904580286,-1.6155803159507403,-0.06029941137045425,0.8703633370370425,-0.2312453693152028,-0.3951383892914606,-0.16389301997625783
main__chest__all_available,full_site_curve,THUAS,FALSE,0.01,-1.2024763423006661,-1.1316286164363645,0.07084772586430166,1.1771931487989165,-0.385331008494294,-0.40102611778631836,-0.015695109292024334
main__chest__all_available,full_site_curve,TUM,FALSE,0.01,-0.7143992127821073,-0.5176456573029079,0.19675355547919937,1.573089946340052,-0.5097485368016685,-0.11943108309747652,0.390317453704192
main__chest__all_available,full_site_curve,UCR,FALSE,0.01,-1.202801177160985,-1.2470278180470808,-0.04422664088609585,0.9031780183025518,-0.3433021963111349,-0.4982686040281292,-0.15496640771699433
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S001,FALSE,0.01,-0.43915075379646296,-0.6413041721124044,-0.20215341831594147,0.6278365309004565,0.1401712762631624,-0.07544287445661046,-0.21561415071977286
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S002,FALSE,0.01,-0.3713792530663736,-0.485679648984507,-0.1143003959181334,0.7685986265798815,0.13951717112517525,-0.26337672334625917,-0.4028938944714344
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S003,FALSE,0.01,0.07165035349418294,0.05002114570991903,-0.021629207784263915,0.9514167481807139,-0.033762558440277035,-0.06842044267570263,-0.034657884235425596
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S004,FALSE,0.01,-0.2821636188542117,0.12584362249144665,0.40800724134565836,2.5586285486479414,0.11333304962637958,-0.051147293242406744,-0.16448034286878632
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S005,FALSE,0.01,0.9620365248147703,0.5811420055524308,-0.3808945192623395,0.4160116384551412,-0.2506690538301659,0.10288462483556415,0.35355367866573006
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S006,FALSE,0.01,-0.4106268312097367,-0.5147255259358192,-0.10409869472608252,0.7868669514958192,0.12596039791210045,-0.04183940376710771,-0.16779980167920816
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S008,FALSE,0.01,0.15256503385345702,0.3869938295839383,0.23442879573048128,1.715650399504531,-0.04631759711286321,0.05839028904601751,0.10470788615888071
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S009,FALSE,0.01,-0.2105253141391627,-0.05019444976930506,0.16033086436985763,1.4465413890229932,0.09664936117547707,-0.3361748928353267,-0.43282425401080377
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S010,FALSE,0.01,-0.24875444813147765,-0.023786337386551396,0.22496811074492626,1.6786807518911775,0.05898659617755986,0.14165910967211362,0.08267251349455376
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S012,FALSE,0.01,-0.11971204670209933,0.026590330289271623,0.14630237699137094,1.400562122812734,0.07534485179233191,-0.10421594968148887,-0.17956080147382078
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S013,FALSE,0.01,-0.0077978024956041865,0.18958424581183056,0.19738204830743475,1.5753681044125245,-0.011932597921280545,0.06289687358232432,0.07482947150360486
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S014,FALSE,0.01,-0.3431181571406394,-0.3982174162367045,-0.055099259096065056,0.8808475300818925,0.11545990448386667,-0.17212412566130486,-0.28758403014517153
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S015,FALSE,0.01,0.4012974997746635,0.7577290747631462,0.3564315749884827,2.272121624283092,-0.08476840822987386,0.24937183125428586,0.3341402394841597
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S016,FALSE,0.01,-0.241142521806744,-0.2994656110761339,-0.058323089269389894,0.8743330813979923,0.06706946304917139,-0.06347032959131971,-0.1305397926404911
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S017,FALSE,0.01,0.3012728185756826,-0.12998701246198244,-0.4312598310376651,0.37045901610885534,-0.11694042459701182,0.04618668062756348,0.1631271052245753
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S018,FALSE,0.01,0.3790346405221715,0.5711230247591879,0.19208838423701635,1.5562823218593667,-0.13167090294680106,0.3139558682624721,0.4456267712092732
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S022,FALSE,0.01,0.04115270898863523,-0.2568297110057714,-0.2979824199944066,0.5035209906325814,-0.05783951208027313,-0.025200134913139216,0.032639377167133915
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S023,FALSE,0.01,0.07127572458332289,0.17162679728719107,0.10035107270386819,1.2599435067857319,-0.04159119460617061,0.10954567600841014,0.15113687061458075
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S024,FALSE,0.01,-0.17036134799119435,-0.32641846678693415,-0.1560571187957398,0.6981405779702938,0.013501690010617184,0.03475265117287574,0.021250961162258553
main__chest__all_available,participant_deviation_curve,BAUA::BAUA_S025,FALSE,0.01,0.5167396849950909,0.46514552468076925,-0.05159416031432168,0.8879854294289629,-0.17509250451382963,0.112095137732654,0.28718764224648363
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S003,FALSE,0.01,-0.37219142610981554,-0.5816338458839909,-0.20944241977417538,0.6173871417302199,0.11786039691309425,-0.22410886802450847,-0.3419692649376027
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S004,FALSE,0.01,-0.04130571880038129,0.1422805447548617,0.183586263555243,1.526111494973522,-0.005889161548691679,0.09925773122437809,0.10514689277306977
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S005,FALSE,0.01,-0.05393905883888417,-0.07585016036573658,-0.02191110152685241,0.9507993988562138,0.008773180954180226,0.015221867783035692,0.0064486868288554655
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S006,FALSE,0.01,-0.284443371932498,-0.27515986186057545,0.009283510071922574,1.0216061767819367,0.09076598081949605,-0.17427231769447382,-0.26503829851396987
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S007,FALSE,0.01,0.356191676516952,0.13678192677921255,-0.21940974973773944,0.6033790824477377,-0.12040477439980157,-0.08561904905090845,0.034785725348893126
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S008,FALSE,0.01,0.11146927815237412,0.1791249425251626,0.06765566437278847,1.1685725067918058,-0.01841231800879667,0.15589772605730523,0.1743100440661019
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S009,FALSE,0.01,0.2717975344316145,0.2903627585913993,0.018565224159784843,1.043674864410655,-0.09195342900670811,0.0572533387043328,0.1492067677110409
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S010,FALSE,0.01,-0.10937509940466082,0.012178480309489682,0.12155357971415051,1.322980916546689,0.057106590250889655,-0.16655903671089697,-0.22366562696178663
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S011,FALSE,0.01,0.009891043575562202,0.2734499996304829,0.2635589560549207,1.8346742096833721,0.004170384748482074,-0.025540115593691848,-0.029710500342173922
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S012,FALSE,0.01,0.026351117340239667,-0.017152699189760024,-0.04350381652999969,0.9046824874574487,-5.40007608912374e-4,-0.06189499065727341,-0.06135498304836104
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S013,FALSE,0.01,0.2859924584312854,0.8621193233033085,0.5761268648720231,3.7681385670310577,-0.0887156727108207,0.13156128693361246,0.22027695964443317
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S014,FALSE,0.01,-0.050113974254741456,0.45754190617286333,0.5076558804276048,3.2185175413003373,0.014200105421324771,0.059722385263211164,0.04552227984188639
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S015,FALSE,0.01,-0.2700977201232037,0.19515039068953732,0.46524811081274103,2.919094205324408,0.09340626491503023,-0.053189739595721486,-0.14659600451075172
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S016,FALSE,0.01,-0.018191149507670746,-0.11451489744263976,-0.09632374793496902,0.8010806694216109,-0.008236130888026813,0.00458955670806227,0.012825687596089083
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S017,FALSE,0.01,-0.10272904238202368,-0.5468812522740523,-0.4441522098920286,0.3596232736576602,0.01075585010161667,0.06607286035587023,0.05531701025425356
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S018,FALSE,0.01,0.5511939681016624,0.39095626923931,-0.16023769886235245,0.6914524203111123,-0.06865667218304283,0.2539973311766863,0.32265400335972916
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S019,FALSE,0.01,0.07792750863146515,0.030144189338163804,-0.047783319293301346,0.8958115975590963,-0.03390326971258323,0.007883246134593111,0.04178651584717634
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S020,FALSE,0.01,-0.09737682924432703,-0.2853904196218586,-0.1880135903775316,0.6486141361480322,0.02913116193442311,0.03816131240041987,0.009030150465996756
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S022,FALSE,0.01,-0.07808328350205239,0.3205024299531484,0.39858571345520083,2.503719740071803,0.016195189848947078,0.0438894193742545,0.027694229525307423
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S023,FALSE,0.01,-0.12636648155479008,-0.39580466337781584,-0.26943818182302576,0.5377269685989774,0.025812560463833734,0.055083549758128125,0.02927098929429439
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S024,FALSE,0.01,-0.015005967916857559,-0.16456350659295793,-0.14955753867610036,0.7086674105175245,-0.013448653405899805,0.07153723777183763,0.08498589117773743
main__chest__all_available,participant_deviation_curve,FUSPCEU::FUSPCEU_S025,FALSE,0.01,0.07470494521464124,-0.3406890576304479,-0.4153940028450891,0.38424302895869833,-0.029328473019024637,-0.18501280692463373,-0.1556843339056091
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S001,FALSE,0.01,-0.565855789350853,-0.5148684432872181,0.050987346063634864,1.1245722070931725,0.11278458678322112,0.0430783573702187,-0.06970622941300242
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S002,FALSE,0.01,0.32803884874264994,0.13901044764253156,-0.18902840110011837,0.6471002966263626,-0.09463168459490356,0.05296592104430675,0.14759760563921032
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S003,FALSE,0.01,0.8780658946232353,0.45808666930677266,-0.4199792253164626,0.3802075832965298,-0.26895357153678967,0.0569297941384439,0.32588336567523357
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S004,FALSE,0.01,-0.30816901351125003,0.23805928097867243,0.5462282944899225,3.517452930036224,0.04166850938167044,-0.05718824867911032,-0.09885675806078076
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S005,FALSE,0.01,-0.4666363260746834,-0.20621528014878843,0.260421045925895,1.8214659032679215,0.08713060237580117,-0.1332067516032459,-0.22033735397904708
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S006,FALSE,0.01,0.07219945303664753,0.4196540046248227,0.3474545515881752,2.225638122167796,-0.009517877555194343,0.11251817959203048,0.12203605714722482
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S007,FALSE,0.01,-0.2850833340105929,-0.3058589530202788,-0.02077561900968594,0.953288559375385,0.02683195342075284,-0.027314059977440186,-0.05414601339819303
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S008,FALSE,0.01,-0.6142226357825068,-0.8193555445718242,-0.20513290878931745,0.6235439807478781,0.12744322321941448,-0.12630580499009003,-0.2537490282095045
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S009,FALSE,0.01,-0.23585168953733537,-0.11191119737193249,0.12394049216540289,1.330272129137657,0.07253647946232622,-0.07117914925288127,-0.1437156287152075
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S010,FALSE,0.01,0.7193869480851621,0.5603768016014765,-0.1590101464836856,0.6934096056001877,-0.22415713627481626,0.17705016152064212,0.4012072977954584
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S011,FALSE,0.01,1.3941246888079974,0.9183669057797278,-0.47575778302826965,0.33438148100434933,-0.28148325568675414,0.16091522233633304,0.4423984780230872
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S012,FALSE,0.01,0.04893103799809165,0.3092592436296784,0.26032820563158676,1.8210765652408336,-0.011369493476097448,0.06925416307050902,0.08062365654660647
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S013,FALSE,0.01,0.9010533769263817,0.5101383241248526,-0.39091505280152905,0.4065228365051432,-0.009545074078820548,0.06799235237894274,0.07753742645776329
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S014,FALSE,0.01,-0.3281875485596738,-0.2740003238223247,0.054187224737349104,1.132888647281427,0.0685510601613537,-0.046613351680524495,-0.1151644118418782
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S015,FALSE,0.01,-0.028969690780826205,-0.2071480644799899,-0.1781783736991637,0.6634705134122831,-0.0062559356165885205,-0.03310309936650213,-0.02684716374991361
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S016,FALSE,0.01,-0.1526436473504934,0.23101038366922508,0.3836540310197185,2.4191011672721388,0.02375467748123583,0.10531194569834146,0.08155726821710563
main__chest__all_available,participant_deviation_curve,IZTECH::IZTECH_S017,FALSE,0.01,-0.08588784776620456,0.031034603730820207,0.11692245149702477,1.308948173691606,0.007369602725730562,0.03991014477525527,0.03254054204952471
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S001,FALSE,0.01,0.41416544595528343,0.5809379905904857,0.16677254463520225,1.4681571504788302,-0.029169112203503156,0.17330709454630444,0.2024762067498076
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S002,FALSE,0.01,-0.3158232603649222,-0.29544189668369075,0.020381363681231446,1.048048458846607,0.020208534522464516,0.0403394803471957,0.020130945824731183
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S003,FALSE,0.01,0.12754807614474062,0.19057810462778238,0.06303002848304176,1.1561921821833494,-0.016892436504495345,0.09998607199425413,0.11687850849874948
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S004,FALSE,0.01,0.5454835707553152,1.2134871185183742,0.668003547763059,4.6558989692355235,-0.11447167816655002,0.29960220560312223,0.41407388376967225
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S005,FALSE,0.01,-0.2456524982466006,0.08427561034653415,0.32992810859313476,2.1376082089257897,0.020789976647969666,0.1326711990583318,0.11188122241036214
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S006,FALSE,0.01,0.4142904084487081,0.42610760799362957,0.011817199544921442,1.0275836831357883,-0.09526811501449073,0.11326011898036281,0.20852823399485354
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S007,FALSE,0.01,0.6428186246602479,-0.4797453638894451,-1.122563988549693,0.07541122774520675,-0.09107702907548143,-0.0939253988978539,-0.002848369822372465
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S008,FALSE,0.01,0.3890676086329238,0.34138485439061705,-0.047682754242306724,0.8960190553414147,-0.0067042837912645314,0.038335535700689816,0.04503981949195435
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S009,FALSE,0.01,0.079575777117771307,0.1246972951994592,0.04512151808168789,1.1094852121473764,-0.05871319400705399,0.027403073469398076,0.08611626747645207
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S010,FALSE,0.01,-0.48823376567659377,-0.3437897061960393,0.14444405948055444,1.3945820130208064,0.16072917108124196,-0.06338228054507677,-0.22411145162631874
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S011,FALSE,0.01,-0.24437118319597048,-0.19725497813928458,0.0471162050566859,1.1145927275359007,0.03690951939259446,0.012589987798841684,-0.024319531593752775
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S012,FALSE,0.01,-0.27144637848905107,-0.003950034229205559,0.26749634425984553,1.8513833098378087,0.037372311988975726,-0.06751306467857308,-0.10488537666754881
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S013,FALSE,0.01,-0.2824095373633038,-0.2614236308993195,0.020985906463984294,1.0495083699096275,0.028400136320383407,-0.2442129088250422,-0.2726130451454256
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S014,FALSE,0.01,-0.28274177093416236,-0.1782269975035122,0.10451477343065016,1.2720810218330938,0.04679225772282192,-0.14566561837721093,-0.19245787610003284
main__chest__all_available,participant_deviation_curve,KNUST::KNUST_S015,FALSE,0.01,-0.39822412218859593,-0.6238861152629208,-0.22566199307432488,0.5947548701248451,0.0831552077541764,-0.20180426415181696,-0.28495947190599336
main__chest__all_available,participant_deviation_curve,RISE::RISE_S001,FALSE,0.01,-0.153376846621732,-0.0201669925885717,0.13320985403316032,1.358969951439255,0.03925985249333408,0.006695548901748671,-0.03256430359158541
main__chest__all_available,participant_deviation_curve,RISE::RISE_S002,FALSE,0.01,0.38892440353328844,0.9112746531441428,0.5223502496108543,3.3292794462663116,-0.09557695142087819,0.30884148514882526,0.40441843656970344
main__chest__all_available,participant_deviation_curve,RISE::RISE_S003,FALSE,0.01,0.0217829255585673,0.21597670200861216,0.19419377645004485,1.5638452540521428,-0.010896373509191107,0.23919083294050014,0.25008720644969124
main__chest__all_available,participant_deviation_curve,RISE::RISE_S004,FALSE,0.01,-0.031084054695612626,-0.027349145844870512,0.0037349088507421142,1.0086370312098478,0.002496584288783077,0.0310060616971794,0.028509477408396322
main__chest__all_available,participant_deviation_curve,RISE::RISE_S005,FALSE,0.01,-0.2153948983352806,-0.45807656698010524,-0.24268166864482463,0.5718976755150996,0.059823741915174256,-0.08253894043570575,-0.14236268235088
main__chest__all_available,participant_deviation_curve,RISE::RISE_S006,FALSE,0.01,0.12808765216589685,0.6066329770701074,0.4785453249042106,3.0098532741600605,-0.043829147254301204,0.1214607932401468,0.165289940494448
main__chest__all_available,participant_deviation_curve,RISE::RISE_S007,FALSE,0.01,0.5470147069393934,0.07734987330155221,-0.4696648336378412,0.3391057597344814,-0.18360994145164566,0.004837920832892473,0.18844786228453814
