run_id,level,site,participant,observations,mean_absolute_standardized_residual,p99_absolute_standardized_residual,maximum_absolute_standardized_residual,total_leverage,maximum_leverage
alternative_preprocessing__glasses__all_available,participant,KNUST,KNUST::KNUST_S007,184,0.5324798381688958,3.297643789640219,4.317263221833317,,
alternative_preprocessing__glasses__all_available,participant,KNUST,KNUST::KNUST_S008,216,0.6455752976607068,4.3004831825969445,5.672898702810812,,
alternative_preprocessing__glasses__all_available,participant,KNUST,KNUST::KNUST_S009,281,0.502982159357784,2.5161354793283293,4.573222345936996,,
alternative_preprocessing__glasses__all_available,participant,KNUST,KNUST::KNUST_S010,275,0.5245472362791688,2.9512581434666094,4.604141579988959,,
alternative_preprocessing__glasses__all_available,participant,KNUST,KNUST::KNUST_S011,282,0.4901326993715499,2.2561437283245835,3.5681824462058693,,
alternative_preprocessing__glasses__all_available,participant,KNUST,KNUST::KNUST_S012,286,0.5743727757123915,2.976067281558577,3.988298511697048,,
alternative_preprocessing__glasses__all_available,participant,KNUST,KNUST::KNUST_S013,288,0.5931656123886873,3.251011985075904,4.539716525458682,,
alternative_preprocessing__glasses__all_available,participant,KNUST,KNUST::KNUST_S014,288,0.5526488917885669,3.00804099644679,3.2861134225622637,,
alternative_preprocessing__glasses__all_available,participant,KNUST,KNUST::KNUST_S015,272,0.5331077687814261,3.723005013750302,4.242925246188136,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S201,182,0.3689223946119055,1.5183696626712269,1.7536723001959396,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S202,269,0.4007617635948581,1.923756411178148,4.015809191061895,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S204,236,0.5650293031077146,2.4013137574380847,3.5513524423835237,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S205,288,0.41774042214849794,2.0911931090711446,3.450181895800014,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S206,270,0.4405788786987794,2.123261188872948,2.780926619965997,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S208,179,0.4647147008406057,2.4823394417265687,2.8444570943547482,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S209,278,0.4812016129581307,2.2673470427340168,4.0682648483768515,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S210,288,0.475055215857531,2.1265082043589643,2.5817740941186624,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S212,278,0.4480444817053813,1.7544533374067584,2.5548136330750326,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S213,282,0.3976257164441654,2.3796431666274453,2.5200015397002917,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S214,282,0.4172696016570174,1.9736414559855002,2.5851504999295503,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S215,269,0.4357353244944432,1.8795073509757163,5.106546784518555,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S216,288,0.3622326473007925,1.6264600189382854,1.896055998172324,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S218,281,0.38675606588901595,2.044897604045527,2.381955192638777,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S219,282,0.3654256860843191,1.4583363793916873,1.941486905879043,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S221,272,0.4762575506637038,2.151272535272769,3.1836368340396914,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S222,266,0.3777315062703562,1.9102580516419434,2.321428528537874,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S223,274,0.4381698426601183,1.668468108670095,2.841288550596246,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S224,280,0.47454521185351456,2.01411088447773,3.7692047303977056,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S225,284,0.4357772854331847,2.173643757536403,2.2745308412633793,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S226,286,0.3176791467744583,1.567690790446588,1.853638788128914,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S227,277,0.3521373313950723,1.6538941062357513,1.8026027760292782,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S228,276,0.3904076491231745,1.8109142435598071,2.2662081273580172,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S229,278,0.3341051031468067,1.5603443609627772,1.9598156299618898,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S230,224,0.4785628846692843,1.9104576801933595,2.038832959233829,,
alternative_preprocessing__glasses__all_available,participant,MPI,MPI::MPI_S231,266,0.4052692766778489,2.2352123319098443,2.9110945077611716,,
alternative_preprocessing__glasses__all_available,participant,RISE,RISE::RISE_S001,278,0.35106082454924026,1.769154263650417,2.6416577549644633,,
alternative_preprocessing__glasses__all_available,participant,RISE,RISE::RISE_S002,281,0.3827734867684494,2.254693524683469,2.8738719034549516,,
alternative_preprocessing__glasses__all_available,participant,RISE,RISE::RISE_S003,282,0.5876740773948437,3.1611236920099026,4.701119548788948,,
alternative_preprocessing__glasses__all_available,participant,RISE,RISE::RISE_S004,283,0.41635637278694887,2.102249976895795,2.5934784944300726,,
alternative_preprocessing__glasses__all_available,participant,RISE,RISE::RISE_S005,286,0.5020174955399161,2.674583579785993,3.2298718879693693,,
alternative_preprocessing__glasses__all_available,participant,RISE,RISE::RISE_S006,282,0.45793325879852115,1.7900076314729927,2.8378051092612435,,
alternative_preprocessing__glasses__all_available,participant,RISE,RISE::RISE_S007,284,0.4056028546887216,1.7580446092584048,2.636076328955047,,
alternative_preprocessing__glasses__all_available,participant,RISE,RISE::RISE_S008,284,0.4952786469120205,2.060755687326405,2.718812638641338,,
alternative_preprocessing__glasses__all_available,participant,RISE,RISE::RISE_S009,270,0.42487360955273246,1.985298660821596,2.293972241011678,,
alternative_preprocessing__glasses__all_available,participant,RISE,RISE::RISE_S010,225,0.5554809959559714,3.3148904532038492,4.2500525966591,,
alternative_preprocessing__glasses__all_available,participant,RISE,RISE::RISE_S012,336,0.561876272444365,2.586023258527636,4.419644233990831,,
alternative_preprocessing__glasses__all_available,participant,RISE,RISE::RISE_S013,272,0.45223999703288864,3.0602084785516643,3.8868220684742774,,
alternative_preprocessing__glasses__all_available,participant,RISE,RISE::RISE_S016,268,0.39201937894504413,2.213612465756049,2.838270496328904,,
alternative_preprocessing__glasses__all_available,participant,THUAS,THUAS::THUAS_S001,370,0.39057241262297715,2.155357587625099,4.251293189303829,,
alternative_preprocessing__glasses__all_available,participant,THUAS,THUAS::THUAS_S002,288,0.5883085904490786,3.489389442394282,4.111434185267957,,
alternative_preprocessing__glasses__all_available,participant,THUAS,THUAS::THUAS_S003,272,0.4581034796041409,2.1155031909981226,2.735269069157342,,
alternative_preprocessing__glasses__all_available,participant,THUAS,THUAS::THUAS_S005,274,0.4845564275444514,2.653244383823817,5.046295852239571,,
alternative_preprocessing__glasses__all_available,participant,THUAS,THUAS::THUAS_S006,234,0.557868202443749,2.442276306546555,2.899409146387099,,
alternative_preprocessing__glasses__all_available,participant,THUAS,THUAS::THUAS_S007,272,0.5295734869111777,2.467317801734477,2.9744193254414717,,
alternative_preprocessing__glasses__all_available,participant,THUAS,THUAS::THUAS_S010,266,0.5497496227677183,3.3888552760555024,4.485492084660734,,
alternative_preprocessing__glasses__all_available,participant,THUAS,THUAS::THUAS_S011,286,0.44277442228936226,1.7582196168046615,2.3360452622735,,
alternative_preprocessing__glasses__all_available,participant,THUAS,THUAS::THUAS_S014,270,0.46773659748339186,2.9591702994422926,4.329461292485576,,
alternative_preprocessing__glasses__all_available,participant,THUAS,THUAS::THUAS_S015,282,0.6417288038152793,2.585383933548947,4.134674337755499,,
alternative_preprocessing__glasses__all_available,participant,THUAS,THUAS::THUAS_S016,288,0.46921173631141133,2.436726708595378,2.9069687197161014,,
alternative_preprocessing__glasses__all_available,participant,THUAS,THUAS::THUAS_S017,288,0.4758188443565043,2.0984486068710995,2.3093212947958555,,
alternative_preprocessing__glasses__all_available,participant,THUAS,THUAS::THUAS_S018,216,0.45746126140421955,2.039682669743142,3.5868404252147186,,
alternative_preprocessing__glasses__all_available,participant,TUM,TUM::TUM_S001,279,0.43543106545146437,1.881058829520678,2.019230365540644,,
alternative_preprocessing__glasses__all_available,participant,TUM,TUM::TUM_S002,273,0.4924273161175157,2.3865868610660597,2.7552217437017656,,
alternative_preprocessing__glasses__all_available,participant,TUM,TUM::TUM_S003,278,0.33760141207260563,1.8598027233600372,2.7284507896659207,,
alternative_preprocessing__glasses__all_available,participant,TUM,TUM::TUM_S004,288,0.3973788664750256,1.844078451977833,3.3515105844893114,,
alternative_preprocessing__glasses__all_available,participant,TUM,TUM::TUM_S005,274,0.548668293201323,2.73534111289082,3.26147132432358,,
alternative_preprocessing__glasses__all_available,participant,TUM,TUM::TUM_S006,286,0.47724267451482577,1.9775451140222384,3.2829434378441653,,
alternative_preprocessing__glasses__all_available,participant,TUM,TUM::TUM_S007,280,0.4770241893694573,2.285678480390062,3.510270786213047,,
alternative_preprocessing__glasses__all_available,participant,TUM,TUM::TUM_S008,261,0.5042396852904321,2.4946886800591432,3.449896478095267,,
alternative_preprocessing__glasses__all_available,participant,TUM,TUM::TUM_S009,286,0.43958378265822023,1.9755231355699356,2.5983077841406734,,
alternative_preprocessing__glasses__all_available,participant,TUM,TUM::TUM_S010,267,0.4461699141929895,2.320203972058,3.592512551724612,,
alternative_preprocessing__glasses__all_available,participant,UCR,UCR::UCR_S001,188,0.40311280021439955,2.3373717524118205,2.4656010471074845,,
alternative_preprocessing__glasses__all_available,participant,UCR,UCR::UCR_S002,288,0.35546147645598714,1.7390856973611588,2.8695617948789303,,
alternative_preprocessing__glasses__all_available,participant,UCR,UCR::UCR_S003,190,0.4649728737690395,2.5162709029856662,3.2869174081104116,,
alternative_preprocessing__glasses__all_available,participant,UCR,UCR::UCR_S004,270,0.44047974154439384,3.18021108525598,3.956453860700642,,
alternative_preprocessing__glasses__all_available,participant,UCR,UCR::UCR_S005,192,0.436150031011117,1.8707024276898379,2.5916033506520884,,
alternative_preprocessing__glasses__all_available,participant,UCR,UCR::UCR_S006,272,0.4733884453009561,1.7996504597965965,3.0131972298283394,,
alternative_preprocessing__glasses__all_available,site,BAUA,,4937,0.45522050834368893,2.315222851434447,5.604774699489168,,
alternative_preprocessing__glasses__all_available,site,FUSPCEU,,5977,0.4768553916770427,2.6163387950372563,4.747678503217399,,
alternative_preprocessing__glasses__all_available,site,IZTECH,,4665,0.4545996471770093,2.3467315464259544,4.572397713950997,,
alternative_preprocessing__glasses__all_available,site,KNUST,,3680,0.530221982789855,3.0243402763907867,5.672898702810812,,
alternative_preprocessing__glasses__all_available,site,MPI,,6935,0.418125245135715,2.0267478382479234,5.106546784518555,,
alternative_preprocessing__glasses__all_available,site,RISE,,3631,0.46098367679750507,2.529220319397433,4.701119548788948,,
alternative_preprocessing__glasses__all_available,site,THUAS,,3606,0.4983378120504953,2.516771960874125,5.046295852239571,,
alternative_preprocessing__glasses__all_available,site,TUM,,2772,0.45492944001604063,2.1989561488754883,3.592512551724612,,
alternative_preprocessing__glasses__all_available,site,UCR,,1400,0.4270963935490927,2.3463879811603885,3.956453860700642,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S001,273,0.4912650618966032,2.6036620966853143,3.263398084851254,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S002,276,0.4806808868473232,2.309485376560043,3.032185631567323,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S003,288,0.6538122594317326,3.605178086541371,4.8157918242165625,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S004,267,0.5998348659948629,2.5295186779561183,4.962824766032012,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S005,227,0.5999274069335679,3.723164401607434,4.5182138981608295,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S006,239,0.5822372082486692,3.6830398088943843,5.435891453424552,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S008,288,0.4687542601468671,2.556061026790671,3.1591195012546986,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S009,281,0.49175230223785055,1.9516446048483989,2.2609852141606854,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S010,92,0.519903223167367,2.1495829833262836,4.818332474695934,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S012,260,0.3610004439002745,2.0005717716524427,3.1043555736200634,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S013,284,0.6380239499054584,3.266210505890036,5.252312083132995,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S014,288,0.6262959901059678,3.4898531344445587,5.100433132225469,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S015,266,0.6327307484106236,3.085165750433756,4.050272679372693,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S016,267,0.45461643792105433,2.212665954484973,3.7545865097903977,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S017,285,0.5186679910847519,2.1231064990383572,2.684425350850609,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S018,283,0.5083138283514768,2.5954609976137855,3.455894542785271,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S022,287,0.45368910475713214,2.0317999828457753,2.3726430898499307,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S023,288,0.5038588186089533,2.2511668550678507,3.009802019375514,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S024,283,0.36449203266775176,1.8228022432877713,2.1528668196040366,,
main__chest__all_available,participant,BAUA,BAUA::BAUA_S025,286,0.5271463024437031,3.4071328150735214,4.224020802826505,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S003,280,0.4258862147658192,2.2136284987734824,2.5734395048834124,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S004,235,0.5114483848943244,2.477588058551485,4.652594969690383,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S005,275,0.5390054319603566,2.333015805122351,3.101366590448774,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S006,231,0.4356027451607407,2.1864142186147735,2.714176555804441,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S007,277,0.46947952919774516,2.8626921828130705,3.4322565504368456,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S008,288,0.39007522978944964,2.2170204973588294,3.888861566249891,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S009,336,0.4890579875820925,2.7424779241577912,3.4914750076929644,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S010,192,0.5207775867045483,2.6413872242728407,2.753365344266757,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S011,235,0.5879291118846546,2.339569150686252,3.062865278011522,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S012,288,0.48804713211345985,2.3596337344841123,2.803783116424883,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S013,288,0.43998336791090736,2.086951932191511,2.737558633889503,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S014,229,0.45875610007216117,2.385584197967581,2.909776543345491,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S015,282,0.4461023232032321,1.9414780456672776,2.122858254028009,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S016,227,0.48809520451194016,2.5817484403865607,3.8385118051549325,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S017,276,0.6206014842407009,2.8993323573205805,4.016486925125279,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S018,284,0.48788389333568455,2.4592235637436572,4.759438276061541,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S019,288,0.5422567224821215,2.9701569320241994,3.7872234572198478,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S020,288,0.4784216455250381,2.6571435474324416,3.6397563284695806,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S022,288,0.4753442248147332,2.213313430237663,2.76290895904831,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S023,288,0.4624983856375168,2.617323660111066,3.1665988698781447,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S024,233,0.5115796162038452,2.5706725711868863,2.9794909471761177,,
main__chest__all_available,participant,FUSPCEU,FUSPCEU::FUSPCEU_S025,175,0.46028241599781333,2.327252330124998,2.6218837066311322,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S001,334,0.38243838382509976,1.4501666168748346,2.342123724804644,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S002,274,0.4530630787781819,2.190000757152087,2.9514695395277855,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S003,286,0.3927939351898112,1.9582464245340359,2.4776209480347435,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S004,286,0.519418578812992,2.650270998407903,3.1969434571720807,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S005,283,0.39674339947724185,1.9467836534608018,2.43395944102217,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S006,278,0.4191357010809145,2.034118746905653,2.4730507340618537,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S007,276,0.5261292734018219,2.9952884791013323,4.549101498890228,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S008,236,0.6973692502996944,2.8987191211878205,3.60480509795341,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S009,265,0.42307194906929596,2.4584842185489655,3.1587084400928807,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S010,265,0.4958614496841119,2.1046751352077755,2.5083655853023075,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S011,286,0.4630054385920249,2.435391143024503,3.074595604181329,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S012,287,0.5490846573435239,2.179483821255196,2.5430785158057425,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S013,283,0.5687065187157494,2.403528737020238,3.068410820068621,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S014,271,0.6170573876143535,2.6062989832610977,2.86117675298542,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S015,274,0.4588544436331231,2.4287532368071805,3.075850793710967,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S016,277,0.3488035419698969,2.2454199996985125,3.0891897120496514,,
main__chest__all_available,participant,IZTECH,IZTECH::IZTECH_S017,288,0.5024670197485402,2.3087262768166394,2.8942216664682126,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S001,270,0.8061100600087917,3.1217762377988474,3.298100470513469,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S002,267,0.6223529093784571,3.4702627365426606,4.96640895625756,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S003,266,0.6418257940738511,2.8298199329887135,4.076899739801051,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S004,276,0.6288311050297453,2.7986875753570875,2.8690831858439423,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S005,277,0.645693578980595,3.3828113784800404,4.749541418874184,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S006,265,0.49318100249276325,2.529437177189691,2.598090415575019,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S007,183,0.7491830469653974,3.445577622378736,4.625683296052519,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S008,220,0.6505200479334576,3.667193321253946,4.848362460550563,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S009,278,0.5744558395483819,3.1561233138819373,5.179432897328424,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S010,275,0.5944950714624274,2.848061129600437,3.5502081760102993,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S011,279,0.48830127426979364,2.7156304362284356,3.209788520135949,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S012,283,0.5674924508430276,2.921046314772278,3.640240148829162,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S013,187,0.6183388919030989,2.771504495039738,3.9108526615363206,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S014,285,0.6717002573355928,3.3575182810905075,3.6555558893001248,,
main__chest__all_available,participant,KNUST,KNUST::KNUST_S015,227,0.5859953728027506,4.212631616008484,4.805848815344121,,
main__chest__all_available,participant,RISE,RISE::RISE_S001,273,0.3992016888445903,1.8200655550382687,2.6348614276074724,,
main__chest__all_available,participant,RISE,RISE::RISE_S002,279,0.4313973338169865,2.223462202795811,3.253601852832864,,
main__chest__all_available,participant,RISE,RISE::RISE_S003,281,0.6614778152818965,3.451500347282525,5.008322005712736,,
main__chest__all_available,participant,RISE,RISE::RISE_S004,282,0.5338917385019031,2.5309529512792763,4.683525893270379,,
main__chest__all_available,participant,RISE,RISE::RISE_S005,283,0.5631711210329845,2.6521014765083537,3.3734518862021177,,
main__chest__all_available,participant,RISE,RISE::RISE_S006,281,0.4912544716554657,2.316264845943409,2.8279530080566517,,
main__chest__all_available,participant,RISE,RISE::RISE_S007,284,0.5509845648773696,2.562083654695723,3.0193335673494373,,
main__chest__all_available,participant,RISE,RISE::RISE_S008,283,0.5803639664558958,2.299945239993899,3.564654386024838,,
main__chest__all_available,participant,RISE,RISE::RISE_S009,270,0.46915656253225946,1.947112926726735,2.262791656010477,,
main__chest__all_available,participant,RISE,RISE::RISE_S010,226,0.5944755019197201,3.189641587807114,4.240786148216952,,
main__chest__all_available,participant,RISE,RISE::RISE_S012,336,0.5642338631100384,2.769001963941061,3.8594181033330477,,
main__chest__all_available,participant,RISE,RISE::RISE_S013,270,0.5032868674981348,2.8841421774892044,4.204815381577228,,
main__chest__all_available,participant,RISE,RISE::RISE_S014,286,0.392449378733538,2.1077349956942606,2.6917708295866913,,
main__chest__all_available,participant,RISE,RISE::RISE_S015,279,0.4959576547195652,2.987965823644785,4.379357559778377,,
main__chest__all_available,participant,RISE,RISE::RISE_S016,271,0.5166907381012276,2.1879146857803526,3.2633817077537346,,
main__chest__all_available,participant,RISE,RISE::RISE_S017,288,0.4149733386620584,2.2642944806841205,3.0933259066355907,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S001,368,0.4303685934234824,2.5305117670671233,3.2585276199140227,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S002,240,0.6661933976666781,2.8729901417086534,3.723652136667936,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S003,273,0.515179806144638,2.2045637862623293,3.060668654597678,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S005,277,0.5115145763691596,2.872141512386887,4.778224307143367,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S006,235,0.5693693799095707,2.713357421323355,3.109480074051513,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S007,270,0.5333580519082437,2.1590959149361435,2.6512214031514216,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S010,266,0.5123173413467927,2.604534784558938,2.934903049203077,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S011,284,0.5912462840886541,3.8370228896540755,4.819447696350251,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S014,264,0.5450636469690212,3.4105370065161997,4.036798450049531,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S015,281,0.6109098024256956,2.8175049698369405,4.374151313113771,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S016,288,0.47405319579956834,2.3253337915689984,4.511520583255923,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S017,288,0.5051080944218036,2.042330374083493,2.453975687309465,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S018,307,0.4567695080569759,2.0538417424541464,2.562173240407516,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S019,330,0.4301167778993838,2.0840941675726894,2.3527293224535772,,
main__chest__all_available,participant,THUAS,THUAS::THUAS_S020,336,0.40149076546551604,1.883924028956694,2.3967271661095273,,
main__chest__all_available,participant,TUM,TUM::TUM_S001,275,0.48089604269214303,1.8150837880498032,2.7848646729725277,,
main__chest__all_available,participant,TUM,TUM::TUM_S002,275,0.5604013581721352,2.674095943595641,3.039064049333316,,
main__chest__all_available,participant,TUM,TUM::TUM_S003,273,0.3742366733408628,2.053977354368892,2.6691586035497035,,
main__chest__all_available,participant,TUM,TUM::TUM_S004,285,0.40082711073813587,1.8146615738921663,3.333512396408365,,
main__chest__all_available,participant,TUM,TUM::TUM_S005,274,0.6165032473693514,3.05308313224997,3.81646837943711,,
main__chest__all_available,participant,TUM,TUM::TUM_S006,283,0.5020723280401821,1.8937305455350295,2.2608465171851853,,
main__chest__all_available,participant,TUM,TUM::TUM_S007,282,0.498982943339728,2.3821601088251976,3.1704652013707273,,
main__chest__all_available,participant,TUM,TUM::TUM_S008,258,0.5078843274406115,2.242543954485758,3.803115292123051,,
main__chest__all_available,participant,TUM,TUM::TUM_S009,286,0.46994483882643656,2.5151513085452706,5.330128485764276,,
main__chest__all_available,participant,TUM,TUM::TUM_S010,266,0.5881856617049649,3.906000217629484,4.410654470049044,,
main__chest__all_available,participant,UCR,UCR::UCR_S001,186,0.48561463816714623,2.627177937696893,2.708438144263667,,
main__chest__all_available,participant,UCR,UCR::UCR_S002,287,0.42478574587717743,1.8633436982261447,3.901101371058455,,
main__chest__all_available,participant,UCR,UCR::UCR_S003,227,0.4871085385689953,2.750098215208588,3.2108904493355817,,
main__chest__all_available,participant,UCR,UCR::UCR_S004,271,0.4937510706495891,3.4591783291597915,3.896461217430209,,
main__chest__all_available,participant,UCR,UCR::UCR_S005,230,0.47083740624047093,2.2190856417546003,3.018863526350357,,
main__chest__all_available,participant,UCR,UCR::UCR_S006,268,0.5388161409821699,2.0604742707373505,3.694480583652938,,
main__chest__all_available,participant,UCR,UCR::UCR_S007,284,0.519839009356898,3.087889780411192,3.4589410993140235,,
main__chest__all_available,participant,UCR,UCR::UCR_S008,263,0.48441000389767214,2.5571527668924676,4.332979376996131,,
main__chest__all_available,participant,UCR,UCR::UCR_S009,288,0.6202270975999188,2.5506584116117406,3.148503503146441,,
main__chest__all_available,participant,UCR,UCR::UCR_S010,283,0.5778464716358727,3.4223645317990825,4.820195412341159,,
main__chest__all_available,participant,UCR,UCR::UCR_S011,253,0.6085954903012757,3.02838563371942,4.259751480877025,,
main__chest__all_available,participant,UCR,UCR::UCR_S012,274,0.5488942310522398,3.0088249499815434,3.9883848197073397,,
main__chest__all_available,participant,UCR,UCR::UCR_S013,284,0.5950108863682267,2.917727309065412,4.1216577590064745,,
main__chest__all_available,participant,UCR,UCR::UCR_S014,282,0.5437409903934299,2.4866037894603243,3.0490011170212745,,
main__chest__all_available,participant,UCR,UCR::UCR_S015,278,0.5333135147234604,2.659970607500297,3.074817686465306,,
main__chest__all_available,participant,UCR,UCR::UCR_S016,279,0.5568257833731506,2.696292220937148,3.362410697572987,,
main__chest__all_available,participant,UCR,UCR::UCR_S017,276,0.4603169019058313,2.257885839306814,3.0906999329060874,,
main__chest__all_available,participant,UCR,UCR::UCR_S018,329,0.42431708330643725,2.1404414223208192,2.5807108343941243,,
main__chest__all_available,participant,UCR,UCR::UCR_S019,280,0.5375066340408734,2.617642632821034,3.0327425901926546,,
main__chest__all_available,participant,UCR,UCR::UCR_S020,285,0.46627167766878,2.3619436345253964,5.038155565182561,,
main__chest__all_available,participant,UCR,UCR::UCR_S021,285,0.5012788608231364,2.2322904705921016,2.5851393004287293,,
