relative_path,old_sha256,old_bytes,new_sha256,new_bytes,change_class,scientific_content_changed,r_version
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_code_manifest.csv,d1fb5e78dab2a1169ac5612f57c0b992a65133d6ce4e942b637f16bdc5333f14,916,c3fae351af8ccfaa3b07017b2e7acc56097f39e602f87a236d2f31674e8873e7,916,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_figure_code_manifest.csv,384cfd29618316bf1c0a2de43408e7f40644e11e2ada30f0dad96fcfcc9a570e,297,a21232cc8a57a0053e8d7fcc3fd091765ca7f5acccfb2ad6b3d4811099f7f64d,297,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_figure_input_manifest.csv,0f888fb28ca13e283750595bb1c8030d37309235d39a0dbf9e534f3c52d2350e,235,f33972fb1e09933234e454f362134e2d3f313735b87616a88d826274bacb4103,235,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_figure_output_manifest.csv,977ddde27ecc1403291cbfadf559692a2afe5d4216fe78be06f9ad9c3292d236,4802,d6491d5018ccdd235c6b886c2c61661c3770ffc0fcece48fcd0cc55127cfc170,4802,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_output_manifest.csv,0b740d8bbc83f223be93ef93dfef5ee01cfbbf6ae8ee5c2980b208349fae44c4,4845,6bf4014b522403dcddb90e28aa785fb89c223ec6550137e532d79e80a5d63111,4845,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_diagnostic_code_manifest.csv,92cc098655fc77d7ed099f48182cfce91f0c3541b119e68ed6fff7ff56a6aa4d,1083,3ecd89c7ac96f0ccfb59d59ff2144932d80e396aff0be14a153a82f71eedad3d,1083,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_diagnostic_input_manifest.csv,b9341377e54556b6ef4b80b73e49aca10fff28ded4381897890c27543c399a05,411,a8d1c5426b60eb66c8a0bed1926b6de2ce1274832435b154d127e1cb671994bd,411,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_diagnostic_output_manifest.csv,7e2df7a444cc0ec2a08d7d4627552a0ae03149524676af55b0bcfdddf469acc7,2951,1b1002578ba864064024617a1a91487145805570a96856bc6891da07034d80e3,2951,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_frame_code_manifest.csv,c670412e4f6bc3a8a1bdae3071188f2a72c4e1e143ea366a93984c130d9fc054,554,e61d752c7219fdfec9b7327c966c7be2ee0f9df782cb9ae9557185eaa77ab330,554,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_frame_output_manifest.csv,ba5fc00cb2d31583c89326589332d198c1484b463a9b6cb626ce20b7f1907ed2,4353,8463445ac682272a59fda9617a2f77033d6c3ef54b3a5b29ea4f67eb1bdfa6d9,4353,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_inference_code_manifest.csv,0cc4d10d702f715875b01607e00d9087689acc50a1d2614ad10f5165e7b94a2d,828,d5b05d86db4fbd9a47ba99e097da6b4afe8766a5277b917343c658ba65a99257,828,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_inference_input_manifest.csv,0dd8947d95b1fa11b7c403986c8c06d5a78ee538a38527bb93190dc9d5943f17,616,30a9792fa9fb0684050a697555316698cfcd50c5623f88cb843b52cf59a53361,616,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_inference_output_manifest.csv,e977eaa21c468b560acc624b3fdc814a34a8c2ca5d57c79df4635593cf8597f5,2221,4b6a9b1d1cc3e4d07921385beb432b21b72d0afd0fee1c0e3434b9dab052ac4b,2221,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_model_code_manifest.csv,25542deed7094dfe5a29fb850618603c510a6992d1ee914af8ef4e31045b38dc,949,00e761a1ac1767ef4a740d71eca90fa031248c22a4ec39428cc4a6e21f44d97c,949,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_model_input_manifest.csv,3c7856e4a27c5d98e42270bc3cba9fae00edf6973a8609ef6265ed2929a3d57a,605,b2f1a99f5b219c71b7d40c37dfdd9497ecc234d012f18010b6abf53fcea539b5,605,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_production_model_output_manifest.csv,6d03668ad2679509c518710d794234c19c8a7fcd1b73377ea277177cfc030683,2620,3386633a579406b262ab2f43aee86f908a140b08c674b1b01348be522db64684,2620,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_reconciliation_code_manifest.csv,5c2447553cc81ed40a810770737508cd6a7598fc76c04c0deaec35d5b921af56,299,a0852ec993de1bed40edc1941f0b2d26b5da2ecf77cc254bd5b323cad5632248,299,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_reconciliation_input_manifest.csv,eebf85774cf008058b2ea7a9c7e55239b05d2ac332eadc2cf48381e52878d5b7,2736,c9d2b1e970aa369f0b9669b863cf94073e5f55f46968f478fed2c7214604a3e7,2736,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_reconciliation_output_manifest.csv,17f57949209eb411913adacff466c46ea434fdaade56f3b6a602284ba9948ed0,1505,6ff0f3a4642ec496a8b82eddecf679fb4225fe84c3f50cbd4a1d90b3d1bb5b42,1505,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_upstream_repin_code_manifest.csv,736fa6156f008ada7ec788081025842e446c330f828e4fccf407675bbceafec1,553,73c5447198fcaef10f1d0091fe20ff3a43cdfe40c4ce6a1c342b4c733c0c8990,553,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_upstream_repin_input_manifest.csv,7f47ee3dd5a5998a4e5e2e0161c3de0b9ee3f65e9dc48ec9d930b101e3f2c9ce,2157,9e95e2a2a8ec5ae5858b078fc85e90fb98328e2ea81be34d13f49110f23561f5,2157,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_temporal_h02_upstream_repin_output_manifest.csv,53ef195e1c2224133291434948d4bb76613c3f1530f12ddd46a15673b33652a0,1265,367f9415692beea672784b78c94627deb7e46e89735d7199ef3dd9191aacd8d8,1265,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_timing_repair_acceptance_manifest.csv,6285cb23d026ad199d9d6b6b4321f41fdeed4e6ae00978f84b71f8abd0a1d5bc,5659,1dca8376b2dd2d65b9bad04f1e3dc1d012f05ccb44fa7cd8d3c81e7c743a87fd,5659,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_timing_repair_code_manifest.csv,8a1fbb66663a9e6134eac8eab438b4c0510c395760de052c3a7901b1f5a37417,498,1bc90dc63e784d9860c5c6cd3274e15368821dafc1ec8f8855d8ff427666095e,498,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_timing_repair_input_manifest.csv,05d9fc2e99206ae293d24534f279fb835ad1062f683610701e770db73fbbc8e5,9390,a5817014608277d299aa1c1fa861ec7932e617388225549a8b010cc3c6b66919,9390,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_timing_repair_output_manifest.csv,43e83b27e2261cadf9fc9a558c7cbd8b540799df761a51dd9fc1910582ccc90e,3686,7ac39028d2660ceb349c71e8b14381ac8fc54b0b4257b332572f26b247c8738e,3686,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_timing_repair_pipeline_manifest.csv,f4f219bd850cb1186a0f5b3d683b514618e0769f87177e29f08f6b27219076b2,3904,6f410646bce12cf95979f1766033758ba201d259115b7b09605173ffddc63434,3904,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
artifacts/12_manifests/H06_daily/H06_daily_timing_repair_report_manifest.csv,20a9f5ecdeac0e5e4c02b6f0ad48523be7f6bbf1619f79b479a67fad22ea6c71,7890,fce5309e285d2556a19b6497f13f1ea5186f0f94dcbc6b2095755a6e564f231d,7890,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_analysis_preparation_report_manifest.csv,c0d75bc9c4ead50ef48b8b7e7c88fd41a15474340472ea7f65443f5a196db1c2,3675,1579815ec9d3110f4e5b37fe7f5843947f1e0543dbe1b219c834be0ba388e28d,3675,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_daily_ar_repair_pilot_report_manifest.csv,63a16f9dd757af62977795414a45a40a14960111d64e98f93dca9c54d6344c8e,2152,8651e1f047ae611fb85a41c9c586b6112c98ac43658fd0a0917661823a9077cf,2152,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_gap_clock_repair_authorization.md,b2484435e8b38fa7526362277da08e1105320bf1b6aa88ad9ce5f4d6547cef04,1654,0cba918adfbb0c1bd945989edfb0b3a1244681ac5269ee344af4dfec328ad676,1656,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_gap_clock_repair_report_manifest.csv,74cf8348fc8166df94b70242f00200302a36801bdefbcf826cc2e2e309b96b52,973,b6947d1dbfe3ce91e71d170cb12b416b1119d63a4f46f8b3077cae56d3d22b94,973,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_joint_context_exploratory_authorization.md,b1e82c45d544b533f455bb9ba3927dd435de61f489648d159e598d0ef8461949,3311,2f83d045f7c117b4c1849904f3be54dbeea44c601edd8e5fe2a40525123b0026,3312,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_l10_metric011_report_manifest.csv,bede6920d1f576acbca53b43872fd87db626b72123db9f370c98264754f0c1f9,32436,1890a978ba39789f45dc2474bba4567834d79a8468fbf6a154075e47a74edde8,32436,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_l10_shiftlog_pilot_acceptance.md,c7d5f79897650d9bb59f60b8556948909b6df808352d6b5ee1e7e769702d833e,3618,610f748800500e66e19a1cb062cce11c22ccc0070d6e5be9fa390a33f2ed716b,3617,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_l10_shiftlog_pilot_report_manifest.csv,dc38b8857f0240a257a15b2a56a1b5bfeda7288d18f8ca5b47c36faca6ddb8af,9645,3bd0ef69940f61f263963e99c78bd5f2d6f39812758ddc265bca6fcf4105c93d,9645,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_mder_metric010_report_manifest.csv,4a094f44a168557969f907daa8733d0e98f38aac3a2771ec4253a333676d2799,3712,0d6afa60ab1036df8e08d2bcfd68ab7d0f21fe39bea02ecba18b6a0afaf71815,3712,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_non_l10_pilot_report_manifest.csv,08672fa8911c62c9f399b8c3853f204dd4d477d2f0bff0b3a5fd72029189c716,4291,5a6dfd52c5edb64934348b61b44a376c9a451e1856cb84180985605d82544853,4291,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_non_l10_pilot_transition.md,3d45732606480de6db14fe81cd66ea501928718a63300a7238f6f2b748318e97,4273,4d9741f420d485fc7ccd6190d174c7502d27fb876d30ce6e827a24cee2149aa3,4275,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_non_l10_production_runtime_continuation.md,fee64d48bef3c4b6b9a06f051a5973080e9f2a3f680633eab568ff6730a53375,2664,fbe1e32d728fbac6b8896ec455fa8b68da4f8a03cca708ed020976a24b17293f,2666,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_pre_sleep_no_nugget_report_manifest.csv,fd68ca1bc7747971a261b599cf2f51300fd2d5f558ab260cf7cedddd1a2f7a68,10476,34f9b9f2b09d7ed5bc72fcaef0b941b35ad07320769a23372711243a69080f12,10476,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_stage1_gate_and_stage2_transition.md,588bb91dd0a5528b00de58c16d47ffdf3385eaf2900a6a9442d80eb7215b20ce,4802,719da72de0ebb588dff6c29df3e182c149dfc3d656424c3d9918d8de226950e7,4801,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_stage2_pilot_report_manifest.csv,6829a079b7546cbd6eee4bee1d6f7b259d30779f1184c62576b5acab9da5ff02,621,1928a4b6e43f2c1cd04337619dd7bd8d90c50827774561b50f605c7e7e0e456a,621,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_stage2_production_report_manifest.csv,a3812456a9132686110cbdc72ecf40401bbd3d4d3a46b8b78182a9059f9e0c09,6022,5e1990aa07f84b765bb3f01076f754fb58b2c03fc92757b071608ddaf230318b,6022,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_stage2_production_transition.md,6c034bf1bffd6d792dcb834f55fa4aa350b5477e73567ea15aa02032f2bdbf15,6297,835aa7d2c95d1493f6ad33354cd3f3f34238f791ad5048eaa173ee009f5d84b2,6298,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_stage3_acceptance_stage4_transition.md,cd356f29d63aa5d663453e3b4bd0a04a804caa9b26221196bde1b9c304fb25c8,2641,80d52eea0d175c55098f5aaa716f0d37f5ba4ff532aca5c35fd94a4912549c67,2642,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_stage3_revision_gate.md,f1f21e6c976f09f3fa370e1d7cb11af14fb10947ec7b09a0604668eab733d4f4,9115,733dd1dd4c57bfdb6df7bf10e69e635455c451373c8dd0f6e3060c12b6e3884e,9117,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_stage4_preparation_acceptance.md,7c284d6b79df9e2d541c6484b38038820b4e1a0b8206997f1cd8a293e108481b,3787,8af64ee0f658f188bab55a06652ce91741a6909e08f6f4353a740d0daf069fad,3787,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_stage4_preparation_gate.md,96d4e2ea27bad097d7cccbf7e38371e404311073ad5a398e5c6d4f46c4118f1b,5266,075d5e4b749d0e4f814dd925b54bea6a9619245b202e5d8f1f01a6a7debee974,5268,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_temporal_h02_production_report_manifest.csv,59bf89fae8587f8758b03b6d4947527e4012c97a1745c6905d75ee6ceccba926,1907,1463be53961f94a922e046b7cf2e1ccfa00c9911f34692ee300cfa02b6efb162,1908,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
audit/hypotheses/H06_daily/H06_daily_timing_repair_pilot_transition.md,edc9b5ef5a895ab27f7e350764b94a4bf40e93b129e42df66999f2f810984875,4196,c96c4aba47cea82628f979c7d43f2a9533ef079267309be31b0496d7d9ce45cd,4198,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
scripts/hypotheses/H06_daily/build_h06_daily_daily_ar_repair_pilot_report_manifest.R,92cd5068445b42b53decde210160738632125f097c5d44909cddd198a143b5a3,2181,3d50dcfc279c72d5395aa39b5641110c5bb551c44a444e91c4e7b74c430650ea,2180,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
scripts/hypotheses/H06_daily/build_h06_daily_l10_metric011_manifests.R,d0de969023cfd1a4a7cccb877f3d2840e82ec1dd6778b6ec55098fc6c075d3bd,9453,c4df45f65d405725ed1ef00ac57cec6ebbbf3ec175f481a93f687f6b0a0f45b0,9452,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
scripts/hypotheses/H06_daily/build_h06_daily_preparation_artifacts.R,a84502e8fdcf884bfccdacc959392c8d25d0875f4183f2f3fc41b047abf5df16,39366,3196d183e35b3c9b206bfb181cd3a53f5657017d3f8877102a05304761eca1ca,39366,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
scripts/hypotheses/H06_daily/build_h06_daily_stage3_reader.R,f91ee70015a9c0deff15214abbc0a585aef570d8a2ebf6dfa091f9608b8ab3ae,35174,0ad86f6d36f50c012770aa97048026ed52e9bf386430589693d49316e7b6f7d9,35174,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
scripts/hypotheses/H06_daily/build_h06_daily_stage3_revision_inputs.R,70e6d53991a56a6fc6d303cf953f77366eff5a1ad6c87e747debf5e0540a361f,46872,c8637cd229f8955729950ca59970926e705c38d0c3b9f025665bb6b862600aca,46872,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
scripts/hypotheses/H06_daily/diagnose_h06_daily_temporal_h02_production.R,2389fdf9af6e1ae5d274d544f2020f5956b0fda9116a180b389f51ea5d25bbe9,8249,55c1dab78ed17bb62b5234c5432faa14b92528d155075ff37d7d418b4e4428b4,8249,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
scripts/hypotheses/H06_daily/finalize_h06_daily_pre_sleep_no_nugget_diagnostic.R,49d34403ab60fb4ad553ce79829faca17579544688d1ad9a0d9146d3923daf9a,12276,af4c843293db84bc026dc64ecff3f7460adbf86986f34344a59a96d841101193,12276,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
scripts/hypotheses/H06_daily/h06_daily_contract.R,51945ac5a5a97ea2c65107cc87c40d592ad36675cd0f60ecba5898f8b1f39943,5748,469b3a01c92cc7af7f60af3a222adf1e119ee8665d6c53af051cc29936ed9710,5747,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
scripts/hypotheses/H06_daily/h06_daily_gap_clock_repair_contract.R,e1c24c5b8472f3fab24f11332564d37a3434e35ded817a91773600c8b11d32d9,11772,ec82f8cb8632b1c1d992a4ceb5633c2982e201cb4549636a1640438ecf91b990,11772,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
scripts/hypotheses/H06_daily/h06_daily_h01_diagnostic_alignment_contract.R,56a92faae5f0eaa6f34e435eed8adb11bf652697819175c6afb3005a5e1cae0e,8174,c856b7eac3964410a7bcbe81dc9ac96b30d86a808fd88e8a613a2014c52eb7f5,8174,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
scripts/hypotheses/H06_daily/h06_daily_joint_context_exploratory_contract.R,b4a90819a7f327b289a6b39f5cf8e3e0a517737116bea76812c34dc07a332d66,6183,786db2a807024835fe54da8d409279c62ed409dd6634b8162fac3aa68fd6d9bf,6182,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
scripts/hypotheses/H06_daily/h06_daily_l10_shiftlog_contract.R,a1f458b3df70d37ec3375a789e336065be1f16d35b78d172b6501ddedcf03f09,8398,428062895116acb58dbf7f464c236cb528663d30e0c84f77c55e27aae5e6a5a9,8398,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
scripts/hypotheses/H06_daily/h06_daily_non_l10_pilot_contract.R,4754919b5f90a5ec948e05f9c5dacca0ca6ae27c0fcb27d020328d931173840a,15209,d3d408b09d9c9e34ec6c80499108ecdefcbe715cb8ea5ca390d33da6cdf57e46,15209,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
scripts/hypotheses/H06_daily/h06_daily_non_l10_production_contract.R,761c143011187bb914e25e1b745365d01ca9b319c431ac3f975c911d3762186b,15410,95fe89ca4d3c0ddefd8978a85bc3586a30cc6b2934d49533afc6917f075cde4e,15410,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
scripts/hypotheses/H06_daily/h06_daily_temporal_h02_contract.R,5d472c1fb2a303aeb8d3bb5d923f0160d7c5b43ca2d981356d1bfcc5b2162cef,3720,f64e5b3d7c0c53680422ce5bdd8c4b1110e83df3105301065012782e558dc59d,3719,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
scripts/hypotheses/H06_daily/h06_daily_timing_repair_contract.R,5c0db926531206f00881810b89a23474da2c22bdf66b7862f8ba6eab707c976e,10614,e0a9509be1e9894cfe2d36bb01cb13d7333cf9b7b3c692c59a1e57465a06ded0,10614,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
scripts/hypotheses/H06_daily/postprocess_h06_daily_stage2_pilot.R,6898a256ac0771e4198c734e1a0054739ed981749d51ea8ce976fab68f61e70a,17312,5163627a7ce702353f01e4fcf49d779b7b7746c74e84bfab530ab10d3bf68814,17311,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
scripts/hypotheses/H06_daily/qualify_h06_daily_temporal_h02_upstream_repin.R,3d45928e84ad175f5e491e9fdf354a323c3b30e4357624acb0dd3824cd1e6c9d,10252,edfe09b5a67a7dbf7751cd5599bd0724f3d88202111213bec16782a0b97b9a1e,10252,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
scripts/hypotheses/H06_daily/repair_h06_daily_non_l10_influence_index_hashes.R,492d38cc555acfd162af5af0db9c48660c5ddc192d9ca53a66a7e8d83fe8f2e9,6449,22ee5fec6aaff655ff39a699e8ccf7ed0472bf7375dc8db4a7e477fde853913d,6448,WHITESPACE_NORMALIZATION_AND_DEPENDENT_IDENTITY_REPIN,FALSE,4.6.1
scripts/hypotheses/H06_daily/run_h06_daily_pre_sleep_no_nugget_diagnostic.R,1871814882aa64efe570e3358520cccfe141dae44e8a51a56a27cdc56468733e,21174,1f2b41ecfcc4f1467ae48ed0e4ee24de3c0bcd259c0f98b4c6c7766f1b366b81,21174,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
scripts/hypotheses/H06_daily/run_h06_daily_temporal_h02_production_models.R,f2a70eb1059b31d0d99a382980be5593e33ce8448f4de5682fe59362ddaf8b59,8908,d18657c5d90211bf9f71fc415f55584e2241cf1f961295b39f6f31304f401dd5,8908,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
scripts/hypotheses/H06_daily/seal_h06_daily_pre_sleep_no_nugget_reference.R,b7a3463073a7c3a3364774f9d98e623c93e2d5c713c8ea92734ae02adfb77cb6,12931,26e99b8c3184a35f23f36ee6b35365c24464c5ae3ac67416170ce5ee7aa8d916,12931,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
tests/hypotheses/H06_daily/test_h06_daily_l10_metric011.R,3fd5b7646a008f5cc82e3ce74bbe8a8584213a80ae702fecf74b47fdb888c576,19412,46da6b637912676abc51d66552dde3de8f7e381d717e0cec166cb1b8bdeb4120,19412,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
tests/hypotheses/H06_daily/test_h06_daily_l10_shiftlog_acceptance.R,3a8863f29310a9fc3c6b841bf4af2660c3859c10643ade09c0aabd1961ebee09,9516,f9dcad30ecfc349d14b7f99d2cda074c65e0f621ad915d5f02e79e94a4385ee7,9516,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
tests/hypotheses/H06_daily/test_h06_daily_preparation_acceptance.R,be7132d7129900f1176bf0d9697a23e7ffae72cc540b18996dd1d4ef75df7fd6,4482,c232630f6760c74e67378fcf9eeda06064d3bca671c0ffc8a3b57cfa782dfc32,4482,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
tests/hypotheses/H06_daily/test_h06_daily_preparation_report.R,51c0e2e42865e66d64e8625e7996c0d66022a15b0c0212df3bcf0ec3bdec8680,10471,4fbf8ba28dc957295ec5c90e42247f644c0010b3097195652d1e260fb6bdc2a0,10471,DEPENDENT_IDENTITY_REPIN_ONLY,FALSE,4.6.1
