run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,omitted_participant,maximum_absolute_dfbeta,maximum_dfbeta_term,refit_status,refit_error
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S008,0.8045199968428633,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S005,0.14897512021712644,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,MPI::MPI_S221,0.02702335189782356,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S007,0.18709051155085368,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S014,0.4520525691797808,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,MPI::MPI_S206,0.5938318233398531,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,IZTECH::IZTECH_S015,0.716667454204001,site3,PASS,
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,THUAS::THUAS_S015,0.31276276772013367,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S003,0.3710735863922204,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S024,0.5944428486886594,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S011,0.4312123498471042,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,MPI::MPI_S205,0.4765556654714526,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S001,0.8780215240770366,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S007,0.4566102068140635,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,IZTECH::IZTECH_S001,0.3726436418780116,site3,PASS,
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S011,0.49041303040289447,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,KNUST::KNUST_S005,0.5315647113314624,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,RISE::RISE_S001,1.0540743273319912,site6,PASS,
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,KNUST::KNUST_S011,0.4817470749809269,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,IZTECH::IZTECH_S003,0.09436599605085452,site3,PASS,
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,BAUA::BAUA_S011,0.5301510083990959,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,BAUA::BAUA_S012,0.42905681305563,site1,PASS,
