path,type,sealed_sha256,live_sha256,sealed_bytes,live_bytes,exact
artifacts/11_source_data/H11/preparation/H11_preparation_activity_attrition.csv,file,451cc5ea0429def9c2f9aaa9a96f2a6bfe083ef39b734177cb6332dfaf37bf16,451cc5ea0429def9c2f9aaa9a96f2a6bfe083ef39b734177cb6332dfaf37bf16,1535,1535,TRUE
artifacts/11_source_data/H11/preparation/H11_preparation_environment.csv,file,064cdfef11b40cc77dab57833148c5095de97dccb0885d564a1a95b79495c385,064cdfef11b40cc77dab57833148c5095de97dccb0885d564a1a95b79495c385,382,382,TRUE
artifacts/11_source_data/H11/preparation/H11_preparation_frame_integrity.csv,file,1660068e25c193b047af32fa85cc9972a2b5a5900866c4cac376cfba8d65bfd8,1660068e25c193b047af32fa85cc9972a2b5a5900866c4cac376cfba8d65bfd8,2955,2955,TRUE
artifacts/11_source_data/H11/preparation/H11_preparation_input_identities.csv,file,f5cf6b112187975ed56a4f2d4c0c03429c821ce059d957748f9ca758a3b5ad20,f5cf6b112187975ed56a4f2d4c0c03429c821ce059d957748f9ca758a3b5ad20,2295,2295,TRUE
artifacts/11_source_data/H11/preparation/H11_preparation_melEDI_distribution.csv,file,e95a835c6e8bddc16ce2e8baa4e68289c77599c5cd6a1a7cceece83f83c613f9,e95a835c6e8bddc16ce2e8baa4e68289c77599c5cd6a1a7cceece83f83c613f9,1129,1129,TRUE
artifacts/11_source_data/H11/preparation/H11_preparation_sample_support.csv,file,25896ddd7497ab433aef6370622c54588df53817ea58ce235d622f892bbe484f,25896ddd7497ab433aef6370622c54588df53817ea58ce235d622f892bbe484f,1238,1238,TRUE
artifacts/11_source_data/H11/preparation/H11_preparation_site_sex_support.csv,file,c84fc81d01624796b7832c64db176f7ac4dc48316c3926018b83faa7c53d52b4,c84fc81d01624796b7832c64db176f7ac4dc48316c3926018b83faa7c53d52b4,3392,3392,TRUE
artifacts/11_source_data/H11/stage2/equal_site_solar_context.csv,file,33a31d56bf3ea8176eace101f01e020a88335dc196bca4a5b3a5d13277f433ea,33a31d56bf3ea8176eace101f01e020a88335dc196bca4a5b3a5d13277f433ea,497,497,TRUE
artifacts/11_source_data/H11/stage2/female_minus_male_pointwise_contrasts.csv,file,3e9f874f3ba78223ec40c41e8fee37c80d1867d6f7aae6f6800f34b4efb4da8a,3e9f874f3ba78223ec40c41e8fee37c80d1867d6f7aae6f6800f34b4efb4da8a,66617,66617,TRUE
artifacts/11_source_data/H11/stage2/figure_pointwise_mark_rows.csv,file,da0ca8c8816d0a0bc029f3cca6fde9d3b67d7ea6c4eb938f9661441d07724dd0,da0ca8c8816d0a0bc029f3cca6fde9d3b67d7ea6c4eb938f9661441d07724dd0,15093,15093,TRUE
artifacts/11_source_data/H11/stage2/main__chest__all_available__effect_size_fixed_predictions.rds,file,74087baf7b3d4916cc71e65c5b9f78ac78e5dfcdafa049c362d7f580e20d5f20,74087baf7b3d4916cc71e65c5b9f78ac78e5dfcdafa049c362d7f580e20d5f20,767136,767136,TRUE
artifacts/11_source_data/H11/stage2/main__glasses__all_available__effect_size_fixed_predictions.rds,file,5d4e90a1155dc969d0ec3c2a6f74c3612cc27bf5bcc44d2f838adf3ae52ca363,5d4e90a1155dc969d0ec3c2a6f74c3612cc27bf5bcc44d2f838adf3ae52ca363,721736,721736,TRUE
artifacts/11_source_data/H11/stage2/sex_specific_curves_pointwise.csv,file,6a1d599b200754cf15f679911b8ee50d96de3eb908198a3a8ba4246cc2ac6b77,6a1d599b200754cf15f679911b8ee50d96de3eb908198a3a8ba4246cc2ac6b77,115975,115975,TRUE
artifacts/11_source_data/H11/stage3/H11_reader_activity_female_minus_male_contrasts.csv,file,9c8f5b314916af91a359b7438f9307d6e5852467e34d7c5d7c4e44dabc6534d4,9c8f5b314916af91a359b7438f9307d6e5852467e34d7c5d7c4e44dabc6534d4,77978,77978,TRUE
artifacts/11_source_data/H11/stage3/H11_reader_female_minus_male_contrasts.csv,file,f1950da8a8ffc9d4e344604e384dc2c1facd99610039226d82df1210780cf5fb,f1950da8a8ffc9d4e344604e384dc2c1facd99610039226d82df1210780cf5fb,74179,74179,TRUE
artifacts/11_source_data/H11/stage3/H11_reader_sex_specific_curves.csv,file,76d733c5d04dd6e359aa85b578e54c5d4f292296fa2f5a17e03282856fbc72f3,76d733c5d04dd6e359aa85b578e54c5d4f292296fa2f5a17e03282856fbc72f3,131283,131283,TRUE
artifacts/11_source_data/H11/stage3/H11_reader_solar_context.csv,file,acdb226b5e93123f893cb8a6f59382fc87c0fc2a39a9be1d9648f92acdddd793,acdb226b5e93123f893cb8a6f59382fc87c0fc2a39a9be1d9648f92acdddd793,701,701,TRUE
artifacts/12_manifests/H11/H11_activity_context_output_hashes.csv,file,6960448adc102d29ff48c06d07eb53cdb97a1bba89ea7dce73f779d5c5a4eecc,6960448adc102d29ff48c06d07eb53cdb97a1bba89ea7dce73f779d5c5a4eecc,12633,12633,TRUE
artifacts/12_manifests/H11/H11_preparation_figure_A4_proofs.pdf,file,167f5fc42b99269f3df983601a128cc9ab505a07dd154ff46e501529b30b0abc,167f5fc42b99269f3df983601a128cc9ab505a07dd154ff46e501529b30b0abc,433431,433431,TRUE
artifacts/12_manifests/H11/H11_preparation_figure_manifest.csv,file,9ab683de6a4c2f670d4b029047b3924f15d258336cee9b432e6026e1862305f1,9ab683de6a4c2f670d4b029047b3924f15d258336cee9b432e6026e1862305f1,3558,3558,TRUE
artifacts/12_manifests/H11/H11_preparation_figure_readability_qa.csv,file,e91f72462e360892916501bad4701702180edb4927957cafd0e0a1960d0ea128,e91f72462e360892916501bad4701702180edb4927957cafd0e0a1960d0ea128,3475,3475,TRUE
artifacts/12_manifests/H11/H11_robust_method_feasibility_hashes.csv,file,58709b4952c8ca1fedca83d916c446fe0b1e1cee680d27b5641b1ce1047f4c67,58709b4952c8ca1fedca83d916c446fe0b1e1cee680d27b5641b1ce1047f4c67,1403,1403,TRUE
artifacts/12_manifests/H11/H11_stage1_artifacts.csv,file,f8a01001dad7e2b6744e0baa00dafb3e10263aabe4a901f28c84add32102f33b,f8a01001dad7e2b6744e0baa00dafb3e10263aabe4a901f28c84add32102f33b,2344,2344,TRUE
artifacts/12_manifests/H11/H11_stage1_output_hashes.csv,file,25ab55a120c78a04b76efe1cf19147d33360995ab5891816034d0606aef0757a,25ab55a120c78a04b76efe1cf19147d33360995ab5891816034d0606aef0757a,3576,3576,TRUE
artifacts/12_manifests/H11/H11_stage2_artifact_manifest.csv,file,ebc200c5f0b0a6908a763b15425b0de5af85dc24cf258ae1c0e6b5cfc30a84fc,ebc200c5f0b0a6908a763b15425b0de5af85dc24cf258ae1c0e6b5cfc30a84fc,22776,22776,TRUE
artifacts/12_manifests/H11/H11_stage2_figure_manifest.csv,file,d21033959a0465297c7528129924a1c1de9d255ae7dec261e5fbefce22b808f2,d21033959a0465297c7528129924a1c1de9d255ae7dec261e5fbefce22b808f2,3320,3320,TRUE
artifacts/12_manifests/H11/H11_stage2_figure_readability_qa.csv,file,3568cdc41f9e38ce7d206b8ad0d4e4442e298d461fad07498da8858c70f0b40b,3568cdc41f9e38ce7d206b8ad0d4e4442e298d461fad07498da8858c70f0b40b,2625,2625,TRUE
artifacts/12_manifests/H11/H11_stage2_output_hashes.csv,file,a3cb30de615c615cfbfd6bfb1b7994634b1721915ed446eee5e00157638d44a2,a3cb30de615c615cfbfd6bfb1b7994634b1721915ed446eee5e00157638d44a2,22973,22973,TRUE
artifacts/12_manifests/H11/H11_stage3_artifact_manifest.csv,file,2f55cef62117af71beab6e320fac842489b24be149209ea60a1d54cbd172f645,2f55cef62117af71beab6e320fac842489b24be149209ea60a1d54cbd172f645,14512,14512,TRUE
artifacts/12_manifests/H11/H11_stage3_figure_A4_proofs.pdf,file,57af47961b5fb310e29cd59259e0589d53b106ef14e292a04e36071326da4b79,57af47961b5fb310e29cd59259e0589d53b106ef14e292a04e36071326da4b79,2267632,2267632,TRUE
artifacts/12_manifests/H11/H11_stage3_figure_manifest.csv,file,3583facdc1371871de12199e19a30b64cd1b15e95d6b6ba118bb255d01215137,3583facdc1371871de12199e19a30b64cd1b15e95d6b6ba118bb255d01215137,8820,8820,TRUE
artifacts/12_manifests/H11/H11_stage3_figure_readability_qa.csv,file,c6be1ed074eaccc7b8efa3096336dda006b53c6dc72956082bf69655b2757f26,c6be1ed074eaccc7b8efa3096336dda006b53c6dc72956082bf69655b2757f26,6960,6960,TRUE
_build/nathealth/notebooks/hypotheses/H11.html,file,2c8a34ec47c10b3b4b1be600093cb03837bd0beb3b617f7e04f156529076d21a,2c8a34ec47c10b3b4b1be600093cb03837bd0beb3b617f7e04f156529076d21a,306265,306265,TRUE
notebooks/hypotheses/H11.qmd,file,7909ba06782c84223197ab7fcd16493d7ee6e6d8b63c750aa81f17cb97977867,7909ba06782c84223197ab7fcd16493d7ee6e6d8b63c750aa81f17cb97977867,57462,57462,TRUE
config/site_display_registry.csv,file,3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809,3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809,295,295,TRUE
scripts/pipeline/hypothesis_preparation_provenance_contract.R,file,6afff45a29a0bb96a49dbf46e611fce15dfd1618b4699da40d4b1f15cdbed026,6afff45a29a0bb96a49dbf46e611fce15dfd1618b4699da40d4b1f15cdbed026,13175,13175,TRUE
scripts/pipeline/p_value_display.R,file,ea33b30d2c887b033c7e22e2358be7e403ce7116261a4d0c0fbc6bf214eeb1a2,ea33b30d2c887b033c7e22e2358be7e403ce7116261a4d0c0fbc6bf214eeb1a2,1750,1750,TRUE
scripts/pipeline/paths_io.R,file,ad7ec3eb6fe76b0b47498d3efa0ae247ac0da3b9cd43a7d3731ea102d3bedc6c,ad7ec3eb6fe76b0b47498d3efa0ae247ac0da3b9cd43a7d3731ea102d3bedc6c,4596,4596,TRUE
_quarto-nathealth.yml,file,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480,7480,TRUE
artifacts/08_diagnostics/H11/activity_context/basis_dimension_check.csv,file,ab5ec755072d5f871ffa9f324bed6f5a4e4aaa73055ddfb08179095344c9beac,ab5ec755072d5f871ffa9f324bed6f5a4e4aaa73055ddfb08179095344c9beac,5170,5170,TRUE
artifacts/08_diagnostics/H11/activity_context/boundary_aware_residual_acf.csv,file,eef6d3b0b9d7bcdc3aeacd01edf5fe8a186cbfc9fd6981ea472c597e1eeef95a,eef6d3b0b9d7bcdc3aeacd01edf5fe8a186cbfc9fd6981ea472c597e1eeef95a,7515,7515,TRUE
artifacts/08_diagnostics/H11/activity_context/cyclic_curve_closure.csv,file,8e48139afb9dc2d708db93472c5e27dbcfae90d5f8bb62b79952ca56167bc353,8e48139afb9dc2d708db93472c5e27dbcfae90d5f8bb62b79952ca56167bc353,1181,1181,TRUE
artifacts/08_diagnostics/H11/activity_context/diagnostic_assessment.csv,file,92aa39e020f5b78b3ed8468b14424bfa733e9119d08e45dc0a411cab7c06bfe8,92aa39e020f5b78b3ed8468b14424bfa733e9119d08e45dc0a411cab7c06bfe8,1893,1893,TRUE
artifacts/08_diagnostics/H11/activity_context/formal_concurvity.csv,file,264b1d017fbfd5c2e2c2afefaeaf8ab635aae098c829e82ca1cddd0c89fa37d2,264b1d017fbfd5c2e2c2afefaeaf8ab635aae098c829e82ca1cddd0c89fa37d2,22924,22924,TRUE
artifacts/08_diagnostics/H11/activity_context/residual_summary.csv,file,7e88e1003dc152f310e29a080d157e654ff21c635787af47361348214ba958a4,7e88e1003dc152f310e29a080d157e654ff21c635787af47361348214ba958a4,4837,4837,TRUE
artifacts/08_diagnostics/H11/activity_context/robust_inference_diagnostics.csv,file,94cc131d5aa6758b0c1f80152f67cd2744accb412f1fdc123550a513584cc944,94cc131d5aa6758b0c1f80152f67cd2744accb412f1fdc123550a513584cc944,1797,1797,TRUE
artifacts/08_diagnostics/H11/activity_context/site_sum_to_zero_constraint.csv,file,5796a927013901697c2593acff59d0fa08cccaafc8d033d750b2d081956f633d,5796a927013901697c2593acff59d0fa08cccaafc8d033d750b2d081956f633d,626,626,TRUE
artifacts/08_diagnostics/H11/activity_context/smooth_summary.csv,file,797399dddb911da69afc135a8694102debc62608283922b050f71f91b8d8a1ab,797399dddb911da69afc135a8694102debc62608283922b050f71f91b8d8a1ab,4870,4870,TRUE
artifacts/08_diagnostics/H11/stage2/basis_dimension_check.csv,file,a319009ec206dc08a9a0c707387bbb345f633b4132e281b9be218eb25279a386,a319009ec206dc08a9a0c707387bbb345f633b4132e281b9be218eb25279a386,2359,2359,TRUE
artifacts/08_diagnostics/H11/stage2/boundary_aware_residual_acf.csv,file,bc656688630c4d7287576c4e9acef1a8c61be3f0957d3fbe2bfe5f1e6dbce00a,bc656688630c4d7287576c4e9acef1a8c61be3f0957d3fbe2bfe5f1e6dbce00a,9244,9244,TRUE
artifacts/08_diagnostics/H11/stage2/cyclic_curve_closure.csv,file,0b94d3e59010e3e2bebc4cd03139a5cf5204dac046f05d61be980ff4b7aa0749,0b94d3e59010e3e2bebc4cd03139a5cf5204dac046f05d61be980ff4b7aa0749,967,967,TRUE
artifacts/08_diagnostics/H11/stage2/diagnostic_assessment.csv,file,9377f1701b9d415286eaf2d52d0d4d4f36c2a5d85e4ff69c3f9df846bb3778a8,9377f1701b9d415286eaf2d52d0d4d4f36c2a5d85e4ff69c3f9df846bb3778a8,1974,1974,TRUE
artifacts/08_diagnostics/H11/stage2/formal_concurvity.csv,file,7ddac6924314d50bd965ac856b38253705e7af0e267305ec3773d65c86ed2d3b,7ddac6924314d50bd965ac856b38253705e7af0e267305ec3773d65c86ed2d3b,12363,12363,TRUE
artifacts/08_diagnostics/H11/stage2/main__chest__all_available__effect_size_pilot_50rep.rds,file,133b14984914b04d417c70920bd2ae7c81da46f102bdf57bad53c114723a7839,133b14984914b04d417c70920bd2ae7c81da46f102bdf57bad53c114723a7839,2156,2156,TRUE
artifacts/08_diagnostics/H11/stage2/main__glasses__all_available__effect_size_pilot_50rep.rds,file,f5259b14358c8151f3e2fde208b85862a46d2e5885483efa369baa60a7673120,f5259b14358c8151f3e2fde208b85862a46d2e5885483efa369baa60a7673120,2204,2204,TRUE
artifacts/08_diagnostics/H11/stage2/method_amendment/method_proposal.csv,file,ead38938c8142fa1c8a0b89e13baac5ded9bdde5593f0f1a78256cd1e9e49ec8,ead38938c8142fa1c8a0b89e13baac5ded9bdde5593f0f1a78256cd1e9e49ec8,1624,1624,TRUE
artifacts/08_diagnostics/H11/stage2/method_amendment/robust_covariance_stress.csv,file,0a241effd5cf16a97e521baa8a9dc76c776cc036f9cf21c4333e59a8b3518af5,0a241effd5cf16a97e521baa8a9dc76c776cc036f9cf21c4333e59a8b3518af5,1899,1899,TRUE
artifacts/08_diagnostics/H11/stage2/method_amendment/robust_diagnostics.csv,file,f25dcda1e649be35d4fcef66c5e92eaf7ad77878cf7e6d6f4887f3229eef787c,f25dcda1e649be35d4fcef66c5e92eaf7ad77878cf7e6d6f4887f3229eef787c,1235,1235,TRUE
artifacts/08_diagnostics/H11/stage2/method_amendment/robust_test_results.csv,file,3b2a788d63e5a57b3f2493d4921c880a3f91a94b9218ca3764775783c1de7aa1,3b2a788d63e5a57b3f2493d4921c880a3f91a94b9218ca3764775783c1de7aa1,1793,1793,TRUE
artifacts/08_diagnostics/H11/stage2/method_amendment/runtime_comparison.csv,file,6bbc6fd51cbeeece00900df24b4e0822b204b5f9ae42c14f4579e0daeb21927e,6bbc6fd51cbeeece00900df24b4e0822b204b5f9ae42c14f4579e0daeb21927e,672,672,TRUE
artifacts/08_diagnostics/H11/stage2/residual_summary.csv,file,31b9e37f4a773d864d796ceb77a7c85b632a63c1bf0b8f6d807dac9845dee77c,31b9e37f4a773d864d796ceb77a7c85b632a63c1bf0b8f6d807dac9845dee77c,4059,4059,TRUE
artifacts/08_diagnostics/H11/stage2/robust_inference_diagnostics.csv,file,492a2f86dc0074c2564bd5a48e7610ca130f8f7cca6327dfe5ca938d0f26e404,492a2f86dc0074c2564bd5a48e7610ca130f8f7cca6327dfe5ca938d0f26e404,1893,1893,TRUE
artifacts/08_diagnostics/H11/stage2/site_sum_to_zero_constraint.csv,file,3e59af86d2c4790a80dd1ba463b2ce300106ab1338b4c22acbbcdf695869e38f,3e59af86d2c4790a80dd1ba463b2ce300106ab1338b4c22acbbcdf695869e38f,545,545,TRUE
artifacts/08_diagnostics/H11/stage2/smooth_summary.csv,file,bc0b820a9a45096365dc104349c94221d8791307e8154cedf856c9aa3d53aeab,bc0b820a9a45096365dc104349c94221d8791307e8154cedf856c9aa3d53aeab,2182,2182,TRUE
artifacts/08_diagnostics/H11/stage3/H11_reader_activity_diagnostic_assessment.csv,file,6f581e2fc76437878a84256728aeeef67d7837c7c4987f0d736950e50edff02e,6f581e2fc76437878a84256728aeeef67d7837c7c4987f0d736950e50edff02e,2553,2553,TRUE
artifacts/08_diagnostics/H11/stage3/H11_reader_diagnostic_assessment.csv,file,37d3d49074652dc30d307940649f2ab9ed72bd4670e0979f396468534faec7bd,37d3d49074652dc30d307940649f2ab9ed72bd4670e0979f396468534faec7bd,2178,2178,TRUE
artifacts/08_diagnostics/H11/stage3/H11_reader_primary_residual_summary.csv,file,7a435a3184f8b348b1106e30afc0b56272c203da6fba497190bed6da0c81296e,7a435a3184f8b348b1106e30afc0b56272c203da6fba497190bed6da0c81296e,2285,2285,TRUE
artifacts/08_diagnostics/H11/stage3/H11_reader_residual_acf.csv,file,5818c52c4980dcde6c1c30dd43b04c6ad880b2841be0b6cbceabc9dd5935d080,5818c52c4980dcde6c1c30dd43b04c6ad880b2841be0b6cbceabc9dd5935d080,13124,13124,TRUE
artifacts/08_diagnostics/H11/stage3/H11_reader_robust_diagnostics.csv,file,d6c86c4c622fb2ef3f6a3864970c176ebba4b2e5da3dab0f15c9a021b14eb630,d6c86c4c622fb2ef3f6a3864970c176ebba4b2e5da3dab0f15c9a021b14eb630,2083,2083,TRUE
artifacts/06_model_data/H11/activity_context/activity_AR_boundary_audit.csv,file,2f175b4d147f264399bbbcef259aa331091228ef015c8f62a7231ef0c4141281,2f175b4d147f264399bbbcef259aa331091228ef015c8f62a7231ef0c4141281,590,590,TRUE
artifacts/06_model_data/H11/activity_context/activity_adjusted_effect_size_prediction_manifest.csv,file,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,TRUE
artifacts/06_model_data/H11/activity_context/activity_context__chest__frame.rds,file,01e46c607f1642c4e84582b68461bd2270c63c2d81ad5340c3c8dab771bd9713,01e46c607f1642c4e84582b68461bd2270c63c2d81ad5340c3c8dab771bd9713,431612,431612,TRUE
artifacts/06_model_data/H11/activity_context/activity_context__glasses__frame.rds,file,96c52c7a24eea3d4d158bbcda97552057c26a77877a334943899c233e76a50ae,96c52c7a24eea3d4d158bbcda97552057c26a77877a334943899c233e76a50ae,356792,356792,TRUE
artifacts/06_model_data/H11/activity_context/activity_context_completion.rds,file,d17e15a1505e18c4aa06bf93c0cf7d35821b580c6371770af61f5426debf4fde,d17e15a1505e18c4aa06bf93c0cf7d35821b580c6371770af61f5426debf4fde,2288,2288,TRUE
artifacts/06_model_data/H11/activity_context/activity_join_attrition.csv,file,9da38eaf0c85c5857b819d4b47046f945f52546db8e69a55f734ec52a409b1de,9da38eaf0c85c5857b819d4b47046f945f52546db8e69a55f734ec52a409b1de,1030,1030,TRUE
artifacts/06_model_data/H11/activity_context/environment.csv,file,51350140533efc4cff229819a2b1264193ff6b441d60097b5446c20404795a29,51350140533efc4cff229819a2b1264193ff6b441d60097b5446c20404795a29,226,226,TRUE
artifacts/06_model_data/H11/activity_context/formula_and_fit_manifest.csv,file,d5b8a24e652fdbfd8bb7cde39a875b0a159ecad7df10b2a1f888bc080a35cff9,d5b8a24e652fdbfd8bb7cde39a875b0a159ecad7df10b2a1f888bc080a35cff9,1923,1923,TRUE
artifacts/06_model_data/H11/activity_context/input_provenance.csv,file,78a82f13cfc799b09b227126c28827ac5c5bafa6634bc1d5ad2303a3864f2878,78a82f13cfc799b09b227126c28827ac5c5bafa6634bc1d5ad2303a3864f2878,966,966,TRUE
artifacts/06_model_data/H11/activity_context/normalized_diary_activity_audit.csv,file,f990d139b5e61d6a310321100b087f763a1da2048f262f9cca8cde5de74a2ca7,f990d139b5e61d6a310321100b087f763a1da2048f262f9cca8cde5de74a2ca7,345,345,TRUE
artifacts/06_model_data/H11/stage1_author_decisions.csv,file,5ba71a43cc3572e7a3e54d49f5095b34e114545242fab3032180d4e2e7aace08,5ba71a43cc3572e7a3e54d49f5095b34e114545242fab3032180d4e2e7aace08,3628,3628,TRUE
artifacts/06_model_data/H11/stage1_candidate_sample_counts.csv,file,d17c48d69e77fcb7c37ae979a6fa6aec68de33873129b156897117588558c40a,d17c48d69e77fcb7c37ae979a6fa6aec68de33873129b156897117588558c40a,3135,3135,TRUE
artifacts/06_model_data/H11/stage1_environment.csv,file,2d3332d92b068fb607129623807df50d79b4355df2716ab967d69df303904fb7,2d3332d92b068fb607129623807df50d79b4355df2716ab967d69df303904fb7,162,162,TRUE
artifacts/06_model_data/H11/stage1_findings.csv,file,fd235e43cc4cf8ceeaab3a22c40af00a30d02ddf88e037a0f02f418d56d34180,fd235e43cc4cf8ceeaab3a22c40af00a30d02ddf88e037a0f02f418d56d34180,4530,4530,TRUE
artifacts/06_model_data/H11/stage1_formula_manifest.csv,file,9d0d4360496a3847d4e145ed95a9096d6dcd36499c2c07a7c63b18d498bbd287,9d0d4360496a3847d4e145ed95a9096d6dcd36499c2c07a7c63b18d498bbd287,4148,4148,TRUE
artifacts/06_model_data/H11/stage1_input_provenance.csv,file,da04c97c98f38a93fd6f121f3bef024f64112b349197dbebb6cb4fefb548477e,da04c97c98f38a93fd6f121f3bef024f64112b349197dbebb6cb4fefb548477e,11363,11363,TRUE
artifacts/06_model_data/H11/stage1_main_manuscript_common_samples.csv,file,647944f597cac1be37a3c9bc1c6c2b4bd05bf68a34bdccdef1c7154ad7fd6eaf,647944f597cac1be37a3c9bc1c6c2b4bd05bf68a34bdccdef1c7154ad7fd6eaf,194,194,TRUE
artifacts/06_model_data/H11/stage1_sensitivity_plan.csv,file,54584f7e45c194d1af6115392e3f9d9b925e8c021c1478da52448b57f48d5ee5,54584f7e45c194d1af6115392e3f9d9b925e8c021c1478da52448b57f48d5ee5,2190,2190,TRUE
artifacts/06_model_data/H11/stage1_sex_gender_crosswalk.csv,file,e86ba71fca975edfb50a2f9f1737d4da08d2f6bb71f04ec66d7a3d8cc0f89268,e86ba71fca975edfb50a2f9f1737d4da08d2f6bb71f04ec66d7a3d8cc0f89268,117,117,TRUE
artifacts/06_model_data/H11/stage1_site_sex_support.csv,file,24ae6354521975a73424423cdda32cc3406509f39ba0066424560eea6ba12f42,24ae6354521975a73424423cdda32cc3406509f39ba0066424560eea6ba12f42,2936,2936,TRUE
artifacts/06_model_data/H11/stage1_v0_result_summary.csv,file,23289a4b8eadbb9d3cfa59cc7f6bce26ab370806bc469848b6d37f055e4452ac,23289a4b8eadbb9d3cfa59cc7f6bce26ab370806bc469848b6d37f055e4452ac,1076,1076,TRUE
artifacts/06_model_data/H11/stage2/author_decision_record.csv,file,b5e499d2cb9b58d64fdc51b42bf92b20a5a22a72586e798cd3bd66ee7991f328,b5e499d2cb9b58d64fdc51b42bf92b20a5a22a72586e798cd3bd66ee7991f328,2591,2591,TRUE
artifacts/06_model_data/H11/stage2/deferred_analysis_registry.csv,file,aea7b8b02d71586babdc9466ba1ada07e6d394bcfb35dea93b14264752ec8b42,aea7b8b02d71586babdc9466ba1ada07e6d394bcfb35dea93b14264752ec8b42,1523,1523,TRUE
artifacts/06_model_data/H11/stage2/effect_size_prediction_manifest.csv,file,072eed7075a17b07c1acb69b979c830c71009b4c835dad78334c51486d0a3056,072eed7075a17b07c1acb69b979c830c71009b4c835dad78334c51486d0a3056,2061,2061,TRUE
artifacts/06_model_data/H11/stage2/environment.csv,file,cb494fb1d0b6c500ac6de223d2924770208a4673f7880cacbfb8e77da8ad2f32,cb494fb1d0b6c500ac6de223d2924770208a4673f7880cacbfb8e77da8ad2f32,337,337,TRUE
artifacts/06_model_data/H11/stage2/formula_and_fit_manifest.csv,file,900cf81ff48131877d405d0741f3ced7ab755b924ffdd8bbfb4ff90ead5323aa,900cf81ff48131877d405d0741f3ced7ab755b924ffdd8bbfb4ff90ead5323aa,12120,12120,TRUE
artifacts/06_model_data/H11/stage2/main__chest__all_available__frame.rds,file,b231b436bde64c306447cb957bc22f36fe0ec6a6a5b1fea0c85e2280dc0a530c,b231b436bde64c306447cb957bc22f36fe0ec6a6a5b1fea0c85e2280dc0a530c,405764,405764,TRUE
artifacts/06_model_data/H11/stage2/main__glasses__all_available__frame.rds,file,8d3d01048dd1f6f3e92bf3e219af417becc87865c955238bac5ae18215f79231,8d3d01048dd1f6f3e92bf3e219af417becc87865c955238bac5ae18215f79231,372688,372688,TRUE
artifacts/06_model_data/H11/stage2/manuscript_prepared_data__chest__all_available__frame.rds,file,37661f6d207d7293eaf32ad9d127304884190901e11c997ecca0081c8a178e09,37661f6d207d7293eaf32ad9d127304884190901e11c997ecca0081c8a178e09,394040,394040,TRUE
artifacts/06_model_data/H11/stage2/manuscript_prepared_data__glasses__all_available__frame.rds,file,fc37c005de5120663971669a464a8e76eb04c73eccf510cc0dbb59e5861a9c21,fc37c005de5120663971669a464a8e76eb04c73eccf510cc0dbb59e5861a9c21,363828,363828,TRUE
artifacts/06_model_data/H11/stage2/paired_placement_display_assessment.csv,file,d2d02585a8cf16cc7d09064c9cca27166d75b4ee584c7dca267575bff4fb2551,d2d02585a8cf16cc7d09064c9cca27166d75b4ee584c7dca267575bff4fb2551,1515,1515,TRUE
artifacts/06_model_data/H11/stage2/reporting_decision_record.csv,file,3bcc9c2b9dd98ffc65ee5aee358d8c4fc9e560428acc47438f6d1d618e8cae3a,3bcc9c2b9dd98ffc65ee5aee358d8c4fc9e560428acc47438f6d1d618e8cae3a,986,986,TRUE
artifacts/06_model_data/H11/stage2/stage2_analysis_completion.rds,file,f7b0dcbdfcaf51cbc3375addf9dccb077f10354be095879eaf75d15b32cca92b,f7b0dcbdfcaf51cbc3375addf9dccb077f10354be095879eaf75d15b32cca92b,3580,3580,TRUE
artifacts/06_model_data/H11/stage2/upstream_reconciliation.csv,file,8df3173ef2503a55f1e13b4cb5fbade0feebe479186d76847505925efc3e7d32,8df3173ef2503a55f1e13b4cb5fbade0feebe479186d76847505925efc3e7d32,13325,13325,TRUE
artifacts/06_model_data/H11/stage3/H11_activity_identity_reconciliation.csv,file,8210bace2ba1334b1dc2c2d5247f938a6b64e9e0514b5cf1163d4291f96d6c90,8210bace2ba1334b1dc2c2d5247f938a6b64e9e0514b5cf1163d4291f96d6c90,10795,10795,TRUE
artifacts/06_model_data/H11/stage3/H11_reader_activity_formula_registry.csv,file,50ef6f8fa1bb719dddca431d10a03aef04d99fa378b18421b914dfc5bbff2a5a,50ef6f8fa1bb719dddca431d10a03aef04d99fa378b18421b914dfc5bbff2a5a,1422,1422,TRUE
artifacts/06_model_data/H11/stage3/H11_reader_formula_registry.csv,file,3dabd36ef3a5cff3075032c2b40943eb0615341ce3d795aa90f8dacb243ca6f5,3dabd36ef3a5cff3075032c2b40943eb0615341ce3d795aa90f8dacb243ca6f5,555,555,TRUE
