frame_id,run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,metric_id,instrument_id,availability,row_key_hash,participants,participant_days,observations,sites,derivation_hours,min_days_per_participant,median_days_per_participant,max_days_per_participant,primary_family_member,removed_site,remaining_participants,remaining_participant_days,refit_status,refit_error,estimate,std_error,conf_low,conf_high,estimate_change,sign_reversal,material_change
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,131,478,478,9,11325.55,1,4,7,TRUE,TUM,122,446,FITTED,,0.1926130337764495,0.14221266342126368,-0.08611866467474394,0.47134473222764295,0.03185716768698216,FALSE,FALSE
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,131,478,478,9,11325.55,1,4,7,TRUE,FUSPCEU,109,387,FITTED,,0.019742139032605445,0.168070983566979,-0.3096709356048965,0.34915521367010743,-0.1410137270568619,FALSE,FALSE
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,131,478,478,9,11325.55,1,4,7,TRUE,IZTECH,114,413,FITTED,,0.23291652534735918,0.1532273272741513,-0.06740351755730922,0.5332365682520276,0.07216065925789183,FALSE,FALSE
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,131,478,478,9,11325.55,1,4,7,TRUE,UCR,126,464,FITTED,,0.16126870070552307,0.14184393402330925,-0.11674030140563857,0.4392777028166847,5.12834616055724e-4,FALSE,FALSE
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,131,478,478,9,11325.55,1,4,7,TRUE,KNUST,120,449,FITTED,,0.17796761895013438,0.1437356400108425,-0.10374905876593118,0.4596842966661999,0.017211752860667034,FALSE,FALSE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,132,482,482,9,11419.816666666668,1,4,7,TRUE,RISE,119,433,FITTED,,-0.3414101783577079,0.15900364139028064,-0.6530515888933801,-0.029768767822035747,-0.11294629169565518,FALSE,FALSE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,132,482,482,9,11419.816666666668,1,4,7,TRUE,THUAS,119,436,FITTED,,-0.14024775997244035,0.15306035738933788,-0.44024054791637157,0.1597450279714909,0.0882161266896124,FALSE,FALSE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,132,482,482,9,11419.816666666668,1,4,7,TRUE,BAUA,114,414,FITTED,,-0.16943118079964467,0.1558489498334199,-0.4748895095015372,0.13602714790224787,0.05903270586240808,FALSE,FALSE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,132,482,482,9,11419.816666666668,1,4,7,TRUE,MPI,109,398,FITTED,,-0.09483639184922243,0.1762781932196287,-0.4403353018194873,0.25066251812104245,0.13362749481283032,FALSE,FALSE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,132,482,482,9,11419.816666666668,1,4,7,TRUE,TUM,123,450,FITTED,,-0.25532465047754765,0.15276933413417101,-0.5547470433226882,0.04409774236759295,-0.026860763815494904,FALSE,FALSE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,132,482,482,9,11419.816666666668,1,4,7,TRUE,FUSPCEU,109,387,FITTED,,-0.2084762140566037,0.16066979216694763,-0.5233832201073566,0.10643079199414926,0.019987672605449064,FALSE,FALSE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,132,482,482,9,11419.816666666668,1,4,7,TRUE,IZTECH,115,417,FITTED,,-0.35112186107320165,0.1632732269864764,-0.6711315056063285,-0.03111221654007479,-0.1226579744111489,FALSE,FALSE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,132,482,482,9,11419.816666666668,1,4,7,TRUE,UCR,127,468,FITTED,,-0.21501111975418247,0.15082138144621374,-0.5106155954873388,0.08059335597897388,0.013452766907870284,FALSE,FALSE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,132,482,482,9,11419.816666666668,1,4,7,TRUE,KNUST,121,453,FITTED,,-0.26324912480605955,0.15460971440482288,-0.5662785966995358,0.03978034708741679,-0.0347852381440068,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,RISE,127,732,FITTED,,0.2621345061477769,0.08703757315172307,0.09154399746862937,0.4327250148269244,0.05688603365032774,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,THUAS,127,732,FITTED,,0.21094598503554898,0.08773420472505995,0.0389901035621677,0.38290186650893027,0.00569751253809983,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,BAUA,122,703,FITTED,,0.21675900268038856,0.08736289398290722,0.045530876888699445,0.38798712847207767,0.011510530182939405,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,MPI,114,660,FITTED,,0.12223969638908393,0.08909442139560812,-0.05238216076974277,0.2968615535479106,-0.08300877610836523,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,TUM,130,750,FITTED,,0.21331485279700868,0.08019740762464064,0.05613082219923515,0.3704988833947822,0.008066380299559528,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,FUSPCEU,118,687,FITTED,,0.23028582150241797,0.09301730965149879,0.04797524464667044,0.41259639835816553,0.025037349004968817,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,IZTECH,123,709,FITTED,,0.20867085327803292,0.08898374585652727,0.03426591618977426,0.3830757903662916,0.003422380780583767,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,UCR,134,778,FITTED,,0.1776781863945718,0.08333623300849179,0.014342171090689915,0.3410142016984537,-0.027570286102877345,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,KNUST,125,729,FITTED,,0.2058858178160118,0.08616743449889844,0.037000749557956764,0.37477088607406683,6.373453185626599e-4,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,RISE,128,738,FITTED,,-0.36411630003490125,0.09479323665892014,-0.5499076298643666,-0.17832497020543586,-0.08610720759558438,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,THUAS,128,738,FITTED,,-0.2890848376713215,0.09452320237838627,-0.47434691003634927,-0.1038227653062937,-0.011075745232004608,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,BAUA,123,709,FITTED,,-0.26237244952081146,0.09498798942636341,-0.4485454877603552,-0.07619941128126775,0.015636642918505417,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,MPI,115,666,FITTED,,-0.23983607732901377,0.10190869684667409,-0.43957345285990546,-0.040098701798122055,0.038173015110303105,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,TUM,131,756,FITTED,,-0.2639900057489816,0.08704446671802706,-0.43459402556980997,-0.09338598592815325,0.014019086690335247,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,FUSPCEU,118,687,FITTED,,-0.29476784611323714,0.09083902475578827,-0.47280906302532444,-0.11672662920114982,-0.016758753673920268,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH,124,715,FITTED,,-0.2504263070380573,0.09754333816171318,-0.4416077367668265,-0.059244877309288096,0.02758278540125958,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,UCR,135,784,FITTED,,-0.2666766958773029,0.0888861143801956,-0.44089027878819403,-0.0924631129664118,0.011332396562013958,FALSE,FALSE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST,126,735,FITTED,,-0.27008831764843455,0.09336025898706883,-0.4530710628504213,-0.08710557244644779,0.007920774790882323,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,RISE,127,664,FITTED,,0.12566538731585053,0.08688576650527614,-0.0446275858036472,0.2959583604353483,0.03596629396080667,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,THUAS,127,665,FITTED,,0.08755767353115622,0.08280512036577989,-0.07473738012127647,0.24985272718358892,-0.002141419823887644,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,BAUA,122,643,FITTED,,0.12085659745390746,0.08199895739639095,-0.03985840581285301,0.28157160072066795,0.0311575040988636,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,MPI,114,598,FITTED,,0.02212784072208727,0.08491849761330593,-0.14430935622124283,0.18856503766541735,-0.06757125263295659,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,TUM,130,681,FITTED,,0.11157330768791376,0.07420502307236126,-0.033865865005878015,0.25701248038170554,0.0218742143328699,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,FUSPCEU,118,625,FITTED,,0.11523597524447093,0.08864917447239086,-0.05851321398062265,0.2889851644695645,0.02553688188942707,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,IZTECH,123,642,FITTED,,0.07598654771018036,0.08501065018729576,-0.09063126495925246,0.2426043603796132,-0.013712545644863502,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,UCR,134,705,FITTED,,0.0734235600942977,0.08033120385970992,-0.08402270630547869,0.23086982649407406,-0.01627553326074617,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,140,736,736,9,17070.316666666666,2,5.5,7,FALSE,KNUST,125,665,FITTED,,0.07409346109987457,0.08349139163666279,-0.08954665952711312,0.23773358172686226,-0.015605632255169297,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MEQ,ESTIMABLE,00d504fedfc57a0513be3fd459fdcd99f63a252d839327f7cee5203d21a65736,141,742,742,9,17209.633333333335,2,6,7,FALSE,RISE,128,670,FITTED,,-0.23143308503109178,0.09521707146256844,-0.41805511581110244,-0.04481105425108112,-0.06288629872284376,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MEQ,ESTIMABLE,00d504fedfc57a0513be3fd459fdcd99f63a252d839327f7cee5203d21a65736,141,742,742,9,17209.633333333335,2,6,7,FALSE,THUAS,128,671,FITTED,,-0.1522008895766471,0.08983359108797116,-0.3282714927109689,0.0238697135576747,0.016345896731600917,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MEQ,ESTIMABLE,00d504fedfc57a0513be3fd459fdcd99f63a252d839327f7cee5203d21a65736,141,742,742,9,17209.633333333335,2,6,7,FALSE,BAUA,123,649,FITTED,,-0.1731496443324541,0.08881810591859998,-0.34722993310797384,9.306444430656202e-4,-0.004602858024206097,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MEQ,ESTIMABLE,00d504fedfc57a0513be3fd459fdcd99f63a252d839327f7cee5203d21a65736,141,742,742,9,17209.633333333335,2,6,7,FALSE,MPI,115,604,FITTED,,-0.08968130787725026,0.0974704393776993,-0.2807198586148355,0.10135724286033498,0.07886547843099775,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MEQ,ESTIMABLE,00d504fedfc57a0513be3fd459fdcd99f63a252d839327f7cee5203d21a65736,141,742,742,9,17209.633333333335,2,6,7,FALSE,TUM,131,687,FITTED,,-0.16380255441059663,0.0805640569298869,-0.32170520444160944,-0.0058999043795837924,0.004744231897651385,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MEQ,ESTIMABLE,00d504fedfc57a0513be3fd459fdcd99f63a252d839327f7cee5203d21a65736,141,742,742,9,17209.633333333335,2,6,7,FALSE,FUSPCEU,118,625,FITTED,,-0.19598976725608813,0.0874135329860133,-0.36731714367007817,-0.02466239084209812,-0.027442980947840118,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MEQ,ESTIMABLE,00d504fedfc57a0513be3fd459fdcd99f63a252d839327f7cee5203d21a65736,141,742,742,9,17209.633333333335,2,6,7,FALSE,IZTECH,124,648,FITTED,,-0.1802190355375341,0.09269891893458308,-0.3619055780551149,0.0014675069800467455,-0.011672249229286086,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MEQ,ESTIMABLE,00d504fedfc57a0513be3fd459fdcd99f63a252d839327f7cee5203d21a65736,141,742,742,9,17209.633333333335,2,6,7,FALSE,UCR,135,711,FITTED,,-0.1581559969092743,0.08623866219364508,-0.32718066888373454,0.01086867506518599,0.010390789398973727,FALSE,FALSE
primary__glasses__all_available__mean_timing_above_250__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MEQ,ESTIMABLE,00d504fedfc57a0513be3fd459fdcd99f63a252d839327f7cee5203d21a65736,141,742,742,9,17209.633333333335,2,6,7,FALSE,KNUST,126,671,FITTED,,-0.16364177217675283,0.09062055163675273,-0.34125478964394035,0.013971245290434697,0.004905014131495189,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MCTQ,ESTIMABLE,2686fa682d40e8ef613b8441d9afefea73b72685097e7455c9bc2f42e073b156,153,797,797,8,18518.416666666668,1,6,7,TRUE,RISE,137,705,FITTED,,0.4764572132673907,0.12216888312430645,0.23701060231226698,0.7159038242225144,0.06562090879225363,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MCTQ,ESTIMABLE,2686fa682d40e8ef613b8441d9afefea73b72685097e7455c9bc2f42e073b156,153,797,797,8,18518.416666666668,1,6,7,TRUE,THUAS,138,717,FITTED,,0.4005421983573491,0.11812872067608252,0.16901416029243543,0.6320702364222628,-0.010294106117787971,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MCTQ,ESTIMABLE,2686fa682d40e8ef613b8441d9afefea73b72685097e7455c9bc2f42e073b156,153,797,797,8,18518.416666666668,1,6,7,TRUE,BAUA,133,694,FITTED,,0.36287232860756885,0.10895596394967372,0.14932256336536393,0.5764220938497737,-0.04796397586756823,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MCTQ,ESTIMABLE,2686fa682d40e8ef613b8441d9afefea73b72685097e7455c9bc2f42e073b156,153,797,797,8,18518.416666666668,1,6,7,TRUE,TUM,143,743,FITTED,,0.41760175220028045,0.1030392538986035,0.2156485255651393,0.6195549788354215,0.00676544772514337,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MCTQ,ESTIMABLE,2686fa682d40e8ef613b8441d9afefea73b72685097e7455c9bc2f42e073b156,153,797,797,8,18518.416666666668,1,6,7,TRUE,FUSPCEU,132,690,FITTED,,0.5296958444390927,0.12209512776796448,0.29039379132606613,0.7689978975521192,0.1188595399639556,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MCTQ,ESTIMABLE,2686fa682d40e8ef613b8441d9afefea73b72685097e7455c9bc2f42e073b156,153,797,797,8,18518.416666666668,1,6,7,TRUE,IZTECH,136,700,FITTED,,0.39282308036022057,0.11543302442108129,0.16657850986836878,0.6190676508520724,-0.018013224114916515,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MCTQ,ESTIMABLE,2686fa682d40e8ef613b8441d9afefea73b72685097e7455c9bc2f42e073b156,153,797,797,8,18518.416666666668,1,6,7,TRUE,UCR,114,597,FITTED,,0.29527924911318937,0.1351235402713244,0.030441976717846042,0.5601165215085326,-0.11555705536194771,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MCTQ,ESTIMABLE,2686fa682d40e8ef613b8441d9afefea73b72685097e7455c9bc2f42e073b156,153,797,797,8,18518.416666666668,1,6,7,TRUE,KNUST,138,733,FITTED,,0.4143251418085721,0.11408490863895764,0.19072282969667273,0.6379274539204715,0.0034888373334350242,FALSE,FALSE
primary__chest__all_available__first_timing_above_250__MEQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,first_timing_above_250,MEQ,ESTIMABLE,6f770b18d6cbbfbeb5f661f348887869b29d44fe11bdbd349a5dd4662b7c4e43,154,802,802,8,18634.65,1,6,7,TRUE,RISE,138,710,FITTED,,-0.5383721052671815,0.13695443168254887,-0.8067978588881285,-0.2699463516462345,-0.07677723921167462,FALSE,FALSE
