site,Id,position,local_date,day_expected_wall_minutes,day_observed_wall_minutes,day_source_real_minutes,day_valid_minutes_raw,day_zero_medi_minutes_raw,day_valid_fraction_raw,day_valid_minutes_after_hour,day_valid_fraction_after_hour,day_eligible_hours,day_dst_fold_minutes,day_all_finite_medi_zero,day_eligible_without_all_zero_screen,day_eligible_after_hour_without_all_zero_screen,day_all_zero_medi_excluded,day_eligible,day_eligible_after_hour
BAUA,BAUA_S025,chest,2025-10-16,1440,1440,1440,1406,721,0.9763888888888889,1406,0.9763888888888889,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
BAUA,BAUA_S025,chest,2025-10-17,1440,1440,1440,1440,578,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
BAUA,BAUA_S025,chest,2025-10-18,1440,1440,1440,1440,605,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
BAUA,BAUA_S025,chest,2025-10-19,1440,1440,1440,1440,786,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
BAUA,BAUA_S025,chest,2025-10-20,1440,1440,1440,900,644,0.625,900,0.625,15,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S003,chest,2024-10-07,1440,1440,1440,432,78,0.3,432,0.3,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S003,chest,2024-10-08,1440,1440,1440,1221,585,0.8479166666666667,1199,0.8326388888888889,20,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S003,chest,2024-10-09,1440,1440,1440,1395,540,0.96875,1371,0.9520833333333333,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S003,chest,2024-10-10,1440,1440,1440,1440,595,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S003,chest,2024-10-11,1440,1440,1440,1440,557,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S003,chest,2024-10-12,1440,1440,1440,1440,542,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S003,chest,2024-10-13,1440,1440,1440,1440,571,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S003,chest,2024-10-14,1440,1440,1440,834,428,0.5791666666666667,834,0.5791666666666667,14,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S004,chest,2024-10-07,1440,1440,1440,500,211,0.3472222222222222,480,0.3333333333333333,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S004,chest,2024-10-08,1440,1440,1440,1440,659,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S004,chest,2024-10-09,1440,1440,1440,1440,622,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S004,chest,2024-10-10,1440,1440,1440,1127,679,0.7826388888888889,1127,0.7826388888888889,19,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S004,chest,2024-10-11,1440,1440,1440,1440,579,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S004,chest,2024-10-12,1440,1440,1440,1278,678,0.8875,1278,0.8875,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S004,chest,2024-10-13,1440,1440,1440,1440,738,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S004,chest,2024-10-14,1440,1440,1440,811,479,0.5631944444444444,811,0.5631944444444444,14,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S005,chest,2024-10-14,1440,1440,1440,593,134,0.41180555555555554,593,0.41180555555555554,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S005,chest,2024-10-15,1440,1440,1440,1440,664,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S005,chest,2024-10-16,1440,1440,1440,1289,1071,0.8951388888888889,1246,0.8652777777777778,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S005,chest,2024-10-17,1440,1440,1440,1309,820,0.9090277777777778,1291,0.8965277777777778,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S005,chest,2024-10-18,1440,1440,1440,1439,597,0.9993055555555556,1439,0.9993055555555556,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S005,chest,2024-10-19,1440,1440,1440,1337,705,0.9284722222222223,1337,0.9284722222222223,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S005,chest,2024-10-20,1440,1440,1440,1437,1399,0.9979166666666667,1437,0.9979166666666667,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S005,chest,2024-10-21,1440,1440,1440,674,508,0.46805555555555556,647,0.44930555555555557,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S006,chest,2024-10-14,1440,1440,1440,613,200,0.42569444444444443,600,0.4166666666666667,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S006,chest,2024-10-15,1440,1440,1440,1368,535,0.95,1320,0.9166666666666666,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S006,chest,2024-10-16,1440,1440,1440,1398,620,0.9708333333333333,1398,0.9708333333333333,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S006,chest,2024-10-17,1440,1440,1440,1419,615,0.9854166666666667,1419,0.9854166666666667,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S006,chest,2024-10-18,1440,1440,1440,1369,490,0.9506944444444444,1369,0.9506944444444444,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S006,chest,2024-10-19,1440,1440,1440,1384,535,0.9611111111111111,1380,0.9583333333333334,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S006,chest,2024-10-20,1440,1440,1440,1079,404,0.7493055555555556,1064,0.7388888888888889,18,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S006,chest,2024-10-21,1440,1440,1440,789,500,0.5479166666666667,780,0.5416666666666666,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S007,chest,2024-10-21,1440,1440,1440,658,152,0.45694444444444443,658,0.45694444444444443,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S007,chest,2024-10-22,1440,1440,1440,1385,660,0.9618055555555556,1385,0.9618055555555556,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S007,chest,2024-10-23,1440,1440,1440,1425,612,0.9895833333333334,1425,0.9895833333333334,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S007,chest,2024-10-24,1440,1440,1440,1338,538,0.9291666666666667,1320,0.9166666666666666,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S007,chest,2024-10-25,1440,1440,1440,1406,647,0.9763888888888889,1406,0.9763888888888889,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S007,chest,2024-10-26,1440,1440,1440,1440,665,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S007,chest,2024-10-27,1440,1440,1500,1305,638,0.90625,1293,0.8979166666666667,22,60,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S007,chest,2024-10-28,1440,1440,1440,1021,658,0.7090277777777778,1020,0.7083333333333334,17,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S008,chest,2024-10-21,1440,1440,1440,636,242,0.44166666666666665,636,0.44166666666666665,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S008,chest,2024-10-22,1440,1440,1440,1440,475,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S008,chest,2024-10-23,1440,1440,1440,1440,627,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S008,chest,2024-10-24,1440,1440,1440,1440,491,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S008,chest,2024-10-25,1440,1440,1440,1440,1106,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S008,chest,2024-10-26,1440,1440,1440,1440,803,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S008,chest,2024-10-27,1440,1440,1500,1440,471,1,1440,1,24,60,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S008,chest,2024-10-28,1440,1440,1440,1145,484,0.7951388888888888,1140,0.7916666666666666,19,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S009,chest,2024-11-03,1440,1440,1440,138,95,0.09583333333333334,120,0.08333333333333333,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S009,chest,2024-11-04,1440,1440,1440,1440,910,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S009,chest,2024-11-05,1440,1440,1440,1440,518,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S009,chest,2024-11-06,1440,1440,1440,1440,502,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S009,chest,2024-11-07,1440,1440,1440,1440,491,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S009,chest,2024-11-08,1440,1440,1440,1440,524,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S009,chest,2024-11-09,1440,1440,1440,1440,597,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S009,chest,2024-11-10,1440,1440,1440,1440,601,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S009,chest,2024-11-11,1440,1440,1440,590,438,0.4097222222222222,590,0.4097222222222222,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S010,chest,2024-11-03,1440,1440,1440,265,257,0.1840277777777778,240,0.16666666666666666,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S010,chest,2024-11-04,1440,1440,1440,1440,982,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S010,chest,2024-11-05,1440,1440,1440,1413,513,0.98125,1413,0.98125,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S010,chest,2024-11-06,1440,1440,1440,1440,529,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S010,chest,2024-11-07,1440,1440,1440,1440,507,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S010,chest,2024-11-08,1440,1440,1440,689,448,0.47847222222222224,660,0.4583333333333333,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S011,chest,2024-11-11,1440,1440,1440,588,103,0.4083333333333333,588,0.4083333333333333,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S011,chest,2024-11-12,1440,1440,1440,1440,503,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S011,chest,2024-11-13,1440,1440,1440,1440,505,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S011,chest,2024-11-14,1440,1440,1440,1440,507,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S011,chest,2024-11-15,1440,1440,1440,1119,465,0.7770833333333333,1119,0.7770833333333333,19,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S011,chest,2024-11-16,1440,1440,1440,1286,374,0.8930555555555556,1286,0.8930555555555556,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S011,chest,2024-11-17,1440,1440,1440,1440,499,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S011,chest,2024-11-18,1440,1440,1440,791,470,0.5493055555555556,780,0.5416666666666666,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S012,chest,2024-12-02,1440,1440,1440,686,222,0.47638888888888886,660,0.4583333333333333,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S012,chest,2024-12-03,1440,1440,1440,1440,582,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S012,chest,2024-12-04,1440,1440,1440,1440,632,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S012,chest,2024-12-05,1440,1440,1440,1440,492,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S012,chest,2024-12-06,1440,1440,1440,1440,628,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S012,chest,2024-12-07,1440,1440,1440,1440,754,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S012,chest,2024-12-08,1440,1440,1440,1440,944,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S012,chest,2024-12-09,1440,1440,1440,852,507,0.5916666666666667,840,0.5833333333333334,14,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S013,chest,2024-11-18,1440,1440,1440,613,143,0.42569444444444443,600,0.4166666666666667,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S013,chest,2024-11-19,1440,1440,1440,1440,476,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S013,chest,2024-11-20,1440,1440,1440,1440,462,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S013,chest,2024-11-21,1440,1440,1440,1440,608,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S013,chest,2024-11-22,1440,1440,1440,1440,490,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S013,chest,2024-11-23,1440,1440,1440,1440,562,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S013,chest,2024-11-24,1440,1440,1440,1440,727,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S013,chest,2024-11-25,1440,1440,1440,751,614,0.5215277777777778,751,0.5215277777777778,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S014,chest,2024-11-19,1440,1440,1440,959,57,0.6659722222222222,959,0.6659722222222222,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S014,chest,2024-11-20,1440,1440,1440,1440,871,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S014,chest,2024-11-21,1440,1440,1440,1408,573,0.9777777777777777,1380,0.9583333333333334,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S014,chest,2024-11-22,1440,1440,1440,1440,531,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S014,chest,2024-11-23,1440,1440,1440,1319,580,0.9159722222222222,1312,0.9111111111111111,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S014,chest,2024-11-24,1440,1440,1440,1241,486,0.8618055555555556,1204,0.8361111111111111,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S014,chest,2024-11-25,1440,1440,1440,506,435,0.35138888888888886,460,0.3194444444444444,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S015,chest,2024-11-25,1440,1440,1440,425,121,0.2951388888888889,419,0.29097222222222224,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S015,chest,2024-11-26,1440,1440,1440,1440,466,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S015,chest,2024-11-27,1440,1440,1440,1440,468,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S015,chest,2024-11-28,1440,1440,1440,1440,488,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S015,chest,2024-11-29,1440,1440,1440,1440,426,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S015,chest,2024-11-30,1440,1440,1440,1282,561,0.8902777777777777,1282,0.8902777777777777,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S015,chest,2024-12-01,1440,1440,1440,1440,627,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S015,chest,2024-12-02,1440,1440,1440,723,452,0.5020833333333333,720,0.5,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S016,chest,2024-11-25,1440,1440,1440,184,177,0.12777777777777777,180,0.125,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S016,chest,2024-11-26,1440,1440,1440,1392,671,0.9666666666666667,1392,0.9666666666666667,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S016,chest,2024-11-27,1440,1440,1440,1369,681,0.9506944444444444,1365,0.9479166666666666,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S016,chest,2024-11-28,1440,1440,1440,1085,613,0.7534722222222222,1080,0.75,18,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S016,chest,2024-11-29,1440,1440,1440,1238,751,0.8597222222222223,1233,0.85625,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S016,chest,2024-11-30,1440,1440,1440,1440,890,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S016,chest,2024-12-01,1440,1440,1440,1338,742,0.9291666666666667,1320,0.9166666666666666,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S016,chest,2024-12-02,1440,1440,1440,777,590,0.5395833333333333,777,0.5395833333333333,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S017,chest,2024-12-02,1440,1440,1440,646,363,0.4486111111111111,646,0.4486111111111111,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S017,chest,2024-12-03,1440,1440,1440,1440,810,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S017,chest,2024-12-04,1440,1440,1440,1440,762,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S017,chest,2024-12-05,1440,1440,1440,1440,740,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S017,chest,2024-12-06,1440,1440,1440,1440,1376,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S017,chest,2024-12-07,1440,1440,1440,1239,969,0.8604166666666667,1233,0.85625,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S017,chest,2024-12-08,1440,1440,1440,1299,947,0.9020833333333333,1296,0.9,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S017,chest,2024-12-09,1440,1440,1440,758,755,0.5263888888888889,758,0.5263888888888889,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S018,chest,2024-12-09,1440,1440,1440,575,329,0.3993055555555556,575,0.3993055555555556,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S018,chest,2024-12-10,1440,1440,1440,1440,401,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S018,chest,2024-12-11,1440,1440,1440,1440,947,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S018,chest,2024-12-12,1440,1440,1440,1440,879,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S018,chest,2024-12-13,1440,1440,1440,1440,566,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S018,chest,2024-12-14,1440,1440,1440,1301,773,0.9034722222222222,1260,0.875,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S018,chest,2024-12-15,1440,1440,1440,1440,854,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S018,chest,2024-12-16,1440,1440,1440,750,217,0.5208333333333334,750,0.5208333333333334,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S019,chest,2024-12-09,1440,1440,1440,659,262,0.4576388888888889,659,0.4576388888888889,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S019,chest,2024-12-10,1440,1440,1440,1440,789,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S019,chest,2024-12-11,1440,1440,1440,1440,673,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S019,chest,2024-12-12,1440,1440,1440,1440,831,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S019,chest,2024-12-13,1440,1440,1440,1440,643,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S019,chest,2024-12-14,1440,1440,1440,1440,895,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S019,chest,2024-12-15,1440,1440,1440,1440,780,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S019,chest,2024-12-16,1440,1440,1440,771,523,0.5354166666666667,771,0.5354166666666667,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S020,chest,2025-01-20,1440,1440,1440,736,328,0.5111111111111111,736,0.5111111111111111,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S020,chest,2025-01-21,1440,1440,1440,1440,633,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S020,chest,2025-01-22,1440,1440,1440,1440,670,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S020,chest,2025-01-23,1440,1440,1440,1440,571,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S020,chest,2025-01-24,1440,1440,1440,1440,737,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S020,chest,2025-01-25,1440,1440,1440,1440,928,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S020,chest,2025-01-26,1440,1440,1440,1440,957,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S020,chest,2025-01-27,1440,1440,1440,833,598,0.5784722222222223,833,0.5784722222222223,14,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S022,chest,2025-01-27,1440,1440,1440,594,189,0.4125,594,0.4125,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S022,chest,2025-01-28,1440,1440,1440,1440,676,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S022,chest,2025-01-29,1440,1440,1440,1440,593,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S022,chest,2025-01-30,1440,1440,1440,1440,866,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S022,chest,2025-01-31,1440,1440,1440,1440,595,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S022,chest,2025-02-01,1440,1440,1440,1440,753,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S022,chest,2025-02-02,1440,1440,1440,1440,801,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
