site,Id,position,local_date,day_expected_wall_minutes,day_observed_wall_minutes,day_source_real_minutes,day_valid_minutes_raw,day_zero_medi_minutes_raw,day_valid_fraction_raw,day_valid_minutes_after_hour,day_valid_fraction_after_hour,day_eligible_hours,day_dst_fold_minutes,day_all_finite_medi_zero,day_eligible_without_all_zero_screen,day_eligible_after_hour_without_all_zero_screen,day_all_zero_medi_excluded,day_eligible,day_eligible_after_hour
FUSPCEU,FUSPCEU_S004,glasses,2024-10-09,1440,1440,1440,1440,599,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S004,glasses,2024-10-10,1440,1440,1440,1126,677,0.7819444444444444,1126,0.7819444444444444,19,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S004,glasses,2024-10-11,1440,1440,1440,1440,561,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S004,glasses,2024-10-12,1440,1440,1440,1278,637,0.8875,1278,0.8875,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S004,glasses,2024-10-13,1440,1440,1440,1440,704,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S004,glasses,2024-10-14,1440,1440,1440,825,489,0.5729166666666666,825,0.5729166666666666,14,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S005,glasses,2024-10-14,1440,1440,1440,592,106,0.4111111111111111,592,0.4111111111111111,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S005,glasses,2024-10-15,1440,1440,1440,1440,610,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S005,glasses,2024-10-16,1440,1440,1440,1289,851,0.8951388888888889,1246,0.8652777777777778,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S005,glasses,2024-10-17,1440,1440,1440,1309,762,0.9090277777777778,1291,0.8965277777777778,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S005,glasses,2024-10-18,1440,1440,1440,1440,542,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S005,glasses,2024-10-19,1440,1440,1440,1337,662,0.9284722222222223,1337,0.9284722222222223,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S005,glasses,2024-10-20,1440,1440,1440,1437,1136,0.9979166666666667,1437,0.9979166666666667,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S005,glasses,2024-10-21,1440,1440,1440,682,502,0.4736111111111111,654,0.45416666666666666,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S006,glasses,2024-10-14,1440,1440,1440,612,76,0.425,600,0.4166666666666667,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S006,glasses,2024-10-15,1440,1440,1440,1368,529,0.95,1320,0.9166666666666666,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S006,glasses,2024-10-16,1440,1440,1440,1398,540,0.9708333333333333,1398,0.9708333333333333,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S006,glasses,2024-10-17,1440,1440,1440,1419,564,0.9854166666666667,1419,0.9854166666666667,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S006,glasses,2024-10-18,1440,1440,1440,1369,452,0.9506944444444444,1369,0.9506944444444444,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S006,glasses,2024-10-19,1440,1440,1440,1384,491,0.9611111111111111,1380,0.9583333333333334,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S006,glasses,2024-10-20,1440,1440,1440,1079,401,0.7493055555555556,1064,0.7388888888888889,18,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S006,glasses,2024-10-21,1440,1440,1440,789,432,0.5479166666666667,780,0.5416666666666666,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S007,glasses,2024-10-21,1440,1440,1440,657,97,0.45625,657,0.45625,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S007,glasses,2024-10-22,1440,1440,1440,1385,650,0.9618055555555556,1385,0.9618055555555556,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S007,glasses,2024-10-23,1440,1440,1440,1425,528,0.9895833333333334,1425,0.9895833333333334,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S007,glasses,2024-10-24,1440,1440,1440,1338,534,0.9291666666666667,1320,0.9166666666666666,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S007,glasses,2024-10-25,1440,1440,1440,1406,644,0.9763888888888889,1406,0.9763888888888889,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S007,glasses,2024-10-26,1440,1440,1440,1440,665,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S007,glasses,2024-10-27,1440,1440,1500,1305,634,0.90625,1293,0.8979166666666667,22,60,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S007,glasses,2024-10-28,1440,1440,1440,1095,530,0.7604166666666666,1080,0.75,18,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S008,glasses,2024-10-21,1440,1440,1440,635,169,0.4409722222222222,635,0.4409722222222222,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S008,glasses,2024-10-22,1440,1440,1440,1440,517,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S008,glasses,2024-10-23,1440,1440,1440,1440,626,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S008,glasses,2024-10-24,1440,1440,1440,1440,472,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S008,glasses,2024-10-25,1440,1440,1440,1440,1047,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S008,glasses,2024-10-26,1440,1440,1440,1440,800,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S008,glasses,2024-10-27,1440,1440,1500,1440,405,1,1440,1,24,60,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S008,glasses,2024-10-28,1440,1440,1440,1153,473,0.8006944444444445,1140,0.7916666666666666,19,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
FUSPCEU,FUSPCEU_S009,glasses,2024-11-03,1440,1440,1440,138,138,0.09583333333333334,120,0.08333333333333333,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S009,glasses,2024-11-04,1440,1440,1440,1440,911,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S009,glasses,2024-11-05,1440,1440,1440,1440,465,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S009,glasses,2024-11-06,1440,1440,1440,1440,503,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S009,glasses,2024-11-07,1440,1440,1440,1440,490,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S009,glasses,2024-11-08,1440,1440,1440,1440,459,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S009,glasses,2024-11-09,1440,1440,1440,1440,565,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S009,glasses,2024-11-10,1440,1440,1440,1440,577,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S009,glasses,2024-11-11,1440,1440,1440,590,438,0.4097222222222222,590,0.4097222222222222,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S010,glasses,2024-11-03,1440,1440,1440,266,266,0.18472222222222223,240,0.16666666666666666,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S010,glasses,2024-11-04,1440,1440,1440,1440,978,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S010,glasses,2024-11-05,1440,1440,1440,1413,513,0.98125,1413,0.98125,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S010,glasses,2024-11-06,1440,1440,1440,1440,526,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S010,glasses,2024-11-07,1440,1440,1440,1440,496,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S010,glasses,2024-11-08,1440,1440,1440,689,446,0.47847222222222224,660,0.4583333333333333,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S011,glasses,2024-11-11,1440,1440,1440,589,101,0.40902777777777777,589,0.40902777777777777,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S011,glasses,2024-11-12,1440,1440,1440,1440,501,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S011,glasses,2024-11-13,1440,1440,1440,1440,481,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S011,glasses,2024-11-14,1440,1440,1440,1440,526,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S011,glasses,2024-11-15,1440,1440,1440,1119,428,0.7770833333333333,1119,0.7770833333333333,19,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S011,glasses,2024-11-16,1440,1440,1440,1286,434,0.8930555555555556,1286,0.8930555555555556,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S011,glasses,2024-11-17,1440,1440,1440,1440,681,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S011,glasses,2024-11-18,1440,1440,1440,791,451,0.5493055555555556,780,0.5416666666666666,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S012,glasses,2024-12-02,1440,1440,1440,685,215,0.4756944444444444,660,0.4583333333333333,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S012,glasses,2024-12-03,1440,1440,1440,1440,544,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S012,glasses,2024-12-04,1440,1440,1440,1440,545,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S012,glasses,2024-12-05,1440,1440,1440,1440,455,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S012,glasses,2024-12-06,1440,1440,1440,1440,574,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S012,glasses,2024-12-07,1440,1440,1440,1440,571,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S012,glasses,2024-12-08,1440,1440,1440,1440,743,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S012,glasses,2024-12-09,1440,1440,1440,852,499,0.5916666666666667,840,0.5833333333333334,14,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S013,glasses,2024-11-18,1440,1440,1440,613,139,0.42569444444444443,600,0.4166666666666667,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S013,glasses,2024-11-19,1440,1440,1440,1440,453,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S013,glasses,2024-11-20,1440,1440,1440,1440,442,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S013,glasses,2024-11-21,1440,1440,1440,1440,516,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S013,glasses,2024-11-22,1440,1440,1440,1440,472,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S013,glasses,2024-11-23,1440,1440,1440,1440,522,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S013,glasses,2024-11-24,1440,1440,1440,1440,621,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S013,glasses,2024-11-25,1440,1440,1440,751,581,0.5215277777777778,751,0.5215277777777778,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S014,glasses,2024-11-19,1440,1440,1440,959,228,0.6659722222222222,959,0.6659722222222222,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S014,glasses,2024-11-20,1440,1440,1440,1440,496,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S014,glasses,2024-11-21,1440,1440,1440,1408,522,0.9777777777777777,1380,0.9583333333333334,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S014,glasses,2024-11-22,1440,1440,1440,1440,476,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S014,glasses,2024-11-23,1440,1440,1440,1319,645,0.9159722222222222,1312,0.9111111111111111,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S014,glasses,2024-11-24,1440,1440,1440,1241,560,0.8618055555555556,1204,0.8361111111111111,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S014,glasses,2024-11-25,1440,1440,1440,506,244,0.35138888888888886,460,0.3194444444444444,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S015,glasses,2024-11-25,1440,1440,1440,425,209,0.2951388888888889,419,0.29097222222222224,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S015,glasses,2024-11-26,1440,1440,1440,1440,623,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S015,glasses,2024-11-27,1440,1440,1440,1440,521,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S015,glasses,2024-11-28,1440,1440,1440,1440,477,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S015,glasses,2024-11-29,1440,1440,1440,1440,436,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S015,glasses,2024-11-30,1440,1440,1440,1282,530,0.8902777777777777,1282,0.8902777777777777,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S015,glasses,2024-12-01,1440,1440,1440,1440,626,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S015,glasses,2024-12-02,1440,1440,1440,723,394,0.5020833333333333,720,0.5,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S016,glasses,2024-11-25,1440,1440,1440,184,171,0.12777777777777777,180,0.125,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S016,glasses,2024-11-26,1440,1440,1440,1392,640,0.9666666666666667,1392,0.9666666666666667,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S016,glasses,2024-11-27,1440,1440,1440,1369,654,0.9506944444444444,1365,0.9479166666666666,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S016,glasses,2024-11-28,1440,1440,1440,1085,601,0.7534722222222222,1080,0.75,18,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S016,glasses,2024-11-29,1440,1440,1440,1238,748,0.8597222222222223,1233,0.85625,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S016,glasses,2024-11-30,1440,1440,1440,1440,820,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S016,glasses,2024-12-01,1440,1440,1440,1338,724,0.9291666666666667,1320,0.9166666666666666,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S016,glasses,2024-12-02,1440,1440,1440,777,500,0.5395833333333333,777,0.5395833333333333,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S017,glasses,2024-12-02,1440,1440,1440,646,352,0.4486111111111111,646,0.4486111111111111,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S017,glasses,2024-12-03,1440,1440,1440,1440,1096,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S017,glasses,2024-12-04,1440,1440,1440,1440,765,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S017,glasses,2024-12-05,1440,1440,1440,1440,787,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S017,glasses,2024-12-06,1440,1440,1440,1440,1268,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S017,glasses,2024-12-07,1440,1440,1440,1239,815,0.8604166666666667,1233,0.85625,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S017,glasses,2024-12-08,1440,1440,1440,1299,884,0.9020833333333333,1296,0.9,22,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S017,glasses,2024-12-09,1440,1440,1440,758,752,0.5263888888888889,758,0.5263888888888889,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S018,glasses,2024-12-09,1440,1440,1440,576,316,0.4,576,0.4,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S018,glasses,2024-12-10,1440,1440,1440,1440,649,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S018,glasses,2024-12-11,1440,1440,1440,1440,926,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S018,glasses,2024-12-12,1440,1440,1440,1440,866,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S018,glasses,2024-12-13,1440,1440,1440,1440,587,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S018,glasses,2024-12-14,1440,1440,1440,1301,706,0.9034722222222222,1260,0.875,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S018,glasses,2024-12-15,1440,1440,1440,1440,555,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S018,glasses,2024-12-16,1440,1440,1440,750,232,0.5208333333333334,750,0.5208333333333334,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S019,glasses,2024-12-09,1440,1440,1440,659,239,0.4576388888888889,659,0.4576388888888889,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S019,glasses,2024-12-10,1440,1440,1440,1440,685,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S019,glasses,2024-12-11,1440,1440,1440,1440,641,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S019,glasses,2024-12-12,1440,1440,1440,1440,823,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S019,glasses,2024-12-13,1440,1440,1440,1440,616,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S019,glasses,2024-12-14,1440,1440,1440,1440,936,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S019,glasses,2024-12-15,1440,1440,1440,1440,881,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S019,glasses,2024-12-16,1440,1440,1440,771,475,0.5354166666666667,771,0.5354166666666667,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S020,glasses,2025-01-20,1440,1440,1440,737,302,0.5118055555555555,737,0.5118055555555555,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S020,glasses,2025-01-21,1440,1440,1440,1440,615,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S020,glasses,2025-01-22,1440,1440,1440,1440,653,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S020,glasses,2025-01-23,1440,1440,1440,1440,472,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S020,glasses,2025-01-24,1440,1440,1440,1440,687,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S020,glasses,2025-01-25,1440,1440,1440,1440,877,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S020,glasses,2025-01-26,1440,1440,1440,1440,942,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S020,glasses,2025-01-27,1440,1440,1440,833,597,0.5784722222222223,833,0.5784722222222223,14,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S021,glasses,2025-01-20,1440,1440,1440,571,125,0.39652777777777776,520,0.3611111111111111,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S021,glasses,2025-01-21,1440,1440,1440,1287,641,0.89375,1252,0.8694444444444445,21,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S021,glasses,2025-01-22,1440,1440,1440,946,545,0.6569444444444444,898,0.6236111111111111,15,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S021,glasses,2025-01-23,1440,1440,1440,1438,591,0.9986111111111111,1438,0.9986111111111111,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S021,glasses,2025-01-24,1440,1440,1440,1440,697,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S021,glasses,2025-01-25,1440,1440,1440,1440,1004,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S021,glasses,2025-01-26,1440,1440,1440,1335,732,0.9270833333333334,1335,0.9270833333333334,23,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S021,glasses,2025-01-27,1440,1440,1440,578,535,0.4013888888888889,578,0.4013888888888889,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S022,glasses,2025-01-27,1440,1440,1440,602,179,0.41805555555555557,600,0.4166666666666667,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S022,glasses,2025-01-28,1440,1440,1440,1440,652,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S022,glasses,2025-01-29,1440,1440,1440,1440,657,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S022,glasses,2025-01-30,1440,1440,1440,1440,828,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S022,glasses,2025-01-31,1440,1440,1440,1440,579,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S022,glasses,2025-02-01,1440,1440,1440,1440,740,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S022,glasses,2025-02-02,1440,1440,1440,1440,775,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S022,glasses,2025-02-03,1440,1440,1440,787,588,0.5465277777777777,780,0.5416666666666666,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S023,glasses,2025-01-27,1440,1440,1440,622,235,0.43194444444444446,600,0.4166666666666667,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FUSPCEU,FUSPCEU_S023,glasses,2025-01-28,1440,1440,1440,1440,719,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
FUSPCEU,FUSPCEU_S023,glasses,2025-01-29,1440,1440,1440,1440,534,1,1440,1,24,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
