"source","copy","sha256","bytes","role","final_source_sha256","final_copy_sha256","exact"
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H02/report018_order72_svg_export/candidate/figure4_exact_layout_replication.svg","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/resources/2f9493540f12_figure4_exact_layout_replication.svg","2f9493540f12c9c660d213ee619bc726f1e3a0e34ce52c0e59bdf6bd8102a5cd",2982460,"svg","2f9493540f12c9c660d213ee619bc726f1e3a0e34ce52c0e59bdf6bd8102a5cd","2f9493540f12c9c660d213ee619bc726f1e3a0e34ce52c0e59bdf6bd8102a5cd",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/10_figures/descriptives/descriptive_overview.svg","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/resources/4304aa487b3c_descriptive_overview.svg","4304aa487b3c7f6b27b533952315fc9b790d4d00334aeb519a97d28c50d98936",2463966,"svg","4304aa487b3c7f6b27b533952315fc9b790d4d00334aeb519a97d28c50d98936","4304aa487b3c7f6b27b533952315fc9b790d4d00334aeb519a97d28c50d98936",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/10_figures/H01/stage3/H01_stage3_model_support.svg","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/resources/4ddf972fc4c8_H01_stage3_model_support.svg","4ddf972fc4c8082594d13a3b446537ae8a525ca35077e0605967f9c4c0ce519e",54914,"svg","4ddf972fc4c8082594d13a3b446537ae8a525ca35077e0605967f9c4c0ce519e","4ddf972fc4c8082594d13a3b446537ae8a525ca35077e0605967f9c4c0ce519e",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H07/report018_order72j_split_svg_export/candidate/H07_revised_smooth_derivative_pairs_near_eye.svg","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/resources/f12465fd629c_H07_revised_smooth_derivative_pairs_near_eye.svg","f12465fd629c44bbcc7f09a13fccd88b41eda9b80d1cba1310bbdab4ce52ba57",1238493,"svg","f12465fd629c44bbcc7f09a13fccd88b41eda9b80d1cba1310bbdab4ce52ba57","f12465fd629c44bbcc7f09a13fccd88b41eda9b80d1cba1310bbdab4ce52ba57",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H09/report018_order72j_split_svg_export/candidate/H09_primary_effects.svg","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/resources/a3f9bdb969c0_H09_primary_effects.svg","a3f9bdb969c075d33adf9a0e6e751a1f967d5111856fcd0db07cbc36575a745a",20707,"svg","a3f9bdb969c075d33adf9a0e6e751a1f967d5111856fcd0db07cbc36575a745a","a3f9bdb969c075d33adf9a0e6e751a1f967d5111856fcd0db07cbc36575a745a",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H09/report018_order72j_split_svg_export/candidate/H09_observed_timing_patterns.svg","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/resources/c937252509c5_H09_observed_timing_patterns.svg","c937252509c5de9448944358a9846842c973bac26b0f0fb4640728fcf8a908b3",1245097,"svg","c937252509c5de9448944358a9846842c973bac26b0f0fb4640728fcf8a908b3","c937252509c5de9448944358a9846842c973bac26b0f0fb4640728fcf8a908b3",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/accepted_output_inventory.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/linked_metadata/fcbf7cfdf649_accepted_output_inventory.csv","fcbf7cfdf6498612e97816dc14f99ea52bac28aba2576b7cf13ff609ce7bd8e2",21159,"metadata","fcbf7cfdf6498612e97816dc14f99ea52bac28aba2576b7cf13ff609ce7bd8e2","fcbf7cfdf6498612e97816dc14f99ea52bac28aba2576b7cf13ff609ce7bd8e2",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/additional_descriptive_table_inventory.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/linked_metadata/e52f8a9b5382_additional_descriptive_table_inventory.csv","e52f8a9b53827cd0e796d37179baa90e21983ae186b0bfb20b43f37e10e7c530",946,"metadata","e52f8a9b53827cd0e796d37179baa90e21983ae186b0bfb20b43f37e10e7c530","e52f8a9b53827cd0e796d37179baa90e21983ae186b0bfb20b43f37e10e7c530",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/additional_figure_inventory.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/linked_metadata/e35cf371377c_additional_figure_inventory.csv","e35cf371377c12646de817bd8f47dc0d47b9d90be703242d28f80a7ef1e9af15",3121,"metadata","e35cf371377c12646de817bd8f47dc0d47b9d90be703242d28f80a7ef1e9af15","e35cf371377c12646de817bd8f47dc0d47b9d90be703242d28f80a7ef1e9af15",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/planning_source_inventory.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/linked_metadata/6321a3e31aca_planning_source_inventory.csv","6321a3e31acaba62f82330ebc48d8551d7482e77cbdb7532ac13e9b7aefdb270",4310,"metadata","6321a3e31acaba62f82330ebc48d8551d7482e77cbdb7532ac13e9b7aefdb270","6321a3e31acaba62f82330ebc48d8551d7482e77cbdb7532ac13e9b7aefdb270",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/selection_asset_manifest.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/linked_metadata/30ff83aac8a9_selection_asset_manifest.csv","30ff83aac8a932d9702e7b7ec9c8c561729703da1a390c022099508067960640",7553,"metadata","30ff83aac8a932d9702e7b7ec9c8c561729703da1a390c022099508067960640","30ff83aac8a932d9702e7b7ec9c8c561729703da1a390c022099508067960640",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/report018_order72d_writer_svg_integration/combined_accepted_svg_manifest.json","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/linked_metadata/0e0618520fed_combined_accepted_svg_manifest.json","0e0618520fedb387ef030b685e11597e7332ae46fa7ad9ad76d865c24b1c91b2",5539,"metadata","0e0618520fedb387ef030b685e11597e7332ae46fa7ad9ad76d865c24b1c91b2","0e0618520fedb387ef030b685e11597e7332ae46fa7ad9ad76d865c24b1c91b2",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/report_harmonization/report018_final_corpus_independent_acceptance.md","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/consolidated_display_repair_2026_09_11/integration_candidate_order72k/project/linked_metadata/3d1f52ae56b7_report018_final_corpus_independent_acceptance.md","3d1f52ae56b7961a3249bf3a764992ba1da3084aaa68d80845a4b35364dbf8fb",3959,"metadata","3d1f52ae56b7961a3249bf3a764992ba1da3084aaa68d80845a4b35364dbf8fb","3d1f52ae56b7961a3249bf3a764992ba1da3084aaa68d80845a4b35364dbf8fb",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/tbl-plan-descriptive-sample-flow.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/5f856811303d_tbl-plan-descriptive-sample-flow.html","5f856811303db236267269216d61176ff54283174bc824c7f82744f67c2f62c7",19555,"table","5f856811303db236267269216d61176ff54283174bc824c7f82744f67c2f62c7","5f856811303db236267269216d61176ff54283174bc824c7f82744f67c2f62c7",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/tbl-near-eye-metrics.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/6832c791ed3e_tbl-near-eye-metrics.html","6832c791ed3ebcf8895106dafe68c7c5118a12a74e37aacdeb8a84b02d9bfe97",1891500,"table","6832c791ed3ebcf8895106dafe68c7c5118a12a74e37aacdeb8a84b02d9bfe97","6832c791ed3ebcf8895106dafe68c7c5118a12a74e37aacdeb8a84b02d9bfe97",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/display_assets/table_s3_recommendation_windows.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/33ebc99f976a_table_s3_recommendation_windows.html","33ebc99f976acffb54082eb7afd4a6b44549b3f9de330dea998ce2f69c4ba6e6",51816,"table","33ebc99f976acffb54082eb7afd4a6b44549b3f9de330dea998ce2f69c4ba6e6","33ebc99f976acffb54082eb7afd4a6b44549b3f9de330dea998ce2f69c4ba6e6",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/tbl-plan-brown-cross-window-associations.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/9dc92f253ecb_tbl-plan-brown-cross-window-associations.html","9dc92f253ecb1f0d83256a14db5002a3850c8c1f11c3840e628b7feea1e6a1a6",18615,"table","9dc92f253ecb1f0d83256a14db5002a3850c8c1f11c3840e628b7feea1e6a1a6","9dc92f253ecb1f0d83256a14db5002a3850c8c1f11c3840e628b7feea1e6a1a6",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/remaining_gt_candidates/tbl-plan-h02-glasses-variation-shapley-gt-candidate.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/1147881a6495_tbl-plan-h02-glasses-variation-shapley-gt-candidate.html","1147881a649557c66e9f494193bbe521ef429eec533e5c3787e41b9817bb0a28",28712,"table","1147881a649557c66e9f494193bbe521ef429eec533e5c3787e41b9817bb0a28","1147881a649557c66e9f494193bbe521ef429eec533e5c3787e41b9817bb0a28",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/remaining_gt_candidates/tbl-plan-h02-chest-variation-shapley-gt-candidate.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/1fd4579929dc_tbl-plan-h02-chest-variation-shapley-gt-candidate.html","1fd4579929dcacccbd6258e007f29367d9738d1a3b162abfe23936fc922ac3d8",28590,"table","1fd4579929dcacccbd6258e007f29367d9738d1a3b162abfe23936fc922ac3d8","1fd4579929dcacccbd6258e007f29367d9738d1a3b162abfe23936fc922ac3d8",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/display_assets/table_s6_geographic_associations.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/f18fdc5b9912_table_s6_geographic_associations.html","f18fdc5b9912d1d0ab0ff7be6fdcd230223837f4dfa2f32456583e3055f70a78",42978,"table","f18fdc5b9912d1d0ab0ff7be6fdcd230223837f4dfa2f32456583e3055f70a78","f18fdc5b9912d1d0ab0ff7be6fdcd230223837f4dfa2f32456583e3055f70a78",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/display_assets/table_s6_photoperiod_classification.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/cc5f08ad52f4_table_s6_photoperiod_classification.html","cc5f08ad52f4b30ee153c1591896015b04effaafa1410a0d878f88747995fa05",19611,"table","cc5f08ad52f4b30ee153c1591896015b04effaafa1410a0d878f88747995fa05","cc5f08ad52f4b30ee153c1591896015b04effaafa1410a0d878f88747995fa05",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/tbl-h06-primary-effects.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/d8eb61fd5f75_tbl-h06-primary-effects.html","d8eb61fd5f7544325d6ad0e1461b7582da946e91a88505c9dcb16671c7c6ba5c",11191,"table","d8eb61fd5f7544325d6ad0e1461b7582da946e91a88505c9dcb16671c7c6ba5c","d8eb61fd5f7544325d6ad0e1461b7582da946e91a88505c9dcb16671c7c6ba5c",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/display_assets/table_s8_person_level_synthesis.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/0318acf46a1d_table_s8_person_level_synthesis.html","0318acf46a1d5694eb8ab84dfc998d691c6d3006f479a43584da2f7c3440c3d2",37081,"table","0318acf46a1d5694eb8ab84dfc998d691c6d3006f479a43584da2f7c3440c3d2","0318acf46a1d5694eb8ab84dfc998d691c6d3006f479a43584da2f7c3440c3d2",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/display_assets/table_s9_light_behaviour_a.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/f2521c44238a_table_s9_light_behaviour_a.html","f2521c44238a4441744b3a8d0f1df596dd02ce256f41ac066c25d1650a303275",20226,"table","f2521c44238a4441744b3a8d0f1df596dd02ce256f41ac066c25d1650a303275","f2521c44238a4441744b3a8d0f1df596dd02ce256f41ac066c25d1650a303275",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/display_assets/table_s9_light_behaviour_b.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/d291179badce_table_s9_light_behaviour_b.html","d291179badceafd69b9637b847788479d683895c14e3f9a48d187968be602b09",17479,"table","d291179badceafd69b9637b847788479d683895c14e3f9a48d187968be602b09","d291179badceafd69b9637b847788479d683895c14e3f9a48d187968be602b09",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/display_assets/table_s10_visual_sensitivity.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/01c20a54f0bd_table_s10_visual_sensitivity.html","01c20a54f0bd1607ada3bb4d0e633ae899415e8d24b14c81466384a9a33ea14e",15991,"table","01c20a54f0bd1607ada3bb4d0e633ae899415e8d24b14c81466384a9a33ea14e","01c20a54f0bd1607ada3bb4d0e633ae899415e8d24b14c81466384a9a33ea14e",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/display_assets/table_s11_chronotype.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/41b7d453130f_table_s11_chronotype.html","41b7d453130fb7855290d6adc1b65e076e57b4b8ac7137951126c3aa2f1f2406",17001,"table","41b7d453130fb7855290d6adc1b65e076e57b4b8ac7137951126c3aa2f1f2406","41b7d453130fb7855290d6adc1b65e076e57b4b8ac7137951126c3aa2f1f2406",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/display_assets/table_s12_age_sex.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/19f5b69e871b_table_s12_age_sex.html","19f5b69e871bf59deaaa1b70511b7227e2e25aab91b36e1d6a5e1305677fc403",18775,"table","19f5b69e871bf59deaaa1b70511b7227e2e25aab91b36e1d6a5e1305677fc403","19f5b69e871bf59deaaa1b70511b7227e2e25aab91b36e1d6a5e1305677fc403",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/tbl-h11-global-tests.html","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/8230f1f41789_tbl-h11-global-tests.html","8230f1f41789ab7662b57ab3bdc6bef3bbd9dd6d2c0f1f8e125a844594269c76",14527,"table","8230f1f41789ab7662b57ab3bdc6bef3bbd9dd6d2c0f1f8e125a844594269c76","8230f1f41789ab7662b57ab3bdc6bef3bbd9dd6d2c0f1f8e125a844594269c76",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/10_figures/descriptives/near_eye_metric_distributions.svg","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/63c21b0d084b_near_eye_metric_distributions.svg","63c21b0d084b76e63e50d24f097ab3a881c7056ca4d73c7def5f7a064d1daf05",6313499,"svg","63c21b0d084b76e63e50d24f097ab3a881c7056ca4d73c7def5f7a064d1daf05","63c21b0d084b76e63e50d24f097ab3a881c7056ca4d73c7def5f7a064d1daf05",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/10_figures/descriptives/time_series_to_metrics.svg","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/61de5a9df7dd_time_series_to_metrics.svg","61de5a9df7dda373d27935a9905bde99c2857c52787dafaedbb11a240efa7bbe",150676,"svg","61de5a9df7dda373d27935a9905bde99c2857c52787dafaedbb11a240efa7bbe","61de5a9df7dda373d27935a9905bde99c2857c52787dafaedbb11a240efa7bbe",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/10_figures/descriptives/latitude_photoperiod_diagnostic.svg","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/58b7263ac915_latitude_photoperiod_diagnostic.svg","58b7263ac915e910c268d840f00cb1a036fcc7036ed7b1ef0a201bb4202117fa",177168,"svg","58b7263ac915e910c268d840f00cb1a036fcc7036ed7b1ef0a201bb4202117fa","58b7263ac915e910c268d840f00cb1a036fcc7036ed7b1ef0a201bb4202117fa",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/brown_adherence_levels.svg","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/65c262ff90db_brown_adherence_levels.svg","65c262ff90dbf458549a417d722e625fba5d30ed892edabd34e81c37b55c1433",7775,"svg","65c262ff90dbf458549a417d722e625fba5d30ed892edabd34e81c37b55c1433","65c262ff90dbf458549a417d722e625fba5d30ed892edabd34e81c37b55c1433",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/figure_table_selection_assets/brown_supplementary_figure_s5.svg","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/61e8d4671939_brown_supplementary_figure_s5.svg","61e8d4671939659ecf5eca6c6688c03414bb849d15b9d3f59f39c96ca7069cfd",83149,"svg","61e8d4671939659ecf5eca6c6688c03414bb849d15b9d3f59f39c96ca7069cfd","61e8d4671939659ecf5eca6c6688c03414bb849d15b9d3f59f39c96ca7069cfd",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/manuscript/R0_NatHealth/display_assets/brown_participant_state_raincloud.svg","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/200e85cb494e_brown_participant_state_raincloud.svg","200e85cb494e28865cafe677c860ec8a6e4eb426c86c78b37819a4bd19e08653",108600,"svg","200e85cb494e28865cafe677c860ec8a6e4eb426c86c78b37819a4bd19e08653","200e85cb494e28865cafe677c860ec8a6e4eb426c86c78b37819a4bd19e08653",TRUE
"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/10_figures/H03/H03_manuscript_supplementary_figure_S7.svg","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/revision_2026_09_11/consolidated_display_repair_order72k/project/resources/a510c6bc356b_H03_manuscript_supplementary_figure_S7.svg","a510c6bc356bba1ed748d4f0f4a308669b218af36af0b06e0fc18f82014674b3",240560,"svg","a510c6bc356bba1ed748d4f0f4a308669b218af36af0b06e0fc18f82014674b3","a510c6bc356bba1ed748d4f0f4a308669b218af36af0b06e0fc18f82014674b3",TRUE
