"relative_path","role_pre","sha256_pre","bytes_pre","is_symlink_pre","symlink_target_pre","role_post","sha256_post","bytes_post","is_symlink_post","symlink_target_post","status"
"_build/nathealth/artifacts/10_figures/H06_daily/H06_daily_non_l10_production_primary_absolute_effects.png","build member","ef4983b605e91bfc6dec92d719249fc38f0740fbc0476fc0a906247eeaefb35c",130678,FALSE,,"build member","ef4983b605e91bfc6dec92d719249fc38f0740fbc0476fc0a906247eeaefb35c",130678,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06_daily/H06_daily_non_l10_production_primary_ratio_effects.png","build member","0be4a5ea49e57c24ae8caf65d04c3dbd4038e8a0954e40eddbf53a5129c2f67c",131325,FALSE,,"build member","0be4a5ea49e57c24ae8caf65d04c3dbd4038e8a0954e40eddbf53a5129c2f67c",131325,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06_daily/H06_daily_preparation_primary_sample_support.pdf",,,,,,"build member","8ac4c6463a907bbf416d4e9522d074a28b630008a911e34065226ee336d89edd",7944,FALSE,"","ADDED"
"_build/nathealth/artifacts/10_figures/H06_daily/H06_daily_preparation_primary_sample_support.png",,,,,,"build member","f9be57236f5fa9b658c7adac0940ba7befa856cbc19df770602e32270dccf8ff",165458,FALSE,"","ADDED"
"_build/nathealth/artifacts/10_figures/H06_daily/H06_daily_preparation_primary_sample_support.svg",,,,,,"build member","3b07eae6d398de597723ecda16b3c5b67c9ebda29c6da9f5111b97f5967f9f6e",14707,FALSE,"","ADDED"
"_build/nathealth/artifacts/10_figures/H06_daily/H06_daily_stage3_fdr_overview.png","build member","3dc2cf8de4597c1ce85d1acd65404778c14e75fa9f4920e7bfe1b83571bc048a",621043,FALSE,,"build member","3dc2cf8de4597c1ce85d1acd65404778c14e75fa9f4920e7bfe1b83571bc048a",621043,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06_daily/H06_daily_stage3_primary_site_deviations.png","build member","777aca3d7482b5b1d679f615c312d70fd702f63df7d7d64e2076f77a93dfe8e9",583906,FALSE,,"build member","777aca3d7482b5b1d679f615c312d70fd702f63df7d7d64e2076f77a93dfe8e9",583906,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06_daily/H06_daily_temporal_h02_primary_context_functions.png","build member","e28c639f23b3f33687ca046a77069153bb66073d29cd03d96fd03408c4317d98",256215,FALSE,,"build member","e28c639f23b3f33687ca046a77069153bb66073d29cd03d96fd03408c4317d98",256215,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06/H06_core_effects.png","build member","64b5c60dec9e1954ecad50c93fbcdcc9fffa4b153d6acc165c66980df125de45",185826,FALSE,,"build member","64b5c60dec9e1954ecad50c93fbcdcc9fffa4b153d6acc165c66980df125de45",185826,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06/H06_exploratory_two_part_activity_expected.png","build member","49c800c69ae3963eb7d32f96f991eae8e6fc7c219c214b77e3f884acfddb6b2f",187640,FALSE,,"build member","49c800c69ae3963eb7d32f96f991eae8e6fc7c219c214b77e3f884acfddb6b2f",187640,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06/H06_exploratory_two_part_day_type_expected.png","build member","0c09bb9dbde4612cbada68d553b33a1672a3fce50bb807a87e71e8aeb2919b13",180351,FALSE,,"build member","0c09bb9dbde4612cbada68d553b33a1672a3fce50bb807a87e71e8aeb2919b13",180351,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06/H06_exploratory_two_part_temporal_contrasts.png","build member","f1012688cd998f8e866dfac4a97db150c9ebd145a402a142f99708b1228ccc9f",139995,FALSE,,"build member","f1012688cd998f8e866dfac4a97db150c9ebd145a402a142f99708b1228ccc9f",139995,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06/H06_paired_placement_effects.png","build member","e0a63c615a5422d28e1af7d2cc15ca29e65057b7639308c5cbdcb028e25f9478",59084,FALSE,,"build member","e0a63c615a5422d28e1af7d2cc15ca29e65057b7639308c5cbdcb028e25f9478",59084,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06/H06_primary_residual_clock.png","build member","7f80b7a5ffd60a3eafe6ef0f72bf5dd4a82a5b6873ab8a50faf985068751cf62",478166,FALSE,,"build member","7f80b7a5ffd60a3eafe6ef0f72bf5dd4a82a5b6873ab8a50faf985068751cf62",478166,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06/H06_primary_site_effects.png","build member","5bacf40cd62119b3c2074d586cb1d4c75d0c071839f6a1f83c00ab1a7cd4f6a1",198983,FALSE,,"build member","5bacf40cd62119b3c2074d586cb1d4c75d0c071839f6a1f83c00ab1a7cd4f6a1",198983,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06/H06_reader_primary_effects.png","build member","23a1e55b6088db2f7e5d217ee221a026247a4341cb218417c1611d6889e54902",158760,FALSE,,"build member","23a1e55b6088db2f7e5d217ee221a026247a4341cb218417c1611d6889e54902",158760,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06/H06_reader_temporal_activity.png","build member","718c0917cb0aa58e2308cf8cdf9f2af144f80d55769044cc1cc294a84095c3d0",366674,FALSE,,"build member","718c0917cb0aa58e2308cf8cdf9f2af144f80d55769044cc1cc294a84095c3d0",366674,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06/H06_reader_temporal_day_type.png","build member","7f8de8989621ccd7b51cd7940bc513dc3883d09c098052335efea172bab28c30",366367,FALSE,,"build member","7f8de8989621ccd7b51cd7940bc513dc3883d09c098052335efea172bab28c30",366367,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H06/H06_stage3_site_specific_significance_screen.png","build member","88aeef89cda1208a80ead843ca9551011350ed5f78734c57ceee380bf994f02e",191658,FALSE,,"build member","88aeef89cda1208a80ead843ca9551011350ed5f78734c57ceee380bf994f02e",191658,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H07/preparation/H07_preparation_metric_sample_support.png","build member","603afa8def8ff640003daaef806ee390d513df9bb6f6307fa300dba4ad5ba8a7",158151,FALSE,,"build member","603afa8def8ff640003daaef806ee390d513df9bb6f6307fa300dba4ad5ba8a7",158151,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H07/preparation/H07_preparation_site_photoperiod_ranges.png","build member","00d687082780c65d07467fdf730ac8bcf0bd97af11a03af156dc38020b815eb4",146588,FALSE,,"build member","00d687082780c65d07467fdf730ac8bcf0bd97af11a03af156dc38020b815eb4",146588,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H08/H08_chest_effects.png","build member","201026c03ca870932e5c0f9e0ecdd4733c7949aa33fe53f8cb8a7349e6f38f47",139416,FALSE,,"build member","201026c03ca870932e5c0f9e0ecdd4733c7949aa33fe53f8cb8a7349e6f38f47",139416,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H08/H08_gap_common_sample_effects.png","build member","144fc11c696931373ba8b5d987aa2ce2a14413cda00c5371aecb095713729669",136476,FALSE,,"build member","144fc11c696931373ba8b5d987aa2ce2a14413cda00c5371aecb095713729669",136476,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H08/H08_near_eye_effects.png","build member","f1cc8e33829cdf821140e95238d20b1516d5796f741002a1f27568d3f9fd7405",140448,FALSE,,"build member","f1cc8e33829cdf821140e95238d20b1516d5796f741002a1f27568d3f9fd7405",140448,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H08/H08_near_eye_model_adequacy.png","build member","7779cb6b565369902d80e2473d0fbb77e8982a6b90f4c87a27d1921ff951ad43",659790,FALSE,,"build member","7779cb6b565369902d80e2473d0fbb77e8982a6b90f4c87a27d1921ff951ad43",659790,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H08/H08_paired_placement_effects.png","build member","be34d61f6b53b06c266767d652942bcebc0a2e70db5f4464413b401c1d3f10f6",130502,FALSE,,"build member","be34d61f6b53b06c266767d652942bcebc0a2e70db5f4464413b401c1d3f10f6",130502,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H09/H09_diagnostics_chest.png","build member","e82b32d5d69a73e45a7d93e8b1bb8357dc3104e67c5f128eba4f3f5538961a75",2626860,FALSE,,"build member","e82b32d5d69a73e45a7d93e8b1bb8357dc3104e67c5f128eba4f3f5538961a75",2626860,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H09/H09_diagnostics_near_eye.png","build member","df6a267517ea08635a00fcfa153a1e3a7f6dbbbe764745860c16bd3b53165e96",2557336,FALSE,,"build member","df6a267517ea08635a00fcfa153a1e3a7f6dbbbe764745860c16bd3b53165e96",2557336,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H09/H09_paired_placement_effects.png","build member","4cffc5339801d25e817639064b6f40e0b0a6bbe69a735e5f245d97cee898e185",129869,FALSE,,"build member","4cffc5339801d25e817639064b6f40e0b0a6bbe69a735e5f245d97cee898e185",129869,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H09/H09_primary_effects.png","build member","f288cfaff6e555715af30c778974e50d9bcc8c9a90c643b5e994ad2d8b95be1f",139103,FALSE,,"build member","f288cfaff6e555715af30c778974e50d9bcc8c9a90c643b5e994ad2d8b95be1f",139103,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H10/H10_age_site_significant_associations.png","build member","f63973b770ecaca01a3fb2b24fa455b14f7a5208c82df377317578a443d411a6",463728,FALSE,,"build member","f63973b770ecaca01a3fb2b24fa455b14f7a5208c82df377317578a443d411a6",463728,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H10/H10_all_primary_model_core_diagnostics.pdf","build member","4d68c4ce78e295bd7425179c3b40699ef9cb2cb3312d318cd7f9cdf15dddaa77",3822509,FALSE,,"build member","4d68c4ce78e295bd7425179c3b40699ef9cb2cb3312d318cd7f9cdf15dddaa77",3822509,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H10/H10_diagnostic_assessment.png","build member","4aa49a05bc6fb619f38516d4922c9365874d51db5cf6d768028a39e5f74c6699",222961,FALSE,,"build member","4aa49a05bc6fb619f38516d4922c9365874d51db5cf6d768028a39e5f74c6699",222961,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H10/H10_gap_common_sample_effects.png","build member","d1fa523daf09b32bbd882555300c77623cb231981d56393f23d11c27d0f3e8b7",199138,FALSE,,"build member","d1fa523daf09b32bbd882555300c77623cb231981d56393f23d11c27d0f3e8b7",199138,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H10/H10_paired_placement_effects.png","build member","33fe0f8c13ebe8ca00dbab2d8602b27939913eb9495bce5738fc2bba5ebede4e",169391,FALSE,,"build member","33fe0f8c13ebe8ca00dbab2d8602b27939913eb9495bce5738fc2bba5ebede4e",169391,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H10/H10_preparation_age_distribution.png","build member","0b879a57bcde39bc1d521858d27bbf07271594306bd2e1cc08b1d8eadb3d5472",161240,FALSE,,"build member","0b879a57bcde39bc1d521858d27bbf07271594306bd2e1cc08b1d8eadb3d5472",161240,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H10/H10_preparation_sample_support.png","build member","f38f45ceb6df90d5fbede83d8a88a2f18896053f30c425c36463e00ea99f0e9c",210708,FALSE,,"build member","f38f45ceb6df90d5fbede83d8a88a2f18896053f30c425c36463e00ea99f0e9c",210708,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H10/H10_primary_age_associations.png","build member","01c64cdd8cd12b99624de4eef4de156f953768be07f2cf629bcc16dba2c1b4e5",228711,FALSE,,"build member","01c64cdd8cd12b99624de4eef4de156f953768be07f2cf629bcc16dba2c1b4e5",228711,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H10/H10_primary_biological_sex_associations.png","build member","de29990a755a6af14e2cb893bb0887a55442e71ed1b2434efaadbb9c188b2d39",234128,FALSE,,"build member","de29990a755a6af14e2cb893bb0887a55442e71ed1b2434efaadbb9c188b2d39",234128,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H10/H10_retained_age_core_diagnostics.png","build member","ca798f5067d3a3a8cd1c8360b2eca90ca28a9796c74a772d93d0f1f3bff826da",898736,FALSE,,"build member","ca798f5067d3a3a8cd1c8360b2eca90ca28a9796c74a772d93d0f1f3bff826da",898736,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H10/H10_retained_biological_sex_core_diagnostics.png","build member","5782b8f57c414acbae6902ac04dfc3eab04e6e02403c58427dd4042ea61a3574",284888,FALSE,,"build member","5782b8f57c414acbae6902ac04dfc3eab04e6e02403c58427dd4042ea61a3574",284888,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H11/preparation/H11_preparation_activity_attrition.pdf","build member","b85b8667c81efaee0a114872af8cfa7bc2199baee3c44935926aa6907c018f36",19116,FALSE,,"build member","b85b8667c81efaee0a114872af8cfa7bc2199baee3c44935926aa6907c018f36",19116,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H11/preparation/H11_preparation_activity_attrition.png","build member","762ea8dad26f65f5581072bd072b59c45a598f4d4e1d90c7f54fb2d82a633160",122442,FALSE,,"build member","762ea8dad26f65f5581072bd072b59c45a598f4d4e1d90c7f54fb2d82a633160",122442,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H11/preparation/H11_preparation_melEDI_distribution.pdf","build member","56634b531c94800f60cfc817db972217f300414576864e800589be654d63ad83",24772,FALSE,,"build member","56634b531c94800f60cfc817db972217f300414576864e800589be654d63ad83",24772,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H11/preparation/H11_preparation_melEDI_distribution.png","build member","8f8ae99a2ded0c02a54027f575fa1745a5044c2bb1cb07098c85fd668b84ef6e",139776,FALSE,,"build member","8f8ae99a2ded0c02a54027f575fa1745a5044c2bb1cb07098c85fd668b84ef6e",139776,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H11/preparation/H11_preparation_site_sex_support.pdf","build member","864f29b528d5477c441b3426000ecf49550446a2443eadb33d71bffe7f843661",23778,FALSE,,"build member","864f29b528d5477c441b3426000ecf49550446a2443eadb33d71bffe7f843661",23778,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H11/preparation/H11_preparation_site_sex_support.png","build member","76644e2b672ae2f8196e5a8f41083486891a1ca98ceaa5a67338db9bb3c0085c",119653,FALSE,,"build member","76644e2b672ae2f8196e5a8f41083486891a1ca98ceaa5a67338db9bb3c0085c",119653,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_activity_context_female_to_male_curves.png","build member","4afddd3bbc90fad34e6e5c6a7eaf529913bf91997e12fe98a764b816971951ac",265489,FALSE,,"build member","4afddd3bbc90fad34e6e5c6a7eaf529913bf91997e12fe98a764b816971951ac",265489,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_chest_residual_dependence.png","build member","b8b9d2a516ba86061819a3d884a2b1a78838f4aa2cad1fefba74af1b0a514d84",149241,FALSE,,"build member","b8b9d2a516ba86061819a3d884a2b1a78838f4aa2cad1fefba74af1b0a514d84",149241,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_complementary_chest_curves.png","build member","0e4c061f43a1beb30074f46faad4bbf59745f7e423104783ae35dfbd90ca6c57",359918,FALSE,,"build member","0e4c061f43a1beb30074f46faad4bbf59745f7e423104783ae35dfbd90ca6c57",359918,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_gap_timing_unaware_chest_curves.png","build member","7b2b4089843b6981d79126fb5d929892dc0b8f9aca63e609e9f206f0240adfe6",366299,FALSE,,"build member","7b2b4089843b6981d79126fb5d929892dc0b8f9aca63e609e9f206f0240adfe6",366299,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_gap_timing_unaware_near_eye_curves.png","build member","4a30b8df0193f1895b017005e3bcd40f6041ab9704e69f8b8f5c01abbdf40f97",463882,FALSE,,"build member","4a30b8df0193f1895b017005e3bcd40f6041ab9704e69f8b8f5c01abbdf40f97",463882,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_near_eye_residual_dependence.png","build member","4e41d279c36a745aa450284bfa204d0d7d9e05d203f1cd72883021f7671a8456",149679,FALSE,,"build member","4e41d279c36a745aa450284bfa204d0d7d9e05d203f1cd72883021f7671a8456",149679,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_primary_near_eye_curves.png","build member","33ac814200fc1d69dcf462d0a156b2b950ef0588f47974881fb56f140a414f70",455662,FALSE,,"build member","33ac814200fc1d69dcf462d0a156b2b950ef0588f47974881fb56f140a414f70",455662,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_primary_residual_summary.png","build member","4476d9ae176b288ae228c7e6f48d8b486f21cf1abf0d0024f5701e0b84716231",204780,FALSE,,"build member","4476d9ae176b288ae228c7e6f48d8b486f21cf1abf0d0024f5701e0b84716231",204780,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/prepared_day_showcase.png","build member","a35e8189bdbdb450411bfe7f71d52964c17e45a7a26fdb44e82776d201b00ff3",808132,FALSE,,"build member","a35e8189bdbdb450411bfe7f71d52964c17e45a7a26fdb44e82776d201b00ff3",808132,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/10_figures/prepared_day_showcase.svg","build member","5ad003220cb1d5a1d2b223af206f4a1e608b4e1fa0e695d656989dde62b0ea4a",2408619,FALSE,,"build member","5ad003220cb1d5a1d2b223af206f4a1e608b4e1fa0e695d656989dde62b0ea4a",2408619,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/main/glasses/all_available/daily_geometric_mean_medi_diagnostic_plot_data.csv","build member","c6d3e931b08fc91268afa291becc4799e5cf07c393c382c039567d8925c2932b",170038,FALSE,,"build member","c6d3e931b08fc91268afa291becc4799e5cf07c393c382c039567d8925c2932b",170038,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/main/glasses/all_available/duration_above_250_wake_diagnostic_plot_data.csv","build member","0780060aa6a04662e084fbbe1ceeca5185b8ccb98512cab03be6b121b15929c0",152881,FALSE,,"build member","0780060aa6a04662e084fbbe1ceeca5185b8ccb98512cab03be6b121b15929c0",152881,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostic_plot_data.csv","build member","d4e3f359fec2cc11e503c625ce5a82d76b50ec0e1ce685b888c5f48aa2476ff5",161007,FALSE,,"build member","d4e3f359fec2cc11e503c625ce5a82d76b50ec0e1ce685b888c5f48aa2476ff5",161007,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv","build member","8ee0accaee1511bdbfd6421b4e8ca00142cdacf8d645c9e3571bc98a24abed96",135893,FALSE,,"build member","8ee0accaee1511bdbfd6421b4e8ca00142cdacf8d645c9e3571bc98a24abed96",135893,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/preparation/H01_preparation_fitted_sample_support.csv","build member","760e634fd6139b8c6561d185c95fb5c06ef5b41637c7b20f8c61b0e627ff37c7",4818,FALSE,,"build member","760e634fd6139b8c6561d185c95fb5c06ef5b41637c7b20f8c61b0e627ff37c7",4818,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/preparation/H01_preparation_model_frame_retention.csv","build member","28cc582f2778c849025f2ea77fee2036ce693378630d6f7e172adc0db6bb6d5b",2860,FALSE,,"build member","28cc582f2778c849025f2ea77fee2036ce693378630d6f7e172adc0db6bb6d5b",2860,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_diagnostic_figure_source.csv","build member","d9b424ae246fc688670a77a561717701fec3ddffaf000af72ea6b68f214b9397",21261,FALSE,,"build member","d9b424ae246fc688670a77a561717701fec3ddffaf000af72ea6b68f214b9397",21261,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_model_support_figure_source.csv","build member","cf869aa233aca9230a9d295f7efae69fc51c1258a80daf90258d08122f5effc0",96013,FALSE,,"build member","cf869aa233aca9230a9d295f7efae69fc51c1258a80daf90258d08122f5effc0",96013,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_paired_placement_figure_source.csv","build member","8e1672e499e6bee05cde70647165e780dfa5cb9195ed0c3f1bd203da5d838853",21978,FALSE,,"build member","8e1672e499e6bee05cde70647165e780dfa5cb9195ed0c3f1bd203da5d838853",21978,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_r2_figure_source.csv","build member","596f1c6654e6a00ed25f3feda052ee4fb42bb69991270d48bf6092e59b5ffdb4",76571,FALSE,,"build member","596f1c6654e6a00ed25f3feda052ee4fb42bb69991270d48bf6092e59b5ffdb4",76571,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_site_contrast_figure_source.csv","build member","4b0bf98cc94562e5f4b935889f0b24a41b22bc61b5c1d5c51e5255ac6284a6b0",163523,FALSE,,"build member","4b0bf98cc94562e5f4b935889f0b24a41b22bc61b5c1d5c51e5255ac6284a6b0",163523,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_model_support_figure_source.csv","build member","2054c097bb6b901ebc12491c78082fe5a56ebca2ccc5e2c61afe7e21244c3772",96014,FALSE,,"build member","2054c097bb6b901ebc12491c78082fe5a56ebca2ccc5e2c61afe7e21244c3772",96014,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_paired_placement_figure_source.csv","build member","517fdbae057b1f60d57c45223dad102014e8dafaac3bd73b877b86f632e58086",21978,FALSE,,"build member","517fdbae057b1f60d57c45223dad102014e8dafaac3bd73b877b86f632e58086",21978,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_photoperiod_latitude_bounds.csv","build member","bec885c76b37d24b6c4e9fedfc9822405b6ec6fc85fe99f4e608081e0cd224c5",2989,FALSE,,"build member","bec885c76b37d24b6c4e9fedfc9822405b6ec6fc85fe99f4e608081e0cd224c5",2989,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_photoperiod_latitude_source.csv","build member","74af9280fab19c1e60616ea8a154fdcb6f4b0e46111e82be6644c5d5e4a3894f",191261,FALSE,,"build member","74af9280fab19c1e60616ea8a154fdcb6f4b0e46111e82be6644c5d5e4a3894f",191261,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_r2_figure_source.csv","build member","0eda6d080edbf626e8c91977d40b2998664490e5b4f4ffd71642871cbfc970e5",76575,FALSE,,"build member","0eda6d080edbf626e8c91977d40b2998664490e5b4f4ffd71642871cbfc970e5",76575,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_site_contrast_figure_source.csv","build member","c8972862c2058d0cb92ff780c094e165cb914b3754157db757bbf5743782c826",163604,FALSE,,"build member","c8972862c2058d0cb92ff780c094e165cb914b3754157db757bbf5743782c826",163604,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H02/paired_placement_site_curves.csv","build member","3bc65cdd98bb8e71c5bc6f586e0aab966a929cc6b47df25b8e6eaf1376f5c5c8",173630,FALSE,,"build member","3bc65cdd98bb8e71c5bc6f586e0aab966a929cc6b47df25b8e6eaf1376f5c5c8",173630,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H02/preparation_response_distribution_exact_zero_summary.csv","build member","f2cc126a168bf8d6db3c5b13b3c6fea83030b23e7fdebff882bea1eb390f31db",244,FALSE,,"build member","f2cc126a168bf8d6db3c5b13b3c6fea83030b23e7fdebff882bea1eb390f31db",244,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H02/preparation_response_distribution_positive_observations.csv","build member","22dff3af0f213b3ceaed0d5ca827da4184b662ff7d0366d592b6598b56e96842",1409727,FALSE,,"build member","22dff3af0f213b3ceaed0d5ca827da4184b662ff7d0366d592b6598b56e96842",1409727,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H02/site_curve_predictions.csv","build member","03a70808d41029acf41287db7393761e792b850bf00815acea0d6bda6aa527a7",1011432,FALSE,,"build member","03a70808d41029acf41287db7393761e792b850bf00815acea0d6bda6aa527a7",1011432,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H03/H03_preparation_category_support.csv","build member","41e373fabddb3b77cd66c1ed822f42a597754c4c65bbf90782f9f7425bce8ad5",1396,FALSE,,"build member","41e373fabddb3b77cd66c1ed822f42a597754c4c65bbf90782f9f7425bce8ad5",1396,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H03/H03_preparation_clock_category_support.csv","build member","781d3a8a95a60529154914d7a7ce2d007cea9a6688b1d4912ef41d1b6c7fee11",36037,FALSE,,"build member","781d3a8a95a60529154914d7a7ce2d007cea9a6688b1d4912ef41d1b6c7fee11",36037,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H03/H03_preparation_participant_day_support.csv","build member","1493ff1dc0c09dd16c71755488fcc0c8c1bba43373dac05c454e816485498c80",113230,FALSE,,"build member","1493ff1dc0c09dd16c71755488fcc0c8c1bba43373dac05c454e816485498c80",113230,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H03/H03_preparation_positive_response_distribution.csv","build member","1d27ee3d547320fb7fd8e2a287582c7a78e6dca6a43a1938c34ca4feb05d363b",6564,FALSE,,"build member","1d27ee3d547320fb7fd8e2a287582c7a78e6dca6a43a1938c34ca4feb05d363b",6564,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H03/H03_preparation_site_category_support.csv","build member","332e11aab67c0f5d228200bd65936e73f553ca6beba869ed688bc422aec63827",17946,FALSE,,"build member","332e11aab67c0f5d228200bd65936e73f553ca6beba869ed688bc422aec63827",17946,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H03/H03_primary_category_figure_data.csv","build member","ed9c89b7a8a7c95127bbdeed35f05a755d2f5f595978ecd39dabaa1d80781c33",5384,FALSE,,"build member","ed9c89b7a8a7c95127bbdeed35f05a755d2f5f595978ecd39dabaa1d80781c33",5384,FALSE,"","UNCHANGED"
"_build/nathealth/artifacts/11_source_data/H03/H03_reader_heterogeneity_category_figure_data.csv","build member","b4ecfc9b9196c86865ae474dfbcfd9e4ef22b4112817d439520b57f1713d4d5a",6280,FALSE,,"build member","b4ecfc9b9196c86865ae474dfbcfd9e4ef22b4112817d439520b57f1713d4d5a",6280,FALSE,"","UNCHANGED"
