path,category,bytes,sha256,expected_sha256,exact
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-28.png,package145,122211,0a62d054c419b578faaafaa3b61530f15166d9e5528283156445a2b09d402734,0a62d054c419b578faaafaa3b61530f15166d9e5528283156445a2b09d402734,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-29.png,package145,371634,34040232a0023307900161eea06bd8adcd0b63af3178afe4a1654803e75cbaef,34040232a0023307900161eea06bd8adcd0b63af3178afe4a1654803e75cbaef,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-3.png,package145,374083,e963bcb9b8ac79ef77bae0627fb9ab6139da3fc95a72ad3ece317afa45a91654,e963bcb9b8ac79ef77bae0627fb9ab6139da3fc95a72ad3ece317afa45a91654,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-30.png,package145,390095,bddc99ecc19bf3a5ff571e789283fe5977bc6e76ec5aa1f2aad6f014edfd183a,bddc99ecc19bf3a5ff571e789283fe5977bc6e76ec5aa1f2aad6f014edfd183a,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-31.png,package145,385046,146fd68efa6e7b4f2416db003f18b3d5e6142c248781690f69936c97e70aa180,146fd68efa6e7b4f2416db003f18b3d5e6142c248781690f69936c97e70aa180,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-32.png,package145,374147,9561f44793e7e176aad25165a97af6b37bc4f434a5844fe1e9369ab91a23580b,9561f44793e7e176aad25165a97af6b37bc4f434a5844fe1e9369ab91a23580b,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-33.png,package145,388002,a55788cd7753ad7e7ceaf68778fdb3206c03bd5b099d3f008ee7b0c8e4feb487,a55788cd7753ad7e7ceaf68778fdb3206c03bd5b099d3f008ee7b0c8e4feb487,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-34.png,package145,379617,8deeb7e3dfb6ef77e827a675decc01a0082fce3ab8fd7ad4b3f9bb60f52d2430,8deeb7e3dfb6ef77e827a675decc01a0082fce3ab8fd7ad4b3f9bb60f52d2430,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-35.png,package145,374936,5411ce36469a352bbdeae9345ec74773908ffdc325bb2ea8aff75b0f2a931fa3,5411ce36469a352bbdeae9345ec74773908ffdc325bb2ea8aff75b0f2a931fa3,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-36.png,package145,390642,c509a895fb178d64ba01da911ccd450dcd124a951eaf00bb54042daff60b1a14,c509a895fb178d64ba01da911ccd450dcd124a951eaf00bb54042daff60b1a14,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-37.png,package145,375796,f794f502afb0a9290acabc32ec7c59c4c024a6aa8732cab11f9737a107388c67,f794f502afb0a9290acabc32ec7c59c4c024a6aa8732cab11f9737a107388c67,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-38.png,package145,338148,5a17b0329f052f2ee73ebef110f9161fa1d5baa453bdecdf2d83cebb5bce6029,5a17b0329f052f2ee73ebef110f9161fa1d5baa453bdecdf2d83cebb5bce6029,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-39.png,package145,35050,ed5d45385c478d337ee735a13386f238b42991b8295d2f517900c3714f283768,ed5d45385c478d337ee735a13386f238b42991b8295d2f517900c3714f283768,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-4.png,package145,66330,b851455dc91ddff01ee033b5734b27939649a0b49d1307426527f14e25819a15,b851455dc91ddff01ee033b5734b27939649a0b49d1307426527f14e25819a15,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-40.png,package145,88512,d506546c269cbc5bb2e042b6e0dc996bc648311160ac279385d95837533005c1,d506546c269cbc5bb2e042b6e0dc996bc648311160ac279385d95837533005c1,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-41.png,package145,49852,fbabfe826f317a933ac2a6ddb5496d95bfcd99a64c7b25303afcd11d2fc814f1,fbabfe826f317a933ac2a6ddb5496d95bfcd99a64c7b25303afcd11d2fc814f1,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-42.png,package145,285005,198e3c23810f5312cf89b59a4bf0c76766a24c80f4a4e55416d5ff1970438080,198e3c23810f5312cf89b59a4bf0c76766a24c80f4a4e55416d5ff1970438080,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-43.png,package145,279755,008d16532f9ac63967e864c84d25a9819c984dc4346d3f12778f23c90f6fff9c,008d16532f9ac63967e864c84d25a9819c984dc4346d3f12778f23c90f6fff9c,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-44.png,package145,298253,4bde73e2fa25d52867914f191d596d9b7232ff3ee58d01e25219a41c93ade473,4bde73e2fa25d52867914f191d596d9b7232ff3ee58d01e25219a41c93ade473,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-45.png,package145,290998,3cf15e95834b211b117f81d04951523745212939d4e03838ba7d0a0a2aab1ec1,3cf15e95834b211b117f81d04951523745212939d4e03838ba7d0a0a2aab1ec1,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-46.png,package145,258722,a5c7d598513069fd657d3df0b6c6fdbda51b68846dd2ac6d13dcd6974cad6156,a5c7d598513069fd657d3df0b6c6fdbda51b68846dd2ac6d13dcd6974cad6156,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-47.png,package145,278536,3a13761e39640e8332978860229c7c2c78e58cf7cb90cefba2e7cc99969dd407,3a13761e39640e8332978860229c7c2c78e58cf7cb90cefba2e7cc99969dd407,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-48.png,package145,275081,159616d7343dd272e60b8608ac29991cc86796a8b73934d3baeb0df15c09ff03,159616d7343dd272e60b8608ac29991cc86796a8b73934d3baeb0df15c09ff03,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-49.png,package145,267666,a7eb010a62e494336a6292fb8f615a368266aca06191b027aa7f0fb19c8e78a9,a7eb010a62e494336a6292fb8f615a368266aca06191b027aa7f0fb19c8e78a9,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-5.png,package145,248050,50779a0a3d9e5fcb65d1e77c7272629a8b73fac682d4de185292fbc4f30ee62e,50779a0a3d9e5fcb65d1e77c7272629a8b73fac682d4de185292fbc4f30ee62e,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-50.png,package145,275410,5a5adcb7ee7927deee40b64177d47163c573135e4526570ab88ede7aa1699e86,5a5adcb7ee7927deee40b64177d47163c573135e4526570ab88ede7aa1699e86,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-51.png,package145,216588,1d5317311152603643e38e3a2b4f72dfa9b742444a463a0bf4197ea23b779111,1d5317311152603643e38e3a2b4f72dfa9b742444a463a0bf4197ea23b779111,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-52.png,package145,46829,5b88ce226aeff547a135634256d74a5880b3d37bd5d878bbd4ad4421fc7bfd1f,5b88ce226aeff547a135634256d74a5880b3d37bd5d878bbd4ad4421fc7bfd1f,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-53.png,package145,109031,11cb1664c6d00c4e5f0d7c9fd715d73e3a2daacb4e5126767840aa8cc9743d02,11cb1664c6d00c4e5f0d7c9fd715d73e3a2daacb4e5126767840aa8cc9743d02,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-54.png,package145,150171,e5c71385c075fd99b3adb0b1c8a7030614cb55c7bf761e0ee5b20f510c99b11d,e5c71385c075fd99b3adb0b1c8a7030614cb55c7bf761e0ee5b20f510c99b11d,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-55.png,package145,387937,9c93d420afdfea535bb2505aaa32d15cfdc88177cfae37768369cef7e4bcad02,9c93d420afdfea535bb2505aaa32d15cfdc88177cfae37768369cef7e4bcad02,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-56.png,package145,120726,50072ac84cc1391ba3a6261a4a50d0073b1767fb0d1625412ed4c1016ea57194,50072ac84cc1391ba3a6261a4a50d0073b1767fb0d1625412ed4c1016ea57194,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-57.png,package145,268199,3434c25afdcc8811d21a3af5aefd6d9d65baa335ab721a80abdd559971c3ca39,3434c25afdcc8811d21a3af5aefd6d9d65baa335ab721a80abdd559971c3ca39,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-58.png,package145,1615641,a75d712d76eca41892247bfca10cee0e887050b6e962cb6d38847423fa3e034d,a75d712d76eca41892247bfca10cee0e887050b6e962cb6d38847423fa3e034d,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-59.png,package145,1233093,ddcb7c28b62ceaddbb17528f34c8701a15a4930173060b3199afd8b8bfb36235,ddcb7c28b62ceaddbb17528f34c8701a15a4930173060b3199afd8b8bfb36235,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-6.png,package145,384264,fb26c7847e73bb34a3e80c0e39195ca717f88ed47e7c77746dcac5145a54a5d1,fb26c7847e73bb34a3e80c0e39195ca717f88ed47e7c77746dcac5145a54a5d1,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-60.png,package145,1405041,149751431494424f3ec6ac9a53f28d642d74fc50cb26015fb3d7adef5628de41,149751431494424f3ec6ac9a53f28d642d74fc50cb26015fb3d7adef5628de41,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-61.png,package145,1223309,b9b8c745711ec838d6dc4ece7ee75187f9e1e5ee9a7bbdeb9798c138db96a25f,b9b8c745711ec838d6dc4ece7ee75187f9e1e5ee9a7bbdeb9798c138db96a25f,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-62.png,package145,230935,f6a4624a8ffc3d065cac986911b09164f77fb5973bb6889914d939eca2ffcf0f,f6a4624a8ffc3d065cac986911b09164f77fb5973bb6889914d939eca2ffcf0f,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-63.png,package145,168202,7172e92e5b23dada1bce82b1521279783e59ed28eec107ce886a8b116c800725,7172e92e5b23dada1bce82b1521279783e59ed28eec107ce886a8b116c800725,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-64.png,package145,120661,39d889f345f26ae2e0afa0792c671f05d31f931ac5b0a5baf131083eee9fe8e8,39d889f345f26ae2e0afa0792c671f05d31f931ac5b0a5baf131083eee9fe8e8,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-65.png,package145,203696,6499e84e144a4035307197d964a8fac30d47408075188037f6002a2928d0ae83,6499e84e144a4035307197d964a8fac30d47408075188037f6002a2928d0ae83,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-66.png,package145,119900,caa94dbc93f44b33f334a9f058e28dad3312242a2cc4b10525ca74214990768d,caa94dbc93f44b33f334a9f058e28dad3312242a2cc4b10525ca74214990768d,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-67.png,package145,105757,dc80e7d6f1ffad7555b4d3c391c1b8df4d1503b1edf43e83c18237131217289c,dc80e7d6f1ffad7555b4d3c391c1b8df4d1503b1edf43e83c18237131217289c,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-68.png,package145,131036,0a42eb30e1b0585a8d30f5082407597feb0eec03a4033025fcde02a75a560a01,0a42eb30e1b0585a8d30f5082407597feb0eec03a4033025fcde02a75a560a01,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-69.png,package145,175171,b9d461695fbcaa6a49433ee3e72538b1fd6fe53bf1086ab8b664e13e86da605c,b9d461695fbcaa6a49433ee3e72538b1fd6fe53bf1086ab8b664e13e86da605c,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-7.png,package145,461928,e68e34aa737dd05dfdf6a4a0762b372071ab87f1cafe2057a1208fc953a8c55b,e68e34aa737dd05dfdf6a4a0762b372071ab87f1cafe2057a1208fc953a8c55b,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-70.png,package145,276968,846e07e209ba0ef1b8b96e8aae396670aa7c9ae68c2b056954c94be501930c58,846e07e209ba0ef1b8b96e8aae396670aa7c9ae68c2b056954c94be501930c58,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-71.png,package145,429715,483c4c14a80c963c8b23155c6817eb10733f10d61d688e6700af92b9fe8a41c5,483c4c14a80c963c8b23155c6817eb10733f10d61d688e6700af92b9fe8a41c5,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-72.png,package145,288514,6f5b86fde3dfdb9c530c8ae7fd0c4c2dca595862f0292ddb1ed55117c802a71c,6f5b86fde3dfdb9c530c8ae7fd0c4c2dca595862f0292ddb1ed55117c802a71c,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-73.png,package145,257686,d66a5dac81b2b16678a755283f93fe344b4d3bb3644e71df7c423c45c357fd92,d66a5dac81b2b16678a755283f93fe344b4d3bb3644e71df7c423c45c357fd92,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-74.png,package145,196413,3da4b4edd771fa7ee33313772e2111ffb9304e466adf9dac09c8ee564c2d2d81,3da4b4edd771fa7ee33313772e2111ffb9304e466adf9dac09c8ee564c2d2d81,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-75.png,package145,328830,0b97c8f7a3052953f2141e92377f596a80e7787e68af9b55d89ba5f49c9934f1,0b97c8f7a3052953f2141e92377f596a80e7787e68af9b55d89ba5f49c9934f1,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-76.png,package145,174302,183dfea29e1c3e469daa3b29cf50e64b13d1df6cdd47981725705135d384533c,183dfea29e1c3e469daa3b29cf50e64b13d1df6cdd47981725705135d384533c,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-77.png,package145,181480,d31976cc7a92a777130ab05ff971d497ea2917cbe01c8c590bf0359a072047cb,d31976cc7a92a777130ab05ff971d497ea2917cbe01c8c590bf0359a072047cb,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-78.png,package145,378722,b216302c6c04e8a7ebf595aa1c9794012b08c99c7a880092f811ae0e64888a98,b216302c6c04e8a7ebf595aa1c9794012b08c99c7a880092f811ae0e64888a98,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-79.png,package145,395805,c06796f58c6fac962703df7b6e7830cb92c6ae457a7553681bd04df007874e59,c06796f58c6fac962703df7b6e7830cb92c6ae457a7553681bd04df007874e59,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-8.png,package145,403624,db5ce8665439b1a7132bb4d7c38a383d31a472476255d21fbe6b49312c9a5a9e,db5ce8665439b1a7132bb4d7c38a383d31a472476255d21fbe6b49312c9a5a9e,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-80.png,package145,353360,d1a809efaef7c0ef7a1b9724c4889abb137957b64556b927b4660080014dbbe0,d1a809efaef7c0ef7a1b9724c4889abb137957b64556b927b4660080014dbbe0,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-81.png,package145,324047,18ad7ee16f5ef6a4a13b8c8eafdbc0240efab95a2fb6965c520149535bb464e6,18ad7ee16f5ef6a4a13b8c8eafdbc0240efab95a2fb6965c520149535bb464e6,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-82.png,package145,508399,d1ddbb321ec9317654eab991752dd0743f1d6bf252c43e6ab2287cf6d1388df0,d1ddbb321ec9317654eab991752dd0743f1d6bf252c43e6ab2287cf6d1388df0,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-83.png,package145,101217,1f3ac488d9b271da13396112ae4edc6fc45df87bc737b0ab9401e25b4001e1f9,1f3ac488d9b271da13396112ae4edc6fc45df87bc737b0ab9401e25b4001e1f9,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-84.png,package145,170273,499af2ec8481eac216fb853451f0ab5969c969bfbb87333cfc08edcb53064862,499af2ec8481eac216fb853451f0ab5969c969bfbb87333cfc08edcb53064862,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-85.png,package145,171635,5d7735f0e85fccfd840458208549dcd19635233357c3f541a7cc69c28d297c31,5d7735f0e85fccfd840458208549dcd19635233357c3f541a7cc69c28d297c31,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-86.png,package145,190187,6810cd663b3dbaf7c1aaba55516b9862efbd1bd84daa897b0bf93c1dda387888,6810cd663b3dbaf7c1aaba55516b9862efbd1bd84daa897b0bf93c1dda387888,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-87.png,package145,144510,672040daa152b7ce8a09309471e336e324bf670e071646a6601734afac061432,672040daa152b7ce8a09309471e336e324bf670e071646a6601734afac061432,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-88.png,package145,307151,760734dbdacf7db33cab7dff4ea60f6f40feed012dc9d68621317da5fcb46c95,760734dbdacf7db33cab7dff4ea60f6f40feed012dc9d68621317da5fcb46c95,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-89.png,package145,334786,f1f3ab61f472db37e5c59969a8b2af0f6aa896655d0668e18c744d8f779386fd,f1f3ab61f472db37e5c59969a8b2af0f6aa896655d0668e18c744d8f779386fd,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-9.png,package145,366545,b6c1476bac57fc369fe4adf1eb2b9e03ccbf72640e9343f2a0bcbb772373bc7d,b6c1476bac57fc369fe4adf1eb2b9e03ccbf72640e9343f2a0bcbb772373bc7d,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-90.png,package145,204632,6a4ae4bf58ad23220af2703505b262b0d63e7aab20a98af166e926cc574fb245,6a4ae4bf58ad23220af2703505b262b0d63e7aab20a98af166e926cc574fb245,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-91.png,package145,400399,1ffcb749f198e39b10b832d7415bf1b41ffdaa4254881032397ac5fbd03126b0,1ffcb749f198e39b10b832d7415bf1b41ffdaa4254881032397ac5fbd03126b0,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-92.png,package145,303553,0dce8916f4f78f7ec97a8e77ef82b80456822882b90291c06087cff16818ef1a,0dce8916f4f78f7ec97a8e77ef82b80456822882b90291c06087cff16818ef1a,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-93.png,package145,146032,f65d69caec8a4f7b5fb49265a1f4beeb230e4d89b21a7b060db019347f1739f0,f65d69caec8a4f7b5fb49265a1f4beeb230e4d89b21a7b060db019347f1739f0,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-94.png,package145,241093,22334a601de3cbc1f19f079a9c0a06a1c2adca99dfce08092f5f3e15bdfb9896,22334a601de3cbc1f19f079a9c0a06a1c2adca99dfce08092f5f3e15bdfb9896,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-95.png,package145,52010,46a1c7755515fa53375e0dff2e5b0fba9c904dbec659ab8962266c3979997885,46a1c7755515fa53375e0dff2e5b0fba9c904dbec659ab8962266c3979997885,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-96.png,package145,371443,1424673d46c919bd10f59b666b70d4a4bab4e4eef7cc3dd6649fda12c9ba709b,1424673d46c919bd10f59b666b70d4a4bab4e4eef7cc3dd6649fda12c9ba709b,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-97.png,package145,278747,e472a9f8cfe897ab62f0b24d81a88066d36ae17be014747ff599f718dd3da5da,e472a9f8cfe897ab62f0b24d81a88066d36ae17be014747ff599f718dd3da5da,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-98.png,package145,333320,468e746b7524543c0b34238350b6c6e715576f6e4752446ff2ccc35810a06610,468e746b7524543c0b34238350b6c6e715576f6e4752446ff2ccc35810a06610,True
audit/manuscript_nature_health/final_pagination_completion_2026_09_14/qa/main/page-99.png,package145,364059,2a926d1a290516c79a1b4b668a310f41b596decd6bc83d7ff24b167feb3db895,2a926d1a290516c79a1b4b668a310f41b596decd6bc83d7ff24b167feb3db895,True
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/13_cross_state_association_results_amendment.html,input1298,2642011,3075b160cebedd20db35f97ee47302c77ac259676f04faec4ba9effa68ce2dd9,3075b160cebedd20db35f97ee47302c77ac259676f04faec4ba9effa68ce2dd9,True
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/13_cross_state_association_results_amendment.qmd,input1298,38044,5f444f3ea9d7d93da8c4f2337aef215ac01c7e275c7098076dc223695d7d84ac,5f444f3ea9d7d93da8c4f2337aef215ac01c7e275c7098076dc223695d7d84ac,True
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/14_cross_state_association_preparation_and_provenance.html,input1298,4366111,88abd9927cc8f81690346c95626903031b7735797bfa3b2786d517c3d417f198,88abd9927cc8f81690346c95626903031b7735797bfa3b2786d517c3d417f198,True
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/14_cross_state_association_preparation_and_provenance.qmd,input1298,17182,4009da02e9239835a0b3a74381472034bc5d478f5b7491e73e80ce88548c4272,4009da02e9239835a0b3a74381472034bc5d478f5b7491e73e80ce88548c4272,True
_build/nathealth/Descriptives.qmd,input1298,60998,a2444d0b67125ea30d208bd948e9afcbd5c9bad3b915f3b4714e9a0e334070fd,a2444d0b67125ea30d208bd948e9afcbd5c9bad3b915f3b4714e9a0e334070fd,True
_build/nathealth/LICENSE.md,input1298,18650,7e7170e3cebf88a9f60c7b8421418323c09304da1af4d5e90f4da1dc1c8a2661,7e7170e3cebf88a9f60c7b8421418323c09304da1af4d5e90f4da1dc1c8a2661,True
_build/nathealth/RQ1.qmd,input1298,35212,ecf2f7f7af569b4d2b3f8404e39690a1924173a02a97aa4db65233950b6f6643,ecf2f7f7af569b4d2b3f8404e39690a1924173a02a97aa4db65233950b6f6643,True
_build/nathealth/RQ1_chest.qmd,input1298,33810,77ee597de0fd326587a336b38d1a820f312156f8cd599aab26a34abd75f8420d,77ee597de0fd326587a336b38d1a820f312156f8cd599aab26a34abd75f8420d,True
_build/nathealth/RQ2.qmd,input1298,95736,df80d5d8fba3688ddc5ae8db13ddf32449fc1c34ca587eaa2b22e2057bb4dfe7,df80d5d8fba3688ddc5ae8db13ddf32449fc1c34ca587eaa2b22e2057bb4dfe7,True
_build/nathealth/RQ2_chest.qmd,input1298,95331,572a8a065dab30d1e31c98ad89727dcfddf8c99cc06333aa479284afea015f3d,572a8a065dab30d1e31c98ad89727dcfddf8c99cc06333aa479284afea015f3d,True
_build/nathealth/RQ3.qmd,input1298,40272,dd5b8fedc0205006af2caff74c61da485d9589f37530c91bf45786120b7d5ae2,dd5b8fedc0205006af2caff74c61da485d9589f37530c91bf45786120b7d5ae2,True
_build/nathealth/RQ3_chest.qmd,input1298,40278,e0b91d924e1e1e3241ad51a61dee402976aead0ac203d44371e2f10fe5f1047b,e0b91d924e1e1e3241ad51a61dee402976aead0ac203d44371e2f10fe5f1047b,True
_build/nathealth/ZaunerEtAl2026_NatHealth_phase3_brown.docx,input1298,28793619,74193a7a787ea18d70933b1742e588304a6bf6050c8b43e8a0a0cc352b44a2b8,74193a7a787ea18d70933b1742e588304a6bf6050c8b43e8a0a0cc352b44a2b8,True
_build/nathealth/artifacts/02_aligned/source_audit.csv,input1298,15677,6eba1b000d7245d6bee2b2e494070d655d1eebe85e4edd877726e2deae8a0ca8,6eba1b000d7245d6bee2b2e494070d655d1eebe85e4edd877726e2deae8a0ca8,True
_build/nathealth/artifacts/02_aligned/state_interval_audit.csv,input1298,3022,3c9e05c6320bc8b47bfa2f2163bc44d6809db394c28fac67b1b14e7749812800,3c9e05c6320bc8b47bfa2f2163bc44d6809db394c28fac67b1b14e7749812800,True
_build/nathealth/artifacts/02_aligned/stream_epoch_audit.csv,input1298,63051,fd0f532edfc0979b6aaed82589aa5b59c7ed494f83c655f1d662fcaefeb5156f,fd0f532edfc0979b6aaed82589aa5b59c7ed494f83c655f1d662fcaefeb5156f,True
_build/nathealth/artifacts/03_coverage/coverage_settings.csv,input1298,1560,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,True
_build/nathealth/artifacts/03_coverage/light_chest_coverage.rds,input1298,21201236,07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce,07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce,True
_build/nathealth/artifacts/03_coverage/light_glasses_coverage.rds,input1298,19922480,00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,True
_build/nathealth/artifacts/04_reference_profiles/reference_profiles.csv,input1298,2972065,f0b98823ab13e0aa4d5e51ed04b49b4c1cc2e77ebf9078678619f8f22986b5a7,f0b98823ab13e0aa4d5e51ed04b49b4c1cc2e77ebf9078678619f8f22986b5a7,True
_build/nathealth/artifacts/06_model_data/H06/H06_category_cells.csv,input1298,17784,2285e77afc2b24709de5936e29517b0f85a1945c81a6d7af4763eb9a56bfb36c,2285e77afc2b24709de5936e29517b0f85a1945c81a6d7af4763eb9a56bfb36c,True
_build/nathealth/artifacts/06_model_data/H06/employment_eligibility_sensitivity/H06_employment_eligibility_sample_flow.csv,input1298,763,577fa01840e2b1b350149fbb0e2a70ed7a8459dc8968adb97a3417f7f1650671,577fa01840e2b1b350149fbb0e2a70ed7a8459dc8968adb97a3417f7f1650671,True
_build/nathealth/artifacts/06_model_data/H08/H08_model_frame_by_site.csv,input1298,93464,35bd76c2b985da32630566725329008c7740160a63228241e0d5840f7c43198d,35bd76c2b985da32630566725329008c7740160a63228241e0d5840f7c43198d,True
_build/nathealth/artifacts/06_model_data/H08/H08_model_frame_index.csv,input1298,45369,3a95b69384db3be721e76de59eb5d84d6f911fbbe902c2b8cdf09afc00f6d7c5,3a95b69384db3be721e76de59eb5d84d6f911fbbe902c2b8cdf09afc00f6d7c5,True
_build/nathealth/artifacts/06_model_data/H09/H09_model_frame_index.csv,input1298,39838,5a0fb42c30fa03d7f86c598d74455d7fca3bd8c3d4af957ae014f870e029fadb,5a0fb42c30fa03d7f86c598d74455d7fca3bd8c3d4af957ae014f870e029fadb,True
_build/nathealth/artifacts/06_model_data/H10/H10_input_audit.csv,input1298,8083,9c8aebbc232d8706a23b71f87e31b649078055e139f9f011bc8c0c3d4d557f3b,9c8aebbc232d8706a23b71f87e31b649078055e139f9f011bc8c0c3d4d557f3b,True
