placement,state_domain,signal,clock_bin,reference_value,observations,participant_days,participants,participant_observations,profile_variant,profile_scope,profile_site,held_out_site,bin_minutes,participant_day_count_basis,minimum_participants,profile_supported,support_reason,supported_reference_value,reference_total,reference_weight,supported_bins,profile_complete,profile_estimable,training_sites,training_site_count
glasses,full_day,MEDI,660,127.69416666666666,20772,699,124,20772,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,127.69416666666666,2347.4575,0.05439679596613215,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,690,140.3075,20620,699,124,20620,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,140.3075,2347.4575,0.059769985186100286,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,720,147.23000000000002,20640,701,124,20640,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,147.23000000000002,2347.4575,0.06271892036384046,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,750,156.10958333333332,20644,700,124,20644,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,156.10958333333332,2347.4575,0.06650155895616143,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,780,163.41208333333333,20560,700,124,20560,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,163.41208333333333,2347.4575,0.06961237139898521,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,810,174.0875,20443,695,124,20443,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,174.0875,2347.4575,0.07416002206642719,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,840,126.87458333333333,20546,696,124,20546,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,126.87458333333333,2347.4575,0.05404765936479503,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,870,130.98416666666668,20591,698,124,20591,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,130.98416666666668,2347.4575,0.05579831228751391,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,900,128.67624999999998,20464,696,124,20464,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,128.67624999999998,2347.4575,0.05481515639793265,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,930,133.34458333333333,20153,694,124,20153,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,133.34458333333333,2347.4575,0.056803832799244856,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,960,110.34875000000001,20024,685,124,20024,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,110.34875000000001,2347.4575,0.047007773303670036,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,990,108.19875,19986,684,124,19986,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,108.19875,2347.4575,0.04609188877753911,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,1020,87.66,20104,684,124,20104,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,87.66,2347.4575,0.03734252909797089,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,1050,43.68958333333333,20001,687,124,20001,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,43.68958333333333,2347.4575,0.018611448059585034,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,1080,27.842083333333335,20040,683,124,20040,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,27.842083333333335,2347.4575,0.011860527116394369,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,1110,22.123333333333335,19818,681,124,19818,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,22.123333333333335,2347.4575,0.009424380775086805,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,1140,16.827083333333334,19603,675,124,19603,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,16.827083333333334,2347.4575,0.007168216392984041,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,1170,13.935416666666667,19810,680,124,19810,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,13.935416666666667,2347.4575,0.005936387204738176,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,1200,10.331666666666667,19480,673,123,19480,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,10.331666666666667,2347.4575,0.004401215641461738,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,1230,10.300833333333333,19598,672,123,19598,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,10.300833333333333,2347.4575,0.004388080863373813,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,1260,9.580416666666666,19905,681,124,19905,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,9.580416666666666,2347.4575,0.004081188548319476,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,1290,5.283333333333333,20118,684,124,20118,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,5.283333333333333,2347.4575,0.0022506619750659314,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,1320,3.2662500000000003,20055,679,124,20055,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,3.2662500000000003,2347.4575,0.001391398992314025,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,1350,1.2062499999999998,20077,680,124,20077,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,1.2062499999999998,2347.4575,5.138538184397374e-4,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,1380,0,20191,686,124,20191,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,0,2347.4575,0,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,full_day,MEDI,1410,0,20422,693,124,20422,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,20,TRUE,supported,0,2347.4575,0,48,TRUE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,0,4.382916666666667,5795,230,80,5795,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,4.382916666666667,247.79375,0.017687761158893905,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,30,4.1083333333333325,3837,148,61,3837,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,4.1083333333333325,247.79375,0.016579648733405637,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,60,4.55625,2470,97,46,2470,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,4.55625,247.79375,0.018387267636895605,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,90,4.425,1379,58,33,1379,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,4.425,247.79375,0.017857593260524125,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,120,3.9716666666666667,862,33,19,862,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,3.9716666666666667,247.79375,0.01602811477959661,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,150,6.220416666666667,668,24,16,668,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,6.220416666666667,247.79375,0.025103202428094603,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,180,0.5441666666666667,500,21,16,500,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,0.5441666666666667,247.79375,0.0021960467794957163,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,210,0.19999999999999998,420,14,11,420,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,0.19999999999999998,247.79375,8.071228592327288e-4,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,240,4.471666666666667,285,10,8,285,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,4.471666666666667,247.79375,0.01804592192767843,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,270,13.44875,223,9,8,223,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,13.44875,247.79375,0.05427396776553081,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,300,0,125,5,5,125,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,0,247.79375,0,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,330,0,30,1,1,30,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,below_minimum_participants,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,360,0,10,1,1,10,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,below_minimum_participants,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,390,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,420,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,450,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,480,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,510,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,540,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,570,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,600,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,630,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,660,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,690,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,720,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,750,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,780,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,810,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,840,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,870,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,900,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,930,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,960,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,990,1.0358333333333334,60,2,1,60,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,below_minimum_participants,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,1020,1.9983333333333333,172,7,3,172,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,below_minimum_participants,,247.79375,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,1050,0.6341666666666667,211,11,5,211,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,0.6341666666666667,247.79375,0.002559252066150444,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,1080,35.98625,742,32,16,742,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,35.98625,247.79375,0.14522662496531893,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,1110,43.21333333333334,1473,61,31,1473,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,43.21333333333334,247.79375,0.17439234578488497,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,1140,21.140833333333333,2609,110,46,2609,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,21.140833333333333,247.79375,0.0853162492328129,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,1170,16.413333333333334,5010,203,71,5010,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,16.413333333333334,247.79375,0.06623788264769928,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,1200,16.33833333333333,7502,291,90,7502,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,16.33833333333333,247.79375,0.065935211575487,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,1230,15.529166666666667,9857,377,101,9857,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,15.529166666666667,247.79375,0.06266972700750793,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,1260,14.768333333333334,11809,431,110,11809,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,14.768333333333334,247.79375,0.05959929713051009,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,1290,10.674166666666668,13217,478,117,13217,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,10.674166666666668,247.79375,0.04307681959963344,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,1320,8.936666666666667,13427,489,117,13427,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,8.936666666666667,247.79375,0.036064939760049104,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,1350,8.654166666666667,12094,452,115,12094,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,8.654166666666667,247.79375,0.03492487872138287,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,1380,5.606249999999999,9964,378,106,9964,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,5.606249999999999,247.79375,0.022624662647867427,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,LIGHT,1410,3.569583333333333,7843,303,96,7843,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,3.569583333333333,247.79375,0.014405461531347474,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,MEDI,0,1.4825,5795,230,80,5795,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,1.4825,139.61791666666667,0.010618264728440414,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,MEDI,30,1.7133333333333332,3837,148,61,3837,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,1.7133333333333332,139.61791666666667,0.012271586442761941,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,MEDI,60,1.2845833333333334,2470,97,46,2470,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,1.2845833333333334,139.61791666666667,0.00920070549684705,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,MEDI,90,1.725,1379,58,33,1379,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,1.725,139.61791666666667,0.012355147829045341,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,MEDI,120,0.8966666666666667,862,33,19,862,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,0.8966666666666667,139.61791666666667,0.006422289402924052,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,MEDI,150,3.1725000000000003,668,24,16,668,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,3.1725000000000003,139.61791666666667,0.022722728398635563,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,MEDI,180,0.26833333333333337,500,21,16,500,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,0.26833333333333337,139.61791666666667,0.0019219118845181643,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,MEDI,210,0,420,14,11,420,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,0,139.61791666666667,0,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,MEDI,240,1.6616666666666666,285,10,8,285,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,1.6616666666666666,139.61791666666667,0.011901528874935462,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,MEDI,270,4.285,223,9,8,223,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,4.285,139.61791666666667,0.030690903447802485,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,MEDI,300,0,125,5,5,125,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,TRUE,supported,0,139.61791666666667,0,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,MEDI,330,0,30,1,1,30,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,below_minimum_participants,,139.61791666666667,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,MEDI,360,0,10,1,1,10,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,below_minimum_participants,,139.61791666666667,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
glasses,pre-sleep,MEDI,390,,0,0,0,0,leave_one_site_out::IZTECH,leave_one_site_out,,IZTECH,30,.profile_participant_day,5,FALSE,no_finite_observations,,139.61791666666667,,24,FALSE,TRUE,BAUA|FUSPCEU|KNUST|MPI|RISE|THUAS|TUM|UCR,8
