placement,placement_label,site,metric_id,manuscript_name,metric_label,abbreviation,manuscript_category,analysis_unit,display_unit,analytical_role,variant_label,n_possible_observations,n_observations,n_participants,n_participant_days,mean,sd,q1,median,q3,circular_resultant,mean_display,median_middle_50_display,category,metric_order,table_name,unit,scaling,meaning_and_relevance,reader_site,median_formatted,q1_formatted,q3_formatted,mean_formatted,sd_formatted,display
near_eye,Near-eye (primary),MPI,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,150,150,26,150,0.8375555555555556,0.9037336315301301,0.21666666666666667,0.5833333333333334,1.1,,0.8376,"0.5833 [0.2167, 1.1]",Duration,5,Longest period above 250 lx melEDI,HH:MM,Symlog,Longest sustained bright-light bout; captures continuity of daytime circadian stimulation.,Tübingen (DE),00:35,00:13,01:06,00:50,00:54,00:35 (00:13–01:06); mean 00:50 ± 00:54; n=150 obs / 26 participants / 150 participant-days
near_eye,Near-eye (primary),TUM,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,60,60,10,60,1.0202777777777778,1.0306146652354449,0.29166666666666663,0.625,1.5333333333333332,,1.02,"0.625 [0.2917, 1.533]",Duration,5,Longest period above 250 lx melEDI,HH:MM,Symlog,Longest sustained bright-light bout; captures continuity of daytime circadian stimulation.,Munich (DE),00:38,00:18,01:32,01:01,01:02,00:38 (00:18–01:32); mean 01:01 ± 01:02; n=60 obs / 10 participants / 60 participant-days
near_eye,Near-eye (primary),FUSPCEU,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,129,129,23,129,0.7422480620155039,0.5941009434768232,0.26666666666666666,0.6333333333333333,1.0666666666666669,,0.7422,"0.6333 [0.2667, 1.067]",Duration,5,Longest period above 250 lx melEDI,HH:MM,Symlog,Longest sustained bright-light bout; captures continuity of daytime circadian stimulation.,Madrid (ES),00:38,00:16,01:04,00:45,00:36,00:38 (00:16–01:04); mean 00:45 ± 00:36; n=129 obs / 23 participants / 129 participant-days
near_eye,Near-eye (primary),IZTECH,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,101,101,17,101,0.7125412541254125,0.6799567222363578,0.23333333333333336,0.5666666666666667,0.9166666666666666,,0.7125,"0.5667 [0.2333, 0.9167]",Duration,5,Longest period above 250 lx melEDI,HH:MM,Symlog,Longest sustained bright-light bout; captures continuity of daytime circadian stimulation.,Izmir (TR),00:34,00:14,00:55,00:43,00:41,00:34 (00:14–00:55); mean 00:43 ± 00:41; n=101 obs / 17 participants / 101 participant-days
near_eye,Near-eye (primary),UCR,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,32,32,6,32,0.5072916666666667,0.33845361758220327,0.26666666666666666,0.4666666666666667,0.7124999999999999,,0.5073,"0.4667 [0.2667, 0.7125]",Duration,5,Longest period above 250 lx melEDI,HH:MM,Symlog,Longest sustained bright-light bout; captures continuity of daytime circadian stimulation.,San José (CR),00:28,00:16,00:43,00:30,00:20,00:28 (00:16–00:43); mean 00:30 ± 00:20; n=32 obs / 6 participants / 32 participant-days
near_eye,Near-eye (primary),KNUST,longest_bout_above_250,Longest period above 250 lx melEDI,Longest period above 250 lx melEDI,PAT250,duration-based,participant-day,h,primary_outcome,Observed lower bound,81,81,15,81,0.6358024691358024,0.7466876443812398,0.25,0.38333333333333336,0.8166666666666667,,0.6358,"0.3833 [0.25, 0.8167]",Duration,5,Longest period above 250 lx melEDI,HH:MM,Symlog,Longest sustained bright-light bout; captures continuity of daytime circadian stimulation.,Kumasi (GH),00:23,00:15,00:49,00:38,00:45,00:23 (00:15–00:49); mean 00:38 ± 00:45; n=81 obs / 15 participants / 81 participant-days
near_eye,Near-eye (primary),Overall,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,141,141,141,816,0.31833544671642744,0.09485770609390777,0.24767711908516649,0.30770686031022043,0.3798585680624405,,0.3183,"0.3077 [0.2477, 0.3799]",Dynamics,6,Interdaily stability,dimensionless,Linear,Day-to-day regularity of the light–dark pattern; higher regularity supports circadian stability.,Overall,0.308,0.248,0.38,0.318,0.095,0.308 (0.248–0.38); mean 0.318 ± 0.095; n=141 obs / 141 participants / 816 participant-days
near_eye,Near-eye (primary),RISE,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,13,13,13,78,0.3150660696399776,0.07753714496713186,0.272140998688822,0.31101025613144406,0.36677315419732737,,0.3151,"0.311 [0.2721, 0.3668]",Dynamics,6,Interdaily stability,dimensionless,Linear,Day-to-day regularity of the light–dark pattern; higher regularity supports circadian stability.,Borås (SE),0.311,0.272,0.367,0.315,0.078,0.311 (0.272–0.367); mean 0.315 ± 0.078; n=13 obs / 13 participants / 78 participant-days
near_eye,Near-eye (primary),THUAS,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,13,13,13,78,0.2884566731878814,0.0938557237302961,0.2389848179136932,0.2584510206234788,0.3894394294829616,,0.2885,"0.2585 [0.239, 0.3894]",Dynamics,6,Interdaily stability,dimensionless,Linear,Day-to-day regularity of the light–dark pattern; higher regularity supports circadian stability.,Delft (NL),0.258,0.239,0.389,0.288,0.094,0.258 (0.239–0.389); mean 0.288 ± 0.094; n=13 obs / 13 participants / 78 participant-days
near_eye,Near-eye (primary),BAUA,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,18,18,18,107,0.2740951302950339,0.0740484982513636,0.21945659912288104,0.2637136380744237,0.31881935226791497,,0.2741,"0.2637 [0.2195, 0.3188]",Dynamics,6,Interdaily stability,dimensionless,Linear,Day-to-day regularity of the light–dark pattern; higher regularity supports circadian stability.,Dortmund (DE),0.264,0.219,0.319,0.274,0.074,0.264 (0.219–0.319); mean 0.274 ± 0.074; n=18 obs / 18 participants / 107 participant-days
near_eye,Near-eye (primary),MPI,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,26,26,26,150,0.343544446520156,0.10724872476549233,0.2629989754569833,0.32905135763115123,0.42422587901685194,,0.3435,"0.3291 [0.263, 0.4242]",Dynamics,6,Interdaily stability,dimensionless,Linear,Day-to-day regularity of the light–dark pattern; higher regularity supports circadian stability.,Tübingen (DE),0.329,0.263,0.424,0.344,0.107,0.329 (0.263–0.424); mean 0.344 ± 0.107; n=26 obs / 26 participants / 150 participant-days
near_eye,Near-eye (primary),TUM,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,10,10,10,60,0.2515033999842584,0.05806718903463113,0.21771193560716098,0.24361306127963606,0.27658434814745064,,0.2515,"0.2436 [0.2177, 0.2766]",Dynamics,6,Interdaily stability,dimensionless,Linear,Day-to-day regularity of the light–dark pattern; higher regularity supports circadian stability.,Munich (DE),0.244,0.218,0.277,0.252,0.058,0.244 (0.218–0.277); mean 0.252 ± 0.058; n=10 obs / 10 participants / 60 participant-days
near_eye,Near-eye (primary),FUSPCEU,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,23,23,23,129,0.3679662558087782,0.09214561722901625,0.3207927044919118,0.35214261274813924,0.4548047683949149,,0.368,"0.3521 [0.3208, 0.4548]",Dynamics,6,Interdaily stability,dimensionless,Linear,Day-to-day regularity of the light–dark pattern; higher regularity supports circadian stability.,Madrid (ES),0.352,0.321,0.455,0.368,0.092,0.352 (0.321–0.455); mean 0.368 ± 0.092; n=23 obs / 23 participants / 129 participant-days
near_eye,Near-eye (primary),IZTECH,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,17,17,17,101,0.32314236455423156,0.1036097646023272,0.25374875005665926,0.27808005814121134,0.3941178210347614,,0.3231,"0.2781 [0.2537, 0.3941]",Dynamics,6,Interdaily stability,dimensionless,Linear,Day-to-day regularity of the light–dark pattern; higher regularity supports circadian stability.,Izmir (TR),0.278,0.254,0.394,0.323,0.104,0.278 (0.254–0.394); mean 0.323 ± 0.104; n=17 obs / 17 participants / 101 participant-days
near_eye,Near-eye (primary),UCR,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,6,6,6,32,0.3704943597897031,0.11849629599002386,0.31528714893271226,0.34203933874590786,0.47252372663470443,,0.3705,"0.342 [0.3153, 0.4725]",Dynamics,6,Interdaily stability,dimensionless,Linear,Day-to-day regularity of the light–dark pattern; higher regularity supports circadian stability.,San José (CR),0.342,0.315,0.473,0.37,0.118,0.342 (0.315–0.473); mean 0.37 ± 0.118; n=6 obs / 6 participants / 32 participant-days
near_eye,Near-eye (primary),KNUST,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,15,15,15,81,0.2985993423876532,0.0624555734614101,0.2551327042404549,0.29296586587494766,0.35363811714981375,,0.2986,"0.293 [0.2551, 0.3536]",Dynamics,6,Interdaily stability,dimensionless,Linear,Day-to-day regularity of the light–dark pattern; higher regularity supports circadian stability.,Kumasi (GH),0.293,0.255,0.354,0.299,0.062,0.293 (0.255–0.354); mean 0.299 ± 0.062; n=15 obs / 15 participants / 81 participant-days
near_eye,Near-eye (primary),Overall,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,141,141,141,816,1.229035231172599,0.38889872026394173,0.9304017244702456,1.2526334367099268,1.501575031592302,,1.229,"1.253 [0.9304, 1.502]",Dynamics,7,Intradaily variability,dimensionless,Linear,Within-day fragmentation of light exposure; higher values indicate less consolidated light–dark input.,Overall,1.253,0.93,1.502,1.229,0.389,1.253 (0.93–1.502); mean 1.229 ± 0.389; n=141 obs / 141 participants / 816 participant-days
near_eye,Near-eye (primary),RISE,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,13,13,13,78,1.0879359849688175,0.3434748144015783,0.8181462330103151,0.9969244758983208,1.3883441505973868,,1.088,"0.9969 [0.8181, 1.388]",Dynamics,7,Intradaily variability,dimensionless,Linear,Within-day fragmentation of light exposure; higher values indicate less consolidated light–dark input.,Borås (SE),0.997,0.818,1.388,1.088,0.343,0.997 (0.818–1.388); mean 1.088 ± 0.343; n=13 obs / 13 participants / 78 participant-days
near_eye,Near-eye (primary),THUAS,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,13,13,13,78,1.2377952505194594,0.3449957419096682,0.9601081799386818,1.1925833552442506,1.3888627057760183,,1.238,"1.193 [0.9601, 1.389]",Dynamics,7,Intradaily variability,dimensionless,Linear,Within-day fragmentation of light exposure; higher values indicate less consolidated light–dark input.,Delft (NL),1.193,0.96,1.389,1.238,0.345,1.193 (0.96–1.389); mean 1.238 ± 0.345; n=13 obs / 13 participants / 78 participant-days
near_eye,Near-eye (primary),BAUA,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,18,18,18,107,1.1774485650962228,0.40720982060194955,0.9283954487837411,1.1819890018025458,1.4899199099430376,,1.177,"1.182 [0.9284, 1.49]",Dynamics,7,Intradaily variability,dimensionless,Linear,Within-day fragmentation of light exposure; higher values indicate less consolidated light–dark input.,Dortmund (DE),1.182,0.928,1.49,1.177,0.407,1.182 (0.928–1.49); mean 1.177 ± 0.407; n=18 obs / 18 participants / 107 participant-days
near_eye,Near-eye (primary),MPI,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,26,26,26,150,1.1251248234052211,0.3541723325107138,0.8014016843423561,1.1543246597203587,1.4420855462216944,,1.125,"1.154 [0.8014, 1.442]",Dynamics,7,Intradaily variability,dimensionless,Linear,Within-day fragmentation of light exposure; higher values indicate less consolidated light–dark input.,Tübingen (DE),1.154,0.801,1.442,1.125,0.354,1.154 (0.801–1.442); mean 1.125 ± 0.354; n=26 obs / 26 participants / 150 participant-days
near_eye,Near-eye (primary),TUM,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,10,10,10,60,1.3322647654603252,0.47743303173945967,0.8693113106046253,1.4801533618939935,1.6416029007158823,,1.332,"1.48 [0.8693, 1.642]",Dynamics,7,Intradaily variability,dimensionless,Linear,Within-day fragmentation of light exposure; higher values indicate less consolidated light–dark input.,Munich (DE),1.48,0.869,1.642,1.332,0.477,1.48 (0.869–1.642); mean 1.332 ± 0.477; n=10 obs / 10 participants / 60 participant-days
near_eye,Near-eye (primary),FUSPCEU,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,23,23,23,129,1.2513890933117515,0.4130859666559255,0.9991321169832257,1.2514679142451912,1.496746701908477,,1.251,"1.251 [0.9991, 1.497]",Dynamics,7,Intradaily variability,dimensionless,Linear,Within-day fragmentation of light exposure; higher values indicate less consolidated light–dark input.,Madrid (ES),1.251,0.999,1.497,1.251,0.413,1.251 (0.999–1.497); mean 1.251 ± 0.413; n=23 obs / 23 participants / 129 participant-days
near_eye,Near-eye (primary),IZTECH,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,17,17,17,101,1.306869725527071,0.4148845447097661,0.9500203863868356,1.3592871113167992,1.5464402956772123,,1.307,"1.359 [0.95, 1.546]",Dynamics,7,Intradaily variability,dimensionless,Linear,Within-day fragmentation of light exposure; higher values indicate less consolidated light–dark input.,Izmir (TR),1.359,0.95,1.546,1.307,0.415,1.359 (0.95–1.546); mean 1.307 ± 0.415; n=17 obs / 17 participants / 101 participant-days
near_eye,Near-eye (primary),UCR,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,6,6,6,32,1.355001441656919,0.2563254715128543,1.2819742732054522,1.3989946077514985,1.4833931612730908,,1.355,"1.399 [1.282, 1.483]",Dynamics,7,Intradaily variability,dimensionless,Linear,Within-day fragmentation of light exposure; higher values indicate less consolidated light–dark input.,San José (CR),1.399,1.282,1.483,1.355,0.256,1.399 (1.282–1.483); mean 1.355 ± 0.256; n=6 obs / 6 participants / 32 participant-days
near_eye,Near-eye (primary),KNUST,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,15,15,15,81,1.344050077936389,0.41263883324044215,1.0292660928395363,1.3243734369395743,1.5948963056041943,,1.344,"1.324 [1.029, 1.595]",Dynamics,7,Intradaily variability,dimensionless,Linear,Within-day fragmentation of light exposure; higher values indicate less consolidated light–dark input.,Kumasi (GH),1.324,1.029,1.595,1.344,0.413,1.324 (1.029–1.595); mean 1.344 ± 0.413; n=15 obs / 15 participants / 81 participant-days
near_eye,Near-eye (primary),Overall,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,816,761,141,761,10358.39956284192,16215.575200531042,1936.2984213445752,4959.551889056097,12313.313277777765,,"10,358","4,960 [1,936, 12,313]",Exposure history,8,melEDI dose,klx·h,Symlog,Intensity–duration-weighted melanopic exposure; summarizes cumulative non-visual retinal light input.,Overall,4.96,1.936,12.313,10.358,16.216,4.96 (1.936–12.313); mean 10.358 ± 16.216; n=761 obs / 141 participants / 761 participant-days
near_eye,Near-eye (primary),RISE,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,78,71,13,71,19922.73336620387,27784.245200592675,3891.6763740867336,9296.331555555558,21894.75831728654,,"19,923","9,296 [3,892, 21,895]",Exposure history,8,melEDI dose,klx·h,Symlog,Intensity–duration-weighted melanopic exposure; summarizes cumulative non-visual retinal light input.,Borås (SE),9.296,3.892,21.895,19.923,27.784,9.296 (3.892–21.895); mean 19.923 ± 27.784; n=71 obs / 13 participants / 71 participant-days
near_eye,Near-eye (primary),THUAS,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,78,74,13,74,15881.368206343768,20394.84408374727,3854.7757708333315,10494.586389397811,17394.590923611107,,"15,881","10,495 [3,855, 17,395]",Exposure history,8,melEDI dose,klx·h,Symlog,Intensity–duration-weighted melanopic exposure; summarizes cumulative non-visual retinal light input.,Delft (NL),10.495,3.855,17.395,15.881,20.395,10.495 (3.855–17.395); mean 15.881 ± 20.395; n=74 obs / 13 participants / 74 participant-days
near_eye,Near-eye (primary),BAUA,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,107,97,18,97,13808.95896982318,23710.663328906714,2468.9643055555593,6751.068213279801,14435.382759360578,,"13,809","6,751 [2,469, 14,435]",Exposure history,8,melEDI dose,klx·h,Symlog,Intensity–duration-weighted melanopic exposure; summarizes cumulative non-visual retinal light input.,Dortmund (DE),6.751,2.469,14.435,13.809,23.711,6.751 (2.469–14.435); mean 13.809 ± 23.711; n=97 obs / 18 participants / 97 participant-days
near_eye,Near-eye (primary),MPI,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,150,137,26,137,7719.197694028143,9846.880648385626,1411.2130172642385,3862.488879656235,10216.505166666668,,"7,719","3,862 [1,411, 10,217]",Exposure history,8,melEDI dose,klx·h,Symlog,Intensity–duration-weighted melanopic exposure; summarizes cumulative non-visual retinal light input.,Tübingen (DE),3.862,1.411,10.217,7.719,9.847,3.862 (1.411–10.217); mean 7.719 ± 9.847; n=137 obs / 26 participants / 137 participant-days
near_eye,Near-eye (primary),TUM,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,60,55,10,55,10054.640203088704,11237.244492409374,1897.3900144725928,7110.285591664552,15789.174364760016,,"10,055","7,110 [1,897, 15,789]",Exposure history,8,melEDI dose,klx·h,Symlog,Intensity–duration-weighted melanopic exposure; summarizes cumulative non-visual retinal light input.,Munich (DE),7.11,1.897,15.789,10.055,11.237,7.11 (1.897–15.789); mean 10.055 ± 11.237; n=55 obs / 10 participants / 55 participant-days
near_eye,Near-eye (primary),FUSPCEU,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,129,125,23,125,6114.698122352733,8790.47597217098,1703.1295833333347,3316.7103611111097,6289.954073231398,,"6,115","3,317 [1,703, 6,290]",Exposure history,8,melEDI dose,klx·h,Symlog,Intensity–duration-weighted melanopic exposure; summarizes cumulative non-visual retinal light input.,Madrid (ES),3.317,1.703,6.29,6.115,8.79,3.317 (1.703–6.29); mean 6.115 ± 8.79; n=125 obs / 23 participants / 125 participant-days
near_eye,Near-eye (primary),IZTECH,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,101,96,17,96,7489.639842119539,8898.07557685221,1791.0242525115355,4349.603995772226,10624.584951983485,,"7,490","4,350 [1,791, 10,625]",Exposure history,8,melEDI dose,klx·h,Symlog,Intensity–duration-weighted melanopic exposure; summarizes cumulative non-visual retinal light input.,Izmir (TR),4.35,1.791,10.625,7.49,8.898,4.35 (1.791–10.625); mean 7.49 ± 8.898; n=96 obs / 17 participants / 96 participant-days
near_eye,Near-eye (primary),UCR,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,32,30,6,30,3281.471444337376,2572.8122677358297,1338.8382229789338,2195.3132938152426,4116.802999648449,,"3,281","2,195 [1,339, 4,117]",Exposure history,8,melEDI dose,klx·h,Symlog,Intensity–duration-weighted melanopic exposure; summarizes cumulative non-visual retinal light input.,San José (CR),2.195,1.339,4.117,3.281,2.573,2.195 (1.339–4.117); mean 3.281 ± 2.573; n=30 obs / 6 participants / 30 participant-days
near_eye,Near-eye (primary),KNUST,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,81,76,15,76,10015.99476658573,10798.505217277401,2489.946183951557,6044.861286196379,14907.130219834047,,"10,016","6,045 [2,490, 14,907]",Exposure history,8,melEDI dose,klx·h,Symlog,Intensity–duration-weighted melanopic exposure; summarizes cumulative non-visual retinal light input.,Kumasi (GH),6.045,2.49,14.907,10.016,10.799,6.045 (2.49–14.907); mean 10.016 ± 10.799; n=76 obs / 15 participants / 76 participant-days
near_eye,Near-eye (primary),Overall,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,816,816,141,816,7.5873291018065965,9.495589226344153,2.8310551959612797,5.15447793332358,9.22531377941019,,7.587,"5.154 [2.831, 9.225]",Level,9,Mean melEDI,lx,Symlog,"Geometric average of daily melEDI values, including zeros; summarizes overall exposure while reducing peak influence.",Overall,5.154,2.831,9.225,7.587,9.496,5.154 (2.831–9.225); mean 7.587 ± 9.496; n=816 obs / 141 participants / 816 participant-days
near_eye,Near-eye (primary),RISE,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,78,78,13,78,9.171214527869111,7.110848985602353,4.549772796289494,7.568624065439719,11.613314977008546,,9.171,"7.569 [4.55, 11.61]",Level,9,Mean melEDI,lx,Symlog,"Geometric average of daily melEDI values, including zeros; summarizes overall exposure while reducing peak influence.",Borås (SE),7.569,4.55,11.613,9.171,7.111,7.569 (4.55–11.613); mean 9.171 ± 7.111; n=78 obs / 13 participants / 78 participant-days
near_eye,Near-eye (primary),THUAS,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,78,78,13,78,8.273686987390704,6.558044589353961,4.179552151306178,6.658523257978127,11.67365593135624,,8.274,"6.659 [4.18, 11.67]",Level,9,Mean melEDI,lx,Symlog,"Geometric average of daily melEDI values, including zeros; summarizes overall exposure while reducing peak influence.",Delft (NL),6.659,4.18,11.674,8.274,6.558,6.659 (4.18–11.674); mean 8.274 ± 6.558; n=78 obs / 13 participants / 78 participant-days
near_eye,Near-eye (primary),BAUA,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,107,107,18,107,12.017107090019115,18.864786788289088,3.080569182020117,7.704108582118485,13.924246402454479,,12.02,"7.704 [3.081, 13.92]",Level,9,Mean melEDI,lx,Symlog,"Geometric average of daily melEDI values, including zeros; summarizes overall exposure while reducing peak influence.",Dortmund (DE),7.704,3.081,13.924,12.017,18.865,7.704 (3.081–13.924); mean 12.017 ± 18.865; n=107 obs / 18 participants / 107 participant-days
near_eye,Near-eye (primary),MPI,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,150,150,26,150,7.2210060594298,6.330279707036333,3.2236665223611793,5.232285474524706,8.187759928379077,,7.221,"5.232 [3.224, 8.188]",Level,9,Mean melEDI,lx,Symlog,"Geometric average of daily melEDI values, including zeros; summarizes overall exposure while reducing peak influence.",Tübingen (DE),5.232,3.224,8.188,7.221,6.33,5.232 (3.224–8.188); mean 7.221 ± 6.33; n=150 obs / 26 participants / 150 participant-days
near_eye,Near-eye (primary),TUM,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,60,60,10,60,12.101836913290505,12.013146891116033,4.010731241205644,9.01313778608311,15.088903572349897,,12.1,"9.013 [4.011, 15.09]",Level,9,Mean melEDI,lx,Symlog,"Geometric average of daily melEDI values, including zeros; summarizes overall exposure while reducing peak influence.",Munich (DE),9.013,4.011,15.089,12.102,12.013,9.013 (4.011–15.089); mean 12.102 ± 12.013; n=60 obs / 10 participants / 60 participant-days
near_eye,Near-eye (primary),FUSPCEU,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,129,129,23,129,4.165682146829454,3.2717118974560235,1.4692039784378197,3.5045859098506646,6.211191561975379,,4.166,"3.505 [1.469, 6.211]",Level,9,Mean melEDI,lx,Symlog,"Geometric average of daily melEDI values, including zeros; summarizes overall exposure while reducing peak influence.",Madrid (ES),3.505,1.469,6.211,4.166,3.272,3.505 (1.469–6.211); mean 4.166 ± 3.272; n=129 obs / 23 participants / 129 participant-days
near_eye,Near-eye (primary),IZTECH,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,101,101,17,101,7.778106990916269,6.946096999070209,3.726206476570736,5.857356535399789,7.985796157270064,,7.778,"5.857 [3.726, 7.986]",Level,9,Mean melEDI,lx,Symlog,"Geometric average of daily melEDI values, including zeros; summarizes overall exposure while reducing peak influence.",Izmir (TR),5.857,3.726,7.986,7.778,6.946,5.857 (3.726–7.986); mean 7.778 ± 6.946; n=101 obs / 17 participants / 101 participant-days
near_eye,Near-eye (primary),UCR,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,32,32,6,32,5.247898717826548,2.8496597046807928,3.5849333047513943,4.3253503344976725,6.7704054991224725,,5.248,"4.325 [3.585, 6.77]",Level,9,Mean melEDI,lx,Symlog,"Geometric average of daily melEDI values, including zeros; summarizes overall exposure while reducing peak influence.",San José (CR),4.325,3.585,6.77,5.248,2.85,4.325 (3.585–6.77); mean 5.248 ± 2.85; n=32 obs / 6 participants / 32 participant-days
near_eye,Near-eye (primary),KNUST,daily_geometric_mean_medi,Mean melEDI,Mean melEDI ; Daily geometric mean,Mean,level-based,participant-day,lx,primary_outcome,Daily geometric mean,81,81,15,81,3.019408451184928,2.8955026842887985,0.7442141698949346,2.1442675835737055,4.042351356395183,,3.019,"2.144 [0.7442, 4.042]",Level,9,Mean melEDI,lx,Symlog,"Geometric average of daily melEDI values, including zeros; summarizes overall exposure while reducing peak influence.",Kumasi (GH),2.144,0.744,4.042,3.019,2.896,2.144 (0.744–4.042); mean 3.019 ± 2.896; n=81 obs / 15 participants / 81 participant-days
