contrast_id,contrast_label,clock_hour,numerator,denominator,numerator_expected_melEDI_lx,denominator_expected_melEDI_lx,expected_melEDI_ratio,pointwise_low_ratio,pointwise_high_ratio,log_ratio,standard_error_log_ratio,occurrence_standard_error_contribution,positive_magnitude_standard_error_contribution,numerator_observations,numerator_positive_observations,numerator_zero_observations,numerator_participants,numerator_participant_days,numerator_sites_with_support,denominator_observations,denominator_positive_observations,denominator_zero_observations,denominator_participants,denominator_participant_days,denominator_sites_with_support,null_reference_ratio,basis_k,sites_standardized,other_factor_levels_standardized,standardization,model_components,occurrence_working_rho,positive_magnitude_working_rho,random_effects,interval_scope,inferential_role,pointwise_highlighting,display_scale
active_vs_sedentary,Active / Sedentary,11.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),419.10078681597696,265.5320312446043,1.578343617723119,1.1142111121056175,2.2358137955557944,0.45637595392955976,0.17767128628477766,0.004208301886141728,0.17762144061267637,484,478,6,131,484,9,208,207,1,92,208,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,12,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),435.00432886648736,277.04558150543807,1.570154364140071,1.1149798286543495,2.211147380310496,0.4511739356353388,0.17466526144366656,0.0037465431426380955,0.17462507543209463,486,485,1,131,486,9,206,206,0,92,206,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,12.25,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),450.09309236678126,285.5434328015406,1.5762684084547183,1.11724006871239,2.223892755973098,0.455060286867794,0.17561489386424442,0.0034009725078244972,0.175581959019003,486,485,1,131,486,9,206,206,0,92,206,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,12.5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),464.3846841617154,290.5868047646467,1.5980928127064544,1.1248514719264437,2.270433654365197,0.46881092619968534,0.1791665188664385,0.0031403893915940588,0.1791389947420355,486,485,1,131,486,9,206,206,0,92,206,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,12.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),477.8073955765005,291.89719720951166,1.6369029923694345,1.1459574062760622,2.3381771362124484,0.4928060372375098,0.18192456072999408,0.0029385171911520385,0.1819008271380826,486,485,1,131,486,9,206,206,0,92,206,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,13,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),490.2668282162148,289.4250631357681,1.693933562299104,1.1887352125351764,2.413835211765819,0.5270533760387446,0.18069897382808434,0.00278116784225168,0.18067756985291764,487,485,2,131,487,9,203,202,1,90,203,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,13.25,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),501.4133789032741,283.89962577467696,1.7661642826582364,1.249781215553626,2.495905870977493,0.5688101231429741,0.17645304578702903,0.0026696942931361805,0.17643284869859285,487,485,2,131,487,9,203,202,1,90,203,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,13.5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),510.70463689685255,276.3913979987806,1.8477587963830397,1.3165184785267294,2.5933647155728705,0.6139734432630792,0.17295353893254667,0.0026115777145740214,0.1729338205532182,487,485,2,131,487,9,203,202,1,90,203,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,13.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),517.5059618028174,267.76184611785953,1.9327098662705997,1.3763119275541462,2.7140413102557845,0.6589230939119686,0.17322547313780942,0.0026112280672267963,0.17320579098805808,487,485,2,131,487,9,203,202,1,90,203,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,14,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),521.0144438884319,258.6292616267326,2.014522411777161,1.4219221510069382,2.854094751023165,0.7003821508180383,0.17774437173889956,0.0026649639510519787,0.17772439239450424,478,474,4,130,478,9,210,209,1,92,210,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,14.25,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),520.268718831427,249.39790094393507,2.086099028349016,1.4545176416558239,2.991926004503188,0.7352958282940705,0.1839939423589581,0.0027570628269154183,0.18397328455338302,478,474,4,130,478,9,210,209,1,92,210,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,14.5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),514.2624058311651,240.31657931428924,2.139937274817006,1.4809684547996196,3.0921195689957046,0.7607765177710144,0.18779951343407578,0.0028587682687196206,0.18777775344822234,478,474,4,130,478,9,210,209,1,92,210,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,14.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),502.40525534247803,231.4383280285025,2.1707953890878646,1.5065379930084668,3.1279348036054806,0.775093639143619,0.18637043505206488,0.0029417497399175712,0.1863472166949741,478,474,4,130,478,9,210,209,1,92,210,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,15,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),485.43807292654316,222.41410740876321,2.1825867009163313,1.5272696301115807,3.1190855976549505,0.7805107334483479,0.18216107569266254,0.0030142857237534797,0.1821361347428991,476,471,5,130,476,9,207,205,2,92,207,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,15.25,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),464.56308295915517,212.92449772574616,2.1818207295128995,1.5355700831592276,3.100048475767672,0.7801597252423056,0.17921657042763128,0.003100679050271572,0.17918974553603598,476,471,5,130,476,9,207,205,2,92,207,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,15.5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),441.00818263180116,202.77167603081685,2.174900317758273,1.5282647941077907,3.0951386241587464,0.7769828325746424,0.18002874800463536,0.0032232103949237224,0.17999989173015232,476,471,5,130,476,9,207,205,2,92,207,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,15.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),415.8921458068589,191.85553667812596,2.167735959085698,1.5113559224160025,3.1091810463821132,0.7736832860707619,0.18402178772189623,0.0033922703000795295,0.18399051839313305,476,471,5,130,476,9,207,205,2,92,207,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,16,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),390.146169258895,180.15641063757508,2.1655969270156086,1.4981954554224088,3.13030588453973,0.7726960403178751,0.18798033487116114,0.00360190867205683,0.1879458234497166,468,463,5,129,468,9,202,201,1,90,202,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,16.25,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),364.47847545224016,167.72406706222648,2.1730839338460393,1.5032106890823078,3.1414716631789528,0.7761473263203467,0.18803613191393057,0.0038333831186324907,0.187997053378554,468,463,5,129,468,9,202,201,1,90,202,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,16.5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),338.9664215149224,154.8023102607201,2.1896728863027337,1.5282937208523866,3.1372682381598604,0.7837521656869972,0.18347289570798517,0.0040747197218257885,0.183427642733209,468,463,5,129,468,9,202,201,1,90,202,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,16.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),313.0650796115013,141.8285283059197,2.2073491373768577,1.5573132060015233,3.1287156594455743,0.7917923102214939,0.1779779018528906,0.00433810060078676,0.17792502474675848,468,463,5,129,468,9,202,201,1,90,202,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,17,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),286.41551710261524,129.16790916621534,2.217389125142928,1.5726521627725543,3.1264475697117113,0.7963304340160136,0.17529248850273715,0.004643580530771253,0.1752309723916879,466,457,9,130,466,9,202,199,3,91,202,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,17.25,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),258.9086476540743,117.09096591640488,2.21117526555309,1.5633285297860111,3.127491094698455,0.793524168545062,0.1768945501682857,0.005001525187605679,0.17682382934728536,466,457,9,130,466,9,202,199,3,91,202,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,17.5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),230.6753962691879,105.78194101417144,2.180668969179575,1.5289705881062818,3.110142987794451,0.7796316963232091,0.18114465796019835,0.005394201411130338,0.18106432475408682,466,457,9,130,466,9,202,199,3,91,202,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,17.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),202.06375736972387,95.3524841865811,2.119124206290581,1.4765297465947014,3.0413795672207016,0.751002893090086,0.1843443692059943,0.0057654629384378585,0.1842541882700674,466,457,9,130,466,9,202,199,3,91,202,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,18,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),173.6539217013588,85.84627576861779,2.0228474694628544,1.4130084301272232,2.8958863920888636,0.7045061571536273,0.18305697970948628,0.006035886520366454,0.18295744285016813,461,449,12,130,461,9,207,203,4,92,207,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,18.25,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),146.6528163508243,77.15520356693474,1.9007508187519453,1.3403825014337922,2.695390063001838,0.6422489758783589,0.17821447565991183,0.006195830463432283,0.1781067405226588,461,449,12,130,461,9,207,203,4,92,207,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,18.5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),122.18906296301368,69.12770863231484,1.7675844517417512,1.2575637888810722,2.4844503488917313,0.5696138979819425,0.17369581901385933,0.006306863347496677,0.17358128072350248,461,449,12,130,461,9,207,203,4,92,207,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,18.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),100.84022812582921,61.657192665162825,1.6354982081888612,1.1660696698874726,2.293906151634235,0.4919474724217858,0.17260961821600282,0.006438319255892103,0.17248950213225575,461,449,12,130,461,9,207,203,4,92,207,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,19,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),82.75808221385594,54.67348810909037,1.5136784770111658,1.0731967732037784,2.1349510070990356,0.414542765891059,0.17546288388168413,0.006634510764177084,0.17533740869249034,457,444,13,129,457,9,208,205,3,91,208,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,19.25,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),67.8086546009814,48.13582087671995,1.4086942606555999,0.9902020140872824,2.004055224865568,0.34266321906243613,0.17985510135858837,0.006892192266068741,0.17972299566409314,457,444,13,129,457,9,208,205,3,91,208,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,19.5,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),55.693736836358354,42.02716745756763,1.3251841655183887,0.927652124547466,1.8930728729774082,0.28155144262364207,0.1819675910893774,0.007158506872076119,0.1818267306702546,457,444,13,129,457,9,208,205,3,91,208,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,19.75,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),46.01403903049532,36.38099761636481,1.2647822227336996,0.8896255824212475,1.798143064399574,0.23489995141720899,0.17952092634036343,0.007374374555945328,0.17936939982619896,457,444,13,129,457,9,208,205,3,91,208,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
active_vs_sedentary,Active / Sedentary,20,"Active (light, moderate, or vigorous exercise)",Sedentary (no reported exercise),38.2807699027942,31.332091242724996,1.2217751316450227,0.86675813180456,1.7222041738430443,0.20030482715916031,0.17515635102419116,0.00758232035400584,0.17499215903050885,460,446,14,128,460,9,201,197,4,86,201,9,1,16,9,2,Response-scale expected melEDI gives equal weight to work and free days and to each of the nine study sites,Binomial-logit positive occurrence multiplied by Gamma-log positive magnitude,0.41775339670858846,0.4401468127195764,Participant and participant-day random-effect smooths excluded,Approximate pointwise 95% interval for the response-scale ratio; smoothing parameters fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous or multiplicity controlled,exploratory_time_of_day_contrast_not_primary_inference; no confirmatory whole-curve test,none,ggplot2::scale_y_log10()
