clock_hour,activity_status,expected_melEDI_lx,expected_low_melEDI_lx,expected_high_melEDI_lx,positive_probability,conditional_positive_mean_melEDI_lx,participants,participant_days,observations,positive_observations,zero_observations,zero_fraction,sites_with_support,sites_standardized,standardization,population_prediction,display_scale,interval_scope,inferential_role
6.75,Sedentary,5.578817216028132,3.720500996453444,8.365325411690517,0.49178129900629486,10.775051145310188,92,214,214,93,121,0.5654205607476636,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
6.75,Active,7.622439097054938,5.728507686646062,10.142532918958016,0.6074294012209615,11.837846080483878,130,492,492,256,236,0.4796747967479675,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
7,Sedentary,8.872211013343504,6.059260207308843,12.991046030725714,0.5590341582043687,15.08515723840496,89,210,210,146,64,0.3047619047619048,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
7,Active,13.439884890176224,10.26800736251204,17.591583204416047,0.6790027447785199,18.670232120728556,131,494,494,385,109,0.22064777327935223,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
7.25,Sedentary,13.826520413836624,9.584700818983356,19.94560606165259,0.6241851376087555,21.10652079565982,89,210,210,146,64,0.3047619047619048,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
7.25,Active,22.795387483878,17.572771061323493,29.570162197344747,0.7398007478333739,29.11893002737632,131,494,494,385,109,0.22064777327935223,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
7.5,Sedentary,20.88857665140183,14.581800314190744,29.923097636775257,0.6853670921653413,29.15012512992051,89,210,210,146,64,0.3047619047619048,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
7.5,Active,36.82659941310141,28.451178841725724,47.66756526601555,0.7897897120372704,44.22435724338594,131,494,494,385,109,0.22064777327935223,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
7.75,Sedentary,30.25671411660384,21.21027810003569,43.16156274878611,0.7411243880564229,39.22430575203483,89,210,210,146,64,0.3047619047619048,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
7.75,Active,56.040695678776395,43.28765292516484,72.55093219284919,0.829844179210475,64.36353834323876,131,494,494,385,109,0.22064777327935223,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
8,Sedentary,41.58346507369573,29.378545812829227,58.85875286516597,0.7904559052223843,50.78889210565167,92,214,214,186,28,0.1308411214953271,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
8,Active,79.47965039698143,61.594822997235205,102.55756116889792,0.8613277836352358,88.45178012309887,130,492,492,443,49,0.09959349593495936,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
8.25,Sedentary,54.219292534741726,38.763799115707954,75.83703739132875,0.8327092809211705,63.17280617760088,92,214,214,186,28,0.1308411214953271,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
8.25,Active,105.36174705857894,82.26214956565391,134.9478198886124,0.8859342964094432,114.69877946068164,130,492,492,443,49,0.09959349593495936,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
8.5,Sedentary,67.55863858558602,48.85068328136843,93.43102984351914,0.8677638868940132,75.90594648518936,92,214,214,186,28,0.1308411214953271,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
8.5,Active,132.08618183262828,103.91597957794386,167.8929410277647,0.9053018463256912,141.5815367530496,130,492,492,443,49,0.09959349593495936,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
8.75,Sedentary,81.09718536822182,59.0139139197653,111.4441161043718,0.896073675867792,88.65122779169046,92,214,214,186,28,0.1308411214953271,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
8.75,Active,158.4011146640504,125.11596706941872,200.5412555608695,0.9207636219590152,167.9212230423694,130,492,492,443,49,0.09959349593495936,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
9,Sedentary,94.56400448571208,68.82148443275439,129.9354557385545,0.9184729393458074,101.28021046653402,92,211,211,200,11,0.05213270142180094,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
9,Active,183.6622272561348,144.94085627446154,232.72812502783341,0.9333495691245296,193.11508830328648,131,493,493,463,30,0.06085192697768762,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
9.25,Sedentary,107.98316558727872,78.32344558792815,148.87450319278153,0.9359538896113836,113.91064573654933,92,211,211,200,11,0.05213270142180094,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
9.25,Active,207.85449003124668,163.41344038302975,264.3814910504526,0.943825333072239,217.1535348170053,131,493,493,463,30,0.06085192697768762,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
9.5,Sedentary,121.6767378607282,88.10704522799763,168.03682949662382,0.9494874371135352,126.9122031281138,92,211,211,200,11,0.05213270142180094,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
9.5,Active,231.44070351903608,181.4543774547489,295.19706273685455,0.952740047371464,240.47874504166816,131,493,493,463,30,0.06085192697768762,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
9.75,Sedentary,136.12053905252847,98.9216252351356,187.30789256553544,0.9599274799961216,140.77140538960572,92,211,211,200,11,0.05213270142180094,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
9.75,Active,254.98194946712616,200.15685296693016,324.8242245535206,0.9604443895143698,263.62557946627106,131,493,493,463,30,0.06085192697768762,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
10,Sedentary,151.44646613228122,110.72421607454194,207.1455813109136,0.9679880208489808,155.5987309865762,92,209,209,202,7,0.03349282296650718,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
10,Active,278.41432522650837,219.2723769831125,353.50798654087566,0.9670804943540268,286.5284229098502,131,484,484,469,15,0.03099173553719008,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
10.25,Sedentary,167.60845990215196,122.98863101521556,228.41620074050425,0.9742221008511256,171.32842492452662,92,209,209,202,7,0.03349282296650718,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
10.25,Active,301.45643667805814,237.83264686739557,382.10054175321113,0.9727432390740072,308.927148876785,131,484,484,469,15,0.03099173553719008,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
10.5,Sedentary,184.4572354076888,135.12713187094127,251.79600294294724,0.9790569732588288,187.79772178388853,92,209,209,202,7,0.03349282296650718,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
10.5,Active,323.80129002690614,254.89329591825776,411.3379092430596,0.9775271826678544,330.54931963718036,131,484,484,469,15,0.03099173553719008,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
10.75,Sedentary,201.72327688665732,146.85431914820367,277.09284053691897,0.9828241856952562,204.72742866005052,92,209,209,202,7,0.03349282296650718,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
10.75,Active,345.1671703937351,270.1705096913878,440.982162167552,0.9815298523123696,351.1531294643381,131,484,484,469,15,0.03099173553719008,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
11,Sedentary,219.01416927117643,158.38489096303417,302.85216001277996,0.9857790994720927,221.7178298250971,92,208,208,207,1,0.0048076923076923,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
11,Active,365.364949527216,284.35551403226526,469.4529902025321,0.9848501347600104,370.5880009586098,131,484,484,478,6,0.01239669421487603,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
11.25,Sedentary,235.8340949525017,170.27636466689356,326.6320634156646,0.98811507616735,238.26742546914352,92,208,208,207,1,0.0048076923076923,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
11.25,Active,384.3757013919282,298.81337495400686,494.43797434863023,0.9875843764407156,388.86774673722346,131,484,484,478,6,0.01239669421487603,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
11.5,Sedentary,251.57380841607565,182.53692933478655,346.72096934911593,0.9899665092079528,253.7638054486401,92,208,208,207,1,0.0048076923076923,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
11.5,Active,402.2697974414823,314.16321211568817,515.0857378998977,0.9898044169248188,406.09656423161493,131,484,484,478,6,0.01239669421487603,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
11.75,Sedentary,265.5320312446043,193.98099473037948,363.47509051021154,0.9914231389694884,267.50466422323666,92,208,208,207,1,0.0048076923076923,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
11.75,Active,419.10078681597696,329.3598871733349,533.2934469258327,0.991562155531766,422.35903396971656,131,484,484,478,6,0.01239669421487603,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
12,Sedentary,277.04558150543807,203.16173013858955,377.79878217874665,0.9925566097159576,278.8253770358162,92,206,206,206,0,0,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
12,Active,435.00432886648736,343.0991862428672,551.527878001538,0.9929203457151716,437.802428186074,131,486,486,485,1,0.00205761316872428,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
12.25,Sedentary,285.5434328015406,209.12121264809105,389.89374145077767,0.9934247703583722,287.15312620600474,92,206,206,206,0,0,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
12.25,Active,450.09309236678126,354.6795410330397,571.1741681131259,0.9939422769385612,452.5379572890346,131,486,486,485,1,0.00205761316872428,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
12.5,Sedentary,290.5868047646467,211.8491713674445,398.5887249795641,0.9940733581020256,292.047227667633,92,206,206,206,0,0,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
12.5,Active,464.3846841617154,364.4684295425579,591.6922218877538,0.9946832731545596,466.5761095552375,131,486,486,485,1,0.00205761316872428,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
12.75,Sedentary,291.89719720951166,212.1153470244056,401.6869827385243,0.9945372187996668,293.2273455711244,92,206,206,206,0,0,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
12.75,Active,477.8073955765005,373.69529485680744,610.9252923697592,0.9951860046830988,479.83817949073824,131,486,486,485,1,0.00205761316872428,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
13,Sedentary,289.4250631357681,210.81388068768572,397.34986566297954,0.9948424761294188,290.64229576863505,90,203,203,202,1,0.00492610837438423,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
13,Active,490.2668282162148,383.6627122309218,626.4918512709589,0.9954802256619528,492.22582158264976,131,487,487,485,2,0.00410677618069815,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
13.25,Sedentary,283.89962577467696,208.13122713195511,387.2508639172241,0.995019849056601,285.01987606395,90,203,203,202,1,0.00492610837438423,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
13.25,Active,501.4133789032741,393.88142837980473,638.3021854505112,0.9956058981861728,503.3753841134285,131,487,487,485,2,0.00410677618069815,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
13.5,Sedentary,276.3913979987806,203.71184173558837,375.0012971110193,0.9950991519647372,277.4293407365502,90,203,203,202,1,0.00492610837438423,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
13.5,Active,510.70463689685255,402.4362064210567,648.1007970616309,0.995601140060109,512.727400274055,131,487,487,485,2,0.00410677618069815,9,9,Response-scale predictions give equal weight to work and free days and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths
