run_id,model_role,observations,score_energy,score_share,leverage,leverage_share,score_rank,leverage_rank,participant_key_sha256
employment_eligible__glasses__all_available,full,113,1032.4920634734162,0.030759211210938463,0.21520538609224313,0.005977927391451172,4,76,7f27eeecc5f8ff80679d7fbc38bb134f3f461e7ab7e668c349da8ca02f75bc65
employment_eligible__glasses__all_available,full,120,887.077818542356,0.026427141618203254,0.2098323265500515,0.005828675737501405,5,79,83048d88c39ab7434bab2ee0eb8ac75adbd160ad495eaa45c0dc379a9a027b81
employment_eligible__glasses__all_available,full,91,671.1875676819272,0.019995504940766077,0.11637633954707959,0.0032326760985299744,6,122,ce91b7dfe7cce73088d5090ae2db5b834fbdf80fffa480f556aba5f57bd5ec4b
employment_eligible__glasses__all_available,full,120,647.0916331822922,0.01927765735159834,0.2289030145872143,0.0063584170718670365,7,70,15611165c8f5722b55d8f58bf1c32c81e7fa77dc270584ca94a10af7b38b1b80
employment_eligible__glasses__all_available,full,141,560.8562129981153,0.016708597891338946,0.5389790341297332,0.01497163983693697,8,10,0322631823dcc627ee8a2d24c2da25e4136e8a82750c9438fd96eeb2f60f7972
employment_eligible__glasses__all_available,full,141,466.83711565103124,0.01390765309430884,0.2938641476009301,0.00816289298891469,9,44,f0c64ff29af09ad9307bee804cda4140e9dd196c78159d7f1d7b2858b19f9120
employment_eligible__glasses__all_available,full,134,448.1172540130712,0.013349965342187554,0.18508150107376753,0.005141152807604631,10,90,6b8e6c9e7280ad31722b8bd1a8673521ac290252a4aefcc90eb0db8530c5636a
employment_eligible__glasses__all_available,full,135,326.90607581080303,0.009738934939776851,0.3172783427320554,0.008813287298112612,11,34,87b1178c151768268b952f00a85d25af276352b5a40e38f258543a50bacba90d
employment_eligible__glasses__all_available,full,135,324.35506164761773,0.009662937083499351,0.338807895876358,0.009411330441009905,12,28,33c8178b16cd937e3735f26c84c9b9b860e9110fca8023f62c0199053f57d160
employment_eligible__glasses__all_available,full,117,321.31708037372397,0.009572431876762738,0.2910230236763531,0.008083972879898661,13,48,288aaacecef0b12dfdf2d21e213bd918349dde21c50ba1434eb9d5c1a0ce6d0c
employment_eligible__glasses__all_available,full,108,297.307894387278,0.008857168632728311,0.18448481164972358,0.0051245781013811885,14,91,f2f2a7efbee25c98cb9e364710295c12b7ba01d7cc6cd53074c236a84d29a2fe
employment_eligible__glasses__all_available,full,94,294.1331028465415,0.008762587679511396,0.5610716440011988,0.015585323444477677,15,9,0fcba759db8f8d7bf4125c3dc6505bd4ed37f88430c71af0e957cdd20904c013
employment_eligible__glasses__all_available,full,65,287.4257252695774,0.008562766634042738,0.15108293170302403,0.00419674810286176,16,109,29685f02b6c747b6a3e6b5866e5eb695450d0db06d1c24b67cbe85bf4ea4c176
employment_eligible__glasses__all_available,full,114,272.63498834708815,0.00812213235019772,0.19299251259350683,0.005360903127597389,17,88,7aea0625e8ab68e5624f4f0c69aac78209a213780b1f86784694616753e98355
employment_eligible__glasses__all_available,full,143,236.91375359593943,0.007057952737300977,0.6127976043077005,0.017022155675213826,18,8,d1232f621416eac39c2374fcf065b114ed1e484bdee4bcb5ef0cb5f74fcd9bd5
employment_eligible__glasses__all_available,full,144,229.94464748429036,0.006850334476179908,0.14617370476259536,0.004060380687849853,19,110,0bc23a6405702b752700e056f47ab8a6c3f0166442d9be1bb4101d01606512d2
employment_eligible__glasses__all_available,full,133,223.2439552907551,0.006650712596523935,0.23912106412901787,0.006642251781361579,20,64,9652d7ef5e5a4677d97b1dccf8bf1009a85cfb56a9c4770bc517f5d5229dc022
employment_eligible__glasses__all_available,full,136,215.99095900782027,0.006434636897279891,0.22086053483146123,0.006135014856429452,21,73,0c5ab8bba3b34a94d49919044352516277837e7cc4232406de64e9d6f6bd365e
employment_eligible__glasses__all_available,full,144,207.71420303599308,0.006188062135027122,0.15702938887617607,0.00436192746878265,22,104,4bc3434630562a610bbce1d2ca202c795d55661f5fae421ea991e50a97936fa4
employment_eligible__glasses__all_available,full,161,184.75006791129232,0.005503932244284007,0.6267668377635885,0.017410189937877383,23,6,fafe5ade55c4476c9be2c6e5f00a277810accad083ff9af149c33c575cae19f1
employment_eligible__glasses__all_available,full,140,183.48390411493912,0.0054662116641289865,0.36106925021917147,0.010029701394976942,24,23,6c4a5b8123e73d13cc272fb861f72c9cab317428da0e9927b00da6d8168f2f03
employment_eligible__glasses__all_available,full,144,163.61472684808854,0.004874284382787352,0.7054459886109912,0.019595721905860782,25,5,8c4b2d9c525dda000861995ce9cfd38838e02763c0b833c5471684f2c232303b
employment_eligible__glasses__all_available,full,144,161.97883142084692,0.004825549041620413,0.21614169721207976,0.006003936033668856,26,75,677cf1da6edab174a4602a7f120f8b789d38a6bf5dce45f3448b8c60bc440b58
employment_eligible__glasses__all_available,full,108,156.7711982729987,0.004670407231266079,0.2636543162695906,0.0073237310074885965,27,59,44c76e664c0309ed6a29e657be169275bdb2b1aa91cdb28a9f0df8eacc7c67c9
employment_eligible__glasses__all_available,full,139,153.95094274041605,0.004586388342729837,0.30462133588191703,0.008461703774497658,28,39,3016c13a566d704b11df1084c9137eb83a6c63fc3e9fbc35e2435fb0fa2b8e0e
employment_eligible__glasses__all_available,full,96,146.06715782646415,0.004351520672663625,0.13121932232116085,0.0036449811755877855,29,115,31ac6c72020f584fff5696f6da4bf149f1fe39e1115425ea77568f145234afef
employment_eligible__glasses__all_available,full,143,137.59126370192342,0.0040990133393856935,0.3388781041206712,0.009413280670018604,30,27,30e2d49f6a8ab0d7d654607cff1af9a5dec7ebc9a7acf4e7d08eac2082514971
employment_eligible__glasses__all_available,full,137,136.49712219773096,0.00406641751534721,0.4002021283743139,0.011116725788175338,31,18,e22a0a64549d37a744c27304cf911a420ca8fe47b6ba65bf0cb9353cad01a0e8
employment_eligible__glasses__all_available,full,132,130.76770890746292,0.0038957312314088642,0.2883272821809475,0.008009091171692951,32,50,c77fbc5013f75c71f2dfe7b0407cb428166fc8aabe99513c355a4356c208d3d2
employment_eligible__glasses__all_available,full,134,108.31838556771513,0.003226938218291692,0.3044117218285635,0.008455881161904506,33,40,5eb46b981e4005e33d96a0cc9651494dcf5ae1bc1dd9ac8fb75c46abf55e46cc
employment_eligible__glasses__all_available,full,141,105.11092021841029,0.0031313838720440955,0.3837352602532999,0.01065931278481384,34,19,7751f81e7a698fc10e15532f1be1e1f3267cac36cca83333d9e6ccccb6120886
employment_eligible__glasses__all_available,full,143,102.42840057346449,0.0030514683053725227,0.23160587065114252,0.006433496406976153,35,69,77aeb9e1f3e1ec0a842a827da0841842d3ab8dc7030fd93c8716c59d51072594
employment_eligible__glasses__all_available,full,48,101.04404536494516,0.0030102266573674434,0.1534875124729609,0.004263542013137785,36,105,2bd9d2339bae36f1a197921cda450f310f35cd802084e4d7f30f755a00ae1760
employment_eligible__glasses__all_available,full,120,98.93613691972509,0.002947429466596093,0.2490316635845409,0.0069175462106816615,37,63,a1fd4ce8bf6d86588de575ef164248150e1a79fd3ab0568868e8aa0d5530d496
employment_eligible__glasses__all_available,full,138,98.2729622180396,0.0029276726748099446,0.302914866475204,0.008414301846533408,38,41,d7d2b9a9d8f25feddce9f88ffb749cc304ec5be5b5aeaf632a27d61cb5611a0f
employment_eligible__glasses__all_available,full,142,96.08327498643281,0.0028624391931923667,0.2886031310639399,0.008016753640664964,39,49,a37301b5869c2e4c24a7944578260a437f7745a132c0ddfb5e64988a399de19f
employment_eligible__glasses__all_available,full,144,94.8457946275308,0.0028255731279939536,0.23341461777726183,0.006483739382701689,40,68,4509595efcef22269a74f90160135209730e3f1036b55500bc8776bacefe0eb7
employment_eligible__glasses__all_available,full,143,89.86332015382047,0.0026771390720706644,0.21394818018547773,0.005943005005152133,41,77,2dd24eacfa66a7d7686bc4b9b3011852913cc978f586968bbae3ae755c10ab42
employment_eligible__glasses__all_available,full,133,89.60918202013272,0.0026695679838198184,0.12657622186612744,0.0035160061629479693,42,117,52bb67001e902611c63090cb92f0aa89e7fdecc10ba264e30671a018e6ddf03f
employment_eligible__glasses__all_available,full,139,89.5347822482985,0.0026673515229124136,0.29139608790288407,0.008094335775080078,43,47,35316fb2ac0b00d082048ea962b4ea0ad05f4a5f7548845bcee03b24d0ebbf8e
employment_eligible__glasses__all_available,full,141,85.3922935863593,0.0025439416796804457,0.43214963516718286,0.012004156532421694,44,15,078df5b626bba57888b0a389ec9fbfe5fafffaa4f93efd08b1e27288b4e58375
employment_eligible__glasses__all_available,full,144,84.98679068516705,0.0025318612484348433,0.8973779417705162,0.024927165049180897,45,2,6d2323fc61e1cb8d0d75974e258aa90d20dec8d152e100ff209e466c1960542f
employment_eligible__glasses__all_available,full,143,77.77947190388299,0.0023171463382666373,0.3432537311991483,0.009534825866642968,46,25,4b8e3ad1639e928e4b7a1a46c7cb58eae653f788fa6474797c0ea608241dabe5
employment_eligible__glasses__all_available,full,116,76.70647257365567,0.002285180365650222,0.11201173193498641,0.0031114369981940534,47,126,c80c3383910e6ae191a42a693058b240d90d7ad064a88026c9bec02fd438e943
employment_eligible__glasses__all_available,full,142,76.61295425718126,0.002282394339732646,0.1386789190247072,0.0038521921951307388,48,111,54d0f13cb3fc5d127cb19ce7dae1ba10a3f2745d09c6a26312ca7e4cd1470247
employment_eligible__glasses__all_available,full,135,74.38799643328034,0.0022161101036964237,0.36913882994566316,0.010253856387379488,49,22,9d3b39ecee734adea326b4a6d5ad8e76eb5489e0a5f71bf5e30988578f730134
employment_eligible__glasses__all_available,full,142,70.0992080129408,0.0020883418103339953,0.4808784954617133,0.013357735985047534,50,12,d243e4da5ab19877fda9841d08bb29e99af3cd2bf8450fdfbe0cc65fa7a40ebc
employment_eligible__glasses__all_available,full,47,64.6213168420157,0.001925148680354688,0.12472697732094089,0.0034646382589150096,51,118,91ee8f282f5bb770f7a5ed9d0ff80ad2568da49887728803caf0797767210161
employment_eligible__glasses__all_available,full,89,63.40940508020715,0.0018890443351793028,0.32634198864870767,0.009065055240241841,52,32,a83c72d69bb2319303b386043c080eade5e642e7a62649ff5e120ab34d3696e6
employment_eligible__glasses__all_available,full,135,47.539762478871545,0.001416268121312399,0.19401708622792144,0.0053893635063311275,53,86,4312af0128110b115e208f024e90f9cbb0b67b52f6f19e0b21ba76dc565d7351
employment_eligible__glasses__all_available,full,137,47.3752783690132,0.0014113679369381427,0.17374459905940018,0.004826238862761095,54,96,b15229439cda7a60b81489a29685d8ab163b77ce1e544b9582bfcf2826fc1b37
employment_eligible__glasses__all_available,full,139,46.88851199906008,0.001396866566793562,0.31165937633491686,0.008657204898192097,55,37,14ca5eb2463ed36ef9b50b52481702ddff4144596842674be2fabeb716248a4d
employment_eligible__glasses__all_available,full,140,46.42312457483946,0.0013830021017938413,0.409623068561968,0.011378418571165729,56,16,b14a5616031b1d956cf2eff531196573602d98d84f4ba48b3a8939e8f9ba8501
employment_eligible__glasses__all_available,full,113,44.31016024300895,0.0013200542899285276,0.374639502156569,0.010406652837682428,57,21,2ebbe7a6e2cdbff220223a7b87dd1c50992b17c5833beaff999a771fa0f3c6c6
employment_eligible__glasses__all_available,full,139,44.0176871294163,0.001311341155374977,0.08358077006986715,0.0023216880574962995,58,130,b846fb62083bec10d980fae967adcf28418f0248f8b0bc5fb42fd89963e0ce10
employment_eligible__glasses__all_available,full,141,43.585584407964426,0.0012984682826971505,0.29188900117133254,0.008108027810314758,59,46,01b4e7be0bbb3d69edb68ac93ebfda03e08163072ee1968e3e56f51d6be28b31
employment_eligible__glasses__all_available,full,72,43.5316341441736,0.001296861037840231,0.11674600365198827,0.003242944545888549,60,120,eda7fd96858ba82a766b12247cdd489993b923198df0808526f0e01001b7a734
employment_eligible__glasses__all_available,full,141,41.07787671079617,0.0012237605794214433,0.1329149189271615,0.003692081081310026,61,114,6084b3bcc550db74e65ab4abdd6e1364f0a76b322972acddc75cf2143245bf01
employment_eligible__glasses__all_available,full,94,40.3585524382952,0.0012023310227112657,0.20567287339435947,0.005713135372065516,62,82,a221f54728b8ba94ec760544ee809964912f91688224bcc3db48428194d12343
employment_eligible__glasses__all_available,full,137,38.32078112977331,0.0011416233036925334,0.3367725830439778,0.009354793973443786,63,29,d290a80d2e054425eb0f3fecf4bb1fb25bcbf0b7eb35b3202d714fb15683fe13
employment_eligible__glasses__all_available,full,86,30.49729762613118,9.08552086966404e-4,0.15340396737274525,0.004261221315909572,64,106,5d49cee60f5e355395c0afed778a70391596d726569a70af3835b2222a7ebf1e
employment_eligible__glasses__all_available,full,139,28.47742138632539,8.483774841020188e-4,0.1937976599990978,0.005383268333308248,65,87,d36e6699235096e6d25092cc6fe6ee412ea3b93b1711c8f3bcdb7f01943b12d2
employment_eligible__glasses__all_available,full,138,26.91338983376033,8.01783056340435e-4,0.11070189480098254,0.0030750526333606126,66,127,84ed7f334526c1f96f4503cb8e3aacc74ab22cf587863ad02ce6413cb2785345
employment_eligible__glasses__all_available,full,144,25.133917285036055,7.487703757527103e-4,0.2640871098859736,0.007335753052388124,67,58,652ff89fa0590220943514a27553e6e92e7c00432716641099e95ef7e1b3325c
employment_eligible__glasses__all_available,full,87,23.487290292486517,6.997153280276216e-4,0.1671371701775666,0.004642699171599052,68,99,bf61d5403a11c269ac3ef8efd7394512d92626c0e88c89df547fd6b3ae4b2912
employment_eligible__glasses__all_available,full,112,23.39294723985552,6.969047322033796e-4,0.1304715015751701,0.0036242083770880425,69,116,8bf541b414277c04a271be493ecd43fc4fd1492f123e759f641e4f32d52e0cc6
employment_eligible__glasses__all_available,full,89,22.151198804836394,6.59911515756647e-4,0.28822583849681505,0.00800627329157816,70,51,560b243086284243f6b0b131dbae07ae42df1e6f97da0c250d61b192605822e1
employment_eligible__glasses__all_available,full,139,21.705447572058794,6.466320371033998e-4,0.47089439549479467,0.01308039987485535,71,13,0434e16100fec1567f77f27a63850767ccf48ea8bfd6f4aa1a58c19494007502
employment_eligible__glasses__all_available,full,120,21.695727480637572,6.463424635990678e-4,0.24961523202130545,0.006933756445036233,72,62,a2012de0f8e2c7a781583f9fdcf89fc6ce3ee430cddaf5215f14a41b63cd9afb
employment_eligible__glasses__all_available,full,136,18.879814232132652,5.624529370577601e-4,0.28806103365500707,0.008001695379305717,73,52,204c0e2a1e135911e8a1db2076eb15dd11cc15358a4996fa5aa78a0867b6b3ed
employment_eligible__glasses__all_available,full,139,18.04917745519196,5.377072436375706e-4,0.17915575996766486,0.004976548887990669,74,93,654c64ea3113804f62c8fe8d4883d6f393c71d79f21680601801c41caf688248
employment_eligible__glasses__all_available,full,120,17.18648882970764,5.120066861424576e-4,0.19457708092366585,0.00540491891454625,75,85,e60aadb8a00336db68d1ab6765fdd8ee0ac0a98ac9dfad16440f67294fd31cc3
employment_eligible__glasses__all_available,full,141,16.38662309687548,4.881777000543627e-4,0.3241698148625632,0.009004717079515605,76,33,b61817bcd074a6521f54d2b88825f409709ea3214ea0322a1628acd8d6c464a5
employment_eligible__glasses__all_available,full,142,15.446811889102358,4.6017956577229236e-4,0.23707713674368577,0.006585476020657909,77,65,2f6a7505904130850ef1dbad060119c0e3f00ae8885c15652682c3644a0ebf32
employment_eligible__glasses__all_available,full,141,14.974645455733903,4.4611314573431425e-4,0.1343919477717764,0.003733109660327106,78,113,b92a1d480c7133a7bbc5bf896059dd20ae6079623b78b5629f1841a6d117e721
employment_eligible__glasses__all_available,full,68,14.079229280321476,4.1943759418717086e-4,0.15877392398829118,0.0044103867774525135,79,101,efa3787e2980fcbf8ba6adba8f0cef91742af293f55c872d41ed31068f0f3101
employment_eligible__glasses__all_available,full,136,13.414301736805431,3.996285830823537e-4,0.20820055189041678,0.0057833486636226636,80,81,3cafd312ee49115fd996d722137e56d14f35c6860777fbae34d5a65d82e5144e
employment_eligible__glasses__all_available,full,119,12.676795183892853,3.776573538274053e-4,0.2346282086481421,0.006517450240226141,81,67,bcf4c548793f6695b67aee86284b29fbcde38acea2e61cf663077670dc5cda19
employment_eligible__glasses__all_available,full,119,12.495154625991173,3.722460577190606e-4,0.17453542881365977,0.004848206355934972,82,95,15b6923af484c028721f69853e0b2feb97fa1d0ae5babd755dc81b3775c1b99c
employment_eligible__glasses__all_available,full,113,12.031448475538221,3.58431679937201e-4,0.1578636448628064,0.004385101246189048,83,102,2e0d839760e82aad711b542661b8bd83d80c88b80b723a0ad8df58725fd4db25
employment_eligible__glasses__all_available,full,144,11.332751643925851,3.376166401162855e-4,0.1999538063436893,0.00555427239843579,84,83,8d62f76c5c4c856255f1f25f70843ad086722e38394468dcd89d4cab8b489364
employment_eligible__glasses__all_available,full,143,11.059743770832052,3.29483399069869e-4,0.33446033214706006,0.009290564781862739,85,31,c79ac03f5ea546d7605382fc91ab74d6a54ad656382fc1d35dec4f4d6da66174
employment_eligible__glasses__all_available,full,119,10.899498791668389,3.247095036241202e-4,0.3003759230384584,0.00834377563995714,86,42,9cf0fa971c29507d0415880cd96c13c5a153dcc78a7ba782a70295dd3786cdc7
employment_eligible__glasses__all_available,full,110,10.477475680015626,3.121369149462421e-4,0.40121841969577277,0.011144956102660307,87,17,4e951b6b3686aac4104d6dc18e06a89bac0cbaf00f4c99305da6ee1eea3f2fd8
employment_eligible__glasses__all_available,full,139,10.140933407420723,3.021109058267809e-4,0.18955680172759207,0.005265466714655312,88,89,a719bf0e16dd7acd523bef235ccee8cea61ad4c4ffcd26fa6b1af9b18b645a96
employment_eligible__glasses__all_available,full,137,10.089259635630503,3.0057148047254214e-4,0.20962205980210133,0.00582283499450279,89,80,b3f8056c272f335c136b585b767ca4f0b1c2339b17cd05c3648d135106dc0224
employment_eligible__glasses__all_available,full,139,9.543595104301051,2.843154615032375e-4,0.3169935324318019,0.008805375900883348,90,35,11fce56994a1e1398a1ccdf9714576d0cb0aa193c22b2d4654ebab7c7f42332d
employment_eligible__glasses__all_available,full,131,9.164533265616022,2.730227421007317e-4,0.22599246578349313,0.006277568493985893,91,71,cc0443f2dd34cdc0ca97221c4ee8e714164ba93cd6ede2df8f50f2ac81d42e3f
employment_eligible__glasses__all_available,full,141,8.778052211882397,2.6150899513707315e-4,0.15760391854738742,0.004377886626316298,92,103,1222330d1f2d88c699bf10d709bc90db6f94c093027515e1a9859a0785915fcd
employment_eligible__glasses__all_available,full,90,8.068828260239489,2.4038033943481812e-4,0.11407196928098293,0.003168665813360623,93,125,0bbc74d701844fab1c1bf5e50f54a4e79461f2c79b53ec0c32ed59a7e995ac29
employment_eligible__glasses__all_available,full,133,7.1156643288029695,2.119844110563728e-4,0.2643658059123448,0.0073434946086762135,94,57,ede02103129711b1420179defda579b98bd53dfa57e0132e2bfe3b725fe46344
employment_eligible__glasses__all_available,full,143,6.944290990032402,2.0687898806122227e-4,0.21070337887752685,0.0058528716354868315,95,78,98d6d0a30e13c544d7d967fc38e92dfc4e84cfc02dcf75ec56a372b147cedc16
employment_eligible__glasses__all_available,full,94,6.742545278569327,2.008687346468593e-4,0.5013349570334181,0.013925971028705998,96,11,488559e7de735e7d58c4fefe1f917c104bbcf0c4917658fe139d7c7e0b1a6db8
employment_eligible__glasses__all_available,full,115,6.4016012107768425,1.9071159062285047e-4,0.3560332580779354,0.009889812724387052,97,24,ac0fd6a3f28a6eba9b340bb19bd9bdbd7e926cbc6b7db7798db96e21b84282d8
employment_eligible__glasses__all_available,full,144,6.055188688179651,1.8039153458984317e-4,0.2534209494629486,0.007039470818415208,98,61,74632911d9c6ed98336f2238630d34348934a6f958df36a569c005b0d60efa85
employment_eligible__glasses__all_available,full,136,5.781130000847686,1.722269884920479e-4,0.25466762698121265,0.007074100749478098,99,60,07511e5a3cc0b3f709658529807bb3329e9a224926b8bd1f2b825474a3f9b79e
employment_eligible__glasses__all_available,full,141,5.393390634581892,1.6067575484707172e-4,0.15312384700911258,0.004253440194697553,100,107,e74cbbc242e59db86e9e83fe37173e21a053a6e883203c928efb5099a7492ab6
employment_eligible__glasses__all_available,full,120,5.352396534765337,1.5945449008459233e-4,0.13563576448532477,0.0037676601245923385,101,112,7387ad38c37ca55bc68305e4b3b599a1e614e92baa287729a3808f39d9bf9d79
employment_eligible__glasses__all_available,full,115,5.280100096368589,1.573006900728391e-4,0.23700183015135948,0.006583384170871068,102,66,2c5e5c4ae5982e407d1a2225d2252cbf247d85fb79a714138198a07fc8ef0ce2
employment_eligible__glasses__all_available,full,144,4.845363932759352,1.4434936390718872e-4,0.33924732635679483,0.00942353684324426,103,26,7c81c2c40bd76cc34de234663f06e6482d038f834d4c2d993842d1e3f50bc063
employment_eligible__glasses__all_available,full,96,4.602694759180159,1.3711995011450975e-4,0.16864447253361795,0.004684568681489367,104,97,f266eb6e0e6a4b586fcf0b91df7c37ab9a26a0be754e7c4aa59d3001514a0cfb
employment_eligible__glasses__all_available,full,24,4.302669545493965,1.2818182919052437e-4,0.033790338681235516,9.386205189232047e-4,105,131,66fd058cfb6451702cbdf44fbfd5bac5f7386a04699baa7f5530531a061a05c3
employment_eligible__glasses__all_available,full,96,4.015537864573571,1.1962782250008011e-4,0.18180537315468537,0.005050149254296794,106,92,5eb3f13b96c52999e826fbffb34ee5ebe0110272c3704550d897fcc46902466c
employment_eligible__glasses__all_available,full,21,3.25914822045106,9.709404268286611e-5,0.1165014564446048,0.003236151567905675,107,121,5d21d4872afa051709643bb1c02da8ef7a25bb9a4fb77f37c77d030dba35de78
employment_eligible__glasses__all_available,full,140,2.802065126287081,8.347697391137227e-5,0.33496119289311094,0.009304477580364153,108,30,c35ccbfe3ace600b9341eabcf0b485b965445d85dbe7bd16f5b54c4f1d682523
employment_eligible__glasses__all_available,full,114,2.6049270249873353,7.760398688307208e-5,0.9513532223823417,0.026426478399509377,109,1,2204ad8cab729cecec0bd2d43129d6d35ef2f6e91f346934413abd7d919b357b
employment_eligible__glasses__all_available,full,114,2.4029840675253515,7.158785726727804e-5,0.2167835178152548,0.006021764383757051,110,74,69ed19d23bede9bd0fba6287aa90c2d7abd0ecaf78f8ec970e8f6a40ae836147
employment_eligible__glasses__all_available,full,139,2.216501203977738,6.603230290516033e-5,0.10964409038119646,0.0030456691772554442,111,128,abda39fa77083e7e20f48bf753acafb8f785d53e527b1ebaef1c0d64e34bafb1
employment_eligible__glasses__all_available,full,90,2.043499852491353,6.0878379404532336e-5,0.2997877244037953,0.008327436788994278,112,43,2a4c123ec6583d92990c0d2d60be739b28521b3f9553bdd0d33c5df5e0b4da57
employment_eligible__glasses__all_available,full,139,1.9940722517273965,5.940587025377544e-5,0.2677249681024839,0.00743680466951341,113,56,d089f63dce93cf24a33d78d768e5ab28f8ced6af85af6aabaab390f7bd04432a
employment_eligible__glasses__all_available,full,111,1.8046236958845974,5.376196426269954e-5,0.1529649650036211,0.004249026805656124,114,108,b23c393b8f8dcd77cdb18216481ef97c0232ce8a6dfb563b7e828c190e96dfac
employment_eligible__glasses__all_available,full,144,1.54380315822804,4.5991798960954213e-5,0.2846700766696021,0.007907502129711134,115,54,7c0c25fefccfeedb11da995dc3cbcdf8c460725e2c71008fd3f9032b74aa76ff
employment_eligible__glasses__all_available,full,93,1.4612622936691175,4.3532804866645875e-5,0.1651392768750285,0.004587202135417438,116,100,b82f0706dd9cb8b1d0acd1a16a66dec0492ede2926c8ed231ccaadab009df499
employment_eligible__glasses__all_available,full,135,1.2708173606135713,3.7859215570277e-5,0.16857268556862268,0.004682574599128388,117,98,d72005ffa385d70172581c46e4a13e4fb2721d11968625afab121438a675230e
employment_eligible__glasses__all_available,full,118,1.1134715065999703,3.317168863618309e-5,0.46591825149213034,0.012942173652559119,118,14,49af106ab9ca9f9e7103a9a76ad35d05a83bfd4b8569e6cd4e30a284164429a4
employment_eligible__glasses__all_available,full,137,1.0034027271258246,2.9892604025899662e-5,0.22536494824732345,0.006260137451314513,119,72,429e6c9b58bcc630d4aff3eca161024895e5f0bba33a70aa3333f74274c38173
employment_eligible__glasses__all_available,full,144,0.9521679169344414,2.8366255878750272e-5,0.7926593600517876,0.022018315556994003,120,4,e4d74230832e82859456c4613c2308dd50bb52a269e71ab75580c30045e34532
employment_eligible__glasses__all_available,full,143,0.9521514313047896,2.8365764751522915e-5,0.3152727423690033,0.00875757617691672,121,36,705c2930bf8e2584fa9b59f41a49d50addb5c3051d281b29b033c7e620588c1a
employment_eligible__glasses__all_available,full,45,0.7761013009297822,2.3121014369906514e-5,0.09765044866584374,0.0027125124629400923,122,129,292c24ec50596234a461ddf95bff8db4315f25d053193a87831939be7be660e9
employment_eligible__glasses__all_available,full,94,0.7209849304627401,2.1479029757770337e-5,0.2703523050378203,0.007509786251050532,123,55,651356a8712ffd6caa808e7934a2cdad9c999afdaeaf4e38a8f30eb408831cf3
employment_eligible__glasses__all_available,full,141,0.6514986062192091,1.9408946510361863e-5,0.1963782892830549,0.005454952480084835,124,84,11f5f77ebb9d5b7d10162211e91becb5691e8efe21740658eed344b60dfb77ab
employment_eligible__glasses__all_available,full,93,0.6498648017727426,1.936027346208954e-5,0.6258435995299421,0.017384544431387206,125,7,02b1b52cb42626b749ec650005cc1c8af7f9f8ac57b55f6c6d3ca3439e5b6348
employment_eligible__glasses__all_available,full,48,0.5279578447814967,1.5728514951944756e-5,0.1788819303375772,0.0049689425093771234,126,94,d1c754057461b996d8dc07646b7f67335b250ea4ea2e6c45db2124249b8a6903
employment_eligible__glasses__all_available,full,72,0.2416974629890036,7.200465336475838e-6,0.11866774176680135,0.003296326160188912,127,119,64dd11937954f432f52f7054658421be88c98d7df15a7ecd59f373d6248ec8c0
employment_eligible__glasses__all_available,full,72,0.23311859181398492,6.944890189935619e-6,0.11593662451126875,0.0032204617919796737,128,123,3a5013ed7d4e911e4e8c0082bd6fa3b18b423767abec91a1bba71799021bcfa0
employment_eligible__glasses__all_available,full,48,0.23195062979918002,6.9100951618955195e-6,0.3082653825026,0.008562927291738852,129,38,e727eb669dac9f4f52d5dc326889183d0219a8d05657e16cca442a9abbe7c1f0
employment_eligible__glasses__all_available,full,144,0.10754285121222693,3.203834093925302e-6,0.2922025754891022,0.008116738208030582,130,45,d2dbda79926d73b694c0d2914186069e6c51e9bdb8ffe4d7eb092c14fcb5b6c0
employment_eligible__glasses__all_available,full,137,0.1044321446047954,3.111162309862032e-6,0.8205434784998724,0.022792874402774135,131,3,a099e345b7d19123abe6efc666cd3a404ecbe8917a6940c8ec48f021c81b24c8
