"manifest","manifest_path","row","path","recorded_sha256","observed_sha256","recorded_bytes","observed_bytes","exists","sha256_exact","bytes_exact","row_exact"
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",29,"artifacts/09_tables/H01/stage3/H01_stage3_exact_samples_by_site.csv","2362046894f8e5f123d0a4120d87d6f06f7867eb106d153499913571a03f2011","2362046894f8e5f123d0a4120d87d6f06f7867eb106d153499913571a03f2011",551171,551171,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",30,"artifacts/09_tables/H01/stage3/H01_stage3_figure_display_registry.csv","5463775d8738fad71cc92357122d0c6969f48e6e324579e46b7e679feb2a71e5","5463775d8738fad71cc92357122d0c6969f48e6e324579e46b7e679feb2a71e5",2148,2148,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",31,"artifacts/09_tables/H01/stage3/H01_stage3_formula_manifest.csv","0ad0d83f5a1215a6709674fecdeec9e0e665de729154a0acf03653ae6810e2f2","0ad0d83f5a1215a6709674fecdeec9e0e665de729154a0acf03653ae6810e2f2",4520,4520,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",32,"artifacts/09_tables/H01/stage3/H01_stage3_influence_summary.csv","3957dc56381b0de1d770811109984e12822f52ae0bf28dc7015b79416326ca85","3957dc56381b0de1d770811109984e12822f52ae0bf28dc7015b79416326ca85",13312,13312,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",33,"artifacts/09_tables/H01/stage3/H01_stage3_l10_noon_sensitivity.csv","5814d5518ab23b3578dac54b19c6c6deea46e8d76aff2f3a6e30bce28752a26a","5814d5518ab23b3578dac54b19c6c6deea46e8d76aff2f3a6e30bce28752a26a",3003,3003,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",34,"artifacts/09_tables/H01/stage3/H01_stage3_latitude_loo_summary.csv","7727a11e8a6c7fe6a60f57e807013af6c16a739e1345ea0a7df896d9079aa11d","7727a11e8a6c7fe6a60f57e807013af6c16a739e1345ea0a7df896d9079aa11d",13813,13813,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",35,"artifacts/09_tables/H01/stage3/H01_stage3_marginalization.csv","b40e0dc339847e733c98191916f0164285d11860366a8f78efd8aaab60829ec5","b40e0dc339847e733c98191916f0164285d11860366a8f78efd8aaab60829ec5",22737,22737,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",36,"artifacts/09_tables/H01/stage3/H01_stage3_metric_registry.csv","6bff54fad488561956283fdce31e9ca41473354736cd8487c35c3c69704af47a","6bff54fad488561956283fdce31e9ca41473354736cd8487c35c3c69704af47a",4779,4779,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",37,"artifacts/09_tables/H01/stage3/H01_stage3_model_results.csv","979c6b00540724b457a55d0b238a0a8b768ac11eaab8c9ba1bad4b56dbf37dc4","979c6b00540724b457a55d0b238a0a8b768ac11eaab8c9ba1bad4b56dbf37dc4",37522,37522,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",38,"artifacts/09_tables/H01/stage3/H01_stage3_paired_placement.csv","8e1672e499e6bee05cde70647165e780dfa5cb9195ed0c3f1bd203da5d838853","8e1672e499e6bee05cde70647165e780dfa5cb9195ed0c3f1bd203da5d838853",21978,21978,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",39,"artifacts/09_tables/H01/stage3/H01_stage3_primary_publication_summary.csv","0ab8408d1fabf4be96e793b0aa5d693d98540c3cbc835f55cba17863c3c0bd00","0ab8408d1fabf4be96e793b0aa5d693d98540c3cbc835f55cba17863c3c0bd00",5598,5598,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",40,"artifacts/09_tables/H01/stage3/H01_stage3_r2.csv","6a8706e857afbb50068faed404a830954c2ee9da18d1813eee75109967541f5e","6a8706e857afbb50068faed404a830954c2ee9da18d1813eee75109967541f5e",153387,153387,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",41,"artifacts/09_tables/H01/stage3/H01_stage3_r2_table.csv","f3e52bec6640d43717c49b3a7e55f2d0cc646d4f693dd3b1b455a303c1a9ac74","f3e52bec6640d43717c49b3a7e55f2d0cc646d4f693dd3b1b455a303c1a9ac74",53100,53100,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",42,"artifacts/09_tables/H01/stage3/H01_stage3_scope_sensitivity.csv","af8f01454ef483286be8b8a35d3ed80be911553879b2b9da086e2afd613696f7","af8f01454ef483286be8b8a35d3ed80be911553879b2b9da086e2afd613696f7",39562,39562,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",43,"artifacts/09_tables/H01/stage3/H01_stage3_sensitivity_classification.csv","6c56b6dfb6f1aa298f918d8cb61cfcfb8b5098b007c06ee376a7be4b8adc80ee","6c56b6dfb6f1aa298f918d8cb61cfcfb8b5098b007c06ee376a7be4b8adc80ee",1158,1158,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",44,"artifacts/09_tables/H01/stage3/H01_stage3_sensitivity_support.csv","c23f09b1a57535711aa30fca3fbd09963d187fa309adb41da94c3d97e2b2e177","c23f09b1a57535711aa30fca3fbd09963d187fa309adb41da94c3d97e2b2e177",5380,5380,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",45,"artifacts/09_tables/H01/stage3/H01_stage3_site_contrasts.csv","4b0bf98cc94562e5f4b935889f0b24a41b22bc61b5c1d5c51e5255ac6284a6b0","4b0bf98cc94562e5f4b935889f0b24a41b22bc61b5c1d5c51e5255ac6284a6b0",163523,163523,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",46,"artifacts/10_figures/H01/stage3/H01_stage3_diagnostic_assessment.png","95f46b0909b43c9b281a93a860d577b38a7753cb4d151ad751e2aca8a017b12d","95f46b0909b43c9b281a93a860d577b38a7753cb4d151ad751e2aca8a017b12d",326759,326759,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",47,"artifacts/10_figures/H01/stage3/H01_stage3_diagnostic_assessment.svg","a15b3bae14b1b76d5a48ae9a21d0eb86dfd264db238179fb2a4486c002876a52","a15b3bae14b1b76d5a48ae9a21d0eb86dfd264db238179fb2a4486c002876a52",75987,75987,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",48,"artifacts/10_figures/H01/stage3/H01_stage3_model_support.png","601c65eebff8260b9c19d6f5e3a6054799e1fb7fa7f39442745073cb36098e7a","601c65eebff8260b9c19d6f5e3a6054799e1fb7fa7f39442745073cb36098e7a",238260,238260,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",49,"artifacts/10_figures/H01/stage3/H01_stage3_model_support.svg","c054674bacdd41ca2d02fff0a784955dfd77caf7604dacc166ccd0c8e1cfc098","c054674bacdd41ca2d02fff0a784955dfd77caf7604dacc166ccd0c8e1cfc098",54756,54756,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",50,"artifacts/10_figures/H01/stage3/H01_stage3_paired_placement.png","866670f47457bf304467e787481589298d9b7cf7c2c5de560ac9500f044c4608","866670f47457bf304467e787481589298d9b7cf7c2c5de560ac9500f044c4608",226285,226285,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",51,"artifacts/10_figures/H01/stage3/H01_stage3_paired_placement.svg","fe101f32cb0ffd4912b81ddbad4090c9558263aa85cc4f13ecad73369ac074f0","fe101f32cb0ffd4912b81ddbad4090c9558263aa85cc4f13ecad73369ac074f0",22471,22471,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",52,"artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_chest.png","2d7a52fa342f4e7ea395a406e236951521a38e5ca481798a3289b62f2165edcd","2d7a52fa342f4e7ea395a406e236951521a38e5ca481798a3289b62f2165edcd",213063,213063,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",53,"artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_chest.svg","a6c5e31e32569b3de1054135e52f9d1defea25f29c6174844bb3142919cd41f3","a6c5e31e32569b3de1054135e52f9d1defea25f29c6174844bb3142919cd41f3",179402,179402,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",54,"artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_near_eye.png","0bf40dbcfb09009d1cfaa48915860f8aacd89982ff347175d4fdcc309a7a88a7","0bf40dbcfb09009d1cfaa48915860f8aacd89982ff347175d4fdcc309a7a88a7",222423,222423,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",55,"artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_near_eye.svg","9980d587902234fd4389e023e133fab7cbe9097baa3bb760ae3d9b40b1ce063b","9980d587902234fd4389e023e133fab7cbe9097baa3bb760ae3d9b40b1ce063b",177339,177339,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",56,"artifacts/10_figures/H01/stage3/H01_stage3_r2_intervals.png","47b3e49b4f484c6112b784d1c544eb846b8987e8dbb914a997da943245e8094a","47b3e49b4f484c6112b784d1c544eb846b8987e8dbb914a997da943245e8094a",232327,232327,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",57,"artifacts/10_figures/H01/stage3/H01_stage3_r2_intervals.svg","d4a48eff12717441ed6806befe658cc6a55c8219b48a4c94c949e117d9a67047","d4a48eff12717441ed6806befe658cc6a55c8219b48a4c94c949e117d9a67047",77458,77458,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",58,"artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_chest.png","e54eb00b33529e46ccf4d782593917035162c166f0b5a1ccd0787e4bd62fce7a","e54eb00b33529e46ccf4d782593917035162c166f0b5a1ccd0787e4bd62fce7a",890511,890511,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",59,"artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_chest.svg","e0aa673518c290c565ba492ee85c53a7c27ddab241c54007aa7e4eb4f12be772","e0aa673518c290c565ba492ee85c53a7c27ddab241c54007aa7e4eb4f12be772",111577,111577,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",60,"artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_near_eye.png","f8503fa9cdddb864afab0d4d623941ba49d180dc83846245b5f686bcbfa37940","f8503fa9cdddb864afab0d4d623941ba49d180dc83846245b5f686bcbfa37940",603885,603885,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",61,"artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_near_eye.svg","1440c3cee2d4081707bcf2e75de1ea125e206e97bb056d95d024989434daa67f","1440c3cee2d4081707bcf2e75de1ea125e206e97bb056d95d024989434daa67f",74235,74235,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",62,"artifacts/11_source_data/H01/main/glasses/all_available/daily_geometric_mean_medi_diagnostic_plot_data.csv","c6d3e931b08fc91268afa291becc4799e5cf07c393c382c039567d8925c2932b","c6d3e931b08fc91268afa291becc4799e5cf07c393c382c039567d8925c2932b",170038,170038,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",63,"artifacts/11_source_data/H01/main/glasses/all_available/duration_above_250_wake_diagnostic_plot_data.csv","0780060aa6a04662e084fbbe1ceeca5185b8ccb98512cab03be6b121b15929c0","0780060aa6a04662e084fbbe1ceeca5185b8ccb98512cab03be6b121b15929c0",152881,152881,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",64,"artifacts/11_source_data/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv","8ee0accaee1511bdbfd6421b4e8ca00142cdacf8d645c9e3571bc98a24abed96","8ee0accaee1511bdbfd6421b4e8ca00142cdacf8d645c9e3571bc98a24abed96",135893,135893,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",65,"artifacts/11_source_data/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostic_plot_data.csv","d4e3f359fec2cc11e503c625ce5a82d76b50ec0e1ce685b888c5f48aa2476ff5","d4e3f359fec2cc11e503c625ce5a82d76b50ec0e1ce685b888c5f48aa2476ff5",161007,161007,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",66,"artifacts/11_source_data/H01/reporting/H01_figure_s10_theoretical_bounds_source.csv","073fa2fdae1e4a97c76409d2fc62136dddce0f4c16359b21d855cf7bf0b36f4a","073fa2fdae1e4a97c76409d2fc62136dddce0f4c16359b21d855cf7bf0b36f4a",3001,3001,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",67,"artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_model_support_figure_source.csv","cf869aa233aca9230a9d295f7efae69fc51c1258a80daf90258d08122f5effc0","cf869aa233aca9230a9d295f7efae69fc51c1258a80daf90258d08122f5effc0",96013,96013,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",68,"artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_paired_placement_figure_source.csv","8e1672e499e6bee05cde70647165e780dfa5cb9195ed0c3f1bd203da5d838853","8e1672e499e6bee05cde70647165e780dfa5cb9195ed0c3f1bd203da5d838853",21978,21978,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",69,"artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_r2_figure_source.csv","596f1c6654e6a00ed25f3feda052ee4fb42bb69991270d48bf6092e59b5ffdb4","596f1c6654e6a00ed25f3feda052ee4fb42bb69991270d48bf6092e59b5ffdb4",76571,76571,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",70,"artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_site_contrast_figure_source.csv","4b0bf98cc94562e5f4b935889f0b24a41b22bc61b5c1d5c51e5255ac6284a6b0","4b0bf98cc94562e5f4b935889f0b24a41b22bc61b5c1d5c51e5255ac6284a6b0",163523,163523,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",71,"artifacts/11_source_data/H01/stage3/H01_stage3_diagnostic_figure_source.csv","d9b424ae246fc688670a77a561717701fec3ddffaf000af72ea6b68f214b9397","d9b424ae246fc688670a77a561717701fec3ddffaf000af72ea6b68f214b9397",21261,21261,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",72,"artifacts/11_source_data/H01/stage3/H01_stage3_l10_noon_effect_source.csv","336f85650e171e0b91869d809b258a538a7690fe9aa7f15659e82be201dc4125","336f85650e171e0b91869d809b258a538a7690fe9aa7f15659e82be201dc4125",1976,1976,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",73,"artifacts/11_source_data/H01/stage3/H01_stage3_l10_noon_sample_source.csv","69b204acffb1416e310206fa23753112cec108c0b4e8cda6597d5829c802a6b4","69b204acffb1416e310206fa23753112cec108c0b4e8cda6597d5829c802a6b4",818,818,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",74,"artifacts/11_source_data/H01/stage3/H01_stage3_latitude_leave_one_site_out_source.csv","8be416c280470966e0cf8a9b6aa32cd03253851b47ceaad6a97db2992e6e379e","8be416c280470966e0cf8a9b6aa32cd03253851b47ceaad6a97db2992e6e379e",115390,115390,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",75,"artifacts/11_source_data/H01/stage3/H01_stage3_model_support_figure_source.csv","2054c097bb6b901ebc12491c78082fe5a56ebca2ccc5e2c61afe7e21244c3772","2054c097bb6b901ebc12491c78082fe5a56ebca2ccc5e2c61afe7e21244c3772",96014,96014,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",76,"artifacts/11_source_data/H01/stage3/H01_stage3_paired_placement_figure_source.csv","517fdbae057b1f60d57c45223dad102014e8dafaac3bd73b877b86f632e58086","517fdbae057b1f60d57c45223dad102014e8dafaac3bd73b877b86f632e58086",21978,21978,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",77,"artifacts/11_source_data/H01/stage3/H01_stage3_participant_influence_source.csv","e40d3b0d609087b8d1b899eb4a179f90e2d65de4808b29806384bd7662bc3f04","e40d3b0d609087b8d1b899eb4a179f90e2d65de4808b29806384bd7662bc3f04",33780,33780,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",78,"artifacts/11_source_data/H01/stage3/H01_stage3_photoperiod_latitude_bounds.csv","bec885c76b37d24b6c4e9fedfc9822405b6ec6fc85fe99f4e608081e0cd224c5","bec885c76b37d24b6c4e9fedfc9822405b6ec6fc85fe99f4e608081e0cd224c5",2989,2989,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",79,"artifacts/11_source_data/H01/stage3/H01_stage3_photoperiod_latitude_source.csv","74af9280fab19c1e60616ea8a154fdcb6f4b0e46111e82be6644c5d5e4a3894f","74af9280fab19c1e60616ea8a154fdcb6f4b0e46111e82be6644c5d5e4a3894f",191261,191261,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",80,"artifacts/11_source_data/H01/stage3/H01_stage3_r2_figure_source.csv","0eda6d080edbf626e8c91977d40b2998664490e5b4f4ffd71642871cbfc970e5","0eda6d080edbf626e8c91977d40b2998664490e5b4f4ffd71642871cbfc970e5",76575,76575,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",81,"artifacts/11_source_data/H01/stage3/H01_stage3_site_contrast_figure_source.csv","c8972862c2058d0cb92ff780c094e165cb914b3754157db757bbf5743782c826","c8972862c2058d0cb92ff780c094e165cb914b3754157db757bbf5743782c826",163604,163604,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",82,"artifacts/11_source_data/descriptives/latitude_photoperiod.csv","cb0db01ffad971eb23b9f8fbfa4c84546cc94e98df0ad727400286d92387b5c8","cb0db01ffad971eb23b9f8fbfa4c84546cc94e98df0ad727400286d92387b5c8",78282,78282,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",83,"audit/hypotheses/H01/02_implementation_and_v0_comparison.qmd","c5edcecf7e6288eae47eb19b71d8e6fd7a0a072a3fd2eb34c264577f943f0eb2","c5edcecf7e6288eae47eb19b71d8e6fd7a0a072a3fd2eb34c264577f943f0eb2",38409,38409,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",84,"audit/hypotheses/H01/02_implementation_and_v0_comparison_archive_manifest.csv","d171bacc6a9924c0c1bf65c577ff842de89ca1ada7ef4da5d9d9510680e2be22","d171bacc6a9924c0c1bf65c577ff842de89ca1ada7ef4da5d9d9510680e2be22",1596,1596,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",85,"audit/hypotheses/H01/H01_analysis_preparation.qmd","962b28663d115c2da216e313f6eff22afb8ed2198d4441d7b0864d207ec231a8","962b28663d115c2da216e313f6eff22afb8ed2198d4441d7b0864d207ec231a8",54405,54405,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",86,"audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_integration_summary.csv","b60caac20771230d4e371e79158c7da2ff2c7ae64d6f21b1027c49168667fbda","b60caac20771230d4e371e79158c7da2ff2c7ae64d6f21b1027c49168667fbda",393,393,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",87,"audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv","f3755db338695515564bc3b60e4321bf4139eb0dffacab4ece7a86718cffb77d","f3755db338695515564bc3b60e4321bf4139eb0dffacab4ece7a86718cffb77d",18569,18569,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",88,"audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_reporting_non_l10_baseline.csv","4765d51d6ca975fb42b1b6b914a91290fd57a83cc29927d3b84d3122329e4812","4765d51d6ca975fb42b1b6b914a91290fd57a83cc29927d3b84d3122329e4812",3493,3493,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",89,"audit/hypotheses/H01/l10_METRIC-011/production_integration/reporting/H01_METRIC-011_figure_readability_qa.md","424b879f593d502d8634c65f98f22ef649b2632001ac116d28447ea022f1200e","424b879f593d502d8634c65f98f22ef649b2632001ac116d28447ea022f1200e",1474,1474,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",90,"audit/hypotheses/H01/l10_METRIC-011/production_integration/reporting/H01_METRIC-011_reporting_integration_incident.md","b4dec88642955666000352c55ecfb6c31ccd160ceffa9b3f47d0e36ce4f0b09a","b4dec88642955666000352c55ecfb6c31ccd160ceffa9b3f47d0e36ce4f0b09a",1561,1561,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",91,"config/site_display_registry.csv","3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809","3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809",295,295,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",92,"notebooks/hypotheses/H01.qmd","31c477fae21e0506521d27147cd3f1ea33941dac4c0a6e3a6d485f5acbc129a6","31c477fae21e0506521d27147cd3f1ea33941dac4c0a6e3a6d485f5acbc129a6",90640,90640,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",93,"scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R","eca3e1e855314838c51172d3dd24922ac8e5db096b6c5e3b505d74853885b28c","eca3e1e855314838c51172d3dd24922ac8e5db096b6c5e3b505d74853885b28c",68213,68213,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",94,"scripts/hypotheses/H01/integrate_h01_l10_METRIC011_reporting.R","3b4249b57d57242e887bfab18dd86efd177e1979911678ac5df2e199680d4a5b","3b4249b57d57242e887bfab18dd86efd177e1979911678ac5df2e199680d4a5b",61648,61648,TRUE,TRUE,TRUE,TRUE
"stage3","artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",95,"tests/hypotheses/H01/test_h01_l10_METRIC011_reporting.R","37dacbeabab2190fecf161b9dd360e37d71a5a1856793ed409fe87147d5e334e","37dacbeabab2190fecf161b9dd360e37d71a5a1856793ed409fe87147d5e334e",9880,9880,TRUE,TRUE,TRUE,TRUE
