data_scenario,placement,sample_scenario,metric_order,metric_id,manuscript_name,abbreviation,predictor,comparison_status,p_raw,observations,participants,participant_days,unavailable_reason,statistic,degrees_freedom,comparison_method,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max,final_converged,final_positive_definite_hessian,final_singular,final_max_gradient,final_convergence_message,reduced_formula,full_formula,reduced_warnings,full_ml_warnings,final_warnings,fit_errors,p_adjusted,raw_significant,adjusted_significant,p_raw_display,p_adjusted_display
gap_timing_unaware,glasses,paired_common_sample,3,daily_geometric_mean_medi,Mean melEDI,Mean,age,ESTIMABLE,0.2071471244979029,640,112,640,,1.5912535738381166,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.037366133359453324,0.030797119680180646,-0.02299511204127043,0.09772737876017708,normal,ESTIMABLE,1.089848506431262,0.9484291377547257,1.252354782964948,ratio,ratio,0.0037366133359453325,-0.002299511204127043,0.009772737876017708,,,,1.0086409898377846,0.9947191726333439,1.0227576529842821,0.4713463056559095,0.07927532879982135,-0.04878602370558779,0.2073366813052305,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,8.759570846450515e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.4401876395580437,FALSE,FALSE,0.207,0.440
gap_timing_unaware,glasses,paired_common_sample,4,m10_mean_medi,Brightest 10 h mean,M10mean,age,ESTIMABLE,0.01935399575215021,640,112,640,,5.469244007746738,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.0925511126706344,0.04082844314395787,0.01252883456363571,0.1725733907776331,normal,ESTIMABLE,1.2375168262963423,1.0292688622401787,1.4878987906361145,ratio,ratio,0.00925511126706344,0.001252883456363571,0.01725733907776331,,,,1.0215393754590625,1.002889036013995,1.040536548052091,0.6865591157497803,0.13480428785736942,0.018248733832560315,0.2513598418821785,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,1.0436451702844352e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.12371548223996089,TRUE,FALSE,0.019,0.124
gap_timing_unaware,glasses,paired_common_sample,5,l10_mean_medi,Darkest 10 h mean,L10mean,age,ESTIMABLE,0.060573419413256106,640,112,640,,3.521614370045114,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-0.04183824669875476,0.023064502060395755,-0.08704384005848029,0.0033673466609707783,normal,ESTIMABLE,0.9081587115806576,0.8183821719959893,1.0077837392380073,ratio,ratio,-0.0041838246698754755,-0.00870438400584803,3.367346660970778e-4,,,,0.9904126422744784,0.9801569325765987,1.0007756608918907,0.33508175989437305,-0.12485981544308267,-0.2597689593307582,0.01004932844459292,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,2.972200263684499e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.20594962600507075,FALSE,FALSE,0.061,0.206
gap_timing_unaware,glasses,paired_common_sample,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,age,ESTIMABLE,5.689706140370773e-4,640,112,640,,11.874849697589298,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.22143825328454889,0.06272890932395629,0.0984918502201158,0.34438465634898197,normal,ESTIMABLE,1.2478701939560795,1.1035054110315436,1.4111213279039112,ratio,ratio,0.022143825328454887,0.00984918502201158,0.0344384656348982,,,,1.0223908195919345,1.0098978478767497,1.035038335989638,1.5019824672191102,0.1474306512342566,0.06557456719349823,0.22928673527501497,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.009672500438630313,TRUE,TRUE,<0.001,0.010
gap_timing_unaware,glasses,paired_common_sample,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,age,ESTIMABLE,0.08724595397531411,592,111,592,,2.9244684419663827,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.09084580461174319,0.05281471820672799,-0.012669140927075509,0.19436075015056187,normal,ESTIMABLE,1.0951001328489618,0.9874107747949856,1.2145343473842596,ratio,ratio,0.00908458046117432,-0.001266914092707551,0.019436075015056186,,,,1.0091259705043676,0.9987338881041443,1.0196261851887753,2.4005503298237114,0.03784374086354382,-0.005277598544666168,0.08096508027175381,592,,,8,62,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.24719686959672332,FALSE,FALSE,0.087,0.247
gap_timing_unaware,glasses,paired_common_sample,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,age,ESTIMABLE,0.1539922670025239,615,112,615,,2.032252134628152,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-0.0905623886214951,0.06608912999828284,-0.2200947031877151,0.0389699259447249,normal,ESTIMABLE,-0.0905623886214951,-0.2200947031877151,0.0389699259447249,difference,h,-0.00905623886214951,-0.02200947031877151,0.0038969925944724896,-5.433743317289706,-13.205682191262905,2.3381955566834938,-0.00905623886214951,-0.02200947031877151,0.0038969925944724896,1.0187817954162754,-0.08889282182794717,-0.21603713786207196,0.03825149420617763,615,,,8,63,49,18,68,TRUE,TRUE,FALSE,5.838955985382199e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.3739812198632723,FALSE,FALSE,0.154,0.374
gap_timing_unaware,glasses,paired_common_sample,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,age,ESTIMABLE,0.8401165844632382,621,112,621,,0.04070078515451314,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-0.004168294413736986,0.02066103469930308,-0.044663178307703354,0.03632658948022938,normal,ESTIMABLE,0.9958403808675282,0.9563195367572598,1.0369944626762382,ratio,ratio,-4.168294413736986e-4,-0.004466317830770335,0.0036326589480229383,,,,0.9995832574199487,0.9955436413342634,1.003639265050356,2.094361505913966,-0.0019902459064334117,-0.021325438889888606,0.017344947077021784,621,,,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.840,1.000
gap_timing_unaware,glasses,paired_common_sample,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,age,ESTIMABLE,0.03503913277191648,640,112,640,,4.443267137862563,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.04666189495118322,0.02284929236641859,0.0018781048407768147,0.09144568506158962,normal,ESTIMABLE,1.113427375455774,1.0043338603366971,1.234370929203486,ratio,ratio,0.004666189495118322,1.8781048407768148e-4,0.009144568506158962,,,,1.0108022256229718,1.000432543140763,1.021279391928572,0.3966286283364938,0.11764631097580773,0.004735172165090056,0.2305574497865254,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,1.553530637465883e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.14891631428064506,TRUE,FALSE,0.035,0.149
gap_timing_unaware,glasses,paired_common_sample,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,age,ESTIMABLE,0.7088838591723796,640,112,640,,0.139394344959328,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,2.126479021017926,6.029938603110222,-9.691983470065868,13.944941512101721,normal,ESTIMABLE,2.126479021017926,-9.691983470065868,13.944941512101721,difference,min,0.21264790210179257,-0.9691983470065868,1.394494151210172,2.126479021017926,-9.691983470065868,13.944941512101721,0.21264790210179257,-0.9691983470065868,1.394494151210172,114.14924299893562,0.01862893668981891,-0.08490624392626274,0.12216411730590057,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,8.56289261719212e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.709,1.000
gap_timing_unaware,glasses,paired_common_sample,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,age,ESTIMABLE,0.6557170518745424,640,112,640,,0.19876808901881304,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-2.655589598993726,6.183301079339766,-14.774637020067308,9.463457822079855,normal,ESTIMABLE,-2.655589598993726,-14.774637020067308,9.463457822079855,difference,min,-0.2655589598993726,-1.4774637020067307,0.9463457822079855,-2.655589598993726,-14.774637020067308,9.463457822079855,-0.2655589598993726,-1.4774637020067307,0.9463457822079855,110.53699042382229,-0.02402444275723115,-0.1336623782085817,0.0856134926941194,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,3.3378455555066466e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.656,1.000
gap_timing_unaware,glasses,paired_common_sample,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,age,ESTIMABLE,0.7787794989271883,603,112,603,,0.07891037795798184,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-1.4036107740993944,4.982096867624641,-11.168341202133504,8.361119653934715,normal,ESTIMABLE,-1.4036107740993944,-11.168341202133504,8.361119653934715,difference,min,-0.14036107740993944,-1.1168341202133505,0.8361119653934714,-1.4036107740993944,-11.168341202133504,8.361119653934715,-0.14036107740993944,-1.1168341202133505,0.8361119653934714,109.81866376156714,-0.012781167845447881,-0.10169802490386931,0.07613568921297353,603,,,8,63,49,18,68,TRUE,TRUE,FALSE,3.728928277269006e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.779,1.000
gap_timing_unaware,glasses,paired_common_sample,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,age,ESTIMABLE,0.9006238421109599,603,112,603,,0.015593345561683236,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-0.9969124048994953,8.093901298849689,-16.860667445066845,14.866842635267854,normal,ESTIMABLE,-0.9969124048994953,-16.860667445066845,14.866842635267854,difference,min,-0.09969124048994953,-1.6860667445066846,1.4866842635267854,-0.9969124048994953,-16.860667445066845,14.866842635267854,-0.09969124048994953,-1.6860667445066846,1.4866842635267854,144.84331949529258,-0.006882695096834584,-0.11640624851610652,0.10264085832243736,603,,,8,63,49,18,68,TRUE,TRUE,FALSE,5.00676833325997e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.901,1.000
gap_timing_unaware,glasses,paired_common_sample,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,age,ESTIMABLE,0.6915633068736509,603,112,603,,0.1573982090667414,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-3.0761726851959903,8.088562431744727,-18.929463738119367,12.777118367727388,normal,ESTIMABLE,-3.0761726851959903,-18.929463738119367,12.777118367727388,difference,min,-0.30761726851959903,-1.8929463738119368,1.2777118367727387,-3.0761726851959903,-18.929463738119367,12.777118367727388,-0.30761726851959903,-1.8929463738119368,1.2777118367727387,151.72812440033317,-0.020274241821374783,-0.12475909666011663,0.08421061301736708,603,,,8,63,49,18,68,TRUE,TRUE,FALSE,9.458744898438454e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.692,1.000
gap_timing_unaware,glasses,paired_common_sample,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,age,ESTIMABLE,0.02183214392469898,640,112,640,,5.25911290968952,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.09035881682740986,0.04059421565933528,0.010795616154460855,0.16992201750035885,normal,ESTIMABLE,1.2312856466110822,1.0251693565319906,1.478842821325748,ratio,ratio,0.009035881682740986,0.0010795616154460855,0.016992201750035886,,,,1.0210238378534087,1.0024888746015512,1.0399014930507346,0.7107248544067377,0.12713614314618973,0.015189585797547861,0.23908270049483157,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,1.6336798580596223e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.12371548223996089,TRUE,FALSE,0.022,0.124
gap_timing_unaware,glasses,paired_common_sample,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,age,ESTIMABLE,0.35611542647082794,478,107,478,,0.8515457274569371,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.007353446892400216,0.008222663399484196,-0.00876267722758449,0.02346957101238492,normal,ESTIMABLE,0.007353446892400216,-0.00876267722758449,0.02346957101238492,difference,dimensionless,7.353446892400216e-4,-8.762677227584489e-4,0.002346957101238492,,,,7.353446892400216e-4,-8.762677227584489e-4,0.002346957101238492,0.11607661695375054,0.06334994149019794,-0.07549046015939526,0.20219034313979115,478,,,8,60,47,18,68,TRUE,TRUE,FALSE,7.628386811120436e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.672662472222675,FALSE,FALSE,0.356,0.673
gap_timing_unaware,glasses,paired_common_sample,1,interdaily_stability,Interdaily stability,IS,biological_sex,UNAVAILABLE,,,,,This analysis does not recompute participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
gap_timing_unaware,glasses,paired_common_sample,2,intradaily_variability,Intradaily variability,IV,biological_sex,UNAVAILABLE,,,,,This analysis does not recompute participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
gap_timing_unaware,glasses,paired_common_sample,3,daily_geometric_mean_medi,Mean melEDI,Mean,biological_sex,ESTIMABLE,0.09378483285787072,640,112,640,,2.8081780628374418,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.09810793529049225,0.0606301511596601,-0.2169408479406454,0.02072497735966089,normal,ESTIMABLE,0.7977963861389458,0.6068189743125886,1.0488780026322886,ratio,ratio,,,,,,,,,,0.4713463056559095,-0.20814406332084978,-0.46025787268823054,0.043969746046530936,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,1.8964669834531378e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6043886210829753,FALSE,FALSE,0.094,0.604
gap_timing_unaware,glasses,paired_common_sample,4,m10_mean_medi,Brightest 10 h mean,M10mean,biological_sex,ESTIMABLE,0.14348480807125455,640,112,640,,2.140182638877377,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.11607611334643848,0.08225235675092336,-0.2772877702217882,0.045135543528911234,normal,ESTIMABLE,0.7654624421539581,0.5280952117849529,1.1095210433131157,ratio,ratio,,,,,,,,,,0.6865591157497803,-0.16906936443437007,-0.4038803998967614,0.06574167102802127,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,9.401901479577646e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6098104343028319,FALSE,FALSE,0.143,0.610
gap_timing_unaware,glasses,paired_common_sample,5,l10_mean_medi,Darkest 10 h mean,L10mean,biological_sex,ESTIMABLE,0.272227951324121,640,112,640,,1.2054860145597104,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.04862851608457377,0.04606957964947044,-0.1389232329804352,0.04166620081128767,normal,ESTIMABLE,0.8940699203087221,0.7262343171526154,1.1006929905694087,ratio,ratio,,,,,,,,,,0.33508175989437305,-0.14512433055115506,-0.4145950320430083,0.12434637094069817,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,1.2176570862720837e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6466301761316957,FALSE,FALSE,0.272,0.647
gap_timing_unaware,glasses,paired_common_sample,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,biological_sex,ESTIMABLE,0.10665681548523093,640,112,640,,2.6030717123187515,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.21613909125877992,0.13298806186600504,-0.4767909028899343,0.04451272037237444,normal,ESTIMABLE,0.8056232389297673,0.6207723174213848,1.0455182760076644,ratio,ratio,,,,,,,,,,1.5019824672191102,-0.14390253946103446,-0.31744105759949576,0.029635978677426796,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6043886210829753,FALSE,FALSE,0.107,0.604
gap_timing_unaware,glasses,paired_common_sample,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,biological_sex,ESTIMABLE,0.21076070594780313,592,111,592,,1.5661932670695933,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.13423069782683747,0.10663553619034079,-0.3432325082320229,0.07477111257834793,normal,ESTIMABLE,0.8743883218477588,0.7094732340143248,1.0776374649932217,ratio,ratio,,,,,,,,,,2.4005503298237114,-0.055916635514446776,-0.14298075902338142,0.03114748799448786,592,,,8,62,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6466301761316957,FALSE,FALSE,0.211,0.647
gap_timing_unaware,glasses,paired_common_sample,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,biological_sex,ESTIMABLE,0.6127370719731586,615,112,615,,0.2562084169451282,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.06433777174070852,0.13207725879016396,-0.3232044421462061,0.194528898664789,normal,ESTIMABLE,-0.06433777174070852,-0.3232044421462061,0.194528898664789,difference,h,,,,-3.8602663044425114,-19.392266528772364,11.671733919887341,,,,1.0187817954162754,-0.06315166999467245,-0.31724599281256727,0.19094265282322234,615,,,8,63,49,18,68,TRUE,TRUE,FALSE,5.431957106338814e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.85012937751597,FALSE,FALSE,0.613,0.850
gap_timing_unaware,glasses,paired_common_sample,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,biological_sex,ESTIMABLE,0.487457048499998,621,112,621,,0.4821345329237374,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,0.028449420782838845,0.040881404729096404,-0.05167666012359553,0.10857550168927321,normal,ESTIMABLE,1.0288579706877325,0.9496358723522488,1.1146890662687936,ratio,ratio,,,,,,,,,,2.094361505913966,0.013583815736922505,-0.02467418350541358,0.051841814979258584,621,,,8,63,49,18,68,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.8286769824499965,FALSE,FALSE,0.487,0.829
gap_timing_unaware,glasses,paired_common_sample,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,biological_sex,ESTIMABLE,0.3423336226579566,640,112,640,,0.9016725945983808,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.042101209408488424,0.04605012959605604,-0.13235780490016025,0.04815538608318341,normal,ESTIMABLE,0.9076089933580623,0.7372965387400097,1.1172629214185321,ratio,ratio,,,,,,,,,,0.3966286283364938,-0.10614768173710946,-0.33370713923320194,0.12141177575898304,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,3.9256065065274015e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6466301761316957,FALSE,FALSE,0.342,0.647
gap_timing_unaware,glasses,paired_common_sample,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,biological_sex,ESTIMABLE,0.9214320823843981,640,112,640,,0.00972786875354359,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,1.1103059053266349,11.986724678684698,-22.38324275749282,24.603854568146087,normal,ESTIMABLE,1.1103059053266349,-22.38324275749282,24.603854568146087,difference,min,,,,1.1103059053266349,-22.38324275749282,24.603854568146087,,,,114.14924299893562,0.009726791664636688,-0.19608752690284184,0.2155411102321152,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,2.28283170145005e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,1,FALSE,FALSE,0.921,1.000
gap_timing_unaware,glasses,paired_common_sample,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,biological_sex,ESTIMABLE,0.8404681879491638,640,112,640,,0.04051953492580651,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-2.4579925773605247,12.281669914642038,-26.52962328006803,21.61363812534698,normal,ESTIMABLE,-2.4579925773605247,-26.52962328006803,21.61363812534698,difference,min,,,,-2.4579925773605247,-26.52962328006803,21.61363812534698,,,,110.53699042382229,-0.022236832827961565,-0.2400067450574493,0.19553307940152617,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,4.37012204201892e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,1,FALSE,FALSE,0.840,1.000
gap_timing_unaware,glasses,paired_common_sample,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,biological_sex,ESTIMABLE,0.07108639034831864,603,112,603,,3.257754918795399,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-17.257780963051232,9.856102380826702,-36.575386657411045,2.059824731308577,normal,ESTIMABLE,-17.257780963051232,-36.575386657411045,2.059824731308577,difference,min,,,,-17.257780963051232,-36.575386657411045,2.059824731308577,,,,109.81866376156714,-0.1571479780569947,-0.33305255595553157,0.018756599841542116,603,,,8,63,49,18,68,TRUE,TRUE,FALSE,2.473825588822365e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6043886210829753,FALSE,FALSE,0.071,0.604
gap_timing_unaware,glasses,paired_common_sample,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,biological_sex,ESTIMABLE,0.555125661351432,603,112,603,,0.3482143966239164,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-9.144705907528124,16.115947628136635,-40.731382835409626,22.441971020353378,normal,ESTIMABLE,-9.144705907528124,-40.731382835409626,22.441971020353378,difference,min,,,,-9.144705907528124,-40.731382835409626,22.441971020353378,,,,144.84331949529258,-0.06313515831722794,-0.2812099513967118,0.15493963476225595,603,,,8,63,49,18,68,TRUE,TRUE,FALSE,5.0749804358929396e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.85012937751597,FALSE,FALSE,0.555,0.850
gap_timing_unaware,glasses,paired_common_sample,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,biological_sex,ESTIMABLE,0.23835008351922105,603,112,603,,1.3903258237196496,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-18.272400820405366,16.032376567404167,-49.695281479101425,13.15047983829069,normal,ESTIMABLE,-18.272400820405366,-49.695281479101425,13.15047983829069,difference,min,,,,-18.272400820405366,-49.695281479101425,13.15047983829069,,,,151.72812440033317,-0.12042856848473138,-0.3275284768430994,0.0866713398736366,603,,,8,63,49,18,68,TRUE,TRUE,FALSE,9.595169103704393e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6466301761316957,FALSE,FALSE,0.238,0.647
gap_timing_unaware,glasses,paired_common_sample,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,biological_sex,ESTIMABLE,0.3379128613956721,640,112,640,,0.9183337285924154,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.0759102223813117,0.08215835297393864,-0.23693763523936062,0.08511719047673721,normal,ESTIMABLE,0.8396335381346527,0.5795119084596221,1.2165142218292062,ratio,ratio,,,,,,,,,,0.7107248544067377,-0.10680676482698234,-0.3333746298166809,0.11976110016271621,640,,,8,63,49,18,68,TRUE,TRUE,FALSE,1.6473222785862163e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6466301761316957,FALSE,FALSE,0.338,0.647
gap_timing_unaware,glasses,paired_common_sample,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,biological_sex,ESTIMABLE,0.6500989357475064,478,107,478,,0.2057754147894002,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,0.007119728370936316,0.016666296508503993,-0.02554561254139715,0.03978506928326978,normal,ESTIMABLE,0.007119728370936316,-0.02554561254139715,0.03978506928326978,difference,dimensionless,,,,,,,,,,0.11607661695375054,0.061336456538642004,-0.22007543992753958,0.3427483530048236,478,,,8,60,47,18,68,TRUE,TRUE,FALSE,7.588027983729262e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.85012937751597,FALSE,FALSE,0.650,0.850
primary,chest,paired_common_sample,1,interdaily_stability,Interdaily stability,IS,age,UNAVAILABLE,,,,,This analysis does not recompute participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
primary,chest,paired_common_sample,2,intradaily_variability,Intradaily variability,IV,age,UNAVAILABLE,,,,,This analysis does not recompute participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
primary,chest,paired_common_sample,3,daily_geometric_mean_medi,Mean melEDI,Mean,age,ESTIMABLE,0.01092204641411909,643,112,643,,6.4779567961758175,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.07704750861942117,0.03112052406770817,0.016052402266701238,0.1380426149721411,normal,ESTIMABLE,1.1941187251181362,1.0376536122532518,1.3741768089462885,ratio,ratio,0.0077047508619421164,0.0016052402266701238,0.01380426149721411,,,,1.0178991480219082,1.0037030415959982,1.0322960403668635,0.46997389849451243,0.1639399738288249,0.03415594423035532,0.29372400342729443,643,14873.716666666667,15432,8,63,49,18,68,TRUE,TRUE,FALSE,5.185825102671515e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.03094579817333742,TRUE,TRUE,0.011,0.031
primary,chest,paired_common_sample,4,m10_mean_medi,Brightest 10 h mean,M10mean,age,ESTIMABLE,7.435016094467332e-4,643,112,643,,11.377223724562555,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.14548095608184908,0.043858419697636916,0.05952003305563866,0.2314418791080595,normal,ESTIMABLE,1.3979156150406933,1.1468854235213037,1.703891275184823,ratio,ratio,0.014548095608184907,0.005952003305563866,0.023144187910805948,,,,1.0340656114419369,1.0137993380179433,1.0547370161607474,0.7305156808191887,0.19914830016887392,0.08147673570660911,0.3168198646311387,643,,,8,63,49,18,68,TRUE,TRUE,FALSE,9.458744898438454e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.0031598818401486163,TRUE,TRUE,<0.001,0.003
