"path","sha256","bytes","mode","scope"
"artifacts/07_models/H01/main/glasses/paired_common_sample/dose_time_sensitive_corrected_medi_r2_bootstrap_draws.rds","dc53c8c3e32bf808e84e526ebdad61b852278cccf2937061656e3e3e5989ff9d",57228,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/duration_above_1000_model_frame.rds","fe5f72ef5e1d625f042df2ec0d2a90f37ddbd335908532a54268fc3b7370370e",13760,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/duration_above_1000_models.rds","83848a26231822933bd4d4a4cc9f1baea927b146e6a5dbfb958903faa8ee9ac5",87732,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/duration_above_1000_r2_bootstrap_draws.rds","856275be55fa4020ca925238ef27351bdeeaef454fe0a51cd058097846a6a463",113420,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/duration_above_250_wake_model_frame.rds","a9a77a38c24065b409253e27abf6e8f2f8243f6e74f946d94cb5f5a228d1bff6",14824,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/duration_above_250_wake_models.rds","831869840f68684242b5a0da9c3148dce238ada3c663396b9ed090e5070bb092",88988,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/duration_above_250_wake_r2_bootstrap_draws.rds","b984fb117b816ddb0cf33906862b4ade86ba9d568b0bd420e1e6df76e08f4d93",116428,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/duration_below_1_sleep_environment_model_frame.rds","88923d209ceebf8b521ba2d8a2a833afd5471905f041ad3cf07497ed1f40c43b",14580,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/duration_below_1_sleep_environment_models.rds","d763deb9a8bd5a163eea504bcdd1d2a2cc13cdf2255782dc24b7964148036393",88440,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/duration_below_1_sleep_environment_r2_bootstrap_draws.rds","d28d366b5bedc1c463de3faad2495af4440bf8eea1e06cce63dfd152ff538740",110448,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_model_frame.rds","ce66bb41079b259055fb190159f75e7bd3264889e8b2e8437f10a0d2edf4988d",13188,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_models.rds","053eb6ad6794c14b2b592593f62d29fb70f390d0a5b22a22e3aba047de5a4540",204224,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/duration_below_10_pre_sleep_r2_bootstrap_draws.rds","c93091524cd44d496658392daabaeafc2eae5ee71a012beb5dac686b1d0123c9",57360,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/first_timing_above_250_model_frame.rds","c425a7953527e89bb6fa9c64850fda8e1e795d7cbdcc7c1911d5a3f84b40bf8a",14024,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/first_timing_above_250_models.rds","cc7a04f9b3c9c51e3764c24bfdd41443430a227e98a781e53298d9e0176ef28a",210432,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/first_timing_above_250_r2_bootstrap_draws.rds","7b538c833a4da13e6474670ca767802669f6e35abac25ef9462f501049d6dfc4",57724,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/interdaily_stability_model_frame.rds","147e2bd596969a1275fe3a12ebdcb8d5445da97de9bb969cbac5207e5180bad2",156,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/interdaily_stability_models.rds","51659a66f25c8755fee7dd8f8dc4c2e53d5933e3c2764236b6ddc38198ad16b9",720,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/intradaily_variability_model_frame.rds","147e2bd596969a1275fe3a12ebdcb8d5445da97de9bb969cbac5207e5180bad2",156,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/intradaily_variability_models.rds","9dd6a3b0fa4ecfb782fe13a841a7c399cca27fdd509ea00c9dd787121de27fbf",716,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/l10_mean_medi_model_frame.rds","b5702e149e97a840fff7ddca3c582c969e0b88924bb856124796557604732775",21272,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/l10_mean_medi_models.rds","692ecc648c3d5ed73fd36cc2f9c587140edfa95142e1a34ac076cacca0151de3",1065536,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/l10_mean_medi_r2_bootstrap_draws.rds","8dc003ac31140aeeb3ef0f961905c9c786cd6ced9ec0da986eb4f0d71f61dfdf",57108,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/l10_midpoint_model_frame.rds","ebe8c5f1889b696f717877725f58df119b2e5deb56c8c9701230e32a41602add",15148,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/l10_midpoint_models.rds","e0cf080f3d30cef9b6277a1445c4d58a859c2e0f054302f0b667a2691ce9a349",221552,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/l10_midpoint_noon_conversion_sensitivity_model_frame.rds","60b27d28e37c2aa05c368a4ea35f6cabdbefa24736aabce42f2fbf46ef271408",15156,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/l10_midpoint_noon_conversion_sensitivity_models.rds","6c6cf57c51a9e326db213f1eac27a0d831489f83bf909dcf874428b5f3c614ae",221156,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/l10_midpoint_r2_bootstrap_draws.rds","1025519c015a07db0a9438de3fffbff882655c1aa73c35bb289b66a654238cbb",57248,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/last_timing_above_250_model_frame.rds","b43c467e2fe7c7cb1213a0c4cf01917c0ac9ac44956c7ee44ef93baf0e401fb6",13644,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/last_timing_above_250_models.rds","763fc6e554d28553a35f2a3b6def637aff6282cf1d17717fc53ad8c812971dff",207236,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/last_timing_above_250_r2_bootstrap_draws.rds","180d3f54c3c6575406422584e1818f31e02040f28ebb5c9bf402c2b6284f0335",56912,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/longest_bout_above_250_exactly_identified_period_sensitivity_models.rds","e9e139c653dd3925cf3af5dee8a2151f8848f2dffca8f87d1f7cec3defdd8597",192628,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/longest_bout_above_250_exactly_identified_sensitivity_models.rds","f64a1c362f011a922ef852a07a7bfa415b62c7a970b415ff500e671cecc68215",192888,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/longest_bout_above_250_model_frame.rds","00b41688f7f60801ed7d26bdf54e145ecc83f2e6fa1004a4e5a192a1b2b4f9fd",15752,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/longest_bout_above_250_models.rds","6713fe7eca3d965633ff8db6b28c5427c15856b77a321c660e524a552c85f4b3",222064,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/longest_bout_above_250_r2_bootstrap_draws.rds","918bb43c946b6e22b8b9f76f06d997e87f5fb5785fa9bc0b9e6aff18d322fb7a",57180,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/m10_mean_medi_model_frame.rds","9b8f71c48ff682fbe17423a35fcdfbe70fcfbf35ffbb17e2c4e308e28e4e48f5",22172,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/m10_mean_medi_models.rds","44d1811d912c4af4d98a3c9cf0716be074b9baef4dce31cea7e895f307cfd5f5",222600,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/m10_mean_medi_r2_bootstrap_draws.rds","037af131eda5d4710bf61513b1f39d4c90ea08d9da9f86af94dfad5e4fcca42d",56928,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/m10_midpoint_model_frame.rds","8bbc7fe4afb86e6d460da084e8ffbbd8deab7794c16fdb14a0d61403725650d0",14992,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/m10_midpoint_models.rds","34b0e94d4d155838ae5e6c5c3e43a38e89eae7c7bf7ae5420e1c346254c72994",218720,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/m10_midpoint_r2_bootstrap_draws.rds","e229b35539a834a09f7d7387269e987867dc090899c2240250ceae704f84b556",57404,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/mder_ratio_of_integrals_model_frame.rds","d17ef6f7f52558b450af8d0c091d826741f2a922b2379773cd2b2273ce13d63e",16660,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/mder_ratio_of_integrals_models.rds","4651b410e440e9fd6dd9de5b395e16dced7d862119239e5fae9a36d8477c159c",212672,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/mder_ratio_of_integrals_r2_bootstrap_draws.rds","1bf023b460cf61638189fe40a11e6f1ffe7e0a98322d3e2e39570b7f62406413",57384,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/mean_timing_above_250_model_frame.rds","cd585aea7ac2e77575870b94659d389240ba8604db927e40e8c5b2aef9b7bbe0",20248,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/mean_timing_above_250_models.rds","34f733d896830baf524818a3a899716672ee7860f726360ef21aef5b1f9d2963",214932,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/main/glasses/paired_common_sample/mean_timing_above_250_r2_bootstrap_draws.rds","45edb14d1081537fb615e87e2ba0ae7fb0e25a1284b1eb3fb01dadfb54e2eabb",56988,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/daily_geometric_mean_medi_model_frame.rds","03a3d3019e7c2c82d55d0554d08cbed19e56b14dd2c1d527484c23337a970a46",25196,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/daily_geometric_mean_medi_models.rds","13976d835d2bf05bd9771c87b6c12d18e7f1bf7527f7e417df59bbd8e523254c",262476,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/daily_geometric_mean_medi_r2_bootstrap_draws.rds","75147f233a4cfc3b19ac645da1e2c269e2ebb1df2aced9a01dd8a4f1508f9793",57064,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/dose_time_sensitive_corrected_medi_model_frame.rds","4e837f78d14eca373f08746ddb73285f7115ceb423ff849403e784c4b9da6f13",24504,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/dose_time_sensitive_corrected_medi_models.rds","c308967f5d4d07a48483f0f7d7a03081ebe11170641b6a274396fc338549cb00",260604,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/dose_time_sensitive_corrected_medi_r2_bootstrap_draws.rds","2fc20021cc69bdad7f38ad1eb3fa58da1ded91ea1755a4b11e1f251674c03f40",57108,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_above_1000_model_frame.rds","834b574329e0ea4fcae5d584acb5307279065a5480755677ee83899967f7eb62",13708,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_above_1000_models 2.rds","cfe7218daa81c67ccbe8f4c2047fe816f4c64ed8ce92810ea1bddd30c742c2d4",96844,"600","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_above_1000_models.rds","e519da60fc60d1b2502f15be1c3843b9d47199408a9b227906941c22794d947f",96760,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_above_1000_r2_bootstrap_draws.rds","f45456a30313725a85bf06daf539a80bf99acc929cda42fa04c56fe564c52ec7",113008,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_above_250_wake_model_frame.rds","9f493ef18e4d17b27673de486ae704f764b845c2d5ae667a9b00265ae9839f36",13416,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_above_250_wake_models.rds","ce661d937074db15d5d9a62c4d95955832c9ac4afd513a78712e47045b371bee",96308,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_above_250_wake_r2_bootstrap_draws.rds","dc3c14e91a25b58d94779891e6c2d69e1cadb4235ab47998d7aefb2b2ebb2a73",113136,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_below_1_sleep_environment_model_frame.rds","766d4a9ca4705bcfeebc87812a1728c242b7e30c8ee573c12fda3689e6c1dfb6",13528,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_below_1_sleep_environment_models.rds","fd4c02d18f974e4affd3ceb033c04c727609b54ab7fe1defbf8b96882117b565",96816,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_below_1_sleep_environment_r2_bootstrap_draws.rds","950a02a5d266db0c63b32340b96c248fcc9fb63f0983d6b5c2b559d5c3b46a1d",111564,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_model_frame.rds","36c99060cf23f67d005e4e72da3d1e9ac467b2b4b7604636541fa0c7ade4b5aa",13516,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_models.rds","b4ea320322dfad3d679197cf43576fc94deb3db91de386027131230a651445c7",248724,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/duration_below_10_pre_sleep_r2_bootstrap_draws.rds","61f8e185ea13f3f599858feb4b6076f2e4bb746f71d1292e14fe11ae393135a0",57508,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/first_timing_above_250_model_frame.rds","b1b173e125eadd88a6971a764caff85e18ad4dcdb92f43ac0b991a344fd62421",15260,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/first_timing_above_250_models 2.rds","b68ebce5db91aed7677f6c4200baad94d5722a2669f5a52f28750c12ae6549fd",251848,"600","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/first_timing_above_250_models.rds","b68ebce5db91aed7677f6c4200baad94d5722a2669f5a52f28750c12ae6549fd",251848,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/first_timing_above_250_r2_bootstrap_draws.rds","26a6800e40d0fdb387745438d82df6470ec305c03da2e1e46de202dd62b5000c",59004,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/interdaily_stability_model_frame.rds","36d4075a56ace45d259a1ad86019b38b1a6e7f9d212318e926f8b30d3db6c671",6348,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/interdaily_stability_models.rds","ba09566029ee6d40c2ad1645ece344ec8010110675a01663203341331270307c",20036,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/interdaily_stability_r2_bootstrap_draws.rds","875f2ed9390afd5687b843b7735bd745ccd1f55737e7e535e4061ee8a317d7f6",44216,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/intradaily_variability_model_frame.rds","d3260dc108c031f45df7d08832e8477fff8ca9a3f95bbf9ff476e09c2fab62db",5228,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/intradaily_variability_models.rds","cdac505e6b6e822b610b8211a927c63ded8fecf15038d45a79384fd8207a0bb6",19980,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/intradaily_variability_r2_bootstrap_draws.rds","f27291b617727d12a79fb83aab9ea53897a562af34f1f0cbfb50dd2e7478a4ca",43932,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/l10_mean_medi_model_frame.rds","eaf3bd2527bf347ea49e302a348d5081b66fe2eb69d8e5c0be88805eb5055f8b",23600,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/l10_mean_medi_models.rds","401762e2a37c14ef927dfa5b8bf7d51ea7aa8f7a1360e454d994790f67bcd91e",260680,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/l10_mean_medi_r2_bootstrap_draws.rds","fb992e64fb80d8759fbf5611232cbab5207e946f5e8ec274aaab1d17ca4c1b9c",56908,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/l10_midpoint_model_frame.rds","1be4b96806f5b6a67257a3e5520c07260bc6b4146b1f9ba53922e8f59155ef08",15680,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/l10_midpoint_models 2.rds","47b64e553db914614c110f3ad4eb99ec1b274aea1fc4723ccf550f7cca47bc98",257668,"600","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/l10_midpoint_models.rds","47b64e553db914614c110f3ad4eb99ec1b274aea1fc4723ccf550f7cca47bc98",257668,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/l10_midpoint_noon_conversion_sensitivity_model_frame.rds","4001eb2bb0bce1cfc9b776e4fac43dbdb8fca33a271363bcd08bd23ee5c7fd76",15684,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/l10_midpoint_noon_conversion_sensitivity_models 2.rds","798865239f55a26aaace3d880d791f0a78bafb6e9de7d21744e4ea3625dca024",260896,"600","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/l10_midpoint_noon_conversion_sensitivity_models.rds","798865239f55a26aaace3d880d791f0a78bafb6e9de7d21744e4ea3625dca024",260896,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/l10_midpoint_r2_bootstrap_draws.rds","97bcf931d082a4571ef137770f30d830b044e62413c3a2481277de6c91c03472",56856,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/last_timing_above_250_model_frame.rds","f23fc4ea55ff67a16a4fe7a148d68e4eabc1d990820afe9355c75ec93174069c",15144,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/last_timing_above_250_models.rds","d29e688bd7547e13b344648642b1a65ea365f35f82f1878434b5d0a743dc68c2",252624,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/last_timing_above_250_r2_bootstrap_draws.rds","0d15faee4fff8aed6637b35bf4cd83847dbb3cc2be9fd6016f6fe177f5fba561",56568,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/longest_bout_above_250_model_frame.rds","e723448b45dd9c15ea4d79d259e90d8322a79f0c814fe5a0b4ee4bfe265784ab",15684,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/longest_bout_above_250_models.rds","ff90f62b103752a448ada81f4daf9bb8bf8f30cfd01381029bdaf8d088b3546e",259220,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/longest_bout_above_250_r2_bootstrap_draws.rds","1ed345a60b8ec8923f075736dac550c2b395eb84bd767eb129adbaceb27aebb8",57316,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/m10_mean_medi_model_frame.rds","3ad70fc401b15b6b1071018f39680b9f247070369817773020e2d982dc3d0fc5",25440,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/m10_mean_medi_models.rds","ab58ce6c1a92c00f3c7c51c968d139d04d335c732ff752c1dee7d2eed98a740f",260772,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/m10_mean_medi_r2_bootstrap_draws.rds","e9187b6dd273c88489fe2de17061d5b86c0efabef31e6e5787d65a66fbcab72e",57784,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/m10_midpoint_model_frame.rds","e029e3ee906621e31405a48f07f70fee1139e2a4c367f993bfa7bce66268739c",15432,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/m10_midpoint_models 2.rds","52f32156f191bcc23caf1b30ce7b73864b3325876dac8febb8cd5d1db787df2f",254540,"600","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/m10_midpoint_models.rds","52f32156f191bcc23caf1b30ce7b73864b3325876dac8febb8cd5d1db787df2f",254540,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/m10_midpoint_r2_bootstrap_draws.rds","96391cb28d7a85c18caedf91d38df1542d051ca0194ef58fe792dc99452dd7ef",56844,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/mder_ratio_of_integrals_model_frame.rds","179bbfe24d62dbe2c4f134afae2966b0d23fa2978a7684558ed966a67beae6d3",16540,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/mder_ratio_of_integrals_models.rds","8ab62c7fbbf4be842f5cc098763c74d855d34cbc1d547d98fa018aed13dc8ab7",241996,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/mder_ratio_of_integrals_r2_bootstrap_draws.rds","421e86ae2ad7ce2b6489cc5ae34e025f3667e9522e7ee956e5bd586737fa9795",56816,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/mean_timing_above_250_model_frame.rds","fce267336567e1b72cdfbb578d3ab1b06e95c8951b4e7b5eddb47fd877f08bce",17456,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/mean_timing_above_250_models 2.rds","9c30ac36425c0fd3062ec8c03ce8a60b1d12a12b70fb175514d0a4e42e60c64a",252596,"600","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/mean_timing_above_250_models.rds","9c30ac36425c0fd3062ec8c03ce8a60b1d12a12b70fb175514d0a4e42e60c64a",252596,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/all_available/mean_timing_above_250_r2_bootstrap_draws.rds","90afaa724ef266ac9addd939983b071de310ef3061f81c387ddb44f14b3f8392",56476,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/daily_geometric_mean_medi_model_frame.rds","e72537231a28b9abdcadda3ca19c2fe823d6d0ca8047a9d81a7fc62fcfc599fb",19888,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/daily_geometric_mean_medi_models.rds","a0fa6c6568a669bfa2b5cd4ddac0e56fd125993dba9b80abad1bb1e3339a367f",222760,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/daily_geometric_mean_medi_r2_bootstrap_draws.rds","ced78f7924275b54f253afeb8d61eb23b8f45c8d3aa15c4408139b40931b9350",57252,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/dose_time_sensitive_corrected_medi_model_frame.rds","99e7b72baae306dda5341118a2237503817ecff86ebb9c2ff09c3f39a0bc17b6",19440,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/dose_time_sensitive_corrected_medi_models.rds","66971db8fd39b278df294b21d8577bc5366c3652e45c0aed23e79486a01c0364",222148,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/dose_time_sensitive_corrected_medi_r2_bootstrap_draws.rds","fa8e2098e738f9b6315a5aaf9dcdec99ccccf9958d5b137f93a5965c59e00160",57356,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/duration_above_1000_model_frame.rds","9f30f3b5cacc43255ba57692cc296b1410e989e728725a23e7b568388af1df34",11516,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/duration_above_1000_models 2.rds","4636a48b5b21c592740088b5e13fdfa84175f451527a747a23c070c765430434",85704,"600","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/duration_above_1000_models.rds","da66e23efb539392c5bff6cb9edb3a6b5f674aa04af610551c5245946ae70a4e",85644,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/duration_above_1000_r2_bootstrap_draws.rds","13ab18e72bd9ff7f4a92eace7384b84ff0c71bc0524a919d6097fda7bab7c609",114412,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/duration_above_250_wake_model_frame.rds","77e698edd09345843c25374e3755964622bb5a30a24698af1c7c9ef84252c08e",11272,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/duration_above_250_wake_models.rds","995bc91c8415b82ac707bf1b558a067d8720d2b63530ecb3caa7e0a767da677b",85152,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/duration_above_250_wake_r2_bootstrap_draws.rds","b31c1ba5bc00ef04cdf68883552dcf449ddb695b8a6562ce9fb1712132042091",113544,"644","h01_scientific_or_input_artifact"
"artifacts/07_models/H01/manuscript_prepared_data/chest/paired_common_sample/duration_below_1_sleep_environment_model_frame.rds","dab4fc372ce07437880e732e9a29f7d10ad1ea707f40cd63837bee827a4fea3a",11460,"644","h01_scientific_or_input_artifact"
