data_scenario,placement,sample_scenario,metric_order,metric_id,manuscript_name,abbreviation,predictor,comparison_status,p_raw,observations,participants,participant_days,unavailable_reason,statistic,degrees_freedom,comparison_method,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max,row_key_hash,model_frame_sha256,final_converged,final_positive_definite_hessian,final_singular,final_max_gradient,final_convergence_message,reduced_formula,full_formula,reduced_warnings,full_ml_warnings,final_warnings,fit_errors,p_adjusted,raw_significant,adjusted_significant,p_raw_display,p_adjusted_display
gap_timing_unaware,chest,paired_common_sample,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,biological_sex,ESTIMABLE,0.11399089178250686,603,112,603,,2.4980011796869803,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-16.37361254525908,10.701709483436058,-37.34857770580449,4.601352615286334,normal,ESTIMABLE,-16.37361254525908,-37.34857770580449,4.601352615286334,difference,min,,,,-16.37361254525908,-37.34857770580449,4.601352615286334,,,,110.28448248813658,-0.14846705697712645,-0.3386566891658771,0.04172257521162424,603,,,8,63,49,18,68,f9b7ce66f8bb5cad866e007cf6d0196922af866771f19cb8c5b6f4280e3a15da,d5c34d99f35f31bd64e551438cbacf532eda95c116ae9b8d9b0cca4ead88b878,TRUE,TRUE,FALSE,2.637534635141492e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.19378451603026167,FALSE,FALSE,0.114,0.194
gap_timing_unaware,chest,paired_common_sample,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,biological_sex,ESTIMABLE,0.8149028665901016,603,112,603,,0.05480551154050772,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,3.868352481495073,17.109927990113412,-29.666490157200997,37.40319512019114,normal,ESTIMABLE,3.868352481495073,-29.666490157200997,37.40319512019114,difference,min,,,,3.868352481495073,-29.666490157200997,37.40319512019114,,,,142.28848383969802,0.02718668705369826,-0.20849537050815173,0.26286874461554827,603,,,8,63,49,18,68,16d47740595085119f22b912baa02b0df514a85a8ad2baa28e85439fcaa09387,e0da6080e7a37377f6e4bb3245c525be612ee5a524e5de18f3776c257049c25f,TRUE,TRUE,FALSE,6.539266905747354e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,1,FALSE,FALSE,0.815,1.000
gap_timing_unaware,chest,paired_common_sample,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,biological_sex,ESTIMABLE,0.02348173268514119,603,112,603,,5.132511046531363,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-31.391246303753316,14.26775122821178,-59.355524851425514,-3.426967756081119,normal,ESTIMABLE,-31.391246303753316,-59.355524851425514,-3.426967756081119,difference,min,,,,-31.391246303753316,-59.355524851425514,-3.426967756081119,,,,137.8704743720139,-0.22768650392143264,-0.430516578127289,-0.02485642971557624,603,,,8,63,49,18,68,3e98a6a253fe17e7b986cc18fc30b57a18a6d2c55db05821de808beba4f0f2fa,466df78b7637451adecd1c74633e72181477630bb6bd9542f31b940a76a0a250,TRUE,TRUE,FALSE,1.1505107977427542e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.06303097706473329,TRUE,FALSE,0.023,0.063
gap_timing_unaware,chest,paired_common_sample,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,biological_sex,ESTIMABLE,0.03908563816247697,640,112,640,,4.257141523198015,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.17314567859659452,0.0866162270706264,-0.34291036413176545,-0.00338099306142355,normal,ESTIMABLE,0.6712036683705862,0.4540353172426685,0.9922452005938236,ratio,ratio,,,,,,,,,,0.7795066867818984,-0.22212212099347867,-0.4399068923288273,-0.00433734965813005,640,,,8,63,49,18,68,31f2da289cb1a14f027cab06aaf8635ba130589442180eaf797e6a3a4af05054,a47ac02716627326541f8875573549db54468ccb1d2fbf309582256e9f74b87b,TRUE,TRUE,FALSE,1.5450041246367618e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.07382842764023427,TRUE,FALSE,0.039,0.074
gap_timing_unaware,chest,paired_common_sample,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,biological_sex,ESTIMABLE,0.9057723822119575,478,107,478,,0.01401208824881905,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,0.00186851946010184,0.01856909837987838,-0.03452624458984085,0.03826328351004452,normal,ESTIMABLE,0.00186851946010184,-0.03452624458984085,0.03826328351004452,difference,dimensionless,,,,,,,,,,0.11564032529540898,0.01615802666871278,-0.2985657857814031,0.3308818391188286,478,,,8,60,47,18,68,724991e21a2f96708616b140ff2dd25e15b391d88d0587d6382bf874bf4f7e67,1fa5e6c27e5ec77466c6cfa41898475aa4018e9783180df84aca0c6530207343,TRUE,TRUE,FALSE,6.9786665335414e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,1,FALSE,FALSE,0.906,1.000
gap_timing_unaware,glasses,paired_common_sample,1,interdaily_stability,Interdaily stability,IS,age,UNAVAILABLE,,,,,No current artifact recomputes participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
gap_timing_unaware,glasses,paired_common_sample,2,intradaily_variability,Intradaily variability,IV,age,UNAVAILABLE,,,,,No current artifact recomputes participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
gap_timing_unaware,glasses,paired_common_sample,3,daily_geometric_mean_medi,Mean melEDI,Mean,age,ESTIMABLE,0.2071471244979029,640,112,640,,1.5912535738381166,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.03736613335945332,0.03079711968018064,-0.02299511204127043,0.09772737876017708,normal,ESTIMABLE,1.089848506431262,0.9484291377547256,1.252354782964948,ratio,ratio,0.00373661333594533,-0.00229951120412704,0.0097727378760177,,,,1.0086409898377846,0.994719172633344,1.022757652984282,0.4713463056559095,0.07927532879982135,-0.04878602370558779,0.2073366813052305,640,,,8,63,49,18,68,1938b3071eaa89316c402b8cce08eb2bea4832057d4f8fb7164770b78190d459,ffd25ad4d2e3cbd7c76d712a729564ebc7dcf9f0d0afece22f573078730d774a,TRUE,TRUE,FALSE,8.759570846450515e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.4401876395580437,FALSE,FALSE,0.207,0.440
gap_timing_unaware,glasses,paired_common_sample,4,m10_mean_medi,Brightest 10 h mean,M10mean,age,ESTIMABLE,0.01935399575215021,640,112,640,,5.469244007746738,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.0925511126706344,0.04082844314395787,0.01252883456363571,0.1725733907776331,normal,ESTIMABLE,1.2375168262963423,1.0292688622401789,1.4878987906361143,ratio,ratio,0.00925511126706344,0.00125288345636357,0.01725733907776331,,,,1.0215393754590625,1.002889036013995,1.040536548052091,0.6865591157497803,0.13480428785736942,0.01824873383256031,0.2513598418821785,640,,,8,63,49,18,68,79eecd45c7591eb8312e2ba063392e0f1fd3ce30fdb32ed02b8a29dbb6e54df3,ddf3416ee62fc70b5973df873a2dd3055b2ed52c1d1292cdbe390ebe9d5033fd,TRUE,TRUE,FALSE,1.0436451702844352e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.12371548223996089,TRUE,FALSE,0.019,0.124
gap_timing_unaware,glasses,paired_common_sample,5,l10_mean_medi,Darkest 10 h mean,L10mean,age,ESTIMABLE,0.0605734194132561,640,112,640,,3.521614370045114,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-0.04183824669875476,0.02306450206039575,-0.08704384005848029,0.00336734666097077,normal,ESTIMABLE,0.9081587115806576,0.8183821719959893,1.0077837392380071,ratio,ratio,-0.00418382466987547,-0.00870438400584803,3.367346660970778e-4,,,,0.9904126422744784,0.9801569325765987,1.0007756608918907,0.33508175989437305,-0.12485981544308268,-0.2597689593307582,0.01004932844459292,640,,,8,63,49,18,68,54de6397e93484dae813c9aed88bd0cb88cdfe516545b1edd1c6613a9b1ca8f9,00858c142614974100e84f64cbb56119dc351fd6f3b6a0a38ca93de29d0baab2,TRUE,TRUE,FALSE,2.972200263684499e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.20594962600507075,FALSE,FALSE,0.061,0.206
gap_timing_unaware,glasses,paired_common_sample,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,age,ESTIMABLE,5.689706140370773e-4,640,112,640,,11.874849697589298,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.22143825328454889,0.06272890932395629,0.0984918502201158,0.34438465634898197,normal,ESTIMABLE,1.2478701939560797,1.1035054110315436,1.4111213279039112,ratio,ratio,0.02214382532845488,0.00984918502201158,0.0344384656348982,,,,1.0223908195919345,1.0098978478767495,1.035038335989638,1.5019824672191102,0.1474306512342566,0.06557456719349823,0.22928673527501495,640,,,8,63,49,18,68,2a6d9629ab5734e4a13b689dc6e611c45812947c9a21837c49fd6da2ea8f001a,31aa99c790c8deb64fd2008d6ab95f5db584aec7d2cfcdc4f7ab90ba4890e58c,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.00967250043863031,TRUE,TRUE,<0.001,0.010
gap_timing_unaware,glasses,paired_common_sample,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,age,ESTIMABLE,0.08724595397531411,592,111,592,,2.9244684419663827,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.0908458046117432,0.05281471820672799,-0.0126691409270755,0.19436075015056187,normal,ESTIMABLE,1.0951001328489618,0.9874107747949856,1.2145343473842596,ratio,ratio,0.00908458046117432,-0.00126691409270755,0.01943607501505618,,,,1.0091259705043676,0.9987338881041444,1.0196261851887751,2.4005503298237114,0.03784374086354382,-0.00527759854466616,0.08096508027175381,592,,,8,62,49,18,68,970ae9a3391dc08bb29ce7dd6dcf2a69cd6f781de04cfdad6e716a03bc03ea76,bd009ef9691e3f152b1b02a38118425c438064f49766ab44dfd437c1397d2fb7,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.24719686959672332,FALSE,FALSE,0.087,0.247
gap_timing_unaware,glasses,paired_common_sample,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,age,ESTIMABLE,0.1539922670025239,615,112,615,,2.032252134628152,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-0.0905623886214951,0.06608912999828284,-0.2200947031877151,0.0389699259447249,normal,ESTIMABLE,-0.0905623886214951,-0.2200947031877151,0.0389699259447249,difference,h,-0.00905623886214951,-0.02200947031877151,0.00389699259447248,-5.433743317289706,-13.205682191262904,2.3381955566834938,-0.00905623886214951,-0.02200947031877151,0.00389699259447248,1.0187817954162754,-0.08889282182794717,-0.21603713786207196,0.03825149420617763,615,,,8,63,49,18,68,11b5664299b46a635fd65f10b2d261988c72f2a0defa49362e54affd1bc6f01c,b9c779379bb6b2bb2fac3e8d5d0cbdea183b8d33b897142c2791d995c24cd14c,TRUE,TRUE,FALSE,5.838955985382199e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.3739812198632723,FALSE,FALSE,0.154,0.374
gap_timing_unaware,glasses,paired_common_sample,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,age,ESTIMABLE,0.8401165844632382,621,112,621,,0.04070078515451314,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-0.00416829441373698,0.02066103469930308,-0.04466317830770335,0.03632658948022938,normal,ESTIMABLE,0.9958403808675282,0.9563195367572598,1.0369944626762382,ratio,ratio,-4.168294413736986e-4,-0.00446631783077033,0.00363265894802293,,,,0.9995832574199488,0.9955436413342634,1.003639265050356,2.094361505913966,-0.00199024590643341,-0.0213254388898886,0.01734494707702178,621,,,8,63,49,18,68,93e0d6e815bab6c6c297c1efe3e5acbdffe20c0f7868ca20f294e3a1c731e4fc,a01d2a67f51d019359288fe65c24fac51a4c251e5adcd59ef4626640d866292c,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.840,1.000
gap_timing_unaware,glasses,paired_common_sample,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,age,ESTIMABLE,0.03503913277191648,640,112,640,,4.443267137862563,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.04666189495118322,0.02284929236641859,0.00187810484077681,0.09144568506158962,normal,ESTIMABLE,1.113427375455774,1.0043338603366971,1.234370929203486,ratio,ratio,0.00466618949511832,1.8781048407768148e-4,0.00914456850615896,,,,1.0108022256229718,1.000432543140763,1.021279391928572,0.3966286283364938,0.11764631097580772,0.00473517216509005,0.2305574497865254,640,,,8,63,49,18,68,2393f0171e22f900fa4875e823eaad77bc2d5a7135bdc40202f46c5fb70db49c,003a242aed55f8f7dd16c0f69b89efa08a8754ded6fa336e614b00164cca387c,TRUE,TRUE,FALSE,1.553530637465883e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.14891631428064506,TRUE,FALSE,0.035,0.149
gap_timing_unaware,glasses,paired_common_sample,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,age,ESTIMABLE,0.7088838591723796,640,112,640,,0.139394344959328,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,2.126479021017926,6.029938603110222,-9.691983470065868,13.94494151210172,normal,ESTIMABLE,2.126479021017926,-9.691983470065868,13.94494151210172,difference,min,0.21264790210179255,-0.9691983470065868,1.394494151210172,2.126479021017926,-9.691983470065868,13.94494151210172,0.21264790210179255,-0.9691983470065868,1.394494151210172,114.14924299893562,0.01862893668981891,-0.08490624392626274,0.12216411730590056,640,,,8,63,49,18,68,254b8a3696e35a5d6958e55cd7da3c31d7edcbec20f5205177760f4dcbb20fc1,6bd84f26af202a0b4ffff4b0e9f05c0b2b5f0cd732ad217a522aaab2e260417c,TRUE,TRUE,FALSE,8.56289261719212e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.709,1.000
gap_timing_unaware,glasses,paired_common_sample,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,age,ESTIMABLE,0.6557170518745424,640,112,640,,0.19876808901881304,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-2.655589598993726,6.183301079339766,-14.774637020067308,9.463457822079857,normal,ESTIMABLE,-2.655589598993726,-14.774637020067308,9.463457822079857,difference,min,-0.2655589598993726,-1.4774637020067307,0.9463457822079856,-2.655589598993726,-14.774637020067308,9.463457822079857,-0.2655589598993726,-1.4774637020067307,0.9463457822079856,110.53699042382227,-0.02402444275723115,-0.1336623782085817,0.0856134926941194,640,,,8,63,49,18,68,bc3a3cd6d28ca95c6ba2643937f840e000e17dc3cd036a2b01c6561aea761868,67ab33c1f0b7bdc7674097447230a368acade3df2c792604af148a2728721251,TRUE,TRUE,FALSE,3.337845555506646e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.656,1.000
gap_timing_unaware,glasses,paired_common_sample,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,age,ESTIMABLE,0.7787794989271883,603,112,603,,0.07891037795798184,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-1.4036107740993944,4.982096867624641,-11.168341202133504,8.361119653934715,normal,ESTIMABLE,-1.4036107740993944,-11.168341202133504,8.361119653934715,difference,min,-0.14036107740993944,-1.1168341202133505,0.8361119653934714,-1.4036107740993944,-11.168341202133504,8.361119653934715,-0.14036107740993944,-1.1168341202133505,0.8361119653934714,109.81866376156714,-0.01278116784544788,-0.10169802490386932,0.07613568921297353,603,,,8,63,49,18,68,423a9c46be9a8c0b4e62bd216ce7ae6d0e3a5eff93720cada2bdc6434765aaac,0f61bc0a0c7289f782bbebbb0b3a3ed79acec08d5299b39921a75edb60a97781,TRUE,TRUE,FALSE,3.728928277269006e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.779,1.000
gap_timing_unaware,glasses,paired_common_sample,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,age,ESTIMABLE,0.9006238421109599,603,112,603,,0.01559334556168323,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-0.9969124048994952,8.093901298849689,-16.860667445066845,14.866842635267854,normal,ESTIMABLE,-0.9969124048994952,-16.860667445066845,14.866842635267854,difference,min,-0.09969124048994953,-1.6860667445066846,1.4866842635267854,-0.9969124048994952,-16.860667445066845,14.866842635267854,-0.09969124048994953,-1.6860667445066846,1.4866842635267854,144.84331949529258,-0.00688269509683458,-0.11640624851610652,0.10264085832243736,603,,,8,63,49,18,68,d540975b421735c5bf9e77cc67047e2f1731128bb58d7977d4129997f68d418d,3acddd25bdd9d1f1dcee248771ad94f9d5f0d17c37d11be905be8f33293b0ce0,TRUE,TRUE,FALSE,5.00676833325997e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.901,1.000
gap_timing_unaware,glasses,paired_common_sample,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,age,ESTIMABLE,0.6915633068736509,603,112,603,,0.1573982090667414,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,-3.0761726851959903,8.088562431744727,-18.929463738119367,12.777118367727388,normal,ESTIMABLE,-3.0761726851959903,-18.929463738119367,12.777118367727388,difference,min,-0.30761726851959903,-1.8929463738119368,1.2777118367727387,-3.0761726851959903,-18.929463738119367,12.777118367727388,-0.30761726851959903,-1.8929463738119368,1.2777118367727387,151.72812440033317,-0.02027424182137478,-0.12475909666011664,0.08421061301736708,603,,,8,63,49,18,68,ecfc7a36c5b231b82c287526e0a427a5aa651a9a77d4d7e2fcf2a151ed6ad778,cc8d98bf563c8e088d82d0ab4c3b27274e23a13cb86848767d017ddf82782c07,TRUE,TRUE,FALSE,9.458744898438454e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,1,FALSE,FALSE,0.692,1.000
gap_timing_unaware,glasses,paired_common_sample,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,age,ESTIMABLE,0.02183214392469898,640,112,640,,5.25911290968952,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.09035881682740986,0.04059421565933528,0.01079561615446085,0.16992201750035885,normal,ESTIMABLE,1.2312856466110822,1.0251693565319906,1.478842821325748,ratio,ratio,0.00903588168274098,0.00107956161544608,0.01699220175003588,,,,1.0210238378534089,1.0024888746015512,1.0399014930507346,0.7107248544067377,0.1271361431461897,0.01518958579754786,0.23908270049483157,640,,,8,63,49,18,68,c1fe3b4773c9006173b8082aa3dd11c3ba477dec73b2987c9029168a31135d82,5cb972d457ca5fdfde5707170e4111b6e3d14a7ae3533e7fc2e62ee8a6b068f0,TRUE,TRUE,FALSE,1.6336798580596223e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.12371548223996089,TRUE,FALSE,0.022,0.124
gap_timing_unaware,glasses,paired_common_sample,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,age,ESTIMABLE,0.35611542647082794,478,107,478,,0.8515457274569371,1,maximum-likelihood likelihood-ratio test,per 10-year increase,age_decade,0.00735344689240021,0.00822266339948419,-0.00876267722758449,0.02346957101238492,normal,ESTIMABLE,0.00735344689240021,-0.00876267722758449,0.02346957101238492,difference,dimensionless,7.353446892400216e-4,-8.762677227584489e-4,0.00234695710123849,,,,7.353446892400216e-4,-8.762677227584489e-4,0.00234695710123849,0.11607661695375054,0.06334994149019794,-0.07549046015939526,0.20219034313979117,478,,,8,60,47,18,68,bca9a6d43b71024acb50fd25c7f8ee29567097bf86edc21b9f1baace1206bafa,e1561921e2f29f78d82b8de4d81d798cc6151a59e6e05b6936e48c034b2d1a68,TRUE,TRUE,FALSE,7.628386811120436e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.672662472222675,FALSE,FALSE,0.356,0.673
gap_timing_unaware,glasses,paired_common_sample,1,interdaily_stability,Interdaily stability,IS,biological_sex,UNAVAILABLE,,,,,No current artifact recomputes participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
gap_timing_unaware,glasses,paired_common_sample,2,intradaily_variability,Intradaily variability,IV,biological_sex,UNAVAILABLE,,,,,No current artifact recomputes participant-level IS or IV on identical paired participant-day sets; no approximation was made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,—,—
gap_timing_unaware,glasses,paired_common_sample,3,daily_geometric_mean_medi,Mean melEDI,Mean,biological_sex,ESTIMABLE,0.09378483285787072,640,112,640,,2.8081780628374418,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.09810793529049223,0.0606301511596601,-0.2169408479406454,0.02072497735966089,normal,ESTIMABLE,0.7977963861389458,0.6068189743125886,1.0488780026322886,ratio,ratio,,,,,,,,,,0.4713463056559095,-0.20814406332084975,-0.46025787268823054,0.04396974604653093,640,,,8,63,49,18,68,1938b3071eaa89316c402b8cce08eb2bea4832057d4f8fb7164770b78190d459,ffd25ad4d2e3cbd7c76d712a729564ebc7dcf9f0d0afece22f573078730d774a,TRUE,TRUE,FALSE,1.8964669834531375e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6043886210829753,FALSE,FALSE,0.094,0.604
gap_timing_unaware,glasses,paired_common_sample,4,m10_mean_medi,Brightest 10 h mean,M10mean,biological_sex,ESTIMABLE,0.14348480807125455,640,112,640,,2.140182638877377,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.11607611334643848,0.08225235675092336,-0.2772877702217882,0.04513554352891123,normal,ESTIMABLE,0.7654624421539581,0.5280952117849529,1.1095210433131155,ratio,ratio,,,,,,,,,,0.6865591157497803,-0.16906936443437007,-0.4038803998967614,0.06574167102802127,640,,,8,63,49,18,68,79eecd45c7591eb8312e2ba063392e0f1fd3ce30fdb32ed02b8a29dbb6e54df3,ddf3416ee62fc70b5973df873a2dd3055b2ed52c1d1292cdbe390ebe9d5033fd,TRUE,TRUE,FALSE,9.401901479577646e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6098104343028319,FALSE,FALSE,0.143,0.610
gap_timing_unaware,glasses,paired_common_sample,5,l10_mean_medi,Darkest 10 h mean,L10mean,biological_sex,ESTIMABLE,0.272227951324121,640,112,640,,1.2054860145597104,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.04862851608457377,0.04606957964947044,-0.1389232329804352,0.04166620081128767,normal,ESTIMABLE,0.8940699203087221,0.7262343171526154,1.1006929905694087,ratio,ratio,,,,,,,,,,0.33508175989437305,-0.14512433055115506,-0.4145950320430083,0.12434637094069816,640,,,8,63,49,18,68,54de6397e93484dae813c9aed88bd0cb88cdfe516545b1edd1c6613a9b1ca8f9,00858c142614974100e84f64cbb56119dc351fd6f3b6a0a38ca93de29d0baab2,TRUE,TRUE,FALSE,1.2176570862720837e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6466301761316957,FALSE,FALSE,0.272,0.647
gap_timing_unaware,glasses,paired_common_sample,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,biological_sex,ESTIMABLE,0.10665681548523093,640,112,640,,2.6030717123187515,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.21613909125877992,0.13298806186600504,-0.4767909028899343,0.04451272037237444,normal,ESTIMABLE,0.8056232389297673,0.6207723174213848,1.0455182760076644,ratio,ratio,,,,,,,,,,1.5019824672191102,-0.14390253946103446,-0.31744105759949576,0.02963597867742679,640,,,8,63,49,18,68,2a6d9629ab5734e4a13b689dc6e611c45812947c9a21837c49fd6da2ea8f001a,31aa99c790c8deb64fd2008d6ab95f5db584aec7d2cfcdc4f7ab90ba4890e58c,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6043886210829753,FALSE,FALSE,0.107,0.604
gap_timing_unaware,glasses,paired_common_sample,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,biological_sex,ESTIMABLE,0.2107607059478031,592,111,592,,1.5661932670695933,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.13423069782683747,0.1066355361903408,-0.3432325082320229,0.07477111257834793,normal,ESTIMABLE,0.8743883218477588,0.7094732340143248,1.0776374649932217,ratio,ratio,,,,,,,,,,2.4005503298237114,-0.05591663551444677,-0.14298075902338142,0.03114748799448786,592,,,8,62,49,18,68,970ae9a3391dc08bb29ce7dd6dcf2a69cd6f781de04cfdad6e716a03bc03ea76,bd009ef9691e3f152b1b02a38118425c438064f49766ab44dfd437c1397d2fb7,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6466301761316957,FALSE,FALSE,0.211,0.647
gap_timing_unaware,glasses,paired_common_sample,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,biological_sex,ESTIMABLE,0.6127370719731586,615,112,615,,0.2562084169451282,1,maximum-likelihood likelihood-ratio test,Female minus Male,biological_sexFemale,-0.06433777174070852,0.13207725879016396,-0.3232044421462061,0.194528898664789,normal,ESTIMABLE,-0.06433777174070852,-0.3232044421462061,0.194528898664789,difference,h,,,,-3.8602663044425114,-19.392266528772364,11.67173391988734,,,,1.0187817954162754,-0.06315166999467245,-0.31724599281256727,0.19094265282322231,615,,,8,63,49,18,68,11b5664299b46a635fd65f10b2d261988c72f2a0defa49362e54affd1bc6f01c,b9c779379bb6b2bb2fac3e8d5d0cbdea183b8d33b897142c2791d995c24cd14c,TRUE,TRUE,FALSE,5.431957106338814e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.85012937751597,FALSE,FALSE,0.613,0.850
