"endpoint","element","header_token","matches_in_table","resolves_to_th","status"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0009",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0009",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0009",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0009",1,TRUE,"PASS"
"tbl-h06-daily-primary-matrix","td","tbl-h06-daily-primary-matrix--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0008",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0009",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0009",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0009",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0009",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0009",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0009",1,TRUE,"PASS"
"tbl-h06-daily-primary-site-interactions","td","tbl-h06-daily-primary-site-interactions--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0006",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0001",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0002",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0003",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0004",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0005",1,TRUE,"PASS"
"tbl-h06-daily-placement-work-free","td","tbl-h06-daily-placement-work-free--gt-0007",1,TRUE,"PASS"
