run_id,family_id,metric_order,old_metric_id,old_p_raw,old_p_adjusted,old_supported,new_metric_id,new_p_raw,new_p_adjusted,new_supported,p_adjusted_change,support_changed,raw_p_unchanged_for_non_mder
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,15,last_timing_above_250,0.00969792615156433,0.02407458583959069,TRUE,last_timing_above_250,0.00969792615156433,0.021065262609641856,TRUE,-0.0030093232299488355,FALSE,TRUE
main__chest__paired_common_sample,H01-F1-site,16,dose_time_sensitive_corrected_medi,0.02260409424680629,0.04269662246618966,TRUE,dose_time_sensitive_corrected_medi,0.02260409424680629,0.03842696021957069,TRUE,-0.004269662246618969,FALSE,TRUE
main__chest__paired_common_sample,H01-F2-photoperiod,16,dose_time_sensitive_corrected_medi,4.099942637939284e-6,3.484951242248391e-5,TRUE,dose_time_sensitive_corrected_medi,4.099942637939284e-6,2.3233008281655946e-5,TRUE,-1.1616504140827966e-5,FALSE,TRUE
main__chest__paired_common_sample,H01-F3-latitude,16,dose_time_sensitive_corrected_medi,0.7062494453604109,0.923556967009768,FALSE,dose_time_sensitive_corrected_medi,0.7062494453604109,0.9235569670097681,FALSE,1.1102230246251565e-16,FALSE,TRUE
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,16,dose_time_sensitive_corrected_medi,0.01298711112509015,0.02759761114081657,TRUE,dose_time_sensitive_corrected_medi,0.01298711112509015,0.02453120990294806,TRUE,-0.003066401237868513,FALSE,TRUE
main__chest__paired_common_sample,H01-F1-site,17,mder_ratio_of_integrals,0.05473905850798383,0.0775469995529771,FALSE,mder_mean_of_viable_ratios,0.00106508247942236,0.00258662887859716,TRUE,-0.07496037067437994,TRUE,
main__chest__paired_common_sample,H01-F2-photoperiod,17,mder_ratio_of_integrals,5.918934067605479e-5,2.5155469787323286e-4,TRUE,mder_mean_of_viable_ratios,3.257926271324286e-10,5.5384746612512855e-9,TRUE,-2.515491593985716e-4,FALSE,
main__chest__paired_common_sample,H01-F3-latitude,17,mder_ratio_of_integrals,0.02540684953212697,0.06170234886373692,FALSE,mder_mean_of_viable_ratios,0.01523704030240766,0.0370042407344186,TRUE,-0.024698108129318316,TRUE,
main__chest__paired_common_sample,H01-F4-site-latitude-adequacy,17,mder_ratio_of_integrals,0.18453800984618543,0.24131893595270404,FALSE,mder_mean_of_viable_ratios,0.00557469389549909,0.015794966037247424,TRUE,-0.22552396991545662,TRUE,
main__glasses__all_available,H01-F1-site,1,interdaily_stability,0.20138738085258381,0.2445418196067089,FALSE,interdaily_stability,0.20138738085258381,0.22823903163292833,FALSE,-0.01630278797378057,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,1,interdaily_stability,0.4011824961340883,0.4011824961340883,FALSE,interdaily_stability,0.4011824961340883,0.4011824961340883,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,1,interdaily_stability,0.7121605830478575,0.903424133842843,FALSE,interdaily_stability,0.7121605830478575,0.903424133842843,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,1,interdaily_stability,0.14441904000633837,0.1888556677005963,FALSE,interdaily_stability,0.14441904000633837,0.17536597715055371,FALSE,-0.013489690550042593,FALSE,TRUE
main__glasses__all_available,H01-F1-site,2,intradaily_variability,0.4832327447704752,0.4832327447704752,FALSE,intradaily_variability,0.4832327447704752,0.4832327447704752,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,2,intradaily_variability,0.30793916979202657,0.32718536790402825,FALSE,intradaily_variability,0.30793916979202657,0.32718536790402825,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,2,intradaily_variability,0.08202608204451753,0.15493815497297755,FALSE,intradaily_variability,0.08202608204451753,0.1394443394756798,FALSE,-0.015493815497297753,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,2,intradaily_variability,0.7230181913216733,0.7230181913216733,FALSE,intradaily_variability,0.7230181913216733,0.7230181913216733,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F1-site,3,daily_geometric_mean_medi,1.6533471303078692e-4,7.026725303808444e-4,TRUE,daily_geometric_mean_medi,1.6533471303078692e-4,6.351897361923244e-4,TRUE,-6.748279418851996e-5,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,3,daily_geometric_mean_medi,2.317779003226849e-7,1.313408101828548e-6,TRUE,daily_geometric_mean_medi,2.317779003226849e-7,9.850560763714108e-7,TRUE,-3.2835202545713716e-7,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,3,daily_geometric_mean_medi,4.261415538972825e-4,0.00181110160406345,TRUE,daily_geometric_mean_medi,4.261415538972825e-4,0.0018111016040634506,TRUE,6.505213034913027e-19,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,3,daily_geometric_mean_medi,0.01114824515494459,0.03790403352681162,TRUE,daily_geometric_mean_medi,0.01114824515494459,0.03158669460567634,TRUE,-0.006317338921135278,FALSE,TRUE
main__glasses__all_available,H01-F1-site,4,m10_mean_medi,0.00496083731742864,0.01204774777089813,TRUE,m10_mean_medi,0.00496083731742864,0.010541779299535859,TRUE,-0.0015059684713622703,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,4,m10_mean_medi,4.0592414108821875e-6,1.3801420796999436e-5,TRUE,m10_mean_medi,4.0592414108821875e-6,1.1501183997499532e-5,TRUE,-2.3002367994999034e-6,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,4,m10_mean_medi,2.4740897965823356e-4,0.00140198421806332,TRUE,m10_mean_medi,2.4740897965823356e-4,0.0014019842180633237,TRUE,3.686287386450715e-18,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,4,m10_mean_medi,0.28706141884443864,0.33211799107526185,FALSE,m10_mean_medi,0.28706141884443864,0.3253362746903638,FALSE,-0.006781716384898051,FALSE,TRUE
main__glasses__all_available,H01-F1-site,5,l10_mean_medi,2.3655918852346056e-6,1.34050206829961e-5,TRUE,l10_mean_medi,2.3655918852346056e-6,1.3405020682996099e-5,TRUE,-1.6940658945086007e-21,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,5,l10_mean_medi,9.595439315902512e-4,0.00163122468370342,TRUE,l10_mean_medi,9.595439315902512e-4,0.0016312246837034271,TRUE,7.15573433840433e-18,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,5,l10_mean_medi,0.25856038951369353,0.39959332924843544,FALSE,l10_mean_medi,0.25856038951369353,0.39959332924843544,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,5,l10_mean_medi,1.6180869626075424e-6,2.750747836432822e-5,TRUE,l10_mean_medi,1.6180869626075424e-6,2.750747836432822e-5,TRUE,0,FALSE,TRUE
main__glasses__all_available,H01-F1-site,6,duration_above_1000,0.05002040989049564,0.07730426983076598,FALSE,duration_above_1000,0.05002040989049564,0.07086224734486882,FALSE,-0.006442022485897161,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,6,duration_above_1000,1.6495573790350586e-7,1.313408101828548e-6,TRUE,duration_above_1000,1.6495573790350586e-7,9.347491814531999e-7,TRUE,-3.7865892037534807e-7,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,6,duration_above_1000,0.5425404897294439,0.7685990271167122,FALSE,duration_above_1000,0.5425404897294439,0.7685990271167122,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,6,duration_above_1000,0.03430440742102848,0.05831749261574842,FALSE,duration_above_1000,0.03430440742102848,0.0530159023779531,FALSE,-0.00530159023779532,FALSE,TRUE
main__glasses__all_available,H01-F1-site,7,duration_above_250_wake,0.00305313034320149,0.00865053597240423,TRUE,duration_above_250_wake,0.00305313034320149,0.007414745119203618,TRUE,-0.0012357908532006114,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,7,duration_above_250_wake,2.5474390924110978e-5,5.413308071373582e-5,TRUE,duration_above_250_wake,2.5474390924110978e-5,5.413308071373583e-5,TRUE,1.3552527156068805e-20,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,7,duration_above_250_wake,0.00478717924565227,0.0135636745293481,TRUE,duration_above_250_wake,0.00478717924565227,0.012540397810488596,TRUE,-0.0010232767188595032,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,7,duration_above_250_wake,0.03238973001565546,0.05831749261574842,FALSE,duration_above_250_wake,0.03238973001565546,0.0530159023779531,FALSE,-0.00530159023779532,FALSE,TRUE
main__glasses__all_available,H01-F1-site,8,duration_below_10_pre_sleep,0.02865008430892119,0.05411682591685115,FALSE,duration_below_10_pre_sleep,0.02865008430892119,0.04870514332516602,TRUE,-0.0054116825916851324,TRUE,TRUE
main__glasses__all_available,H01-F2-photoperiod,8,duration_below_10_pre_sleep,8.65713256434276e-5,1.6352361510425212e-4,TRUE,duration_below_10_pre_sleep,8.65713256434276e-5,1.6352361510425212e-4,TRUE,0,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,8,duration_below_10_pre_sleep,0.9615456447433032,0.9615456447433032,FALSE,duration_below_10_pre_sleep,0.9615456447433032,0.9615456447433032,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,8,duration_below_10_pre_sleep,0.01650883744269249,0.04677503942096206,TRUE,duration_below_10_pre_sleep,0.01650883744269249,0.040092890932253183,TRUE,-0.006682148488708878,FALSE,TRUE
main__glasses__all_available,H01-F1-site,9,duration_below_1_sleep_environment,0.03725267776862964,0.06332955220667039,FALSE,duration_below_1_sleep_environment,0.03725267776862964,0.057572320187882164,FALSE,-0.005757232018788222,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,9,duration_below_1_sleep_environment,0.17420704561449582,0.22723207167080692,FALSE,duration_below_1_sleep_environment,0.17420704561449582,0.22723207167080692,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,9,duration_below_1_sleep_environment,0.8502815377344405,0.903424133842843,FALSE,duration_below_1_sleep_environment,0.8502815377344405,0.903424133842843,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,9,duration_below_1_sleep_environment,0.02214953877636787,0.04892969711262171,TRUE,duration_below_1_sleep_environment,0.02214953877636787,0.043493064100108184,TRUE,-0.005436633012513528,FALSE,TRUE
main__glasses__all_available,H01-F1-site,10,longest_bout_above_250,0.37471941014053073,0.3981393732743139,FALSE,longest_bout_above_250,0.37471941014053073,0.3981393732743139,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,10,longest_bout_above_250,2.0515567789340968e-5,4.982352177411378e-5,TRUE,longest_bout_above_250,2.0515567789340968e-5,4.982352177411378e-5,TRUE,0,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,10,longest_bout_above_250,0.08116746240199435,0.15493815497297755,FALSE,longest_bout_above_250,0.08116746240199435,0.1394443394756798,FALSE,-0.015493815497297753,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,10,longest_bout_above_250,0.5888598474752745,0.6256635879424792,FALSE,longest_bout_above_250,0.5888598474752745,0.6256635879424792,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F1-site,11,m10_midpoint,2.1016218055283872e-4,7.145514138796516e-4,TRUE,m10_midpoint,2.1016218055283872e-4,6.351897361923244e-4,TRUE,-7.936167768732717e-5,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,11,m10_midpoint,0.268677055122246,0.3045006624718788,FALSE,m10_midpoint,0.268677055122246,0.3045006624718788,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,11,m10_midpoint,0.00389449936376008,0.01324129783678429,TRUE,m10_midpoint,0.00389449936376008,0.012540397810488596,TRUE,-7.009000262956939e-4,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,11,m10_midpoint,0.00288179845398265,0.01224764342942626,TRUE,m10_midpoint,0.00288179845398265,0.00979811474354101,TRUE,-0.002449528685885249,FALSE,TRUE
main__glasses__all_available,H01-F1-site,12,l10_midpoint,0.01048323895117011,0.02227688277123648,TRUE,l10_midpoint,0.01048323895117011,0.01980167357443243,TRUE,-0.002475209196804048,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,12,l10_midpoint,0.0024080920339096,0.00372159677967847,TRUE,l10_midpoint,0.0024080920339096,0.0037215967796784726,TRUE,2.6020852139652106e-18,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,12,l10_midpoint,0.05366772346333798,0.13033589983953509,FALSE,l10_midpoint,0.05366772346333798,0.11404391235959321,FALSE,-0.016291987479941872,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,12,l10_midpoint,0.02302573981770433,0.04892969711262171,TRUE,l10_midpoint,0.02302573981770433,0.043493064100108184,TRUE,-0.005436633012513528,FALSE,TRUE
main__glasses__all_available,H01-F1-site,13,mean_timing_above_250,1.4654289837618577e-10,2.491229272395158e-9,TRUE,mean_timing_above_250,1.4654289837618577e-10,2.491229272395158e-9,TRUE,0,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,13,mean_timing_above_250,0.00883357194820749,0.01251422692662728,TRUE,mean_timing_above_250,0.00883357194820749,0.012514226926627278,TRUE,-1.734723475976807e-18,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,13,mean_timing_above_250,3.2971009656464506e-7,5.605071641598966e-6,TRUE,mean_timing_above_250,3.2971009656464506e-7,5.605071641598966e-6,TRUE,0,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,13,mean_timing_above_250,5.861230965606709e-6,4.9820463207657026e-5,TRUE,mean_timing_above_250,5.861230965606709e-6,4.9820463207657026e-5,TRUE,0,FALSE,TRUE
main__glasses__all_available,H01-F1-site,14,first_timing_above_250,0.08557579978976156,0.12123238303549556,FALSE,first_timing_above_250,0.08557579978976156,0.1119068151096882,FALSE,-0.009325567925807368,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,14,first_timing_above_250,0.18713229431713513,0.22723207167080692,FALSE,first_timing_above_250,0.18713229431713513,0.22723207167080692,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,14,first_timing_above_250,0.8336436342214476,0.903424133842843,FALSE,first_timing_above_250,0.8336436342214476,0.903424133842843,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,14,first_timing_above_250,0.05461547309675133,0.084405731149524793,FALSE,first_timing_above_250,0.05461547309675133,0.07737192022039771,FALSE,-0.007033810929127082,FALSE,TRUE
main__glasses__all_available,H01-F1-site,15,last_timing_above_250,1.687944442839234e-8,1.434752776413349e-7,TRUE,last_timing_above_250,1.687944442839234e-8,1.434752776413349e-7,TRUE,0,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,15,last_timing_above_250,3.795953136555825e-6,1.3801420796999436e-5,TRUE,last_timing_above_250,3.795953136555825e-6,1.1501183997499532e-5,TRUE,-2.3002367994999034e-6,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,15,last_timing_above_250,1.6083327046396371e-6,1.3670827989436916e-5,TRUE,last_timing_above_250,1.6083327046396371e-6,1.3670827989436916e-5,TRUE,0,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,15,last_timing_above_250,1.4592968575327566e-4,8.269348859352288e-4,TRUE,last_timing_above_250,1.4592968575327566e-4,8.269348859352288e-4,TRUE,0,FALSE,TRUE
main__glasses__all_available,H01-F1-site,16,dose_time_sensitive_corrected_medi,0.17171391351288753,0.22454896382454523,FALSE,dose_time_sensitive_corrected_medi,0.17171391351288753,0.208509752122792,FALSE,-0.016039211701753237,FALSE,TRUE
main__glasses__all_available,H01-F2-photoperiod,16,dose_time_sensitive_corrected_medi,6.403169958281933e-8,1.0885388929079286e-6,TRUE,dose_time_sensitive_corrected_medi,6.403169958281933e-8,5.442694464539643e-7,TRUE,-5.442694464539643e-7,FALSE,TRUE
main__glasses__all_available,H01-F3-latitude,16,dose_time_sensitive_corrected_medi,0.7713361355086169,0.903424133842843,FALSE,dose_time_sensitive_corrected_medi,0.7713361355086169,0.903424133842843,FALSE,0,FALSE,TRUE
main__glasses__all_available,H01-F4-site-latitude-adequacy,16,dose_time_sensitive_corrected_medi,0.1190045056197146,0.16858971629459568,FALSE,dose_time_sensitive_corrected_medi,0.1190045056197146,0.1556212765796268,FALSE,-0.012968439714968888,FALSE,TRUE
main__glasses__all_available,H01-F1-site,17,mder_ratio_of_integrals,0.2694569793188987,0.30538457656141854,FALSE,mder_mean_of_viable_ratios,2.2418461277376155e-4,6.351897361923244e-4,TRUE,-0.30474938682522623,TRUE,
main__glasses__all_available,H01-F2-photoperiod,17,mder_ratio_of_integrals,8.457441033416041e-6,2.3962749594678784e-5,TRUE,mder_mean_of_viable_ratios,3.278282130294566e-10,5.573079621500762e-9,TRUE,-2.3957176515057282e-5,FALSE,
main__glasses__all_available,H01-F3-latitude,17,mder_ratio_of_integrals,0.22564500421061515,0.3835965071580458,FALSE,mder_mean_of_viable_ratios,0.00516369321608354,0.012540397810488596,TRUE,-0.3710561093475572,TRUE,
main__glasses__all_available,H01-F4-site-latitude-adequacy,17,mder_ratio_of_integrals,0.2930452862428781,0.33211799107526185,FALSE,mder_mean_of_viable_ratios,0.00250613877692115,0.00979811474354101,TRUE,-0.3223198763317208,TRUE,
main__glasses__paired_common_sample,H01-F1-site,1,interdaily_stability,,,FALSE,interdaily_stability,,,FALSE,,FALSE,
main__glasses__paired_common_sample,H01-F2-photoperiod,1,interdaily_stability,,,FALSE,interdaily_stability,,,FALSE,,FALSE,
main__glasses__paired_common_sample,H01-F3-latitude,1,interdaily_stability,,,FALSE,interdaily_stability,,,FALSE,,FALSE,
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,1,interdaily_stability,,,FALSE,interdaily_stability,,,FALSE,,FALSE,
main__glasses__paired_common_sample,H01-F1-site,2,intradaily_variability,,,FALSE,intradaily_variability,,,FALSE,,FALSE,
main__glasses__paired_common_sample,H01-F2-photoperiod,2,intradaily_variability,,,FALSE,intradaily_variability,,,FALSE,,FALSE,
main__glasses__paired_common_sample,H01-F3-latitude,2,intradaily_variability,,,FALSE,intradaily_variability,,,FALSE,,FALSE,
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,2,intradaily_variability,,,FALSE,intradaily_variability,,,FALSE,,FALSE,
main__glasses__paired_common_sample,H01-F1-site,3,daily_geometric_mean_medi,0.0030912596140189102,0.00750734477690307,TRUE,daily_geometric_mean_medi,0.0030912596140189102,0.007507344776903067,TRUE,-2.6020852139652106e-18,FALSE,TRUE
main__glasses__paired_common_sample,H01-F2-photoperiod,3,daily_geometric_mean_medi,5.041728275165365e-5,2.85697935592704e-4,TRUE,daily_geometric_mean_medi,5.041728275165365e-5,2.14273451694528e-4,TRUE,-7.1424483898176e-5,FALSE,TRUE
main__glasses__paired_common_sample,H01-F3-latitude,3,daily_geometric_mean_medi,0.00322721745431503,0.00914378278722594,TRUE,daily_geometric_mean_medi,0.00322721745431503,0.00914378278722592,TRUE,-2.0816681711721685e-17,FALSE,TRUE
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,3,daily_geometric_mean_medi,0.04581743923435521,0.07788964669840386,FALSE,daily_geometric_mean_medi,0.04581743923435521,0.07080876972582169,FALSE,-0.007080876972582167,FALSE,TRUE
main__glasses__paired_common_sample,H01-F1-site,4,m10_mean_medi,0.00507415887683207,0.01078258761326816,TRUE,m10_mean_medi,0.00507415887683207,0.01078258761326815,TRUE,-1.0408340855860843e-17,FALSE,TRUE
main__glasses__paired_common_sample,H01-F2-photoperiod,4,m10_mean_medi,5.665414334157015e-4,0.00160520072801115,TRUE,m10_mean_medi,5.665414334157015e-4,0.0016052007280111544,TRUE,4.336808689942018e-18,FALSE,TRUE
main__glasses__paired_common_sample,H01-F3-latitude,4,m10_mean_medi,2.290625919370303e-4,9.735160157323788e-4,TRUE,m10_mean_medi,2.290625919370303e-4,9.735160157323787e-4,TRUE,-1.0842021724855044e-19,FALSE,TRUE
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,4,m10_mean_medi,0.35307748300508696,0.4617167085451137,FALSE,m10_mean_medi,0.35307748300508696,0.42873694364903414,FALSE,-0.032979764896079566,FALSE,TRUE
main__glasses__paired_common_sample,H01-F1-site,5,l10_mean_medi,1.3402314348273013e-4,5.69598359801603e-4,TRUE,l10_mean_medi,1.3402314348273013e-4,5.69598359801603e-4,TRUE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F2-photoperiod,5,l10_mean_medi,0.00135058029437194,0.00255109611159144,TRUE,l10_mean_medi,0.00135058029437194,0.002551096111591442,TRUE,1.734723475976807e-18,FALSE,TRUE
main__glasses__paired_common_sample,H01-F3-latitude,5,l10_mean_medi,0.9277888758977164,1,FALSE,l10_mean_medi,0.9277888758977164,1,FALSE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,5,l10_mean_medi,5.639234570446056e-5,4.793349384879147e-4,TRUE,l10_mean_medi,5.639234570446056e-5,4.7933493848791476e-4,TRUE,5.421010862427522e-20,FALSE,TRUE
main__glasses__paired_common_sample,H01-F1-site,6,duration_above_1000,0.02327388133283501,0.03956559826581952,TRUE,duration_above_1000,0.02327388133283501,0.035968725696199556,TRUE,-0.0035968725696199633,FALSE,TRUE
main__glasses__paired_common_sample,H01-F2-photoperiod,6,duration_above_1000,3.064103983782832e-5,2.6044883862154074e-4,TRUE,duration_above_1000,3.064103983782832e-5,1.7363255908102717e-4,TRUE,-8.681627954051357e-5,FALSE,TRUE
main__glasses__paired_common_sample,H01-F3-latitude,6,duration_above_1000,0.3708991105431781,0.6305284879234028,FALSE,duration_above_1000,0.3708991105431781,0.5732077162940025,FALSE,-0.0573207716294003,FALSE,TRUE
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,6,duration_above_1000,0.0173075961642245,0.04203273354168808,TRUE,duration_above_1000,0.0173075961642245,0.03677864184897706,TRUE,-0.005254091692711016,FALSE,TRUE
main__glasses__paired_common_sample,H01-F1-site,7,duration_above_250_wake,1.7261517493272611e-4,5.868915947712688e-4,TRUE,duration_above_250_wake,1.7261517493272611e-4,5.868915947712688e-4,TRUE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F2-photoperiod,7,duration_above_250_wake,0.001033219781435,0.00250924804062787,TRUE,duration_above_250_wake,0.001033219781435,0.002509248040627857,TRUE,-1.3010426069826053e-17,FALSE,TRUE
main__glasses__paired_common_sample,H01-F3-latitude,7,duration_above_250_wake,1.519094964733699e-4,8.608204800157627e-4,TRUE,duration_above_250_wake,1.519094964733699e-4,8.608204800157627e-4,TRUE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,7,duration_above_250_wake,0.02716248383111899,0.05772027814112787,FALSE,duration_above_250_wake,0.02716248383111899,0.05130691390322476,FALSE,-0.006413364237903112,FALSE,TRUE
main__glasses__paired_common_sample,H01-F1-site,8,duration_below_10_pre_sleep,0.05376459838640331,0.08309074296080513,FALSE,duration_below_10_pre_sleep,0.05376459838640331,0.07616651438073803,FALSE,-0.006924228580067096,FALSE,TRUE
main__glasses__paired_common_sample,H01-F2-photoperiod,8,duration_below_10_pre_sleep,0.00265473249215821,0.00451304523666895,TRUE,duration_below_10_pre_sleep,0.00265473249215821,0.004513045236668956,TRUE,6.071532165918825e-18,FALSE,TRUE
main__glasses__paired_common_sample,H01-F3-latitude,8,duration_below_10_pre_sleep,0.8056467430585313,1,FALSE,duration_below_10_pre_sleep,0.8056467430585313,1,FALSE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,8,duration_below_10_pre_sleep,0.03198180134116948,0.0604100691999868,FALSE,duration_below_10_pre_sleep,0.03198180134116948,0.05436906227998811,FALSE,-0.00604100691999869,FALSE,TRUE
main__glasses__paired_common_sample,H01-F1-site,9,duration_below_1_sleep_environment,0.1385517211206214,0.19628160492088031,FALSE,duration_below_1_sleep_environment,0.1385517211206214,0.18118301992696645,FALSE,-0.015098584993913866,FALSE,TRUE
main__glasses__paired_common_sample,H01-F2-photoperiod,9,duration_below_1_sleep_environment,0.13212258015293574,0.17277568173845442,FALSE,duration_below_1_sleep_environment,0.13212258015293574,0.17277568173845442,FALSE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F3-latitude,9,duration_below_1_sleep_environment,0.5567303048640774,0.8604013802444832,FALSE,duration_below_1_sleep_environment,0.5567303048640774,0.7887012652241097,FALSE,-0.07170011502037354,FALSE,TRUE
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,9,duration_below_1_sleep_environment,0.09960298456170688,0.1539318852317288,FALSE,duration_below_1_sleep_environment,0.09960298456170688,0.14110422812908477,FALSE,-0.012827657102644024,FALSE,TRUE
main__glasses__paired_common_sample,H01-F1-site,10,longest_bout_above_250,0.15280680328629004,0.1998242812205331,FALSE,longest_bout_above_250,0.15280680328629004,0.18555111827620932,FALSE,-0.014273162944323792,FALSE,TRUE
main__glasses__paired_common_sample,H01-F2-photoperiod,10,longest_bout_above_250,0.00132254831309734,0.00255109611159144,TRUE,longest_bout_above_250,0.00132254831309734,0.002551096111591442,TRUE,1.734723475976807e-18,FALSE,TRUE
main__glasses__paired_common_sample,H01-F3-latitude,10,longest_bout_above_250,0.01297772128757158,0.03151732312695955,TRUE,longest_bout_above_250,0.01297772128757158,0.03151732312695955,TRUE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,10,longest_bout_above_250,0.6071903871295403,0.6881491054134791,FALSE,longest_bout_above_250,0.6071903871295403,0.6881491054134791,FALSE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F1-site,11,m10_midpoint,7.716964346800913e-5,4.372946463187185e-4,TRUE,m10_midpoint,7.716964346800913e-5,4.3729464631871845e-4,TRUE,-5.421010862427522e-20,FALSE,TRUE
main__glasses__paired_common_sample,H01-F2-photoperiod,11,m10_midpoint,0.5237037060828926,0.593530866893945,FALSE,m10_midpoint,0.5237037060828926,0.593530866893945,FALSE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F3-latitude,11,m10_midpoint,0.00165957296071496,0.00564254806643088,TRUE,m10_midpoint,0.00165957296071496,0.005642548066430864,TRUE,-1.5612511283791264e-17,FALSE,TRUE
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,11,m10_midpoint,0.00216586715121706,0.01227324719023004,TRUE,m10_midpoint,0.00216586715121706,0.012273247190230006,TRUE,-3.2959746043559335e-17,FALSE,TRUE
main__glasses__paired_common_sample,H01-F1-site,12,l10_midpoint,0.00308441471676136,0.00750734477690307,TRUE,l10_midpoint,0.00308441471676136,0.007507344776903067,TRUE,-2.6020852139652106e-18,FALSE,TRUE
main__glasses__paired_common_sample,H01-F2-photoperiod,12,l10_midpoint,0.0062803602017698,0.00970601122091697,TRUE,l10_midpoint,0.0062803602017698,0.009706011220916964,TRUE,-5.204170427930421e-18,FALSE,TRUE
main__glasses__paired_common_sample,H01-F3-latitude,12,l10_midpoint,0.04815072033835085,0.10232028071899556,FALSE,l10_midpoint,0.04815072033835085,0.10232028071899556,FALSE,0,FALSE,TRUE
main__glasses__paired_common_sample,H01-F4-site-latitude-adequacy,12,l10_midpoint,0.00729848089035235,0.02481483502719802,TRUE,l10_midpoint,0.00729848089035235,0.02481483502719799,TRUE,-2.7755575615628914e-17,FALSE,TRUE
main__glasses__paired_common_sample,H01-F1-site,13,mean_timing_above_250,7.958007448603276e-11,1.352861266262557e-9,TRUE,mean_timing_above_250,7.958007448603276e-11,1.352861266262557e-9,TRUE,0,FALSE,TRUE
