run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,model_name,estimation_stage,formula,engine,estimation_method,family,link,observations,log_likelihood,aic,converged,positive_definite_hessian,singular,max_gradient,warnings,error,status
main__glasses__all_available,main,glasses,all_available,primary,1,interdaily_stability,participant,gaussian,logit,site_full,final,response_value ~ site + photoperiod_centered_hours,lm,maximum_likelihood,Gaussian,identity_after_declared_transformation,141,-73.0197286962343,168.0394573924686,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,1,interdaily_stability,participant,gaussian,logit,no_site,final,response_value ~ photoperiod_centered_hours,lm,maximum_likelihood,Gaussian,identity_after_declared_transformation,141,-78.52248200927741,163.04496401855482,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,1,interdaily_stability,participant,gaussian,logit,no_photoperiod,final,response_value ~ site,lm,maximum_likelihood,Gaussian,identity_after_declared_transformation,141,-73.37211823979725,166.7442364795945,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,1,interdaily_stability,participant,gaussian,logit,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours,lm,maximum_likelihood,Gaussian,identity_after_declared_transformation,141,-78.45441777482057,164.90883554964114,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,site_full,comparison,response_value ~ site + photoperiod_centered_hours,lm,maximum_likelihood,Gaussian,identity_after_declared_transformation,141,-62.11121732079741,146.22243464159482,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,no_site,comparison,response_value ~ photoperiod_centered_hours,lm,maximum_likelihood,Gaussian,identity_after_declared_transformation,141,-65.86380453894785,137.7276090778957,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,no_photoperiod,comparison,response_value ~ site,lm,maximum_likelihood,Gaussian,identity_after_declared_transformation,141,-62.63096434986198,145.26192869972397,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours,lm,maximum_likelihood,Gaussian,identity_after_declared_transformation,141,-64.35165821123381,136.70331642246762,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site),lm,maximum_likelihood,Gaussian,identity_after_declared_transformation,,,,FALSE,FALSE,,,,Random-site description is not estimable for participant-level H01 outcomes,NON_ESTIMABLE
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,site_full,final,response_value ~ site + photoperiod_centered_hours,lm,maximum_likelihood,Gaussian,identity_after_declared_transformation,141,-62.11121732079741,146.22243464159482,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,no_site,final,response_value ~ photoperiod_centered_hours,lm,maximum_likelihood,Gaussian,identity_after_declared_transformation,141,-65.86380453894785,137.7276090778957,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,no_photoperiod,final,response_value ~ site,lm,maximum_likelihood,Gaussian,identity_after_declared_transformation,141,-62.63096434986198,145.26192869972397,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours,lm,maximum_likelihood,Gaussian,identity_after_declared_transformation,141,-64.35165821123381,136.70331642246762,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-268.47658423274584,560.9531684654917,TRUE,TRUE,FALSE,8.425331543548964e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-283.77775753009473,575.5555150601895,TRUE,TRUE,FALSE,1.111800429498544e-5,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-281.850640970543,585.701281941086,TRUE,TRUE,FALSE,1.8494006326363888e-5,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-277.570789119763,565.141578239526,TRUE,TRUE,FALSE,1.698367668723222e-5,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-278.38905880388415,566.7781176077683,TRUE,TRUE,FALSE,8.81679511621769e-4,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-289.3202130156893,602.6404260313786,TRUE,TRUE,FALSE,1.4834313333267346e-4,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-290.2548208745332,588.5096417490664,TRUE,TRUE,FALSE,8.009237717487849e-7,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-298.49180090360863,618.9836018072173,TRUE,TRUE,FALSE,2.4612631932541262e-5,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-287.2645450170691,584.5290900341382,TRUE,TRUE,FALSE,1.8159767023462337e-5,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-685.6910039300788,1395.3820078601575,TRUE,TRUE,FALSE,9.108589438255876e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-696.6789194962377,1401.3578389924753,TRUE,TRUE,FALSE,2.4612063498352658e-5,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-696.3093375466581,1414.618675093316,TRUE,TRUE,FALSE,4.600906322593801e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-689.9630739243927,1389.9261478487854,TRUE,TRUE,FALSE,1.4781562640564516e-5,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-694.3381857347449,1398.6763714694898,TRUE,TRUE,FALSE,2.549677446950227e-4,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-702.6360166021132,1429.2720332042263,TRUE,TRUE,FALSE,1.3102408047416247e-5,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-702.438064586134,1412.876129172268,TRUE,TRUE,FALSE,1.898229129437823e-5,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-709.5734871080771,1441.146974216154,TRUE,TRUE,FALSE,7.421476766467094e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-698.5874313669343,1407.1748627338686,TRUE,TRUE,FALSE,2.149818101315759e-5,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-24.072462981237617,72.14492596247523,TRUE,TRUE,FALSE,2.058200720966852e-5,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-44.42553475342219,96.85106950684438,TRUE,TRUE,FALSE,1.5162981981120538e-7,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-29.52448647422353,81.04897294844706,TRUE,TRUE,FALSE,1.387306980404901e-4,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-43.78731041520271,97.57462083040542,TRUE,TRUE,FALSE,1.494981916039251e-7,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-35.49933697580587,80.99867395161174,TRUE,TRUE,FALSE,0.00993001016524886,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-46.969562725873864,117.93912545174771,TRUE,TRUE,FALSE,9.131824185715232e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-51.23931402340399,110.47862804680798,TRUE,TRUE,FALSE,9.127631983574249e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-48.580501147268286,119.16100229453656,TRUE,TRUE,FALSE,3.0346498647304543e-5,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-53.873711039182155,117.74742207836432,TRUE,TRUE,FALSE,8.741167789594328e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,816,-1101.68107768207,2229.36215536414,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,816,-1109.4341221964844,2228.868244392969,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,816,-1115.3838608933042,2254.7677217866085,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,816,-1109.2486964433158,2230.4973928866316,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),glmmTMB,maximum_likelihood,Tweedie,log,816,-1109.3152185260817,2230.630437052163,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,816,-1101.68107768207,2229.36215536414,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,816,-1109.4341221964844,2228.868244392969,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,no_photoperiod,final,response_value ~ site + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,816,-1115.3838608933042,2254.7677217866085,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,816,-1109.2486964433158,2230.4973928866316,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,737,-1499.412372247422,3024.8247444948443,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,737,-1511.039314806907,3032.078629613814,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,737,-1508.2767596417762,3040.5535192835523,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,737,-1507.0602487416727,3026.1204974833454,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),glmmTMB,maximum_likelihood,Tweedie,log,737,-1508.4127234784823,3028.8254469569647,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,737,-1499.412372247422,3024.8247444948443,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,737,-1511.039314806907,3032.078629613814,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,no_photoperiod,final,response_value ~ site + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,737,-1508.2767596417762,3040.5535192835523,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,737,-1507.0602487416727,3026.1204974833454,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,655,-880.3198943703512,1784.6397887407024,TRUE,TRUE,FALSE,8.720917321625166e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,655,-888.8915914880785,1785.783182976157,TRUE,TRUE,FALSE,9.765699360286817e-7,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,655,-888.0244342065803,1798.0488684131606,TRUE,TRUE,FALSE,1.0106759873451665e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,655,-888.8904291902745,1787.780858380549,TRUE,TRUE,FALSE,9.742961992742494e-7,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,655,-888.5358805626453,1787.0717611252903,TRUE,TRUE,FALSE,3.112609192612581e-4,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,655,-892.0037526966249,1808.00750539325,TRUE,TRUE,FALSE,1.7280399333685637e-7,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,655,-893.6414620964762,1795.2829241929524,TRUE,TRUE,FALSE,1.0038547770818695e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,655,-896.7330625511187,1815.4661251022376,TRUE,TRUE,FALSE,5.67297320230864e-7,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,655,-895.8363452500477,1801.672690500095,TRUE,TRUE,FALSE,5.713900463888422e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,778,-1585.4098111100282,3196.8196222200563,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,778,-1593.5998260754104,3197.199652150821,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,778,-1586.3329923809754,3196.6659847619508,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,778,-1593.58201105452,3199.1640221090397,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),glmmTMB,maximum_likelihood,Tweedie,log,778,-1592.548414494309,3197.0968289886187,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,778,-1585.4098111100282,3196.8196222200563,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,778,-1593.5998260754104,3197.199652150821,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,no_photoperiod,final,response_value ~ site + (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,778,-1586.3329923809754,3196.6659847619508,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),glmmTMB,maximum_likelihood,Tweedie,log,778,-1593.58201105452,3199.1640221090397,TRUE,TRUE,FALSE,,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-312.3437842458075,648.687568491615,TRUE,TRUE,FALSE,2.4863311409717426e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-316.65735230269956,641.3147046053991,TRUE,TRUE,FALSE,1.0038547770818695e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-321.41419590367565,664.8283918073513,TRUE,TRUE,FALSE,1.5717205315013416e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-315.1366680367108,640.2733360734215,TRUE,TRUE,FALSE,1.6063950170064345e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-316.6573523026999,643.3147046053998,FALSE,TRUE,TRUE,1.5641830941603985e-4,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-334.5882467906259,693.1764935812517,TRUE,TRUE,FALSE,1.68768110597739e-6,,,FITTED
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,816,-323.56655418631215,655.1331083726243,TRUE,TRUE,FALSE,1.4601369002775756e-5,,,FITTED
