run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,omitted_participant,maximum_absolute_dfbeta,maximum_dfbeta_term,refit_status,refit_error
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S018,0.2439217718143881,site2,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,IZTECH::IZTECH_S006,0.06875326151732009,site3,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S007,0.9898440897557512,site7,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S005,0.8073703569182274,site7,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S004,0.4576427118665663,site1,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S007,0.22047120630172204,site2,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S003,0.4034673554027446,site1,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,IZTECH::IZTECH_S012,0.2881085139054003,site3,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S007,1.004953387220686,site7,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S018,0.4258536557306726,site2,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S012,0.5538840688021677,site1,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S004,0.2224093893994224,site7,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,THUAS::THUAS_S015,0.49973791415742,site6,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,THUAS::THUAS_S001,0.6072751834810675,site6,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S003,0.7667748179863734,site7,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S007,0.4545924584283689,site2,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,UCR::UCR_S001,0.578820385718941,(Intercept),PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S007,0.524276107163491,site6,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S006,0.09478624217938993,site1,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,IZTECH::IZTECH_S001,0.5123658091303263,site3,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S006,0.5851287943599224,site6,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S009,0.3728062457311113,site1,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,IZTECH::IZTECH_S011,0.3579070107491931,site3,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,IZTECH::IZTECH_S003,0.10908302025843523,site3,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,KNUST::KNUST_S011,0.1692787099625771,site4,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,IZTECH::IZTECH_S017,0.7477815402198288,site3,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,FUSPCEU::FUSPCEU_S018,0.3264594183327316,site2,PASS,
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,TUM::TUM_S007,0.5978929685081228,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,1,interdaily_stability,participant,gaussian,logit,UCR::UCR_S002,0.43713060618905625,(Intercept),PASS,
main__glasses__all_available,main,glasses,all_available,primary,1,interdaily_stability,participant,gaussian,logit,MPI::MPI_S201,0.6344454230642286,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,1,interdaily_stability,participant,gaussian,logit,UCR::UCR_S005,0.3346995314344054,(Intercept),PASS,
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,TUM::TUM_S008,0.5683953847094501,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,TUM::TUM_S001,0.5335754973339842,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,UCR::UCR_S005,0.2679920748774543,(Intercept),PASS,
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S010,0.17964543534818844,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S007,0.3324596816601012,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH::IZTECH_S001,0.1960829164776449,site3,PASS,
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST::KNUST_S005,0.7143105023191255,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM::TUM_S005,0.7422668700297328,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST::KNUST_S002,0.5866545016056982,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S007,0.2554899685386244,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S010,0.3311335011016021,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S015,0.1833523699208025,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST::KNUST_S005,0.8417370051484269,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU::FUSPCEU_S018,0.36194502182970134,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST::KNUST_S002,0.5877556326941379,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,MPI::MPI_S218,0.1370416013039123,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR::UCR_S003,0.39684183074087287,(Intercept),PASS,
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S005,0.15172238979840605,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH::IZTECH_S013,0.7569292604292811,site3,PASS,
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH::IZTECH_S011,0.6932262069814833,site3,PASS,
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM::TUM_S005,0.7478263147472475,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,BAUA::BAUA_S012,0.33890740369331107,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,FUSPCEU::FUSPCEU_S004,0.2667499119546298,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,TUM::TUM_S004,0.1815037079821692,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,BAUA::BAUA_S011,0.48552847388205694,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,BAUA::BAUA_S016,0.3954552652418051,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,MPI::MPI_S201,0.46156226192225086,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,THUAS::THUAS_S001,0.320519088867936,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,KNUST::KNUST_S002,0.05180333152882663,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,KNUST::KNUST_S009,0.2235129013389008,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,BAUA::BAUA_S011,0.5522772089005324,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,MPI::MPI_S206,0.5924323967473666,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,MPI::MPI_S210,0.48086670898395784,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,MPI::MPI_S230,0.08997675968882707,photoperiod_centered_hours,PASS,
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,TUM::TUM_S001,0.2589313427203822,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,FUSPCEU::FUSPCEU_S020,0.23760395940644585,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,KNUST::KNUST_S012,0.6612450446356665,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,MPI::MPI_S226,0.3138218236064081,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,FUSPCEU::FUSPCEU_S013,0.30321337995069564,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,BAUA::BAUA_S025,0.17060356997342657,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,THUAS::THUAS_S005,0.189240992095486,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,MPI::MPI_S218,0.1324098769030633,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,KNUST::KNUST_S008,0.9320060686721592,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,FUSPCEU::FUSPCEU_S014,0.4401266709803619,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,TUM::TUM_S005,0.7886937748290178,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S002,0.5661407895862268,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S022,0.347791586200134,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S001,0.3847033493736831,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S011,0.5569788802333634,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,MPI::MPI_S206,0.5959062390504691,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S012,0.464897429615742,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,THUAS::THUAS_S007,0.3461398198217172,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,KNUST::KNUST_S008,0.40111609393044967,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,THUAS::THUAS_S010,0.1416437257009495,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S014,0.5614700527089287,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,MPI::MPI_S206,0.671727943982764,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,TUM::TUM_S007,0.8700653976487426,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,KNUST::KNUST_S008,0.37966276316705966,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,THUAS::THUAS_S010,0.4850375356107776,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,THUAS::THUAS_S007,0.44084757999774293,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,TUM::TUM_S007,1.1160610840592111,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,MPI::MPI_S206,0.7549724100708042,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,FUSPCEU::FUSPCEU_S014,0.501955317618208,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,THUAS::THUAS_S010,0.3607232944449747,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S005,0.9856692569227768,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S005,0.16309140114307313,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S014,0.5911633313902998,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S008,0.8045199968428633,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,TUM::TUM_S005,0.14897512021712644,site8,PASS,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,MPI::MPI_S221,0.02702335189782356,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S007,0.18709051155085368,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU::FUSPCEU_S014,0.4520525691797808,site2,PASS,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,MPI::MPI_S206,0.5938318233398531,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,IZTECH::IZTECH_S015,0.716667454204001,site3,PASS,
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,THUAS::THUAS_S015,0.31276276772013367,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S003,0.3710735863922204,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S024,0.5944428486886594,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,BAUA::BAUA_S011,0.4312123498471042,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,MPI::MPI_S205,0.4765556654714526,site5,PASS,
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S001,0.8780215240770366,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S007,0.4566102068140635,site7,PASS,
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,IZTECH::IZTECH_S001,0.3726436418780116,site3,PASS,
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,BAUA::BAUA_S011,0.49041303040289447,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,KNUST::KNUST_S005,0.5315647113314624,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,RISE::RISE_S001,1.0540743273319912,site6,PASS,
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,KNUST::KNUST_S011,0.4817470749809269,site4,PASS,
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,IZTECH::IZTECH_S003,0.09436599605085452,site3,PASS,
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,BAUA::BAUA_S011,0.5301510083990959,site1,PASS,
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,BAUA::BAUA_S012,0.42905681305563,site1,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S010,0.15494980774031658,site6,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S007,0.33089027270274457,site6,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH::IZTECH_S001,0.18768724209980667,site3,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST::KNUST_S005,0.6681813778669318,site4,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM::TUM_S005,0.7066366492800735,site7,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST::KNUST_S002,0.5630122924900067,site4,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S007,0.2659985762242901,site6,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S010,0.3041289900925102,site6,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S001,0.6054575927293576,site6,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST::KNUST_S005,0.8063359770507555,site4,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU::FUSPCEU_S018,0.35653872371544204,site2,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST::KNUST_S002,0.5884690314922151,site4,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR::UCR_S003,0.4012880916062767,(Intercept),PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS::THUAS_S005,0.15564234885731304,site6,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE::RISE_S004,0.3678177513986608,site5,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH::IZTECH_S013,0.7394177805032709,site3,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH::IZTECH_S011,0.6762377410475715,site3,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM::TUM_S005,0.7224199874596746,site7,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,BAUA::BAUA_S012,0.35933122969684317,site1,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,FUSPCEU::FUSPCEU_S004,0.306317952539349,site2,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,TUM::TUM_S004,0.19036464036448345,site7,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,BAUA::BAUA_S016,0.46117716648199825,site1,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,TUM::TUM_S009,0.6609549331229074,site7,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,BAUA::BAUA_S009,0.34347039615410896,site1,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,THUAS::THUAS_S001,0.440587877136305,site6,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,KNUST::KNUST_S009,0.2405778002754476,site4,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,KNUST::KNUST_S002,0.06659907243562675,site4,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,IZTECH::IZTECH_S011,0.679757726162398,site3,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,FUSPCEU::FUSPCEU_S018,0.26115639417416764,site2,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,TUM::TUM_S005,0.5956605772827563,site7,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,TUM::TUM_S001,0.2536647389626188,site7,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,FUSPCEU::FUSPCEU_S020,0.21442467754012048,site2,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,THUAS::THUAS_S015,0.1558530656594355,site6,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,KNUST::KNUST_S012,0.6729109084308469,site4,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,FUSPCEU::FUSPCEU_S013,0.2783386219032914,site2,PASS,
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,FUSPCEU::FUSPCEU_S010,0.3087207891621389,site2,PASS,
