run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,omitted_site,observations,participants,sites,refit_error,refit_warnings,term,term_label,estimate_model,std_error,conf_low_model,conf_high_model,p_raw,effect_type,estimate_practical,conf_low_practical,conf_high_practical,interval_method,status
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,TUM,756,131,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02562790548018891,0.04258974340396617,-0.05784645770238707,0.1091022686627649,0.5473479498278779,ratio,1.0259591236729209,0.9437948487418252,1.115276402335656,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,UCR,784,135,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.01234170219770677,0.04852153858739702,-0.1074421703034754,0.08275876590806185,0.7992212131899863,ratio,0.9877341442634042,0.8981284594452876,1.0862797292342037,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,BAUA,647,123,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.11434049782581818,0.03722685569505458,0.0413772014058414,0.18730379424579496,0.0021302046000325,ratio,1.1211338035226428,1.042245167751518,1.2059936033215706,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,FUSPCEU,624,118,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.0915853026394595,0.03875428230678809,0.01562830507145701,0.167542300207462,0.01811639695079315,ratio,1.095910256742948,1.0157510657109927,1.182395304693793,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,IZTECH,643,124,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.1080166792168323,0.03756726699159164,0.03438618891571232,0.1816471695179523,0.0040366023364421,ratio,1.1140663269853373,1.0349842289954811,1.1991910080863843,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,KNUST,659,126,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.10700597921970129,0.06234991238618068,-0.01519760349644064,0.2292095619358432,0.08612233394142871,ratio,1.1129409089776403,0.9849172972710476,1.257605557652325,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,MPI,596,115,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.1382826981572294,0.03779013045655918,0.06421540349130324,0.2123499928231556,2.5297633287099213e-4,ratio,1.148300126723206,1.0663220635206578,1.2365806036864264,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,RISE,664,128,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.10206195503211456,0.04165309558182055,0.02042338784714187,0.18370052221708727,0.01427431838774606,ratio,1.107452081831836,1.0206333723279202,1.201655899959756,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,THUAS,673,128,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.10414661180312854,0.04026501041246334,0.02522864155757015,0.18306458204868692,0.00969480490215386,ratio,1.109763147365055,1.0255495769728082,1.2008919616396545,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,TUM,683,131,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.10842540461223038,0.03747391634448882,0.03497787821736543,0.18187293100709537,0.00381148244128661,ratio,1.1145217672539955,1.0355967992989334,1.1994617697967702,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,UCR,707,135,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.10747175598248096,0.04333747109756061,0.02253187345021665,0.19241163851474524,0.01314263657667933,ratio,1.1134594117352832,1.0227876334156338,1.2121693898874746,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,BAUA,571,121,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.00573275948264355,0.04584136455209425,-0.09558018300691935,0.08411466404163226,0.9004788402411129,difference,-0.00573275948264355,-0.09558018300691935,0.08411466404163226,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,FUSPCEU,550,116,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.01173284438904244,0.04343382387205801,-0.07339588611104726,0.09686157488913216,0.7870590821107597,difference,0.01173284438904244,-0.07339588611104726,0.09686157488913216,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,IZTECH,573,122,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00258671782881623,0.04474320527086569,-0.08510835305496321,0.09028178871259566,0.953897958590976,difference,0.00258671782881623,-0.08510835305496321,0.09028178871259566,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,KNUST,597,125,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.11990220887389816,0.06866620997754393,-0.01468108963695279,0.2544855073847491,0.08078310352791679,difference,0.11990220887389816,-0.01468108963695279,0.2544855073847491,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,MPI,523,113,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-9.308760755220908e-4,0.04757353527383216,-0.09417329182947896,0.09231153967843478,0.984388709983113,difference,-9.308760755220908e-4,-0.09417329182947896,0.09231153967843478,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,RISE,588,126,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.03219362725376028,0.04686392177634322,-0.12404522610969532,0.05965797160217475,0.4921081027261942,difference,-0.03219362725376028,-0.12404522610969532,0.05965797160217475,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,THUAS,605,127,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.00890871935475958,0.04601601683113618,-0.09909845505577544,0.08128101634625624,0.8464887834338832,difference,-0.00890871935475958,-0.09909845505577544,0.08128101634625624,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,TUM,603,129,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00197852429225824,0.04435042974013187,-0.0849467206972743,0.08890376928179078,0.9644172439774256,difference,0.00197852429225824,-0.0849467206972743,0.08890376928179078,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,UCR,630,133,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00188656584750663,0.05059871517036447,-0.09728509355040817,0.10105822524542143,0.970257879650552,difference,0.00188656584750663,-0.09728509355040817,0.10105822524542143,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,BAUA,683,123,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.00516872650468955,0.01303156836674472,-0.03071013116558066,0.02037267815620155,0.6916394468494858,ratio,0.9948446083774718,0.9697566345639064,1.0205816176372893,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,FUSPCEU,660,118,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.00739858110318971,0.01272812639107791,-0.03234525042037618,0.01754808821399676,0.5610530392059347,ratio,0.9926287210241528,0.9681722624899078,1.017702960491823,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,IZTECH,679,124,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.00533977495943713,0.01211333238707734,-0.02908147017087132,0.01840192025199706,0.6593447611315205,ratio,0.994674456297035,0.9713373262250043,1.0185722789578242,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,KNUST,697,126,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.01855203842268852,0.01934555837388065,-0.0193645592509348,0.05646863609631185,0.3375679130998769,ratio,1.0187251966426327,0.9808217294226116,1.0580934283394208,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,MPI,628,115,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00772591621728898,0.01360904082732789,-0.01894731366840885,0.03439914610298682,0.5702355107497346,ratio,1.0077558381163785,0.9812310583458626,1.034997639566844,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,RISE,702,128,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.00357383887690017,0.01291292253349616,-0.02888270197770836,0.021735024223908,0.7819609220974775,ratio,0.9964325396843464,0.9715304163797448,1.0219729505140964,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,THUAS,710,128,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.00283440233132895,0.01302640163474743,-0.02836568038358761,0.02269687572092969,0.8277493184351036,ratio,0.9971696107944592,0.9720328484572828,1.0229564096214503,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,TUM,718,131,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.00185483538819001,0.01215585347274957,-0.02567987039612531,0.02197019961974529,0.8787233173450806,ratio,0.9981468837558946,0.9746470530467286,1.0222133216708518,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,UCR,747,135,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.00822738727939068,0.01400728380227544,-0.03568115905308181,0.01922638449430044,0.5569586414884389,ratio,0.991806365043426,0.964947909345393,1.0194124016580002,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,BAUA,709,123,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02753248345962614,0.01409090959217071,-8.51918504384229e-5,0.05515015876969072,0.05071090229456851,ratio,1.0654485519025527,0.999803857753542,1.1354033173085394,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,FUSPCEU,687,118,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02135878014538833,0.01515537189932746,-0.00834520294960387,0.05106276324038055,0.1587403448282733,ratio,1.050409836790866,0.9809679017215116,1.1247675110375304,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,IZTECH,715,124,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02515228096676295,0.01485868798752715,-0.00397021234630818,0.0542747742798341,0.09050002787669896,ratio,1.0596252069049763,0.9908999070066684,1.1331170496323986,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,KNUST,735,126,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02695481120600275,0.02439386521962885,-0.02085628606819405,0.07476590848019955,0.26916686958487807,ratio,1.064032298793249,0.953111509364562,1.187861778765066,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,MPI,666,115,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.03302585070241475,0.01472486906566409,0.00416563765664518,0.06188606374818432,0.02490570865117538,ratio,1.0790109467639095,1.0096378832916406,1.1531506914544365,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,RISE,738,128,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02344081068748834,0.01565522703922878,-0.00724287047919769,0.05412449185417437,0.13431124033559871,ratio,1.05545764674898,0.983460971124868,1.1327250158252122,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,THUAS,738,128,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02309048780571525,0.01508018521094608,-0.00646613208793262,0.05264710769936313,0.12572475151183385,ratio,1.05460660698125,0.9852214710726778,1.1288782554419785,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,TUM,756,131,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02512962639722042,0.01418239102138802,-0.00266734921936433,0.05292660201380517,0.07641294081118077,ratio,1.0595699339787903,0.993877023740445,1.129604989525357,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,UCR,784,135,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02341711963007672,0.01658681862974128,-0.00909244750231418,0.05592668676246763,0.15801153819389022,ratio,1.055400072391622,0.979281505288894,1.1374352592063326,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,BAUA,709,123,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.19114627646662788,0.06723099491707761,0.05937594778436037,0.3229166051488954,0.00446732246602539,difference,0.19114627646662788,0.05937594778436037,0.3229166051488954,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,FUSPCEU,687,118,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.1752711625807839,0.0650131866294059,0.04784765826696738,0.30269466689460045,0.00701918894918789,difference,0.1752711625807839,0.04784765826696738,0.30269466689460045,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,IZTECH,715,124,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.1872121668221107,0.06604707008549866,0.05776228817014056,0.31666204547408083,0.00458936592478201,difference,0.1872121668221107,0.05776228817014056,0.31666204547408083,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,KNUST,735,126,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.04591043052749519,0.10783855232072267,-0.16544924816605946,0.25727010922104987,0.6703024120352067,difference,0.04591043052749519,-0.16544924816605946,0.25727010922104987,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,MPI,666,115,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.22180003022765749,0.06869417707528613,0.08716191721247968,0.3564381432428353,0.00124309081787602,difference,0.22180003022765749,0.08716191721247968,0.3564381432428353,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,RISE,738,128,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.25990333722956666,0.06634637654174676,0.12986682870300997,0.3899398457561234,8.952011370436783e-5,difference,0.25990333722956666,0.12986682870300997,0.3899398457561234,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,THUAS,738,128,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.18712967600445743,0.06895937186733156,0.051971790747983,0.32228756126093183,0.00665520360210055,difference,0.18712967600445743,0.051971790747983,0.32228756126093183,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,TUM,756,131,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.1897085742104943,0.06348227382188633,0.06528560386288726,0.31413154455810133,0.00280469042582111,difference,0.1897085742104943,0.06528560386288726,0.31413154455810133,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,UCR,784,135,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.15938128464417536,0.07335007235969591,0.01561778455576451,0.3031447847325862,0.02978896070599583,difference,0.15938128464417536,0.01561778455576451,0.3031447847325862,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,BAUA,709,123,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.11989127842750728,0.06568111931101837,-0.00884134988636693,0.24862390674138152,0.06794766160493249,difference,0.11989127842750728,-0.00884134988636693,0.24862390674138152,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,FUSPCEU,687,118,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.11765771287746392,0.0645769840653231,-0.00891085012078628,0.2442262758757141,0.06845863258844624,difference,0.11765771287746392,-0.00891085012078628,0.2442262758757141,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,IZTECH,715,124,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.11778227983639494,0.06451123814783478,-0.0086574235314476,0.2442219832042375,0.0678858564001065,difference,0.11778227983639494,-0.0086574235314476,0.2442219832042375,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,KNUST,735,126,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.0743157073806055,0.10523757596617818,-0.13194615133340165,0.28057756609461265,0.48008190223990327,difference,0.0743157073806055,-0.13194615133340165,0.28057756609461265,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,MPI,666,115,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.12448398003489676,0.06530018708211675,-0.0035020348297797,0.2524699948995732,0.05660685950358006,difference,0.12448398003489676,-0.0035020348297797,0.2524699948995732,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,RISE,738,128,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.18331564844880496,0.06481006067383646,0.05629026369222981,0.3103410332053801,0.0046765817750458304,difference,0.18331564844880496,0.05629026369222981,0.3103410332053801,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,THUAS,738,128,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.11618588530246024,0.0644852821800046,-0.01020294530325129,0.24257471590817176,0.07158589936225367,difference,0.11618588530246024,-0.01020294530325129,0.24257471590817176,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,TUM,756,131,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.12142346437326332,0.05819239568156946,0.00736846466328305,0.2354784640832436,0.03692553309874411,difference,0.12142346437326332,0.00736846466328305,0.2354784640832436,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,UCR,784,135,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.08134726371608988,0.07070083547914711,-0.05722382749993007,0.21991835493210984,0.2499033391466158,difference,0.08134726371608988,-0.05722382749993007,0.21991835493210984,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,BAUA,649,123,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.3471411724848922,0.06469418273139083,0.2203429043221131,0.4739394406476712,8.055582428958912e-8,difference,0.3471411724848922,0.2203429043221131,0.4739394406476712,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU,625,118,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.3175594300999235,0.06310052793525357,0.19388466794136297,0.441234192258484,4.838835321688565e-7,difference,0.3175594300999235,0.19388466794136297,0.441234192258484,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,IZTECH,648,124,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.3427577498897446,0.0632611509327656,0.21876817244097163,0.4667473273385176,6.022237207955947e-8,difference,0.3427577498897446,0.21876817244097163,0.4667473273385176,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,KNUST,671,126,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.26856133719008557,0.10558361243916552,0.06162125945168595,0.4755014149284852,0.01097200358124809,difference,0.26856133719008557,0.06162125945168595,0.4755014149284852,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,MPI,604,115,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.38795026709775626,0.06689605552417466,0.25683640756258225,0.5190641266329303,6.659247144852885e-9,difference,0.38795026709775626,0.25683640756258225,0.5190641266329303,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,RISE,670,128,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.3967421968581337,0.06669548118014469,0.2660214558134812,0.5274629379027862,2.705086238118153e-9,difference,0.3967421968581337,0.2660214558134812,0.5274629379027862,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,THUAS,671,128,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.3272259969006686,0.06636726430354986,0.1971485491132602,0.45730344468807704,8.200549759189999e-7,difference,0.3272259969006686,0.1971485491132602,0.45730344468807704,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,TUM,687,131,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.3355999203314048,0.06052693361363339,0.2169693103540366,0.454230530308773,2.9456337995753812e-8,difference,0.3355999203314048,0.2169693103540366,0.454230530308773,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,UCR,711,135,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.24605023983611077,0.07074289780955058,0.1073967079673942,0.38470377170482734,5.049983551256937e-4,difference,0.24605023983611077,0.1073967079673942,0.38470377170482734,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,BAUA,634,122,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02214052708773572,0.0972170260654344,-0.1684013426846073,0.21268239686007875,0.8198458022728394,difference,0.02214052708773572,-0.1684013426846073,0.21268239686007875,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU,609,117,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.01137721693643423,0.09916811692268088,-0.1829887206466773,0.20574315451954575,0.9086618609288272,difference,0.01137721693643423,-0.1829887206466773,0.20574315451954575,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,IZTECH,632,123,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.04132623023176692,0.09498150732366348,-0.14483410331994084,0.22748656378347465,0.6634915521639257,difference,0.04132623023176692,-0.14483410331994084,0.22748656378347465,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,KNUST,666,125,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.05347928587010633,0.15891614811709637,-0.3649492127414478,0.25799064100123514,0.7364748643132013,difference,-0.05347928587010633,-0.3649492127414478,0.25799064100123514,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,MPI,594,115,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02211742056888388,0.10270594191698196,-0.17918252658666337,0.22341736772443113,0.8294967573128362,difference,0.02211742056888388,-0.17918252658666337,0.22341736772443113,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,RISE,653,127,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.10303789643529904,0.10352482336023816,-0.09986702885663852,0.30594282172723664,0.31959206976867527,difference,0.10303789643529904,-0.09986702885663852,0.30594282172723664,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,THUAS,659,127,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.01794800341956393,0.1008617268965056,-0.17973734871610184,0.2156333555552297,0.8587648973646574,difference,0.01794800341956393,-0.17973734871610184,0.2156333555552297,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,TUM,671,130,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02145495498919504,0.09407926189500508,-0.1629370100171263,0.2058469199955164,0.8196058883626006,difference,0.02145495498919504,-0.1629370100171263,0.2058469199955164,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,UCR,698,134,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.0575931261477262,0.11104586356073871,-0.2752390193589228,0.16005276706347038,0.6040099287235186,difference,-0.0575931261477262,-0.2752390193589228,0.16005276706347038,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,BAUA,598,123,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.4761303963627973,0.09152552429050152,0.2967436650872685,0.655517127638326,1.9698580929733597e-7,difference,0.4761303963627973,0.2967436650872685,0.655517127638326,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU,581,118,8,,,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.4111267472745024,0.09265363683645016,0.22952895603840645,0.5927245385105984,9.111820198959172e-6,difference,0.4111267472745024,0.22952895603840645,0.5927245385105984,wald_normal,PASS
