data_scenario,placement,sample_scenario,metric_order,metric_id,manuscript_name,abbreviation,statistic,degrees_freedom,p_raw,comparison_method,comparison_status,predictor,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,observations,participants,participant_days,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max,row_key_hash,model_frame_sha256,final_converged,final_positive_definite_hessian,final_singular,final_max_gradient,final_convergence_message,reduced_formula,full_formula,reduced_warnings,full_ml_warnings,final_warnings,fit_errors,p_adjusted,raw_significant,adjusted_significant,p_raw_display,p_adjusted_display
gap_timing_unaware,chest,primary_gap_common_sample,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,0.8878632096111687,1,0.34605701539761896,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,9.088820442284495,9.934165871802897,-10.381786882896124,28.559427767465117,normal,ESTIMABLE,9.088820442284495,-10.381786882896124,28.559427767465117,difference,min,,,,9.088820442284495,-10.381786882896124,28.559427767465117,,,,116.404719095731,0.07807948434470141,-0.08918699313520238,0.24534596182460525,894,154,894,894,,,8,86,68,18,68,006628d542b74969b1d92ccf79ce79289a0356823e6a7e6b7d0e01bcf2182f32,ebde46599419df01fe2f7a480b510e7eba0801b82a44de66b87aa0e5a7221cdc,TRUE,TRUE,FALSE,1.5643308870494366e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.4525360970584248,FALSE,FALSE,0.346,0.453
gap_timing_unaware,chest,primary_gap_common_sample,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,0.17834622676491563,1,0.6727983360259089,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,4.109003613943401,9.97681627177812,-15.44519695911488,23.66320418700168,normal,ESTIMABLE,4.109003613943401,-15.44519695911488,23.66320418700168,difference,min,,,,4.109003613943401,-15.44519695911488,23.66320418700168,,,,108.40780163873292,0.03790320947229041,-0.1424731128723164,0.2182795318168972,894,154,894,894,,,8,86,68,18,68,d88e566c599384d1f195c44ca3101998c8972cae909ec832f57014d43a324e5e,94d88157991b8e5ff4bcbbfd044978d0cec01f757a6afd2cfacc60198c7a53c1,TRUE,TRUE,FALSE,3.601599019020796e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.7625047808293633,FALSE,FALSE,0.673,0.763
gap_timing_unaware,chest,primary_gap_common_sample,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,2.8577917755537783,1,0.09093225200417328,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-14.736794664505616,8.909006113141974,-32.19812578431105,2.7245364552998215,normal,ESTIMABLE,-14.736794664505616,-32.19812578431105,2.7245364552998215,difference,min,,,,-14.736794664505616,-32.19812578431105,2.7245364552998215,,,,113.03729500919763,-0.13037108383836066,-0.2848451547048357,0.02410298702811431,826,154,826,826,,,8,86,68,18,68,3f1aa671f73944460243e8874d78c4bd9dc1518c819b0e6635c7e979e9740e46,6c4e6db3eb4e39f584c5ca2ffa1c6c0943f45927dd48c4770f0b1959b9db3cbc,TRUE,TRUE,FALSE,4.46016201749444e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.25764138067849096,FALSE,FALSE,0.091,0.258
gap_timing_unaware,chest,primary_gap_common_sample,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,0.05925737831057631,1,0.8076735574625699,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-3.364280435391067,14.4430385635661,-31.67211584730373,24.943554976521597,normal,ESTIMABLE,-3.364280435391067,-31.67211584730373,24.943554976521597,difference,min,,,,-3.364280435391067,-31.67211584730373,24.943554976521597,,,,148.23234110866915,-0.02269599474870812,-0.21366535541717507,0.16827336591975883,795,154,795,795,,,8,86,68,18,68,33996b0089aaf2b2879e57e544a1e66b35f3bb2730a7f57c9cf9f2366a300cb2,fa3edab2a09b0527185ac98eb1f811198a162d8b170154de57023fe74439c5bb,TRUE,TRUE,FALSE,4.001776687800884e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.8581531548039805,FALSE,FALSE,0.808,0.858
gap_timing_unaware,chest,primary_gap_common_sample,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,2.164623881380976,1,0.14121917247437307,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-20.620870346424752,14.313574413817785,-48.67496068754161,7.433219994692109,normal,ESTIMABLE,-20.620870346424752,-48.67496068754161,7.433219994692109,difference,min,,,,-20.620870346424752,-48.67496068754161,7.433219994692109,,,,143.63379537311866,-0.14356558839692116,-0.3388823679072065,0.05175119111336419,784,154,784,784,,,8,86,68,18,68,96678cd62b86af887b9abd8499ee0b92732dd345f9073a77838b1fe28194c9dc,e01d083d20ba66141fcd19268ec95db2b1de47468cbe520b948c66c277e4da81,TRUE,TRUE,FALSE,1.8681021174415943e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.3010027947682995,FALSE,FALSE,0.141,0.301
gap_timing_unaware,chest,primary_gap_common_sample,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,1.4048793743097576,1,0.23590830972397,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.07681131860147863,0.06633534534526372,-0.2068262063802222,0.05320356917726493,normal,ESTIMABLE,0.8378932299444257,0.6211175399658704,1.1303256140943627,ratio,ratio,,,,,,,,,,0.6633055643245969,-0.1158008054397838,-0.31181135438057206,0.08020974350100446,847,154,847,847,,,8,86,68,18,68,d8a6f9bd7b21d092b7d4276dd906d5773d32aa73fab398eae714ab09ab1d1d89,d3542d81b09b62cb69f58cb91c04c0db7d607efb7c5fc1b07f8bc7101ba26075,TRUE,TRUE,FALSE,1.999751475523226e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.3645855695734082,FALSE,FALSE,0.236,0.365
gap_timing_unaware,chest,primary_gap_common_sample,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,0.9103862814973808,1,0.340011947648688,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.03589847523665426,0.03861804148249275,-0.11158844569581385,0.03979149522250531,normal,ESTIMABLE,-0.03589847523665426,-0.11158844569581385,0.03979149522250531,difference,dimensionless,,,,,,,,,,0.16318542516441825,-0.21998579346460984,-0.6838138000583224,0.24384221312910268,723,152,723,723,,,8,84,68,18,68,98ac1f4c6bf77fb8ff69ddb65470349cf20f3ea2568ea147efcb580a465067b7,5dd9959dfa8545a47a2d3a7790845570df87bef5837a402b2e488463ee6f1f34,TRUE,TRUE,FALSE,1.9277308638265825e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.4525360970584248,FALSE,FALSE,0.340,0.453
gap_timing_unaware,glasses,primary_gap_common_sample,1,interdaily_stability,Interdaily stability,IS,1.449263787012414,1,0.2308169256980252,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,0.04729696427316456,0.03928796610355285,-0.03042400440086005,0.1250179329471892,t(131),ESTIMABLE,1.0484333100906214,0.9700341475923798,1.1331687739403986,odds ratio,odds ratio,0.00472969642731645,-0.003042400440086,0.01250179329471891,,,,1.0047408990962414,0.9969622229701892,1.0125802673938522,0.4452320212581423,0.10622992510626753,-0.06833292069803855,0.2807927709105736,141,141,,811,,,9,79,62,18,68,38dd7f3eba32523cd5f1c70ef2d48f33e6612a399e074ae0a73dbbe55d1bd3c2,68fba4e999a12a36ff071b1e195389f5a0ba2f9e7f2cb6b2b08be33e962b4016,TRUE,TRUE,FALSE,,,response ~ site,response ~ site + age_decade,,,,,0.3923887736866428,FALSE,FALSE,0.231,0.392
gap_timing_unaware,glasses,primary_gap_common_sample,2,intradaily_variability,Intradaily variability,IV,5.35888305240917,1,0.02217204838938784,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,-0.08024777391732077,0.0346653711279548,-0.14882414705936464,-0.01167140077527688,t(131),ESTIMABLE,-0.08024777391732077,-0.14882414705936464,-0.01167140077527688,difference,dimensionless,-0.00802477739173207,-0.01488241470593646,-0.00116714007752768,,,,-0.00802477739173207,-0.01488241470593646,-0.00116714007752768,0.3795396802584897,-0.2114344773191228,-0.3921174907403787,-0.03075146389786687,141,141,,811,,,9,79,62,18,68,9a14132ff6e0fce84abb964bd2b3959cd514d55560c76282aaf1f5b2c1104c87,b980f608ecc9e5a2d7fc75f4600637a3a76f1d311e9b9968e3dd6b8c680ef088,TRUE,TRUE,FALSE,,,response ~ site,response ~ site + age_decade,,,,,0.07538496452391866,TRUE,FALSE,0.022,0.075
gap_timing_unaware,glasses,primary_gap_common_sample,3,daily_geometric_mean_medi,Mean melEDI,Mean,3.0449284685407747,1,0.08098968376794725,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.04893235843989334,0.02895377816046915,-0.00781600397098857,0.10568072085077523,normal,ESTIMABLE,1.119263544092399,0.9821639648692504,1.275500757453516,ratio,ratio,0.00489323584398933,-7.81600397098857e-4,0.01056807208507752,,,,1.0113308046518676,0.9982019170684886,1.02463237041411,0.44240672464720665,0.11060491559868132,-0.01766700987020794,0.2388768410675706,809,141,809,809,,,9,79,62,18,68,3b7a77b935284d441ac1d2ebe202b78d6433bb93df2943cbbd882bcf5fd3ed62,282b1466c572936bcdec280f0073d7b5bc30f110970c5babe43b2260c5614a9f,TRUE,TRUE,FALSE,2.3573534235765692e-5,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.17210307800688793,FALSE,FALSE,0.081,0.172
gap_timing_unaware,glasses,primary_gap_common_sample,4,m10_mean_medi,Brightest 10 h mean,M10mean,9.18174473162594,1,0.0024444089500075,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.1168442809985876,0.03938616584584854,0.03964881445160294,0.19403974754557224,normal,ESTIMABLE,1.3087125917826128,1.0955919043176094,1.5632907117519623,ratio,ratio,0.01168442809985876,0.00396488144516029,0.01940397475455722,,,,1.0272695807853256,1.0091712776950446,1.0456924557119116,0.645812341157198,0.18092605785330815,0.06139370824124894,0.3004584074653674,809,141,809,809,,,9,79,62,18,68,7849e3afde56116ec79a0fb6b3c9cc70848c1c2438db714dd41971ce77d97afc,c6e9cb8bb38cf88ec3f43d4e53c4f884dc7ff672018b2b843ca77a6d365ba20e,TRUE,TRUE,FALSE,7.438529792125337e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.01385165071670916,TRUE,TRUE,0.002,0.014
gap_timing_unaware,glasses,primary_gap_common_sample,5,l10_mean_medi,Darkest 10 h mean,L10mean,3.6877501029041593,1,0.05481350811536609,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.04033859651589251,0.02164773586040875,-0.08276737914912985,0.00209018611734483,normal,ESTIMABLE,0.9113000696873508,0.8264805182245899,1.004824431670992,ratio,ratio,-0.00403385965158925,-0.00827673791491298,2.090186117344836e-4,,,,0.9907546979600034,0.9811225601351654,1.0004813989748509,0.3272298697733204,-0.12327296571011678,-0.25293344769065457,0.00638751627042102,809,141,809,809,,,9,79,62,18,68,4f254373010ff64a0dcde67a196211bb0150444b0a5dcc47e5ed4fd7a8e98433,cc7e10ac7e56adf9d33e41b57f185fa6ded0009766349f5b85e215e0be5cff66,TRUE,TRUE,FALSE,1.7101591254231607e-5,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.1331185197087462,FALSE,FALSE,0.055,0.133
gap_timing_unaware,glasses,primary_gap_common_sample,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,12.2649650957801,1,4.6154185086726287e-4,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.24317789203691767,0.06800456318930488,0.10989139740150183,0.3764643866723335,normal,ESTIMABLE,1.2752954688495513,1.116156846342519,1.45712364547832,ratio,ratio,0.02431778920369176,0.01098913974015018,0.03764643866723335,,,,1.0246158780221009,1.0110497421221745,1.0383640425953828,1.4679809449800936,0.16565466525194936,0.07485887182479198,0.2564504586791067,809,141,809,809,,,9,79,62,18,68,30c33a84ea2da4b16a5bf6ab2e9626bff8612fcaafd427f18c50e81716a86e90,a57d09d0683d9eeb4e150bdbbee4b0364dc8b281e27939dd190f4636c37de6dc,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.00784621146474346,TRUE,TRUE,<0.001,0.008
gap_timing_unaware,glasses,primary_gap_common_sample,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,3.80152289798616,1,0.05120598985161859,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.11557186052192894,0.05894463524138137,4.249836697105269e-5,0.2311012226768868,normal,ESTIMABLE,1.1225151761764844,1.0000424992700394,1.2599867722284448,ratio,ratio,0.01155718605219289,4.249836697105269e-6,0.02311012226768868,,,,1.011624228351423,1.0000042498457278,1.0233792301837628,2.4804018959042984,0.04659400587975847,1.713366170265676e-5,0.09317087809781428,719,140,719,719,,,9,78,62,18,68,e401ed06a17cb4c52e7d76638875cf4251a516aa7b66479f5474c46db1604acc,01e20c0f42d7f73ad9100a248af6f1e95d6ad0136c1539779c5458946008ff95,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.1331185197087462,FALSE,FALSE,0.051,0.133
gap_timing_unaware,glasses,primary_gap_common_sample,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,0.6269914995118597,1,0.4284610038010355,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.05259597993857936,0.07063783128705119,-0.19104358520721623,0.08585162533005752,normal,ESTIMABLE,-0.05259597993857936,-0.19104358520721623,0.08585162533005752,difference,h,-0.00525959799385793,-0.01910435852072162,0.00858516253300575,-3.1557587963147617,-11.462615112432976,5.151097519803452,-0.00525959799385793,-0.01910435852072162,0.00858516253300575,1.0332644851300266,-0.05090272693536027,-0.18489320784423868,0.08308775397351813,653,139,653,653,,,9,77,62,18,68,2927c079fe845f166d06b7a433831cb2a5fb1594abf0a29590536e99a32a96a1,46d35033e0d91c5685f3d2249225bdb87ff465e5d6d9c37f788fb75f751e2054,TRUE,TRUE,FALSE,5.911715561524034e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.6621670058743276,FALSE,FALSE,0.428,0.662
gap_timing_unaware,glasses,primary_gap_common_sample,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,0.31144655080242956,1,0.5767938776337828,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.01045974705330003,0.01872410874679105,-0.02623883173302182,0.04715832583962189,normal,ESTIMABLE,1.010514641434346,0.9741024152568696,1.0482879670141374,ratio,ratio,0.00104597470533,-0.00262388317330218,0.00471583258396218,,,,1.001046521927649,0.9973795561993232,1.0047269696223629,1.9540129205161176,0.0053529569551348,-0.01342817719244728,0.02413409110271689,771,141,771,771,,,9,79,62,18,68,4ca5c245ab5075ef3bf09377c2f07f235b267c57935e8a68e5c7f81aa4b28617,5b55274c31c332c79db9344eed247696a50ddde69b07c59fd7529a74322e1cc7,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.754268916905716,FALSE,FALSE,0.577,0.754
gap_timing_unaware,glasses,primary_gap_common_sample,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,6.197146334832155,1,0.01279564537483023,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.05963884186449274,0.02458968816608091,0.01144393866790339,0.10783374506108208,normal,ESTIMABLE,1.1471992168956109,1.0267008904152737,1.2818397797566805,ratio,ratio,0.00596388418644927,0.00114439386679033,0.01078337450610821,,,,1.013827072641416,1.0026385390914736,1.0251404600425893,0.4038958746297237,0.14765895274163757,0.028333883524794,0.26698402195848114,809,141,809,809,,,9,79,62,18,68,8a616e067390254785905dd342b4aaa0adc1dbe10be5c25f5ab27694e70f039a,8385bf4ff42e4611fe649e292a3ed61268a5e47d08f53a567bf8b35b1c2a7c59,TRUE,TRUE,FALSE,7.84609710535733e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.05438149284302848,TRUE,FALSE,0.013,0.054
gap_timing_unaware,glasses,primary_gap_common_sample,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,0.20948896214213164,1,0.6471682453649236,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,2.5153927993455705,5.7872856179800545,-8.827478580141964,13.858264178833103,normal,ESTIMABLE,2.5153927993455705,-8.827478580141964,13.858264178833103,difference,min,0.25153927993455705,-0.8827478580141964,1.3858264178833104,2.5153927993455705,-8.827478580141964,13.858264178833103,0.25153927993455705,-0.8827478580141964,1.3858264178833104,107.5851026757972,0.02338049355146866,-0.08205112381351877,0.12881211091645609,809,141,809,809,,,9,79,62,18,68,bfebbaae614bbd13757ef64a8472950009b0fa84efb5d8637b8fd6e4edb49f20,44c09b0b3ce322d4015a63a0b62003aad0169a9be91570450d7304de32633898,TRUE,TRUE,FALSE,6.630216375924647e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.7858471550859786,FALSE,FALSE,0.647,0.786
gap_timing_unaware,glasses,primary_gap_common_sample,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,0.479289461269218,1,0.4887443378452105,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-4.08378024396559,6.110254722220935,-16.059659435884413,7.892098947953231,normal,ESTIMABLE,-4.08378024396559,-16.059659435884413,7.892098947953231,difference,min,-0.408378024396559,-1.6059659435884412,0.7892098947953231,-4.08378024396559,-16.059659435884413,7.892098947953231,-0.408378024396559,-1.6059659435884412,0.7892098947953231,109.21922313392903,-0.03739067287594504,-0.1470405939089258,0.07225924815703569,809,141,809,809,,,9,79,62,18,68,5e79dae6fee7edd71f23f3421f2d9da6afe2f2a2418a0c5f18ba4fbe37477eaf,8689474a7609147d083619604669cf143cd776e08988d66e3d21439471b42399,TRUE,TRUE,FALSE,6.175469025038183e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.6923878119473815,FALSE,FALSE,0.489,0.692
gap_timing_unaware,glasses,primary_gap_common_sample,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,0.10902147752494784,1,0.741260931493598,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,1.5313372555335532,5.030792390279264,-8.328834643111971,11.39150915417908,normal,ESTIMABLE,1.5313372555335532,-8.328834643111971,11.39150915417908,difference,min,0.1531337255533553,-0.8328834643111971,1.139150915417908,1.5313372555335532,-8.328834643111971,11.39150915417908,0.1531337255533553,-0.8328834643111971,1.139150915417908,106.89896049877991,0.01432509023837543,-0.0779131490544946,0.10656332953124548,737,141,737,737,,,9,79,62,18,68,b913ab772b2eb81729c48be2de647c62cf48f739345693fb7861568b787aed00,66078116122445277281138cadc7096c80b5564da9dd1d2e68ecfcda086cacca,TRUE,TRUE,FALSE,1.2641976354643705e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.7875897397119478,FALSE,FALSE,0.741,0.788
gap_timing_unaware,glasses,primary_gap_common_sample,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,0.10930329329858068,1,0.7409387247384295,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-2.768140357545939,8.667630582751116,-19.75638413103604,14.220103415944164,normal,ESTIMABLE,-2.768140357545939,-19.75638413103604,14.220103415944164,difference,min,-0.2768140357545939,-1.975638413103604,1.4220103415944163,-2.768140357545939,-19.75638413103604,14.220103415944164,-0.2768140357545939,-1.975638413103604,1.4220103415944163,149.51806469114254,-0.01851375192197711,-0.13213376037100624,0.09510625652705204,720,140,720,720,,,9,78,62,18,68,87d50b179b28895977ae358c1cc9f7678e113e5996e92effaec0cc3b1b681adb,71ff3b4a05d42f391a77bf8dd80c2d3fcd4c2f1062a2226d7e5fff010e38543a,TRUE,TRUE,FALSE,1.3369572116062043e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.7875897397119478,FALSE,FALSE,0.741,0.788
gap_timing_unaware,glasses,primary_gap_common_sample,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,0.01005327171515091,1,0.9201331457046552,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.7289793407101535,8.716386392487038,-16.354824063899443,17.81278274531975,normal,ESTIMABLE,0.7289793407101535,-16.354824063899443,17.81278274531975,difference,min,0.07289793407101534,-1.6354824063899442,1.781278274531975,0.7289793407101535,-16.354824063899443,17.81278274531975,0.07289793407101534,-1.6354824063899442,1.781278274531975,157.66156388246756,0.00462369725860126,-0.10373374246174244,0.11298113697894498,684,141,684,684,,,9,79,62,18,68,74f22f3138424233ef8c398126f6d8be5cc15c5cbe0bfb176509a74e5fddfe01,80a62b6eaa02c026bf6bdcfcc8e142c4366c2aee97582cc580ba70e36d706571,TRUE,TRUE,FALSE,5.82986103836447e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.9201331457046552,FALSE,FALSE,0.920,0.920
gap_timing_unaware,glasses,primary_gap_common_sample,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,9.583831677362014,1,0.00196298309500189,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.11970352638629028,0.03944118707065388,0.04240022022030185,0.1970068325522787,normal,ESTIMABLE,1.3173571301452802,1.1025548911811882,1.5740076273984052,ratio,ratio,0.01197035263862902,0.00424002202203018,0.01970068325522787,,,,1.027946122400828,1.0098108251738185,1.0464071133095778,0.6634141854851014,0.1804355845945029,0.06391213987879679,0.296959029310209,757,141,757,757,,,9,79,62,18,68,31e75550cb4cf6aa97035b0864ed8662940d003e97ac0cfc5945cae80277424d,f94a4873a15cdd84c523791482104b6cef848aea3935c71eced67713260b770d,TRUE,TRUE,FALSE,5.893525667488575e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.01385165071670916,TRUE,TRUE,0.002,0.014
gap_timing_unaware,glasses,primary_gap_common_sample,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,2.0197709185451913,1,0.15526256353996412,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.01108338605474817,0.00806450601347687,-0.00472275528477318,0.02688952739426953,normal,ESTIMABLE,0.01108338605474817,-0.00472275528477318,0.02688952739426953,difference,dimensionless,0.00110833860547481,-4.7227552847731847e-4,0.00268895273942695,,,,0.00110833860547481,-4.7227552847731847e-4,0.00268895273942695,0.11555245561038216,0.0959164908802886,-0.04087109408299631,0.23270407584357353,687,137,687,687,,,9,76,61,18,68,741136d70f95f63ff4e5226715e991d9deed7fc706d7365104b93ec7d8b33adf,eccce0a4e03556762df759cf4b2b79b8c7b503b22150b2d5059411be0df70eef,TRUE,TRUE,FALSE,8.594724931754172e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.2932737311310433,FALSE,FALSE,0.155,0.293
gap_timing_unaware,glasses,primary_gap_common_sample,1,interdaily_stability,Interdaily stability,IS,0.8709310067940965,1,0.35241460491923127,nested partial F test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.06735219587418939,0.07217052810884807,-0.07541832422734243,0.2101227159757212,t(131),ESTIMABLE,1.0696721459568286,0.927355469915454,1.2338294612530856,odds ratio,odds ratio,,,,,,,,,,0.4452320212581423,0.15127437528833776,-0.1693910604502892,0.4719398110269647,141,141,,811,,,9,79,62,18,68,38dd7f3eba32523cd5f1c70ef2d48f33e6612a399e074ae0a73dbbe55d1bd3c2,68fba4e999a12a36ff071b1e195389f5a0ba2f9e7f2cb6b2b08be33e962b4016,TRUE,TRUE,FALSE,,,response ~ site,response ~ site + biological_sex,,,,,0.5446407530569938,FALSE,FALSE,0.352,0.545
gap_timing_unaware,glasses,primary_gap_common_sample,2,intradaily_variability,Intradaily variability,IV,0.3039839489858505,1,0.5823347491164915,nested partial F test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.03570047914624002,0.0647513337833601,-0.09239310481057224,0.1637940631030523,t(131),ESTIMABLE,0.03570047914624002,-0.09239310481057224,0.1637940631030523,difference,dimensionless,,,,,,,,,,0.3795396802584897,0.09406257369960846,-0.24343463836942397,0.43155978576864096,141,141,,811,,,9,79,62,18,68,9a14132ff6e0fce84abb964bd2b3959cd514d55560c76282aaf1f5b2c1104c87,b980f608ecc9e5a2d7fc75f4600637a3a76f1d311e9b9968e3dd6b8c680ef088,TRUE,TRUE,FALSE,,,response ~ site,response ~ site + biological_sex,,,,,0.6187306709362722,FALSE,FALSE,0.582,0.619
gap_timing_unaware,glasses,primary_gap_common_sample,3,daily_geometric_mean_medi,Mean melEDI,Mean,4.523589341544607,1,0.03343062538666593,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.10945774567893056,0.05292947390680632,-0.2131976082569235,-0.00571788310093766,normal,ESTIMABLE,0.7772169337915057,0.6120718296582339,0.9869203791155782,ratio,ratio,,,,,,,,,,0.44240672464720665,-0.24741429002060647,-0.4819040859447515,-0.01292449409646144,809,141,809,809,,,9,79,62,18,68,3b7a77b935284d441ac1d2ebe202b78d6433bb93df2943cbbd882bcf5fd3ed62,282b1466c572936bcdec280f0073d7b5bc30f110970c5babe43b2260c5614a9f,TRUE,TRUE,FALSE,1.0239773473585956e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.18715678258127852,TRUE,FALSE,0.033,0.187
gap_timing_unaware,glasses,primary_gap_common_sample,4,m10_mean_medi,Brightest 10 h mean,M10mean,4.106732084293753,1,0.04271281917047185,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.14549101555042562,0.07385702444963534,-0.290248123477005,-7.339076238462028e-4,normal,ESTIMABLE,0.7153341923695143,0.5125684569323808,0.9983115422969744,ratio,ratio,,,,,,,,,,0.645812341157198,-0.22528373380063896,-0.44943105756840185,-0.00113641003287603,809,141,809,809,,,9,79,62,18,68,7849e3afde56116ec79a0fb6b3c9cc70848c1c2438db714dd41971ce77d97afc,c6e9cb8bb38cf88ec3f43d4e53c4f884dc7ff672018b2b843ca77a6d365ba20e,TRUE,TRUE,FALSE,1.2926193448947745e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.18715678258127852,TRUE,FALSE,0.043,0.187
