site,Id,position,local_date,profile_variant,measurement_construct,expected_real_minutes,valid_medi_real_minutes,valid_light_real_minutes,diary_state_domain_complete,unknown_diary_state_real_minutes,daily_ordinary_support,daily_profile_support,daily_geometric_mean_medi_lx,m10_mean_medi_lx,m10_midpoint_clock_minute,m10_onset_clock_minute,m10_offset_clock_minute,l10_mean_medi_lx,l10_midpoint_clock_minute,l10_onset_clock_minute,l10_offset_clock_minute,duration_above_1000_h,duration_above_250_full_day_h,longest_bout_above_250_observed_h,longest_bout_above_250_observed_lower_bound_h,longest_bout_above_250_possible_h,longest_bout_above_250_possible_upper_bound_h,longest_bout_above_250_exact_only_sensitivity_h,longest_bout_above_250_h,longest_bout_above_250_exact_identifiable,longest_bout_above_250_censored,longest_bout_above_250_missing_invalid_breaks_runs,longest_bout_above_250_estimate_interpretation,longest_bout_above_250_onset_utc,longest_bout_above_250_offset_utc,longest_bout_above_250_winner_selection_rule,longest_bout_above_250_day_boundary_contact,longest_bout_above_250_selected_winner_day_boundary_contact,longest_bout_above_250_any_winning_run_day_boundary_contact,longest_bout_above_250_censor_reason,first_timing_above_250_clock_minute,last_timing_above_250_clock_minute,mean_timing_above_250_clock_minute,dose_observed_medi_lx_h,dose_corrected_medi_lx_h,dose_correction_factor,dose_relevance_coverage,mder,mder_medi_integral_lx_h,mder_light_integral_lx_h,mder_ordinary_paired_coverage,mder_medi_profile_coverage,mder_light_profile_coverage,mder_minimum_support,mder_passes_ordinary_paired_support,mder_passes_medi_profile_support,mder_passes_light_profile_support,mder_support_threshold_enforced,mder_ratio_scaled_or_weighted,mder_estimable,mder_failure_reason,duration_above_250_wake_h,duration_below_10_pre_sleep_h,duration_below_1_sleep_environment_h,serial,file.name,source_modality,source_repository,source_commit,source_doi,source_sha256,approved_anomalous_day,passes_registered_90pct_support,mder_descending_rank_within_position
KNUST,KNUST_S010,chest,2024-12-10,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1300,1300,TRUE,0,0.9027777777777778,0.805995312424965,1.180774831278818,8.749916571108287,720,420,1020,0.07643476001716024,127,1267,427,0,0.21666666666666667,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.8666666666666667,,0.06666666666666667,FALSE,TRUE,TRUE,observed_lower_bound,2024-12-10T10:04:00Z,2024-12-10T10:08:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,600,833,655.6910848747647,321.2203611111111,398.5387460190911,1.2407020048185404,0.805995312424965,0.8837359995353562,321.22036111111123,363.47999999999996,0.9027777777777778,0.805995312424965,0.8082419641485128,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0.21666666666666667,,8.383333333333333,2962,KNUST_S010_c_actlumus_Log_2962_20241216092538484,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,FALSE,41
KNUST,KNUST_S010,chest,2024-12-11,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1272,1272,TRUE,0,0.8833333333333333,0.6667726305678037,0.9905335128148668,9.145519765563966,571,271,871,3.26034944308759e-4,50,1190,350,0.35,0.43333333333333335,0.36666666666666664,0.36666666666666664,2.2333333333333334,2.2333333333333334,,0.36666666666666664,FALSE,TRUE,TRUE,observed_lower_bound,2024-12-11T08:10:00Z,2024-12-11T08:32:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,490,,,1128.647083333331,,1.499761619112095,0.6667726305678037,,1128.647083333333,1292.447361111109,0.8833333333333333,0.6667726305678037,0.6705384427454547,0.8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,below_medi_profile_support,,2.3833333333333333,7.85,2962,KNUST_S010_c_actlumus_Log_2962_20241216092538484,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,FALSE,
KNUST,KNUST_S010,chest,2024-12-12,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1379,1379,TRUE,0,0.9576388888888889,0.9877841141890926,5.4050755912335555,63.939730470496265,972,672,1272,0.17860678949689326,1391,1091,251,1.4166666666666667,2.1,1.0166666666666666,1.0166666666666666,1.0166666666666666,1.0166666666666666,1.0166666666666666,1.0166666666666666,TRUE,FALSE,TRUE,observed_lower_bound,2024-12-12T11:23:00Z,2024-12-12T12:24:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,683,923,761.51002618246,33956.42719444443,34376.36494318445,1.0123669591719804,0.9877841141890926,0.8929236818494054,33956.427194444404,38028.3644444445,0.9576388888888889,0.9877841141890926,0.984549855814732,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,2.1,,6.366666666666666,2962,KNUST_S010_c_actlumus_Log_2962_20241216092538484,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,34
KNUST,KNUST_S010,chest,2024-12-13,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1440,1440,TRUE,0,1,1,2.9715978604269555,42.51390198381382,649,349,949,0.05611792211326125,9,1149,309,0.016666666666666666,0.8,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,TRUE,FALSE,TRUE,observed_lower_bound,2024-12-13T13:27:00Z,2024-12-13T13:32:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,447,1028,680.9606142784866,1021.3601388888903,1021.3601388888903,1,1,0.8583012980532713,1021.3601388888898,1189.9785555555552,1,1,1,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0.8,2.05,7,2962,KNUST_S010_c_actlumus_Log_2962_20241216092538484,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,55
KNUST,KNUST_S010,chest,2024-12-14,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1373,1373,TRUE,0,0.9534722222222223,0.8909352126574421,1.2722565061842657,38.30541662107405,756,456,1056,0.030105479067645824,159,1299,459,0.7,0.8666666666666667,0.4166666666666667,0.4166666666666667,0.6666666666666666,0.6666666666666666,,0.4166666666666667,FALSE,TRUE,TRUE,observed_lower_bound,2024-12-14T11:44:00Z,2024-12-14T12:09:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,700,996,832.3465713213275,17389.348416666668,19518.084109391624,1.1224160699825123,0.8909352126574421,0.9060919939806868,17389.348416666664,19191.59261111109,0.9534722222222223,0.8909352126574421,0.8906214005641929,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0.8666666666666667,2.6,5.933333333333334,2962,KNUST_S010_c_actlumus_Log_2962_20241216092538484,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,FALSE,19
KNUST,KNUST_S010,chest,2024-12-15,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1368,1368,TRUE,0,0.95,0.8621628788114649,1.0431876141529106,8.63636855787809,704,404,1004,0.07686960559832812,200,1340,500,0.55,0.6666666666666666,0.38333333333333336,0.38333333333333336,1.1833333333333333,1.1833333333333333,,0.38333333333333336,FALSE,TRUE,TRUE,observed_lower_bound,2024-12-15T09:21:00Z,2024-12-15T09:44:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,561,868,639.2591499997543,12613.520166666676,14630.08959983878,1.1598736440364383,0.8621628788114649,0.881966027295377,12613.520166666678,14301.594138888886,0.95,0.8621628788114649,0.8600604846008841,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0.6666666666666666,0.48333333333333334,6.1,2962,KNUST_S010_c_actlumus_Log_2962_20241216092538484,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,FALSE,42
KNUST,KNUST_S011,chest,2024-12-17,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1362,1362,TRUE,0,0.9458333333333333,0.9760421531068889,8.515420984110497,529.5043625352955,734,434,1034,0.022469340041768343,112,1252,412,4.55,5.616666666666666,1.9166666666666667,1.9166666666666667,1.9166666666666667,1.9166666666666667,1.9166666666666667,1.9166666666666667,TRUE,FALSE,TRUE,observed_lower_bound,2024-12-17T12:13:00Z,2024-12-17T14:08:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,434,,749.2590454450459,30036.36894444443,30773.639077814576,1.0245459141460742,0.9760421531068889,0.8237072421167954,30036.368944444446,36464.859611111104,0.9458333333333333,0.9760421531068889,0.9734718895712214,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,5.616666666666666,,9.066666666666666,2962,KNUST_S011_c_actlumus_Log_2962_2024122309080796,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,69
KNUST,KNUST_S011,chest,2024-12-18,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1372,1372,TRUE,0,0.9527777777777777,0.9998767309041506,7.670054138001602,342.69306331646976,660,360,960,0.039458766559413466,128,1268,428,3.0166666666666666,4.2,0.7666666666666667,0.7666666666666667,0.8,0.8,,0.7666666666666667,FALSE,TRUE,TRUE,observed_lower_bound,2024-12-18T11:37:00Z,2024-12-18T12:23:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,,1057,679.2840981140233,18598.358888888957,18600.6517744154,1.0001232842929928,0.9998767309041506,0.8463539308201025,18598.358888888884,21974.682472222223,0.9527777777777777,0.9998767309041506,0.9997795371965278,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,4.2,3,6.083333333333333,2962,KNUST_S011_c_actlumus_Log_2962_2024122309080796,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,59
KNUST,KNUST_S011,chest,2024-12-19,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1348,1348,TRUE,0,0.9361111111111111,0.9938923183185358,2.0873283370116416,26.1346273679228,1010,710,1310,0.07671743029257069,300,0,600,1.1,1.85,0.9666666666666667,0.9666666666666667,1.2,1.2,,0.9666666666666667,FALSE,TRUE,TRUE,observed_lower_bound,2024-12-19T14:44:00Z,2024-12-19T15:42:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,,1064,939.5731793798243,5079.7738055555565,5110.990106201347,1.0061452146966958,0.9938923183185358,0.8299453485607343,5079.77380555557,6120.6124166666605,0.9361111111111111,0.9938923183185358,0.9922688429752283,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,1.85,2.1666666666666665,6.916666666666667,2962,KNUST_S011_c_actlumus_Log_2962_2024122309080796,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,66
KNUST,KNUST_S011,chest,2024-12-20,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1417,1417,TRUE,0,0.9840277777777777,0.9969319278194468,2.714737539744776,48.450212754452814,761,461,1061,0.09856009678012503,89,1229,389,1.2,1.6166666666666667,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,TRUE,FALSE,TRUE,observed_lower_bound,2024-12-20T16:11:00Z,2024-12-20T16:33:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,568,1032,778.5607527480595,11312.630555555568,11347.445336914103,1.0030775142163055,0.9969319278194468,0.8328760628950641,11312.630555555557,13582.609777777778,0.9840277777777777,0.9969319278194468,0.9958456513653026,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,1.6166666666666667,3.4833333333333334,5.633333333333334,2962,KNUST_S011_c_actlumus_Log_2962_2024122309080796,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,64
KNUST,KNUST_S011,chest,2024-12-21,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1421,1421,TRUE,0,0.9868055555555556,0.9979919890832706,1.325832146084155,14.890620075807156,730,430,1030,0.06523515790673012,90,1230,390,0,0,0,0,0.31666666666666665,0.31666666666666665,,0,FALSE,TRUE,TRUE,observed_lower_bound,,,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,,,,174.54813888888876,174.8993386702674,1.0020120511373782,0.9979919890832706,0.6661849589951263,174.54813888888913,262.01152777777753,0.9868055555555556,0.9979919890832706,0.9975706344232308,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0,2.683333333333333,6.9,2962,KNUST_S011_c_actlumus_Log_2962_2024122309080796,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,74
KNUST,KNUST_S011,chest,2024-12-22,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1440,1440,TRUE,0,1,1,0.31662319128502325,2.9717386269071087,592,292,892,4.163336342344337e-17,1312,1012,172,0,0,0,0,0,0,0,0,TRUE,FALSE,TRUE,observed_lower_bound,,,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,,,,116.65283333333336,116.65283333333336,1,1,0.6730287175343335,116.65283333333342,173.32519444444443,1,1,1,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0,0.8333333333333334,6.583333333333333,2962,KNUST_S011_c_actlumus_Log_2962_2024122309080796,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,73
KNUST,KNUST_S012,chest,2025-01-07,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1333,1333,TRUE,0,0.9256944444444445,0.9894282436665878,4.387695667580588,99.78556870033478,791,491,1091,0.01116001230259607,100,1240,400,0.5833333333333334,0.7666666666666667,0.6166666666666667,0.6166666666666667,0.9333333333333333,0.9333333333333333,,0.6166666666666667,FALSE,TRUE,TRUE,observed_lower_bound,2025-01-07T13:28:00Z,2025-01-07T14:05:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,808,1076,868.9220582486782,8345.519138888898,8434.688611639356,1.0106847125105665,0.9894282436665878,0.8440968722208463,8345.519138888887,9886.921055555573,0.9256944444444445,0.9894282436665878,0.985726379722828,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0.7666666666666667,,7.816666666666666,2962,KNUST_S012_c_actlumus_Log_2962_20250113093351416,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,60
KNUST,KNUST_S012,chest,2025-01-08,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1393,1393,TRUE,0,0.9673611111111111,0.9996764186233954,9.046481574181742,185.08781990696377,742,442,1042,0.17503687427377876,141,1281,441,2.35,3.316666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,TRUE,FALSE,TRUE,observed_lower_bound,2025-01-08T07:37:00Z,2025-01-08T08:47:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,,1047,780.2800753520096,22108.837499999972,22115.993823726432,1.0003236861154035,0.9996764186233954,0.8312634511618139,22108.837500000005,26596.667361111122,0.9673611111111111,0.9996764186233954,0.9994212851408855,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,3.316666666666667,0.1,7.633333333333334,2962,KNUST_S012_c_actlumus_Log_2962_20250113093351416,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,65
KNUST,KNUST_S012,chest,2025-01-09,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1440,1440,TRUE,0,1,1,5.344635093758745,53.3513231605886,793,493,1093,0.18524195985309097,194,1334,494,0.08333333333333333,0.11666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,TRUE,FALSE,TRUE,observed_lower_bound,2025-01-09T10:06:00Z,2025-01-09T10:08:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,606,949,754.0169552013763,938.8186666666678,938.8186666666678,1,1,0.8276191385030427,938.8186666666654,1134.36075,1,1,1,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,0.11666666666666667,0,6.766666666666667,2962,KNUST_S012_c_actlumus_Log_2962_20250113093351416,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,68
KNUST,KNUST_S012,chest,2025-01-10,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1440,1440,TRUE,0,1,1,4.9288434776844,238.74503553447175,778,478,1078,0.011515713655911183,178,1318,478,2.433333333333333,2.7,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,TRUE,FALSE,TRUE,observed_lower_bound,2025-01-10T14:16:00Z,2025-01-10T15:36:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,501,1013,855.3379255876971,24697.562694444445,24697.562694444445,1,1,0.8596498125196412,24697.562694444445,28729.794777777788,1,1,1,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,2.7,1.7166666666666666,8.533333333333333,2962,KNUST_S012_c_actlumus_Log_2962_20250113093351416,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,54
KNUST,KNUST_S012,chest,2025-01-11,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1440,1440,TRUE,0,1,1,3.190506248738529,97.7884227661383,740,440,1040,0.11128547815518741,138,1278,438,1.3166666666666667,2.1166666666666667,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,TRUE,FALSE,TRUE,observed_lower_bound,2025-01-11T07:32:00Z,2025-01-11T07:58:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,440,877,679.4657409203461,16025.917666666675,16025.917666666675,1,1,0.8768271368553803,16025.917666666664,18277.168888888875,1,1,1,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,2.1166666666666667,2.65,7.333333333333333,2962,KNUST_S012_c_actlumus_Log_2962_20250113093351416,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,46
KNUST,KNUST_S012,chest,2025-01-12,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1440,1440,TRUE,0,1,1,4.619502356542803,183.40032750753295,757,457,1057,0.08688536792924398,157,1297,457,4.15,6.25,2.0833333333333335,2.0833333333333335,2.0833333333333335,2.0833333333333335,2.0833333333333335,2.0833333333333335,TRUE,FALSE,TRUE,observed_lower_bound,2025-01-12T08:22:00Z,2025-01-12T10:27:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,457,886,665.4161649965467,26890.48061111109,26890.48061111109,1,1,0.8359441241736021,26890.48061111118,32167.79666666666,1,1,1,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,6.25,2.9166666666666665,7.516666666666667,2962,KNUST_S012_c_actlumus_Log_2962_20250113093351416,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,62
KNUST,KNUST_S013,chest,2025-01-14,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1279,1279,TRUE,0,0.8881944444444444,0.6900712125223201,3.086534232689237,3.761310981553057,597,297,897,0,272,1412,572,1.5,2.1166666666666667,0.4,0.4,2.5833333333333335,2.5833333333333335,,0.4,FALSE,TRUE,TRUE,observed_lower_bound,2025-01-14T11:57:00Z,2025-01-14T12:21:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,missing_or_invalid_minutes_allow_longer_bout,591,1018,,16345.829583333329,,1.4491258030382703,0.6900712125223201,,16345.829583333336,19369.37780555559,0.8881944444444444,0.6900712125223201,0.695449495197354,0.8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,below_medi_profile_support,2.1166666666666667,0.9833333333333333,4,2962,KNUST_S013_c_actlumus_Log_2962_2025012010575530,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,FALSE,
KNUST,KNUST_S013,chest,2025-01-15,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1440,1440,TRUE,0,1,1,5.092004146957987,89.21676203494191,766,466,1066,0.0684942717279228,166,1306,466,0.9166666666666666,2.716666666666667,0.9,0.9,0.9,0.9,0.9,0.9,TRUE,FALSE,TRUE,observed_lower_bound,2025-01-15T10:41:00Z,2025-01-15T11:35:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,466,1032,718.2744399838729,12607.451194444462,12607.451194444462,1,1,0.8352224341743101,12607.451194444442,15094.722888888877,1,1,1,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,2.716666666666667,1.25,4.5,2962,KNUST_S013_c_actlumus_Log_2962_2025012010575530,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,63
KNUST,KNUST_S013,chest,2025-01-16,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1440,1440,TRUE,0,1,1,2.434956483786075,41.22026599381833,850,550,1150,0.009657708784515273,157,1297,457,0.8833333333333333,1.3833333333333333,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.38333333333333336,TRUE,FALSE,TRUE,observed_lower_bound,2025-01-16T12:12:00Z,2025-01-16T12:35:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,472,1081,725.7123800170369,8556.18591666667,8556.18591666667,1,1,0.8622387892371965,8556.185916666675,9923.220833333353,1,1,1,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,1.3833333333333333,2.85,5.066666666666666,2962,KNUST_S013_c_actlumus_Log_2962_2025012010575530,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,52
KNUST,KNUST_S013,chest,2025-01-17,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1438,1438,TRUE,0,0.9986111111111111,0.9993375502757774,4.889315086039331,146.40957184754342,853,553,1153,0.03098572031991889,199,1339,499,2.3,3.95,1.1,1.1,1.1,1.1,1.1,1.1,TRUE,FALSE,TRUE,observed_lower_bound,2025-01-17T12:06:00Z,2025-01-17T13:12:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,499,1122,799.3289436959323,32622.295388888844,32643.920344918875,1.0006628888547615,0.9993375502757774,0.8529595533311846,32622.29538888888,38246.00505555554,0.9986111111111111,0.9993375502757774,0.999286789100114,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,3.95,1.7333333333333334,7.083333333333333,2962,KNUST_S013_c_actlumus_Log_2962_2025012010575530,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,57
KNUST,KNUST_S014,chest,2025-01-21,pooled,hybrid_chest_level_wake_and_bedside_sleep_environment,1440,1415,1415,TRUE,0,0.9826388888888888,0.980243364856986,1.1392530320613514,8.27557245424275,935,635,1235,0.02717775393157118,154,1294,454,0.7666666666666667,1.0833333333333333,0.4,0.4,0.4,0.4,0.4,0.4,TRUE,FALSE,TRUE,observed_lower_bound,2025-01-21T14:39:00Z,2025-01-21T15:03:00Z,earliest_onset_then_earliest_offset,FALSE,FALSE,FALSE,,581,902,758.3141992414181,3537.3131388888846,3608.607072188615,1.0201548267005065,0.980243364856986,0.8567586366539097,3537.3131388888855,4128.716055555556,0.9826388888888888,0.980243364856986,0.9808641837247246,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,1.0833333333333333,2.15,6.383333333333334,2962,KNUST_S014_c_actlumus_Log_2962_20250127110335762,light_chest,AkuffoEtAl_Dataset_2025,ea49a38edfb1f6397302f37776a4496ed0ca2dd5,10.5281/zenodo.15576731,0397df1b2c4d5c2ea98fa7707bcd07048140fa1c239823c814733da81b5d1377,FALSE,TRUE,56
