frame_id,run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,metric_id,instrument_id,availability,row_key_hash,participants,participant_days,observations,sites,derivation_hours,min_days_per_participant,median_days_per_participant,max_days_per_participant,primary_family_member,predictor_value,linear_prediction,spline_prediction,linear_anchored,spline_anchored,anchored_departure_hour
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.7173342985834803,2.6669626292390385,2.574722912542638,-0.19485839595371157,-0.3724352762735528,-0.1775768803198412
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.6669176319168135,2.680881086092875,2.5984582047909512,-0.18093993909987516,-0.3486999840252394,-0.16776004492536423
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.6165009652501467,2.6947995429467118,2.622689106587011,-0.1670214822460383,-0.3244690822291796,-0.15744759998314128
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.5660842985834802,2.708717999800548,2.647427441423578,-0.15310302539220189,-0.2997307473926125,-0.14662772200041063
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.5156676319168134,2.7226364566543846,2.672685032793411,-0.13918456853836547,-0.27447315602277955,-0.13528858748441408
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.46525096525014686,2.7365549135082214,2.698473704189271,-0.1252661116845286,-0.24868448462691983,-0.12341837294239122
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.4148342985834801,2.750473370362058,2.7248015733495543,-0.1113476548306922,-0.22235661546663632,-0.11100896063594412
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.36441763191681353,2.7643918272158943,2.751628572401999,-0.09742919797685579,-0.19552961641419175,-0.09810041843733597
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.31400096525014676,2.7783102840697307,2.778880935958728,-0.08351074112301937,-0.16827725285746276,-0.08476651173444338
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.26358429858348,2.7922287409235675,2.806484207179153,-0.06959228426918251,-0.14067398163703748,-0.07108169736785497
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.21316763191681343,2.806147197777404,2.8343639292226888,-0.0556738274153461,-0.11279425959350187,-0.05712043217815577
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.16275096525014687,2.8200656546312404,2.862445645248747,-0.041755370561509686,-0.08471254356744362,-0.042957173005933935
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.11233429858348032,2.833984111485077,2.890654898416741,-0.027836913707673272,-0.05650329039944957,-0.028666376691776296
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.06191763191681332,2.8479025683389136,2.9189172318860845,-0.013918456853836414,-0.028240956930106087,-0.014322500076269673
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,-0.011500965250146766,2.86182102519275,2.9471581888161906,0,0,0
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.03891570141651979,2.8757394820465865,2.9753033123664716,0.013918456853836414,0.02814512355028098,0.014226666696444568
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.08933236808318634,2.889657938900423,3.003278145696342,0.027836913707672828,0.05611995688015137,0.02828304317247854
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.13974903474985334,2.9035763957542597,3.031008231965213,0.041755370561509686,0.08385004314902256,0.04209467258751287
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.1901657014165199,2.917494852608096,3.058419114332499,0.0556738274153461,0.11126092551630817,0.055587098100962073
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.24058236808318645,2.9314133094619326,3.085436335957613,0.06959228426918251,0.13827814714142228,0.06868586287223977
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.29099903474985345,2.9453317663157694,3.1119854399999674,0.08351074112301937,0.16482725118377672,0.08131651006075735
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.34141570141652,2.959250223169606,3.1379919696189766,0.09742919797685579,0.190833780802786,0.09340458282593023
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.39183236808318656,2.9731686800234423,3.163381467974052,0.1113476548306922,0.21622327915786155,0.10487562432716935
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.4422490347498531,2.9870871368772787,3.188079478224608,0.1252661116845286,0.2409212894084174,0.11565517772388878
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.4926657014165201,3.0010055937311155,3.2120115435300574,0.13918456853836547,0.26485335471386673,0.12566878617550126
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.5430823680831867,3.014924050584952,3.235103207049812,0.15310302539220189,0.2879450182336214,0.1348419928414195
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.5934990347498532,3.0288425074387884,3.257280011943288,0.1670214822460383,0.31012182312709724,0.14310034088105894
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.6439157014165198,3.0427609642926248,3.2784675013698954,0.1809399390998747,0.33130931255370477,0.15036937345383006
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.6943323680831868,3.0566794211464616,3.2985912184890487,0.19485839595371157,0.35143302967285805,0.15657463371914648
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.7447490347498533,3.070597878000298,3.317576706460161,0.20877685280754799,0.37041851764397027,0.16164166483642228
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.7951657014165199,3.0845163348541345,3.3353496289141655,0.2226953096613844,0.3881914400979749,0.1654961304365905
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.8455823680831864,3.0984347917079713,3.3518621356028335,0.23661376651522126,0.4047039467866429,0.16809018027142164
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.8959990347498534,3.1123532485618077,3.3671259418603023,0.25053222336905767,0.4199677530441117,0.16943552967505404
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.94641570141652,3.126271705415644,3.381160896225872,0.2644506802228941,0.4340027074096815,0.1695520271867874
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,0.9968323680831865,3.1401901622694806,3.393986847238846,0.2783691370767305,0.4468286584226555,0.168459521345925
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.0472490347498535,3.1541086191233174,3.405623643438527,0.29228759393056736,0.45846545462233657,0.1661778606917692
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.09766570141652,3.168027075977154,3.4160911333642163,0.30620605078440377,0.4689329445480257,0.16272689376362193
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.1480823680831866,3.1819455328309902,3.4254091655552177,0.3201245076382402,0.47825097673902706,0.15812646910078687
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.1984990347498532,3.1958639896848267,3.4335975885508327,0.3340429644920766,0.4864393997346421,0.15239643524256552
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.2489157014165202,3.2097824465386635,3.440676250890364,0.34796142134591346,0.49351806207417326,0.1455566407282598
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.2993323680831868,3.2237009033925,3.446665001113114,0.36187987819974987,0.4995068122969233,0.13762693409717341
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.3497490347498533,3.2376193602463363,3.4515836877583843,0.3757983350535863,0.5044254989421937,0.1286271638886074
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.4001657014165199,3.251537817100173,3.455452159365479,0.38971679190742314,0.5082939705492882,0.11857717864186501
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.4505823680831869,3.2654562739540096,3.4582902644736992,0.40363524876125956,0.5111320756575086,0.10749682689624906
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.5009990347498534,3.279374730807846,3.4601178516223476,0.41755370561509597,0.512959662806157,0.09540595719106104
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.55141570141652,3.2932931876616824,3.4609547693507268,0.4314721624689324,0.5137965805345361,0.08232441806560375
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.6018323680831865,3.3072116445155193,3.4608208661981386,0.44539061932276924,0.5136626773819479,0.06827205805917869
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.6522490347498535,3.3211301013693557,3.4597359907038867,0.45930907617660566,0.5125778018876961,0.053268725711090426
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.70266570141652,3.335048558223192,3.457719991407272,0.47322753303044207,0.5105618025910812,0.03733426956063912
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.753082368083187,3.348967015077029,3.4547927168475976,0.48714598988427893,0.507634528031407,0.020488538147128033
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.8034990347498532,3.3628854719308654,3.450974015564166,0.5010644467381153,0.5038158267479753,0.0027513800098599717
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.8539157014165202,3.376803928784702,3.44628373609628,0.5149829035919518,0.4991255472800895,-0.015857356311862247
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.9043323680831872,3.3907223856385387,3.4407417269832403,0.5289013604457886,0.4935835381670497,-0.03531782227873892
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,1.9547490347498533,3.404640842492375,3.4343678367643515,0.542819817299625,0.4872096479481609,-0.05561016935146412
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,2.0051657014165203,3.4185592993462115,3.427181913978915,0.5567382741534614,0.4800237251627242,-0.07671454899073726
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,2.0555823680831864,3.432477756200048,3.4192038071662325,0.5706567310072979,0.4720456183500419,-0.09861111265725597
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,2.1059990347498534,3.4463962130538843,3.410453364865608,0.5845751878611343,0.4632951760494173,-0.12128001181171699
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,2.1564157014165204,3.460314669907721,3.400950435616342,0.5984936447149711,0.4537922468001514,-0.14470139791481973
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,2.2068323680831865,3.4742331267615576,3.390714867957739,0.6124121015688075,0.4435566791415484,-0.16885542242725915
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,2.2572490347498535,3.488151583615394,3.3797665104290995,0.626330558422644,0.43260832161290885,-0.1937222368097351
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,2.3076657014165205,3.502070040469231,3.368125211569727,0.6402490152764808,0.4209670227535365,-0.21928199252294434
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,2.3580823680831866,3.5159884973230673,3.3558108199189234,0.6541674721303172,0.40865263110273276,-0.24551484102758447
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,2.4084990347498536,3.5299069541769037,3.3428431840159916,0.6680859289841536,0.39568499519980094,-0.2724009337843527
primary__glasses__all_available__l10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,140,810,810,9,18711.683333333334,3,6,8,TRUE,2.4589157014165197,3.54382541103074,3.3292421524002336,0.6820043858379901,0.38208396358404295,-0.2999204222539471
