clock_hour,work_free_day,expected_melEDI_lx,expected_low_melEDI_lx,expected_high_melEDI_lx,positive_probability,conditional_positive_mean_melEDI_lx,participants,participant_days,observations,positive_observations,zero_observations,zero_fraction,sites_with_support,sites_standardized,standardization,population_prediction,display_scale,interval_scope,inferential_role,display_group,integer_hour
6.5,Work day,4.621444418717693,3.326111040610192,6.421237371371319,0.5079638176775887,8.644635390136358,133,423,423,224,199,0.47044917257683216,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
6.5,Free day,3.046898527386884,2.0110137349912036,4.6163735605878244,0.44310464486747,6.66502082065146,125,283,283,125,158,0.558303886925795,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
6.75,Work day,8.29710739323572,6.135131554891224,11.220947827924354,0.5874881911499508,13.378595152732847,133,423,423,224,199,0.47044917257683216,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
6.75,Free day,4.9041489198473505,3.343752526401843,7.19272028600767,0.5117225090773055,9.23430207306122,125,283,283,125,158,0.558303886925795,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
7,Work day,14.57481974307941,10.999724495638269,19.31188100460975,0.6597845960707049,20.90515417803205,134,425,425,341,84,0.1976470588235294,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,TRUE
7,Free day,7.737276160440318,5.412808180263721,11.059960077876124,0.5782523069121837,12.850235181101471,124,279,279,190,89,0.31899641577060933,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,TRUE
7.25,Work day,24.715381805913747,18.87761443103841,32.35843702834282,0.7235850077083106,32.38059448703256,134,425,425,341,84,0.1976470588235294,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
7.25,Free day,11.90652609180088,8.467537079351787,16.74221940172332,0.6404008777338188,17.844856336003577,124,279,279,190,89,0.31899641577060933,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
7.5,Work day,39.91331836870637,30.62253791971933,52.02289200778023,0.7786888417797212,48.800925134272994,134,425,425,341,84,0.1976470588235294,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
7.5,Free day,17.801857695796873,12.76731469248813,24.821675117623563,0.6964679624228906,24.573557239033452,124,279,279,190,89,0.31899641577060933,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
7.75,Work day,60.522830637252504,46.499456779083545,78.77539399542528,0.8255265156348945,70.23786697317072,134,425,425,341,84,0.1976470588235294,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
7.75,Free day,25.77457915812773,18.585180480592143,35.74508902253211,0.7454420516320035,33.34997712210287,124,279,279,190,89,0.31899641577060933,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
8,Work day,85.02213136939379,65.57767671776878,110.23206652631796,0.8647702779425126,94.88686746130011,133,424,424,398,26,0.06132075471698113,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,TRUE
8,Free day,36.04098410128336,26.204299944994855,49.5702055660932,0.7870134109151075,44.35380476745043,125,282,282,231,51,0.18085106382978725,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,TRUE
8.25,Work day,110.81514147737064,86.08970069888517,142.64186634358572,0.8968052491750252,120.142093742533,133,424,424,398,26,0.06132075471698113,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
8.25,Free day,48.76589811595002,35.872727507719475,66.2930583837951,0.8218383281555885,57.729491895749526,125,282,282,231,51,0.18085106382978725,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
8.5,Work day,135.526197024882,106.01872988437104,173.246275446418,0.9220909920533352,143.85377733675097,133,424,424,398,26,0.06132075471698113,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
8.5,Free day,64.11862339333233,47.682034260378686,86.22110884375958,0.850974741166369,73.63370590148797,125,282,282,231,51,0.18085106382978725,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
8.75,Work day,157.29296111698062,123.4308615862543,200.444810147086,0.9414355692873244,164.41818794025986,133,424,424,398,26,0.06132075471698113,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
8.75,Free day,82.20533891529158,61.50363676167677,109.87509197811724,0.8754017285394826,92.1542628938,125,282,282,231,51,0.18085106382978725,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
9,Work day,175.16654109503273,137.2209400392021,223.6052100388758,0.9558471185548828,181.09594674404607,134,423,423,412,11,0.0260047281323877,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,TRUE
9,Free day,103.05969064681412,77.11072645534168,137.74088670229682,0.8959753899154541,113.29935202577444,125,281,281,251,30,0.10676156583629894,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,TRUE
9.25,Work day,189.19658488926797,147.5808884633634,242.54731155550715,0.9663638121056188,194.06648382142257,134,423,423,412,11,0.0260047281323877,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
9.25,Free day,126.64107072925746,94.44687130971278,169.80933908187032,0.913415410578004,136.99769673213206,125,281,281,251,30,0.10676156583629894,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
9.5,Work day,200.27473204058043,155.83261936779795,257.39135013355775,0.9739223462662504,204.2792580135477,134,423,423,412,11,0.0260047281323877,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
9.5,Free day,152.84270933918384,113.83158491158495,205.22330262103495,0.9283051382187488,163.1116901562343,125,281,281,251,30,0.10676156583629894,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
9.75,Work day,209.65847929364733,163.51087014022903,268.830310192998,0.979321772660878,212.99384954139904,134,423,423,412,11,0.0260047281323877,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
9.75,Free day,181.44400922600727,135.71405716705286,242.5830394524512,0.9410500968496136,191.40313531447777,125,281,281,251,30,0.10676156583629894,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
10,Work day,217.9999993407966,170.82443739320905,278.203753735744,0.9832594291536112,220.8183872559634,134,421,421,415,6,0.01425178147268408,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,TRUE
10,Free day,211.86079201799305,159.61264227425946,281.2120302937297,0.9518090860493964,221.308766640463,124,272,272,256,16,0.0588235294117647,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,TRUE
10.25,Work day,225.8177871083102,177.50402257405125,287.2817879562169,0.986216021480746,228.2310245175098,134,421,421,415,6,0.01425178147268408,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
10.25,Free day,243.24710947189993,184.22421475423872,321.18012469407506,0.960749318444387,252.0245492838018,124,272,272,256,16,0.0588235294117647,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
10.5,Work day,233.69083395865124,183.5048144400178,297.60203318338955,0.9885047562181558,235.78145454207024,134,421,421,415,6,0.01425178147268408,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
10.5,Free day,274.56769147594366,207.9768167377734,362.4799070632995,0.9680793997085272,282.5655868789986,124,272,272,256,16,0.0588235294117647,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
10.75,Work day,242.2578479123867,189.34912082472016,309.9505538738108,0.9903327424835664,244.08697567679584,134,421,421,415,6,0.01425178147268408,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
10.75,Free day,304.6325993680057,229.73070946560836,403.9556610153617,0.9740212955240596,311.7935824475928,124,272,272,256,16,0.0588235294117647,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
11,Work day,252.23210957537125,196.16721698910817,324.32043476650085,0.9918383812621964,253.84513471418637,134,423,423,420,3,0.00709219858156028,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,TRUE
11,Free day,332.1470092230212,249.2048805651764,442.69452301896024,0.9787908529699068,338.46069606952057,123,269,269,265,4,0.01486988847583643,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,TRUE
11.25,Work day,264.42600353166017,205.43185691830004,340.36157971123754,0.9931138109738994,265.85677858617197,134,423,423,420,3,0.00709219858156028,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
11.25,Free day,355.7837928127697,266.73646244504414,474.5586938805547,0.9825856416341664,361.278393620195,123,269,269,265,4,0.01486988847583643,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
11.5,Work day,279.1993929822452,217.7492226225227,357.9911794991238,0.994200013723548,280.4750580380845,134,423,423,420,3,0.00709219858156028,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
11.5,Free day,374.6442128753128,282.2451052418586,497.2921890733531,0.9855709124092236,379.38531164217056,123,269,269,265,4,0.01486988847583643,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
11.75,Work day,295.99259309300953,232.0130544065588,377.6150242494596,0.9951028158667428,297.13755188618893,134,423,423,420,3,0.00709219858156028,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
11.75,Free day,388.6402249675718,294.60779154911256,512.6857768039223,0.9878824786345116,392.7261463067643,123,269,269,265,4,0.01486988847583643,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
12,Work day,314.0095009261062,246.6976430514404,399.6875099909336,0.9958353018522336,315.0458093033224,134,419,419,419,0,0,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,TRUE
12,Free day,398.0404094458193,302.6463240791658,523.5026991781727,0.9896416535788958,401.5819959185678,125,273,273,272,1,0.00366300366300366,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,TRUE
12.25,Work day,332.237102432772,260.45539792957305,423.8018989445994,0.9964157323397124,333.18461303277553,134,419,419,419,0,0,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
12.25,Free day,403.3994227355498,306.09331937190564,531.6388302668421,0.9909513149572212,406.5064704622638,125,273,273,272,1,0.00366300366300366,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
12.5,Work day,349.4214568003846,272.54422666833767,447.9836390777136,0.9968633272921354,350.29803400768344,134,419,419,419,0,0,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
12.5,Free day,405.5500321259775,306.09377602355175,537.3217015191008,0.99189330396445,408.32530321518715,125,273,273,272,1,0.00366300366300366,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
12.75,Work day,364.08986202425893,282.8124605084775,468.7255554104919,0.9971954256199016,364.9116708408082,134,419,419,419,0,0,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,FALSE
12.75,Free day,405.6147307617532,304.8665666484573,539.656780405973,0.9925277978628638,408.1538542210544,125,273,273,272,1,0.00366300366300366,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Free day,FALSE
13,Work day,374.72764513618944,291.21638616111545,482.1871800566402,0.9974264484718854,375.50942714565184,133,416,416,416,0,0,9,9,Response-scale predictions give equal weight to sedentary and active status and to each of the nine study sites,Participant and participant-day random-effect smooths are excluded,"LightLogR::symlog_trans(base = 10, thr = 1, scale = 1)",Approximate pointwise 95% interval; smoothing parameters treated as fixed and occurrence-magnitude cross-component covariance set to zero; not simultaneous,exploratory_time_of_day_context_not_primary_inference; standardized population prediction excluding random-effect smooths,Work day,TRUE
