"path","expected_sha256","observed_sha256","exact"
"audit/manuscript_nature_health/figure_table_selection_assets/supplementary_figure_s6.svg","2dde6fd681f21feecf2acb6d693679bc56f68f809691172bb755e7aac47fa032","2dde6fd681f21feecf2acb6d693679bc56f68f809691172bb755e7aac47fa032",TRUE
"audit/manuscript_nature_health/figure_table_selection_assets/table3_gt_candidate_revision/tbl-plan-h01-metric-synthesis-candidate.html","d50b25afae95a95d61641349116e504a2bbf06780b43a46b195ac468246e8dc2","d50b25afae95a95d61641349116e504a2bbf06780b43a46b195ac468246e8dc2",TRUE
"audit/manuscript_nature_health/figure_table_selection_assets/tbl-near-eye-metrics.html","6832c791ed3ebcf8895106dafe68c7c5118a12a74e37aacdeb8a84b02d9bfe97","6832c791ed3ebcf8895106dafe68c7c5118a12a74e37aacdeb8a84b02d9bfe97",TRUE
"audit/manuscript_nature_health/manuscript_figure_table_selection.html","7055fc384bd845f8b42e3d37901c846060aeef6b8248536dc75240070e7a51e4","7055fc384bd845f8b42e3d37901c846060aeef6b8248536dc75240070e7a51e4",TRUE
"audit/manuscript_nature_health/manuscript_figure_table_selection.qmd","197e571f3aaa2be34747ee742a20018f98d541eed87851250b4f3eda131c72a9","197e571f3aaa2be34747ee742a20018f98d541eed87851250b4f3eda131c72a9",TRUE
"audit/manuscript_nature_health/revision_2026_09_11/author_visual_review_followup.md","04dac9f7d8bf0c54c914699eefb435e052b2505b2d932e6012ced4224a5727c5","04dac9f7d8bf0c54c914699eefb435e052b2505b2d932e6012ced4224a5727c5",TRUE
"audit/manuscript_nature_health/revision_2026_09_11/author_visual_review_s2_addendum.md","ac8ab8c9db25a5baaced4fff15e649489745ba9636c49cda294d96ef397d91f0","ac8ab8c9db25a5baaced4fff15e649489745ba9636c49cda294d96ef397d91f0",TRUE
"audit/manuscript_nature_health/revision_2026_09_11/native_word_postseal_review/observations.md","798a53ecc59b3885c829bd4b414f8dc09ad1700843a04ba372a64d2bc071d908","798a53ecc59b3885c829bd4b414f8dc09ad1700843a04ba372a64d2bc071d908",TRUE
"audit/manuscript_nature_health/revision_2026_09_11/svg_complete_order72d/stopped_manifest.csv","76bebd6da0ab5985c67b229780d6c8143d82bd8fdb969b1b22d38b4d96d9ecf3","76bebd6da0ab5985c67b229780d6c8143d82bd8fdb969b1b22d38b4d96d9ecf3",TRUE
"audit/manuscript_nature_health/revision_2026_09_11/svg_complete_order72d/ZaunerEtAl2026_NatHealth_svg_complete_order72d.docx","933249b33defbb2155b0d98da60db980302817537b06671982dc5114ce29eac9","933249b33defbb2155b0d98da60db980302817537b06671982dc5114ce29eac9",TRUE
"audit/report_harmonization/owner_orders/72i_consolidated_word_display_repair_preflight.md","c813c7244989d3878c09d95136162fdfd4e5923621782941586f2136a6dc85f0","c813c7244989d3878c09d95136162fdfd4e5923621782941586f2136a6dc85f0",TRUE
"audit/report_harmonization/owner_orders/72k_non_s5_svg_and_table_preview_integration.md","359d8d730930fb0008779b3aca8db840f24663a100b61b62807f766b51561332","359d8d730930fb0008779b3aca8db840f24663a100b61b62807f766b51561332",TRUE
"audit/report_harmonization/report018_order72d_writer_svg_integration/combined_accepted_svg_manifest.json","0e0618520fedb387ef030b685e11597e7332ae46fa7ad9ad76d865c24b1c91b2","0e0618520fedb387ef030b685e11597e7332ae46fa7ad9ad76d865c24b1c91b2",TRUE
"audit/report_harmonization/report018_order72h_independent_acceptance/independent_acceptance.md","8870898213aaf300f289d81f5317a2a27faa97b1798f2d2922d7cb3cfb531c59","8870898213aaf300f289d81f5317a2a27faa97b1798f2d2922d7cb3cfb531c59",TRUE
"audit/report_harmonization/report018_order72h_independent_acceptance/independent_manifest.csv","6ca21403fdaa2f08c069c0381e6ff3fc0a34e3ad5787dff82f4b61b087c24465","6ca21403fdaa2f08c069c0381e6ff3fc0a34e3ad5787dff82f4b61b087c24465",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/component_review_checks.csv","a02e372da02ceb81faba8446281bced5390621df45fea558ba61acdbaf4d701a","a02e372da02ceb81faba8446281bced5390621df45fea558ba61acdbaf4d701a",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/component_review_manifest.csv","29b5aca4ee81cd087e7718f98a9731fd2c55930c6cbb236fee868bf8d870dcea","29b5aca4ee81cd087e7718f98a9731fd2c55930c6cbb236fee868bf8d870dcea",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/component_review_session.txt","d6b909fd385471a407ad9694ff5b45a304a5c17d3cd8b86ec47a4c6aa9241582","d6b909fd385471a407ad9694ff5b45a304a5c17d3cd8b86ec47a4c6aa9241582",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/component_status.csv","a4a58b3a966a6c271c8b439d43bd28ee2624cfdc8f4651343e9b13bf48fdfcf4","a4a58b3a966a6c271c8b439d43bd28ee2624cfdc8f4651343e9b13bf48fdfcf4",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/control_identity_checks.csv","aa591cb428a01baa6ab4c16a2a0c9a682221ca95d9056625b25cd9cf8c855349","aa591cb428a01baa6ab4c16a2a0c9a682221ca95d9056625b25cd9cf8c855349",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/dispatch_handoff.md","9b9b380e60f98210928fcd06dbc116e482d3981febdbef76a9524ddd34e18fc1","9b9b380e60f98210928fcd06dbc116e482d3981febdbef76a9524ddd34e18fc1",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/dispatch_manifest.csv","252cddbec8b6b9981175aa0c2c3ee348380929a36cd90e4b4bbb2c5f9622e42e","252cddbec8b6b9981175aa0c2c3ee348380929a36cd90e4b4bbb2c5f9622e42e",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/dispatch_receipts.csv","e58e6a398e4590be31b5f5d61c10cfc0b8667477da074bf1769a8858732e9a68","e58e6a398e4590be31b5f5d61c10cfc0b8667477da074bf1769a8858732e9a68",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/finalize_component_review.R","bbe687d3b269b6a78049bd2ef66b97ab3c0d5683098d298ff8e131c5f74588db","bbe687d3b269b6a78049bd2ef66b97ab3c0d5683098d298ff8e131c5f74588db",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/h07_static_independent_review.csv","a45098dee02049b8eac881aa706f40e5f1ce6fbdb44fca6f5440279594a96e22","a45098dee02049b8eac881aa706f40e5f1ce6fbdb44fca6f5440279594a96e22",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/h07_static_independent_session.txt","4254d6d06ad14e16e44d6181608d0d9e3277b56b3ebd6c867a9bdd25cfdb89f7","4254d6d06ad14e16e44d6181608d0d9e3277b56b3ebd6c867a9bdd25cfdb89f7",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/h09_static_independent_review.csv","446cd7b9487ef780ad43dd6eec0536dd9d55bdeb2a06ae7aefe4135765f8ffce","446cd7b9487ef780ad43dd6eec0536dd9d55bdeb2a06ae7aefe4135765f8ffce",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/h09_static_independent_session.txt","4254d6d06ad14e16e44d6181608d0d9e3277b56b3ebd6c867a9bdd25cfdb89f7","4254d6d06ad14e16e44d6181608d0d9e3277b56b3ebd6c867a9bdd25cfdb89f7",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/predispatch_owner_state_contract.csv","83979e97ee603e7d812fd90ab0a186fcfcaf8be4bbe74c6c2f95eb811e39ba0f","83979e97ee603e7d812fd90ab0a186fcfcaf8be4bbe74c6c2f95eb811e39ba0f",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/predispatch_rehash.csv","56b6ad59af7bd8d4a14a3d44366909c0a891e47df9241293894efc15b812863a","56b6ad59af7bd8d4a14a3d44366909c0a891e47df9241293894efc15b812863a",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/predispatch_session_info.txt","d6b909fd385471a407ad9694ff5b45a304a5c17d3cd8b86ec47a4c6aa9241582","d6b909fd385471a407ad9694ff5b45a304a5c17d3cd8b86ec47a4c6aa9241582",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/process_and_state_check.md","8d80032d8bba9f14b0348345f4734b787e8d4a7f9da976892de096cc79851794","8d80032d8bba9f14b0348345f4734b787e8d4a7f9da976892de096cc79851794",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/REPORT018-ORDER72J-COMPONENT-REVIEW.md","20b4fe5e4c044d0fdcf035d2862d0abe62f53aeb93be2bb3a4d879f5c21a98f5","20b4fe5e4c044d0fdcf035d2862d0abe62f53aeb93be2bb3a4d879f5c21a98f5",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/review_h07_static.R","410c616818c0e6cbd64ff6f27b5ee71a286a51d09b6b21bad6f78cc510f25016","410c616818c0e6cbd64ff6f27b5ee71a286a51d09b6b21bad6f78cc510f25016",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/review_h09_static.R","7803045ec7c49f230318ab44b249445bd1d99c851779d22fb7771335272ed9bb","7803045ec7c49f230318ab44b249445bd1d99c851779d22fb7771335272ed9bb",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/seal_component_review_manifest.R","b0f0d53d8d6fe20510299e8c492b4039315b795f5481d10a4b1bb56624266db7","b0f0d53d8d6fe20510299e8c492b4039315b795f5481d10a4b1bb56624266db7",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/seal_dispatch_manifest.R","d9a48921190fd2d73b1d48d3b8d461ffab17da3971e0d4674d124f1d9b0a747b","d9a48921190fd2d73b1d48d3b8d461ffab17da3971e0d4674d124f1d9b0a747b",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/verify_predispatch.R","45aeb718db13fd5d013e330431c724183bfd2ed53b36d66c08e7d5b48681552d","45aeb718db13fd5d013e330431c724183bfd2ed53b36d66c08e7d5b48681552d",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/visual_lease_001_return.csv","c0496690cf92d3ed32abe542701868024e34812d76384cfa55624c374f0cd13d","c0496690cf92d3ed32abe542701868024e34812d76384cfa55624c374f0cd13d",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/visual_lease_001.csv","d818057c721a71b653054f02091d5cc6d35be42108b3326deb72bb350d8f88dd","d818057c721a71b653054f02091d5cc6d35be42108b3326deb72bb350d8f88dd",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/visual_lease_002_return.csv","ca28fde889d5b57da57e080b7237ad1911984419b9f0cc4fd9d959c44d438d34","ca28fde889d5b57da57e080b7237ad1911984419b9f0cc4fd9d959c44d438d34",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/visual_lease_002.csv","36541cb8936df28139b83dda946872412d720790916faa38f98a417db33886a8","36541cb8936df28139b83dda946872412d720790916faa38f98a417db33886a8",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/visual_lease_003_return.csv","3bd56800c027853c2aad38b17055b0ffefcf78a11757dbc2ac066ed91f68c2aa","3bd56800c027853c2aad38b17055b0ffefcf78a11757dbc2ac066ed91f68c2aa",TRUE
"audit/report_harmonization/report018_order72j_component_exports_dispatch/visual_lease_003.csv","cf72005894273b322f7374d5297f6a073b6bf578d1fc3475c769855f62ec96a9","cf72005894273b322f7374d5297f6a073b6bf578d1fc3475c769855f62ec96a9",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_component_disposition.md","a6187b7571f85d67e34253eb8a5c6763d2a00c1b3223661d53e5477081c02356","a6187b7571f85d67e34253eb8a5c6763d2a00c1b3223661d53e5477081c02356",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/attempt_01/independent_review.R","93aaa0d98623f2b328e7a5ce2cd5b85f49607ce39c883842024394c412900fbc","93aaa0d98623f2b328e7a5ce2cd5b85f49607ce39c883842024394c412900fbc",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/attempt_01/stop.md","536b0f280a5db3f4d9e49c6405afa4c393c0bf91ce0314cb8f5cfab36d31874c","536b0f280a5db3f4d9e49c6405afa4c393c0bf91ce0314cb8f5cfab36d31874c",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/attempt_02/independent_review.R","daacaff73b20d30f0e1f7a7c12e9b7697b25e22c0f1dec89a549eba76f7d9a3b","daacaff73b20d30f0e1f7a7c12e9b7697b25e22c0f1dec89a549eba76f7d9a3b",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/attempt_02/stop.md","f9b9941cc0c19c0ada831442ab1540e4c3bbc40a826cdc5f8a0ae8bbc947083b","f9b9941cc0c19c0ada831442ab1540e4c3bbc40a826cdc5f8a0ae8bbc947083b",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/authority_pin_recheck.csv","d5efc5379ca0540d5d2dd117a42355e5555179ad5210b9d9b5f1db8b1c48bf41","d5efc5379ca0540d5d2dd117a42355e5555179ad5210b9d9b5f1db8b1c48bf41",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/closed_leases.csv","167b6400a1d6863951780b7d8e6f3f5e3de955beb4cddacc40505d935e608ea2","167b6400a1d6863951780b7d8e6f3f5e3de955beb4cddacc40505d935e608ea2",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/component_review_checks.csv","a02e372da02ceb81faba8446281bced5390621df45fea558ba61acdbaf4d701a","a02e372da02ceb81faba8446281bced5390621df45fea558ba61acdbaf4d701a",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/component_review_session.txt","4254d6d06ad14e16e44d6181608d0d9e3277b56b3ebd6c867a9bdd25cfdb89f7","4254d6d06ad14e16e44d6181608d0d9e3277b56b3ebd6c867a9bdd25cfdb89f7",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/component_status.csv","a4a58b3a966a6c271c8b439d43bd28ee2624cfdc8f4651343e9b13bf48fdfcf4","a4a58b3a966a6c271c8b439d43bd28ee2624cfdc8f4651343e9b13bf48fdfcf4",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/component_structure.csv","71e2b0a3dc3ade8e891bf18db43131c71fad6a588eed4f53cdbe1a5e7f4c6ec3","71e2b0a3dc3ade8e891bf18db43131c71fad6a588eed4f53cdbe1a5e7f4c6ec3",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/h07_static_independent_review.csv","a45098dee02049b8eac881aa706f40e5f1ce6fbdb44fca6f5440279594a96e22","a45098dee02049b8eac881aa706f40e5f1ce6fbdb44fca6f5440279594a96e22",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/h07_static_independent_session.txt","4254d6d06ad14e16e44d6181608d0d9e3277b56b3ebd6c867a9bdd25cfdb89f7","4254d6d06ad14e16e44d6181608d0d9e3277b56b3ebd6c867a9bdd25cfdb89f7",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/h09_static_independent_review.csv","446cd7b9487ef780ad43dd6eec0536dd9d55bdeb2a06ae7aefe4135765f8ffce","446cd7b9487ef780ad43dd6eec0536dd9d55bdeb2a06ae7aefe4135765f8ffce",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/h09_static_independent_session.txt","4254d6d06ad14e16e44d6181608d0d9e3277b56b3ebd6c867a9bdd25cfdb89f7","4254d6d06ad14e16e44d6181608d0d9e3277b56b3ebd6c867a9bdd25cfdb89f7",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/independent_checks.csv","4a19cd750a11d1269157763acba5439f49968b6a8eafbff0d516f0227ef1eac4","4a19cd750a11d1269157763acba5439f49968b6a8eafbff0d516f0227ef1eac4",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/independent_review.R","b90b0d34e0bf0056f482d4c9e74c36cf1ab68e186084b21d9246e62e9bcc19d8","b90b0d34e0bf0056f482d4c9e74c36cf1ab68e186084b21d9246e62e9bcc19d8",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/integration_input_pins.csv","af995052b2c58e531a1e710a09942dcee275aca93433aff3d89533ce52b2c340","af995052b2c58e531a1e710a09942dcee275aca93433aff3d89533ce52b2c340",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/selection_fig-s15_baseline.html","fc0766a79995a8e7456df37177f412af3d661ffaaf8eed0f6629212be87356ab","fc0766a79995a8e7456df37177f412af3d661ffaaf8eed0f6629212be87356ab",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/selection_fig-s17_baseline.html","063b541cb078b83912665dc5b6fe27516baff05c5c85bd3c86538c65f0a79936","063b541cb078b83912665dc5b6fe27516baff05c5c85bd3c86538c65f0a79936",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/selection_fig-s5_baseline.html","71a0b149450d15e27a4ae3391baa5f060111fbf5d5c7026a9c0ffb6352416f50","71a0b149450d15e27a4ae3391baa5f060111fbf5d5c7026a9c0ffb6352416f50",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/selection_fig-s7_baseline.html","1581b650e8635babbae5869fd21cc3b69e9f675ecdbb05a552e3ca12236d1821","1581b650e8635babbae5869fd21cc3b69e9f675ecdbb05a552e3ca12236d1821",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/session_info.txt","cc920c5414e76d5624eb33fb2912a0a68366b8b0ebf7af557c32aab208d87d60","cc920c5414e76d5624eb33fb2912a0a68366b8b0ebf7af557c32aab208d87d60",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/supplement_fig-s15_baseline.html","79c440da8ba9816423d52cacfa261832629736049828699c96c9b4c840c7c91f","79c440da8ba9816423d52cacfa261832629736049828699c96c9b4c840c7c91f",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/supplement_fig-s17_baseline.html","b2dbcf5b65cc4d5e7d37393d050dbc0c3c160f3517f552643ca3b81a4ac6d5fc","b2dbcf5b65cc4d5e7d37393d050dbc0c3c160f3517f552643ca3b81a4ac6d5fc",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/supplement_fig-s5_baseline.html","0dd273513c1137b8861d2f838f3b6a4f112a97f71d7943cf24275fa8807b44ed","0dd273513c1137b8861d2f838f3b6a4f112a97f71d7943cf24275fa8807b44ed",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/independent_replay/supplement_fig-s7_baseline.html","6a5a3b586979e1fee5a6732c7ba5d0ed7bbc0a539a19261bcda22c7e7fb60fc0","6a5a3b586979e1fee5a6732c7ba5d0ed7bbc0a539a19261bcda22c7e7fb60fc0",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/integration_input_pins.csv","af995052b2c58e531a1e710a09942dcee275aca93433aff3d89533ce52b2c340","af995052b2c58e531a1e710a09942dcee275aca93433aff3d89533ce52b2c340",TRUE
"audit/report_harmonization/report018_order72k_non_s5_integration_release/seal_release.R","d4d3515e15cbe834ce65ace4fad658e38d766d6dd5d2115326ea932ce84cc254","d4d3515e15cbe834ce65ace4fad658e38d766d6dd5d2115326ea932ce84cc254",TRUE
"manuscript/R0_NatHealth/_quarto.yml","3ed50e7dc3339bd42fc19393f10480baf733f485a65f34c03980fe4d466c5cf0","3ed50e7dc3339bd42fc19393f10480baf733f485a65f34c03980fe4d466c5cf0",TRUE
"manuscript/R0_NatHealth/_word_test/table_pngs_v2/supp_table_s2_part_04.png","dfae33faff53ee52c9ff894c9788e99bb0f456b9a85cff069ffd676356daa3b8","dfae33faff53ee52c9ff894c9788e99bb0f456b9a85cff069ffd676356daa3b8",TRUE
"manuscript/R0_NatHealth/_word_test/table_pngs_v2/word_table_png_manifest.json","27e0df61120006cbd1b6e0f1eb79a17ff02d9a6bafbccde93a1516eb1591998d","27e0df61120006cbd1b6e0f1eb79a17ff02d9a6bafbccde93a1516eb1591998d",TRUE
"manuscript/R0_NatHealth/display_assets/brown_participant_state_raincloud.svg","200e85cb494e28865cafe677c860ec8a6e4eb426c86c78b37819a4bd19e08653","200e85cb494e28865cafe677c860ec8a6e4eb426c86c78b37819a4bd19e08653",TRUE
"manuscript/R0_NatHealth/display_assets/table_s10_visual_sensitivity.html","01c20a54f0bd1607ada3bb4d0e633ae899415e8d24b14c81466384a9a33ea14e","01c20a54f0bd1607ada3bb4d0e633ae899415e8d24b14c81466384a9a33ea14e",TRUE
"manuscript/R0_NatHealth/display_assets/table_s11_chronotype.html","41b7d453130fb7855290d6adc1b65e076e57b4b8ac7137951126c3aa2f1f2406","41b7d453130fb7855290d6adc1b65e076e57b4b8ac7137951126c3aa2f1f2406",TRUE
"manuscript/R0_NatHealth/display_assets/table_s12_age_sex.html","19f5b69e871bf59deaaa1b70511b7227e2e25aab91b36e1d6a5e1305677fc403","19f5b69e871bf59deaaa1b70511b7227e2e25aab91b36e1d6a5e1305677fc403",TRUE
"manuscript/R0_NatHealth/display_assets/table_s3_recommendation_windows.html","33ebc99f976acffb54082eb7afd4a6b44549b3f9de330dea998ce2f69c4ba6e6","33ebc99f976acffb54082eb7afd4a6b44549b3f9de330dea998ce2f69c4ba6e6",TRUE
"manuscript/R0_NatHealth/display_assets/table_s6_geographic_associations.html","f18fdc5b9912d1d0ab0ff7be6fdcd230223837f4dfa2f32456583e3055f70a78","f18fdc5b9912d1d0ab0ff7be6fdcd230223837f4dfa2f32456583e3055f70a78",TRUE
"manuscript/R0_NatHealth/display_assets/table_s6_photoperiod_classification.html","cc5f08ad52f4b30ee153c1591896015b04effaafa1410a0d878f88747995fa05","cc5f08ad52f4b30ee153c1591896015b04effaafa1410a0d878f88747995fa05",TRUE
"manuscript/R0_NatHealth/display_assets/table_s7_daily_associations.html","2cf2f1d1913f3e23f98df7e8d8e11c381599a5241cad65985f23008e4ac3d4b3","2cf2f1d1913f3e23f98df7e8d8e11c381599a5241cad65985f23008e4ac3d4b3",TRUE
"manuscript/R0_NatHealth/display_assets/table_s8_person_level_synthesis.html","0318acf46a1d5694eb8ab84dfc998d691c6d3006f479a43584da2f7c3440c3d2","0318acf46a1d5694eb8ab84dfc998d691c6d3006f479a43584da2f7c3440c3d2",TRUE
"manuscript/R0_NatHealth/display_assets/table_s9_light_behaviour_a.html","f2521c44238a4441744b3a8d0f1df596dd02ce256f41ac066c25d1650a303275","f2521c44238a4441744b3a8d0f1df596dd02ce256f41ac066c25d1650a303275",TRUE
"manuscript/R0_NatHealth/display_assets/table_s9_light_behaviour_b.html","d291179badceafd69b9637b847788479d683895c14e3f9a48d187968be602b09","d291179badceafd69b9637b847788479d683895c14e3f9a48d187968be602b09",TRUE
"manuscript/R0_NatHealth/display_assets/table1_participant_site.html","95781f53b177f06750c4503f8861fb605e4c9f293de5112131c523d8cc41e4ea","95781f53b177f06750c4503f8861fb605e4c9f293de5112131c523d8cc41e4ea",TRUE
"manuscript/R0_NatHealth/display_assets/table2_brown_adherence.html","6f7367bf3e8d5ea657c18f11217a197265311bd08a8292dcbaaad30e8ba41d9a","6f7367bf3e8d5ea657c18f11217a197265311bd08a8292dcbaaad30e8ba41d9a",TRUE
"manuscript/R0_NatHealth/display_assets/table3_metric_context.html","d50b25afae95a95d61641349116e504a2bbf06780b43a46b195ac468246e8dc2","d50b25afae95a95d61641349116e504a2bbf06780b43a46b195ac468246e8dc2",TRUE
"manuscript/R0_NatHealth/editable_tables/editable_manuscript_tables.zip","14271fef83177d0af3abcf5a3f0ed0c954f6ede6ded18422c257c3ed742df605","14271fef83177d0af3abcf5a3f0ed0c954f6ede6ded18422c257c3ed742df605",TRUE
"manuscript/R0_NatHealth/editable_tables/export_provenance.json","ac7590550323925eae600f1c3fc3ecf2139c48eb6f8db17a52bcc634c8252ba6","ac7590550323925eae600f1c3fc3ecf2139c48eb6f8db17a52bcc634c8252ba6",TRUE
"manuscript/R0_NatHealth/editable_tables/README.md","5efe3c2bcf9fc22255030e331736020f0175b9e435c54ac753d39189d1795597","5efe3c2bcf9fc22255030e331736020f0175b9e435c54ac753d39189d1795597",TRUE
"manuscript/R0_NatHealth/editable_tables/Table_1.docx","5d09fe9d798c78295d5e8f783e0d73aaee81e1331f0527aa8e860f3bc2d70049","5d09fe9d798c78295d5e8f783e0d73aaee81e1331f0527aa8e860f3bc2d70049",TRUE
"manuscript/R0_NatHealth/editable_tables/Table_2.docx","a29823ac1f1b2455486d7d4f569c0f8a2d3f7f08bed47f10f6b660bbe4e6b4a0","a29823ac1f1b2455486d7d4f569c0f8a2d3f7f08bed47f10f6b660bbe4e6b4a0",TRUE
"manuscript/R0_NatHealth/editable_tables/Table_3.docx","54a31ca2ebfc7c6030971312bd3aafb43f53f792e0de84aa514bdd53cab82bd3","54a31ca2ebfc7c6030971312bd3aafb43f53f792e0de84aa514bdd53cab82bd3",TRUE
"manuscript/R0_NatHealth/editable_tables/table_manifest.json","5582dfdbaed925b9152680f3e0e86226a1fce43d1cf1b9a1092d977e3a5e9833","5582dfdbaed925b9152680f3e0e86226a1fce43d1cf1b9a1092d977e3a5e9833",TRUE
"manuscript/R0_NatHealth/editable_tables/Table_S1.docx","9ece9a78981962ffb5a2e067e3937582484babe27d7afb050e953413de5ed24f","9ece9a78981962ffb5a2e067e3937582484babe27d7afb050e953413de5ed24f",TRUE
"manuscript/R0_NatHealth/editable_tables/Table_S10.docx","fcd5d7eaf77bba2b4e4bcdfc82a01dd914de2c828a1579849d62e413418b0726","fcd5d7eaf77bba2b4e4bcdfc82a01dd914de2c828a1579849d62e413418b0726",TRUE
"manuscript/R0_NatHealth/editable_tables/Table_S11a.docx","241ed7f67b4d6ae4c093ca6f3ac86f7e8977a2181fbcb24ae7304ccb6b2bd165","241ed7f67b4d6ae4c093ca6f3ac86f7e8977a2181fbcb24ae7304ccb6b2bd165",TRUE
"manuscript/R0_NatHealth/editable_tables/Table_S11b.docx","c73e527237637cf3014a509a924a66ecf76eab3f80054f679b051edf013590c5","c73e527237637cf3014a509a924a66ecf76eab3f80054f679b051edf013590c5",TRUE
"manuscript/R0_NatHealth/editable_tables/Table_S12.docx","c45851bcf66a334c058725ce91e04b3b24562436c0207ba290e3bcb566e176a3","c45851bcf66a334c058725ce91e04b3b24562436c0207ba290e3bcb566e176a3",TRUE
"manuscript/R0_NatHealth/editable_tables/Table_S13.docx","504735337df61c5538c0017401eea9a6676c477d4b728a6fb329f56783794a5f","504735337df61c5538c0017401eea9a6676c477d4b728a6fb329f56783794a5f",TRUE
"manuscript/R0_NatHealth/editable_tables/Table_S14.docx","65b3e8ab6a75a4bae9e43c22361631466a4fc9bb16761d0b7d529c59fd7f1a8c","65b3e8ab6a75a4bae9e43c22361631466a4fc9bb16761d0b7d529c59fd7f1a8c",TRUE
"manuscript/R0_NatHealth/editable_tables/Table_S15.docx","9666c69401331ffdddc8b1c1e2b97324151a23f568d83a0a6f6e46c2aaf8e12b","9666c69401331ffdddc8b1c1e2b97324151a23f568d83a0a6f6e46c2aaf8e12b",TRUE
"manuscript/R0_NatHealth/editable_tables/Table_S2.docx","dafc44b0f41e91537d24aefda9c78772ff4c5f6a403594a8e56b373275ffc675","dafc44b0f41e91537d24aefda9c78772ff4c5f6a403594a8e56b373275ffc675",TRUE
"manuscript/R0_NatHealth/editable_tables/Table_S3.docx","29d32faf828a660ff8179f95de219aef2d69a23c1a33870a20f19dfa6cb99e5d","29d32faf828a660ff8179f95de219aef2d69a23c1a33870a20f19dfa6cb99e5d",TRUE
