"path","role","expected_sha256","current_sha256","expected_bytes","current_bytes","live_exact","status"
"audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_10.png","H08_audit_record","c9a9a79227525ee9fd6e4d0a30c76e4529244a2f092da16ab2bceea519a045a1","c9a9a79227525ee9fd6e4d0a30c76e4529244a2f092da16ab2bceea519a045a1",211024,211024,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_11.png","H08_audit_record","b0ce9029ad0da8c072e43c068c04bef1a0fa72923f0e74e0bd01347074925213","b0ce9029ad0da8c072e43c068c04bef1a0fa72923f0e74e0bd01347074925213",187874,187874,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_12.png","H08_audit_record","a60975a2590d0d6d053041eb5e4514f7ac8ee814e5566b99f7fdd1b3347fa3be","a60975a2590d0d6d053041eb5e4514f7ac8ee814e5566b99f7fdd1b3347fa3be",222444,222444,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_13.png","H08_audit_record","bf33b5afe85a9f2ae4b08997adcd6e2134213b45dc2397ee1719d5995ea9937a","bf33b5afe85a9f2ae4b08997adcd6e2134213b45dc2397ee1719d5995ea9937a",217312,217312,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_14.png","H08_audit_record","64023054b52326d3aa7a17e7b2271989a1e3a96e7e458817006b560b7848bbe6","64023054b52326d3aa7a17e7b2271989a1e3a96e7e458817006b560b7848bbe6",244214,244214,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_desktop_table_15.png","H08_audit_record","09ae1f1e5f55e1c6846af176b5ba7270f0d2767a8ec52743dcad925f5df43496","09ae1f1e5f55e1c6846af176b5ba7270f0d2767a8ec52743dcad925f5df43496",227210,227210,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_708x1000_full.png","H08_audit_record","a02dc900b8cf3f20a2194e7140961fe3b98a963f78a6c4365db5048891fa7d64","a02dc900b8cf3f20a2194e7140961fe3b98a963f78a6c4365db5048891fa7d64",1489947,1489947,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_708x1000_top.png","H08_audit_record","488c74ce7afeae8e1941f14c553acf641ac9c406cb4a1204154d6ab777ac894e","488c74ce7afeae8e1941f14c553acf641ac9c406cb4a1204154d6ab777ac894e",127594,127594,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_figure_01.png","H08_audit_record","ad21127fdada4ae575a113be2b747dcf1acbc0349d57ab7da49c2ea0bb21521b","ad21127fdada4ae575a113be2b747dcf1acbc0349d57ab7da49c2ea0bb21521b",91446,91446,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_figure_02.png","H08_audit_record","9a3a81f17e3c817c0d7d64f4ce5aeb6616105b6a4bb84c63695cb8f5200c5797","9a3a81f17e3c817c0d7d64f4ce5aeb6616105b6a4bb84c63695cb8f5200c5797",91389,91389,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_figure_03.png","H08_audit_record","f69aa4554c3d059b877e245bd34bf30343cc205c9795f85c51c8007f27ac58bf","f69aa4554c3d059b877e245bd34bf30343cc205c9795f85c51c8007f27ac58bf",81851,81851,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_figure_04.png","H08_audit_record","5754856c75b7d7ddbfe1cb68f774b96fb2c62263251bcc04934d2e5574e38468","5754856c75b7d7ddbfe1cb68f774b96fb2c62263251bcc04934d2e5574e38468",71002,71002,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_figure_05.png","H08_audit_record","546a8ae27dec49d44c53c1375aa568004d0473a0e23f39b11ad7cb07c881f0d4","546a8ae27dec49d44c53c1375aa568004d0473a0e23f39b11ad7cb07c881f0d4",68572,68572,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_01.png","H08_audit_record","d6fdbe218d867ff0ee28ca0ff0b4eeb239c55fae50c23634210ce310331c2763","d6fdbe218d867ff0ee28ca0ff0b4eeb239c55fae50c23634210ce310331c2763",130818,130818,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_02.png","H08_audit_record","6b27c008d635646f99f5e87ae8c107bff9cc657a84b6a15fbe0e79ac7a475abd","6b27c008d635646f99f5e87ae8c107bff9cc657a84b6a15fbe0e79ac7a475abd",119809,119809,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_03.png","H08_audit_record","72eb89513a58d8a93cd8d0c66a26fc71813df0b63b13c92ff7347e8a66615c62","72eb89513a58d8a93cd8d0c66a26fc71813df0b63b13c92ff7347e8a66615c62",113411,113411,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_04.png","H08_audit_record","02ca3341589937cbdffbd272c7d4c91a4d75b08002a4a2824bee163eceb54a42","02ca3341589937cbdffbd272c7d4c91a4d75b08002a4a2824bee163eceb54a42",120799,120799,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_05.png","H08_audit_record","84ea9a8ab6f09878508c3c181f929d3da870cbe4fdebc4723ffbad2d2902e128","84ea9a8ab6f09878508c3c181f929d3da870cbe4fdebc4723ffbad2d2902e128",120888,120888,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_06.png","H08_audit_record","0e5f86ecb8b036a0193c6afb64503fc0cdfbb9debc6527cd66b8d6233fd97de7","0e5f86ecb8b036a0193c6afb64503fc0cdfbb9debc6527cd66b8d6233fd97de7",125259,125259,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_07.png","H08_audit_record","5900052e666b83b57a9df149cb1f95b71dad99967acd46904e0be36103f6f140","5900052e666b83b57a9df149cb1f95b71dad99967acd46904e0be36103f6f140",122558,122558,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_08.png","H08_audit_record","0a64ccf411d32f29098645f5a48b96b0458071bcca75351cdf3ccc5419f501dc","0a64ccf411d32f29098645f5a48b96b0458071bcca75351cdf3ccc5419f501dc",134223,134223,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_09.png","H08_audit_record","9b0d3574617cf9f9e84ab2c29df99aab0fd29d90ffd37639a88f8ff2fad4ee9c","9b0d3574617cf9f9e84ab2c29df99aab0fd29d90ffd37639a88f8ff2fad4ee9c",117306,117306,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_10.png","H08_audit_record","0d8f689843a0a8c902e3159cdbb16d283aa601f3552e1b6a5de0198dab91d1c6","0d8f689843a0a8c902e3159cdbb16d283aa601f3552e1b6a5de0198dab91d1c6",125164,125164,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_11.png","H08_audit_record","1c6129a56b9ca16729a81033641a92ded95985b46aac472bd153f3ec7921e51b","1c6129a56b9ca16729a81033641a92ded95985b46aac472bd153f3ec7921e51b",106297,106297,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_12.png","H08_audit_record","5566e1fbb7ee4fb04c6f6e21cfaf1d4cd4e0b0923a6d346dfe97e96a82f69e60","5566e1fbb7ee4fb04c6f6e21cfaf1d4cd4e0b0923a6d346dfe97e96a82f69e60",114481,114481,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_13.png","H08_audit_record","9d4f61f48773118ced87e5799d2d52b8ecd9824e019484c55e3e82ac0e7b4f2e","9d4f61f48773118ced87e5799d2d52b8ecd9824e019484c55e3e82ac0e7b4f2e",140359,140359,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_14.png","H08_audit_record","9f294fd4967eeed7b809803a514f99fd7d5e3be7fb7632161bf5e71a4218efa8","9f294fd4967eeed7b809803a514f99fd7d5e3be7fb7632161bf5e71a4218efa8",133801,133801,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_narrow_table_15.png","H08_audit_record","0a8bb828ed88903b7a6a56551381e0a29931e2ce8658abce91b07ed976cf042b","0a8bb828ed88903b7a6a56551381e0a29931e2ce8658abce91b07ed976cf042b",136359,136359,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_qa_status.csv","H08_audit_record","2c529e6e8304d0b09ac28eb5d92e424de731bb920821b91b921a5500fb5715c3","2c529e6e8304d0b09ac28eb5d92e424de731bb920821b91b921a5500fb5715c3",3639,3639,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_screenshot_manifest.csv","H08_audit_record","3d65f0a0e00f104a594b9ad5a541c26bfc707ac180a2a919c7531121ee077b63","3d65f0a0e00f104a594b9ad5a541c26bfc707ac180a2a919c7531121ee077b63",5402,5402,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_equivalent_720x500_full.png","H08_audit_record","50aa793bd5d98b9d948588cf8ae5c61ba775afe52da8e6d6698588807011536d","50aa793bd5d98b9d948588cf8ae5c61ba775afe52da8e6d6698588807011536d",1491775,1491775,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_equivalent_720x500_top.png","H08_audit_record","13e45b88ce276a6357ecf7eb301f714a23bde8c518a460791dcf5bf69916d6fe","13e45b88ce276a6357ecf7eb301f714a23bde8c518a460791dcf5bf69916d6fe",44412,44412,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_figure_01.png","H08_audit_record","b10223fabe5b3759db79ca8ff001f0a18fd157fb3b9a1abb7a022191d021d9af","b10223fabe5b3759db79ca8ff001f0a18fd157fb3b9a1abb7a022191d021d9af",30052,30052,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_figure_02.png","H08_audit_record","6f911246e907a08f7e9bd3d8e8765169249de7552f1d63e9af5d8a1ab923677c","6f911246e907a08f7e9bd3d8e8765169249de7552f1d63e9af5d8a1ab923677c",30975,30975,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_figure_03.png","H08_audit_record","3defb1cf422b6aadf0fd4f2cbf4f17aff2a44bf0736fb7d67b18ade5255a4d28","3defb1cf422b6aadf0fd4f2cbf4f17aff2a44bf0736fb7d67b18ade5255a4d28",21612,21612,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_figure_04.png","H08_audit_record","71bf7cd31fb087d665dd5634062de104f3ddc20eb01c4016fa80b1a1206af3c3","71bf7cd31fb087d665dd5634062de104f3ddc20eb01c4016fa80b1a1206af3c3",34804,34804,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_figure_05.png","H08_audit_record","f6c649468f972d13208f1e676331cacb9e3d3e81e1bfcb8886ec7a05f1d1c936","f6c649468f972d13208f1e676331cacb9e3d3e81e1bfcb8886ec7a05f1d1c936",17795,17795,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_sidebar_open_720x500.png","H08_audit_record","ecb37d221f61f01e5d2298c287d882f81a087d2e1b2a287a5065a774fd1a7492","ecb37d221f61f01e5d2298c287d882f81a087d2e1b2a287a5065a774fd1a7492",37806,37806,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_01.png","H08_audit_record","15c8347638e9ab2d7bf31fb9d082b5657207d941954851d4bbd8d0ccd292ae19","15c8347638e9ab2d7bf31fb9d082b5657207d941954851d4bbd8d0ccd292ae19",48660,48660,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_02.png","H08_audit_record","6d1ec52581c609b10a6ac84944ec758918b1683c769d5129025a43def4043e5d","6d1ec52581c609b10a6ac84944ec758918b1683c769d5129025a43def4043e5d",63956,63956,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_03.png","H08_audit_record","75885ef0ccec8021a524641c6404d7e460b64be25724141dcb0a262bf3a519ad","75885ef0ccec8021a524641c6404d7e460b64be25724141dcb0a262bf3a519ad",48662,48662,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_04.png","H08_audit_record","76d9d893aa3478af56ee318dfc03ad44f76821eec8fdff272dca4e68f566e28f","76d9d893aa3478af56ee318dfc03ad44f76821eec8fdff272dca4e68f566e28f",54408,54408,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_05.png","H08_audit_record","99864742c115c6e26d733c8b12ce0e60605a1eb1cc8dbb3c605d2c1253ed0a73","99864742c115c6e26d733c8b12ce0e60605a1eb1cc8dbb3c605d2c1253ed0a73",63681,63681,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_06.png","H08_audit_record","42a090d6acee03430ca8e24b44eccfcde4efdd3c1471836dab1989428106de02","42a090d6acee03430ca8e24b44eccfcde4efdd3c1471836dab1989428106de02",63949,63949,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_07.png","H08_audit_record","d96d1121ce9472af9640270f2752a28303937fd2c0a2effc2457cec323aa6cf3","d96d1121ce9472af9640270f2752a28303937fd2c0a2effc2457cec323aa6cf3",64122,64122,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_08.png","H08_audit_record","4ab1cd97a75e1627759e2d956b384a5b48550d621b818d7f2ba87b4569c943e7","4ab1cd97a75e1627759e2d956b384a5b48550d621b818d7f2ba87b4569c943e7",68299,68299,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_09.png","H08_audit_record","934554073d5aafa2a317e077d089b2bed727ca42ed12ff51795d3a2f77555ab8","934554073d5aafa2a317e077d089b2bed727ca42ed12ff51795d3a2f77555ab8",61639,61639,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_10.png","H08_audit_record","a6aa088e3fb404311e73e7d285dcc4f7b17d15f91528e637233d490b4097f869","a6aa088e3fb404311e73e7d285dcc4f7b17d15f91528e637233d490b4097f869",55712,55712,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_11.png","H08_audit_record","25c0a5f63ae9e9a48561533c10aa0974da41d2eedd84d648882555b94e5d0d55","25c0a5f63ae9e9a48561533c10aa0974da41d2eedd84d648882555b94e5d0d55",56403,56403,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_12.png","H08_audit_record","deae33e8083202dfbce207c22e52de625a000bc59907a05beb9f44ea00f2f0a3","deae33e8083202dfbce207c22e52de625a000bc59907a05beb9f44ea00f2f0a3",62208,62208,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_13.png","H08_audit_record","c6e934e2f84a6c78ec28d37ff96ec5756aa6e345d1f7b133a042b688d01c92ce","c6e934e2f84a6c78ec28d37ff96ec5756aa6e345d1f7b133a042b688d01c92ce",73487,73487,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_14.png","H08_audit_record","9ba8aa46a76abaf9d5a8105e4feec7421b644a62413cef8507611f28aedde278","9ba8aa46a76abaf9d5a8105e4feec7421b644a62413cef8507611f28aedde278",69138,69138,TRUE,"PASS"
"audit/hypotheses/H08/report018_order54_result_render/visual_zoom_table_15.png","H08_audit_record","94889019cccaa2bbc6ba5d8c76a55fb91d59ebaff84c2afe4c95fa2b78dab6b6","94889019cccaa2bbc6ba5d8c76a55fb91d59ebaff84c2afe4c95fa2b78dab6b6",59981,59981,TRUE,"PASS"
"scripts/hypotheses/H08/build_h08_figure_physical_size_qa.R","H08_code","2f17f26025c4a5eab63334e3f5d1b08e6f7d45b88a0bd5c2fa1f84884c0b2985","2f17f26025c4a5eab63334e3f5d1b08e6f7d45b88a0bd5c2fa1f84884c0b2985",10503,10503,TRUE,"PASS"
"scripts/hypotheses/H08/build_h08_preparation_artifacts.R","H08_code","766ae731c44166fc69fec9cf876864aa0208db3be14c240c35cdda58f57fc8ee","766ae731c44166fc69fec9cf876864aa0208db3be14c240c35cdda58f57fc8ee",8491,8491,TRUE,"PASS"
"scripts/hypotheses/H08/build_h08_preparation_report_manifest.R","H08_code","55fb72225d86ae694778339f395c0bd23f1870ea587bff1a29741af729727014","55fb72225d86ae694778339f395c0bd23f1870ea587bff1a29741af729727014",9383,9383,TRUE,"PASS"
"scripts/hypotheses/H08/build_h08_stage3_manifest.R","H08_code","1ae2e73a17098b8d42218101c36f6f9d8285f133dbdea20292b94c5e83839c30","1ae2e73a17098b8d42218101c36f6f9d8285f133dbdea20292b94c5e83839c30",7816,7816,TRUE,"PASS"
"scripts/hypotheses/H08/h08_contract.R","H08_code","93ec86fad7decfea5af214627f5a465c6f1e4f4f7f29102ab45255dfd113068e","93ec86fad7decfea5af214627f5a465c6f1e4f4f7f29102ab45255dfd113068e",20062,20062,TRUE,"PASS"
"scripts/hypotheses/H08/h08_modeling.R","H08_code","2eabd080504f9328869f43bc5928d980b58900bf111e6ddf25bca1c81fd9b386","2eabd080504f9328869f43bc5928d980b58900bf111e6ddf25bca1c81fd9b386",42101,42101,TRUE,"PASS"
"scripts/hypotheses/H08/rebuild_h08_reader_figures.R","H08_code","96be883521683fbb951b715dd14b5eb1b6986abd5cfdf60f21fecc4e8857302c","96be883521683fbb951b715dd14b5eb1b6986abd5cfdf60f21fecc4e8857302c",13103,13103,TRUE,"PASS"
"scripts/hypotheses/H08/reseal_h08_l10_metric011.R","H08_code","d8b930f98a05eb9e082541994affed59e8cace1d4c057da4860fda77f3f49565","d8b930f98a05eb9e082541994affed59e8cace1d4c057da4860fda77f3f49565",85080,85080,TRUE,"PASS"
"scripts/hypotheses/H08/run_h08_stage2.R","H08_code","b93654621bc42a64efe2cf5393cd66c58ab37d69f3ef471f5a49d84a1a4cd8f6","b93654621bc42a64efe2cf5393cd66c58ab37d69f3ef471f5a49d84a1a4cd8f6",69245,69245,TRUE,"PASS"
"tests/hypotheses/H08/test_h08_metric011_reseal.R","H08_test","febb7cb96a823b2a828259b0049db17f5f907b7edea06e478021cf6a95ae6f30","febb7cb96a823b2a828259b0049db17f5f907b7edea06e478021cf6a95ae6f30",5900,5900,TRUE,"PASS"
"tests/hypotheses/H08/test_h08_preparation_report.R","H08_test","2e83542b120021e0c337a3769127e6eba2fe61ebc4d56014693b34066a3fc2a4","2e83542b120021e0c337a3769127e6eba2fe61ebc4d56014693b34066a3fc2a4",13024,13024,TRUE,"PASS"
"tests/hypotheses/H08/test_h08_stage2.R","H08_test","7b02ca11f1069aa2f5e04e97cd81fdaf94ec9514314e7c1581c374ca7b4bf273","7b02ca11f1069aa2f5e04e97cd81fdaf94ec9514314e7c1581c374ca7b4bf273",8848,8848,TRUE,"PASS"
"tests/hypotheses/H08/test_h08_stage3_reader_report.R","H08_test","3049ecd80bc7f6c83dce7370b2877a92c6693dd9585f1f45ed7ac19fdf64be8f","3049ecd80bc7f6c83dce7370b2877a92c6693dd9585f1f45ed7ac19fdf64be8f",18954,18954,TRUE,"PASS"
"audit/decisions/answer_in_brief_callout.md","approved_reporting_rule","4d8969914e3216ca4d61ad7b5da1b125efa27b4fbb2c307aaae517d17d584548","4d8969914e3216ca4d61ad7b5da1b125efa27b4fbb2c307aaae517d17d584548",2139,2139,TRUE,"PASS"
"audit/decisions/bootstrap_execution_policy.md","approved_reporting_rule","8bc2f8d31d23dec94b8735b6b913f6886f89fb07adc9d9d33f345e9c2b81871a","8bc2f8d31d23dec94b8735b6b913f6886f89fb07adc9d9d33f345e9c2b81871a",2780,2780,TRUE,"PASS"
"audit/decisions/figure_readability_and_layout.md","approved_reporting_rule","33bac9392c35ed2fb6fd8bef0cf80ba867229e97d31cd1ea28ce625a51c1565b","33bac9392c35ed2fb6fd8bef0cf80ba867229e97d31cd1ea28ce625a51c1565b",10910,10910,TRUE,"PASS"
"audit/decisions/gap_timing_unaware_dataset_terminology.md","approved_reporting_rule","c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306","c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306",2153,2153,TRUE,"PASS"
"audit/decisions/hypothesis_preparation_provenance_companions.md","approved_reporting_rule","f8c7dd0877ab1aaa2ee4d7cee7aa38683ab261630ce55271318ed99ebb3151db","f8c7dd0877ab1aaa2ee4d7cee7aa38683ab261630ce55271318ed99ebb3151db",8881,8881,TRUE,"PASS"
"audit/decisions/l10_numerical_zero_normalization.md","approved_reporting_rule","23b9f70d1d16f7fd3ebbdbc57aaf78c0a701fe1f9d22bd667d926cd320d40797","23b9f70d1d16f7fd3ebbdbc57aaf78c0a701fe1f9d22bd667d926cd320d40797",5435,5435,TRUE,"PASS"
"audit/decisions/model_reporting.md","approved_reporting_rule","1cb3d5735dcb736f563eed881daf7dcf6e6ed7a4fb75b38201dd753e4927157a","1cb3d5735dcb736f563eed881daf7dcf6e6ed7a4fb75b38201dd753e4927157a",10496,10496,TRUE,"PASS"
"audit/decisions/p_value_display_conventions.md","approved_reporting_rule","ced1651242141d933bf7b3c7b67778bc89fe6d0e901fd5de8aca6fc64eaac772","ced1651242141d933bf7b3c7b67778bc89fe6d0e901fd5de8aca6fc64eaac772",2686,2686,TRUE,"PASS"
"audit/decisions/paired_placement_comparison_display.md","approved_reporting_rule","0b88908040aa4c649cb0c98d71f075e36dee266fd90a58180cfacbf7002001b4","0b88908040aa4c649cb0c98d71f075e36dee266fd90a58180cfacbf7002001b4",3561,3561,TRUE,"PASS"
"audit/decisions/site_display_conventions.md","approved_reporting_rule","771f4429e7e3317126de69b680593bb4572a784700d4b84ff566ea8ab2b0eed8","771f4429e7e3317126de69b680593bb4572a784700d4b84ff566ea8ab2b0eed8",2618,2618,TRUE,"PASS"
"audit/hypotheses/H03-H11_gated_workflow.qmd","approved_workflow_contract","ba749fea6d198aaeef58c45e2b46a30b3f248f0a2eb8bb38d22d6b68077ae68e","ba749fea6d198aaeef58c45e2b46a30b3f248f0a2eb8bb38d22d6b68077ae68e",20592,20592,TRUE,"PASS"
"renv.lock","environment_lock","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,603493,TRUE,"PASS"
"artifacts/12_manifests/H08/H08_figure_physical_size_qa.csv","figure_physical_size_QA","f4680525e3252153bf3020caf436fd6eb701dd9fa21d2c34011ce5799636670b","f4680525e3252153bf3020caf436fd6eb701dd9fa21d2c34011ce5799636670b",7582,7582,TRUE,"PASS"
"_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation_files/figure-html/fig-h08-prep-sample-support-1.png","preparation_page_asset","858a691e5c49b786a5983f38547b9502c1d244da1df52849869c6a13850e3a49","858a691e5c49b786a5983f38547b9502c1d244da1df52849869c6a13850e3a49",101098,101098,TRUE,"PASS"
"_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation_files/figure-html/fig-h08-prep-site-range-1.png","preparation_page_asset","fdbc12328301366532f9ae5ac38e0e2e6e6aca5f06ff454a4210bcf229a6b02e","fdbc12328301366532f9ae5ac38e0e2e6e6aca5f06ff454a4210bcf229a6b02e",89133,89133,TRUE,"PASS"
"_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation_files/figure-html/fig-h08-prep-vlsq-distribution-1.png","preparation_page_asset","6782b1b24f7e54a00c6e8631a4f9251d67821368097d0add26fc0d7999ff2f1d","6782b1b24f7e54a00c6e8631a4f9251d67821368097d0add26fc0d7999ff2f1d",44589,44589,TRUE,"PASS"
"_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation.html","preparation_render","cd0ce2210949559408d07bcbccac502d3b0a372b4229da70bdfc6dbe0c52f66b","cd0ce2210949559408d07bcbccac502d3b0a372b4229da70bdfc6dbe0c52f66b",732155,732155,TRUE,"PASS"
"_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation.qmd","preparation_rendered_source","3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d","3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d",57777,57777,TRUE,"PASS"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","preparation_source","3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d","3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d",57777,57777,TRUE,"PASS"
"artifacts/10_figures/H08/H08_chest_effects.pdf","reader_figure","8c2798e4328a985287e4194fd62bc3e318d6962ed3fc6bf3899e909f12d8c311","8c2798e4328a985287e4194fd62bc3e318d6962ed3fc6bf3899e909f12d8c311",5812,5812,TRUE,"PASS"
"artifacts/10_figures/H08/H08_chest_effects.png","reader_figure","201026c03ca870932e5c0f9e0ecdd4733c7949aa33fe53f8cb8a7349e6f38f47","201026c03ca870932e5c0f9e0ecdd4733c7949aa33fe53f8cb8a7349e6f38f47",139416,139416,TRUE,"PASS"
"artifacts/10_figures/H08/H08_gap_common_sample_effects.png","reader_figure","144fc11c696931373ba8b5d987aa2ce2a14413cda00c5371aecb095713729669","144fc11c696931373ba8b5d987aa2ce2a14413cda00c5371aecb095713729669",136476,136476,TRUE,"PASS"
"artifacts/10_figures/H08/H08_near_eye_effects.pdf","reader_figure","4f5b3201703036fa5320433c6e600f8cc8ba84b20b6015f89ccac517381415fe","4f5b3201703036fa5320433c6e600f8cc8ba84b20b6015f89ccac517381415fe",5823,5823,TRUE,"PASS"
"artifacts/10_figures/H08/H08_near_eye_effects.png","reader_figure","f1cc8e33829cdf821140e95238d20b1516d5796f741002a1f27568d3f9fd7405","f1cc8e33829cdf821140e95238d20b1516d5796f741002a1f27568d3f9fd7405",140448,140448,TRUE,"PASS"
"artifacts/10_figures/H08/H08_near_eye_model_adequacy.png","reader_figure","7779cb6b565369902d80e2473d0fbb77e8982a6b90f4c87a27d1921ff951ad43","7779cb6b565369902d80e2473d0fbb77e8982a6b90f4c87a27d1921ff951ad43",659790,659790,TRUE,"PASS"
"artifacts/10_figures/H08/H08_paired_placement_effects.pdf","reader_figure","74f7643901ddb1dc370aef92dc994639a050749e63bf871ed0c09d45862877b6","74f7643901ddb1dc370aef92dc994639a050749e63bf871ed0c09d45862877b6",6015,6015,TRUE,"PASS"
"artifacts/10_figures/H08/H08_paired_placement_effects.png","reader_figure","be34d61f6b53b06c266767d652942bcebc0a2e70db5f4464413b401c1d3f10f6","be34d61f6b53b06c266767d652942bcebc0a2e70db5f4464413b401c1d3f10f6",130502,130502,TRUE,"PASS"
"artifacts/11_source_data/H08/H08_chest_effects_data.csv","reader_figure_or_table_source_data","0b9b8ea7293eea8719c296905b914c75128ec5d801b04a1949a5780db8a24bef","0b9b8ea7293eea8719c296905b914c75128ec5d801b04a1949a5780db8a24bef",10582,10582,TRUE,"PASS"
"artifacts/11_source_data/H08/H08_gap_common_sample_effects_data.csv","reader_figure_or_table_source_data","7ddfe2c6635d8dbd6fff4faf2f6085b7459c9463c81494c28c3ce897745b9c48","7ddfe2c6635d8dbd6fff4faf2f6085b7459c9463c81494c28c3ce897745b9c48",9247,9247,TRUE,"PASS"
"artifacts/11_source_data/H08/H08_near_eye_effects_data.csv","reader_figure_or_table_source_data","0f7ab7b06a23a16089b000607d4cfb239c323ba39df9c549c365c4da1878dd51","0f7ab7b06a23a16089b000607d4cfb239c323ba39df9c549c365c4da1878dd51",10662,10662,TRUE,"PASS"
