"scope","path","sha256","bytes"
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_qa_status.csv","f1b9d85389a31f3196ea282744c9bf4d8edcfa3087dfdb4d278b455eeac888e6",3815
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_screenshot_manifest.csv","bbf6dbe1b50e6502bd2c35f1490a90d2d1896a3dcf2bdddc0e6c28b21047b77b",7061
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_figure_01.png","db20b1292e8410addb842b1a7a43afc585d6eee7b6f668f10a4ff9c821bd9d09",36767
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_figure_02.png","f2deb6b6d472804aa6293ed3adf6e02684f5e5baec584370c7d65a12239df77d",30725
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_figure_03.png","f2b10a88349f448a8711fc92cd880b6e7046238a4ecbed03d572fb8b80e8b742",17274
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_full.png","49db412992b3df8b0318a89660267c8df2f03395fe80cdb8abe123c584435231",1248194
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_mermaid.png","0175aa19e291da4836cf993fd17d87c7a31f46c4dbcc27ac6ee8d170c727dfa8",25666
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_sidebar_h08_entries.png","2207e26d419d680478b7ecef1db9e8f90d48e062e2cdac393fcfd84e62cc5689",42233
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_sidebar_open_top.png","8655afdddf56d981025ac1a8e8c28d41a2f5f806b68d1d09e72fdeaf8ed0a0c4",36740
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_sidebar_open.png","b1e71566d15a9c95921a8a87ab581bbddfe84d7429022988c20b0e8ce6e3101e",62672
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_01.png","6a0aa09c0fb6057540208f166b7353c28100afd6d8c23ae39831cd105d981ddb",57210
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_02.png","8f9b0925577c3447fd786c33094a747c82ddfe54b9ece2f3c786c4bf5e8b135a",52191
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_03.png","1d3b09f3ad00f7e5552d5932ccd849318570e55aae7b3edd3a8816cafc1e2051",47202
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_04.png","d4f637807128f52b9c0f5b1734a0d156e8a613072be65bb095c3705d07b6c2c6",60910
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_05.png","22516b3dbdce5ce89da9246316c0bac754092581009998e8e9b37a2b047055a6",43255
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_06.png","946000153e78233c8061763228d9256eca32b52c433cf7a1760d3df230078fa9",51699
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_07.png","3d527a2f477678fc877fec509cfcb1d78fb341836ba9d6b5d0d3fdb773f4a9f8",44058
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_08.png","07da83b2960127c26514043c88c85ad7de2335e05fdc05a4c547f4845faa0dc7",48463
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_09.png","2b610fc2c5b2be1d8da29ced270e2982cc26d664718d83ff0313128c618d2247",61055
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_10.png","0cd84d50e45248a1a610cb7ba3e8d7ff247ce77b84c08983fac4d6aac19c8cdc",54938
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_11.png","75452fdeb4e14179e221c480c875a33c2da668cb178868b6d6754674fcebe0a8",48461
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_12.png","c59235aece7452d6b58bc6575e7cec90f30c686e1ba8ba7b9645311fdd574039",62154
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_13.png","0bb16706c8380810c2524675c710a0c83a32844bf8160f2c312599202a98ca52",70113
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_14.png","70fe7b6afe84039cbfc3ed161c42b46a1bfe881c6de0a5adbe75e91be12db0dc",62761
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_15.png","9c9c1db245e893b764fad894b36bef529b6429eaac108be872d2196bb23532a6",55367
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_16.png","6520eb49ec7dbc22e86486d3dc6c7297f46c0faaa1c1490cf6b29ea4d63634e1",58447
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_17.png","dc966027cee0dab68f42ac52020aedfcb6710fd5ec6565cc682d4ef2d98d74b0",60460
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_18.png","b1e71566d15a9c95921a8a87ab581bbddfe84d7429022988c20b0e8ce6e3101e",62672
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_table_19.png","878e1de2aa8acb703e65a553c45a7e6fca77617e0b4f986f4b45f1cc7e5e5525",36570
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_tbl-h08-prep-input-identities_scrolled.png","22da5542615c2b5a0fb5f10c7e54bc85b31b0252484432a12172fe97ee79d97a",48906
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_tbl-h08-prep-output-identities_scrolled.png","d5b11f6c1a8df7ebfc661bb592a95a532dadab09851354bb759f44fab5ae9613",58384
"order55_evidence","audit/hypotheses/H08/report018_order55_companion_render/visual_zoom_equivalent_720x500_top.png","16f15ada3ecb53caccaf94260344cd23e17e9e2c9c39306d27ff646eb105a6f1",54002
"source_held_and_build","_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation.html","cd0ce2210949559408d07bcbccac502d3b0a372b4229da70bdfc6dbe0c52f66b",732155
"source_held_and_build","_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation.qmd","3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d",57777
"source_held_and_build","_build/nathealth/notebooks/hypotheses/H08.html","472848d0da3e3996fa1727151048e3cab4a7e363dba3dc8eda8b024eb5a4ca9a",340040
"source_held_and_build","_build/nathealth/search.json","97ef50a5ae02478ce76b3863706813665ba52fec5e17db784974f7e207c4c62d",2493417
"source_held_and_build","_build/nathealth/sitemap.xml","015f2009130098ba364e9697a68aaf4e816ad0d6d557bf04521cc4bf9aedb6d8",6282
"source_held_and_build","_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480
"source_held_and_build","artifacts/12_manifests/H08/H08_figure_manifest.csv","d8596271378cefd4ea1b5137e009c4036c40bd21d8871fce5e881ff676239fa5",2364
"source_held_and_build","artifacts/12_manifests/H08/H08_figure_physical_size_qa.csv","f4680525e3252153bf3020caf436fd6eb701dd9fa21d2c34011ce5799636670b",7582
"source_held_and_build","artifacts/12_manifests/H08/H08_preparation_report_manifest.csv","53264f81daed1b69ff8e78e7afcdab0e7d34b473ddb2f20b9f6820ffca5c1720",64474
"source_held_and_build","artifacts/12_manifests/H08/H08_stage3_artifacts.csv","e8dcec4bfdaf129002c875681f22b0f9d226ebbc95f706309c98ae4e21244af2",23368
"source_held_and_build","audit/handoffs/H08_worker_handoff.md","8a7be6d71075cd4e4bb3884c24ee2465fbb333bc3dc042192b03dd3897005642",6017
"source_held_and_build","audit/hypotheses/H08/H08_analysis_preparation.qmd","3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d",57777
"source_held_and_build","audit/report_harmonization/phase4_corpus_manifest.csv","73f1a371f8352f1baf69d38f1613de1a662112642370b0cc89798b4d6d469334",11937
"source_held_and_build","notebooks/hypotheses/H08.qmd","1b6b50b21e22d60909a65b125ce74be54829e5efc10de33f888fcd294c7374b1",44031
"source_held_and_build","notebooks/preregistration_deviations.qmd","b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d",94061
"source_held_and_build","renv.lock","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493
"source_held_and_build","scripts/hypotheses/H08/build_h08_preparation_report_manifest.R","55fb72225d86ae694778339f395c0bd23f1870ea587bff1a29741af729727014",9383
"source_held_and_build","scripts/report_harmonization/post_render_gt_html_semantics.R","28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205",21453
"source_held_and_build","scripts/report_harmonization/repair_gt_html_semantics.R","7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1",17747
"source_held_and_build","tests/hypotheses/H08/test_h08_preparation_report.R","2e83542b120021e0c337a3769127e6eba2fe61ebc4d56014693b34066a3fc2a4",13024
"source_held_and_build","tests/hypotheses/H08/test_h08_stage3_reader_report.R","3049ecd80bc7f6c83dce7370b2877a92c6693dd9585f1f45ed7ac19fdf64be8f",18954
"target_and_physical_figures","_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation_files/figure-html/fig-h08-prep-sample-support-1.png","858a691e5c49b786a5983f38547b9502c1d244da1df52849869c6a13850e3a49",101098
"target_and_physical_figures","_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation_files/figure-html/fig-h08-prep-site-range-1.png","fdbc12328301366532f9ae5ac38e0e2e6e6aca5f06ff454a4210bcf229a6b02e",89133
"target_and_physical_figures","_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation_files/figure-html/fig-h08-prep-vlsq-distribution-1.png","6782b1b24f7e54a00c6e8631a4f9251d67821368097d0add26fc0d7999ff2f1d",44589
"target_and_physical_figures","artifacts/12_manifests/H08/physical_size_qa/fig-h08-prep-sample-support_A4_170mm.png","6dc33f3eb6e07164e55bd7741d110018922ef77d53a6a622670c7279d0b69914",88024
"target_and_physical_figures","artifacts/12_manifests/H08/physical_size_qa/fig-h08-prep-site-range_A4_170mm.png","8149ff42e67770023a69f204e358a9c0894b6e897923332386386aae5fdd5d30",77430
"target_and_physical_figures","artifacts/12_manifests/H08/physical_size_qa/fig-h08-prep-vlsq-distribution_A4_170mm.png","52e33938786a9f3c926d2d2cf95fe76f482147dbc9f083fd0fbe4cdff6ed263e",40521
