owner,reference,kind,target,fragment,status,fragment_exists
_build/nathealth/notebooks/descriptives.html,#cb1-262,a@href,_build/nathealth/notebooks/descriptives.html,cb1-262,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-263,a@href,_build/nathealth/notebooks/descriptives.html,cb1-263,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-264,a@href,_build/nathealth/notebooks/descriptives.html,cb1-264,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-265,a@href,_build/nathealth/notebooks/descriptives.html,cb1-265,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-266,a@href,_build/nathealth/notebooks/descriptives.html,cb1-266,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-267,a@href,_build/nathealth/notebooks/descriptives.html,cb1-267,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-268,a@href,_build/nathealth/notebooks/descriptives.html,cb1-268,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-269,a@href,_build/nathealth/notebooks/descriptives.html,cb1-269,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-270,a@href,_build/nathealth/notebooks/descriptives.html,cb1-270,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-271,a@href,_build/nathealth/notebooks/descriptives.html,cb1-271,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-272,a@href,_build/nathealth/notebooks/descriptives.html,cb1-272,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-273,a@href,_build/nathealth/notebooks/descriptives.html,cb1-273,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-274,a@href,_build/nathealth/notebooks/descriptives.html,cb1-274,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-275,a@href,_build/nathealth/notebooks/descriptives.html,cb1-275,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-276,a@href,_build/nathealth/notebooks/descriptives.html,cb1-276,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-277,a@href,_build/nathealth/notebooks/descriptives.html,cb1-277,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-278,a@href,_build/nathealth/notebooks/descriptives.html,cb1-278,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-281,a@href,_build/nathealth/notebooks/descriptives.html,cb1-281,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-282,a@href,_build/nathealth/notebooks/descriptives.html,cb1-282,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-283,a@href,_build/nathealth/notebooks/descriptives.html,cb1-283,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-284,a@href,_build/nathealth/notebooks/descriptives.html,cb1-284,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-285,a@href,_build/nathealth/notebooks/descriptives.html,cb1-285,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-286,a@href,_build/nathealth/notebooks/descriptives.html,cb1-286,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-287,a@href,_build/nathealth/notebooks/descriptives.html,cb1-287,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-288,a@href,_build/nathealth/notebooks/descriptives.html,cb1-288,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-289,a@href,_build/nathealth/notebooks/descriptives.html,cb1-289,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-290,a@href,_build/nathealth/notebooks/descriptives.html,cb1-290,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-291,a@href,_build/nathealth/notebooks/descriptives.html,cb1-291,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-292,a@href,_build/nathealth/notebooks/descriptives.html,cb1-292,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-293,a@href,_build/nathealth/notebooks/descriptives.html,cb1-293,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-294,a@href,_build/nathealth/notebooks/descriptives.html,cb1-294,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-295,a@href,_build/nathealth/notebooks/descriptives.html,cb1-295,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-296,a@href,_build/nathealth/notebooks/descriptives.html,cb1-296,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-297,a@href,_build/nathealth/notebooks/descriptives.html,cb1-297,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-298,a@href,_build/nathealth/notebooks/descriptives.html,cb1-298,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-299,a@href,_build/nathealth/notebooks/descriptives.html,cb1-299,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-300,a@href,_build/nathealth/notebooks/descriptives.html,cb1-300,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-301,a@href,_build/nathealth/notebooks/descriptives.html,cb1-301,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-302,a@href,_build/nathealth/notebooks/descriptives.html,cb1-302,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-305,a@href,_build/nathealth/notebooks/descriptives.html,cb1-305,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-306,a@href,_build/nathealth/notebooks/descriptives.html,cb1-306,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-307,a@href,_build/nathealth/notebooks/descriptives.html,cb1-307,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-308,a@href,_build/nathealth/notebooks/descriptives.html,cb1-308,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-309,a@href,_build/nathealth/notebooks/descriptives.html,cb1-309,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-310,a@href,_build/nathealth/notebooks/descriptives.html,cb1-310,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-311,a@href,_build/nathealth/notebooks/descriptives.html,cb1-311,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-312,a@href,_build/nathealth/notebooks/descriptives.html,cb1-312,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-313,a@href,_build/nathealth/notebooks/descriptives.html,cb1-313,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-314,a@href,_build/nathealth/notebooks/descriptives.html,cb1-314,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-315,a@href,_build/nathealth/notebooks/descriptives.html,cb1-315,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-316,a@href,_build/nathealth/notebooks/descriptives.html,cb1-316,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-317,a@href,_build/nathealth/notebooks/descriptives.html,cb1-317,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-318,a@href,_build/nathealth/notebooks/descriptives.html,cb1-318,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-321,a@href,_build/nathealth/notebooks/descriptives.html,cb1-321,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-322,a@href,_build/nathealth/notebooks/descriptives.html,cb1-322,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-323,a@href,_build/nathealth/notebooks/descriptives.html,cb1-323,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-324,a@href,_build/nathealth/notebooks/descriptives.html,cb1-324,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-325,a@href,_build/nathealth/notebooks/descriptives.html,cb1-325,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-326,a@href,_build/nathealth/notebooks/descriptives.html,cb1-326,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-327,a@href,_build/nathealth/notebooks/descriptives.html,cb1-327,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-328,a@href,_build/nathealth/notebooks/descriptives.html,cb1-328,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-329,a@href,_build/nathealth/notebooks/descriptives.html,cb1-329,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-330,a@href,_build/nathealth/notebooks/descriptives.html,cb1-330,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-331,a@href,_build/nathealth/notebooks/descriptives.html,cb1-331,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-332,a@href,_build/nathealth/notebooks/descriptives.html,cb1-332,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-333,a@href,_build/nathealth/notebooks/descriptives.html,cb1-333,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-334,a@href,_build/nathealth/notebooks/descriptives.html,cb1-334,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-335,a@href,_build/nathealth/notebooks/descriptives.html,cb1-335,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-336,a@href,_build/nathealth/notebooks/descriptives.html,cb1-336,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-337,a@href,_build/nathealth/notebooks/descriptives.html,cb1-337,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-338,a@href,_build/nathealth/notebooks/descriptives.html,cb1-338,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-341,a@href,_build/nathealth/notebooks/descriptives.html,cb1-341,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-342,a@href,_build/nathealth/notebooks/descriptives.html,cb1-342,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-343,a@href,_build/nathealth/notebooks/descriptives.html,cb1-343,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-344,a@href,_build/nathealth/notebooks/descriptives.html,cb1-344,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-345,a@href,_build/nathealth/notebooks/descriptives.html,cb1-345,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-346,a@href,_build/nathealth/notebooks/descriptives.html,cb1-346,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-347,a@href,_build/nathealth/notebooks/descriptives.html,cb1-347,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-348,a@href,_build/nathealth/notebooks/descriptives.html,cb1-348,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-349,a@href,_build/nathealth/notebooks/descriptives.html,cb1-349,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-350,a@href,_build/nathealth/notebooks/descriptives.html,cb1-350,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-351,a@href,_build/nathealth/notebooks/descriptives.html,cb1-351,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-352,a@href,_build/nathealth/notebooks/descriptives.html,cb1-352,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-353,a@href,_build/nathealth/notebooks/descriptives.html,cb1-353,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-354,a@href,_build/nathealth/notebooks/descriptives.html,cb1-354,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-355,a@href,_build/nathealth/notebooks/descriptives.html,cb1-355,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-356,a@href,_build/nathealth/notebooks/descriptives.html,cb1-356,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-357,a@href,_build/nathealth/notebooks/descriptives.html,cb1-357,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-360,a@href,_build/nathealth/notebooks/descriptives.html,cb1-360,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-361,a@href,_build/nathealth/notebooks/descriptives.html,cb1-361,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-362,a@href,_build/nathealth/notebooks/descriptives.html,cb1-362,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-363,a@href,_build/nathealth/notebooks/descriptives.html,cb1-363,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-364,a@href,_build/nathealth/notebooks/descriptives.html,cb1-364,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-365,a@href,_build/nathealth/notebooks/descriptives.html,cb1-365,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-366,a@href,_build/nathealth/notebooks/descriptives.html,cb1-366,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-367,a@href,_build/nathealth/notebooks/descriptives.html,cb1-367,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-368,a@href,_build/nathealth/notebooks/descriptives.html,cb1-368,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-369,a@href,_build/nathealth/notebooks/descriptives.html,cb1-369,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-370,a@href,_build/nathealth/notebooks/descriptives.html,cb1-370,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-371,a@href,_build/nathealth/notebooks/descriptives.html,cb1-371,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-372,a@href,_build/nathealth/notebooks/descriptives.html,cb1-372,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-373,a@href,_build/nathealth/notebooks/descriptives.html,cb1-373,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-374,a@href,_build/nathealth/notebooks/descriptives.html,cb1-374,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-375,a@href,_build/nathealth/notebooks/descriptives.html,cb1-375,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-376,a@href,_build/nathealth/notebooks/descriptives.html,cb1-376,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-377,a@href,_build/nathealth/notebooks/descriptives.html,cb1-377,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-378,a@href,_build/nathealth/notebooks/descriptives.html,cb1-378,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-379,a@href,_build/nathealth/notebooks/descriptives.html,cb1-379,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-380,a@href,_build/nathealth/notebooks/descriptives.html,cb1-380,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-381,a@href,_build/nathealth/notebooks/descriptives.html,cb1-381,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-382,a@href,_build/nathealth/notebooks/descriptives.html,cb1-382,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-383,a@href,_build/nathealth/notebooks/descriptives.html,cb1-383,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-386,a@href,_build/nathealth/notebooks/descriptives.html,cb1-386,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-387,a@href,_build/nathealth/notebooks/descriptives.html,cb1-387,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-388,a@href,_build/nathealth/notebooks/descriptives.html,cb1-388,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-389,a@href,_build/nathealth/notebooks/descriptives.html,cb1-389,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-390,a@href,_build/nathealth/notebooks/descriptives.html,cb1-390,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-391,a@href,_build/nathealth/notebooks/descriptives.html,cb1-391,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-392,a@href,_build/nathealth/notebooks/descriptives.html,cb1-392,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-393,a@href,_build/nathealth/notebooks/descriptives.html,cb1-393,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-394,a@href,_build/nathealth/notebooks/descriptives.html,cb1-394,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-395,a@href,_build/nathealth/notebooks/descriptives.html,cb1-395,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-396,a@href,_build/nathealth/notebooks/descriptives.html,cb1-396,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-397,a@href,_build/nathealth/notebooks/descriptives.html,cb1-397,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-398,a@href,_build/nathealth/notebooks/descriptives.html,cb1-398,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-399,a@href,_build/nathealth/notebooks/descriptives.html,cb1-399,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-400,a@href,_build/nathealth/notebooks/descriptives.html,cb1-400,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-401,a@href,_build/nathealth/notebooks/descriptives.html,cb1-401,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-402,a@href,_build/nathealth/notebooks/descriptives.html,cb1-402,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-405,a@href,_build/nathealth/notebooks/descriptives.html,cb1-405,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-406,a@href,_build/nathealth/notebooks/descriptives.html,cb1-406,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-407,a@href,_build/nathealth/notebooks/descriptives.html,cb1-407,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-408,a@href,_build/nathealth/notebooks/descriptives.html,cb1-408,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-409,a@href,_build/nathealth/notebooks/descriptives.html,cb1-409,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-410,a@href,_build/nathealth/notebooks/descriptives.html,cb1-410,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-411,a@href,_build/nathealth/notebooks/descriptives.html,cb1-411,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-412,a@href,_build/nathealth/notebooks/descriptives.html,cb1-412,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-413,a@href,_build/nathealth/notebooks/descriptives.html,cb1-413,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-414,a@href,_build/nathealth/notebooks/descriptives.html,cb1-414,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-415,a@href,_build/nathealth/notebooks/descriptives.html,cb1-415,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-416,a@href,_build/nathealth/notebooks/descriptives.html,cb1-416,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-417,a@href,_build/nathealth/notebooks/descriptives.html,cb1-417,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-418,a@href,_build/nathealth/notebooks/descriptives.html,cb1-418,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-419,a@href,_build/nathealth/notebooks/descriptives.html,cb1-419,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-420,a@href,_build/nathealth/notebooks/descriptives.html,cb1-420,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-421,a@href,_build/nathealth/notebooks/descriptives.html,cb1-421,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-422,a@href,_build/nathealth/notebooks/descriptives.html,cb1-422,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-423,a@href,_build/nathealth/notebooks/descriptives.html,cb1-423,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-424,a@href,_build/nathealth/notebooks/descriptives.html,cb1-424,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-425,a@href,_build/nathealth/notebooks/descriptives.html,cb1-425,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-426,a@href,_build/nathealth/notebooks/descriptives.html,cb1-426,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-427,a@href,_build/nathealth/notebooks/descriptives.html,cb1-427,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-428,a@href,_build/nathealth/notebooks/descriptives.html,cb1-428,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-429,a@href,_build/nathealth/notebooks/descriptives.html,cb1-429,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-430,a@href,_build/nathealth/notebooks/descriptives.html,cb1-430,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-431,a@href,_build/nathealth/notebooks/descriptives.html,cb1-431,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-432,a@href,_build/nathealth/notebooks/descriptives.html,cb1-432,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-433,a@href,_build/nathealth/notebooks/descriptives.html,cb1-433,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-434,a@href,_build/nathealth/notebooks/descriptives.html,cb1-434,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-435,a@href,_build/nathealth/notebooks/descriptives.html,cb1-435,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-436,a@href,_build/nathealth/notebooks/descriptives.html,cb1-436,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-437,a@href,_build/nathealth/notebooks/descriptives.html,cb1-437,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-438,a@href,_build/nathealth/notebooks/descriptives.html,cb1-438,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-439,a@href,_build/nathealth/notebooks/descriptives.html,cb1-439,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-440,a@href,_build/nathealth/notebooks/descriptives.html,cb1-440,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-441,a@href,_build/nathealth/notebooks/descriptives.html,cb1-441,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-442,a@href,_build/nathealth/notebooks/descriptives.html,cb1-442,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-443,a@href,_build/nathealth/notebooks/descriptives.html,cb1-443,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-444,a@href,_build/nathealth/notebooks/descriptives.html,cb1-444,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-445,a@href,_build/nathealth/notebooks/descriptives.html,cb1-445,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-446,a@href,_build/nathealth/notebooks/descriptives.html,cb1-446,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-447,a@href,_build/nathealth/notebooks/descriptives.html,cb1-447,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-448,a@href,_build/nathealth/notebooks/descriptives.html,cb1-448,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-449,a@href,_build/nathealth/notebooks/descriptives.html,cb1-449,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-450,a@href,_build/nathealth/notebooks/descriptives.html,cb1-450,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-451,a@href,_build/nathealth/notebooks/descriptives.html,cb1-451,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-452,a@href,_build/nathealth/notebooks/descriptives.html,cb1-452,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-453,a@href,_build/nathealth/notebooks/descriptives.html,cb1-453,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-454,a@href,_build/nathealth/notebooks/descriptives.html,cb1-454,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-455,a@href,_build/nathealth/notebooks/descriptives.html,cb1-455,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-456,a@href,_build/nathealth/notebooks/descriptives.html,cb1-456,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-457,a@href,_build/nathealth/notebooks/descriptives.html,cb1-457,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-458,a@href,_build/nathealth/notebooks/descriptives.html,cb1-458,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-459,a@href,_build/nathealth/notebooks/descriptives.html,cb1-459,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-462,a@href,_build/nathealth/notebooks/descriptives.html,cb1-462,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-463,a@href,_build/nathealth/notebooks/descriptives.html,cb1-463,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-464,a@href,_build/nathealth/notebooks/descriptives.html,cb1-464,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-465,a@href,_build/nathealth/notebooks/descriptives.html,cb1-465,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-466,a@href,_build/nathealth/notebooks/descriptives.html,cb1-466,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-467,a@href,_build/nathealth/notebooks/descriptives.html,cb1-467,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-468,a@href,_build/nathealth/notebooks/descriptives.html,cb1-468,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-469,a@href,_build/nathealth/notebooks/descriptives.html,cb1-469,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-470,a@href,_build/nathealth/notebooks/descriptives.html,cb1-470,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-471,a@href,_build/nathealth/notebooks/descriptives.html,cb1-471,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-472,a@href,_build/nathealth/notebooks/descriptives.html,cb1-472,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-473,a@href,_build/nathealth/notebooks/descriptives.html,cb1-473,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-474,a@href,_build/nathealth/notebooks/descriptives.html,cb1-474,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-475,a@href,_build/nathealth/notebooks/descriptives.html,cb1-475,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-476,a@href,_build/nathealth/notebooks/descriptives.html,cb1-476,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-477,a@href,_build/nathealth/notebooks/descriptives.html,cb1-477,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-478,a@href,_build/nathealth/notebooks/descriptives.html,cb1-478,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-479,a@href,_build/nathealth/notebooks/descriptives.html,cb1-479,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-480,a@href,_build/nathealth/notebooks/descriptives.html,cb1-480,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-481,a@href,_build/nathealth/notebooks/descriptives.html,cb1-481,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-482,a@href,_build/nathealth/notebooks/descriptives.html,cb1-482,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-483,a@href,_build/nathealth/notebooks/descriptives.html,cb1-483,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-484,a@href,_build/nathealth/notebooks/descriptives.html,cb1-484,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-485,a@href,_build/nathealth/notebooks/descriptives.html,cb1-485,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-486,a@href,_build/nathealth/notebooks/descriptives.html,cb1-486,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-487,a@href,_build/nathealth/notebooks/descriptives.html,cb1-487,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-488,a@href,_build/nathealth/notebooks/descriptives.html,cb1-488,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-489,a@href,_build/nathealth/notebooks/descriptives.html,cb1-489,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-490,a@href,_build/nathealth/notebooks/descriptives.html,cb1-490,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-491,a@href,_build/nathealth/notebooks/descriptives.html,cb1-491,EXISTS,True
_build/nathealth/notebooks/descriptives.html,#cb1-492,a@href,_build/nathealth/notebooks/descriptives.html,cb1-492,EXISTS,True
