path,initial_sha256,final_sha256,initially_exists,finally_exists,exact
_build/nathealth/artifacts/11_source_data/H06/H06_primary_residual_clock_figure.csv,91b008776a32ab0e22aa1fc052815606ffa205a876a1ad40ee2292274516f81b,91b008776a32ab0e22aa1fc052815606ffa205a876a1ad40ee2292274516f81b,True,True,True
_build/nathealth/artifacts/11_source_data/H06/H06_primary_site_effects_figure.csv,62ff830f289e986a112af6fea362fdc0751e4a8f29d624743f47d49d33312be8,62ff830f289e986a112af6fea362fdc0751e4a8f29d624743f47d49d33312be8,True,True,True
_build/nathealth/artifacts/11_source_data/H06/H06_primary_work_free_site_deviations.csv,3e5d94acc9de7fa8e62d76ae090cc4107e8038a7c73131a280e9b11eec0919a0,3e5d94acc9de7fa8e62d76ae090cc4107e8038a7c73131a280e9b11eec0919a0,True,True,True
_build/nathealth/artifacts/11_source_data/H06/H06_reader_primary_effects_figure.csv,8a5482eb687a707ec193e2021233d954ca0ca21c322e75a9cd136042d0b51bfe,8a5482eb687a707ec193e2021233d954ca0ca21c322e75a9cd136042d0b51bfe,True,True,True
_build/nathealth/artifacts/11_source_data/H06/H06_reader_temporal_activity_curves.csv,c947918e14c3d83fc51e8b4c9216d3ad9e5a18002d3b5f3f877b3d30b18cfa6d,c947918e14c3d83fc51e8b4c9216d3ad9e5a18002d3b5f3f877b3d30b18cfa6d,True,True,True
_build/nathealth/artifacts/11_source_data/H06/H06_reader_temporal_activity_ratios.csv,1a12833bf7fa7aabdc91c23c1c28be26e685d3db4c7ddcea546720efafeb2b14,1a12833bf7fa7aabdc91c23c1c28be26e685d3db4c7ddcea546720efafeb2b14,True,True,True
_build/nathealth/artifacts/11_source_data/H06/H06_reader_temporal_activity_support.csv,cac58f8236192d20fbf52ad2c8bd9a2f2809293a841d686969d47275e665fd08,cac58f8236192d20fbf52ad2c8bd9a2f2809293a841d686969d47275e665fd08,True,True,True
_build/nathealth/artifacts/11_source_data/H06/H06_reader_temporal_day_type_curves.csv,838dc1485dd1c20caaa1693ec8d9969dc60619601a5fb11f9c1f1b350f7bfdab,838dc1485dd1c20caaa1693ec8d9969dc60619601a5fb11f9c1f1b350f7bfdab,True,True,True
_build/nathealth/artifacts/11_source_data/H06/H06_reader_temporal_day_type_ratios.csv,789c3375b8e7d9db16862c0d084a9484d88123523a7524b1280bee5f13bfce03,789c3375b8e7d9db16862c0d084a9484d88123523a7524b1280bee5f13bfce03,True,True,True
_build/nathealth/artifacts/11_source_data/H06/H06_reader_temporal_day_type_support.csv,597b72279bf499cecf63c95b11004b29dd388e1858f687ec6a21c0a1e95dfc60,597b72279bf499cecf63c95b11004b29dd388e1858f687ec6a21c0a1e95dfc60,True,True,True
_build/nathealth/artifacts/11_source_data/H06/H06_stage3_site_specific_significance_screen_figure.csv,8d15804a66a6589b6c6f408db147e65c0fa2a42f71cd32fb1dcd2acd6657d642,8d15804a66a6589b6c6f408db147e65c0fa2a42f71cd32fb1dcd2acd6657d642,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_joint_context_exploratory_site_estimates.csv,f3024b183e108370920e27b6ce69a56bae632d91cde20d43c6c02b427218464c,f3024b183e108370920e27b6ce69a56bae632d91cde20d43c6c02b427218464c,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_joint_context_exploratory_stability.csv,3f3012e1a2289f17b7fe104a61482c10ccc5a201e19df6d9edf514cf9a419a6f,3f3012e1a2289f17b7fe104a61482c10ccc5a201e19df6d9edf514cf9a419a6f,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_non_l10_production_primary_absolute_effects.csv,2b695be686e6fdfdef9bdad4082be1fdcd1100e0d3d763fac35b4a75b8df11a7,2b695be686e6fdfdef9bdad4082be1fdcd1100e0d3d763fac35b4a75b8df11a7,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_non_l10_production_primary_ratio_effects.csv,c7a1c0018e82db71e2fb0fe74d6e3e5a6645948017b10dd938fce18f6c5c2a9d,c7a1c0018e82db71e2fb0fe74d6e3e5a6645948017b10dd938fce18f6c5c2a9d,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_preparation_primary_sample_figure.csv,38cd66acfba98a87cfc47d868469a2f9c44d95a14d53a7f31d893c37e73834c0,38cd66acfba98a87cfc47d868469a2f9c44d95a14d53a7f31d893c37e73834c0,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_diagnostic_summary.csv,931e443310ebe7d01a3ac50535b141be916de3bc3b88aea143bb31ed4a22ae4a,931e443310ebe7d01a3ac50535b141be916de3bc3b88aea143bb31ed4a22ae4a,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_family_summary.csv,20c14bd64a4f12b3f00e65c903e9537bcc8076d29f6a7e6f0de8914a901e25be,20c14bd64a4f12b3f00e65c903e9537bcc8076d29f6a7e6f0de8914a901e25be,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_fdr_overview_figure.csv,4a9a7c3f0877872e2efe7bfddd73afac1c50299f60474bd8d328ce945f17ddf1,4a9a7c3f0877872e2efe7bfddd73afac1c50299f60474bd8d328ce945f17ddf1,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_gap_decision_changes.csv,206cfad8f669a4c3d9ba0f0712e52c4fb2a44eb7630b6464f79b3400a1427ffd,206cfad8f669a4c3d9ba0f0712e52c4fb2a44eb7630b6464f79b3400a1427ffd,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_gap_results.csv,d6cce7a92bb357a98785a58f1f1ff85415f6f275293bba37eec34083a43a4faf,d6cce7a92bb357a98785a58f1f1ff85415f6f275293bba37eec34083a43a4faf,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_joint_site_interaction_summary.csv,4db3fe18bf25e2db21c535bc08858058be757ad8d6970d94f76577c188aec130,4db3fe18bf25e2db21c535bc08858058be757ad8d6970d94f76577c188aec130,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_main_hourly_comparison.csv,933840342a8bbc97a579eeb27efcbdc5c26f608b280c2b3aae124b9c8d9246d3,933840342a8bbc97a579eeb27efcbdc5c26f608b280c2b3aae124b9c8d9246d3,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_placement_results.csv,55fc295f3d5ad4e4e19fc0dce745d64c1c954ada15e99ca7e28086058dd9769b,55fc295f3d5ad4e4e19fc0dce745d64c1c954ada15e99ca7e28086058dd9769b,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_primary_results.csv,c81af8827137259ab6bd6c8188971039ddd8e2aca71827a50a0ae94f2ea19e9a,c81af8827137259ab6bd6c8188971039ddd8e2aca71827a50a0ae94f2ea19e9a,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_primary_site_deviation_figure.csv,12193a0a1795fe478bf4829a3986c2b1290510038e4c4aed59aa7e61714bcbcc,12193a0a1795fe478bf4829a3986c2b1290510038e4c4aed59aa7e61714bcbcc,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_primary_site_deviation_figure_alt_text.csv,a8be1b85d4c0c98922b98080148dcd87b43a28a3ee1fe6a1c55b979c1791200f,a8be1b85d4c0c98922b98080148dcd87b43a28a3ee1fe6a1c55b979c1791200f,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_primary_site_interaction_estimates.csv,d4809ef5b023d895200c4591bb8530434e43223b9b2c9fcedae2302dbb69e3cd,d4809ef5b023d895200c4591bb8530434e43223b9b2c9fcedae2302dbb69e3cd,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_primary_site_interaction_summary.csv,fcf06bc9247f318d6db5fa7e82c6a4cf4524a7a75dd24193fe6aa1391bcd8a0a,fcf06bc9247f318d6db5fa7e82c6a4cf4524a7a75dd24193fe6aa1391bcd8a0a,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_sample_role_summary.csv,62d5d2d7b718bdca8c2e34dee576c9bdfdf21e456b31c560f8daa2bf1cf9b678,62d5d2d7b718bdca8c2e34dee576c9bdfdf21e456b31c560f8daa2bf1cf9b678,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_stage3_temporal_gamm_summary.csv,e65b6ddafaaf200ae90890a7cecc211527cfc00fab96812951828809718b7829,e65b6ddafaaf200ae90890a7cecc211527cfc00fab96812951828809718b7829,True,True,True
_build/nathealth/artifacts/11_source_data/H06_daily/H06_daily_temporal_h02_primary_context_functions_figure_source.csv,4c104c16734f5b23d02b864fdc90aee445538823e41fb0119e2de7ac9bd4ef63,4c104c16734f5b23d02b864fdc90aee445538823e41fb0119e2de7ac9bd4ef63,True,True,True
_build/nathealth/artifacts/11_source_data/H07/preparation/H07_preparation_diagnostic_summary.csv,0e93b79cca2bce28c51e440c79e65141a95f0cdec2031f2749ec849b54ee2e01,0e93b79cca2bce28c51e440c79e65141a95f0cdec2031f2749ec849b54ee2e01,True,True,True
_build/nathealth/artifacts/11_source_data/H07/preparation/H07_preparation_formula_registry.csv,f01ad7bc1d7f2dad928409ef23bdade19b51313d780f3f5ac57864855b336be8,f01ad7bc1d7f2dad928409ef23bdade19b51313d780f3f5ac57864855b336be8,True,True,True
_build/nathealth/artifacts/11_source_data/H07/preparation/H07_preparation_frame_integrity.csv,969a48c76898710b5c9af123578647b4c0c8d33f1003ac931567f002da75f9c7,969a48c76898710b5c9af123578647b4c0c8d33f1003ac931567f002da75f9c7,True,True,True
_build/nathealth/artifacts/11_source_data/H07/preparation/H07_preparation_input_identities.csv,bf824072a4df799e118068ead69101ecfefd8d7e926ace2f674a25aba381fd81,bf824072a4df799e118068ead69101ecfefd8d7e926ace2f674a25aba381fd81,True,True,True
_build/nathealth/artifacts/11_source_data/H07/preparation/H07_preparation_metric_contract.csv,d8e2f5fc1ae59e0b7232b2fe548984980b6420a00bcb752a4ec4abfe4395af96,d8e2f5fc1ae59e0b7232b2fe548984980b6420a00bcb752a4ec4abfe4395af96,True,True,True
_build/nathealth/artifacts/11_source_data/H07/preparation/H07_preparation_pattern_summary.csv,5745d34d1b628485996c0349c29e6d6c4e6d674cd74cc8639254fbb7169b9105,5745d34d1b628485996c0349c29e6d6c4e6d674cd74cc8639254fbb7169b9105,True,True,True
_build/nathealth/artifacts/11_source_data/H07/preparation/H07_preparation_sample_support.csv,3530b0440b4dd0d59e04ba245bc0d3b7eee116e0e4c29c748407e4a77f6d949d,3530b0440b4dd0d59e04ba245bc0d3b7eee116e0e4c29c748407e4a77f6d949d,True,True,True
_build/nathealth/artifacts/11_source_data/H07/preparation/H07_preparation_site_photoperiod_ranges.csv,bce82eca99b925d244e6e1378996397517809b2d4eb3254d5dcebc2ee93d5c49,bce82eca99b925d244e6e1378996397517809b2d4eb3254d5dcebc2ee93d5c49,True,True,True
_build/nathealth/artifacts/11_source_data/H07/preparation/H07_preparation_site_support.csv,42e4a24c13bba295078da027c0b63ed6df4bce17d1ec44eabaa0c4be91a39755,42e4a24c13bba295078da027c0b63ed6df4bce17d1ec44eabaa0c4be91a39755,True,True,True
_build/nathealth/artifacts/11_source_data/H08/H08_chest_effects_data.csv,0b9b8ea7293eea8719c296905b914c75128ec5d801b04a1949a5780db8a24bef,0b9b8ea7293eea8719c296905b914c75128ec5d801b04a1949a5780db8a24bef,True,True,True
_build/nathealth/artifacts/11_source_data/H08/H08_gap_common_sample_effects_data.csv,7ddfe2c6635d8dbd6fff4faf2f6085b7459c9463c81494c28c3ce897745b9c48,7ddfe2c6635d8dbd6fff4faf2f6085b7459c9463c81494c28c3ce897745b9c48,True,True,True
_build/nathealth/artifacts/11_source_data/H08/H08_near_eye_effects_data.csv,0f7ab7b06a23a16089b000607d4cfb239c323ba39df9c549c365c4da1878dd51,0f7ab7b06a23a16089b000607d4cfb239c323ba39df9c549c365c4da1878dd51,True,True,True
_build/nathealth/artifacts/11_source_data/H08/H08_near_eye_model_adequacy_data.csv,24bade0ab6e45655e870b2b219cc6007bd804710e9e41d4bca31406da82d62e4,24bade0ab6e45655e870b2b219cc6007bd804710e9e41d4bca31406da82d62e4,True,True,True
_build/nathealth/artifacts/11_source_data/H08/H08_paired_placement_effects_data.csv,54963bb499ebb7f162b25346786a15d0b782bb7e7065cd434cb4155b21910513,54963bb499ebb7f162b25346786a15d0b782bb7e7065cd434cb4155b21910513,True,True,True
_build/nathealth/artifacts/11_source_data/H08/H08_preparation_metric_availability.csv,43978d5ba574b3bbb39908f26e8f8fdd20e89d7d4e068621fdceabb6461c08f3,43978d5ba574b3bbb39908f26e8f8fdd20e89d7d4e068621fdceabb6461c08f3,True,True,True
_build/nathealth/artifacts/11_source_data/H08/H08_preparation_sample_support.csv,89f57863882aa8c178f3f55f86f08c3f9e7c3b2a893abb7ee3fdd33359e27a16,89f57863882aa8c178f3f55f86f08c3f9e7c3b2a893abb7ee3fdd33359e27a16,True,True,True
_build/nathealth/artifacts/11_source_data/H08/H08_preparation_site_support.csv,0a65c59d5f3da48e701174e26ff87d6713e7fe1a4da95fa98584bdd624a79ff4,0a65c59d5f3da48e701174e26ff87d6713e7fe1a4da95fa98584bdd624a79ff4,True,True,True
_build/nathealth/artifacts/11_source_data/H08/H08_preparation_site_support_summary.csv,7941ccc71e9aef5524fdbca88ec0c5a75d2e753de08e8d99cdc1bac09f8c1a7e,7941ccc71e9aef5524fdbca88ec0c5a75d2e753de08e8d99cdc1bac09f8c1a7e,True,True,True
_build/nathealth/artifacts/11_source_data/H08/H08_preparation_vlsq_score_distribution.csv,d1b2299c8d76fd7e4a203fc04cab3d4d7e6ab9992b64179bb844cea22d899b05,d1b2299c8d76fd7e4a203fc04cab3d4d7e6ab9992b64179bb844cea22d899b05,True,True,True
_build/nathealth/artifacts/11_source_data/H08/H08_preparation_vlsq_site_support.csv,436f1dfd14e9f9995c86da8cb3347828a90e51514c59004392490626c3853ccd,436f1dfd14e9f9995c86da8cb3347828a90e51514c59004392490626c3853ccd,True,True,True
_build/nathealth/artifacts/11_source_data/H09/H09_paired_placement_effects_data.csv,ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0,ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0,True,True,True
_build/nathealth/artifacts/11_source_data/H09/H09_primary_effects_data.csv,3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6,3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6,True,True,True
_build/nathealth/artifacts/11_source_data/H10/H10_age_site_significant_associations_data.csv,5f06ab98bada441d02123e56d073e52bfacae75c0277ab73803efd401c33c8fd,5f06ab98bada441d02123e56d073e52bfacae75c0277ab73803efd401c33c8fd,True,True,True
_build/nathealth/artifacts/11_source_data/H10/H10_all_primary_core_diagnostic_data.csv,6fa20cc614151de1512af8c2c5c9be1d1f2d77340c42f3ac0eb7a13271d424ae,6fa20cc614151de1512af8c2c5c9be1d1f2d77340c42f3ac0eb7a13271d424ae,True,True,True
_build/nathealth/artifacts/11_source_data/H10/H10_all_primary_core_diagnostic_index.csv,7a626cc22fc696b7ba71bbe3f2dfb61c9b8fd25d48039ea670b3c2f2910e8a9a,7a626cc22fc696b7ba71bbe3f2dfb61c9b8fd25d48039ea670b3c2f2910e8a9a,True,True,True
_build/nathealth/artifacts/11_source_data/H10/H10_diagnostic_assessment_data.csv,cc70abb5295dd14feb6ca1e250a9da9d4bb63a93700f4b5649b25a236f252bb0,cc70abb5295dd14feb6ca1e250a9da9d4bb63a93700f4b5649b25a236f252bb0,True,True,True
_build/nathealth/artifacts/11_source_data/H10/H10_gap_common_sample_effects_data.csv,10a6011605ba60afd60e7f29a4129cd513ff5674f708a9b252d4644bcc7b3cb1,10a6011605ba60afd60e7f29a4129cd513ff5674f708a9b252d4644bcc7b3cb1,True,True,True
_build/nathealth/artifacts/11_source_data/H10/H10_paired_placement_effects_data.csv,a645a153889ebb87c6547220876c7f0de4cc8869dd29ab20ff851e3ccde44a3e,a645a153889ebb87c6547220876c7f0de4cc8869dd29ab20ff851e3ccde44a3e,True,True,True
_build/nathealth/artifacts/11_source_data/H10/H10_preparation_age_distribution_data.csv,9e76c96a36e2367408fb193755ed46b4dcc57821529fd1356fd2554a5b127692,9e76c96a36e2367408fb193755ed46b4dcc57821529fd1356fd2554a5b127692,True,True,True
_build/nathealth/artifacts/11_source_data/H10/H10_preparation_sample_support_data.csv,db789495ff62fe57f9bf052edd9d27b84f56350bc0bffebdd6596da0009b8e52,db789495ff62fe57f9bf052edd9d27b84f56350bc0bffebdd6596da0009b8e52,True,True,True
_build/nathealth/artifacts/11_source_data/H10/H10_primary_age_associations_data.csv,217bd3f0ea97aeefe091b94e2db2ccb2e14b5e42d317686ea53353ac6c2c20e1,217bd3f0ea97aeefe091b94e2db2ccb2e14b5e42d317686ea53353ac6c2c20e1,True,True,True
_build/nathealth/artifacts/11_source_data/H10/H10_primary_biological_sex_associations_data.csv,3e6130aa1fc5758128df10f2bf3f8e986e9213643d4e751178b3d88a77d735e3,3e6130aa1fc5758128df10f2bf3f8e986e9213643d4e751178b3d88a77d735e3,True,True,True
_build/nathealth/artifacts/11_source_data/H10/H10_retained_age_core_diagnostic_data.csv,c5c7ede82ab08c25beea5b00c4616361648bffbba626fd4148d3af9a3e4b34ff,c5c7ede82ab08c25beea5b00c4616361648bffbba626fd4148d3af9a3e4b34ff,True,True,True
_build/nathealth/artifacts/11_source_data/H10/H10_retained_biological_sex_core_diagnostic_data.csv,ce49b4f797a80f4d71e425b7f311efac2541c4c1694f7f7973efc22c220980e7,ce49b4f797a80f4d71e425b7f311efac2541c4c1694f7f7973efc22c220980e7,True,True,True
_build/nathealth/artifacts/11_source_data/H11/preparation/H11_preparation_AR_boundary_support.csv,604c71d882e8ce9fa657e9a08ee415326e829c5fe2a995c1d3ff96b56e88c798,604c71d882e8ce9fa657e9a08ee415326e829c5fe2a995c1d3ff96b56e88c798,True,True,True
_build/nathealth/artifacts/11_source_data/H11/preparation/H11_preparation_activity_attrition.csv,451cc5ea0429def9c2f9aaa9a96f2a6bfe083ef39b734177cb6332dfaf37bf16,451cc5ea0429def9c2f9aaa9a96f2a6bfe083ef39b734177cb6332dfaf37bf16,True,True,True
_build/nathealth/artifacts/11_source_data/H11/preparation/H11_preparation_environment.csv,064cdfef11b40cc77dab57833148c5095de97dccb0885d564a1a95b79495c385,064cdfef11b40cc77dab57833148c5095de97dccb0885d564a1a95b79495c385,True,True,True
_build/nathealth/artifacts/11_source_data/H11/preparation/H11_preparation_frame_integrity.csv,1660068e25c193b047af32fa85cc9972a2b5a5900866c4cac376cfba8d65bfd8,1660068e25c193b047af32fa85cc9972a2b5a5900866c4cac376cfba8d65bfd8,True,True,True
_build/nathealth/artifacts/11_source_data/H11/preparation/H11_preparation_input_identities.csv,f5cf6b112187975ed56a4f2d4c0c03429c821ce059d957748f9ca758a3b5ad20,f5cf6b112187975ed56a4f2d4c0c03429c821ce059d957748f9ca758a3b5ad20,True,True,True
_build/nathealth/artifacts/11_source_data/H11/preparation/H11_preparation_melEDI_distribution.csv,e95a835c6e8bddc16ce2e8baa4e68289c77599c5cd6a1a7cceece83f83c613f9,e95a835c6e8bddc16ce2e8baa4e68289c77599c5cd6a1a7cceece83f83c613f9,True,True,True
_build/nathealth/artifacts/11_source_data/H11/preparation/H11_preparation_sample_support.csv,25896ddd7497ab433aef6370622c54588df53817ea58ce235d622f892bbe484f,25896ddd7497ab433aef6370622c54588df53817ea58ce235d622f892bbe484f,True,True,True
_build/nathealth/artifacts/11_source_data/H11/preparation/H11_preparation_site_sex_support.csv,c84fc81d01624796b7832c64db176f7ac4dc48316c3926018b83faa7c53d52b4,c84fc81d01624796b7832c64db176f7ac4dc48316c3926018b83faa7c53d52b4,True,True,True
_build/nathealth/artifacts/11_source_data/H11/stage3/H11_reader_activity_female_minus_male_contrasts.csv,9c8f5b314916af91a359b7438f9307d6e5852467e34d7c5d7c4e44dabc6534d4,9c8f5b314916af91a359b7438f9307d6e5852467e34d7c5d7c4e44dabc6534d4,True,True,True
_build/nathealth/artifacts/11_source_data/H11/stage3/H11_reader_female_minus_male_contrasts.csv,f1950da8a8ffc9d4e344604e384dc2c1facd99610039226d82df1210780cf5fb,f1950da8a8ffc9d4e344604e384dc2c1facd99610039226d82df1210780cf5fb,True,True,True
_build/nathealth/artifacts/11_source_data/H11/stage3/H11_reader_sex_specific_curves.csv,76d733c5d04dd6e359aa85b578e54c5d4f292296fa2f5a17e03282856fbc72f3,76d733c5d04dd6e359aa85b578e54c5d4f292296fa2f5a17e03282856fbc72f3,True,True,True
_build/nathealth/artifacts/11_source_data/descriptives/metric_plot_values.csv,613b8cb50b478e762fd06d675f6dad1729b5ae5320826e9c5b2c0d71080eae81,613b8cb50b478e762fd06d675f6dad1729b5ae5320826e9c5b2c0d71080eae81,True,True,True
_build/nathealth/artifacts/11_source_data/prepared_day_showcase.csv,15e12011effbdf8fdbf7835be235b7b50406838278d411df023e924e81bea1e4,15e12011effbdf8fdbf7835be235b7b50406838278d411df023e924e81bea1e4,True,True,True
_build/nathealth/artifacts/12_manifests/H01_stage3_reporting_artifacts.csv,cc966393265c9d4a0aded4fbd1c59315b7edebd9be6cbf3c2d731ddddaccf979,cc966393265c9d4a0aded4fbd1c59315b7edebd9be6cbf3c2d731ddddaccf979,True,True,True
_build/nathealth/artifacts/12_manifests/H05/H05_metric010_gap_reseal_reconciliation.csv,0211e9524837c860007f02824084bc6564972a952e09507cbfa5f0dcb01976ca,0211e9524837c860007f02824084bc6564972a952e09507cbfa5f0dcb01976ca,True,True,True
_build/nathealth/artifacts/12_manifests/H05/H05_metric010_reconciliation.csv,3cccc74a2dbd62a3bc70bca21b833c319bfc6467862785ff11b55b608ce9f223,3cccc74a2dbd62a3bc70bca21b833c319bfc6467862785ff11b55b608ce9f223,True,True,True
_build/nathealth/artifacts/12_manifests/H05/H05_metric011_artifact_update_manifest.csv,37974044361e8301c2750361c7080b8b12630c4ceb6a0208518b100e99aa690f,37974044361e8301c2750361c7080b8b12630c4ceb6a0208518b100e99aa690f,True,True,True
_build/nathealth/artifacts/12_manifests/H07/H07_METRIC-011_reconciliation_summary.csv,49afd19494f10e2624ef2a06868bfac4de19504ad06cf43f246673d078bae63c,49afd19494f10e2624ef2a06868bfac4de19504ad06cf43f246673d078bae63c,True,True,True
_build/nathealth/artifacts/12_manifests/H08/H08_figure_manifest.csv,d8596271378cefd4ea1b5137e009c4036c40bd21d8871fce5e881ff676239fa5,d8596271378cefd4ea1b5137e009c4036c40bd21d8871fce5e881ff676239fa5,True,True,True
_build/nathealth/artifacts/12_manifests/H08/H08_metric011_reconciliation.csv,687f33b47168da939dc70333615473efe50e379a653142a6d83947b871b59caa,687f33b47168da939dc70333615473efe50e379a653142a6d83947b871b59caa,True,True,True
_build/nathealth/artifacts/12_manifests/H09/H09_figure_manifest.csv,74c0f444f5670ec86b319f09836e2fb670ebba768f81b0bbdeeaf989159f15ce,74c0f444f5670ec86b319f09836e2fb670ebba768f81b0bbdeeaf989159f15ce,True,True,True
_build/nathealth/artifacts/12_manifests/H09/H09_package_versions.csv,135b4ecd2d2cf0a15611aecda8ac274d57f9db8dc81ec5b4a307cee8d3492013,135b4ecd2d2cf0a15611aecda8ac274d57f9db8dc81ec5b4a307cee8d3492013,True,True,True
_build/nathealth/artifacts/12_manifests/H09/H09_stage3_artifacts.csv,0103aad8bf3b2424358fc139b85b95564054745b180a80d1e12c27ff72e1bef2,0103aad8bf3b2424358fc139b85b95564054745b180a80d1e12c27ff72e1bef2,True,True,True
_build/nathealth/artifacts/12_manifests/H10/H10_stage3_artifacts.csv,b556d9fdb19eeda766414bab30420846ee5c46138e9d7861f61e92da7516683e,b556d9fdb19eeda766414bab30420846ee5c46138e9d7861f61e92da7516683e,True,True,True
_build/nathealth/artifacts/12_manifests/metric_artifacts.csv,6ec3185620d921e1f81b8464e850249613deb823988187d58794b3471303f4e8,6ec3185620d921e1f81b8464e850249613deb823988187d58794b3471303f4e8,True,True,True
_build/nathealth/artifacts/12_manifests/pinned_downloads.csv,126b6db8ba69dabdacf9e252132d3db6676965a269301405c66268a49cb1e994,126b6db8ba69dabdacf9e252132d3db6676965a269301405c66268a49cb1e994,True,True,True
_build/nathealth/artifacts/12_manifests/reference_profile_artifacts.csv,5e08099602682a4b951b0304764f341932ef2f03ccd4c62f32793ea82084e062,5e08099602682a4b951b0304764f341932ef2f03ccd4c62f32793ea82084e062,True,True,True
_build/nathealth/assets/Brown_table.png,63c82a90addcad43329442dc76d60cb7797a7a57d3939a318baa2bc46e69a4d9,63c82a90addcad43329442dc76d60cb7797a7a57d3939a318baa2bc46e69a4d9,True,True,True
_build/nathealth/assets/Fig1.png,3933c77a9d9c64f3155f5c460619e586ba7f9a5c3ad20b97d99e7e58409344a1,3933c77a9d9c64f3155f5c460619e586ba7f9a5c3ad20b97d99e7e58409344a1,True,True,True
_build/nathealth/assets/Fig10.png,ece9688ead3999bd50d9b84d1a87dbe2dcf29638d75cd59d6a150ca7ce6aac83,ece9688ead3999bd50d9b84d1a87dbe2dcf29638d75cd59d6a150ca7ce6aac83,True,True,True
_build/nathealth/assets/Fig12.png,5aa5dc777c4317f65be6c5f84abf4a7e49ef550980fb778499506ff0e5a1a041,5aa5dc777c4317f65be6c5f84abf4a7e49ef550980fb778499506ff0e5a1a041,True,True,True
_build/nathealth/assets/Fig13.png,6d86775b3d461d857a602181ccb76d33d5fd1eec712765fc1aeacd455922a3f1,6d86775b3d461d857a602181ccb76d33d5fd1eec712765fc1aeacd455922a3f1,True,True,True
_build/nathealth/assets/Fig14.png,c2b0ec63cf0466a074c40b3597b7ac7e85ddfeaa5890484420eba2f39ac5ca16,c2b0ec63cf0466a074c40b3597b7ac7e85ddfeaa5890484420eba2f39ac5ca16,True,True,True
_build/nathealth/assets/Fig4.png,61afec22f1d2650220b59baf8b5fa72f3f140f380891ac7f26de80a45c26e882,61afec22f1d2650220b59baf8b5fa72f3f140f380891ac7f26de80a45c26e882,True,True,True
_build/nathealth/assets/Fig5.png,37c14afe7ca8226e4ca29b3645b63d56826a7eb8fc708e873f5485e5de08aae4,37c14afe7ca8226e4ca29b3645b63d56826a7eb8fc708e873f5485e5de08aae4,True,True,True
_build/nathealth/assets/Fig6.png,b335b82cda024b636ea067c45643b24d2acdcc381f1b2c1c80db9e4b69ed82d9,b335b82cda024b636ea067c45643b24d2acdcc381f1b2c1c80db9e4b69ed82d9,True,True,True
_build/nathealth/assets/Fig7.png,e34a1046e61b7fbc4c620896f84976b11e324f190a85177cb6c0ed89e44891c2,e34a1046e61b7fbc4c620896f84976b11e324f190a85177cb6c0ed89e44891c2,True,True,True
_build/nathealth/assets/Fig8.png,7d8d012ec723855366cf5e784705464d4a7152be265465d1d39a9915bb222b8b,7d8d012ec723855366cf5e784705464d4a7152be265465d1d39a9915bb222b8b,True,True,True
_build/nathealth/assets/Fig9.png,6f8305009d10b1390e9cdb4bc9ba174c72d556ae72258e8d6ee5e74522880bab,6f8305009d10b1390e9cdb4bc9ba174c72d556ae72258e8d6ee5e74522880bab,True,True,True
_build/nathealth/assets/H1.png,e0acef753008ea9b2b10fe9caf625b8c190a95285e425fdf15e87b3b8555577b,e0acef753008ea9b2b10fe9caf625b8c190a95285e425fdf15e87b3b8555577b,True,True,True
