deletion_type,deletion_id,full_primary_p,deletion_primary_p,primary_decision_changed,ratio_relative_change_percent,run_id,scenario_id,placement,working_power,activity_code,activity,display_order,model_order,standardized_mean_lx,mean_conf_low_lx,mean_conf_high_lx,ratio_to_home,ratio_conf_low,ratio_conf_high,difference_from_home_lx,difference_conf_low_lx,difference_conf_high_lx,statistic,denominator_df,p_raw,inferential_role,unique_participant_hours,long_rows,effective_weighted_hours,participants,participant_days,sites,family_id,family_n,p_adjusted,full_ratio,full_conf_low,full_conf_high,full_p_adjusted
site,UCR,2.1809376830629912e-34,3.2277043846891875e-33,FALSE,1.4607669906019805,influence__near_eye__site__UCR,delete_site,Near-eye,1.539919,other,Other/unspecified activity,6,6,238.47940664676986,102.99018929868264,552.2120872082219,3.0133847658404855,1.2255620066630057,7.409243838852448,159.3393614224907,-44.19736184976216,362.87608469474355,,119,,DISPLAY_ONLY,380,380,380,69,152,8,,,,2.9699999864180078,1.228264319323886,7.181597462815288,
site,BAUA,1.4319858138289601e-39,1.554999844770973e-32,FALSE,13.843224890152328,influence__chest__site__BAUA,delete_site,Chest,1.539919,sleeping,Sleeping,1,2,8.232521999326517,4.308592813014913,15.730058840712386,0.09985825382186586,0.05432858854419511,0.18354371286933863,-74.20955648937073,-92.21435324392093,-56.20475973482053,-7.488396546708923,130,9.412354830325996e-12,NAMED_VERSUS_HOME,6233,6233,6125.666666666668,131,760,7,H04-F2,4,1.254980644043466e-11,0.08771558774641125,0.04899591641037831,0.15703399175668084,9.84202387576802e-14
site,BAUA,1.4319858138289601e-39,1.554999844770973e-32,FALSE,0,influence__chest__site__BAUA,delete_site,Chest,1.539919,home,At home,2,1,82.44207848869725,65.38300658170529,103.95203067089133,1,1,1,0,0,0,,130,,REFERENCE,5404,5404,5147.500000000001,131,753,7,,,,1,1,1,
site,BAUA,1.4319858138289601e-39,1.554999844770973e-32,FALSE,-7.510714048279166,influence__chest__site__BAUA,delete_site,Chest,1.539919,road_vehicle,On the road with public transport/car,3,3,501.45883150387334,387.99374360877073,648.1057074641595,6.082559303409885,4.377700087377706,8.451361888900001,419.0167530151761,290.78561708620884,547.2478889441434,10.85982433958273,130,5.973019589998693e-20,NAMED_VERSUS_HOME,924,924,782.9999999999999,117,403,7,H04-F2,4,1.1946039179997387e-19,6.5765015275228365,4.821707490569932,8.96992868731611,2.5743919107477722e-23
site,BAUA,1.4319858138289601e-39,1.554999844770973e-32,FALSE,1.8584045396283333,influence__chest__site__BAUA,delete_site,Chest,1.539919,working_indoor,Working in the office/from home,4,4,201.43104652845355,176.18338023529915,230.29678765022777,2.4433038348986993,1.9099751236061033,3.12555569747925,118.9889680397563,88.82750603207167,149.15043004744092,7.176893111945934,130,4.873303106339016e-11,NAMED_VERSUS_HOME,3984,3984,3832.8333333333335,130,549,7,H04-F2,4,4.873303106339016e-11,2.3987258056335685,1.902647300544223,3.0241471916348357,6.5595873671389436e-12
site,BAUA,1.4319858138289601e-39,1.554999844770973e-32,FALSE,4.628352069020369,influence__chest__site__BAUA,delete_site,Chest,1.539919,outdoors,Outdoors,5,5,1185.0600836170183,900.1830633570598,1560.0908958951704,14.374456652975935,10.0819927023814,20.494460784471567,1102.618005128321,776.7538593339495,1428.4821509226927,14.866794398853624,130,7.985249791216451e-30,NAMED_VERSUS_HOME,1381,1381,1189.0000000000005,125,485,7,H04-F2,4,3.1940999164865805e-29,13.73858650042917,10.025930844473958,18.826058343880177,1.1209460277988522e-34
site,BAUA,1.4319858138289601e-39,1.554999844770973e-32,FALSE,-26.10555043021119,influence__chest__site__BAUA,delete_site,Chest,1.539919,other,Other/unspecified activity,6,6,219.62700972356902,123.8238694681221,389.5535134486718,2.664015921841172,1.4172371204628318,5.0076170948059735,137.18493123487178,8.735970626313076,265.6338918434305,,130,,DISPLAY_ONLY,550,550,550,82,208,7,,,,3.6051637671719456,1.8897972928405087,6.877566095246982,
site,FUSPCEU,1.4319858138289601e-39,1.4505312892553246e-34,FALSE,6.729700544073203,influence__chest__site__FUSPCEU,delete_site,Chest,1.539919,sleeping,Sleeping,1,2,9.129457719436793,4.822374863469364,17.283392645884366,0.09361858413221849,0.05135628056791614,0.17065954150107765,-88.38812176609747,-109.12687738366388,-67.64936614853106,-7.805144578950462,128,1.8454133759947815e-12,NAMED_VERSUS_HOME,6122,6122,6011.666666666668,129,753,7,H04-F2,4,2.460551167993042e-12,0.08771558774641125,0.04899591641037831,0.15703399175668084,9.84202387576802e-14
site,FUSPCEU,1.4319858138289601e-39,1.4505312892553246e-34,FALSE,0,influence__chest__site__FUSPCEU,delete_site,Chest,1.539919,home,At home,2,1,97.51757948553426,77.83987663315368,122.16975051919744,1,1,1,0,0,0,,128,,REFERENCE,5503,5503,5235.500000000002,129,748,7,,,,1,1,1,
site,FUSPCEU,1.4319858138289601e-39,1.4505312892553246e-34,FALSE,-1.1345601362963587,influence__chest__site__FUSPCEU,delete_site,Chest,1.539919,road_vehicle,On the road with public transport/car,3,3,634.0482982071168,490.81946124113443,819.0735620848458,6.501887162828641,4.7130009900339545,8.969770379329228,536.5307187215825,375.140247321243,697.921190121922,11.512205344134271,128,1.7279770543260307e-21,NAMED_VERSUS_HOME,895,895,748.4999999999998,114,388,7,H04-F2,4,3.4559541086520614e-21,6.5765015275228365,4.821707490569932,8.96992868731611,2.5743919107477722e-23
site,FUSPCEU,1.4319858138289601e-39,1.4505312892553246e-34,FALSE,-10.37019517263561,influence__chest__site__FUSPCEU,delete_site,Chest,1.539919,working_indoor,Working in the office/from home,4,4,209.66018807225353,180.83270833164556,243.0832058428017,2.1499732579329915,1.679130842650768,2.7528438477908312,112.14260858671928,77.38494824605384,146.90026892738473,6.1274771817119555,128,1.0222943662481281e-8,NAMED_VERSUS_HOME,3819,3819,3669.833333333333,127,533,7,H04-F2,4,1.0222943662481281e-8,2.3987258056335685,1.902647300544223,3.0241471916348357,6.5595873671389436e-12
site,FUSPCEU,1.4319858138289601e-39,1.4505312892553246e-34,FALSE,-1.9108278650415866,influence__chest__site__FUSPCEU,delete_site,Chest,1.539919,outdoors,Outdoors,5,5,1314.153314031432,1015.1700504699843,1701.191767803101,13.476065761316127,9.675960616970425,18.76861177843216,1216.6357345458978,878.1461921374491,1555.1252769543464,15.535196340126006,128,3.048647672657317e-31,NAMED_VERSUS_HOME,1465,1465,1264.5000000000002,123,483,7,H04-F2,4,1.2194590690629268e-30,13.73858650042917,10.025930844473958,18.826058343880177,1.1209460277988522e-34
site,FUSPCEU,1.4319858138289601e-39,1.4505312892553246e-34,FALSE,3.5354735439618645,influence__chest__site__FUSPCEU,delete_site,Chest,1.539919,other,Other/unspecified activity,6,6,363.9963969904238,193.93453053881535,683.1861074657465,3.732623378376809,1.8950905112570557,7.351879607883942,266.47881750488955,35.304170779182215,497.6534642305969,,128,,DISPLAY_ONLY,553,553,553,80,192,7,,,,3.6051637671719456,1.8897972928405087,6.877566095246982,
site,IZTECH,1.4319858138289601e-39,9.113548131448839e-35,FALSE,-1.7670483038782603,influence__chest__site__IZTECH,delete_site,Chest,1.539919,sleeping,Sleeping,1,2,8.132342490831817,4.105070359717547,16.110562936304735,0.08616561094090144,0.045233081244342,0.16413899527898057,-86.24803039841238,-106.84124379010773,-65.65481700671704,-7.524241545369067,133,7.114305505229087e-12,NAMED_VERSUS_HOME,6355,6355,6264.166666666668,134,772,7,H04-F2,4,9.485740673638783e-12,0.08771558774641125,0.04899591641037831,0.15703399175668084,9.84202387576802e-14
site,IZTECH,1.4319858138289601e-39,9.113548131448839e-35,FALSE,0,influence__chest__site__IZTECH,delete_site,Chest,1.539919,home,At home,2,1,94.3803728892442,74.93836927998824,118.86640812040605,1,1,1,0,0,0,,133,,REFERENCE,5422,5422,5184.166666666668,134,764,7,,,,1,1,1,
site,IZTECH,1.4319858138289601e-39,9.113548131448839e-35,FALSE,-1.4035587631781254,influence__chest__site__IZTECH,delete_site,Chest,1.539919,road_vehicle,On the road with public transport/car,3,3,611.9808801615854,466.391759275593,803.0171850914778,6.484196464022746,4.647168983061086,9.047401533556934,517.6005072723412,352.709202968779,682.4918115759035,11.10005926973707,133,1.145807434228481e-20,NAMED_VERSUS_HOME,967,967,824.4999999999998,122,418,7,H04-F2,4,2.291614868456962e-20,6.5765015275228365,4.821707490569932,8.96992868731611,2.5743919107477722e-23
site,IZTECH,1.4319858138289601e-39,9.113548131448839e-35,FALSE,-0.6675123262831151,influence__chest__site__IZTECH,delete_site,Chest,1.539919,working_indoor,Working in the office/from home,4,4,224.88143724368672,194.48130118056747,260.03353797922506,2.3827140152072306,1.851828379357509,3.0657949416644694,130.50106435444252,94.27600965759339,166.72611905129165,6.813059138293594,133,3.0066945068491174e-10,NAMED_VERSUS_HOME,3861,3861,3725.833333333333,132,530,7,H04-F2,4,3.0066945068491174e-10,2.3987258056335685,1.902647300544223,3.0241471916348357,6.5595873671389436e-12
site,IZTECH,1.4319858138289601e-39,9.113548131448839e-35,FALSE,0.5351050326403151,influence__chest__site__IZTECH,delete_site,Chest,1.539919,outdoors,Outdoors,5,5,1303.5913718957524,1004.7645245056567,1691.2922614551196,13.812102368206608,9.876037259224974,19.31687445302223,1209.2109990065082,870.6356223111634,1547.786375701853,15.482118855299849,133,1.49390052228348e-31,NAMED_VERSUS_HOME,1484,1484,1301.3333333333337,128,490,7,H04-F2,4,5.97560208913392e-31,13.73858650042917,10.025930844473958,18.826058343880177,1.1209460277988522e-34
site,IZTECH,1.4319858138289601e-39,9.113548131448839e-35,FALSE,0.6192837856279221,influence__chest__site__IZTECH,delete_site,Chest,1.539919,other,Other/unspecified activity,6,6,342.36385524925777,182.40644033202082,642.59249381645,3.6274899618273744,1.836493243976858,7.1651139835743285,247.98348236001357,30.304408084869323,465.6625566351578,,133,,DISPLAY_ONLY,590,590,590,85,215,7,,,,3.6051637671719456,1.8897972928405087,6.877566095246982,
site,KNUST,1.4319858138289601e-39,1.855779242996421e-37,FALSE,-23.360237325521773,influence__chest__site__KNUST,delete_site,Chest,1.539919,sleeping,Sleeping,1,2,6.67918432207563,3.649882097740876,12.222724464407644,0.06722501827737329,0.03799617475355227,0.11893836976235804,-92.67644983360482,-113.19528873146055,-72.15761093574909,-9.358447391274948,134,2.5106451252997194e-16,NAMED_VERSUS_HOME,6465,6465,6349.666666666668,135,784,7,H04-F2,4,3.347526833732959e-16,0.08771558774641125,0.04899591641037831,0.15703399175668084,9.84202387576802e-14
site,KNUST,1.4319858138289601e-39,1.855779242996421e-37,FALSE,0,influence__chest__site__KNUST,delete_site,Chest,1.539919,home,At home,2,1,99.35563415568045,80.02553522661121,123.3549017888329,1,1,1,0,0,0,,134,,REFERENCE,5621,5621,5338.000000000001,135,775,7,,,,1,1,1,
site,KNUST,1.4319858138289601e-39,1.855779242996421e-37,FALSE,-8.028523793036024,influence__chest__site__KNUST,delete_site,Chest,1.539919,road_vehicle,On the road with public transport/car,3,3,600.9531033859982,452.0920929015424,798.8297918493195,6.048505537636288,4.346163718528596,8.417634863327828,501.5974692303178,332.4510216686512,670.7439167919845,10.77011401054882,134,7.166210464025842e-20,NAMED_VERSUS_HOME,983,983,818.9999999999997,122,422,7,H04-F2,4,1.4332420928051684e-19,6.5765015275228365,4.821707490569932,8.96992868731611,2.5743919107477722e-23
site,KNUST,1.4319858138289601e-39,1.855779242996421e-37,FALSE,-6.0466457999139305,influence__chest__site__KNUST,delete_site,Chest,1.539919,working_indoor,Working in the office/from home,4,4,223.9161386693434,195.02497249627316,257.0872669014054,2.253683352455775,1.7798300285183142,2.853693089651138,124.56050451366296,90.02749673703553,159.0935122902904,6.8084179979904595,134,3.015138906116178e-10,NAMED_VERSUS_HOME,4034,4034,3873.8333333333326,134,544,7,H04-F2,4,3.015138906116178e-10,2.3987258056335685,1.902647300544223,3.0241471916348357,6.5595873671389436e-12
site,KNUST,1.4319858138289601e-39,1.855779242996421e-37,FALSE,2.2642272220515736,influence__chest__site__KNUST,delete_site,Chest,1.539919,outdoors,Outdoors,5,5,1395.9128110022089,1073.410426330428,1815.3099020861005,14.049659315896989,10.114758449837932,19.515337699036586,1296.5571768465284,930.6950567646653,1662.4192969283913,15.905532577584554,134,1.171232915659828e-32,NAMED_VERSUS_HOME,1435,1435,1214.5000000000002,128,480,7,H04-F2,4,4.684931662639312e-32,13.73858650042917,10.025930844473958,18.826058343880177,1.1209460277988522e-34
site,KNUST,1.4319858138289601e-39,1.855779242996421e-37,FALSE,-0.31392631809037397,influence__chest__site__KNUST,delete_site,Chest,1.539919,other,Other/unspecified activity,6,6,357.06886918264547,194.58635498927887,655.2267107649863,3.5938462092965344,1.8703647482432009,6.905460867034935,257.71323502696504,38.98002819525058,476.44644185867946,,134,,DISPLAY_ONLY,600,600,600,90,227,7,,,,3.6051637671719456,1.8897972928405087,6.877566095246982,
site,RISE,1.4319858138289601e-39,7.786156056350237e-39,FALSE,14.992193820309385,influence__chest__site__RISE,delete_site,Chest,1.539919,sleeping,Sleeping,1,2,8.217233565597029,4.4160672796485265,15.290285042248858,0.10086607867197678,0.056740082533856415,0.17930826626116858,-73.24953577635411,-88.04961426210353,-58.44945729060468,-7.8867829529264,133,9.998562294125227e-13,NAMED_VERSUS_HOME,6349,6349,6268.5,134,772,7,H04-F2,4,9.998562294125227e-13,0.08771558774641125,0.04899591641037831,0.15703399175668084,9.84202387576802e-14
site,RISE,1.4319858138289601e-39,7.786156056350237e-39,FALSE,0,influence__chest__site__RISE,delete_site,Chest,1.539919,home,At home,2,1,81.46676934195114,66.95707753083305,99.1207315456454,1,1,1,0,0,0,,133,,REFERENCE,5351,5351,5142,134,763,7,,,,1,1,1,
site,RISE,1.4319858138289601e-39,7.786156056350237e-39,FALSE,2.197523423482739,influence__chest__site__RISE,delete_site,Chest,1.539919,road_vehicle,On the road with public transport/car,3,3,547.5399236829345,419.03434115880344,715.4544116781519,6.721021689035851,4.976597751711474,9.07691053168913,466.07315434098336,321.76330094168213,610.3830077402846,12.540999076038458,133,2.6836173259579207e-24,NAMED_VERSUS_HOME,907,907,791.1666666666666,121,403,7,H04-F2,4,5.367234651915841e-24,6.5765015275228365,4.821707490569932,8.96992868731611,2.5743919107477722e-23
site,RISE,1.4319858138289601e-39,7.786156056350237e-39,FALSE,3.1096993649298854,influence__chest__site__RISE,delete_site,Chest,1.539919,working_indoor,Working in the office/from home,4,4,201.49330577555705,175.1687184633331,231.77398697964765,2.473318966777765,1.9887454801801194,3.075962596716292,120.02653643360591,90.38893392189586,149.66413894531598,8.214205735689736,133,1.6554816537377094e-13,NAMED_VERSUS_HOME,3937,3937,3811.333333333333,132,549,7,H04-F2,4,2.2073088716502792e-13,2.3987258056335685,1.902647300544223,3.0241471916348357,6.5595873671389436e-12
site,RISE,1.4319858138289601e-39,7.786156056350237e-39,FALSE,-17.974125493087346,influence__chest__site__RISE,delete_site,Chest,1.539919,outdoors,Outdoors,5,5,918.0649685425334,727.2978901651261,1158.8694231928037,11.269195721865675,8.50820862288549,14.926146953675234,836.5981992005823,624.5658310083008,1048.6305673928637,17.046470930910118,133,2.9130693879320903e-35,NAMED_VERSUS_HOME,1443,1443,1274,127,490,7,H04-F2,4,1.1652277551728361e-34,13.73858650042917,10.025930844473958,18.826058343880177,1.1209460277988522e-34
site,RISE,1.4319858138289601e-39,7.786156056350237e-39,FALSE,-11.850388115066702,influence__chest__site__RISE,delete_site,Chest,1.539919,other,Other/unspecified activity,6,6,258.89633132252106,139.52597928841735,480.3930473313998,3.1779378685783106,1.6423197501612383,6.149404886321642,177.42956198056993,15.600003669537415,339.25912029160247,,133,,DISPLAY_ONLY,598,598,598,85,219,7,,,,3.6051637671719456,1.8897972928405087,6.877566095246982,
site,THUAS,1.4319858138289601e-39,2.59495061076555e-34,FALSE,14.141537824553229,influence__chest__site__THUAS,delete_site,Chest,1.539919,sleeping,Sleeping,1,2,8.037771015071296,4.2570642797762055,15.176130460993791,0.10011992076559917,0.05520150286579598,0.18158923242506383,-72.24366502291092,-89.32329768685531,-55.16403235896653,-7.645122777620512,134,3.6003764175414566e-12,NAMED_VERSUS_HOME,6487,6487,6393.166666666668,135,783,7,H04-F2,4,4.8005018900552755e-12,0.08771558774641125,0.04899591641037831,0.15703399175668084,9.84202387576802e-14
site,THUAS,1.4319858138289601e-39,2.59495061076555e-34,FALSE,0,influence__chest__site__THUAS,delete_site,Chest,1.539919,home,At home,2,1,80.28143603798222,64.0099814100853,100.68912426375347,1,1,1,0,0,0,,134,,REFERENCE,5524,5524,5285.166666666668,135,768,7,,,,1,1,1,
site,THUAS,1.4319858138289601e-39,2.59495061076555e-34,FALSE,7.679106872509189,influence__chest__site__THUAS,delete_site,Chest,1.539919,road_vehicle,On the road with public transport/car,3,3,568.5144430627786,433.67015890519536,745.2868622247951,7.081518108293515,5.076953384653637,9.877557448069844,488.2330070247964,335.29641221989885,641.1696018296939,11.634131404638069,134,4.659677939449961e-22,NAMED_VERSUS_HOME,972,972,826.6666666666664,122,422,7,H04-F2,4,9.319355878899923e-22,6.5765015275228365,4.821707490569932,8.96992868731611,2.5743919107477722e-23
site,THUAS,1.4319858138289601e-39,2.59495061076555e-34,FALSE,4.928288727353136,influence__chest__site__THUAS,delete_site,Chest,1.539919,working_indoor,Working in the office/from home,4,4,202.06371329619262,174.46060066577124,234.0341835075238,2.5169419391127184,1.9580735033570367,3.235321204236409,121.7822772582104,89.34741640152939,154.2171381148914,7.2709716451619535,134,2.6750407238382402e-11,NAMED_VERSUS_HOME,3935,3935,3806.333333333333,133,542,7,H04-F2,4,2.6750407238382402e-11,2.3987258056335685,1.902647300544223,3.0241471916348357,6.5595873671389436e-12
site,THUAS,1.4319858138289601e-39,2.59495061076555e-34,FALSE,3.3353938642918024,influence__chest__site__THUAS,delete_site,Chest,1.539919,outdoors,Outdoors,5,5,1139.7412951967376,866.5399283753809,1499.0771659099041,14.196822471604905,10.017884593534037,20.11899482455155,1059.4598591587553,747.296781899676,1371.6229364178346,15.050235589597522,134,1.3778993227513649e-30,NAMED_VERSUS_HOME,1430,1430,1258.666666666667,128,481,7,H04-F2,4,5.5115972910054595e-30,13.73858650042917,10.025930844473958,18.826058343880177,1.1209460277988522e-34
site,THUAS,1.4319858138289601e-39,2.59495061076555e-34,FALSE,13.34589313117862,influence__chest__site__THUAS,delete_site,Chest,1.539919,other,Other/unspecified activity,6,6,328.0544391685114,175.0287194900415,614.8688933548972,4.086305070742687,2.07837260320747,8.034117224894228,247.7730031305292,40.17505196774283,455.37095429331555,,134,,DISPLAY_ONLY,567,567,567,84,208,7,,,,3.6051637671719456,1.8897972928405087,6.877566095246982,
site,TUM,1.4319858138289601e-39,6.208674904389559e-40,FALSE,-31.74893164352236,influence__chest__site__TUM,delete_site,Chest,1.539919,sleeping,Sleeping,1,2,4.891613254405925,2.4718591572556705,9.680114726781257,0.059866825752089264,0.0301904284459599,0.11871434127032524,-76.81663155319882,-94.44938705832911,-59.183876048068534,-8.131793698703074,139,2.1052421695122592e-13,NAMED_VERSUS_HOME,6657,6657,6542.666666666668,140,808,7,H04-F2,4,2.806989559349679e-13,0.08771558774641125,0.04899591641037831,0.15703399175668084,9.84202387576802e-14
site,TUM,1.4319858138289601e-39,6.208674904389559e-40,FALSE,0,influence__chest__site__TUM,delete_site,Chest,1.539919,home,At home,2,1,81.70824480760474,65.6949957377096,101.62474621651035,1,1,1,0,0,0,,139,,REFERENCE,5647,5647,5367.500000000001,140,800,7,,,,1,1,1,
site,TUM,1.4319858138289601e-39,6.208674904389559e-40,FALSE,4.768899087290013,influence__chest__site__TUM,delete_site,Chest,1.539919,road_vehicle,On the road with public transport/car,3,3,562.9802857123783,433.96710514623095,730.3475271334025,6.890128248844487,5.006484236780214,9.482476133003134,481.2720409047736,335.7548410670063,626.7892407425409,11.949463918361156,139,4.406066513818618e-23,NAMED_VERSUS_HOME,1003,1003,839.4999999999998,127,434,7,H04-F2,4,8.812133027637236e-23,6.5765015275228365,4.821707490569932,8.96992868731611,2.5743919107477722e-23
site,TUM,1.4319858138289601e-39,6.208674904389559e-40,FALSE,1.928867959898195,influence__chest__site__TUM,delete_site,Chest,1.539919,working_indoor,Working in the office/from home,4,4,199.77617313769716,175.03540961366437,228.013974096059,2.4449940591442445,1.9093861734040352,3.130846987643749,118.06792833009241,87.22578496283022,148.9100716973546,7.149053714441919,139,4.526260584229517e-11,NAMED_VERSUS_HOME,4174,4174,4015.833333333333,138,573,7,H04-F2,4,4.526260584229517e-11,2.3987258056335685,1.902647300544223,3.0241471916348357,6.5595873671389436e-12
site,TUM,1.4319858138289601e-39,6.208674904389559e-40,FALSE,4.0679374401937585,influence__chest__site__TUM,delete_site,Chest,1.539919,outdoors,Outdoors,5,5,1168.220656318874,906.4650048764598,1505.5622605487106,14.297463604433535,10.296761546393403,19.852597790001447,1086.5124115112692,790.2912587733554,1382.733564249183,16.022579189944036,139,2.201876692585442e-33,NAMED_VERSUS_HOME,1577,1577,1361.5000000000002,133,515,7,H04-F2,4,8.807506770341768e-33,13.73858650042917,10.025930844473958,18.826058343880177,1.1209460277988522e-34
site,TUM,1.4319858138289601e-39,6.208674904389559e-40,FALSE,2.9992029698014733,influence__chest__site__TUM,delete_site,Chest,1.539919,other,Other/unspecified activity,6,6,303.4064039447422,165.2545195973756,557.052516197215,3.713289945943173,1.9176039268314617,7.190495404035814,221.69815913713745,35.16126722899455,408.23505104528033,,139,,DISPLAY_ONLY,611,611,611,86,217,7,,,,3.6051637671719456,1.8897972928405087,6.877566095246982,
site,UCR,1.4319858138289601e-39,1.0301081018516272e-28,FALSE,15.414792469673632,influence__chest__site__UCR,delete_site,Chest,1.539919,sleeping,Sleeping,1,2,8.546353677295704,4.1903788959349235,17.430443163094846,0.10123676356107503,0.05126839070861013,0.19990645609634453,-75.87311388242912,-96.10812212296285,-55.63810564189539,-6.67027042795047,111,1.0385897701909098e-9,NAMED_VERSUS_HOME,5417,5417,5322.166666666668,112,644,7,H04-F2,4,1.3847863602545463e-9,0.08771558774641125,0.04899591641037831,0.15703399175668084,9.84202387576802e-14
site,UCR,1.4319858138289601e-39,1.0301081018516272e-28,FALSE,0,influence__chest__site__UCR,delete_site,Chest,1.539919,home,At home,2,1,84.41946755972482,65.65344792919704,108.5494627906375,1,1,1,0,0,0,,111,,REFERENCE,4718,4718,4509.166666666668,112,642,7,,,,1,1,1,
site,UCR,1.4319858138289601e-39,1.0301081018516272e-28,FALSE,4.173783392086117,influence__chest__site__UCR,delete_site,Chest,1.539919,road_vehicle,On the road with public transport/car,3,3,578.3569665572466,417.8005989094035,800.6134544527849,6.850990456058875,4.598308385122896,10.207247165254087,493.93749899752174,305.96217619144295,681.9128218036005,9.564254630184243,111,3.614966297732113e-16,NAMED_VERSUS_HOME,741,741,611.6666666666664,100,330,7,H04-F2,4,7.229932595464226e-16,6.5765015275228365,4.821707490569932,8.96992868731611,2.5743919107477722e-23
site,UCR,1.4319858138289601e-39,1.0301081018516272e-28,FALSE,7.06259900696522,influence__chest__site__UCR,delete_site,Chest,1.539919,working_indoor,Working in the office/from home,4,4,216.80085866704448,186.3170296549774,252.2722287157938,2.5681381905620633,1.9181303675641075,3.4384178872049267,132.38139110731964,93.50543963366573,171.25734258097356,6.4043274874373965,111,3.746122392070664e-9,NAMED_VERSUS_HOME,3077,3077,2963.9999999999995,110,443,7,H04-F2,4,3.746122392070664e-9,2.3987258056335685,1.902647300544223,3.0241471916348357,6.5595873671389436e-12
site,UCR,1.4319858138289601e-39,1.0301081018516272e-28,FALSE,6.066512206649599,influence__chest__site__UCR,delete_site,Chest,1.539919,outdoors,Outdoors,5,5,1230.1638181707144,924.3145744701263,1637.2164426855095,14.57203952749882,10.068040125078722,21.09093064319981,1145.7443506109896,794.6740717120997,1496.8146295098795,14.358321302091845,111,4.61486689116165e-27,NAMED_VERSUS_HOME,1377,1377,1185.0000000000002,109,447,7,H04-F2,4,1.84594675646466e-26,13.73858650042917,10.025930844473958,18.826058343880177,1.1209460277988522e-34
site,UCR,1.4319858138289601e-39,1.0301081018516272e-28,FALSE,24.325983173267595,influence__chest__site__UCR,delete_site,Chest,1.539919,other,Other/unspecified activity,6,6,378.3811638229938,166.79953138236587,858.3495645910402,4.482155298542933,1.858745283747994,10.808213635247196,293.961696263269,-18.78051958622069,606.7039121127586,,111,,DISPLAY_ONLY,348,348,348,66,138,7,,,,3.6051637671719456,1.8897972928405087,6.877566095246982,
participant,BAUA.BAUA_S012,2.1809376830629912e-34,8.737499959071835e-38,FALSE,-11.502841314502055,influence__near_eye__participant__BAUA.BAUA_S012,delete_participant,Near-eye,1.539919,sleeping,Sleeping,1,2,5.795478704318202,3.4338569546331157,9.781296616589666,0.08238762126032924,0.04833073487255041,0.14044313943983833,-64.54856832194064,-78.5516580908812,-50.54547855300007,-9.263625238240847,124,7.619988755710569e-16,NAMED_VERSUS_HOME,5852,5852,5765.666666666668,125,708,9,H04-F2,4,8.524952513652316e-16,0.09309634623764494,0.057593379137075684,0.15048482677447444,7.869908265731146e-17
participant,BAUA.BAUA_S012,2.1809376830629912e-34,8.737499959071835e-38,FALSE,0,influence__near_eye__participant__BAUA.BAUA_S012,delete_participant,Near-eye,1.539919,home,At home,2,1,70.34404702625883,57.56230140623516,85.96398738665643,1,1,1,0,0,0,,124,,REFERENCE,5075,5075,4859.166666666667,125,703,9,,,,1,1,1,
participant,BAUA.BAUA_S012,2.1809376830629912e-34,8.737499959071835e-38,FALSE,10.428662626832752,influence__near_eye__participant__BAUA.BAUA_S012,delete_participant,Near-eye,1.539919,road_vehicle,On the road with public transport/car,3,3,345.37369709967135,271.54218251359185,439.2797816682677,4.909778605298985,3.6196702992508785,6.659702116527181,275.02965007341254,191.517103686714,358.5421964601111,10.33140862759126,124,1.9796780972027535e-18,NAMED_VERSUS_HOME,816,816,677.4999999999998,110,367,9,H04-F2,4,3.959356194405507e-18,4.4461089073317925,3.2176281587084157,6.143619909079273,1.4959291077299754e-15
participant,BAUA.BAUA_S012,2.1809376830629912e-34,8.737499959071835e-38,FALSE,2.7810529757479996,influence__near_eye__participant__BAUA.BAUA_S012,delete_participant,Near-eye,1.539919,working_indoor,Working in the office/from home,4,4,195.5799158337368,172.34910124031762,221.9419956486747,2.7803335762119072,2.2335844094422974,3.460919033250889,125.23586880747797,98.83530060791544,151.6364370070405,9.243351092937358,124,8.524952513652316e-16,NAMED_VERSUS_HOME,3604,3604,3478.0000000000005,123,508,9,H04-F2,4,8.524952513652316e-16,2.705103222544284,2.1898615793784257,3.341573510183464,6.964659906546797e-16
participant,BAUA.BAUA_S012,2.1809376830629912e-34,8.737499959071835e-38,FALSE,5.583923544061764,influence__near_eye__participant__BAUA.BAUA_S012,delete_participant,Near-eye,1.539919,outdoors,Outdoors,5,5,859.9304818006738,674.6208304328723,1096.142307161564,12.224637594133148,8.977384514439223,16.646470257292798,789.5864347744149,580.9536038026683,998.2192657461615,16.048967962823816,124,4.7058293651145195e-32,NAMED_VERSUS_HOME,1398,1398,1224.6666666666667,120,474,9,H04-F2,4,1.8823317460458078e-31,11.578124002023491,8.418261497185657,15.924066441871432,1.3049155477299975e-29
participant,BAUA.BAUA_S012,2.1809376830629912e-34,8.737499959071835e-38,FALSE,21.546260056653566,influence__near_eye__participant__BAUA.BAUA_S012,delete_participant,Near-eye,1.539919,other,Other/unspecified activity,6,6,253.9366570874785,106.69654193872518,604.3665955902873,3.6099239071742075,1.4552945080466109,8.954579669980118,183.59261006121966,-38.38874317622731,405.5739632986666,,124,,DISPLAY_ONLY,391,391,391,72,159,9,,,,2.9699999864180078,1.228264319323886,7.181597462815288,
