run_id,scenario_id,placement,working_power,activity_code,activity,display_order,model_order,standardized_mean_lx,mean_conf_low_lx,mean_conf_high_lx,ratio_to_home,ratio_conf_low,ratio_conf_high,difference_from_home_lx,difference_conf_low_lx,difference_conf_high_lx,statistic,denominator_df,p_raw,inferential_role,unique_participant_hours,long_rows,effective_weighted_hours,participants,participant_days,sites,family_id,family_n,p_adjusted,primary_ratio,primary_conf_low,primary_conf_high,primary_p_adjusted,ratio_relative_change_percent,direction_concordant,primary_ratio_inside_sensitivity_interval,stability
paired_common__near_eye,paired_common_sample,Near-eye,1.539919,home,At home,2,1,84.74380257419415,67.04508042685919,107.11467611062751,1,1,1,0,0,0,,109,,REFERENCE,4451,4451,4249.666666666667,110,613,8,,,,1,1,1,,0,,TRUE,not_in_claim_family
paired_common__near_eye,paired_common_sample,Near-eye,1.539919,road_vehicle,On the road with public transport/car,3,3,374.85418832922767,294.3684476597179,477.3462088925932,4.423381733443442,3.145412507047921,6.220585031667203,290.1103857550335,196.85282763841047,383.36794387165656,8.643245758034821,109,5.2136355867845464e-14,NAMED_VERSUS_HOME,740,740,612.9999999999999,100,330,8,H04-F2,4,6.951514115712728e-14,4.4461089073317925,3.2176281587084157,6.143619909079273,1.4959291077299754e-15,-0.5111699772102463,TRUE,TRUE,stable
paired_common__near_eye,paired_common_sample,Near-eye,1.539919,working_indoor,Working in the office/from home,4,4,224.48408273391098,193.44991820611642,260.49689691361203,2.6489734460212904,2.114579619088589,3.318418589861542,139.74028015971683,107.95497235748613,171.52558796194754,8.569192928865377,109,7.657217918176082e-14,NAMED_VERSUS_HOME,3063,3063,2944.5,108,432,8,H04-F2,4,7.657217918176082e-14,2.705103222544284,2.1898615793784257,3.341573510183464,6.964659906546797e-16,-2.0749587688635773,TRUE,TRUE,stable
paired_common__near_eye,paired_common_sample,Near-eye,1.539919,outdoors,Outdoors,5,5,1027.8423874114944,795.1557223752128,1328.620223223704,12.128820706524316,8.647129797110441,17.012383898778907,943.0985848373002,679.5627590027054,1206.634410671895,14.618189254009422,109,1.90802588661859e-27,NAMED_VERSUS_HOME,1257,1257,1089.166666666667,105,413,8,H04-F2,4,7.63210354647436e-27,11.578124002023491,8.418261497185657,15.924066441871432,1.3049155477299975e-29,4.75635521268023,TRUE,TRUE,stable
paired_common__near_eye,paired_common_sample,Near-eye,1.539919,other,Other/unspecified activity,6,6,240.1334752109091,94.01093159407894,613.3763907994304,2.8336405485306084,1.048177234084794,7.660459030373566,155.38967263671495,-73.1270395411849,383.9063848146148,,109,,DISPLAY_ONLY,333,333,333,62,134,8,,,,2.9699999864180078,1.228264319323886,7.181597462815288,,-4.5912268858915635,,TRUE,not_in_claim_family
paired_common__chest,paired_common_sample,Chest,1.539919,sleeping,Sleeping,1,2,8.686523042554391,4.313092348757316,17.494566883217473,0.10504186125445866,0.05333905327578887,0.20686142588153686,-74.0092987832958,-93.58603189295846,-54.43256567363315,-6.590265583635313,109,1.6132236810960662e-9,NAMED_VERSUS_HOME,5157,5157,5078.666666666668,110,618,8,H04-F2,4,2.150964908128088e-9,0.08771558774641125,0.04899591641037831,0.15703399175668084,9.84202387576802e-14,19.75278733597301,TRUE,TRUE,stable
paired_common__chest,paired_common_sample,Chest,1.539919,home,At home,2,1,82.6958218258502,64.70286177328512,105.69237217690304,1,1,1,0,0,0,,109,,REFERENCE,4451,4451,4249.666666666667,110,613,8,,,,1,1,1,,0,,TRUE,not_in_claim_family
paired_common__chest,paired_common_sample,Chest,1.539919,road_vehicle,On the road with public transport/car,3,3,561.63957926437,411.0781347482075,767.3456463196965,6.79163187285485,4.653813173284879,9.911498760020013,478.9437574385198,304.44492599495493,653.4425888820847,10.044429403244035,109,3.3752169703275613e-17,NAMED_VERSUS_HOME,740,740,612.9999999999999,100,330,8,H04-F2,4,6.750433940655123e-17,6.5765015275228365,4.821707490569932,8.96992868731611,2.5743919107477722e-23,3.2711973749521395,TRUE,TRUE,stable
paired_common__chest,paired_common_sample,Chest,1.539919,working_indoor,Working in the office/from home,4,4,206.5418984473693,177.68352795501275,240.08728499044818,2.497609841550732,1.8726382915870265,3.331158477660112,123.8460766215191,86.70639015519077,160.98576308784743,6.299483761907873,109,6.461284553031689e-9,NAMED_VERSUS_HOME,3063,3063,2944.5,108,432,8,H04-F2,4,6.461284553031689e-9,2.3987258056335685,1.902647300544223,3.0241471916348357,6.5595873671389436e-12,4.122356781459868,TRUE,TRUE,stable
paired_common__chest,paired_common_sample,Chest,1.539919,outdoors,Outdoors,5,5,1188.2676587884,902.7800970664849,1564.035398554517,14.369137793814811,10.045682191748284,20.553320023127686,1105.5718369625497,779.5791724720846,1431.5645014530148,14.756971526350572,109,9.59602518683941e-28,NAMED_VERSUS_HOME,1257,1257,1089.166666666667,105,413,8,H04-F2,4,3.838410074735764e-27,13.73858650042917,10.025930844473958,18.826058343880177,1.1209460277988522e-34,4.589637320884088,TRUE,TRUE,stable
paired_common__chest,paired_common_sample,Chest,1.539919,other,Other/unspecified activity,6,6,351.410345482045,153.56137925586685,804.1685449181214,4.249432894228717,1.7446924740074703,10.350064662728487,268.7145236561948,-25.23740229493751,562.6664496073271,,109,,DISPLAY_ONLY,333,333,333,62,134,8,,,,3.6051637671719456,1.8897972928405087,6.877566095246982,,17.870731225121727,,TRUE,not_in_claim_family
working_power_1_30__near_eye,working_power_1_30,Near-eye,1.3,sleeping,Sleeping,1,2,7.433059369197829,4.229533367186641,13.062994611807618,0.09984826481906123,0.06074554035699033,0.16412194094887356,-67.01049137920579,-81.88003499716453,-52.14094776124705,-9.176040769983038,125,1.167104302975146e-15,NAMED_VERSUS_HOME,5906,5906,5819.666666666668,126,714,9,H04-F2,4,1.5561390706335281e-15,0.09309634623764494,0.057593379137075684,0.15048482677447444,7.869908265731146e-17,7.2526139362986575,TRUE,TRUE,stable
working_power_1_30__near_eye,working_power_1_30,Near-eye,1.3,home,At home,2,1,74.44355074840362,59.70547476769891,92.81966636380089,1,1,1,0,0,0,,125,,REFERENCE,5105,5105,4889.166666666667,126,709,9,,,,1,1,1,,0,,TRUE,not_in_claim_family
working_power_1_30__near_eye,working_power_1_30,Near-eye,1.3,road_vehicle,On the road with public transport/car,3,3,323.1456737091033,256.3730617031514,407.309277126079,4.34081489209504,3.1138592256839512,6.051228575786153,248.70212296069965,170.85911631645712,326.5451296049422,8.746188543947001,125,1.252443596352502e-14,NAMED_VERSUS_HOME,818,818,679.4999999999998,111,369,9,H04-F2,4,1.252443596352502e-14,4.4461089073317925,3.2176281587084157,6.143619909079273,1.4959291077299754e-15,-2.368228431452035,TRUE,TRUE,stable
working_power_1_30__near_eye,working_power_1_30,Near-eye,1.3,working_indoor,Working in the office/from home,4,4,195.61189060677688,170.54082544676922,224.36863224108743,2.627653955785708,2.1361304548372497,3.232276987447536,121.16833985837326,96.04065302727503,146.2960266894715,9.232530543594626,125,8.53077848256213e-16,NAMED_VERSUS_HOME,3624,3624,3498.0000000000005,124,511,9,H04-F2,4,1.5561390706335281e-15,2.705103222544284,2.1898615793784257,3.341573510183464,6.964659906546797e-16,-2.863079904423438,TRUE,TRUE,stable
working_power_1_30__near_eye,working_power_1_30,Near-eye,1.3,outdoors,Outdoors,5,5,866.3094379354449,688.2929613452845,1090.3671610838098,11.637132152163256,8.5034864307915,15.925567216352542,791.8658871870413,592.4256653085602,991.3061090655224,15.482259159018351,125,7.548301192957193e-31,NAMED_VERSUS_HOME,1422,1422,1248.6666666666667,121,480,9,H04-F2,4,3.0193204771828774e-30,11.578124002023491,8.418261497185657,15.924066441871432,1.3049155477299975e-29,0.509652082923373,TRUE,TRUE,stable
working_power_1_30__near_eye,working_power_1_30,Near-eye,1.3,other,Other/unspecified activity,6,6,235.78613893743528,99.08753129649033,561.0706270264371,3.1673145163953844,1.2479567726984342,8.03864481946532,161.34258818903166,-46.58190865997901,369.2670850380423,,125,,DISPLAY_ONLY,391,391,391,72,159,9,,,,2.9699999864180078,1.228264319323886,7.181597462815288,,6.643586898306664,,TRUE,not_in_claim_family
working_power_1_30__chest,working_power_1_30,Chest,1.3,sleeping,Sleeping,1,2,7.818866409953665,4.113738408276255,14.861098560304045,0.09079371759118822,0.050252455982793584,0.16404171682377094,-78.29795551774001,-95.99316215917285,-60.60274887630716,-8.014431441457612,149,2.9630830470063837e-13,NAMED_VERSUS_HOME,7155,7155,7039.666666666668,150,868,8,H04-F2,4,3.950777396008511e-13,0.08771558774641125,0.04899591641037831,0.15703399175668084,9.84202387576802e-14,3.5092164618174326,TRUE,TRUE,stable
working_power_1_30__chest,working_power_1_30,Chest,1.3,home,At home,2,1,86.11682192769368,69.02552601375577,107.4400652513417,1,1,1,0,0,0,,149,,REFERENCE,6170,6170,5887.000000000001,150,859,8,,,,1,1,1,,0,,TRUE,not_in_claim_family
working_power_1_30__chest,working_power_1_30,Chest,1.3,road_vehicle,On the road with public transport/car,3,3,547.0745128122905,424.9453134519129,704.3036200060906,6.352702068727421,4.613767250095114,8.747043660076631,460.9576908845969,323.22486711805993,598.6905146511339,11.422782574119607,149,4.2271536943981584e-22,NAMED_VERSUS_HOME,1056,1056,891.9999999999998,135,460,8,H04-F2,4,8.454307388796317e-22,6.5765015275228365,4.821707490569932,8.96992868731611,2.5743919107477722e-23,-3.4030169058550164,TRUE,TRUE,stable
working_power_1_30__chest,working_power_1_30,Chest,1.3,working_indoor,Working in the office/from home,4,4,198.55166253950867,173.21682423754686,227.59199558548173,2.3056083363854127,1.8127717946391617,2.932431879473304,112.43484061181499,81.92279856825026,142.94688265537974,6.863773772393742,149,1.6848252238177008e-10,NAMED_VERSUS_HOME,4403,4403,4242.833333333333,148,609,8,H04-F2,4,1.6848252238177008e-10,2.3987258056335685,1.902647300544223,3.0241471916348357,6.5595873671389436e-12,-3.881955537788573,TRUE,TRUE,stable
working_power_1_30__chest,working_power_1_30,Chest,1.3,outdoors,Outdoors,5,5,1176.6015186113011,931.2494457977151,1486.5953905750146,13.66285346200086,9.865805146942698,18.921270179551126,1090.4846966836074,814.2296867980615,1366.7397065691532,15.867778907876733,149,7.929255010135308e-34,NAMED_VERSUS_HOME,1656,1656,1435.5000000000002,143,553,8,H04-F2,4,3.171702004054123e-33,13.73858650042917,10.025930844473958,18.826058343880177,1.1209460277988522e-34,-0.5512433060412936,TRUE,TRUE,stable
working_power_1_30__chest,working_power_1_30,Chest,1.3,other,Other/unspecified activity,6,6,313.0647611016612,168.8632934918637,580.4076339915907,3.6353496807455334,1.8514004540721989,7.138254326463116,226.9479391739675,31.003032930957716,422.8928454169773,,149,,DISPLAY_ONLY,631,631,631,94,232,8,,,,3.6051637671719456,1.8897972928405087,6.877566095246982,,0.8372965979647207,,TRUE,not_in_claim_family
working_power_1_80__near_eye,working_power_1_80,Near-eye,1.8,sleeping,Sleeping,1,2,6.006988387934641,3.7752890263349927,9.557919735700727,0.07937190902295378,0.0505051046285141,0.12473788517589299,-69.67455262423205,-85.83905815281241,-53.510047095651686,-11.091930485412789,125,2.5218264767920567e-20,NAMED_VERSUS_HOME,5906,5906,5819.666666666668,126,714,9,H04-F2,4,5.0436529535841134e-20,0.09309634623764494,0.057593379137075684,0.15048482677447444,7.869908265731146e-17,-14.742186744533559,TRUE,TRUE,stable
working_power_1_80__near_eye,working_power_1_80,Near-eye,1.8,home,At home,2,1,75.68154101216669,60.64598291377677,94.4447657501009,1,1,1,0,0,0,,125,,REFERENCE,5105,5105,4889.166666666667,126,709,9,,,,1,1,1,,0,,TRUE,not_in_claim_family
working_power_1_80__near_eye,working_power_1_80,Near-eye,1.8,road_vehicle,On the road with public transport/car,3,3,347.69703419192973,275.10499770049165,439.4439526594172,4.594211871769807,3.3123349982452797,6.372176345053268,272.01549317976304,188.39096169629545,355.64002466323063,9.224575055429604,125,8.915941746035816e-16,NAMED_VERSUS_HOME,818,818,679.4999999999998,111,369,9,H04-F2,4,1.1887922328047754e-15,4.4461089073317925,3.2176281587084157,6.143619909079273,1.4959291077299754e-15,3.3310692006169207,TRUE,TRUE,stable
working_power_1_80__near_eye,working_power_1_80,Near-eye,1.8,working_indoor,Working in the office/from home,4,4,212.19133307001692,185.39926588076358,242.85512467448513,2.803739593990359,2.228741258075092,3.5270831382636727,136.50979205785023,107.06671627103938,165.95286784466109,8.889907815356153,125,5.678738015207514e-15,NAMED_VERSUS_HOME,3624,3624,3498.0000000000005,124,511,9,H04-F2,4,5.678738015207514e-15,2.705103222544284,2.1898615793784257,3.341573510183464,6.964659906546797e-16,3.646307121445158,TRUE,TRUE,stable
working_power_1_80__near_eye,working_power_1_80,Near-eye,1.8,outdoors,Outdoors,5,5,883.9848512244813,678.4129120533693,1151.8489747330975,11.68032309334677,8.31191002590779,16.41379022868689,808.3033102123146,574.2074210705175,1042.3991993541117,14.298261418276136,125,4.466703047167643e-28,NAMED_VERSUS_HOME,1422,1422,1248.6666666666667,121,480,9,H04-F2,4,1.7866812188670572e-27,11.578124002023491,8.418261497185657,15.924066441871432,1.3049155477299975e-29,0.8826912831942035,TRUE,TRUE,stable
working_power_1_80__near_eye,working_power_1_80,Near-eye,1.8,other,Other/unspecified activity,6,6,202.34361045719442,94.8586130297382,431.6206550481317,2.673619058901897,1.1889519669407784,6.0122183829815885,126.66206944502773,-29.20760417208382,282.5317430621393,,125,,DISPLAY_ONLY,391,391,391,72,159,9,,,,2.9699999864180078,1.228264319323886,7.181597462815288,,-9.979155854258547,,TRUE,not_in_claim_family
working_power_1_80__chest,working_power_1_80,Chest,1.8,sleeping,Sleeping,1,2,6.811232684425224,3.884581837298137,11.942827471399164,0.07464584652354479,0.042952414907502845,0.1297250088316524,-84.43607713443825,-103.49103225714848,-65.38112201172802,-9.27828380353372,149,1.8785677009731267e-16,NAMED_VERSUS_HOME,7155,7155,7039.666666666668,150,868,8,H04-F2,4,2.5047569346308356e-16,0.08771558774641125,0.04899591641037831,0.15703399175668084,9.84202387576802e-14,-14.900135265184023,TRUE,TRUE,stable
working_power_1_80__chest,working_power_1_80,Chest,1.8,home,At home,2,1,91.24730981886347,73.62858599241396,113.08205144721238,1,1,1,0,0,0,,149,,REFERENCE,6170,6170,5887.000000000001,150,859,8,,,,1,1,1,,0,,TRUE,not_in_claim_family
working_power_1_80__chest,working_power_1_80,Chest,1.8,road_vehicle,On the road with public transport/car,3,3,618.502580293634,470.8765649065713,812.4112991390549,6.778310303300268,4.942753306978152,9.295525735213404,527.2552704747704,360.9233201243078,693.5872208252331,11.974311787013878,149,1.4296265416364932e-23,NAMED_VERSUS_HOME,1056,1056,891.9999999999998,135,460,8,H04-F2,4,2.8592530832729865e-23,6.5765015275228365,4.821707490569932,8.96992868731611,2.5743919107477722e-23,3.068634211257404,TRUE,TRUE,stable
working_power_1_80__chest,working_power_1_80,Chest,1.8,working_indoor,Working in the office/from home,4,4,227.1096807086098,197.96846810225776,260.5405172147132,2.4889465909674375,1.9719700627732573,3.141454958994846,135.86237088974633,102.17793435230155,169.5468074271911,7.739009917894994,149,1.4033566547159385e-12,NAMED_VERSUS_HOME,4403,4403,4242.833333333333,148,609,8,H04-F2,4,1.4033566547159385e-12,2.3987258056335685,1.902647300544223,3.0241471916348357,6.5595873671389436e-12,3.761196261864508,TRUE,TRUE,stable
working_power_1_80__chest,working_power_1_80,Chest,1.8,outdoors,Outdoors,5,5,1285.4197285468445,979.3613374606374,1687.1238585154513,14.087206856821886,10.20445843746,19.447322779854037,1194.172418727981,846.759868378776,1541.584969077186,16.210906192807734,149,1.0454218713451683e-34,NAMED_VERSUS_HOME,1656,1656,1435.5000000000002,143,553,8,H04-F2,4,4.181687485380673e-34,13.73858650042917,10.025930844473958,18.826058343880177,1.1209460277988522e-34,2.5375271057311855,TRUE,TRUE,stable
working_power_1_80__chest,working_power_1_80,Chest,1.8,other,Other/unspecified activity,6,6,334.5134899914598,184.56060948196313,606.300961512604,3.6660093394041753,1.947307741982071,6.901643837208335,243.2661801725963,43.32770761453557,443.204652730657,,149,,DISPLAY_ONLY,631,631,631,94,232,8,,,,3.6051637671719456,1.8897972928405087,6.877566095246982,,1.6877339328182472,,TRUE,not_in_claim_family
mundlak__near_eye,mundlak_within_between,Near-eye,1.539919,sleeping,Sleeping,1,2,6.8073855268209185,4.128673640672796,11.224064129035739,0.08790111017113413,0.05577331980163513,0.13853586619549468,-70.63629537285897,-85.94035313415279,-55.332237611565155,-10.57847250925868,125,4.548111354387346e-19,NAMED_VERSUS_HOME,5906,5906,5819.666666666668,126,714,9,H04-F2,4,9.096222708774691e-19,0.09309634623764494,0.057593379137075684,0.15048482677447444,7.869908265731146e-17,-5.580494054244678,TRUE,TRUE,stable
mundlak__near_eye,mundlak_within_between,Near-eye,1.539919,home,At home,2,1,77.44368089967989,62.6629567924561,95.71083169847289,1,1,1,0,0,0,,125,,REFERENCE,5105,5105,4889.166666666667,126,709,9,,,,1,1,1,,0,,TRUE,not_in_claim_family
mundlak__near_eye,mundlak_within_between,Near-eye,1.539919,road_vehicle,On the road with public transport/car,3,3,317.65735159611046,250.70451145521304,402.4905353212252,4.1017852961767405,3.023737543185798,5.564187491684656,240.21367069643057,164.5292089312445,315.8981324616166,9.1607656474721,125,1.2702606350039592e-15,NAMED_VERSUS_HOME,818,818,679.4999999999998,111,369,9,H04-F2,4,1.2702606350039592e-15,4.4461089073317925,3.2176281587084157,6.143619909079273,1.4959291077299754e-15,-7.74438094818708,TRUE,TRUE,stable
mundlak__near_eye,mundlak_within_between,Near-eye,1.539919,working_indoor,Working in the office/from home,4,4,211.07981383551848,185.68134755528595,239.95241522884328,2.725591182952036,2.205887400672956,3.367736401377304,133.6361329358386,106.59778625676832,160.67447961490888,9.380228769828161,125,3.7535451969994315e-16,NAMED_VERSUS_HOME,3624,3624,3498.0000000000005,124,511,9,H04-F2,4,5.004726929332575e-16,2.705103222544284,2.1898615793784257,3.341573510183464,6.964659906546797e-16,0.7573818343420413,TRUE,TRUE,stable
mundlak__near_eye,mundlak_within_between,Near-eye,1.539919,outdoors,Outdoors,5,5,746.1993670736648,570.4284240844538,976.1320998595609,9.63538094270451,6.787681828684555,13.677801678725066,668.7556861739849,466.8307646426367,870.6806077053332,12.79810548882169,125,1.7520265488988827e-24,NAMED_VERSUS_HOME,1422,1422,1248.6666666666667,121,480,9,H04-F2,4,7.00810619559553e-24,11.578124002023491,8.418261497185657,15.924066441871432,1.3049155477299975e-29,-16.779428679287346,TRUE,TRUE,stable
mundlak__near_eye,mundlak_within_between,Near-eye,1.539919,other,Other/unspecified activity,6,6,203.33191242668332,102.06319783279248,405.08104281452177,2.6255455585857073,1.2625615964998789,5.459923301421116,125.88823152700343,-16.111102670251228,267.8875657242581,,125,,DISPLAY_ONLY,391,391,391,72,159,9,,,,2.9699999864180078,1.228264319323886,7.181597462815288,,-11.59779223594316,,TRUE,not_in_claim_family
mundlak__chest,mundlak_within_between,Chest,1.539919,sleeping,Sleeping,1,2,7.447316611991737,4.036615352436923,13.739858737287195,0.08360447400825209,0.04858970663904529,0.14385162121106063,-81.6306508094247,-100.10745106051097,-63.15385055833842,-9.036156257640087,149,7.88968204332133e-16,NAMED_VERSUS_HOME,7155,7155,7039.666666666668,150,868,8,H04-F2,4,1.0519576057761773e-15,0.08771558774641125,0.04899591641037831,0.15703399175668084,9.84202387576802e-14,-4.686867914565573,TRUE,TRUE,stable
mundlak__chest,mundlak_within_between,Chest,1.539919,home,At home,2,1,89.07796742141643,71.00196450570614,111.75584133722433,1,1,1,0,0,0,,149,,REFERENCE,6170,6170,5887.000000000001,150,859,8,,,,1,1,1,,0,,TRUE,not_in_claim_family
mundlak__chest,mundlak_within_between,Chest,1.539919,road_vehicle,On the road with public transport/car,3,3,529.2960553940236,409.79715122471845,683.641439230129,5.941941320798126,4.3574295389457625,8.10263627770566,440.2180879726072,306.8954376612162,573.5407382839982,11.353492999220077,149,6.466073360796345e-22,NAMED_VERSUS_HOME,1056,1056,891.9999999999998,135,460,8,H04-F2,4,1.293214672159269e-21,6.5765015275228365,4.821707490569932,8.96992868731611,2.5743919107477722e-23,-9.648902293553174,TRUE,TRUE,stable
mundlak__chest,mundlak_within_between,Chest,1.539919,working_indoor,Working in the office/from home,4,4,210.67020051244347,185.3897514076489,239.3979874667549,2.3650090657748146,1.8362976376801563,3.0459484162181827,121.59223309102704,88.98967600064523,154.19479018140885,6.72217985581763,149,3.5649798259863293e-10,NAMED_VERSUS_HOME,4403,4403,4242.833333333333,148,609,8,H04-F2,4,3.5649798259863293e-10,2.3987258056335685,1.902647300544223,3.0241471916348357,6.5595873671389436e-12,-1.4056104194805408,TRUE,TRUE,stable
mundlak__chest,mundlak_within_between,Chest,1.539919,outdoors,Outdoors,5,5,1060.975570930063,804.2698429692565,1399.6162754959867,11.910639652460002,8.523688531066488,16.643421027610273,971.8976035086465,679.9187332750107,1263.8764737422823,14.631465697298985,149,1.2869876791466725e-30,NAMED_VERSUS_HOME,1656,1656,1435.5000000000002,143,553,8,H04-F2,4,5.14795071658669e-30,13.73858650042917,10.025930844473958,18.826058343880177,1.1209460277988522e-34,-13.305203180196635,TRUE,TRUE,stable
mundlak__chest,mundlak_within_between,Chest,1.539919,other,Other/unspecified activity,6,6,290.7201809035302,156.93859385923648,538.543270372287,3.263659795111515,1.6546387595936176,6.437341804348496,201.6422134821138,19.14358831426614,384.14083864996144,,149,,DISPLAY_ONLY,631,631,631,94,232,8,,,,3.6051637671719456,1.8897972928405087,6.877566095246982,,-9.472634091413878,,TRUE,not_in_claim_family
