run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,site,estimate_model,standard_error,conf_low_model,conf_high_model,participants,observed_participant_weight,equal_site_weight,weighting,predictor,estimate_practical,conf_low_practical,conf_high_practical,site_display_order,site_display_name,site_color_hex
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,UCR,0.9056094239385204,0.414425963852055,0.09334946053019444,1.717869387346846,6,0.0425531914893617,0.1111111111111111,site_specific,age,2.4734388366737523,1.097845321848238,5.57264266378294,8,San José (CR),#44AA99
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,KNUST,0.26308215620539765,0.9664128921385308,-1.631052306581314,2.1572166189921096,15,0.10638297872340426,0.1111111111111111,site_specific,age,1.3009335943290108,0.19572350458976256,8.647036136007976,9,Kumasi (GH),#AA4499
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,,-0.02686765856528777,0.1484987491674377,-0.3179198586827129,0.26418454155213733,,,,equal_site,age,0.973490066071758,0.7276611017971453,1.3023685152330535,,,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,,0.0275793059489451,0.13497865283854538,-0.23697399229633892,0.2921326041942291,,,,observed_participant,age,1.027963135466624,0.7890118081360591,1.339280600089766,,,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,RISE,0.22117501458203367,0.11814615020741752,-0.01038718473656405,0.4527372139006314,13,0.09285714285714286,0.1111111111111111,site_specific,age,1.2475417494568637,0.9896665757657112,1.5726108719330305,1,Borås (SE),#88CCEE
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,THUAS,0.04092494695744105,0.13321018493463818,-0.2201622178883698,0.3020121118032519,12,0.08571428571428572,0.1111111111111111,site_specific,age,1.0417739143093436,0.802388625616123,1.352577608764154,2,Delft (NL),#117733
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,BAUA,0.0901390430299647,0.11327575094760715,-0.13187734914907415,0.3121554352090036,18,0.12857142857142856,0.1111111111111111,site_specific,age,1.0943264315902326,0.8764484856398906,1.366367058073797,3,Dortmund (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,MPI,0.456377179110798,0.22953894792518129,0.00648910812822789,0.906265250093368,26,0.18571428571428572,0.1111111111111111,site_specific,age,1.5783455514812914,1.006510208005482,2.4750615145944095,4,Tübingen (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,TUM,-1.4218854261686091,0.7350260188434872,-2.8625099508017025,0.0187390984644844,10,0.07142857142857142,0.1111111111111111,site_specific,age,0.24125871232071816,0.05712519873628221,1.0189157772449473,5,Munich (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,FUSPCEU,0.04551135322108044,0.12133377803968938,-0.1922984818448876,0.2833211882870485,23,0.16428571428571428,0.1111111111111111,site_specific,age,1.0465628864063243,0.8250605661351961,1.3275314809114993,6,Madrid (ES),#CC6677
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,IZTECH,-0.21675809770420987,0.5264352029056781,-1.2485521355933742,0.8150359401849545,17,0.12142857142857144,0.1111111111111111,site_specific,age,0.8051247072653569,0.28691991740450334,2.259256869000313,7,Izmir (TR),#332288
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,UCR,0.47524513903437654,0.3435606039255485,-0.1981212711665286,1.1486115492352815,6,0.04285714285714286,0.1111111111111111,site_specific,age,1.6084084328526826,0.8202703719609772,3.153810957095855,8,San José (CR),#44AA99
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,KNUST,0.06746192084953473,0.8596624041962899,-1.6174454302383077,1.752369271937377,15,0.10714285714285714,0.1111111111111111,site_specific,age,1.0697895221461031,0.1984048913926782,5.768253058985932,9,Kumasi (GH),#AA4499
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,,-0.0237786015364117,0.1652877327580351,-0.3477366048284417,0.3001794017556183,,,,equal_site,age,-0.0237786015364117,-0.3477366048284417,0.3001794017556183,,,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,,-0.07755316964991012,0.14849921651019393,-0.36860628574230586,0.21349994644248568,,,,observed_participant,age,-0.07755316964991012,-0.36860628574230586,0.21349994644248568,,,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,RISE,-0.15241288591709884,0.13502021211320434,-0.417047638843938,0.1122218670097403,13,0.09219858156028368,0.1111111111111111,site_specific,age,-0.15241288591709884,-0.417047638843938,0.1122218670097403,1,Borås (SE),#88CCEE
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,THUAS,-0.14059982880639044,0.15185703719624036,-0.4382341525099808,0.1570344948971999,13,0.09219858156028368,0.1111111111111111,site_specific,age,-0.14059982880639044,-0.4382341525099808,0.1570344948971999,2,Delft (NL),#117733
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,BAUA,0.1175230326496578,0.12916578064817544,-0.13563724545576666,0.37068331075508226,18,0.1276595744680851,0.1111111111111111,site_specific,age,0.1175230326496578,-0.13563724545576666,0.37068331075508226,3,Dortmund (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,MPI,-0.22731420169485828,0.26323344328334536,-0.743242270056682,0.2886138666669654,26,0.18439716312056736,0.1111111111111111,site_specific,age,-0.22731420169485828,-0.743242270056682,0.2886138666669654,4,Tübingen (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,TUM,-0.00447000185280204,0.8451324185261662,-1.6608991043313188,1.6519591006257146,10,0.07092198581560284,0.1111111111111111,site_specific,age,-0.00447000185280204,-1.6608991043313188,1.6519591006257146,5,Munich (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,FUSPCEU,-0.28556856755473925,0.1321484234962658,-0.5445747182211668,-0.02656241688831173,23,0.16312056737588654,0.1111111111111111,site_specific,age,-0.28556856755473925,-0.5445747182211668,-0.02656241688831173,6,Madrid (ES),#CC6677
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,IZTECH,0.5169009086030312,0.5857037646183414,-0.6310573756584428,1.6648591928645051,17,0.12056737588652482,0.1111111111111111,site_specific,age,0.5169009086030312,-0.6310573756584428,1.6648591928645051,7,Izmir (TR),#332288
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,UCR,0.5482919231118237,0.3853421460199986,-0.20696480481274784,1.3035486510363952,6,0.0425531914893617,0.1111111111111111,site_specific,age,0.5482919231118237,-0.20696480481274784,1.3035486510363952,8,San José (CR),#44AA99
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,KNUST,-0.5863577923663292,0.928658527436784,-2.406495060078427,1.2337794753457687,15,0.10638297872340426,0.1111111111111111,site_specific,age,-0.5863577923663292,-2.406495060078427,1.2337794753457687,9,Kumasi (GH),#AA4499
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,,0.10086338367055649,0.04756166435259217,0.00764423449469331,0.1940825328464197,,,,equal_site,age,1.106125516632592,1.0076735262452985,1.2141964899134188,,,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,,0.07401888312067993,0.04242417615118805,-0.0091309742094317,0.15716874045079157,,,,observed_participant,age,1.076827139161058,0.9909105865426618,1.1701930561460057,,,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,RISE,-0.00800684085538014,0.03801607572170482,-0.08251698010346911,0.06650329839270883,13,0.09219858156028368,0.1111111111111111,site_specific,age,0.9920251285134108,0.9207958025160594,1.0687644892743586,1,Borås (SE),#88CCEE
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,THUAS,0.00577214146791037,0.04266487062590014,-0.07784946836391475,0.0893937512997355,13,0.09219858156028368,0.1111111111111111,site_specific,age,1.0057888323751123,0.9251036734322556,1.0935111430022566,2,Delft (NL),#117733
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,BAUA,0.01322913536233685,0.03656058904908141,-0.05842830242743219,0.0848865731521059,18,0.1276595744680851,0.1111111111111111,site_specific,age,1.0133170275250056,0.9432458664142837,1.0885935839565362,3,Dortmund (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,MPI,0.08144530794982699,0.07381439660081669,-0.06322825092832945,0.22611886682798343,26,0.18439716312056736,0.1111111111111111,site_specific,age,1.0848538830784478,0.9387291834265208,1.2537246826975943,4,Tübingen (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,TUM,0.3356244339568744,0.25058769758879174,-0.1555184282859718,0.8267672961997206,10,0.07092198581560284,0.1111111111111111,site_specific,age,1.3988135792663192,0.8559713026996338,2.2859170901742987,5,Munich (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,FUSPCEU,-0.07864876439876249,0.03704586663964714,-0.15125732878854475,-0.00604020000898024,23,0.16312056737588654,0.1111111111111111,site_specific,age,0.924364537167952,0.8596264635588775,0.9939780053260298,6,Madrid (ES),#CC6677
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,IZTECH,0.07485247534043904,0.16920626989911092,-0.2567857196201821,0.4064906703010602,17,0.12056737588652482,0.1111111111111111,site_specific,age,1.077725148120929,0.7735339491563209,1.5015391323924374,7,Izmir (TR),#332288
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,UCR,0.2180380148361897,0.10917143977039828,0.00406592474582545,0.4320101049265539,6,0.0425531914893617,0.1111111111111111,site_specific,age,1.2436343432763075,1.004074201832046,1.5403506802129758,8,San José (CR),#44AA99
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,KNUST,0.2654645493755736,0.2616764022819066,-0.24741177470097797,0.7783408734521252,15,0.10638297872340426,0.1111111111111111,site_specific,age,1.3040366244902435,0.7808191057712717,2.1778559277595924,9,Kumasi (GH),#AA4499
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,,-0.04262806529757376,0.06200238039286925,-0.16415049782334987,0.07889436722820234,,,,equal_site,age,0.9065086127788744,0.6852507225990037,1.199207586276647,,,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,,-0.00961467456239283,0.05568060782276519,-0.11874666053231175,0.09951731140752612,,,,observed_participant,age,0.9781046541672292,0.7607699317745724,1.2575269796376185,,,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,RISE,0.11898324812818677,0.05049099131242033,0.02002272361211818,0.21794377264425532,13,0.09219858156028368,0.1111111111111111,site_specific,age,1.3151741015157206,1.0471833384442104,1.651747935435504,1,Borås (SE),#88CCEE
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,THUAS,0.05243822740832457,0.05633444693428187,-0.05797525967185071,0.16285171448849986,13,0.09219858156028368,0.1111111111111111,site_specific,age,1.1283354354623911,0.8750336215948857,1.4549622134514162,2,Delft (NL),#117733
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,BAUA,0.01833037748765327,0.04803951107255788,-0.0758253340494733,0.11248608902477984,18,0.1276595744680851,0.1111111111111111,site_specific,age,1.0431106451529253,0.8397976711357372,1.295645195776549,3,Dortmund (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,MPI,0.1877438278444405,0.09873757621047433,-0.00577826544886794,0.381265921137749,26,0.18439716312056736,0.1111111111111111,site_specific,age,1.5407913364673127,0.98678317169148,2.405835456702515,4,Tübingen (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,TUM,-0.8634125008239345,0.317424479682619,-1.4855530488132338,-0.24127195283463532,10,0.07092198581560284,0.1111111111111111,site_specific,age,0.13695802958254286,0.03269241108091508,0.5737570661492993,5,Munich (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,FUSPCEU,0.03352343084807102,0.0491714243390751,-0.06285078992505237,0.12989765162119443,23,0.16312056737588654,0.1111111111111111,site_specific,age,1.0802479003275471,0.8652651459032251,1.3486450155621883,6,Madrid (ES),#CC6677
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,IZTECH,-0.17263985981246677,0.21858247596481503,-0.6010536403550961,0.25577392073016253,17,0.12056737588652482,0.1111111111111111,site_specific,age,0.671985868524991,0.2505799738878819,1.8020793940194604,7,Izmir (TR),#332288
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,UCR,0.17979786856478003,0.1441541194005463,-0.10273901368337728,0.46233475081293735,6,0.0425531914893617,0.1111111111111111,site_specific,age,1.512856963358716,0.7893343202138117,2.8995776985384247,8,San José (CR),#44AA99
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,KNUST,0.06158279267678121,0.34910350502032983,-0.622647504039763,0.7458130893933255,15,0.10638297872340426,0.1111111111111111,site_specific,age,1.152345718829656,0.2384253868508973,5.569460002744837,9,Kumasi (GH),#AA4499
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,,-2.378267618120234,14.890022338990986,-31.562175131539412,26.805639895298945,,,,equal_site,age,-2.378267618120234,-31.562175131539412,26.805639895298945,,,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,,-8.249103830569704,13.355464802095891,-34.42533383947,17.927126178330596,,,,observed_participant,age,-8.249103830569704,-34.42533383947,17.927126178330596,,,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,RISE,27.789488788926057,12.076161241302014,4.120647684475607,51.45832989337651,13,0.09219858156028368,0.1111111111111111,site_specific,age,27.789488788926057,4.120647684475607,51.45832989337651,1,Borås (SE),#88CCEE
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,THUAS,7.447909499805127,13.50126963197988,-19.014092724439777,33.90991172405003,13,0.09219858156028368,0.1111111111111111,site_specific,age,7.447909499805127,-19.014092724439777,33.90991172405003,2,Delft (NL),#117733
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,BAUA,7.07032932720158,11.531076256177675,-15.530164837891622,29.670823492294783,18,0.1276595744680851,0.1111111111111111,site_specific,age,7.07032932720158,-15.530164837891622,29.670823492294783,3,Dortmund (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,MPI,10.939745343357998,23.72628935716217,-35.56292728345583,57.442417970171824,26,0.18439716312056736,0.1111111111111111,site_specific,age,10.939745343357998,-35.56292728345583,57.442417970171824,4,Tübingen (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,TUM,88.60248447207705,76.12934082889464,-60.60828171933106,237.8132506634852,10,0.07092198581560284,0.1111111111111111,site_specific,age,88.60248447207705,-60.60828171933106,237.8132506634852,5,Munich (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,FUSPCEU,-32.514587872317016,11.879469319022183,-55.797919893049055,-9.23125585158498,23,0.16312056737588654,0.1111111111111111,site_specific,age,-32.514587872317016,-55.797919893049055,-9.23125585158498,6,Madrid (ES),#CC6677
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,IZTECH,-101.5352899412418,52.03076838574666,-203.51372206525048,0.4431421827668487,17,0.12056737588652482,0.1111111111111111,site_specific,age,-101.5352899412418,-203.51372206525048,0.4431421827668487,7,Izmir (TR),#332288
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,UCR,0.7701329581968914,35.25778107876947,-68.33384813098901,69.8741140473828,6,0.0425531914893617,0.1111111111111111,site_specific,age,0.7701329581968914,-68.33384813098901,69.8741140473828,8,San José (CR),#44AA99
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,KNUST,-29.974621139087983,83.95000414334638,-194.51360576203516,134.56436348385918,15,0.10638297872340426,0.1111111111111111,site_specific,age,-29.974621139087983,-194.51360576203516,134.56436348385918,9,Kumasi (GH),#AA4499
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,,9.773294400522758,15.935597590713597,-21.459902949399133,41.00649175044465,,,,equal_site,age,9.773294400522758,-21.459902949399133,41.00649175044465,,,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,,5.475670258444776,14.302340780593012,-22.556402566136004,33.50774308302556,,,,observed_participant,age,5.475670258444776,-22.556402566136004,33.50774308302556,,,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,RISE,1.0463748446653245,12.951124644404793,-24.337363017657175,26.43011270698782,13,0.09219858156028368,0.1111111111111111,site_specific,age,1.0463748446653245,-24.337363017657175,26.43011270698782,1,Borås (SE),#88CCEE
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,THUAS,-13.8948348016171,14.464237789886308,-42.24421993361749,14.454550330383285,13,0.09219858156028368,0.1111111111111111,site_specific,age,-13.8948348016171,-42.24421993361749,14.454550330383285,2,Delft (NL),#117733
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,BAUA,8.040982878234567,12.343650700087542,-16.15212793167963,32.23409368814877,18,0.1276595744680851,0.1111111111111111,site_specific,age,8.040982878234567,-16.15212793167963,32.23409368814877,3,Dortmund (DE),#DDCC77
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,MPI,-7.845547213422279,25.38438147661704,-57.59802067741734,41.90692625057278,26,0.18439716312056736,0.1111111111111111,site_specific,age,-7.845547213422279,-57.59802067741734,41.90692625057278,4,Tübingen (DE),#DDCC77
