"source","line","kind","label","content"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",497,"heading","###","### Primary samples and repeated observations"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",572,"heading","###","### Category coding and pooled estimability"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",685,"heading","###","### Site-specific support"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",820,"heading","###","### Local-time availability and sequence boundaries"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",905,"heading","##","## 3. Primary model construction and inference"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",907,"heading","###","### Additive population-mean model"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",956,"heading","###","### Omnibus test, category contrasts, and standardization"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1011,"heading","###","### Site heterogeneity"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1081,"heading","###","### Multiplicity families"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1110,"heading","###","### Descriptive model performance"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1160,"heading","##","## 4. Diagnostics and influence"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1162,"heading","###","### Convergence, rank, and robust covariance"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1228,"heading","###","### Zero mass and residual shape"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1297,"heading","###","### Influence checks"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1339,"heading","##","## 5. Predefined sensitivities"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1421,"heading","##","## 6. Exploratory temporal and latitude context"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1423,"heading","###","### Time-of-day GAMs"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1537,"heading","###","### Absolute latitude"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1592,"heading","##","## 7. Code and output provenance"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1594,"heading","###","### Executable code in analytical order"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1632,"heading","###","### Stored output chain"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1665,"heading","##","## 8. Reproduction and environment"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1667,"heading","###","### Environment identity"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1698,"heading","###","### Examination order"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",204,"callout","callout-note","::: {.callout-note title=""About this analysis record""}"
"notebooks/hypotheses/H04.qmd",374,"heading","##","## Question"
"notebooks/hypotheses/H04.qmd",409,"heading","##","## What was analysed"
"notebooks/hypotheses/H04.qmd",534,"heading","##","## Model and estimand"
"notebooks/hypotheses/H04.qmd",590,"heading","##","## Category summaries from the heterogeneity model"
"notebooks/hypotheses/H04.qmd",745,"heading","###","### Omnibus tests"
"notebooks/hypotheses/H04.qmd",793,"heading","##","## Site-specific context"
"notebooks/hypotheses/H04.qmd",1041,"heading","###","### Descriptive fixed-effect R²"
"notebooks/hypotheses/H04.qmd",1122,"heading","##","## Model assessment"
"notebooks/hypotheses/H04.qmd",1210,"heading","##","## Sensitivity analyses"
"notebooks/hypotheses/H04.qmd",1306,"heading","###","### Common-sample placement comparison"
"notebooks/hypotheses/H04.qmd",1329,"heading","##","## Exploratory time-of-day context"
"notebooks/hypotheses/H04.qmd",1449,"heading","###","### Temporal linear-predictor variance allocation"
"notebooks/hypotheses/H04.qmd",1491,"heading","###","### Temporal model assessment"
"notebooks/hypotheses/H04.qmd",1573,"heading","##","## Interpretation"
"notebooks/hypotheses/H04.qmd",385,"callout","callout-note","::: {.callout-note title=""Answer in brief""}"
"notebooks/hypotheses/H04.qmd",1331,"callout","callout-note","::: {.callout-note title=""Exploratory analysis""}"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",253,"heading","##","## Purpose"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",272,"heading","##","## Analysis map"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",301,"heading","##","## What is calculated when this page opens"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",324,"heading","##","## 1. Verified inputs"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",326,"heading","###","### File identity"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",419,"heading","###","### Activity transformation"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",463,"heading","###","### Frozen-frame integrity"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",524,"heading","##","## 2. Model frames and support"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",526,"heading","###","### Sample flow"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",563,"heading","###","### Number of retained labels per hour"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",600,"heading","###","### Participant-day support"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",651,"heading","###","### Outcome definition and exact zeros"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",745,"heading","###","### Category support"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",854,"heading","###","### Site-specific support"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",973,"heading","###","### Local-time availability"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1053,"heading","##","## 3. Primary model construction and inference"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1055,"heading","###","### Additive population-mean model"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1106,"heading","###","### Exact formulas and robust restrictions"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1174,"heading","###","### Estimands, references, and standardization"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1210,"heading","###","### Site heterogeneity"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1295,"heading","###","### Multiplicity families"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1322,"heading","##","## 4. Diagnostics and influence"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1324,"heading","###","### Convergence, rank, covariance, and residual structure"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1390,"heading","###","### Exact-zero calibration"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1446,"heading","###","### Diagnostic interpretation"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1471,"heading","###","### Deterministic influence checks"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1520,"heading","##","## 5. Predefined sensitivities"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1619,"heading","##","## 6. Exploratory time-of-day context"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1621,"heading","###","### Weighted activity GAMs"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1806,"heading","###","### Population curves and uncertainty"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1891,"heading","##","## 7. Code and output provenance"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1893,"heading","###","### Executable code in analytical order"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1929,"heading","###","### Stored output chain"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1962,"heading","##","## 8. Reproduction and environment"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",1964,"heading","###","### Environment identity"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",2009,"heading","###","### Examination order"
"audit/hypotheses/H04/H04_analysis_preparation.qmd",238,"callout","callout-note","::: {.callout-note title=""About this analysis record""}"
"notebooks/hypotheses/H05.qmd",800,"heading","##","## Question"
"notebooks/hypotheses/H05.qmd",840,"heading","##","## What was analysed"
"notebooks/hypotheses/H05.qmd",885,"heading","###","### Deviations and operational clarifications"
"notebooks/hypotheses/H05.qmd",1001,"heading","##","## Models"
"notebooks/hypotheses/H05.qmd",1114,"heading","##","## Primary near-eye result"
"notebooks/hypotheses/H05.qmd",1131,"heading","###","### Complete association pattern"
"notebooks/hypotheses/H05.qmd",1190,"heading","###","### Near-eye model assessment"
"notebooks/hypotheses/H05.qmd",1259,"heading","####","#### H05 sleep-environment models are unfit for inference"
"notebooks/hypotheses/H05.qmd",1293,"heading","##","## Complementary chest result"
"notebooks/hypotheses/H05.qmd",1349,"heading","###","### Chest model assessment"
"notebooks/hypotheses/H05.qmd",1399,"heading","##","## MDER results and current-estimand checks"
"notebooks/hypotheses/H05.qmd",1535,"heading","##","## Sensitivity analyses"
"notebooks/hypotheses/H05.qmd",1537,"heading","###","### Common near-eye and chest sample"
"notebooks/hypotheses/H05.qmd",1568,"heading","###","### F2 — spending time outdoors"
"notebooks/hypotheses/H05.qmd",1577,"heading","###","### F3 — devices in bed"
"notebooks/hypotheses/H05.qmd",1586,"heading","###","### F4 — ambient light before bedtime"
"notebooks/hypotheses/H05.qmd",1595,"heading","###","### F5 — morning/daytime light use"
"notebooks/hypotheses/H05.qmd",1609,"heading","###","### Stability of the two leading F2 estimates"
"notebooks/hypotheses/H05.qmd",1647,"heading","###","### Site adjustment and site influence"
"notebooks/hypotheses/H05.qmd",1685,"heading","###","### Gap-timing-unaware dataset"
"notebooks/hypotheses/H05.qmd",1700,"heading","###","### Exactly identified longest period"
"notebooks/hypotheses/H05.qmd",1745,"heading","##","## Interpretation"
"notebooks/hypotheses/H05.qmd",812,"callout","callout-note","::: {.callout-note title=""Answer in brief""}"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",252,"heading","##","## Purpose"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",265,"heading","##","## Analysis map"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",290,"heading","##","## What is calculated when this page opens"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",313,"heading","##","## 1. Verified inputs"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",315,"heading","###","### File identity"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",398,"heading","###","### Schema, key, content, and value checks"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",466,"heading","##","## 2. Questionnaire predictors"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",468,"heading","###","### Factor construction"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",560,"heading","##","## 3. Metric construction and analytical samples"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",562,"heading","###","### Coverage, gaps, and metric support"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",638,"heading","###","### Model-frame construction"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",762,"heading","###","### Site contributions"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",859,"heading","##","## 4. Model construction and inference"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",861,"heading","###","### Exact formulas supplied to the models"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",901,"heading","###","### Engines and estimation settings"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",926,"heading","###","### Site specification"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",962,"heading","###","### Estimand, uncertainty, and multiplicity"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1016,"heading","##","## 5. Diagnostics and influence"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1018,"heading","###","### Diagnostic sequence"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1065,"heading","###","### Numerical-zero normalization for darkest-10-hour mean melEDI"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1154,"heading","###","### Current MDER slice and influence boundary"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1471,"heading","##","## 6. Sensitivity analyses"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1592,"heading","##","## 7. Code map and execution order"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1594,"heading","###","### Function modules"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1624,"heading","###","### Executable entry points"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1671,"heading","##","## 8. Output and claim provenance"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1739,"heading","##","## 9. How to examine or reproduce H05"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1761,"heading","##","## Environment"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",238,"callout","callout-note","::: {.callout-note title=""About this analysis record""}"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1005,"callout","callout-note","::: {.callout-note title=""Why a less conservative adjustment can accompany fewer retained associations""}"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1392,"callout","callout-note","::: {.callout-note title=""Sleep-environment outcome: unfit for H05 inference""}"
"notebooks/hypotheses/H06.qmd",410,"heading","#","# Analytical question"
"notebooks/hypotheses/H06.qmd",461,"heading","#","# Data and analysis"
"notebooks/hypotheses/H06.qmd",463,"heading","##","## Outcome, predictors, and fitted samples"
"notebooks/hypotheses/H06.qmd",521,"heading","##","## Model and inference"
"notebooks/hypotheses/H06.qmd",591,"heading","#","# Primary near-eye results"
"notebooks/hypotheses/H06.qmd",995,"heading","#","# Sensitivity and placement analyses"
"notebooks/hypotheses/H06.qmd",997,"heading","##","## Required data sensitivity"
"notebooks/hypotheses/H06.qmd",1052,"heading","##","## Chest and paired-day results"
"notebooks/hypotheses/H06.qmd",1076,"heading","##","## Working variance and targeted influence"
"notebooks/hypotheses/H06.qmd",1163,"heading","#","# Diagnostics"
"notebooks/hypotheses/H06.qmd",1242,"heading","#","# Exploratory analyses"
"notebooks/hypotheses/H06.qmd",1244,"heading","##","## Additional diary measures"
"notebooks/hypotheses/H06.qmd",1282,"heading","##","## Time of day"
"notebooks/hypotheses/H06.qmd",1328,"heading","###","### Reader displays and temporal contrasts"
"notebooks/hypotheses/H06.qmd",1378,"heading","#","# Figure reproducibility"
"notebooks/hypotheses/H06.qmd",428,"callout","callout-note","::: {.callout-note title=""Answer in brief.""}"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",287,"heading","##","## Analysis path"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",323,"heading","##","## Verified inputs and provenance"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",371,"heading","###","### Exercise-diary identity"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",399,"heading","##","## Constructing the fitted samples"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",401,"heading","###","### Outcome and analytical unit"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",480,"heading","###","### Day type, activity, and previous sleep"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",516,"heading","###","### Exact samples"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",590,"heading","##","## Observed response and predictor support"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",592,"heading","###","### Original-unit melEDI"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",725,"heading","###","### Site, day type, and activity support"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",836,"heading","###","### Local-clock support"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",912,"heading","##","## Temporal ordering and repeated hours"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",944,"heading","##","## Primary model and estimands"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",946,"heading","###","### Exact formulas"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",994,"heading","###","### Multiplicity"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1021,"heading","##","## Diagnostics, influence, and sensitivity"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1023,"heading","###","### Numerical and distributional checks"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1094,"heading","###","### Influence"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1135,"heading","###","### Sensitivity map"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1176,"heading","##","## Exploratory local-clock analysis"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1293,"heading","###","### Additional diary measures"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1324,"heading","##","## Code and stored outputs"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",1370,"heading","##","## How to examine the chain"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",279,"callout","callout-note","::: {.callout-note title=""Execution boundary""}"
"notebooks/hypotheses/H07.qmd",613,"heading","##","## Question"
"notebooks/hypotheses/H07.qmd",644,"heading","##","## What was analysed"
"notebooks/hypotheses/H07.qmd",707,"heading","##","## Model and plateau rule"
"notebooks/hypotheses/H07.qmd",760,"heading","##","## Primary near-eye result"
"notebooks/hypotheses/H07.qmd",815,"heading","##","## Complementary chest result"
"notebooks/hypotheses/H07.qmd",858,"heading","##","## Model checks"
"notebooks/hypotheses/H07.qmd",941,"heading","##","## Sensitivity analyses"
"notebooks/hypotheses/H07.qmd",1051,"heading","##","## Site influence and support"
"notebooks/hypotheses/H07.qmd",1086,"heading","##","## Interpretation"
"notebooks/hypotheses/H07.qmd",625,"callout","callout-note","::: {.callout-note title=""Answer in brief""}"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",431,"heading","##","## Scientific target"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",486,"heading","##","## Verified inputs and exact frames"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",488,"heading","###","### Consequential inputs"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",570,"heading","###","### Identity, schema, keys, and values"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",599,"heading","##","## Candidate samples, exclusions, and support"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",601,"heading","###","### Exact fitted samples"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",661,"heading","###","### Site, photoperiod, latitude, and collection period"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",725,"heading","##","## Metrics, units, and response construction"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",772,"heading","##","## Temporal order and repeated participant-days"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",787,"heading","##","## Models and estimands"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",789,"heading","###","### Exact evaluated formulas"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",853,"heading","###","### Association and derivative estimands"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",927,"heading","##","## Diagnostic evidence"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1005,"heading","##","## Sensitivity and influence provenance"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1007,"heading","###","### Candidate samples"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1028,"heading","###","### Classification stability"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1072,"heading","###","### Leave-one-site-out influence"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1126,"heading","##","## Code order and output provenance"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1168,"heading","###","### Durable outputs"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1206,"heading","##","## Computational environment and bounded reproduction"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",413,"callout","callout-note","::: {.callout-note title=""Execution boundary""}"
"audit/hypotheses/H07/H07_analysis_preparation.qmd",1230,"callout","callout-tip","::: {.callout-tip title=""Interpretation boundary""}"
"notebooks/hypotheses/H08.qmd",271,"heading","##","## Hypothesis and analytical question"
"notebooks/hypotheses/H08.qmd",306,"heading","##","## What was analysed"
"notebooks/hypotheses/H08.qmd",359,"heading","##","## Statistical models"
"notebooks/hypotheses/H08.qmd",448,"heading","##","## Exact fitted samples"
"notebooks/hypotheses/H08.qmd",482,"heading","##","## Primary near-eye results"
"notebooks/hypotheses/H08.qmd",522,"heading","###","### Centred prediction contrast"
"notebooks/hypotheses/H08.qmd",563,"heading","##","## Complementary chest results"
"notebooks/hypotheses/H08.qmd",597,"heading","##","## Site-specific heterogeneity"
"notebooks/hypotheses/H08.qmd",643,"heading","##","## Exact paired-placement comparison"
"notebooks/hypotheses/H08.qmd",704,"heading","##","## Model adequacy and influence"
"notebooks/hypotheses/H08.qmd",854,"heading","##","## Dataset sensitivity"
"notebooks/hypotheses/H08.qmd",973,"heading","##","## Other structured sensitivities"
"notebooks/hypotheses/H08.qmd",1074,"heading","###","### Metric-definition sensitivities"
"notebooks/hypotheses/H08.qmd",1131,"heading","##","## Interpretation"
"notebooks/hypotheses/H08.qmd",1147,"heading","##","## Reproducibility"
"notebooks/hypotheses/H08.qmd",285,"callout","callout-note","::: {.callout-note title=""Results in brief""}"
"notebooks/hypotheses/H08.qmd",296,"callout","callout-note","::: {.callout-note title=""Exact-zero normalization audit""}"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",248,"heading","##","## Purpose"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",269,"heading","##","## Analysis map"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",294,"heading","##","## What is calculated when this page opens"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",317,"heading","##","## 1. Verified inputs"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",319,"heading","###","### File identity"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",401,"heading","###","### Schema, key, content, and value checks"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",461,"heading","###","### METRIC-011 exact-zero maintenance"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",498,"heading","##","## 2. VLSQ-8 predictor"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",500,"heading","###","### Scale and score reconstruction"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",567,"heading","##","## 3. Metrics and analytical samples"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",569,"heading","###","### Metric definitions and missing values"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",663,"heading","###","### Exact primary and complementary samples"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",770,"heading","###","### Site contributions"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",870,"heading","##","## 4. Model construction and inference"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",872,"heading","###","### Exact formulae supplied to the models"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",917,"heading","###","### Engines and estimation settings"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",944,"heading","###","### Multiplicity families"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",987,"heading","##","## 5. Diagnostics and influence"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1072,"heading","##","## 6. Sensitivity analyses"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1137,"heading","##","## 7. Code map and execution order"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1139,"heading","###","### Function modules"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1164,"heading","###","### Executable entry points"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1205,"heading","##","## 8. Output and claim provenance"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1267,"heading","##","## 9. How to examine or reproduce H08"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",1291,"heading","##","## Environment"
"audit/hypotheses/H08/H08_analysis_preparation.qmd",233,"callout","callout-note","::: {.callout-note title=""About this analysis record""}"
"notebooks/hypotheses/H09.qmd",263,"heading","##","## Hypothesis and analytical question"
"notebooks/hypotheses/H09.qmd",290,"heading","##","## Chronotype constructs and timing outcomes"
"notebooks/hypotheses/H09.qmd",333,"heading","##","## Statistical approach"
"notebooks/hypotheses/H09.qmd",403,"heading","##","## Exact fitted samples"
"notebooks/hypotheses/H09.qmd",438,"heading","##","## Primary near-eye results"
"notebooks/hypotheses/H09.qmd",474,"heading","##","## Complementary chest results"
"notebooks/hypotheses/H09.qmd",491,"heading","##","## Site-specific heterogeneity"
"notebooks/hypotheses/H09.qmd",539,"heading","##","## Placement-matched evidence"
"notebooks/hypotheses/H09.qmd",602,"heading","##","## Model adequacy, dependence, and influence"
"notebooks/hypotheses/H09.qmd",699,"heading","##","## Dataset sensitivity"
"notebooks/hypotheses/H09.qmd",757,"heading","##","## Other structured sensitivities"
"notebooks/hypotheses/H09.qmd",865,"heading","##","## Interpretation"
"notebooks/hypotheses/H09.qmd",890,"heading","##","## Reproducibility"
"notebooks/hypotheses/H09.qmd",275,"callout","callout-note","::: {.callout-note title=""Answer in brief""}"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",231,"heading","##","## Purpose"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",250,"heading","##","## Analysis map"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",275,"heading","##","## What is calculated when this page opens"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",298,"heading","##","## 1. Verified inputs"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",300,"heading","###","### File identity"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",374,"heading","###","### Bounded integrity checks"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",417,"heading","##","## 2. Chronotype predictors"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",419,"heading","###","### Aggregate-field provenance and missingness"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",444,"heading","###","### Centering and scaling"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",479,"heading","##","## 3. Timing metrics and analytical samples"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",481,"heading","###","### Metric definitions"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",516,"heading","###","### Exact primary and complementary samples"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",620,"heading","###","### Placement and dataset common samples"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",646,"heading","##","## 4. Model construction and inference"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",648,"heading","###","### Exact formulae supplied to the models"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",716,"heading","###","### Model records and intermediate quantities"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",742,"heading","###","### Multiplicity families"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",770,"heading","##","## 5. Diagnostics and influence"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",814,"heading","##","## 6. Sensitivity analyses"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",862,"heading","##","## 7. Code map and execution order"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",864,"heading","###","### Function modules"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",881,"heading","###","### Executable and reporting entry points"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",919,"heading","##","## 8. Output and checksum provenance"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",1012,"heading","##","## 9. How to examine or reproduce H09"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",1031,"heading","##","## Environment"
"audit/hypotheses/H09/H09_analysis_preparation.qmd",217,"callout","callout-note","::: {.callout-note title=""About this analysis record""}"
"notebooks/hypotheses/H10.qmd",287,"heading","#","# Hypothesis and question"
"notebooks/hypotheses/H10.qmd",295,"heading","#","# Methods and rationale"
"notebooks/hypotheses/H10.qmd",297,"heading","##","## Data, outcomes, and estimands"
"notebooks/hypotheses/H10.qmd",312,"heading","##","## Models and multiplicity"
"notebooks/hypotheses/H10.qmd",393,"heading","#","# Overview of statistically supported associations"
"notebooks/hypotheses/H10.qmd",412,"heading","#","# Primary near-eye evidence"
"notebooks/hypotheses/H10.qmd",414,"heading","##","## Age"
"notebooks/hypotheses/H10.qmd",440,"heading","##","## Measured biological sex"
"notebooks/hypotheses/H10.qmd",466,"heading","#","# Complementary chest evidence"
"notebooks/hypotheses/H10.qmd",468,"heading","##","## Age"
"notebooks/hypotheses/H10.qmd",479,"heading","##","## Measured biological sex"
"notebooks/hypotheses/H10.qmd",490,"heading","#","# Site heterogeneity"
"notebooks/hypotheses/H10.qmd",583,"heading","#","# Model assessment"
"notebooks/hypotheses/H10.qmd",630,"heading","##","## Core residual diagnostics"
"notebooks/hypotheses/H10.qmd",675,"heading","#","# Sensitivity findings"
"notebooks/hypotheses/H10.qmd",677,"heading","##","## Placement-matched evidence"
"notebooks/hypotheses/H10.qmd",698,"heading","##","## Remaining-gap timing and exact common samples"
"notebooks/hypotheses/H10.qmd",719,"heading","##","## Exclusions and metric-specific checks"
