"table_index","table_endpoint","headers_index","token","match_count","matched_th","valid_scope","status"
6,"tbl-h09-prep-primary-samples",25,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",25,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",26,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",26,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",27,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",27,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",28,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",28,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",29,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",29,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",30,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",30,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",31,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",31,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",32,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",32,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",33,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",33,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",34,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",34,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",35,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",35,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",36,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",36,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",37,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",37,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",38,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",38,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",39,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",39,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",40,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",40,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",41,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",41,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",42,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",42,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",43,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",43,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",44,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",44,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",45,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",45,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",46,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",46,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",47,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",47,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",48,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",48,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",49,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",49,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",50,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",50,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",51,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",51,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",52,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",52,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",53,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",53,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",54,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",54,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",55,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",55,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",56,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",56,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",57,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",57,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",58,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",58,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",59,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",59,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",60,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",60,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",61,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",61,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",62,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",62,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",63,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",63,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",64,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",64,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",65,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",65,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",66,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",66,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",67,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",67,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",68,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",68,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",69,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",69,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",70,"tbl-h09-prep-primary-samples--gt-0008",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",70,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",71,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",71,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",72,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",72,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",73,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",73,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",74,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",74,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",75,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",75,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",76,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",76,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",77,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",77,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",78,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",78,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",79,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",79,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",80,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",80,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",81,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",81,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",82,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",82,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",83,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",83,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",84,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",84,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",85,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",85,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",86,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",86,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",87,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",87,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",88,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",88,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",89,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",89,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",90,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",90,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",91,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",91,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",92,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",92,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",93,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",93,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",94,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",94,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",95,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",95,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",96,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",96,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",97,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",97,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",98,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",98,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",99,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",99,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",100,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",100,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",101,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",101,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",102,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",102,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",103,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",103,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",104,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",104,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",105,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",105,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",106,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",106,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",107,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",107,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",108,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",108,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",109,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",109,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",110,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",110,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",111,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",111,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",112,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",112,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",113,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",113,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",114,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",114,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",115,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",115,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",116,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",116,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",117,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",117,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",118,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",118,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",119,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",119,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",120,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",120,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",121,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",121,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",122,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",122,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",123,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",123,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",124,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",124,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",125,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",125,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",126,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",126,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",127,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",127,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",128,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",128,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",129,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",129,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",130,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",130,"tbl-h09-prep-primary-samples--gt-0004",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",131,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",131,"tbl-h09-prep-primary-samples--gt-0005",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",132,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",132,"tbl-h09-prep-primary-samples--gt-0006",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",133,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",133,"tbl-h09-prep-primary-samples--gt-0007",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",134,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",134,"tbl-h09-prep-primary-samples--gt-0001",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",135,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",135,"tbl-h09-prep-primary-samples--gt-0002",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",136,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",136,"tbl-h09-prep-primary-samples--gt-0003",1,TRUE,TRUE,"PASS"
6,"tbl-h09-prep-primary-samples",137,"tbl-h09-prep-primary-samples--gt-0009",1,TRUE,TRUE,"PASS"
