"document","manuscript_role","label","caption","source_qmd","source_sha256","render_html","html_exists","html_sha256","anchor_count","rendered_table_count","rendered_gt_table_count","caption_count","figcaption_count","table_caption_count","rendered_caption","caption_matches_source","aria_describedby_count","caption_relation_valid","thead_count","tbody_count","column_header_count","body_row_count","semantic_core_present","unresolved_reference","render_contract_complete","targeted_render_accepted","visual_qa_status","integration_complete"
"H02","supplementary table","tbl-h02-data-deviations","H02 data and implementation deviations or clarifications.","notebooks/hypotheses/H02.qmd","56f6ded2dae5420e36231958d0b1a50f5f938d0d9dd2172301b2340861a0ff20","_build/nathealth/notebooks/hypotheses/H02.html",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",1,1,1,1,1,0,"Table 2: H02 data and implementation deviations or clarifications.",TRUE,1,TRUE,1,1,4,6,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H02","supplementary table","tbl-h02-near-sample","Exact fitted near-eye sample, overall and by site.","notebooks/hypotheses/H02.qmd","56f6ded2dae5420e36231958d0b1a50f5f938d0d9dd2172301b2340861a0ff20","_build/nathealth/notebooks/hypotheses/H02.html",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",1,1,1,1,1,0,"Table 3: Exact fitted near-eye sample, overall and by site.",TRUE,1,TRUE,1,1,6,10,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H02","main table","tbl-h02-near-variation","Near-eye fitted-curve variation and participant-to-site ratios.","notebooks/hypotheses/H02.qmd","56f6ded2dae5420e36231958d0b1a50f5f938d0d9dd2172301b2340861a0ff20","_build/nathealth/notebooks/hypotheses/H02.html",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",1,1,1,1,1,0,"Table 4: Near-eye fitted-curve variation and participant-to-site ratios.",TRUE,1,TRUE,1,1,3,8,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H02","supplementary table","tbl-h02-near-dominance","Near-eye conditional Shapley allocation of in-sample model fit.","notebooks/hypotheses/H02.qmd","56f6ded2dae5420e36231958d0b1a50f5f938d0d9dd2172301b2340861a0ff20","_build/nathealth/notebooks/hypotheses/H02.html",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",1,1,1,1,1,0,"Table 5: Near-eye conditional Shapley allocation of in-sample model fit.",TRUE,1,TRUE,1,1,3,4,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H02","supplementary table","tbl-h02-near-relevance","Near-eye participant-versus-site comparisons from the Shapley allocation.","notebooks/hypotheses/H02.qmd","56f6ded2dae5420e36231958d0b1a50f5f938d0d9dd2172301b2340861a0ff20","_build/nathealth/notebooks/hypotheses/H02.html",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",1,1,1,1,1,0,"Table 6: Near-eye participant-versus-site comparisons from the Shapley allocation.",TRUE,1,TRUE,1,1,2,3,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H02","supplementary table","tbl-h02-near-windows","Near-eye clock windows whose pointwise conditional 95% interval excludes the global time effect.","notebooks/hypotheses/H02.qmd","56f6ded2dae5420e36231958d0b1a50f5f938d0d9dd2172301b2340861a0ff20","_build/nathealth/notebooks/hypotheses/H02.html",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",1,1,1,1,1,0,"Table 7: Near-eye clock windows whose pointwise conditional 95% interval excludes the global time effect.",TRUE,1,TRUE,1,1,2,9,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H02","supplementary table","tbl-h02-near-diagnostics","Near-eye fit and model-check summary.","notebooks/hypotheses/H02.qmd","56f6ded2dae5420e36231958d0b1a50f5f938d0d9dd2172301b2340861a0ff20","_build/nathealth/notebooks/hypotheses/H02.html",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",1,1,1,1,1,0,"Table 8: Near-eye fit and diagnostic summary.",FALSE,1,TRUE,1,1,3,8,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H02","supplementary table","tbl-h02-chest-sample","Exact fitted chest sample, overall and by site.","notebooks/hypotheses/H02.qmd","56f6ded2dae5420e36231958d0b1a50f5f938d0d9dd2172301b2340861a0ff20","_build/nathealth/notebooks/hypotheses/H02.html",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",1,1,1,1,1,0,"Table 9: Exact fitted chest sample, overall and by site.",TRUE,1,TRUE,1,1,6,9,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H02","supplementary table","tbl-h02-chest-variation","Chest fitted-curve variation and participant-to-site ratios.","notebooks/hypotheses/H02.qmd","56f6ded2dae5420e36231958d0b1a50f5f938d0d9dd2172301b2340861a0ff20","_build/nathealth/notebooks/hypotheses/H02.html",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",1,1,1,1,1,0,"Table 10: Chest fitted-curve variation and participant-to-site ratios.",TRUE,1,TRUE,1,1,3,8,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H02","supplementary table","tbl-h02-chest-dominance","Chest conditional Shapley allocation of in-sample model fit.","notebooks/hypotheses/H02.qmd","56f6ded2dae5420e36231958d0b1a50f5f938d0d9dd2172301b2340861a0ff20","_build/nathealth/notebooks/hypotheses/H02.html",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",1,1,1,1,1,0,"Table 11: Chest conditional Shapley allocation of in-sample model fit.",TRUE,1,TRUE,1,1,3,4,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H02","supplementary table","tbl-h02-chest-relevance","Chest participant-versus-site comparisons from the Shapley allocation.","notebooks/hypotheses/H02.qmd","56f6ded2dae5420e36231958d0b1a50f5f938d0d9dd2172301b2340861a0ff20","_build/nathealth/notebooks/hypotheses/H02.html",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",1,1,1,1,1,0,"Table 12: Chest participant-versus-site comparisons from the Shapley allocation.",TRUE,1,TRUE,1,1,2,3,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H02","supplementary table","tbl-h02-chest-windows","Chest clock windows whose pointwise conditional 95% interval excludes the global time effect.","notebooks/hypotheses/H02.qmd","56f6ded2dae5420e36231958d0b1a50f5f938d0d9dd2172301b2340861a0ff20","_build/nathealth/notebooks/hypotheses/H02.html",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",1,1,1,1,1,0,"Table 13: Chest clock windows whose pointwise conditional 95% interval excludes the global time effect.",TRUE,1,TRUE,1,1,2,8,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H02","supplementary table","tbl-h02-chest-diagnostics","Chest fit and model-check summary.","notebooks/hypotheses/H02.qmd","56f6ded2dae5420e36231958d0b1a50f5f938d0d9dd2172301b2340861a0ff20","_build/nathealth/notebooks/hypotheses/H02.html",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",1,1,1,1,1,0,"Table 14: Chest fit and diagnostic summary.",FALSE,1,TRUE,1,1,3,8,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H02","supplementary table","tbl-h02-sensitivity","Sensitivity of participant-to-site fitted-curve dispersion ratios.","notebooks/hypotheses/H02.qmd","56f6ded2dae5420e36231958d0b1a50f5f938d0d9dd2172301b2340861a0ff20","_build/nathealth/notebooks/hypotheses/H02.html",TRUE,"df73f2f87d6d3bdc9acd44493a113e18b510884f0ecb8e2214b39dc3d71cb164",1,1,1,1,1,0,"Table 15: Sensitivity of participant-to-site fitted-curve dispersion ratios.",TRUE,1,TRUE,1,1,5,6,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H03","supplementary table","tbl-h03-overall-samples","Exact fitted samples for the primary and complementary models.","notebooks/hypotheses/H03.qmd","84625736235533fc80da6f4b24b6c9904c7e59db0cb9545da9ceebc1c2cfd093","_build/nathealth/notebooks/hypotheses/H03.html",TRUE,"48a1f7d78ab7ce1f5aa25bd37e169c38a9fc121ab210077056b9f6db5a1a1d13",1,1,1,1,1,0,"Table 1: Exact fitted samples for the primary and complementary models.",TRUE,1,TRUE,1,1,6,2,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H03","supplementary table","tbl-h03-category-support","Exact fitted support for every light-source category.","notebooks/hypotheses/H03.qmd","84625736235533fc80da6f4b24b6c9904c7e59db0cb9545da9ceebc1c2cfd093","_build/nathealth/notebooks/hypotheses/H03.html",TRUE,"48a1f7d78ab7ce1f5aa25bd37e169c38a9fc121ab210077056b9f6db5a1a1d13",1,1,1,1,1,0,"Table 2: Exact fitted support for every light-source category.",TRUE,1,TRUE,1,1,5,16,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H03","main table","tbl-h03-primary-results","Site-average category means and ratios to indoor electric light from the light-source-category-by-site interaction model.","notebooks/hypotheses/H03.qmd","84625736235533fc80da6f4b24b6c9904c7e59db0cb9545da9ceebc1c2cfd093","_build/nathealth/notebooks/hypotheses/H03.html",TRUE,"48a1f7d78ab7ce1f5aa25bd37e169c38a9fc121ab210077056b9f6db5a1a1d13",1,1,1,1,1,0,"Table 4: Heterogeneity-model site-standardized category means and ratios to indoor electric light.",FALSE,1,TRUE,1,1,3,16,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H03","supplementary table","tbl-h03-omnibus","Category-association and category-by-site interaction omnibus tests.","notebooks/hypotheses/H03.qmd","84625736235533fc80da6f4b24b6c9904c7e59db0cb9545da9ceebc1c2cfd093","_build/nathealth/notebooks/hypotheses/H03.html",TRUE,"48a1f7d78ab7ce1f5aa25bd37e169c38a9fc121ab210077056b9f6db5a1a1d13",1,1,1,1,1,0,"Table 5: Category-association and site-heterogeneity omnibus tests.",FALSE,1,TRUE,1,1,3,6,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H03","supplementary table","tbl-h03-near-site-factorization","Near-eye category effects and site-specific deviations in one factorized display.","notebooks/hypotheses/H03.qmd","84625736235533fc80da6f4b24b6c9904c7e59db0cb9545da9ceebc1c2cfd093","_build/nathealth/notebooks/hypotheses/H03.html",TRUE,"48a1f7d78ab7ce1f5aa25bd37e169c38a9fc121ab210077056b9f6db5a1a1d13",1,1,1,1,1,0,"Table 6: Near-eye category effects and site-specific deviations in one factorized display.",TRUE,1,TRUE,1,1,8,11,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H03","supplementary table","tbl-h03-fixed-r2","Descriptive R² and hierarchy-respecting allocation for the category-by-site interaction model.","notebooks/hypotheses/H03.qmd","84625736235533fc80da6f4b24b6c9904c7e59db0cb9545da9ceebc1c2cfd093","_build/nathealth/notebooks/hypotheses/H03.html",TRUE,"48a1f7d78ab7ce1f5aa25bd37e169c38a9fc121ab210077056b9f6db5a1a1d13",1,1,1,1,1,0,"Table 7: Descriptive R² and hierarchy-respecting allocation for the heterogeneity model.",FALSE,1,TRUE,1,1,6,8,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H03","supplementary table","tbl-h03-primary-diagnostics","Numerical, residual, temporal, and zero-mass model checks.","notebooks/hypotheses/H03.qmd","84625736235533fc80da6f4b24b6c9904c7e59db0cb9545da9ceebc1c2cfd093","_build/nathealth/notebooks/hypotheses/H03.html",TRUE,"48a1f7d78ab7ce1f5aa25bd37e169c38a9fc121ab210077056b9f6db5a1a1d13",1,1,1,1,1,0,"Table 8: Numerical, residual, temporal, and zero-mass diagnostics.",FALSE,1,TRUE,1,1,8,2,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H03","supplementary table","tbl-h03-sensitivities","Samples, omnibus tests, and category stability across predefined sensitivities.","notebooks/hypotheses/H03.qmd","84625736235533fc80da6f4b24b6c9904c7e59db0cb9545da9ceebc1c2cfd093","_build/nathealth/notebooks/hypotheses/H03.html",TRUE,"48a1f7d78ab7ce1f5aa25bd37e169c38a9fc121ab210077056b9f6db5a1a1d13",1,1,1,1,1,0,"Table 9: Samples, omnibus tests, and category stability across predefined sensitivities.",TRUE,1,TRUE,1,1,10,16,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H03","supplementary table","tbl-h03-temporal-fit","Exploratory temporal-model fit summaries.","notebooks/hypotheses/H03.qmd","84625736235533fc80da6f4b24b6c9904c7e59db0cb9545da9ceebc1c2cfd093","_build/nathealth/notebooks/hypotheses/H03.html",TRUE,"48a1f7d78ab7ce1f5aa25bd37e169c38a9fc121ab210077056b9f6db5a1a1d13",1,1,1,1,1,0,"Table 10: Exploratory temporal-model fit summaries.",TRUE,1,TRUE,1,1,8,2,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H03","supplementary table","tbl-h03-temporal-allocation","Point allocation of fitted temporal linear-predictor variance.","notebooks/hypotheses/H03.qmd","84625736235533fc80da6f4b24b6c9904c7e59db0cb9545da9ceebc1c2cfd093","_build/nathealth/notebooks/hypotheses/H03.html",TRUE,"48a1f7d78ab7ce1f5aa25bd37e169c38a9fc121ab210077056b9f6db5a1a1d13",1,1,1,1,1,0,"Table 11: Point allocation of fitted temporal linear-predictor variance.",TRUE,1,TRUE,1,1,3,12,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H03","supplementary table","tbl-h03-temporal-diagnostics","Convergence, basis-capacity, residual, and zero-mass checks for the temporal models.","notebooks/hypotheses/H03.qmd","84625736235533fc80da6f4b24b6c9904c7e59db0cb9545da9ceebc1c2cfd093","_build/nathealth/notebooks/hypotheses/H03.html",TRUE,"48a1f7d78ab7ce1f5aa25bd37e169c38a9fc121ab210077056b9f6db5a1a1d13",1,1,1,1,1,0,"Table 12: Convergence, basis-capacity, residual, and zero-mass diagnostics for the temporal models.",FALSE,1,TRUE,1,1,9,2,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H03","supplementary table","tbl-h03-latitude-slopes","Exploratory category-specific linear absolute-latitude associations.","notebooks/hypotheses/H03.qmd","84625736235533fc80da6f4b24b6c9904c7e59db0cb9545da9ceebc1c2cfd093","_build/nathealth/notebooks/hypotheses/H03.html",TRUE,"48a1f7d78ab7ce1f5aa25bd37e169c38a9fc121ab210077056b9f6db5a1a1d13",1,1,1,1,1,0,"Table 13: Exploratory category-specific linear absolute-latitude associations.",TRUE,1,TRUE,1,1,7,16,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H03","supplementary table","tbl-h03-formulas","Exact formulas supplied to the primary, category-by-site interaction, and exploratory models.","notebooks/hypotheses/H03.qmd","84625736235533fc80da6f4b24b6c9904c7e59db0cb9545da9ceebc1c2cfd093","_build/nathealth/notebooks/hypotheses/H03.html",TRUE,"48a1f7d78ab7ce1f5aa25bd37e169c38a9fc121ab210077056b9f6db5a1a1d13",1,1,1,1,1,0,"Table 3: Exact formulas supplied to the primary, heterogeneity, and exploratory temporal models.",FALSE,1,TRUE,1,1,2,5,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","supplementary table","tbl-h04-overall-samples","Exact fitted samples for the primary and complementary models.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 1: Exact fitted samples for the primary and complementary models.",TRUE,1,TRUE,1,1,8,2,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","supplementary table","tbl-h04-sample-flow","Outcome availability and explicit accounting of hours outside the category models.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 2: Outcome availability and explicit accounting of hours outside the category models.",TRUE,1,TRUE,1,1,6,2,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","supplementary table","tbl-h04-category-support","Observed support and weighted totals for every displayed activity category.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 3: Observed support and weighted totals for every displayed activity category.",TRUE,1,TRUE,1,1,7,14,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","main table","tbl-h04-primary-results","Site-average activity-category means, ratios, and differences with participant-cluster-robust 95% CIs.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 5: Heterogeneity-model equal-site standardized activity-category means, ratios, and differences with participant-cluster-robust 95% confidence intervals.",FALSE,1,TRUE,1,1,4,14,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","supplementary table","tbl-h04-named-contrasts","Additive-model named-category comparisons with At home; FDR adjustment forms one four-member family within each sensor position.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 6: Additive-model named-category comparisons with At home; BH adjustment forms one four-member family within each placement.",FALSE,1,TRUE,1,1,5,10,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","supplementary table","tbl-h04-omnibus","Primary five-named-category and secondary six-category robust omnibus tests.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 7: Primary five-named-category and secondary six-category robust omnibus tests.",TRUE,1,TRUE,1,1,5,6,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","supplementary table","tbl-h04-heterogeneity","Support-qualified activity-by-site interaction test and complete site-deviation family accounting.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 8: Support-gated site heterogeneity and complete site-deviation family accounting.",FALSE,1,TRUE,1,1,9,2,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","supplementary table","tbl-h04-near-site-factorization","Near-eye site-average category estimates and site-specific deviation ratios from the activity-by-site interaction model.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 9: Near-eye standardized category means and site-specific deviation ratios from the site-heterogeneity model.",FALSE,1,TRUE,1,1,6,11,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","supplementary table","tbl-h04-fixed-r2","Descriptive R² and hierarchy-respecting allocation for the activity-by-site interaction model.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 10: Descriptive R² and hierarchy-respecting allocation for the heterogeneity model.",FALSE,1,TRUE,1,1,6,8,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","supplementary table","tbl-h04-primary-diagnostics","Numerical, influence, zero-mass, variance-pattern, and serial-dependence model checks.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 11: Numerical, influence, zero-mass, variance-pattern, and serial-dependence diagnostics.",FALSE,1,TRUE,1,1,9,2,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","supplementary table","tbl-h04-sensitivities","Exact fitted samples, five-category omnibus tests, and named-contrast stability across predefined sensitivities.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 12: Exact fitted samples, five-category omnibus tests, and named-contrast stability across predefined sensitivities.",TRUE,1,TRUE,1,1,6,24,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","supplementary table","tbl-h04-temporal-fit","Exploratory temporal-model samples, fit, and added-context summaries.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 13: Exploratory temporal-model samples, fit, and added-context summaries.",TRUE,1,TRUE,1,1,10,2,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","supplementary table","tbl-h04-temporal-allocation","Point allocation of fitted temporal linear-predictor variance.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 14: Point allocation of fitted temporal linear-predictor variance.",TRUE,1,TRUE,1,1,3,12,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","supplementary table","tbl-h04-temporal-diagnostics","Convergence, basis capacity, residual dependence, support, and midnight checks for the temporal models.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 15: Convergence, basis capacity, residual dependence, support, and midnight diagnostics for the temporal models.",FALSE,1,TRUE,1,1,8,2,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H04","supplementary table","tbl-h04-formulas","Exact Wilkinson formulas recorded for the population-mean, activity-by-site interaction, and exploratory temporal models.","notebooks/hypotheses/H04.qmd","3f56afe495a343218a8ae1803be4d56bd5768447a2e6bee4bd695f1ea1269837","_build/nathealth/notebooks/hypotheses/H04.html",TRUE,"8e594ce56d9c3624a9b6bbd8b733d8544c64b4f7a125b57b2ff70597322e33e0",1,1,1,1,1,0,"Table 4: Exact Wilkinson formulas supplied to the mean, heterogeneity, and exploratory temporal models.",FALSE,1,TRUE,1,1,2,5,TRUE,FALSE,FALSE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-factors","The four analysed LEBA factors and their score interpretation.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 1: The four analysed LEBA factors and their score interpretation.",TRUE,1,TRUE,1,1,4,4,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-formulas","Exact evaluated formulas supplied to the H05 full, reduced, and random-site sensitivity models.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 4: Exact evaluated formulas supplied to the H05 full, reduced, and random-site sensitivity models.",TRUE,1,TRUE,1,1,2,6,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-response-specifications","Metric-specific analysis level, response model, transform, and reported effect scale.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 5: Metric-specific analysis level, response model, transform, and reported effect scale.",TRUE,1,TRUE,1,1,5,21,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
"H05","supplementary table","tbl-h05-near-samples","Exact fitted near-eye sample for each light-exposure metric.","notebooks/hypotheses/H05.qmd","b4167419ce0f22b635d41c98d3d7edda2717fc73e6c963371f79035a334d793c","_build/nathealth/notebooks/hypotheses/H05.html",TRUE,"58be9b4da8bb67a4322af7096472de1bf97c47d17c79f39078692577a2788b96",1,1,1,1,1,0,"Table 6: Exact fitted near-eye sample for each light-exposure metric.",TRUE,1,TRUE,1,1,7,21,TRUE,FALSE,TRUE,FALSE,"pending serial Phase 4 targeted render and visual QA",FALSE
