"relative_path","role","sha256","bytes","modified_utc","is_symlink","symlink_target","current_exists","observed_sha256","observed_bytes","disposition"
"artifacts/12_manifests/H09/H09_figure_manifest.csv","h09_protected","74c0f444f5670ec86b319f09836e2fb670ebba768f81b0bbdeeaf989159f15ce",4360,"2026-08-22T06:14:39.768832Z UTC",FALSE,,TRUE,"74c0f444f5670ec86b319f09836e2fb670ebba768f81b0bbdeeaf989159f15ce",4360,"HISTORICAL_EXACT"
"artifacts/12_manifests/H09/H09_METRIC-011_provenance_reseal_manifest.csv","h09_protected","cb4e0701c0f642c36e138ef670af373eeeef850e538a991af32bcf7f63583cad",6164,"2026-08-11T23:55:47.736404Z UTC",FALSE,,TRUE,"cb4e0701c0f642c36e138ef670af373eeeef850e538a991af32bcf7f63583cad",6164,"HISTORICAL_EXACT"
"artifacts/12_manifests/H09/H09_METRIC-011_scientific_identity.csv","h09_protected","9f49733db1a678fbd990fb88494901da15851c127aab6bbc2405eb5808e35b9d",16669,"2026-08-11T23:55:47.380083Z UTC",FALSE,,TRUE,"9f49733db1a678fbd990fb88494901da15851c127aab6bbc2405eb5808e35b9d",16669,"HISTORICAL_EXACT"
"artifacts/12_manifests/H09/H09_package_versions.csv","h09_protected","135b4ecd2d2cf0a15611aecda8ac274d57f9db8dc81ec5b4a307cee8d3492013",218,"2026-08-10T08:05:01.362511Z UTC",FALSE,,TRUE,"135b4ecd2d2cf0a15611aecda8ac274d57f9db8dc81ec5b4a307cee8d3492013",218,"HISTORICAL_EXACT"
"artifacts/12_manifests/H09/H09_preparation_report_manifest.csv","h09_protected","8e1d633262b33df64e45f0fc3fd677f4bb1e8a69120cb76a9b152509b94f0aaf",35323,"2026-08-10T15:13:14.221261Z UTC",FALSE,,TRUE,"90a47a6070a692d0089ef68f821b781998428f189d2718e12a8cdda046868ae2",158291,"CHANGED"
"artifacts/12_manifests/H09/H09_stage2_artifacts.csv","h09_protected","f46c93d36165c456f65e85ba55c7ea39c877f0c5a002e8ce9883748765633f9e",16202,"2026-08-10T08:24:22.445445Z UTC",FALSE,,TRUE,"f46c93d36165c456f65e85ba55c7ea39c877f0c5a002e8ce9883748765633f9e",16202,"HISTORICAL_EXACT"
"artifacts/12_manifests/H09/H09_stage3_artifacts.csv","h09_protected","0103aad8bf3b2424358fc139b85b95564054745b180a80d1e12c27ff72e1bef2",24678,"2026-08-10T14:26:13.401832Z UTC",FALSE,,TRUE,"0103aad8bf3b2424358fc139b85b95564054745b180a80d1e12c27ff72e1bef2",24678,"HISTORICAL_EXACT"
"artifacts/12_manifests/manuscript_prepared_data_artifacts.csv","h09_protected","4ed62fbe58de65a6d05d8cfc6b5d870d7c74a3c83fe89bcd72bd1dd838698935",4497,"2026-08-11T14:52:59.477870Z UTC",FALSE,,TRUE,"4ed62fbe58de65a6d05d8cfc6b5d870d7c74a3c83fe89bcd72bd1dd838698935",4497,"HISTORICAL_EXACT"
"audit/decisions/answer_in_brief_callout.md","h09_protected","4d8969914e3216ca4d61ad7b5da1b125efa27b4fbb2c307aaae517d17d584548",2139,"2026-08-01T14:40:22.170198Z UTC",FALSE,,TRUE,"4d8969914e3216ca4d61ad7b5da1b125efa27b4fbb2c307aaae517d17d584548",2139,"HISTORICAL_EXACT"
"audit/decisions/bootstrap_execution_policy.md","h09_protected","8bc2f8d31d23dec94b8735b6b913f6886f89fb07adc9d9d33f345e9c2b81871a",2780,"2026-07-31T15:45:02.070435Z UTC",FALSE,,TRUE,"8bc2f8d31d23dec94b8735b6b913f6886f89fb07adc9d9d33f345e9c2b81871a",2780,"HISTORICAL_EXACT"
"audit/decisions/figure_readability_and_layout.md","h09_protected","33bac9392c35ed2fb6fd8bef0cf80ba867229e97d31cd1ea28ce625a51c1565b",10910,"2026-08-11T09:32:45.848197Z UTC",FALSE,,TRUE,"33bac9392c35ed2fb6fd8bef0cf80ba867229e97d31cd1ea28ce625a51c1565b",10910,"HISTORICAL_EXACT"
"audit/decisions/gap_timing_unaware_dataset_terminology.md","h09_protected","c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306",2153,"2026-08-01T11:41:41.507523Z UTC",FALSE,,TRUE,"c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306",2153,"HISTORICAL_EXACT"
"audit/decisions/hypothesis_preparation_provenance_companions.md","h09_protected","f8c7dd0877ab1aaa2ee4d7cee7aa38683ab261630ce55271318ed99ebb3151db",8881,"2026-08-03T06:18:24.753561Z UTC",FALSE,,TRUE,"f8c7dd0877ab1aaa2ee4d7cee7aa38683ab261630ce55271318ed99ebb3151db",8881,"HISTORICAL_EXACT"
"audit/decisions/l10_numerical_zero_normalization.md","h09_protected","23b9f70d1d16f7fd3ebbdbc57aaf78c0a701fe1f9d22bd667d926cd320d40797",5435,"2026-08-11T23:30:14.584115Z UTC",FALSE,,TRUE,"23b9f70d1d16f7fd3ebbdbc57aaf78c0a701fe1f9d22bd667d926cd320d40797",5435,"HISTORICAL_EXACT"
"audit/decisions/mder_mean_of_viable_ratios.md","h09_protected","1664347de976057807fcb5ac6e24bd4b66af1fe32378fabd1f2acafcfc9266de",9617,"2026-08-11T15:11:57.420825Z UTC",FALSE,,TRUE,"1664347de976057807fcb5ac6e24bd4b66af1fe32378fabd1f2acafcfc9266de",9617,"HISTORICAL_EXACT"
"audit/decisions/model_reporting.md","h09_protected","1cb3d5735dcb736f563eed881daf7dcf6e6ed7a4fb75b38201dd753e4927157a",10496,"2026-08-03T06:16:04.084089Z UTC",FALSE,,TRUE,"1cb3d5735dcb736f563eed881daf7dcf6e6ed7a4fb75b38201dd753e4927157a",10496,"HISTORICAL_EXACT"
"audit/decisions/p_value_display_conventions.md","h09_protected","ced1651242141d933bf7b3c7b67778bc89fe6d0e901fd5de8aca6fc64eaac772",2686,"2026-08-01T11:19:13.442162Z UTC",FALSE,,TRUE,"ced1651242141d933bf7b3c7b67778bc89fe6d0e901fd5de8aca6fc64eaac772",2686,"HISTORICAL_EXACT"
"audit/decisions/paired_placement_comparison_display.md","h09_protected","0b88908040aa4c649cb0c98d71f075e36dee266fd90a58180cfacbf7002001b4",3561,"2026-08-01T11:21:50.580475Z UTC",FALSE,,TRUE,"0b88908040aa4c649cb0c98d71f075e36dee266fd90a58180cfacbf7002001b4",3561,"HISTORICAL_EXACT"
"audit/decisions/placement_decision.md","h09_protected","86ea999e67b094361a955feaf101efc7c8331bb060f9dd61e24246bd5fd709eb",4188,"2026-07-29T21:53:15.544691Z UTC",FALSE,,TRUE,"86ea999e67b094361a955feaf101efc7c8331bb060f9dd61e24246bd5fd709eb",4188,"HISTORICAL_EXACT"
"audit/decisions/reader_facing_symlog_scale.md","h09_protected","8ddfd61216c57ed9f5a0ec59420df3da71edd95c5c77eb1ebe62f3d986a06d58",4507,"2026-08-03T06:52:26.800143Z UTC",FALSE,,TRUE,"8ddfd61216c57ed9f5a0ec59420df3da71edd95c5c77eb1ebe62f3d986a06d58",4507,"HISTORICAL_EXACT"
"audit/decisions/site_display_conventions.md","h09_protected","771f4429e7e3317126de69b680593bb4572a784700d4b84ff566ea8ab2b0eed8",2618,"2026-07-31T16:30:32.252192Z UTC",FALSE,,TRUE,"771f4429e7e3317126de69b680593bb4572a784700d4b84ff566ea8ab2b0eed8",2618,"HISTORICAL_EXACT"
"audit/evidence/preregistration_contract.md","h09_protected","117b3d075df5ee8c822fba70b3cc0b7b5240581ab500c14e2880514474ac4225",8946,"2026-07-30T12:41:57.314966Z UTC",FALSE,,TRUE,"117b3d075df5ee8c822fba70b3cc0b7b5240581ab500c14e2880514474ac4225",8946,"HISTORICAL_EXACT"
"audit/handoffs/H09_shared_change_request.md","h09_protected","55359601c238a0c2d107f4f42b00b99d0c9b130c40fbd5ee636fce3507e54723",6965,"2026-08-11T23:56:03.226135Z UTC",FALSE,,TRUE,"55359601c238a0c2d107f4f42b00b99d0c9b130c40fbd5ee636fce3507e54723",6965,"HISTORICAL_EXACT"
"audit/handoffs/H09_worker_handoff.md","h09_protected","f6a596f9c2ac8ad295e13d2283026c5068da57af36914cccb662620da861fcf4",20162,"2026-08-11T23:56:02.539209Z UTC",FALSE,,TRUE,"f6a596f9c2ac8ad295e13d2283026c5068da57af36914cccb662620da861fcf4",20162,"HISTORICAL_EXACT"
"audit/hypotheses/H03-H11_gated_workflow.qmd","h09_protected","ba749fea6d198aaeef58c45e2b46a30b3f248f0a2eb8bb38d22d6b68077ae68e",20592,"2026-08-03T06:16:04.300835Z UTC",FALSE,,TRUE,"ba749fea6d198aaeef58c45e2b46a30b3f248f0a2eb8bb38d22d6b68077ae68e",20592,"HISTORICAL_EXACT"
"audit/hypotheses/H09-H11_migration_map.md","h09_protected","35c39fd35a5f7a66e8fd08911f23baffc3042840653367d2e406dbd893bdb5b7",66619,"2026-07-31T06:50:40.750760Z UTC",FALSE,,TRUE,"35c39fd35a5f7a66e8fd08911f23baffc3042840653367d2e406dbd893bdb5b7",66619,"HISTORICAL_EXACT"
"audit/hypotheses/H09/01_audit_and_plan.html","h09_protected","aa833ff2c8aabaf9cecf9cb71872c2e06d9f9e29e62283f74fa62e8f679c79c3",1698669,"2026-08-07T12:38:46.085403Z UTC",FALSE,,TRUE,"aa833ff2c8aabaf9cecf9cb71872c2e06d9f9e29e62283f74fa62e8f679c79c3",1698669,"HISTORICAL_EXACT"
"audit/hypotheses/H09/01_audit_and_plan.qmd","h09_protected","e6ff16937c01e37b5e7b0b43269c7860344bbd4abd11b2c060f53c52fbe7a892",83062,"2026-08-07T12:37:53.451714Z UTC",FALSE,,TRUE,"e6ff16937c01e37b5e7b0b43269c7860344bbd4abd11b2c060f53c52fbe7a892",83062,"HISTORICAL_EXACT"
"audit/hypotheses/H09/02_implementation_and_v0_comparison.html","h09_protected","955387638b350596e0296cc7ede954d3c8920b430af161b8f919fe1c637af3ef",14054288,"2026-08-10T08:06:54.823336Z UTC",FALSE,,TRUE,"955387638b350596e0296cc7ede954d3c8920b430af161b8f919fe1c637af3ef",14054288,"HISTORICAL_EXACT"
"audit/hypotheses/H09/02_implementation_and_v0_comparison.qmd","h09_protected","d05c1f69bf3a55f78bb56f7b970a711f45675b988e6351fec205adf919fcc412",43767,"2026-08-10T08:06:21.918683Z UTC",FALSE,,TRUE,"d05c1f69bf3a55f78bb56f7b970a711f45675b988e6351fec205adf919fcc412",43767,"HISTORICAL_EXACT"
"audit/hypotheses/H09/H09_analysis_preparation_files/figure-html/fig-h09-prep-sample-support-1.png","h09_protected","3116032e2bab0ad904a5cca5cb6353b5c0554e576cf076596671e31ed2caa775",129472,"2026-08-22T09:50:58.536065Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/bootstrap/bootstrap-138a6193a3bd40baf1e627da441a4734.min.css","h09_protected","a20d3d44875fd0fbe2eadf1dc56573a7a052bd9bd9eddb1d4965d913189ad5ec",430952,"2026-08-10T15:09:02.801000Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/bootstrap/bootstrap-icons.css","h09_protected","01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a",99464,"2026-04-09T10:01:33.000000Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/bootstrap/bootstrap-icons.woff","h09_protected","f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15",180288,"2026-04-09T09:56:20.000000Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/bootstrap/bootstrap.min.js","h09_protected","d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5",80668,"2026-04-09T10:01:33.000000Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/clipboard/clipboard.min.js","h09_protected","e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9",9160,"2026-04-09T10:01:33.000000Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-diagram/mermaid-init.js","h09_protected","a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a",14113,"2026-04-09T10:01:33.000000Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-diagram/mermaid.css","h09_protected","7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562",281,"2026-04-09T10:01:33.000000Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-diagram/mermaid.min.js","h09_protected","07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b",2748992,"2026-04-09T09:56:20.000000Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-html/anchor.min.js","h09_protected","69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b",5888,"2026-04-09T10:01:33.000000Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-html/popper.min.js","h09_protected","4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0",20084,"2026-04-09T10:01:33.000000Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css","h09_protected","96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c",3678,"2026-04-17T08:27:22.227999Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-html/quarto.js","h09_protected","4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6",26830,"2026-04-09T10:01:33.000000Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-html/tabsets/tabsets.js","h09_protected","a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15",2882,"2026-04-09T10:01:33.000000Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-html/tippy.css","h09_protected","5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678",1409,"2026-04-09T10:01:33.000000Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation_files/libs/quarto-html/tippy.umd.min.js","h09_protected","41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae",24033,"2026-04-09T10:01:33.000000Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation.html","h09_protected","4054dfc668365fdcb0d8cdedcb73900cbd3c471a1443fdcf37dfb4a1c9379d05",593181,"2026-08-10T15:09:04.289155Z UTC",FALSE,,FALSE,,,"MISSING"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","h09_protected","286c391fb228268804ba199d38bd5341509b3a66d434e30aa09fc1007a19443e",48400,"2026-08-22T09:43:02.849412Z UTC",FALSE,,TRUE,"394a976e52faf002cb2034a13353a053aae8bfda8942a79c2eb007017cae014f",51736,"CHANGED"
"audit/hypotheses/H09/H09_METRIC-011_provenance_reseal.csv","h09_protected","6553be927f37fcf2720ca6da0bff045a535e5457910ca611fb7d01bef2deb6ce",2043,"2026-08-11T23:55:47.544573Z UTC",FALSE,,TRUE,"6553be927f37fcf2720ca6da0bff045a535e5457910ca611fb7d01bef2deb6ce",2043,"HISTORICAL_EXACT"
"audit/hypotheses/H09/H09_METRIC-011_provenance_reseal.md","h09_protected","e3d101975986c49c6e313fc740cdbb32c2ec07ab97c218315177bd8e9f2a3154",4514,"2026-08-11T23:54:56.534495Z UTC",FALSE,,TRUE,"e3d101975986c49c6e313fc740cdbb32c2ec07ab97c218315177bd8e9f2a3154",4514,"HISTORICAL_EXACT"
"audit/hypotheses/H09/H09_stage1_gate_and_stage2_transition.md","h09_protected","f13862886a47dbb7bbbfe62b4292bc567b14bc4b5e9427e7c285315e7d9acaff",4635,"2026-08-10T15:12:40.032109Z UTC",FALSE,,TRUE,"f13862886a47dbb7bbbfe62b4292bc567b14bc4b5e9427e7c285315e7d9acaff",4635,"HISTORICAL_EXACT"
"audit/hypotheses/H09/H09_stage2_gate_and_stage3_transition.md","h09_protected","49ae7fa6d0a06948a26cd5e46a37e99a86e8d4b2ab0a1a4e280dbf564112bf57",2247,"2026-08-10T08:03:43.180979Z UTC",FALSE,,TRUE,"49ae7fa6d0a06948a26cd5e46a37e99a86e8d4b2ab0a1a4e280dbf564112bf57",2247,"HISTORICAL_EXACT"
"audit/hypotheses/H09/H09_stage3_gate_and_stage4_transition.md","h09_protected","ad6c4d045e63aad5a6d57691ee297e740a0f91f26bc3b7cc4caef306cd9d0ba3",1409,"2026-08-10T14:12:16.290987Z UTC",FALSE,,TRUE,"ad6c4d045e63aad5a6d57691ee297e740a0f91f26bc3b7cc4caef306cd9d0ba3",1409,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/001__build__nathealth__notebooks__hypotheses__H09.html_gt_semantic_ledger.csv","h09_protected","47ce3ee4425f071ec581c18b55733af8acd7bac86c26eaf080335462bb3d153a",98930,"2026-08-21T22:29:25.181169Z UTC",FALSE,,TRUE,"47ce3ee4425f071ec581c18b55733af8acd7bac86c26eaf080335462bb3d153a",98930,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/browser_console_warn_error.json","h09_protected","37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570",3,"2026-08-21T22:38:31.402446Z UTC",FALSE,,TRUE,"37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570",3,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/browser_qa_measurements.json","h09_protected","5ac87e8a96f7ae5a8759ccd025d218283b873fdb26789fcaee95bb875a31649d",19299,"2026-08-21T22:38:31.399522Z UTC",FALSE,,TRUE,"5ac87e8a96f7ae5a8759ccd025d218283b873fdb26789fcaee95bb875a31649d",19299,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/build_delta_postrender.csv","h09_protected","94c2c99c1d53cddaeba0e4e57b5f9b5bdb6ea98bf015dde1d8be4ad34bf171d5",804,"2026-08-21T22:29:27.699346Z UTC",FALSE,,TRUE,"94c2c99c1d53cddaeba0e4e57b5f9b5bdb6ea98bf015dde1d8be4ad34bf171d5",804,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/build_inventory_postqa.csv","h09_protected","6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578",185785,"2026-08-21T22:41:41.092291Z UTC",FALSE,,TRUE,"6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578",185785,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/build_inventory_postrender.csv","h09_protected","6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578",185785,"2026-08-21T22:29:21.896008Z UTC",FALSE,,TRUE,"6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578",185785,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/build_inventory_prerender.csv","h09_protected","b78061019bd232746d376c4c781879966fe0425547aa929003e1e088961708e1",185785,"2026-08-21T22:26:02.369482Z UTC",FALSE,,TRUE,"b78061019bd232746d376c4c781879966fe0425547aa929003e1e088961708e1",185785,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/build_symlink_inventory_postqa.csv","h09_protected","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"2026-08-21T22:41:41.165923Z UTC",FALSE,,TRUE,"7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/build_symlink_inventory_postrender.csv","h09_protected","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"2026-08-21T22:29:21.957131Z UTC",FALSE,,TRUE,"7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/build_symlink_inventory_prerender.csv","h09_protected","7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"2026-08-21T22:26:02.636302Z UTC",FALSE,,TRUE,"7b08ede9a3c66e6d672a273a702458b2bc8f5c44c89da587c48958696c7cb7c1",25,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/coordination_matrix_classification_prerender.csv","h09_protected","d7f9238ebac3e77017c4c7447a02c8c5b8d55b32ea655418443e4cb6dec3076a",400,"2026-08-21T22:26:03.058893Z UTC",FALSE,,TRUE,"d7f9238ebac3e77017c4c7447a02c8c5b8d55b32ea655418443e4cb6dec3076a",400,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/country_site_audit.csv","h09_protected","7f2e1016fa3feb57910b11a06c3273d62aa720b89c9d376e3e6f4d2410ac806d",864,"2026-08-21T22:29:27.673213Z UTC",FALSE,,TRUE,"7f2e1016fa3feb57910b11a06c3273d62aa720b89c9d376e3e6f4d2410ac806d",864,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/dispatch_reconciliation_prerender.csv","h09_protected","95e3dbaf94299b0e9c2c9230475c0f7fc49e3291d321d7f7879c8224c9f6fe3c",10304,"2026-08-21T22:26:03.051892Z UTC",FALSE,,TRUE,"95e3dbaf94299b0e9c2c9230475c0f7fc49e3291d321d7f7879c8224c9f6fe3c",10304,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/duplicate_id_audit.csv","h09_protected","ec2e530bdc20f4e327dcb65143c43199395218aa10bb12862757fd8a2ab16538",15,"2026-08-21T22:29:26.725441Z UTC",FALSE,,TRUE,"ec2e530bdc20f4e327dcb65143c43199395218aa10bb12862757fd8a2ab16538",15,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/dynamic_link_audit.csv","h09_protected","220694ed454443a5bd297209af5189c5a0c2a88f300678e46d7bb53a9963e2ab",218,"2026-08-21T22:29:27.679832Z UTC",FALSE,,TRUE,"220694ed454443a5bd297209af5189c5a0c2a88f300678e46d7bb53a9963e2ab",218,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/embedded_defect_audit.csv","h09_protected","9e2cdb9deb9c0bee661736a00c30dd225ef6130aaf6c304192d4d3ffb3ee19f6",266,"2026-08-21T22:29:27.684287Z UTC",FALSE,,TRUE,"9e2cdb9deb9c0bee661736a00c30dd225ef6130aaf6c304192d4d3ffb3ee19f6",266,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/figure_endpoint_audit.csv","h09_protected","b87ef58d69039b718b0ad559b80d0fbd80f474a8e6d8ed2541cb0ae55cb5b9ba",4140,"2026-08-21T22:29:27.224790Z UTC",FALSE,,TRUE,"b87ef58d69039b718b0ad559b80d0fbd80f474a8e6d8ed2541cb0ae55cb5b9ba",4140,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/figure_final_size_typography_audit.csv","h09_protected","56f768072d1b9d977d47ddb4f4ca4b068e8feeb650228da6345973b9fb16bd0a",3146,"2026-08-21T22:29:28.562260Z UTC",FALSE,,TRUE,"56f768072d1b9d977d47ddb4f4ca4b068e8feeb650228da6345973b9fb16bd0a",3146,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/figure_final_size_typography_prerender.csv","h09_protected","1a9b4c2aeddf2afc43b092fd029e82b5fac24c3d9697fe0e400236ab99e23ec8",3730,"2026-08-21T22:26:05.906750Z UTC",FALSE,,TRUE,"1a9b4c2aeddf2afc43b092fd029e82b5fac24c3d9697fe0e400236ab99e23ec8",3730,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/final_source_freeze_audit.csv","h09_protected","afdeab3cf16ba5f8784f8a0238e2ae97469b113358c177fe308b2f2fe7ea5c6b",928,"2026-08-21T22:41:44.584705Z UTC",FALSE,,TRUE,"afdeab3cf16ba5f8784f8a0238e2ae97469b113358c177fe308b2f2fe7ea5c6b",928,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/formula_table_audit.csv","h09_protected","59b62c6ed4c27b00111bd451410d1c300ae3ddfc89b2d047a3b3ac5a1dbf4186",1211,"2026-08-21T22:29:27.270055Z UTC",FALSE,,TRUE,"59b62c6ed4c27b00111bd451410d1c300ae3ddfc89b2d047a3b3ac5a1dbf4186",1211,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/gt_html_semantic_post_render_summary.csv","h09_protected","cda034b5548934e3b986e9a461116b4b6d0f56aa11dbcca18878922ba6414546",454,"2026-08-21T22:29:25.178867Z UTC",FALSE,,TRUE,"cda034b5548934e3b986e9a461116b4b6d0f56aa11dbcca18878922ba6414546",454,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/historical_tests_prerender_audit.csv","h09_protected","b1e0642fc2ea58ba6b3bf61c7ed357835b4656142679657a0f65f2b76979c1e3",416,"2026-08-21T22:26:05.929810Z UTC",FALSE,,TRUE,"b1e0642fc2ea58ba6b3bf61c7ed357835b4656142679657a0f65f2b76979c1e3",416,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/loopback_exit_audit.csv","h09_protected","6889665c5d712542998d41cde839212b401b19a3cc20cd929db7178bb93c25ca",333,"2026-08-21T22:41:44.765248Z UTC",FALSE,,TRUE,"6889665c5d712542998d41cde839212b401b19a3cc20cd929db7178bb93c25ca",333,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/loopback_exit_probe.csv","h09_protected","c60ef7c21ede92be6e51a39c70d625e0b330ce8545c67e2110ef87e3859ce878",311,"2026-08-21T22:41:18.156887Z UTC",FALSE,,TRUE,"c60ef7c21ede92be6e51a39c70d625e0b330ce8545c67e2110ef87e3859ce878",311,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/loopback_lifecycle.csv","h09_protected","3863e79b6021cf45ebd02d8d42a60a11e6da8e8c16f4d69901d24cc57c91851f",387,"2026-08-21T22:39:24.590879Z UTC",FALSE,,TRUE,"3863e79b6021cf45ebd02d8d42a60a11e6da8e8c16f4d69901d24cc57c91851f",387,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/nonvisual_status.csv","h09_protected","5a9ed002f3cd62550a6b826235c3efe209e04db9a44fbd1b037c7e78fe6ce107",1814,"2026-08-21T22:29:28.564373Z UTC",FALSE,,TRUE,"5a9ed002f3cd62550a6b826235c3efe209e04db9a44fbd1b037c7e78fe6ce107",1814,"HISTORICAL_EXACT"
"audit/hypotheses/H09/report018_order56_result_render/order56_evidence_manifest.csv","h09_protected","a9ed20cdafbc27a826574be3337e5a7769b1fff7f129bb0b12a347b490ba7ace",22521,"2026-08-21T22:41:45.110682Z UTC",FALSE,,TRUE,"a9ed20cdafbc27a826574be3337e5a7769b1fff7f129bb0b12a347b490ba7ace",22521,"HISTORICAL_EXACT"
