"relative_path","sha256_pre","bytes_pre","sha256_post","bytes_post","exact","expected_transition","status"
"audit/ledgers/change_log.csv","734d313e41171d280ce97d1ce7ff74c3ea68bd7c604a51409feb0ecd5d968a42",212363,"734d313e41171d280ce97d1ce7ff74c3ea68bd7c604a51409feb0ecd5d968a42",212363,TRUE,FALSE,"PASS"
"audit/ledgers/claim_provenance.csv","910ddeb476e08bf95ce53e238594f530ab2c30df0e21800bc6b664d77b83f095",15353,"910ddeb476e08bf95ce53e238594f530ab2c30df0e21800bc6b664d77b83f095",15353,TRUE,FALSE,"PASS"
"audit/ledgers/decision_register.csv","7424b0ada651534f6108ce90b96343c27f47cefb7c0fbe7cb4c5b2eeb19911e6",147325,"7424b0ada651534f6108ce90b96343c27f47cefb7c0fbe7cb4c5b2eeb19911e6",147325,TRUE,FALSE,"PASS"
"audit/ledgers/deviation_hypothesis_crosswalk.csv","ff1b99af72c778b668601d845f6b968cb8a4c845dc8b4687237df11de9ddd3f9",11230,"ff1b99af72c778b668601d845f6b968cb8a4c845dc8b4687237df11de9ddd3f9",11230,TRUE,FALSE,"PASS"
"audit/ledgers/deviation_reader_dispositions.csv","0ae6f9d0ea161759d1a514c3c8ca7ac6869f5cf7634e7af8198224fa8b5cac6d",52495,"0ae6f9d0ea161759d1a514c3c8ca7ac6869f5cf7634e7af8198224fa8b5cac6d",52495,TRUE,FALSE,"PASS"
"audit/ledgers/deviation_register.csv","87dfe055c5961f30d5dc68903c2af8389e14eab75398d0ee5d362473ce1ca131",63585,"87dfe055c5961f30d5dc68903c2af8389e14eab75398d0ee5d362473ce1ca131",63585,TRUE,FALSE,"PASS"
"audit/ledgers/external_evidence_ledger.csv","c8d2f22123d016912daa7f0558ca2eada7933a2764f589cd50b91f5737772383",5735,"c8d2f22123d016912daa7f0558ca2eada7933a2764f589cd50b91f5737772383",5735,TRUE,FALSE,"PASS"
"audit/ledgers/finding_register.csv","0b55b1044d8acbc2b291da0816a32bde68b24e6e6811d49451ff3bb40c78e45d",60649,"0b55b1044d8acbc2b291da0816a32bde68b24e6e6811d49451ff3bb40c78e45d",60649,TRUE,FALSE,"PASS"
"audit/ledgers/hypothesis_comparison_status.csv","0d15bf069cac3e65b0120aade0ced08938a14378b76f233db33d67ec27cf0edd",7886,"0d15bf069cac3e65b0120aade0ced08938a14378b76f233db33d67ec27cf0edd",7886,TRUE,FALSE,"PASS"
"audit/ledgers/hypothesis_contracts.csv","878d887ef9a1c48b1b364a7cab8a052c2220e3510eed18401c5819f09fdbf640",11710,"878d887ef9a1c48b1b364a7cab8a052c2220e3510eed18401c5819f09fdbf640",11710,TRUE,FALSE,"PASS"
"audit/ledgers/hypothesis_data_sensitivity_comparisons.csv","604e79fdb020c611338f08a4fd6429a095cdc2c74ae34d1bad26f6e78f3eedc5",3575,"604e79fdb020c611338f08a4fd6429a095cdc2c74ae34d1bad26f6e78f3eedc5",3575,TRUE,FALSE,"PASS"
"audit/ledgers/hypothesis_implementation_audit.csv","a9287d8bfa569a2824194b0e093197c7f7ce972ac7d97ebea0498393b2adf481",3832,"a9287d8bfa569a2824194b0e093197c7f7ce972ac7d97ebea0498393b2adf481",3832,TRUE,FALSE,"PASS"
"audit/ledgers/hypothesis_result_comparisons.csv","c489f1232293ab959b687cf1b4aeaefbf07e92cdca00568dc1f26207a10f911a",5248,"c489f1232293ab959b687cf1b4aeaefbf07e92cdca00568dc1f26207a10f911a",5248,TRUE,FALSE,"PASS"
"audit/ledgers/hypothesis_stage_gates.csv","1a5f9d70db3d315367368197d91c2406621b773d3c1c4bf0e78a808965875820",4579,"1a5f9d70db3d315367368197d91c2406621b773d3c1c4bf0e78a808965875820",4579,TRUE,FALSE,"PASS"
"audit/ledgers/metric_validity.csv","b3016e2f56109444c3cd7ad8f73a1e6928592ac05c5e05fd3407cf870faa0b71",29732,"b3016e2f56109444c3cd7ad8f73a1e6928592ac05c5e05fd3407cf870faa0b71",29732,TRUE,FALSE,"PASS"
"audit/ledgers/result_differences.csv","b1a43d15d27130f541e71f3cc185628a65aa3af4488d46d1a3058c4fb331015c",34472,"b1a43d15d27130f541e71f3cc185628a65aa3af4488d46d1a3058c4fb331015c",34472,TRUE,FALSE,"PASS"
"audit/ledgers/reviewer_feedback_disposition.csv","5ebb863dd2671ef468d9e3b5a0d5bed0720337480be4188a2da98099a89e7fac",8094,"5ebb863dd2671ef468d9e3b5a0d5bed0720337480be4188a2da98099a89e7fac",8094,TRUE,FALSE,"PASS"
"audit/ledgers/sample_flow.csv","57d969a093dbbc66bc0f9f98a24d2d74242248a48caf42e1d76ac23577fadd30",34820,"57d969a093dbbc66bc0f9f98a24d2d74242248a48caf42e1d76ac23577fadd30",34820,TRUE,FALSE,"PASS"
"audit/ledgers/software_versions.csv","9171aced04d33a348f3a4ba29f67953b30e0cefa71d9c424f916e233a5376f92",6140,"9171aced04d33a348f3a4ba29f67953b30e0cefa71d9c424f916e233a5376f92",6140,TRUE,FALSE,"PASS"
"audit/report_harmonization/coordination_matrix.csv","5367f05a20c0cc4a8416e76085195e079909c4b21bd37d0764372cb3fb077a98",35128,"5367f05a20c0cc4a8416e76085195e079909c4b21bd37d0764372cb3fb077a98",35128,TRUE,FALSE,"PASS"
"audit/report_harmonization/deviation_link_plan.csv","89ff952248bedb7ad7b9ce1a0652ec0046c99ea34e52832778a4f17ec2176051",8748,"89ff952248bedb7ad7b9ce1a0652ec0046c99ea34e52832778a4f17ec2176051",8748,TRUE,FALSE,"PASS"
"audit/report_harmonization/owner_orders/10_h08.md","a667fcb756a46dd6c3b92e0eed7f3d61fe914252b38191952dcf7bd7b6598922",14131,"a667fcb756a46dd6c3b92e0eed7f3d61fe914252b38191952dcf7bd7b6598922",14131,TRUE,FALSE,"PASS"
"audit/report_harmonization/owner_orders/54_h08_result_report018_render.md","e41c03bc8cf003cb49ee4e6d000d9153e909012a0a6f04a3183a9a5b5383be06",9509,"e41c03bc8cf003cb49ee4e6d000d9153e909012a0a6f04a3183a9a5b5383be06",9509,TRUE,FALSE,"PASS"
"audit/report_harmonization/phase4_corpus_manifest.csv","73f1a371f8352f1baf69d38f1613de1a662112642370b0cc89798b4d6d469334",11937,"73f1a371f8352f1baf69d38f1613de1a662112642370b0cc89798b4d6d469334",11937,TRUE,FALSE,"PASS"
"audit/report_harmonization/phase4_gt_source_audit.csv","2c265f89e48e98f3575fb2032f5523cf649a6d8356f7667cf68f451bb6f49921",60870,"2c265f89e48e98f3575fb2032f5523cf649a6d8356f7667cf68f451bb6f49921",60870,TRUE,FALSE,"PASS"
"audit/report_harmonization/report018_h07_companion_independent_acceptance_manifest.csv","fd57630a224c6f998712bcf457f422cab4303e751fd1d15370be9d1595b07fb7",6390,"fd57630a224c6f998712bcf457f422cab4303e751fd1d15370be9d1595b07fb7",6390,TRUE,FALSE,"PASS"
"audit/report_harmonization/report018_h07_companion_independent_acceptance.md","d721a733c3ccb5867f7cbed4fc442858f9c4561354db5023422e96765e854ca4",4403,"d721a733c3ccb5867f7cbed4fc442858f9c4561354db5023422e96765e854ca4",4403,TRUE,FALSE,"PASS"
"audit/report_harmonization/report018_h08_result_release_manifest.csv","71e1fb067205453e462255b6bd3bb5e687c50f3be26e120ce544f5afc333e279",4478,"71e1fb067205453e462255b6bd3bb5e687c50f3be26e120ce544f5afc333e279",4478,TRUE,FALSE,"PASS"
"audit/report_harmonization/report018_h08_result_release_pins.csv","49388f62105372f81cc0ef4cbbb7ce28eba2553b76d6b263806856eb15331714",4554,"49388f62105372f81cc0ef4cbbb7ce28eba2553b76d6b263806856eb15331714",4554,TRUE,FALSE,"PASS"
"audit/report_harmonization/report018_h08_result_release.md","c729a0917cbaa7cd51f41b259b7016a6936abdad4fbb99ad5617589c5ced4ccd",10386,"c729a0917cbaa7cd51f41b259b7016a6936abdad4fbb99ad5617589c5ced4ccd",10386,TRUE,FALSE,"PASS"
"config/metric_display_registry.csv","c82db05a77cc50ce5b9dbd459c90997fa6bb7d87c0b8e880c1bf8186fad06ed0",3203,"c82db05a77cc50ce5b9dbd459c90997fa6bb7d87c0b8e880c1bf8186fad06ed0",3203,TRUE,FALSE,"PASS"
"config/site_display_registry.csv","3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809",295,"3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809",295,TRUE,FALSE,"PASS"
"notebooks/hypotheses/H08.qmd","1b6b50b21e22d60909a65b125ce74be54829e5efc10de33f888fcd294c7374b1",44031,"1b6b50b21e22d60909a65b125ce74be54829e5efc10de33f888fcd294c7374b1",44031,TRUE,FALSE,"PASS"
"notebooks/preregistration_deviations.qmd","b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d",94061,"b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d",94061,TRUE,FALSE,"PASS"
"renv.lock","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,"3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,TRUE,FALSE,"PASS"
"scripts/hypotheses/H08/build_h08_figure_physical_size_qa.R","2f17f26025c4a5eab63334e3f5d1b08e6f7d45b88a0bd5c2fa1f84884c0b2985",10503,"2f17f26025c4a5eab63334e3f5d1b08e6f7d45b88a0bd5c2fa1f84884c0b2985",10503,TRUE,FALSE,"PASS"
"scripts/hypotheses/H08/build_h08_preparation_artifacts.R","766ae731c44166fc69fec9cf876864aa0208db3be14c240c35cdda58f57fc8ee",8491,"766ae731c44166fc69fec9cf876864aa0208db3be14c240c35cdda58f57fc8ee",8491,TRUE,FALSE,"PASS"
"scripts/hypotheses/H08/build_h08_preparation_report_manifest.R","55fb72225d86ae694778339f395c0bd23f1870ea587bff1a29741af729727014",9383,"55fb72225d86ae694778339f395c0bd23f1870ea587bff1a29741af729727014",9383,TRUE,FALSE,"PASS"
"scripts/hypotheses/H08/build_h08_stage3_manifest.R","1ae2e73a17098b8d42218101c36f6f9d8285f133dbdea20292b94c5e83839c30",7816,"1ae2e73a17098b8d42218101c36f6f9d8285f133dbdea20292b94c5e83839c30",7816,TRUE,FALSE,"PASS"
"scripts/hypotheses/H08/h08_contract.R","93ec86fad7decfea5af214627f5a465c6f1e4f4f7f29102ab45255dfd113068e",20062,"93ec86fad7decfea5af214627f5a465c6f1e4f4f7f29102ab45255dfd113068e",20062,TRUE,FALSE,"PASS"
"scripts/hypotheses/H08/h08_modeling.R","2eabd080504f9328869f43bc5928d980b58900bf111e6ddf25bca1c81fd9b386",42101,"2eabd080504f9328869f43bc5928d980b58900bf111e6ddf25bca1c81fd9b386",42101,TRUE,FALSE,"PASS"
"scripts/hypotheses/H08/rebuild_h08_reader_figures.R","96be883521683fbb951b715dd14b5eb1b6986abd5cfdf60f21fecc4e8857302c",13103,"96be883521683fbb951b715dd14b5eb1b6986abd5cfdf60f21fecc4e8857302c",13103,TRUE,FALSE,"PASS"
"scripts/hypotheses/H08/reseal_h08_l10_metric011.R","d8b930f98a05eb9e082541994affed59e8cace1d4c057da4860fda77f3f49565",85080,"d8b930f98a05eb9e082541994affed59e8cace1d4c057da4860fda77f3f49565",85080,TRUE,FALSE,"PASS"
"scripts/hypotheses/H08/run_h08_stage2.R","b93654621bc42a64efe2cf5393cd66c58ab37d69f3ef471f5a49d84a1a4cd8f6",69245,"b93654621bc42a64efe2cf5393cd66c58ab37d69f3ef471f5a49d84a1a4cd8f6",69245,TRUE,FALSE,"PASS"
"scripts/pipeline/hypothesis_preparation_provenance_contract.R","6afff45a29a0bb96a49dbf46e611fce15dfd1618b4699da40d4b1f15cdbed026",13175,"6afff45a29a0bb96a49dbf46e611fce15dfd1618b4699da40d4b1f15cdbed026",13175,TRUE,FALSE,"PASS"
"scripts/pipeline/p_value_display.R","ea33b30d2c887b033c7e22e2358be7e403ce7116261a4d0c0fbc6bf214eeb1a2",1750,"ea33b30d2c887b033c7e22e2358be7e403ce7116261a4d0c0fbc6bf214eeb1a2",1750,TRUE,FALSE,"PASS"
"scripts/report_harmonization/check_h08_result_report018_release.R","06c523c34776008d76cd8e2a2d4fde217adbe0e7b61de7ea87d2d4987d8a0a26",13426,"06c523c34776008d76cd8e2a2d4fde217adbe0e7b61de7ea87d2d4987d8a0a26",13426,TRUE,FALSE,"PASS"
"scripts/report_harmonization/post_render_gt_html_semantics.R","28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205",21453,"28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205",21453,TRUE,FALSE,"PASS"
"scripts/report_harmonization/repair_gt_html_semantics.R","7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1",17747,"7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1",17747,TRUE,FALSE,"PASS"
"tests/hypotheses/H08/test_h08_metric011_reseal.R","febb7cb96a823b2a828259b0049db17f5f907b7edea06e478021cf6a95ae6f30",5900,"febb7cb96a823b2a828259b0049db17f5f907b7edea06e478021cf6a95ae6f30",5900,TRUE,FALSE,"PASS"
"tests/hypotheses/H08/test_h08_preparation_report.R","2e83542b120021e0c337a3769127e6eba2fe61ebc4d56014693b34066a3fc2a4",13024,"2e83542b120021e0c337a3769127e6eba2fe61ebc4d56014693b34066a3fc2a4",13024,TRUE,FALSE,"PASS"
"tests/hypotheses/H08/test_h08_stage2.R","7b02ca11f1069aa2f5e04e97cd81fdaf94ec9514314e7c1581c374ca7b4bf273",8848,"7b02ca11f1069aa2f5e04e97cd81fdaf94ec9514314e7c1581c374ca7b4bf273",8848,TRUE,FALSE,"PASS"
"tests/hypotheses/H08/test_h08_stage3_reader_report.R","3049ecd80bc7f6c83dce7370b2877a92c6693dd9585f1f45ed7ac19fdf64be8f",18954,"3049ecd80bc7f6c83dce7370b2877a92c6693dd9585f1f45ed7ac19fdf64be8f",18954,TRUE,FALSE,"PASS"
